# Saved on 2025-07-12T19:51:51.419886
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE45
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0008
#   num_level: 1
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 2
#   v_rst: -3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_800.00 uS
7.5144000000e-02,7.9719640780e-04
7.6144000000e-02,7.9694676970e-04
7.7144000000e-02,7.9794306657e-04
7.8144000000e-02,7.9863690189e-04
7.9144000000e-02,7.9805104178e-04
8.0144000000e-02,7.9737888882e-04
8.1144000000e-02,7.9885037849e-04
8.2144000000e-02,7.9698991613e-04
8.3144000000e-02,7.9671830463e-04
8.4144000000e-02,7.9731653386e-04
8.5144000000e-02,7.9704361269e-04
8.6144000000e-02,7.9828365415e-04
8.7144000000e-02,7.9842291598e-04
8.8144000000e-02,7.9838624515e-04
8.9144000000e-02,7.9931523942e-04
9.0144000000e-02,7.9969475337e-04
9.1144000000e-02,7.9794765043e-04
9.2144000000e-02,7.9715151514e-04
9.3144000000e-02,7.9907084000e-04
9.4144000000e-02,7.9991892562e-04
9.5144000000e-02,7.9912962974e-04
9.6144000000e-02,7.9843899584e-04
9.7144000000e-02,7.9738427303e-04
9.8144000000e-02,7.9692865256e-04
9.9144000000e-02,7.9690900748e-04
1.0014400000e-01,7.9688164988e-04
1.0114400000e-01,7.9750359873e-04
1.0214400000e-01,7.9829922470e-04
1.0314400000e-01,7.9922487203e-04
1.0414400000e-01,7.9989113146e-04
1.0514400000e-01,7.9761237430e-04
1.0614400000e-01,7.9731478763e-04
1.0714400000e-01,7.9711819126e-04
1.0814400000e-01,7.9604607890e-04
1.0914400000e-01,7.9701676441e-04
1.1014400000e-01,7.9919933341e-04
1.1114400000e-01,7.9894904047e-04
1.1214400000e-01,7.9857636592e-04
1.1314400000e-01,8.0065561633e-04
1.1414400000e-01,7.9887737229e-04
1.1514400000e-01,7.9704528616e-04
1.1614400000e-01,7.9714387539e-04
1.1714400000e-01,7.9834841017e-04
1.1814400000e-01,7.9711986473e-04
1.1914400000e-01,7.9799268860e-04
1.2014400000e-01,7.9918623669e-04
1.2114400000e-01,7.9999452282e-04
1.2214400000e-01,7.9914017988e-04
1.2314400000e-01,7.9704972450e-04
1.2414400000e-01,7.9732279119e-04
1.2514400000e-01,7.9712051956e-04
1.2614400000e-01,7.9576697317e-04
1.2714400000e-01,7.9663921497e-04
1.2814400000e-01,7.9690995335e-04
1.2914400000e-01,7.9885394371e-04
1.3014400000e-01,7.9750599980e-04
1.3114400000e-01,7.9642239143e-04
1.3214400000e-01,7.9728939454e-04
1.3314400000e-01,7.9653436842e-04
1.3414400000e-01,7.9664336226e-04
1.3514400000e-01,7.9932622612e-04
1.3614400000e-01,7.9748664575e-04
1.3714400000e-01,7.9723395174e-04
1.3814400000e-01,7.9675533925e-04
1.3914400000e-01,7.9794852354e-04
1.4014400000e-01,7.9785851995e-04
1.4114400000e-01,7.9782468674e-04
1.4214400000e-01,7.9730030848e-04
1.4314400000e-01,7.9764868133e-04
1.4414400000e-01,7.9850171460e-04
1.4514400000e-01,8.0012461694e-04
1.4614400000e-01,7.9753976024e-04
1.4714400000e-01,7.9721961811e-04
1.4814400000e-01,7.9856967204e-04
1.4914400000e-01,7.9626064689e-04
1.5014400000e-01,7.9623576312e-04
1.5114400000e-01,7.9694138549e-04
1.5214400000e-01,7.9720535723e-04
1.5314400000e-01,7.9836732766e-04
1.5414400000e-01,7.9687204561e-04
1.5514400000e-01,7.9705940152e-04
1.5614400000e-01,7.9724100942e-04
1.5714400000e-01,7.9795972852e-04
1.5814400000e-01,7.9664365330e-04
1.5914400000e-01,7.9662087956e-04
1.6014400000e-01,7.9748329881e-04
1.6114400000e-01,7.9854224168e-04
1.6214400000e-01,7.9824196291e-04
1.6314400000e-01,7.9658544564e-04
1.6414400000e-01,7.9849625763e-04
1.6514400000e-01,7.9684279626e-04
1.6614400000e-01,7.9585064668e-04
1.6714400000e-01,7.9907957115e-04
1.6814400000e-01,7.9851182818e-04
1.6914400000e-01,7.9854602518e-04
1.7014400000e-01,7.9936427937e-04
1.7114400000e-01,7.9851866758e-04
1.7214400000e-01,7.9884870502e-04
1.7314400000e-01,7.9842080595e-04
1.7414400000e-01,7.9840901890e-04
1.7514400000e-01,7.9809375165e-04
1.7614400000e-01,7.9891251517e-04
1.7714400000e-01,7.9813711636e-04
1.7814400000e-01,7.9836121586e-04
1.7914400000e-01,7.9991776147e-04
1.8014400000e-01,7.9988298239e-04
1.8114400000e-01,7.9745062976e-04
1.8214400000e-01,7.9710574937e-04
1.8314400000e-01,7.9677498434e-04
1.8414400000e-01,7.9833589552e-04
1.8514400000e-01,7.9744124378e-04
1.8614400000e-01,7.9914243543e-04
1.8714400000e-01,7.9845587607e-04
1.8814400000e-01,7.9852739873e-04
1.8914400000e-01,7.9762969108e-04
1.9014400000e-01,7.9728262790e-04
1.9114400000e-01,7.9706544057e-04
1.9214400000e-01,7.9755373008e-04
1.9314400000e-01,7.9785917478e-04
1.9414400000e-01,7.9774159531e-04
1.9514400000e-01,7.9775847553e-04
1.9614400000e-01,7.9659766925e-04
1.9714400000e-01,7.9666941019e-04
1.9814400000e-01,7.9693818407e-04
1.9914400000e-01,7.9604928032e-04
2.0014400000e-01,7.9804551206e-04
2.0114400000e-01,7.9704899690e-04
2.0214400000e-01,7.9818193626e-04
2.0314400000e-01,7.9840683611e-04
2.0414400000e-01,7.9893332440e-04
2.0514400000e-01,7.9679390183e-04
2.0614400000e-01,7.9744721006e-04
2.0714400000e-01,7.9735480540e-04
2.0814400000e-01,7.9742836533e-04
2.0914400000e-01,7.9667741375e-04
2.1014400000e-01,7.9799545347e-04
2.1114400000e-01,7.9929472122e-04
2.1214400000e-01,7.9935038229e-04
2.1314400000e-01,7.9732235463e-04
2.1414400000e-01,7.9774792539e-04
2.1514400000e-01,7.9814744822e-04
2.1614400000e-01,7.9866716987e-04
2.1714400000e-01,7.9762176028e-04
2.1814400000e-01,7.9917561379e-04
2.1914400000e-01,7.9850637121e-04
2.2014400000e-01,7.9776000348e-04
2.2114400000e-01,7.9805584392e-04
2.2214400000e-01,7.9832556366e-04
2.2314400000e-01,7.9829624156e-04
2.2414400000e-01,7.9701232607e-04
2.2514400000e-01,7.9766745330e-04
2.2614400000e-01,7.9544886830e-04
2.2714400000e-01,7.9734913015e-04
2.2814400000e-01,7.9747143900e-04
2.2914400000e-01,7.9640616605e-04
2.3014400000e-01,7.9791934695e-04
2.3114400000e-01,7.9836099758e-04
2.3214400000e-01,7.9679623013e-04
2.3314400000e-01,7.9634424765e-04
2.3414400000e-01,7.9673030996e-04
2.3514400000e-01,7.9802528489e-04
2.3614400000e-01,7.9872304923e-04
2.3714400000e-01,7.9862133134e-04
2.3814400000e-01,7.9936857219e-04
2.3914400000e-01,7.9625686340e-04
2.4014400000e-01,7.9712670413e-04
2.4114400000e-01,7.9614706920e-04
2.4214400000e-01,7.9617748270e-04
2.4314400000e-01,7.9656019807e-04
2.4414400000e-01,7.9788311268e-04
2.4514400000e-01,7.9641722550e-04
2.4614400000e-01,7.9807090515e-04
2.4714400000e-01,7.9711462604e-04
2.4814400000e-01,7.9566576460e-04
2.4914400000e-01,7.9623860074e-04
2.5014400000e-01,7.9655881564e-04
2.5114400000e-01,7.9811739852e-04
2.5214400000e-01,7.9841272964e-04
2.5314400000e-01,7.9790181189e-04
2.5414400000e-01,7.9682467913e-04
2.5514400000e-01,7.9752011516e-04
2.5614400000e-01,7.9639175965e-04
2.5714400000e-01,7.9886558524e-04
2.5814400000e-01,7.9633406131e-04
2.5914400000e-01,7.9744713730e-04
2.6014400000e-01,7.9816942161e-04
2.6114400000e-01,7.9803234257e-04
2.6214400000e-01,7.9674464359e-04
2.6314400000e-01,7.9713114246e-04
2.6414400000e-01,7.9858771642e-04
2.6514400000e-01,7.9723227827e-04
2.6614400000e-01,7.9745383118e-04
2.6714400000e-01,7.9658908362e-04
2.6814400000e-01,7.9689816630e-04
2.6914400000e-01,7.9773264588e-04
2.7014400000e-01,7.9977522546e-04
2.7114400000e-01,7.9794081103e-04
2.7214400000e-01,7.9706682300e-04
2.7314400000e-01,7.9586236097e-04
2.7414400000e-01,7.9751625890e-04
2.7514400000e-01,7.9556761193e-04
2.7614400000e-01,7.9839795944e-04
2.7714400000e-01,7.9785793787e-04
2.7814400000e-01,7.9877216194e-04
2.7914400000e-01,7.9825513239e-04
2.8014400000e-01,7.9768753494e-04
2.8114400000e-01,7.9632489360e-04
2.8214400000e-01,7.9757504864e-04
2.8314400000e-01,7.9641758930e-04
2.8414400000e-01,7.9709010606e-04
2.8514400000e-01,7.9816396465e-04
2.8614400000e-01,7.9740173533e-04
2.8714400000e-01,7.9857971286e-04
2.8814400000e-01,7.9761884990e-04
2.8914400000e-01,7.9623496276e-04
2.9014400000e-01,7.9645928054e-04
2.9114400000e-01,7.9671845015e-04
2.9214400000e-01,7.9745645053e-04
2.9314400000e-01,7.9750985606e-04
2.9414400000e-01,7.9698053014e-04
2.9514400000e-01,7.9801779066e-04
2.9614400000e-01,7.9670775449e-04
2.9714400000e-01,7.9652665590e-04
2.9814400000e-01,7.9690114944e-04
2.9914400000e-01,7.9736251791e-04
3.0014400000e-01,7.9622433987e-04
3.0114400000e-01,7.9668214312e-04
3.0214400000e-01,7.9685712990e-04
3.0314400000e-01,7.9807010479e-04
3.0414400000e-01,7.9897094110e-04
3.0514400000e-01,7.9723104136e-04
3.0614400000e-01,7.9771780293e-04
3.0714400000e-01,7.9542805906e-04
3.0814400000e-01,7.9465695308e-04
3.0914400000e-01,7.9772573372e-04
3.1014400000e-01,7.9693090811e-04
3.1114400000e-01,7.9635719885e-04
3.1214400000e-01,7.9675628513e-04
3.1314400000e-01,7.9588600784e-04
3.1414400000e-01,7.9460201960e-04
3.1514400000e-01,7.9556302808e-04
3.1614400000e-01,7.9648285464e-04
3.1714400000e-01,7.9574339907e-04
3.1814400000e-01,7.9623125202e-04
3.1914400000e-01,7.9694102169e-04
3.2014400000e-01,7.9676145106e-04
3.2114400000e-01,7.9740952060e-04
3.2214400000e-01,7.9830584582e-04
3.2314400000e-01,7.9655583249e-04
3.2414400000e-01,7.9761848610e-04
3.2514400000e-01,7.9618199379e-04
3.2614400000e-01,7.9567857028e-04
3.2714400000e-01,7.9766366980e-04
3.2814400000e-01,7.9666686361e-04
3.2914400000e-01,7.9619218013e-04
3.3014400000e-01,7.9802390246e-04
3.3114400000e-01,7.9763609392e-04
3.3214400000e-01,7.9735647887e-04
3.3314400000e-01,7.9705627286e-04
3.3414400000e-01,7.9636774899e-04
3.3514400000e-01,7.9783618276e-04
3.3614400000e-01,7.9718796769e-04
3.3714400000e-01,7.9768396972e-04
3.3814400000e-01,7.9736630141e-04
3.3914400000e-01,7.9574288975e-04
3.4014400000e-01,7.9591278336e-04
3.4114400000e-01,7.9605655628e-04
3.4214400000e-01,7.9540208390e-04
3.4314400000e-01,7.9589641246e-04
3.4414400000e-01,7.9651596025e-04
3.4514400000e-01,7.9597353761e-04
3.4614400000e-01,7.9570774687e-04
3.4714400000e-01,7.9513418314e-04
3.4814400000e-01,7.9591452959e-04
3.4914400000e-01,7.9742472735e-04
3.5014400000e-01,7.9604047642e-04
3.5114400000e-01,7.9595956777e-04
3.5214400000e-01,7.9751189332e-04
3.5314400000e-01,7.9773075413e-04
3.5414400000e-01,7.9736353655e-04
3.5514400000e-01,7.9609897512e-04
3.5614400000e-01,7.9642391938e-04
3.5714400000e-01,7.9698002082e-04
3.5814400000e-01,7.9596793512e-04
3.5914400000e-01,7.9684527009e-04
3.6014400000e-01,7.9665893281e-04
3.6114400000e-01,7.9756471678e-04
3.6214400000e-01,7.9795827332e-04
3.6314400000e-01,7.9655997979e-04
3.6414400000e-01,7.9663113866e-04
3.6514400000e-01,7.9625460785e-04
3.6614400000e-01,7.9607576481e-04
3.6714400000e-01,7.9823505075e-04
3.6814400000e-01,7.9755198385e-04
3.6914400000e-01,7.9795492638e-04
3.7014400000e-01,7.9888646724e-04
3.7114400000e-01,7.9798272054e-04
3.7214400000e-01,7.9696837929e-04
3.7314400000e-01,7.9732155427e-04
3.7414400000e-01,7.9793222540e-04
3.7514400000e-01,7.9717465269e-04
3.7614400000e-01,7.9712022853e-04
3.7714400000e-01,7.9717785411e-04
3.7814400000e-01,7.9851321061e-04
3.7914400000e-01,7.9843288404e-04
3.8014400000e-01,7.9903438746e-04
3.8114400000e-01,7.9741497757e-04
3.8214400000e-01,7.9740108049e-04
3.8314400000e-01,7.9783465480e-04
3.8414400000e-01,7.9752746387e-04
3.8514400000e-01,7.9839723185e-04
3.8614400000e-01,7.9846584413e-04
3.8714400000e-01,7.9928780906e-04
3.8814400000e-01,7.9742872913e-04
3.8914400000e-01,7.9828838352e-04
3.9014400000e-01,7.9786885181e-04
3.9114400000e-01,7.9703022493e-04
3.9214400000e-01,7.9793207988e-04
3.9314400000e-01,7.9883357103e-04
3.9414400000e-01,7.9803801782e-04
3.9514400000e-01,8.0103680375e-04
3.9614400000e-01,8.0028570665e-04
3.9714400000e-01,7.9861412814e-04
3.9814400000e-01,7.9853045463e-04
3.9914400000e-01,7.9874051153e-04
4.0014400000e-01,7.9923614976e-04
4.0114400000e-01,7.9783101683e-04
4.0214400000e-01,7.9973404354e-04
4.0314400000e-01,7.9869198089e-04
4.0414400000e-01,7.9722412920e-04
4.0514400000e-01,7.9656972957e-04
4.0614400000e-01,7.9759964137e-04
4.0714400000e-01,7.9743578681e-04
4.0814400000e-01,7.9859375546e-04
4.0914400000e-01,7.9793688201e-04
4.1014400000e-01,7.9832519987e-04
4.1114400000e-01,7.9958190327e-04
4.1214400000e-01,7.9932462540e-04
4.1314400000e-01,7.9818237282e-04
4.1414400000e-01,7.9873359937e-04
4.1514400000e-01,7.9866505985e-04
4.1614400000e-01,7.9892117355e-04
4.1714400000e-01,7.9889578046e-04
4.1814400000e-01,7.9835481301e-04
4.1914400000e-01,7.9903060396e-04
4.2014400000e-01,8.0034435086e-04
4.2114400000e-01,7.9753859609e-04
4.2214400000e-01,7.9854726209e-04
4.2314400000e-01,7.9897821706e-04
4.2414400000e-01,7.9853853094e-04
4.2514400000e-01,7.9797144281e-04
4.2614400000e-01,7.9870813352e-04
4.2714400000e-01,7.9884986917e-04
4.2814400000e-01,7.9936333350e-04
4.2914400000e-01,7.9899306002e-04
4.3014400000e-01,7.9830810137e-04
4.3114400000e-01,7.9988705693e-04
4.3214400000e-01,7.9731740698e-04
4.3314400000e-01,7.9871009802e-04
4.3414400000e-01,7.9739387729e-04
4.3514400000e-01,7.9734170868e-04
4.3614400000e-01,7.9943027231e-04
4.3714400000e-01,7.9896904936e-04
4.3814400000e-01,7.9866360466e-04
4.3914400000e-01,7.9908459156e-04
4.4014400000e-01,7.9866593296e-04
4.4114400000e-01,7.9931494838e-04
4.4214400000e-01,7.9885256127e-04
4.4314400000e-01,7.9967547208e-04
4.4414400000e-01,7.9992911196e-04
4.4514400000e-01,7.9919162090e-04
4.4614400000e-01,7.9812809417e-04
4.4714400000e-01,7.9867255408e-04
4.4814400000e-01,7.9777426436e-04
4.4914400000e-01,7.9919918790e-04
4.5014400000e-01,7.9860968981e-04
4.5114400000e-01,7.9892248323e-04
4.5214400000e-01,7.9969904618e-04
4.5314400000e-01,7.9793280747e-04
4.5414400000e-01,7.9971236119e-04
4.5514400000e-01,7.9824028944e-04
4.5614400000e-01,7.9801655374e-04
4.5714400000e-01,7.9915960669e-04
4.5814400000e-01,7.9807316069e-04
4.5914400000e-01,7.9725054093e-04
4.6014400000e-01,7.9709636339e-04
4.6114400000e-01,7.9915575043e-04
4.6214400000e-01,7.9860597907e-04
4.6314400000e-01,7.9784585978e-04
4.6414400000e-01,7.9797078797e-04
4.6514400000e-01,7.9943165474e-04
4.6614400000e-01,7.9911820649e-04
4.6714400000e-01,7.9916790128e-04
4.6814400000e-01,7.9878394899e-04
4.6914400000e-01,7.9764911789e-04
4.7014400000e-01,7.9942074080e-04
4.7114400000e-01,7.9745943367e-04
4.7214400000e-01,7.9727316916e-04
4.7314400000e-01,7.9660851043e-04
4.7414400000e-01,7.9664569057e-04
4.7514400000e-01,7.9654608271e-04
4.7614400000e-01,7.9671102867e-04
4.7714400000e-01,7.9683697550e-04
4.7814400000e-01,7.9713485320e-04
4.7914400000e-01,7.9677600297e-04
4.8014400000e-01,7.9697703768e-04
4.8114400000e-01,7.9715828178e-04
4.8214400000e-01,7.9743309470e-04
4.8314400000e-01,7.9626326624e-04
4.8414400000e-01,7.9767691204e-04
4.8514400000e-01,7.9705983808e-04
4.8614400000e-01,7.9863537394e-04
4.8714400000e-01,7.9743695096e-04
4.8814400000e-01,7.9772369645e-04
4.8914400000e-01,7.9715879110e-04
4.9014400000e-01,7.9813966295e-04
4.9114400000e-01,7.9734600149e-04
4.9214400000e-01,7.9697543697e-04
4.9314400000e-01,7.9977944552e-04
4.9414400000e-01,7.9745463154e-04
4.9514400000e-01,7.9850804468e-04
4.9614400000e-01,7.9834971984e-04
4.9714400000e-01,7.9833494965e-04
4.9814400000e-01,7.9813857155e-04
4.9914400000e-01,7.9635399743e-04
5.0014400000e-01,7.9588360677e-04
5.0114400000e-01,7.9743709648e-04
5.0214400000e-01,7.9583180195e-04
5.0314400000e-01,7.9811958130e-04
5.0414400000e-01,7.9922639998e-04
5.0514400000e-01,7.9776596976e-04
5.0614400000e-01,7.9683428339e-04
5.0714400000e-01,7.9785015259e-04
5.0814400000e-01,7.9719480709e-04
5.0914400000e-01,7.9956160334e-04
5.1014400000e-01,7.9995552369e-04
5.1114400000e-01,7.9861827544e-04
5.1214400000e-01,7.9894976807e-04
5.1314400000e-01,7.9949713836e-04
5.1414400000e-01,7.9853678471e-04
5.1514400000e-01,7.9802222899e-04
5.1614400000e-01,7.9658631876e-04
5.1714400000e-01,7.9730911239e-04
5.1814400000e-01,7.9789446318e-04
5.1914400000e-01,7.9834178905e-04
5.2014400000e-01,8.0039280874e-04
5.2114400000e-01,7.9805766291e-04
5.2214400000e-01,7.9696874309e-04
5.2314400000e-01,7.9657766037e-04
5.2414400000e-01,7.9749297583e-04
5.2514400000e-01,7.9759665823e-04
5.2614400000e-01,7.9711382568e-04
5.2714400000e-01,7.9918885604e-04
5.2814400000e-01,7.9875164374e-04
5.2914400000e-01,7.9780445958e-04
5.3014400000e-01,7.9597339209e-04
5.3114400000e-01,7.9590652604e-04
5.3214400000e-01,7.9621320765e-04
5.3314400000e-01,7.9683057265e-04
5.3414400000e-01,7.9657387687e-04
5.3514400000e-01,7.9645265942e-04
5.3614400000e-01,7.9737175838e-04
5.3714400000e-01,7.9872428614e-04
5.3814400000e-01,7.9897639807e-04
5.3914400000e-01,7.9739176726e-04
5.4014400000e-01,7.9863370047e-04
5.4114400000e-01,7.9647259554e-04
5.4214400000e-01,7.9864308645e-04
5.4314400000e-01,7.9817109508e-04
5.4414400000e-01,7.9717057815e-04
5.4514400000e-01,7.9777651990e-04
5.4614400000e-01,7.9648532846e-04
5.4714400000e-01,7.9708770500e-04
5.4814400000e-01,7.9615914728e-04
5.4914400000e-01,7.9698198533e-04
5.5014400000e-01,7.9698664194e-04
5.5114400000e-01,7.9663856013e-04
5.5214400000e-01,7.9799960076e-04
