# Saved on 2025-07-12T19:42:10.945178
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE45
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 2
#   v_rst: -1.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S)
3.7144000000e-02,5.0189304602e-04,6.1075203121e-04,7.0673770097e-04
3.8144000000e-02,5.0240618293e-04,6.1117199948e-04,7.0621048508e-04
3.9144000000e-02,5.0119830121e-04,6.1064325564e-04,7.0639362093e-04
4.0144000000e-02,5.0140664825e-04,6.0958864196e-04,7.0638321631e-04
4.1144000000e-02,5.0086600822e-04,6.0931266489e-04,7.0611662522e-04
4.2144000000e-02,5.0170558097e-04,6.0890193708e-04,7.0610018156e-04
4.3144000000e-02,5.0212587666e-04,6.0987415054e-04,7.0622430940e-04
4.4144000000e-02,5.0229515182e-04,6.0982947616e-04,7.0652058639e-04
4.5144000000e-02,5.0224694860e-04,6.1830163759e-04,7.0577392762e-04
4.6144000000e-02,5.0164882850e-04,6.0976184614e-04,7.0631824201e-04
4.7144000000e-02,5.0197231758e-04,6.1831844505e-04,7.0538022555e-04
4.8144000000e-02,5.0216847740e-04,6.0950398620e-04,7.0509908255e-04
4.9144000000e-02,5.0116301281e-04,6.0939702962e-04,7.0544134360e-04
5.0144000000e-02,5.0132057368e-04,6.0982507421e-04,7.0530135417e-04
5.1144000000e-02,5.0079939683e-04,6.1779894168e-04,7.0639958722e-04
5.2144000000e-02,5.0174276112e-04,6.1113350966e-04,7.0665395469e-04
5.3144000000e-02,5.0212278438e-04,6.1044185713e-04,7.0633468567e-04
5.4144000000e-02,5.0147464208e-04,6.1043101596e-04,7.0550762757e-04
5.5144000000e-02,5.0199319958e-04,6.1025606556e-04,7.0460489951e-04
5.6144000000e-02,5.0158738304e-04,6.0990529164e-04,7.0431975473e-04
5.7144000000e-02,5.0087171985e-04,6.0899357777e-04,7.0504327596e-04
5.8144000000e-02,5.0071892474e-04,6.0855418269e-04,7.0640511694e-04
5.9144000000e-02,5.0075839681e-04,6.0924980062e-04,7.0563917689e-04
6.0144000000e-02,5.0253405789e-04,6.1821301642e-04,7.0421192504e-04
6.1144000000e-02,5.0188824389e-04,6.0993341322e-04,7.0453068474e-04
6.2144000000e-02,5.0113147154e-04,6.0992420913e-04,7.0393492933e-04
6.3144000000e-02,5.0153372285e-04,6.1001846916e-04,7.0404224971e-04
6.4144000000e-02,5.0177019148e-04,6.1002396251e-04,7.0463924203e-04
6.5144000000e-02,5.0077585911e-04,6.0868718720e-04,7.0483503805e-04
6.6144000000e-02,5.0026817917e-04,6.0963779106e-04,7.0386275183e-04
6.7144000000e-02,5.0137856306e-04,6.0884918639e-04,7.0404421422e-04
6.8144000000e-02,5.0170241593e-04,6.0922371631e-04,7.0416666858e-04
6.9144000000e-02,5.0074660976e-04,6.0984297306e-04,7.0465466706e-04
7.0144000000e-02,5.0104303227e-04,6.1051534431e-04,7.0442409196e-04
7.1144000000e-02,5.0078688218e-04,6.1922866735e-04,7.0432412031e-04
7.2144000000e-02,5.0113878387e-04,6.2035469455e-04,7.0426329330e-04
7.3144000000e-02,5.0050592108e-04,6.1148617533e-04,7.0468056947e-04
7.4144000000e-02,4.9971971748e-04,6.1819584516e-04,7.0489710197e-04
7.5144000000e-02,4.9946309446e-04,6.1828111939e-04,7.0479734859e-04
7.6144000000e-02,5.0049344281e-04,6.1849015765e-04,7.0554007834e-04
7.7144000000e-02,5.0020404160e-04,6.1760350945e-04,7.0477115514e-04
7.8144000000e-02,5.0187638408e-04,6.0927653976e-04,7.0498528657e-04
7.9144000000e-02,5.0150600146e-04,6.0936992668e-04,7.0507958299e-04
8.0144000000e-02,5.0127906434e-04,6.1001130234e-04,7.0384099672e-04
8.1144000000e-02,5.0114609621e-04,6.0918624513e-04,7.0437912655e-04
8.2144000000e-02,5.0110051234e-04,6.1033071688e-04,7.0314861659e-04
8.3144000000e-02,4.9972324632e-04,6.0938938987e-04,7.0358546509e-04
8.4144000000e-02,5.0094044127e-04,6.0803908127e-04,7.0407586463e-04
8.5144000000e-02,5.0074195315e-04,6.0974882217e-04,7.0509871875e-04
8.6144000000e-02,5.0168066082e-04,6.1059035943e-04,7.0516274718e-04
8.7144000000e-02,5.0176637160e-04,6.1084450863e-04,7.0499670983e-04
8.8144000000e-02,5.0091690355e-04,6.1070277297e-04,7.0529415098e-04
8.9144000000e-02,5.0087797717e-04,6.1051796365e-04,7.0471731306e-04
9.0144000000e-02,5.0031248975e-04,6.0905462306e-04,7.0414447691e-04
9.1144000000e-02,5.0040514907e-04,6.0981619754e-04,7.0443085860e-04
9.2144000000e-02,5.0097791245e-04,6.1014259700e-04,7.0469301136e-04
9.3144000000e-02,5.0070011639e-04,6.1038008425e-04,7.0690308348e-04
9.4144000000e-02,5.0179474783e-04,6.1020597059e-04,7.0660222264e-04
9.5144000000e-02,5.0227019528e-04,6.1094964622e-04,7.0551097451e-04
9.6144000000e-02,5.0235739764e-04,6.1051090597e-04,7.0640322519e-04
9.7144000000e-02,5.0129456213e-04,6.1027854827e-04,7.0502595918e-04
9.8144000000e-02,5.0125901907e-04,6.0992035287e-04,7.0477944973e-04
9.9144000000e-02,5.0103957619e-04,6.0755435698e-04,7.0522677561e-04
1.0014400000e-01,5.0096728955e-04,6.0819034843e-04,7.0450980274e-04
1.0114400000e-01,5.0131082389e-04,6.0996957473e-04,7.0472546213e-04
1.0214400000e-01,5.0112361350e-04,6.0907899751e-04,7.0497080742e-04
1.0314400000e-01,5.0148959417e-04,6.0929316533e-04,7.0590700489e-04
1.0414400000e-01,5.0116414059e-04,6.0994865635e-04,7.0545611379e-04
1.0514400000e-01,5.0068316341e-04,6.0935071815e-04,7.0494956162e-04
1.0614400000e-01,5.0121558161e-04,6.0905436840e-04,7.0417176175e-04
1.0714400000e-01,5.0062692026e-04,6.0887094151e-04,7.0413327194e-04
1.0814400000e-01,5.0051636208e-04,6.0860031226e-04,7.0462265285e-04
1.0914400000e-01,5.0001664931e-04,6.0793845478e-04,7.0470610808e-04
1.1014400000e-01,5.0059814384e-04,6.1011203798e-04,7.0468406193e-04
1.1114400000e-01,5.0043476222e-04,6.1742692196e-04,7.0440219133e-04
1.1214400000e-01,5.0104925322e-04,6.1747727159e-04,7.0439462434e-04
1.1314400000e-01,5.0131635362e-04,6.0920421674e-04,7.0494126703e-04
1.1414400000e-01,5.0111724704e-04,6.1080434534e-04,7.0365684223e-04
1.1514400000e-01,5.0053320592e-04,6.0830388975e-04,7.0400856202e-04
1.1614400000e-01,5.0039609050e-04,6.0820930230e-04,7.0383764978e-04
1.1714400000e-01,5.0050242862e-04,6.0730078985e-04,7.0331596362e-04
1.1814400000e-01,5.0144848501e-04,6.0733986174e-04,7.0411704655e-04
1.1914400000e-01,5.0053968152e-04,6.0952948843e-04,7.0451322244e-04
1.2014400000e-01,5.0259361160e-04,6.0892467445e-04,7.0493304520e-04
1.2114400000e-01,5.0241109420e-04,6.0983216827e-04,7.0538677392e-04
1.2214400000e-01,5.0252259825e-04,6.0924750869e-04,7.0369009336e-04
1.2314400000e-01,5.0140886742e-04,6.0787206166e-04,7.0413094363e-04
1.2414400000e-01,5.0144823035e-04,6.0968377511e-04,7.0387788583e-04
1.2514400000e-01,5.0124359404e-04,6.0834285250e-04,7.0373273047e-04
1.2614400000e-01,5.0057216868e-04,6.0795820900e-04,7.0584646892e-04
1.2714400000e-01,5.0109149015e-04,6.0828766436e-04,7.0461137511e-04
1.2814400000e-01,5.0112761528e-04,6.0931564803e-04,7.0442656579e-04
1.2914400000e-01,5.0087412092e-04,6.1098282458e-04,7.0432593930e-04
1.3014400000e-01,5.0045102398e-04,6.1033544625e-04,7.0371563197e-04
1.3114400000e-01,5.0183913118e-04,6.0955382651e-04,7.0322297688e-04
1.3214400000e-01,5.0172933697e-04,6.0941587435e-04,7.0339163358e-04
1.3314400000e-01,5.0129092415e-04,6.1057311541e-04,7.0378569944e-04
1.3414400000e-01,5.0046204706e-04,6.1102531618e-04,7.0415844675e-04
1.3514400000e-01,5.0172875490e-04,6.1013452068e-04,7.0414222137e-04
1.3614400000e-01,5.0126578572e-04,6.0699290771e-04,7.0565831265e-04
1.3714400000e-01,5.0229726185e-04,6.1112987169e-04,7.0461450377e-04
1.3814400000e-01,5.0177612138e-04,6.1116174038e-04,7.0461683208e-04
1.3914400000e-01,5.0146409194e-04,6.1003858718e-04,7.0462483563e-04
1.4014400000e-01,5.0097452913e-04,6.0876664065e-04,7.0506393968e-04
1.4114400000e-01,5.0084385293e-04,6.0902599216e-04,7.0422276622e-04
1.4214400000e-01,5.0108061259e-04,6.0830137954e-04,7.0486123150e-04
1.4314400000e-01,5.0150581956e-04,6.0844486143e-04,7.0538393629e-04
1.4414400000e-01,5.0123489928e-04,6.0908969317e-04,7.0521578891e-04
1.4514400000e-01,5.0214166549e-04,6.0973699874e-04,7.0554960985e-04
1.4614400000e-01,5.0143251428e-04,6.0920832766e-04,7.0609974500e-04
1.4714400000e-01,5.0220911362e-04,6.0912210756e-04,7.0539601438e-04
1.4814400000e-01,5.0181930419e-04,6.0893980844e-04,7.0422931458e-04
1.4914400000e-01,5.0142203690e-04,6.0770940763e-04,7.0400281402e-04
1.5014400000e-01,5.0133799959e-04,6.1737344367e-04,7.0475653047e-04
1.5114400000e-01,5.0136124628e-04,6.0844398831e-04,7.0571928518e-04
1.5214400000e-01,5.0133116019e-04,6.0865622800e-04,7.0596361184e-04
1.5314400000e-01,5.0255006499e-04,6.0906259023e-04,7.0597830927e-04
1.5414400000e-01,5.0265316531e-04,6.1011323851e-04,7.0518690336e-04
1.5514400000e-01,5.0220332923e-04,6.0960868723e-04,7.0522313763e-04
1.5614400000e-01,5.0163500418e-04,6.0919788666e-04,7.0447502367e-04
1.5714400000e-01,5.0078455388e-04,6.0829395807e-04,7.0493471867e-04
1.5814400000e-01,5.0165952416e-04,6.0885904531e-04,7.0468864578e-04
1.5914400000e-01,5.0071776059e-04,6.0821406805e-04,7.0537207648e-04
1.6014400000e-01,5.0125101552e-04,6.0870032030e-04,7.0633454015e-04
1.6114400000e-01,5.0151495088e-04,6.0966605815e-04,7.0434129157e-04
1.6214400000e-01,5.0148591981e-04,6.1044753238e-04,7.0447109465e-04
1.6314400000e-01,5.0151375035e-04,6.1037499108e-04,7.0443464210e-04
1.6414400000e-01,5.0151742471e-04,6.0959464463e-04,7.0511327067e-04
1.6514400000e-01,5.0113987527e-04,6.0941427364e-04,7.0460999268e-04
1.6614400000e-01,5.0104310503e-04,6.0932485212e-04,7.0377645898e-04
1.6714400000e-01,5.0184480642e-04,6.0924900026e-04,7.0430389314e-04
1.6814400000e-01,5.0188045861e-04,6.0993541410e-04,7.0486261393e-04
1.6914400000e-01,5.0116133934e-04,6.0947328166e-04,7.0486552431e-04
1.7014400000e-01,5.0165694120e-04,6.0960774135e-04,7.0440590207e-04
1.7114400000e-01,5.0202939747e-04,6.0879188823e-04,7.0522306487e-04
1.7214400000e-01,5.0092399761e-04,6.1014110543e-04,7.0545247581e-04
1.7314400000e-01,5.0058130000e-04,6.0972994106e-04,7.0483489253e-04
1.7414400000e-01,5.0088212447e-04,6.1768230808e-04,7.0473455708e-04
1.7514400000e-01,5.0105747505e-04,6.0926271544e-04,7.0476511610e-04
1.7614400000e-01,5.0170096074e-04,6.0886966821e-04,7.0578193117e-04
1.7714400000e-01,5.0155915233e-04,6.0894486523e-04,7.0588859671e-04
1.7814400000e-01,5.0177925004e-04,6.0970905906e-04,7.0631285780e-04
1.7914400000e-01,5.0135553465e-04,6.0988535552e-04,7.0556910941e-04
1.8014400000e-01,5.0131890021e-04,6.0918580857e-04,7.0514295658e-04
1.8114400000e-01,5.0130118325e-04,6.0880025558e-04,7.0539383159e-04
1.8214400000e-01,5.0090744480e-04,6.1196449678e-04,7.0579328167e-04
1.8314400000e-01,5.0127200666e-04,6.0930240579e-04,7.0447582402e-04
1.8414400000e-01,5.0084549002e-04,6.0831378505e-04,7.0475856774e-04
1.8514400000e-01,5.0139580708e-04,6.0864036641e-04,7.0379574026e-04
1.8614400000e-01,5.0186568842e-04,6.0944548750e-04,7.0607740781e-04
1.8714400000e-01,5.0225411542e-04,6.1020018620e-04,7.0593610872e-04
1.8814400000e-01,5.0202746934e-04,6.1026152252e-04,7.0432572102e-04
1.8914400000e-01,5.0117101637e-04,6.0998172557e-04,7.0418333053e-04
1.9014400000e-01,5.0083217502e-04,6.0879810917e-04,7.0426984166e-04
1.9114400000e-01,5.0075515901e-04,6.1150072725e-04,7.0508474892e-04
1.9214400000e-01,5.0103786634e-04,6.0922182456e-04,7.0446178142e-04
1.9314400000e-01,5.0072736485e-04,6.0946455051e-04,7.0519890869e-04
1.9414400000e-01,5.0073063903e-04,6.0987316829e-04,7.0532121754e-04
1.9514400000e-01,5.0228489272e-04,6.0993672378e-04,7.0562877227e-04
1.9614400000e-01,5.0217571697e-04,6.1079990701e-04,7.0478272391e-04
1.9714400000e-01,5.0110764278e-04,6.0914713686e-04,7.0466900070e-04
1.9814400000e-01,5.0135808124e-04,6.0904814745e-04,7.0423229772e-04
1.9914400000e-01,5.0056423788e-04,6.0899328673e-04,7.0437949034e-04
2.0014400000e-01,5.0074522733e-04,6.0842707171e-04,7.0455367677e-04
2.0114400000e-01,5.0074628234e-04,6.0904898419e-04,7.0384034188e-04
2.0214400000e-01,5.0129747251e-04,6.1004160671e-04,7.0550799137e-04
2.0314400000e-01,5.0235652452e-04,6.0948164901e-04,7.0666887041e-04
2.0414400000e-01,5.0105227274e-04,6.1020320572e-04,7.0528636570e-04
2.0514400000e-01,5.0107802963e-04,6.1051039665e-04,7.0539172157e-04
2.0614400000e-01,5.0062710216e-04,6.0903141275e-04,7.0417198003e-04
2.0714400000e-01,5.0060742069e-04,6.0902129917e-04,7.0588306698e-04
2.0814400000e-01,5.0078626373e-04,6.0887305153e-04,7.0434311056e-04
2.0914400000e-01,4.9997099268e-04,6.0833353928e-04,7.0539943408e-04
2.1014400000e-01,5.0009053666e-04,6.0960115661e-04,7.0483140007e-04
2.1114400000e-01,5.0054441090e-04,6.0830847360e-04,7.0600108302e-04
2.1214400000e-01,5.0074537285e-04,6.0959093389e-04,7.0605339715e-04
2.1314400000e-01,5.0072758313e-04,6.0990652855e-04,7.0501715527e-04
2.1414400000e-01,5.0014619774e-04,6.0903133999e-04,7.0663067163e-04
2.1514400000e-01,4.9998609029e-04,6.0923655838e-04,7.0451300417e-04
2.1614400000e-01,5.0033140724e-04,6.0874353949e-04,7.0465292083e-04
2.1714400000e-01,5.0002381613e-04,6.1023969465e-04,7.0382411650e-04
2.1814400000e-01,5.0081423979e-04,6.0933554778e-04,7.0538240834e-04
2.1914400000e-01,5.0076567277e-04,6.1021288275e-04,7.0525951742e-04
2.2014400000e-01,5.0195041695e-04,6.1002898292e-04,7.0562549809e-04
2.2114400000e-01,5.0176317018e-04,6.0926857259e-04,7.0514826803e-04
2.2214400000e-01,5.0157868827e-04,6.1090475356e-04,7.0520625741e-04
2.2314400000e-01,5.0072965678e-04,6.0920494434e-04,7.0522903115e-04
2.2414400000e-01,5.0089154684e-04,6.0860482336e-04,7.0419358963e-04
2.2514400000e-01,5.0065566029e-04,6.0835955082e-04,7.0417758252e-04
2.2614400000e-01,5.0126847782e-04,6.0864691477e-04,7.0558118750e-04
2.2714400000e-01,5.0206381275e-04,6.0953745560e-04,7.0536800195e-04
2.2814400000e-01,5.0243543228e-04,6.1023176386e-04,7.0579604653e-04
2.2914400000e-01,5.0279399147e-04,6.1334292695e-04,7.0486144978e-04
2.3014400000e-01,5.0213704526e-04,6.0989401391e-04,7.0525529736e-04
2.3114400000e-01,5.0183756684e-04,6.0947357269e-04,7.0403279096e-04
2.3214400000e-01,5.0160982937e-04,6.0898750235e-04,7.0516733103e-04
2.3314400000e-01,5.0092192396e-04,6.1766819272e-04,7.0450172643e-04
2.3414400000e-01,5.0068887504e-04,6.0890961322e-04,7.0378257078e-04
2.3514400000e-01,5.0175927754e-04,6.1758306401e-04,7.0432281063e-04
2.3614400000e-01,5.0217353419e-04,6.1040031142e-04,7.0432150096e-04
2.3714400000e-01,5.0199389079e-04,6.0916179791e-04,7.0525326009e-04
2.3814400000e-01,5.0223472499e-04,6.1139267928e-04,7.0507652708e-04
2.3914400000e-01,5.0166996516e-04,6.1124817876e-04,7.0419293479e-04
2.4014400000e-01,5.0149377785e-04,6.0943781136e-04,7.0471032814e-04
2.4114400000e-01,5.0132610340e-04,6.0900209064e-04,7.0374371717e-04
2.4214400000e-01,5.0123635447e-04,6.0894017224e-04,7.0452631917e-04
2.4314400000e-01,5.0156326324e-04,6.0904123529e-04,7.0408284955e-04
2.4414400000e-01,5.0226411986e-04,6.1026730691e-04,7.0553949627e-04
2.4514400000e-01,5.0187798479e-04,6.1023652961e-04,7.0503214374e-04
2.4614400000e-01,5.0257684052e-04,6.0960483097e-04,7.0413414505e-04
2.4714400000e-01,5.0175698561e-04,6.0924616264e-04,7.0463363954e-04
2.4814400000e-01,5.0188202295e-04,6.0969039623e-04,7.0386689913e-04
2.4914400000e-01,5.0218990509e-04,6.0867892898e-04,7.0425339800e-04
2.5014400000e-01,5.0205049774e-04,6.0952937929e-04,7.0422858698e-04
2.5114400000e-01,5.0165072025e-04,6.1018537963e-04,7.0423760917e-04
2.5214400000e-01,5.0070801080e-04,6.0940765252e-04,7.0455746027e-04
2.5314400000e-01,5.0149046729e-04,6.0966780438e-04,7.0487818448e-04
2.5414400000e-01,5.0152040785e-04,6.0971509811e-04,7.0530753874e-04
2.5514400000e-01,5.0098809879e-04,6.0937974922e-04,7.0643785875e-04
2.5614400000e-01,5.0116443163e-04,6.1004597228e-04,7.0442394644e-04
2.5714400000e-01,5.0213584473e-04,6.0888251028e-04,7.0448390034e-04
2.5814400000e-01,5.0147995353e-04,6.0883499827e-04,7.0452384534e-04
2.5914400000e-01,5.0170820032e-04,6.0958394897e-04,7.0425296144e-04
2.6014400000e-01,5.0171223847e-04,6.0935723013e-04,7.0380963734e-04
2.6114400000e-01,5.0230632041e-04,6.1153092247e-04,7.0448841143e-04
2.6214400000e-01,5.0235728850e-04,6.1006154283e-04,7.0444955782e-04
2.6314400000e-01,5.0205475418e-04,6.1052727688e-04,7.0369103923e-04
2.6414400000e-01,5.0191116316e-04,6.1080332671e-04,7.0298374339e-04
2.6514400000e-01,5.0125127018e-04,6.1762533733e-04,7.0396999945e-04
2.6614400000e-01,5.0081769587e-04,6.0921545810e-04,7.0317953941e-04
2.6714400000e-01,5.0110706070e-04,6.0909515014e-04,7.0487447374e-04
2.6814400000e-01,5.0119768275e-04,6.0876565840e-04,7.0460213465e-04
2.6914400000e-01,5.0156173529e-04,6.1722996179e-04,7.0568181400e-04
2.7014400000e-01,5.0196245866e-04,6.0825550463e-04,7.0504604082e-04
2.7114400000e-01,5.0241749705e-04,6.1020920839e-04,7.0544156188e-04
2.7214400000e-01,5.0202728744e-04,6.0980935814e-04,7.0425805461e-04
2.7314400000e-01,5.0085560360e-04,6.0948954342e-04,7.0386508014e-04
2.7414400000e-01,5.0072812883e-04,6.0825939727e-04,7.0429960033e-04
