# Saved on 2025-07-11T19:30:54.180800
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE10
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
4.9144000000e-02,6.9914756750e-04,8.0451340182e-04
5.0144000000e-02,6.9732632255e-04,7.9819918028e-04
5.1144000000e-02,6.9720721513e-04,8.0327808973e-04
5.2144000000e-02,6.9822730438e-04,8.0548321421e-04
5.3144000000e-02,6.9796689786e-04,8.0805657490e-04
5.4144000000e-02,6.9782443461e-04,8.0441765022e-04
5.5144000000e-02,6.9757232268e-04,8.0503705249e-04
5.6144000000e-02,6.9760120823e-04,8.0475692812e-04
5.7144000000e-02,6.9984540460e-04,8.0521836935e-04
5.8144000000e-02,6.9816916948e-04,8.0137404439e-04
5.9144000000e-02,6.9787456596e-04,8.0474383140e-04
6.0144000000e-02,6.9803863880e-04,8.0431906099e-04
6.1144000000e-02,6.9867470302e-04,8.0415760749e-04
6.2144000000e-02,6.9908550358e-04,8.0166122643e-04
6.3144000000e-02,6.9965288276e-04,8.0511439592e-04
6.4144000000e-02,6.9797759352e-04,8.0438032455e-04
6.5144000000e-02,6.9887144491e-04,8.0466394138e-04
6.6144000000e-02,7.0006200986e-04,8.0026373325e-04
6.7144000000e-02,6.9995978265e-04,8.0493940914e-04
6.8144000000e-02,6.8716217356e-04,8.0473917478e-04
6.9144000000e-02,6.9419518695e-04,8.0507328676e-04
7.0144000000e-02,6.9956586231e-04,8.0751095084e-04
7.1144000000e-02,6.9752553827e-04,8.0494726717e-04
7.2144000000e-02,6.9788555265e-04,8.0446392531e-04
7.3144000000e-02,6.9821871875e-04,8.0497549789e-04
7.4144000000e-02,6.9806337706e-04,8.0498954048e-04
7.5144000000e-02,6.9771580456e-04,8.0443292973e-04
7.6144000000e-02,6.9942208938e-04,8.0485740909e-04
7.7144000000e-02,6.9769404945e-04,8.0513331341e-04
7.8144000000e-02,6.9726345828e-04,8.0551326391e-04
7.9144000000e-02,6.9843474193e-04,8.0517056631e-04
8.0144000000e-02,6.9676621933e-04,8.0489066022e-04
8.1144000000e-02,6.9552137575e-04,8.0243524280e-04
8.2144000000e-02,6.9597743277e-04,8.0402853200e-04
8.3144000000e-02,6.9623434683e-04,8.0571415310e-04
8.4144000000e-02,6.9584981247e-04,8.0669189629e-04
8.5144000000e-02,6.9739078754e-04,8.0551522842e-04
8.6144000000e-02,6.9627843914e-04,8.0477868323e-04
8.7144000000e-02,6.9574882218e-04,8.0561156210e-04
8.8144000000e-02,6.9664100010e-04,8.0561643699e-04
8.9144000000e-02,6.9668341894e-04,8.0550584244e-04
9.0144000000e-02,6.9712063123e-04,8.0405850895e-04
9.1144000000e-02,6.9620196882e-04,8.0217323557e-04
9.2144000000e-02,6.9621055445e-04,8.0272140622e-04
9.3144000000e-02,6.9604291639e-04,8.0409321527e-04
9.4144000000e-02,6.9621128205e-04,8.0403791799e-04
9.5144000000e-02,6.9626636105e-04,8.0322613940e-04
9.6144000000e-02,6.9603614975e-04,8.0392863310e-04
9.7144000000e-02,6.9631125371e-04,8.0552999862e-04
9.8144000000e-02,6.9568166509e-04,8.0382480519e-04
9.9144000000e-02,6.9520705438e-04,8.0410980445e-04
1.0014400000e-01,6.9522786362e-04,8.0558696936e-04
1.0114400000e-01,6.9570756750e-04,8.0545913079e-04
1.0214400000e-01,6.9631190854e-04,8.0371799413e-04
1.0314400000e-01,6.9593937951e-04,8.0411715317e-04
1.0414400000e-01,6.9591093052e-04,8.0390556832e-04
1.0514400000e-01,6.9736859587e-04,8.0356927356e-04
1.0614400000e-01,6.9573259680e-04,8.0420591985e-04
1.0714400000e-01,6.9526795414e-04,8.0365956819e-04
1.0814400000e-01,6.9693334808e-04,8.0293677456e-04
1.0914400000e-01,6.9661291491e-04,8.0343554146e-04
1.1014400000e-01,6.9431232987e-04,8.0355675891e-04
1.1114400000e-01,6.9667003118e-04,7.9970719526e-04
1.1214400000e-01,6.9714187703e-04,8.0376099504e-04
1.1314400000e-01,6.9521120167e-04,8.0365432950e-04
1.1414400000e-01,6.9477842771e-04,8.0309633631e-04
1.1514400000e-01,6.9429748692e-04,8.0362813605e-04
1.1614400000e-01,6.9392670412e-04,8.0371406511e-04
1.1714400000e-01,6.9357505708e-04,8.0411089584e-04
1.1814400000e-01,6.9458830694e-04,8.0481397163e-04
1.1914400000e-01,6.9527064625e-04,8.0387602793e-04
1.2014400000e-01,6.9266272476e-04,8.0376776168e-04
1.2114400000e-01,6.9619040005e-04,8.0365265603e-04
1.2214400000e-01,6.9509180321e-04,8.0342324509e-04
1.2314400000e-01,6.9000627263e-04,8.0451449321e-04
1.2414400000e-01,6.9565467129e-04,8.0320474808e-04
1.2514400000e-01,6.9557638199e-04,8.0604295363e-04
1.2614400000e-01,6.9541594712e-04,8.0335892562e-04
1.2714400000e-01,6.9666777563e-04,8.0319092376e-04
1.2814400000e-01,6.9575151429e-04,8.0368998169e-04
1.2914400000e-01,6.9636545959e-04,8.0545025412e-04
1.3014400000e-01,6.9354711741e-04,8.0406789493e-04
1.3114400000e-01,6.9459842052e-04,8.0339130363e-04
1.3214400000e-01,6.9648966019e-04,8.0399549915e-04
1.3314400000e-01,6.9680878369e-04,8.0083860666e-04
1.3414400000e-01,6.9573885412e-04,8.0389967479e-04
1.3514400000e-01,6.9610396167e-04,8.0492885900e-04
1.3614400000e-01,6.9665569754e-04,8.0482190242e-04
1.3714400000e-01,6.9613270171e-04,8.0341989815e-04
1.3814400000e-01,6.9622103183e-04,7.9717712651e-04
1.3914400000e-01,6.9614885433e-04,8.0551653809e-04
1.4014400000e-01,6.9595240348e-04,8.0410507508e-04
1.4114400000e-01,6.9538233220e-04,8.0269492173e-04
1.4214400000e-01,6.9607071055e-04,8.0354446254e-04
1.4314400000e-01,6.9579808041e-04,8.0412944953e-04
1.4414400000e-01,6.9581074058e-04,8.0415396951e-04
1.4514400000e-01,6.9641326263e-04,8.0485326180e-04
1.4614400000e-01,6.9606518082e-04,8.0337027612e-04
1.4714400000e-01,6.9612695370e-04,8.0243604316e-04
1.4814400000e-01,6.9551831984e-04,8.0315519881e-04
1.4914400000e-01,6.9550835178e-04,8.0455887655e-04
1.5014400000e-01,6.9685571361e-04,8.0330341007e-04
1.5114400000e-01,6.9665540650e-04,8.0502803030e-04
1.5214400000e-01,6.9604153396e-04,8.0467376392e-04
1.5314400000e-01,6.9731438998e-04,7.9920100688e-04
1.5414400000e-01,6.9411551522e-04,8.0503727077e-04
1.5514400000e-01,6.9527304731e-04,8.0384095781e-04
1.5614400000e-01,6.9557871029e-04,8.0351223005e-04
1.5714400000e-01,6.9441601227e-04,8.0686491856e-04
1.5814400000e-01,6.9513676863e-04,8.0357945990e-04
1.5914400000e-01,6.9389279815e-04,8.0392652308e-04
1.6014400000e-01,6.9489309681e-04,8.0138459452e-04
1.6114400000e-01,6.9584632001e-04,8.0451951362e-04
1.6214400000e-01,6.9392212026e-04,8.0440586316e-04
1.6314400000e-01,6.9579517003e-04,8.0407851783e-04
1.6414400000e-01,6.9422014349e-04,8.0374025856e-04
1.6514400000e-01,6.9539433753e-04,8.0336911196e-04
1.6614400000e-01,6.9547117164e-04,7.9831210314e-04
1.6714400000e-01,6.9424422691e-04,8.0360456195e-04
1.6814400000e-01,6.9545727456e-04,8.0443285697e-04
1.6914400000e-01,6.9224588515e-04,8.0412894022e-04
1.7014400000e-01,6.9470450399e-04,8.0552352301e-04
1.7114400000e-01,6.9535781222e-04,8.0421450548e-04
1.7214400000e-01,6.9444198743e-04,8.0222896941e-04
1.7314400000e-01,6.9521658588e-04,8.0422483734e-04
1.7414400000e-01,6.9432207965e-04,8.0357982370e-04
1.7514400000e-01,6.9457208156e-04,8.0554120359e-04
1.7614400000e-01,6.9556830567e-04,8.0381636508e-04
1.7714400000e-01,6.9405898103e-04,8.0339661508e-04
1.7814400000e-01,6.9532361522e-04,8.0358826381e-04
1.7914400000e-01,6.9706897193e-04,8.0415629782e-04
1.8014400000e-01,6.9634574174e-04,8.0455763964e-04
1.8114400000e-01,6.9486573921e-04,8.0402329331e-04
1.8214400000e-01,6.9574758527e-04,8.0341531429e-04
1.8314400000e-01,6.9490590249e-04,8.0423575127e-04
1.8414400000e-01,6.9550442277e-04,8.0400030129e-04
1.8514400000e-01,6.9465131673e-04,8.0413155956e-04
1.8614400000e-01,6.9481560786e-04,8.0439756857e-04
1.8714400000e-01,6.9478963269e-04,8.0274614447e-04
1.8814400000e-01,6.9602741860e-04,8.0409496150e-04
1.8914400000e-01,6.9429283030e-04,8.0548845290e-04
1.9014400000e-01,6.9491950853e-04,8.0543177319e-04
1.9114400000e-01,6.9526475272e-04,8.0761434219e-04
1.9214400000e-01,6.9554123911e-04,8.0507626990e-04
1.9314400000e-01,6.9645138865e-04,8.0510435509e-04
1.9414400000e-01,6.9622445153e-04,8.0766512838e-04
1.9514400000e-01,6.9625813921e-04,8.0464691564e-04
1.9614400000e-01,6.9716050348e-04,8.0501806224e-04
1.9714400000e-01,6.9580062700e-04,8.0505837104e-04
1.9814400000e-01,6.9651658123e-04,8.0560079368e-04
1.9914400000e-01,6.9581765274e-04,7.9665005615e-04
2.0014400000e-01,6.9723653723e-04,8.0483128841e-04
2.0114400000e-01,6.9694367994e-04,8.0475751020e-04
2.0214400000e-01,6.9607034675e-04,8.0480705947e-04
2.0314400000e-01,6.9652436650e-04,8.0563571828e-04
2.0414400000e-01,6.9564259320e-04,8.0545709352e-04
2.0514400000e-01,6.9474190241e-04,8.0467209045e-04
2.0614400000e-01,6.9494570198e-04,8.0448095105e-04
2.0714400000e-01,6.9398658525e-04,8.0504127254e-04
2.0814400000e-01,6.9316804002e-04,8.0488796812e-04
2.0914400000e-01,6.9347035605e-04,8.0445024651e-04
2.1014400000e-01,6.9319146860e-04,8.0497884483e-04
2.1114400000e-01,6.9352165156e-04,8.0470344983e-04
2.1214400000e-01,6.9746194640e-04,8.0394915130e-04
2.1314400000e-01,6.9769004767e-04,8.0382022134e-04
2.1414400000e-01,6.9716872531e-04,8.0332807556e-04
2.1514400000e-01,6.9576970418e-04,8.0344580056e-04
2.1614400000e-01,6.9569257903e-04,8.0303965660e-04
2.1714400000e-01,6.9531437475e-04,8.0365680333e-04
2.1814400000e-01,6.9660229201e-04,8.0515106674e-04
2.1914400000e-01,6.9399677159e-04,8.0385958427e-04
2.2014400000e-01,6.9387693657e-04,8.0347439507e-04
2.2114400000e-01,6.9460947998e-04,8.0365505710e-04
2.2214400000e-01,6.9387730036e-04,8.0343583249e-04
2.2314400000e-01,6.9637935667e-04,8.0359939602e-04
2.2414400000e-01,6.9388064730e-04,8.0137731857e-04
2.2514400000e-01,6.9542875281e-04,8.0236692156e-04
2.2614400000e-01,6.9492401963e-04,8.0314952356e-04
2.2714400000e-01,6.9698900916e-04,8.0347883340e-04
2.2814400000e-01,6.9456131314e-04,8.0325524323e-04
2.2914400000e-01,6.9579269621e-04,8.0341393186e-04
2.3014400000e-01,6.9584704761e-04,8.0294761574e-04
2.3114400000e-01,6.9614536187e-04,8.0271085608e-04
2.3214400000e-01,6.9514819188e-04,8.0302517745e-04
2.3314400000e-01,6.9479559897e-04,8.0277750385e-04
2.3414400000e-01,6.9534631621e-04,8.0278667156e-04
2.3514400000e-01,6.9649358920e-04,8.0409590737e-04
2.3614400000e-01,6.9674293627e-04,8.0224417616e-04
2.3714400000e-01,6.9547146268e-04,8.0337682448e-04
2.3814400000e-01,6.9668734795e-04,8.0323799921e-04
2.3914400000e-01,6.9594505476e-04,8.0421632447e-04
2.4014400000e-01,6.9709662057e-04,7.9773708421e-04
2.4114400000e-01,6.9532616180e-04,8.0340534623e-04
2.4214400000e-01,6.9699868618e-04,8.0127683759e-04
2.4314400000e-01,6.9713089033e-04,8.0308484030e-04
2.4414400000e-01,6.9749148679e-04,8.0408295617e-04
2.4514400000e-01,6.9666435593e-04,7.9923236626e-04
2.4614400000e-01,6.9616449764e-04,8.0045050709e-04
2.4714400000e-01,6.9545421866e-04,8.0368772615e-04
2.4814400000e-01,6.9508118031e-04,7.9904362792e-04
2.4914400000e-01,6.9600719144e-04,8.0260462710e-04
2.5014400000e-01,6.9584290031e-04,8.0363010056e-04
2.5114400000e-01,6.9648231147e-04,8.0496189184e-04
2.5214400000e-01,6.9550638727e-04,8.0340185377e-04
2.5314400000e-01,6.9634421379e-04,8.0324272858e-04
2.5414400000e-01,6.9692192483e-04,8.0337755207e-04
2.5514400000e-01,6.9568493927e-04,8.0331090430e-04
2.5614400000e-01,6.9451743911e-04,8.0440731836e-04
2.5714400000e-01,6.9306617661e-04,8.0455698480e-04
2.5814400000e-01,6.9431836891e-04,8.0409205111e-04
2.5914400000e-01,6.9531000918e-04,8.0445264757e-04
2.6014400000e-01,6.9488378358e-04,8.0241690739e-04
2.6114400000e-01,6.9422450906e-04,8.0299840192e-04
2.6214400000e-01,6.9447582064e-04,8.0360463471e-04
2.6314400000e-01,6.9507819717e-04,8.0124067608e-04
2.6414400000e-01,6.9574307417e-04,7.9809346062e-04
2.6514400000e-01,6.9453126343e-04,8.0381658336e-04
2.6614400000e-01,6.9456335041e-04,8.0424324551e-04
2.6714400000e-01,6.9554320362e-04,8.0361598521e-04
2.6814400000e-01,6.9601475843e-04,8.0314719526e-04
2.6914400000e-01,6.9599118433e-04,8.0332509242e-04
2.7014400000e-01,6.9491310569e-04,8.0504520156e-04
2.7114400000e-01,6.9608096965e-04,8.0318241089e-04
2.7214400000e-01,6.9722096669e-04,7.9794212070e-04
2.7314400000e-01,6.9520756369e-04,8.0323072325e-04
2.7414400000e-01,6.9541500125e-04,8.0444369814e-04
2.7514400000e-01,6.9527472078e-04,8.0355719547e-04
2.7614400000e-01,6.9418114435e-04,8.0415215052e-04
2.7714400000e-01,6.9439323852e-04,8.0368874478e-04
2.7814400000e-01,6.9146590249e-04,8.0525343947e-04
2.7914400000e-01,6.9460467785e-04,8.0370089563e-04
2.8014400000e-01,6.9306639489e-04,8.0375481048e-04
2.8114400000e-01,6.9544337748e-04,8.0403216998e-04
2.8214400000e-01,6.9460707891e-04,8.0307843746e-04
2.8314400000e-01,6.9299414463e-04,8.0351812358e-04
2.8414400000e-01,6.9399189670e-04,8.0251964391e-04
2.8514400000e-01,6.9408473792e-04,8.0283280113e-04
2.8614400000e-01,6.9510570029e-04,8.0537109170e-04
2.8714400000e-01,6.9454166805e-04,8.0346646428e-04
2.8814400000e-01,6.9562956924e-04,8.0350298958e-04
2.8914400000e-01,6.9507455919e-04,8.0477584561e-04
2.9014400000e-01,6.9523091952e-04,8.0365338363e-04
2.9114400000e-01,6.9440982770e-04,8.0321136920e-04
2.9214400000e-01,6.9408837589e-04,8.0371151853e-04
2.9314400000e-01,6.9389316195e-04,8.0556732428e-04
2.9414400000e-01,6.9424175308e-04,8.0303310824e-04
2.9514400000e-01,6.9552414061e-04,8.0325306044e-04
2.9614400000e-01,6.9535606599e-04,8.0391168012e-04
2.9714400000e-01,6.9642053859e-04,8.0388745118e-04
2.9814400000e-01,6.9582580181e-04,8.0323341535e-04
2.9914400000e-01,6.9622081355e-04,8.0354977399e-04
3.0014400000e-01,6.9627101766e-04,8.0353405792e-04
3.0114400000e-01,6.9520312536e-04,8.0522295320e-04
3.0214400000e-01,6.9551802881e-04,8.0312798673e-04
3.0314400000e-01,6.9759647886e-04,8.0296587839e-04
3.0414400000e-01,6.9605237513e-04,8.0302641436e-04
3.0514400000e-01,6.9621550210e-04,8.0356439867e-04
3.0614400000e-01,6.9707726652e-04,8.0334793893e-04
3.0714400000e-01,6.9655681727e-04,8.0299629190e-04
3.0814400000e-01,6.9529531174e-04,8.0381927546e-04
3.0914400000e-01,6.9370493293e-04,8.0329533375e-04
3.1014400000e-01,6.9456473284e-04,8.0367884948e-04
3.1114400000e-01,6.9463007094e-04,8.0381949374e-04
3.1214400000e-01,6.9555375376e-04,8.0321071437e-04
3.1314400000e-01,6.9591624197e-04,8.0300058471e-04
3.1414400000e-01,6.9603273005e-04,8.0521545897e-04
3.1514400000e-01,6.9404093665e-04,8.0386605987e-04
3.1614400000e-01,6.9656547566e-04,8.0283090938e-04
3.1714400000e-01,6.9591085776e-04,8.0355770478e-04
3.1814400000e-01,6.9593610533e-04,8.0363985035e-04
3.1914400000e-01,6.9606940087e-04,8.0439771409e-04
3.2014400000e-01,6.9626330514e-04,8.0372090451e-04
3.2114400000e-01,6.9605281169e-04,8.0564524978e-04
3.2214400000e-01,6.9489040470e-04,8.0313577200e-04
3.2314400000e-01,6.9448120485e-04,8.0320598499e-04
3.2414400000e-01,6.9500303653e-04,8.0325356976e-04
3.2514400000e-01,6.9437308412e-04,8.0383011664e-04
3.2614400000e-01,6.9696005085e-04,8.0434743722e-04
3.2714400000e-01,6.9722584158e-04,8.0352314399e-04
3.2814400000e-01,6.9614070526e-04,8.0326215539e-04
3.2914400000e-01,6.9602836447e-04,8.0251826148e-04
3.3014400000e-01,6.9623187301e-04,8.0424186308e-04
3.3114400000e-01,6.9598158007e-04,8.0363410234e-04
3.3214400000e-01,6.9583620643e-04,8.0459802120e-04
3.3314400000e-01,6.9553170761e-04,8.0662524852e-04
3.3414400000e-01,6.9553359936e-04,8.0338511907e-04
3.3514400000e-01,6.9276073191e-04,8.0350699136e-04
3.3614400000e-01,6.9517242082e-04,8.0429810623e-04
3.3714400000e-01,6.9461020757e-04,8.0443780462e-04
3.3814400000e-01,6.9381567300e-04,8.0325662566e-04
3.3914400000e-01,6.9523630373e-04,8.0297068052e-04
3.4014400000e-01,6.9233283284e-04,8.0323712609e-04
3.4114400000e-01,6.9438268838e-04,8.0348712800e-04
3.4214400000e-01,6.9464287662e-04,7.9756551713e-04
3.4314400000e-01,6.9451372838e-04,8.0298181274e-04
3.4414400000e-01,6.9450426963e-04,8.0693636846e-04
3.4514400000e-01,6.9488574809e-04,8.0456404248e-04
3.4614400000e-01,6.9460962550e-04,7.9826357251e-04
3.4714400000e-01,6.9514288043e-04,8.0342804722e-04
3.4814400000e-01,6.9442125096e-04,8.0262150732e-04
3.4914400000e-01,6.9636567787e-04,8.0383528257e-04
3.5014400000e-01,6.9620364229e-04,8.0279234680e-04
3.5114400000e-01,6.9604568125e-04,8.0391364463e-04
3.5214400000e-01,6.9553338108e-04,8.0383171735e-04
3.5314400000e-01,6.9570545747e-04,8.0364960013e-04
3.5414400000e-01,6.9618465204e-04,8.0320234702e-04
3.5514400000e-01,6.9639056164e-04,8.0545032688e-04
3.5614400000e-01,6.9772780989e-04,8.0313860963e-04
3.5714400000e-01,6.9678382715e-04,8.0226382124e-04
3.5814400000e-01,6.9663008617e-04,8.0368496128e-04
3.5914400000e-01,6.9406582043e-04,8.0119185441e-04
3.6014400000e-01,6.9423600507e-04,8.0321886344e-04
3.6114400000e-01,6.9489913585e-04,8.0444406194e-04
3.6214400000e-01,6.9529720349e-04,8.0363017332e-04
3.6314400000e-01,6.9460766099e-04,8.0251840700e-04
3.6414400000e-01,6.9509427703e-04,8.0282326962e-04
3.6514400000e-01,6.9661320595e-04,8.0456200521e-04
3.6614400000e-01,6.9575187808e-04,8.0340396380e-04
