# Saved on 2025-07-11T19:30:54.207842
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE10
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
5.3000144000e+01,6.7934044637e-04,8.0809950305e-04
5.4000144000e+01,6.8516172178e-04,8.0803030869e-04
5.5000144000e+01,6.7957451392e-04,8.0744503066e-04
5.6000144000e+01,6.8572982855e-04,8.0776240793e-04
5.7000144000e+01,6.8360859586e-04,8.0848483776e-04
5.8000144000e+01,6.8420034950e-04,8.0882644397e-04
5.9000144000e+01,6.8165114499e-04,8.0901329056e-04
6.0000144000e+01,6.8575209298e-04,8.0804478785e-04
6.1000144000e+01,6.8194371124e-04,8.0785197497e-04
6.2000144000e+01,6.8149354775e-04,8.0814555986e-04
6.3000144000e+01,6.8295863457e-04,8.1042155216e-04
6.4000144000e+01,6.7714754550e-04,8.0844809418e-04
6.5000144000e+01,6.8308785558e-04,8.0916004663e-04
6.6000144000e+01,6.8128516432e-04,8.0778670963e-04
6.7000144000e+01,6.8027147790e-04,8.0815603724e-04
6.8000144000e+01,6.8309287599e-04,8.0798745330e-04
6.9000144000e+01,6.8513669248e-04,8.0869220255e-04
7.0000144000e+01,6.8478198955e-04,8.0771642388e-04
7.1000144000e+01,6.8648630986e-04,8.0698860984e-04
7.2000144000e+01,6.8467757956e-04,8.0723286374e-04
7.3000144000e+01,6.8712601205e-04,8.0720965343e-04
7.4000144000e+01,6.8325825850e-04,8.0803642049e-04
7.5000144000e+01,6.8621651735e-04,8.0509962572e-04
7.6000144000e+01,6.8490291596e-04,8.0811238149e-04
7.7000144000e+01,6.8507739343e-04,8.0653873738e-04
7.8000144000e+01,6.8347952038e-04,8.0487559899e-04
7.9000144000e+01,6.8152054155e-04,8.0392717791e-04
8.0000144000e+01,6.7941939051e-04,8.0494151916e-04
8.1000144000e+01,6.8199275120e-04,8.0553734733e-04
8.2000144000e+01,6.7952714744e-04,8.0736368545e-04
8.3000144000e+01,6.8228480814e-04,8.0480458564e-04
8.4000144000e+01,6.7567962105e-04,8.0478857853e-04
8.5000144000e+01,6.7500353907e-04,8.0477111624e-04
8.6000144000e+01,6.8217617809e-04,8.0474594142e-04
8.7000144000e+01,6.8532892328e-04,8.0606630945e-04
8.8000144000e+01,6.7958775617e-04,8.0428275396e-04
8.9000144000e+01,6.8327070039e-04,8.0448691733e-04
9.0000144000e+01,6.8091903813e-04,8.0493897258e-04
9.1000144000e+01,6.8052693678e-04,8.0422687461e-04
9.2000144000e+01,6.8407331128e-04,8.0681813415e-04
9.3000144000e+01,6.8207424192e-04,7.9410441685e-04
9.4000144000e+01,6.7875611421e-04,8.0644866102e-04
9.5000144000e+01,6.8567198468e-04,8.0492893176e-04
9.6000144000e+01,6.8365741754e-04,8.0678502854e-04
9.7000144000e+01,6.8375091359e-04,8.0600824731e-04
9.8000144000e+01,6.7555964051e-04,8.0551770225e-04
9.9000144000e+01,6.8292996730e-04,8.0619116488e-04
1.0000014400e+02,6.8309534981e-04,8.0503748904e-04
1.0100014400e+02,6.8291948992e-04,8.0481651821e-04
1.0200014400e+02,6.8078181357e-04,8.0472309492e-04
1.0300014400e+02,6.8167340942e-04,7.9703320807e-04
1.0400014400e+02,6.7733220931e-04,8.0610698205e-04
1.0500014400e+02,6.8003733759e-04,8.0531695858e-04
1.0600014400e+02,6.7803041020e-04,8.0759637058e-04
1.0700014400e+02,6.8391891546e-04,8.0619487562e-04
1.0800014400e+02,6.8334818934e-04,7.9778052168e-04
1.0900014400e+02,6.8273286161e-04,8.0466539657e-04
1.1000014400e+02,6.7549495725e-04,8.0640544184e-04
1.1100014400e+02,6.7877663241e-04,8.0624784459e-04
1.1200014400e+02,6.8033776188e-04,8.0530684500e-04
1.1300014400e+02,6.7770633905e-04,8.0442790932e-04
1.1400014400e+02,6.7797984229e-04,8.0434387201e-04
1.1500014400e+02,6.7820612458e-04,8.0555793829e-04
1.1600014400e+02,6.8187604484e-04,8.0347039329e-04
1.1700014400e+02,6.7634413426e-04,8.0595389591e-04
1.1800014400e+02,6.7542561737e-04,8.0628742580e-04
1.1900014400e+02,6.7851375206e-04,8.0643112597e-04
1.2000014400e+02,6.7622771894e-04,8.0602345406e-04
1.2100014400e+02,6.7608125391e-04,8.0567268014e-04
1.2200014400e+02,6.7785134888e-04,8.0534067820e-04
1.2300014400e+02,6.7656314059e-04,8.0647027062e-04
1.2400014400e+02,6.7036533437e-04,8.0505400547e-04
1.2500014400e+02,6.7931192461e-04,8.0550125858e-04
1.2600014400e+02,6.7575085268e-04,8.0525889643e-04
1.2700014400e+02,6.7427332397e-04,7.9836245277e-04
1.2800014400e+02,6.7781766120e-04,8.0393343524e-04
1.2900014400e+02,6.7913599196e-04,8.0370307842e-04
1.3000014400e+02,6.7383603891e-04,8.0377038103e-04
1.3100014400e+02,6.7828746978e-04,8.0455094576e-04
1.3200014400e+02,6.7759610829e-04,8.0434125266e-04
1.3300014400e+02,6.7071065132e-04,7.9486759205e-04
1.3400014400e+02,6.7761851824e-04,8.0449470261e-04
1.3500014400e+02,6.7469176429e-04,8.0221187091e-04
1.3600014400e+02,6.7907589255e-04,8.0128775153e-04
1.3700014400e+02,6.7808563472e-04,7.9547055066e-04
1.3800014400e+02,6.7859102273e-04,8.0339515989e-04
1.3900014400e+02,6.7695953476e-04,8.0294463260e-04
1.4000014400e+02,6.7681765358e-04,8.0313140643e-04
1.4100014400e+02,6.7500499426e-04,8.0332414655e-04
1.4200014400e+02,6.7745240813e-04,8.0303427239e-04
1.4300014400e+02,6.7962486355e-04,8.0293750216e-04
1.4400014400e+02,6.7957436841e-04,8.0305951997e-04
1.4500014400e+02,6.7914217652e-04,8.0321799032e-04
1.4600014400e+02,6.7814071372e-04,8.0333556980e-04
1.4700014400e+02,6.8040135375e-04,8.0320300185e-04
1.4800014400e+02,6.8238703534e-04,8.0316895037e-04
1.4900014400e+02,6.7824978032e-04,8.0352081568e-04
1.5000014400e+02,6.8380868470e-04,7.9772755271e-04
1.5100014400e+02,6.8371293310e-04,8.0347032053e-04
1.5200014400e+02,6.8086570536e-04,8.0345635070e-04
1.5300014400e+02,6.7836197559e-04,8.0595382315e-04
1.5400014400e+02,6.8258668762e-04,8.0386787886e-04
1.5500014400e+02,6.7308625148e-04,8.0539110058e-04
1.5600014400e+02,6.8135777838e-04,7.9475707025e-04
1.5700014400e+02,6.7489978392e-04,8.0365069152e-04
1.5800014400e+02,6.8333618401e-04,8.0329758930e-04
1.5900014400e+02,6.8555083999e-04,8.0306315795e-04
1.6000014400e+02,6.7956607381e-04,8.0300756963e-04
1.6100014400e+02,6.7608190875e-04,8.0393452663e-04
1.6200014400e+02,6.7624423536e-04,8.0286197772e-04
1.6300014400e+02,6.8103741796e-04,8.0498335592e-04
1.6400014400e+02,6.7805980507e-04,8.0445650383e-04
1.6500014400e+02,6.8005101639e-04,8.0363410234e-04
1.6600014400e+02,6.8196255597e-04,8.0298988905e-04
1.6700014400e+02,6.8183449912e-04,8.0024474300e-04
1.6800014400e+02,6.8154047767e-04,8.0057558080e-04
1.6900014400e+02,6.8034336437e-04,7.9969111539e-04
1.7000014400e+02,6.8274333898e-04,7.9321594967e-04
1.7100014400e+02,6.8092478614e-04,8.0077901657e-04
1.7200014400e+02,6.7934684921e-04,8.0735379015e-04
1.7300014400e+02,6.8281369749e-04,8.0470890680e-04
1.7400014400e+02,6.8233595812e-04,8.0483536294e-04
1.7500014400e+02,6.8209898018e-04,8.0495941802e-04
1.7600014400e+02,6.8194705818e-04,7.9732351878e-04
1.7700014400e+02,6.8196364737e-04,8.0592835729e-04
1.7800014400e+02,6.7926695920e-04,8.0552323197e-04
