# Saved on 2025-07-12T12:09:37.563682
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0008
#   num_level: 1
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.8
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_800.00 uS
7.3000144000e+01,8.0453341070e-04
7.4000144000e+01,8.0435980635e-04
7.5000144000e+01,8.0440375314e-04
7.6000144000e+01,8.0304016592e-04
7.7000144000e+01,8.0467456428e-04
7.8000144000e+01,8.0324258306e-04
7.9000144000e+01,8.0516627349e-04
8.0000144000e+01,8.0557139881e-04
8.1000144000e+01,8.0345991591e-04
8.2000144000e+01,8.0350240751e-04
8.3000144000e+01,8.0260178947e-04
8.4000144000e+01,8.0193603935e-04
8.5000144000e+01,8.0253383203e-04
8.6000144000e+01,8.0568366684e-04
8.7000144000e+01,8.0304322182e-04
8.8000144000e+01,8.0367783085e-04
8.9000144000e+01,8.0298872490e-04
9.0000144000e+01,8.0455407442e-04
9.1000144000e+01,8.0377270933e-04
9.2000144000e+01,8.0449310190e-04
9.3000144000e+01,8.0554360466e-04
9.4000144000e+01,8.0535581219e-04
9.5000144000e+01,8.0388264905e-04
9.6000144000e+01,8.0646808783e-04
9.7000144000e+01,8.0456266005e-04
9.8000144000e+01,8.0445970525e-04
9.9000144000e+01,8.0372956290e-04
1.0000014400e+02,8.0349593190e-04
1.0100014400e+02,8.0105412053e-04
1.0200014400e+02,8.0287238234e-04
1.0300014400e+02,8.0310928752e-04
1.0400014400e+02,8.0430283560e-04
1.0500014400e+02,8.0389429058e-04
1.0600014400e+02,8.0533434812e-04
1.0700014400e+02,8.0434023403e-04
1.0800014400e+02,8.0484031059e-04
1.0900014400e+02,8.0433695985e-04
1.1000014400e+02,8.0534868175e-04
1.1100014400e+02,8.0457641161e-04
1.1200014400e+02,8.0245590652e-04
1.1300014400e+02,8.0297722889e-04
1.1400014400e+02,8.0467740190e-04
1.1500014400e+02,8.0377118138e-04
1.1600014400e+02,8.0341436842e-04
1.1700014400e+02,8.0461912148e-04
1.1800014400e+02,8.0365040048e-04
1.1900014400e+02,8.0590209109e-04
1.2000014400e+02,8.0297417298e-04
1.2100014400e+02,8.0517296738e-04
1.2200014400e+02,8.0570571299e-04
1.2300014400e+02,8.0422658357e-04
1.2400014400e+02,8.0474055721e-04
1.2500014400e+02,8.0670746684e-04
1.2600014400e+02,8.0309677287e-04
1.2700014400e+02,8.0344965681e-04
1.2800014400e+02,8.0416801211e-04
1.2900014400e+02,8.0371122749e-04
1.3000014400e+02,8.0274432548e-04
1.3100014400e+02,8.0327125033e-04
1.3200014400e+02,8.0474354036e-04
1.3300014400e+02,8.0341036664e-04
1.3400014400e+02,8.0377991253e-04
1.3500014400e+02,8.0372534285e-04
1.3600014400e+02,8.0682264525e-04
1.3700014400e+02,8.0337093095e-04
1.3800014400e+02,8.0464786151e-04
1.3900014400e+02,8.0385725596e-04
1.4000014400e+02,8.0629084550e-04
1.4100014400e+02,8.0550722487e-04
1.4200014400e+02,8.0476303992e-04
1.4300014400e+02,8.0426631030e-04
1.4400014400e+02,8.0535719462e-04
1.4500014400e+02,8.0398633145e-04
1.4600014400e+02,8.0779187556e-04
1.4700014400e+02,8.0633843027e-04
1.4800014400e+02,8.0444107880e-04
1.4900014400e+02,8.0545913079e-04
1.5000014400e+02,8.0496829469e-04
1.5100014400e+02,8.0676771177e-04
1.5200014400e+02,8.0273981439e-04
1.5300014400e+02,8.0513287685e-04
1.5400014400e+02,8.0327183241e-04
1.5500014400e+02,8.0438527220e-04
1.5600014400e+02,8.0531943240e-04
1.5700014400e+02,8.0509031250e-04
1.5800014400e+02,8.0426376371e-04
1.5900014400e+02,8.0510522821e-04
1.6000014400e+02,8.0540652561e-04
1.6100014400e+02,8.0747144239e-04
1.6200014400e+02,8.0848505604e-04
1.6300014400e+02,8.0693309428e-04
1.6400014400e+02,8.0890429672e-04
1.6500014400e+02,8.0837045971e-04
1.6600014400e+02,8.0817684648e-04
1.6700014400e+02,8.0627316493e-04
1.6800014400e+02,8.0705678556e-04
1.6900014400e+02,8.0706355220e-04
1.7000014400e+02,8.0802710727e-04
1.7100014400e+02,8.0749014160e-04
1.7200014400e+02,8.0667967268e-04
1.7300014400e+02,8.0630568846e-04
1.7400014400e+02,8.0659745436e-04
1.7500014400e+02,8.0604731920e-04
1.7600014400e+02,8.0489255197e-04
1.7700014400e+02,8.0555873865e-04
1.7800014400e+02,8.0256490037e-04
