# Saved on 2025-06-27T16:49:45.822760
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 1
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.1
#   Neg_Voltage: -8
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.001
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A)
-2.6400000000e+00,1.0000200000e-03
-2.5600000000e+00,1.0000200000e-03
-2.4800000000e+00,1.0000200000e-03
-2.4000000000e+00,1.0000200000e-03
-2.3200000000e+00,1.0000000000e-03
-2.2400000000e+00,1.0000200000e-03
-2.1600000000e+00,1.0000200000e-03
-2.0800000000e+00,1.0000200000e-03
-2.0000000000e+00,1.0000200000e-03
-1.9200000000e+00,1.0000000000e-03
-1.8400000000e+00,1.0000200000e-03
-1.7600000000e+00,1.0000200000e-03
-1.6800000000e+00,1.0000200000e-03
-1.6000000000e+00,1.0000000000e-03
-1.5200000000e+00,1.0000200000e-03
-1.4400000000e+00,1.0000200000e-03
-1.3600000000e+00,1.0000000000e-03
-1.2800000000e+00,1.0000200000e-03
-1.2000000000e+00,1.0000000000e-03
-1.1200000000e+00,1.0000200000e-03
-1.0400000000e+00,1.0000200000e-03
-9.6000000000e-01,1.0000200000e-03
-8.8000000000e-01,1.0000200000e-03
-8.0000000000e-01,1.0000000000e-03
-7.2000000000e-01,1.0000200000e-03
-6.4000000000e-01,1.0000000000e-03
-5.6000000000e-01,1.0000200000e-03
-4.8000000000e-01,1.0000200000e-03
-4.0000000000e-01,1.0000200000e-03
-3.2000000000e-01,9.3024000000e-04
-2.4000000000e-01,6.8972000000e-04
-1.6000000000e-01,4.5456000000e-04
-8.0000000000e-02,2.2542000000e-04
0.0000000000e+00,5.4850000000e-07
0.0000000000e+00,8.5120000000e-08
1.0000000000e-03,3.8978000000e-07
2.0000000000e-03,5.3248000000e-06
3.0000000000e-03,9.4357000000e-06
4.0000000000e-03,1.0083600000e-05
5.0000000000e-03,1.3826000000e-05
6.0000000000e-03,1.6096000000e-05
7.0000000000e-03,1.8846000000e-05
8.0000000000e-03,2.2162000000e-05
9.0000000000e-03,2.4480000000e-05
1.0000000000e-02,2.7234000000e-05
1.1000000000e-02,3.0584000000e-05
1.2000000000e-02,3.2728000000e-05
1.3000000000e-02,3.5484000000e-05
1.4000000000e-02,3.8986000000e-05
1.5000000000e-02,4.1142000000e-05
1.6000000000e-02,4.3938000000e-05
1.7000000000e-02,4.7384000000e-05
1.8000000000e-02,4.9612000000e-05
1.9000000000e-02,5.2398000000e-05
2.0000000000e-02,5.5724000000e-05
2.1000000000e-02,5.7884000000e-05
2.2000000000e-02,6.0688000000e-05
2.3000000000e-02,6.4112000000e-05
2.4000000000e-02,6.6270000000e-05
2.5000000000e-02,6.9188000000e-05
2.6000000000e-02,7.2638000000e-05
2.7000000000e-02,7.4686000000e-05
2.8000000000e-02,7.7878000000e-05
2.9000000000e-02,8.1304000000e-05
3.0000000000e-02,8.3132000000e-05
3.1000000000e-02,8.6340000000e-05
3.2000000000e-02,8.9540000000e-05
3.3000000000e-02,9.1506000000e-05
3.4000000000e-02,9.4396000000e-05
3.5000000000e-02,9.7706000000e-05
3.6000000000e-02,1.0005000000e-04
3.7000000000e-02,1.0277800000e-04
3.8000000000e-02,1.0619200000e-04
3.9000000000e-02,1.0848200000e-04
4.0000000000e-02,1.1117600000e-04
4.1000000000e-02,1.1438000000e-04
4.2000000000e-02,1.1860000000e-04
4.3000000000e-02,1.2008000000e-04
4.4000000000e-02,1.2314000000e-04
4.5000000000e-02,1.2558000000e-04
4.6000000000e-02,1.2702000000e-04
4.7000000000e-02,1.2988000000e-04
4.8000000000e-02,1.3070000000e-04
4.9000000000e-02,1.3488000000e-04
5.0000000000e-02,1.4004000000e-04
5.1000000000e-02,1.4344000000e-04
5.2000000000e-02,1.4560000000e-04
5.3000000000e-02,1.4810000000e-04
5.4000000000e-02,1.5052000000e-04
5.5000000000e-02,1.5290000000e-04
5.6000000000e-02,1.5670000000e-04
5.7000000000e-02,1.5884000000e-04
5.8000000000e-02,1.6056000000e-04
5.9000000000e-02,1.6454000000e-04
6.0000000000e-02,1.6754000000e-04
6.1000000000e-02,1.6892000000e-04
6.2000000000e-02,1.7330000000e-04
6.3000000000e-02,1.7602000000e-04
6.4000000000e-02,1.7936000000e-04
6.5000000000e-02,1.8348000000e-04
6.6000000000e-02,1.8596000000e-04
6.7000000000e-02,1.9040000000e-04
6.8000000000e-02,1.9124000000e-04
6.9000000000e-02,1.9210000000e-04
7.0000000000e-02,1.9468000000e-04
7.1000000000e-02,1.9798000000e-04
7.2000000000e-02,2.0100000000e-04
7.3000000000e-02,2.0414000000e-04
7.4000000000e-02,2.0760000000e-04
7.5000000000e-02,2.0922000000e-04
7.6000000000e-02,2.1284000000e-04
7.7000000000e-02,2.1638000000e-04
7.8000000000e-02,2.1822000000e-04
7.9000000000e-02,2.2112000000e-04
8.0000000000e-02,2.2520000000e-04
8.1000000000e-02,2.2672000000e-04
8.2000000000e-02,2.2980000000e-04
8.3000000000e-02,2.3280000000e-04
8.4000000000e-02,2.3426000000e-04
8.5000000000e-02,2.3686000000e-04
8.6000000000e-02,2.3742000000e-04
8.7000000000e-02,2.4090000000e-04
8.8000000000e-02,2.4590000000e-04
8.9000000000e-02,2.4936000000e-04
9.0000000000e-02,2.5246000000e-04
9.1000000000e-02,2.5540000000e-04
9.2000000000e-02,2.5758000000e-04
9.3000000000e-02,2.5936000000e-04
9.4000000000e-02,2.6386000000e-04
9.5000000000e-02,2.6638000000e-04
9.6000000000e-02,2.6804000000e-04
9.7000000000e-02,2.7178000000e-04
9.8000000000e-02,2.7422000000e-04
9.9000000000e-02,2.7580000000e-04
1.0000000000e-01,2.7974000000e-04
1.0000000000e-01,2.7938000000e-04
9.9000000000e-02,2.7522000000e-04
9.8000000000e-02,2.7254000000e-04
9.7000000000e-02,2.6782000000e-04
9.6000000000e-02,2.6706000000e-04
9.5000000000e-02,2.6630000000e-04
9.4000000000e-02,2.6422000000e-04
9.3000000000e-02,2.6064000000e-04
9.2000000000e-02,2.5764000000e-04
9.1000000000e-02,2.5462000000e-04
9.0000000000e-02,2.5124000000e-04
8.9000000000e-02,2.4968000000e-04
8.8000000000e-02,2.4614000000e-04
8.7000000000e-02,2.4220000000e-04
8.6000000000e-02,2.4054000000e-04
8.5000000000e-02,2.3782000000e-04
8.4000000000e-02,2.3388000000e-04
8.3000000000e-02,2.3224000000e-04
8.2000000000e-02,2.2930000000e-04
8.1000000000e-02,2.2636000000e-04
8.0000000000e-02,2.2502000000e-04
7.9000000000e-02,2.2228000000e-04
7.8000000000e-02,2.2140000000e-04
7.7000000000e-02,2.1766000000e-04
7.6000000000e-02,2.1272000000e-04
7.5000000000e-02,2.0940000000e-04
7.4000000000e-02,2.0636000000e-04
7.3000000000e-02,2.0356000000e-04
7.2000000000e-02,2.0126000000e-04
7.1000000000e-02,1.9908000000e-04
7.0000000000e-02,1.9504000000e-04
6.9000000000e-02,1.9280000000e-04
6.8000000000e-02,1.9088000000e-04
6.7000000000e-02,1.8720000000e-04
6.6000000000e-02,1.8488000000e-04
6.5000000000e-02,1.8298000000e-04
6.4000000000e-02,1.7892000000e-04
6.3000000000e-02,1.7628000000e-04
6.2000000000e-02,1.7442000000e-04
6.1000000000e-02,1.7004000000e-04
6.0000000000e-02,1.6744000000e-04
5.9000000000e-02,1.6340000000e-04
5.8000000000e-02,1.5990000000e-04
5.7000000000e-02,1.5818000000e-04
5.6000000000e-02,1.5430000000e-04
5.5000000000e-02,1.5356000000e-04
5.4000000000e-02,1.5174000000e-04
5.3000000000e-02,1.4874000000e-04
5.2000000000e-02,1.4464000000e-04
5.1000000000e-02,1.4298000000e-04
5.0000000000e-02,1.3972000000e-04
4.9000000000e-02,1.3582000000e-04
4.8000000000e-02,1.3380000000e-04
4.7000000000e-02,1.3078000000e-04
4.6000000000e-02,1.2694000000e-04
4.5000000000e-02,1.2564000000e-04
4.4000000000e-02,1.2256000000e-04
4.3000000000e-02,1.1900000000e-04
4.2000000000e-02,1.1776000000e-04
4.1000000000e-02,1.1498000000e-04
4.0000000000e-02,1.1354000000e-04
3.9000000000e-02,1.1116000000e-04
3.8000000000e-02,1.0716000000e-04
3.7000000000e-02,1.0520000000e-04
3.6000000000e-02,1.0076000000e-04
3.5000000000e-02,9.7304000000e-05
3.4000000000e-02,9.5218000000e-05
3.3000000000e-02,9.1852000000e-05
3.2000000000e-02,8.8916000000e-05
3.1000000000e-02,8.6732000000e-05
3.0000000000e-02,8.3332000000e-05
2.9000000000e-02,8.0472000000e-05
2.8000000000e-02,7.8232000000e-05
2.7000000000e-02,7.5128000000e-05
2.6000000000e-02,7.2266000000e-05
2.5000000000e-02,6.9966000000e-05
2.4000000000e-02,6.6744000000e-05
2.3000000000e-02,6.3892000000e-05
2.2000000000e-02,6.1574000000e-05
2.1000000000e-02,5.8354000000e-05
2.0000000000e-02,5.5310000000e-05
1.9000000000e-02,5.3112000000e-05
1.8000000000e-02,4.9900000000e-05
1.7000000000e-02,4.6936000000e-05
1.6000000000e-02,4.4730000000e-05
1.5000000000e-02,4.1396000000e-05
1.4000000000e-02,3.8450000000e-05
1.3000000000e-02,3.6284000000e-05
1.2000000000e-02,3.3042000000e-05
1.1000000000e-02,3.0024000000e-05
1.0000000000e-02,2.7814000000e-05
9.0000000000e-03,2.4588000000e-05
8.0000000000e-03,2.1560000000e-05
7.0000000000e-03,1.9344000000e-05
6.0000000000e-03,1.6038000000e-05
5.0000000000e-03,1.3130000000e-05
4.0000000000e-03,1.0980000000e-05
3.0000000000e-03,7.6840000000e-06
2.0000000000e-03,6.2054000000e-06
1.0000000000e-03,2.6231000000e-06
0.0000000000e+00,-8.7265000000e-08
