Time (s),Voltage (V),Current (A)
0.8525,-1.044,-0.0027664
0.85835,-1.032,-0.0027326
0.86422,-1.02,-0.0026984
0.87007,-1.008,-0.0026662
0.87594,-0.996,-0.0026336
0.88181,-0.984,-0.0026002
0.88766,-0.972,-0.0025668
0.89353,-0.96,-0.0025314
0.89939,-0.948,-0.0024976
0.90522,-0.936,-0.0024652
0.91111,-0.924,-0.0024322
0.91697,-0.912,-0.0023992
0.92283,-0.9,-0.0023622
0.92867,-0.888,-0.0023264
0.93454,-0.876,-0.0022952
0.94039,-0.864,-0.0022632
0.94626,-0.852,-0.002228
0.95212,-0.84,-0.0021954
0.95798,-0.828,-0.0021592
0.96386,-0.816,-0.0021256
0.96972,-0.804,-0.002089
0.9756,-0.792,-0.002056
0.98145,-0.78,-0.0020262
0.98729,-0.768,-0.0019892
0.99315,-0.756,-0.0019536
0.99901,-0.744,-0.001921
1.00487,-0.732,-0.0018882
1.01075,-0.72,-0.0018536
1.01662,-0.708,-0.0018212
1.02254,-0.696,-0.0017896
1.0284,-0.684,-0.0017578
1.03428,-0.672,-0.0017214
1.04014,-0.66,-0.0016886
1.046,-0.648,-0.0016544
1.05186,-0.636,-0.0016212
1.05779,-0.624,-0.001588
1.06365,-0.612,-0.0015548
1.06952,-0.6,-0.0015216
1.07539,-0.588,-0.001487
1.08123,-0.576,-0.0014562
1.0871,-0.564,-0.001425
1.09297,-0.552,-0.0013902
1.09883,-0.54,-0.001359
1.1047,-0.528,-0.0013262
1.11058,-0.516,-0.0012918
1.11642,-0.504,-0.001261
1.12228,-0.492,-0.0012288
1.12813,-0.48,-0.0011996
1.134,-0.468,-0.0011668
1.13986,-0.456,-0.0011326
1.14573,-0.444,-0.0011004
1.1516,-0.432,-0.0010694
1.15747,-0.42,-0.0010368
1.16332,-0.408,-0.0010058
1.17544,-0.396,-0.00097204
1.1813,-0.384,-0.00094176
1.18717,-0.372,-0.00091274
1.19303,-0.36,-0.00088
1.19889,-0.348,-0.00084994
1.20477,-0.336,-0.00081768
1.21065,-0.324,-0.00078614
1.21652,-0.312,-0.00075664
1.22239,-0.3,-0.00072626
1.22825,-0.288,-0.00069796
1.23413,-0.276,-0.00066692
1.24,-0.264,-0.00063444
1.24585,-0.252,-0.0006053
1.25172,-0.24,-0.00057592
1.25758,-0.228,-0.0005458
1.26344,-0.216,-0.0005158
1.26931,-0.204,-0.0004871
1.27518,-0.192,-0.00045608
1.28105,-0.18,-0.00042598
1.28692,-0.168,-0.00039548
1.29277,-0.156,-0.00036922
1.29864,-0.144,-0.00034032
1.30452,-0.132,-0.00031108
1.31038,-0.12,-0.00028152
1.31624,-0.108,-0.00025394
1.32211,-0.096,-0.00022572
1.32796,-0.084,-0.00019706
1.33384,-0.072,-0.00017074
1.3397,-0.06,-0.00014128
1.34557,-0.048,-0.00011154
1.35749,-0.036,-8.3786e-05
1.36315,-0.024,-5.6242e-05
1.36882,-0.012,-2.8864e-05
1.39615,0.0,9.578e-09
