Time (s),Voltage (V),Current (A)
1.06153,-0.46,-0.0011182
1.06741,-0.45,-0.001093
1.07331,-0.44,-0.0010694
1.07917,-0.43,-0.0010404
1.08503,-0.42,-0.0010136
1.09714,-0.41,-0.00098968
1.103,-0.4,-0.0009638
1.10887,-0.39,-0.00093954
1.1148,-0.38,-0.00091222
1.12065,-0.37,-0.00088606
1.12652,-0.36,-0.00086258
1.13238,-0.35,-0.00083682
1.13826,-0.34,-0.00081276
1.14413,-0.33,-0.00078664
1.14998,-0.32,-0.00076048
1.15585,-0.31,-0.00073678
1.16171,-0.3,-0.00071122
1.16759,-0.29,-0.00068804
1.17347,-0.28,-0.00066348
1.1794,-0.27,-0.0006362
1.18528,-0.26,-0.00061262
1.19114,-0.25,-0.00058854
1.19701,-0.24,-0.00056346
1.20286,-0.23,-0.00053912
1.20873,-0.22,-0.00051632
1.21459,-0.21,-0.00049092
1.22046,-0.2,-0.0004662
1.22631,-0.19,-0.00044056
1.23224,-0.18,-0.0004201
1.23811,-0.17,-0.0003956
1.24398,-0.16,-0.00037154
1.24984,-0.15,-0.00034714
1.25571,-0.14,-0.0003244
1.26158,-0.13,-0.00030062
1.26744,-0.12,-0.00027706
1.2733,-0.11,-0.00025588
1.27915,-0.1,-0.0002312
1.28502,-0.09,-0.00020632
1.29087,-0.08,-0.00018464
1.29683,-0.07,-0.0001606
1.3027,-0.06,-0.00013826
1.30856,-0.05,-0.00011596
1.3205,-0.04,-9.1118e-05
1.32616,-0.03,-6.6904e-05
1.3319,-0.02,-4.396e-05
1.33757,-0.01,-2.2186e-05
1.34905,0.0,1.166e-07
