Time (s),Voltage (V),Current (A)
1.10471,-0.63,-0.0015246
1.11059,-0.616,-0.0014852
1.11645,-0.602,-0.0014472
1.12232,-0.588,-0.0014144
1.12819,-0.574,-0.0013766
1.13407,-0.56,-0.0013386
1.13994,-0.546,-0.0013044
1.14581,-0.532,-0.001267
1.15168,-0.518,-0.0012298
1.15753,-0.504,-0.0011962
1.1634,-0.49,-0.0011618
1.16927,-0.476,-0.0011278
1.17515,-0.462,-0.0010886
1.18102,-0.448,-0.001053
1.18687,-0.434,-0.0010186
1.19901,-0.42,-0.00098284
1.20488,-0.406,-0.00094842
1.21076,-0.392,-0.00091026
1.21663,-0.378,-0.00087704
1.2225,-0.364,-0.00084502
1.22834,-0.35,-0.00080938
1.23421,-0.336,-0.00077486
1.24007,-0.322,-0.00074218
1.24594,-0.308,-0.00070776
1.25181,-0.294,-0.00067314
1.25768,-0.28,-0.00064104
1.26354,-0.266,-0.00060848
1.26941,-0.252,-0.00057616
1.27528,-0.238,-0.00054048
1.28116,-0.224,-0.00050796
1.28703,-0.21,-0.00047562
1.29289,-0.196,-0.00044378
1.29875,-0.182,-0.00041058
1.3046,-0.168,-0.00037806
1.31047,-0.154,-0.0003465
1.31633,-0.14,-0.0003125
1.32218,-0.126,-0.0002814
1.32805,-0.112,-0.00025128
1.33393,-0.098,-0.0002187
1.33979,-0.084,-0.000188
1.34565,-0.07,-0.00015594
1.35152,-0.056,-0.00012376
1.36347,-0.042,-9.3618e-05
1.36914,-0.028,-6.331e-05
1.37482,-0.014,-3.286e-05
1.39516,0.0,-1.1312e-07
