Time (s),Voltage (V),Current (A)
0.73554,0.096,0.00026686
0.7413,0.097,0.00026968
0.74704,0.098,0.00027382
0.75282,0.099,0.00027508
0.75853,0.1,0.00027778
0.76194,0.1,0.00027868
0.76774,0.099,0.00027456
0.77347,0.098,0.00027242
0.7792,0.097,0.00027054
0.78496,0.096,0.00026604
0.79069,0.095,0.00026434
0.79642,0.094,0.00026244
0.80215,0.093,0.00025826
0.80789,0.092,0.00025506
0.81364,0.091,0.00025394
0.81937,0.09,0.00024968
0.82519,0.089,0.00024672
0.83094,0.088,0.00024158
0.83667,0.087,0.0002384
0.84242,0.086,0.00023808
0.84814,0.085,0.00023594
0.85389,0.084,0.00023362
0.85963,0.083,0.00023046
0.86538,0.082,0.00022664
0.87114,0.081,0.00022348
0.87694,0.08,0.00022166
0.88268,0.079,0.00021806
0.88843,0.078,0.00021462
0.89417,0.077,0.00021314
0.89992,0.076,0.0002098
0.90566,0.075,0.00020692
0.91141,0.074,0.00020596
0.91715,0.073,0.00020348
0.9229,0.072,0.00020302
0.92864,0.071,0.00019786
0.93439,0.07,0.0001927
0.94012,0.069,0.00018962
0.94587,0.068,0.00018858
0.95163,0.067,0.00018486
0.95736,0.066,0.00018268
0.96311,0.065,0.00018044
0.96884,0.064,0.00017688
0.97459,0.063,0.00017424
0.98034,0.062,0.00017268
0.98609,0.061,0.00016852
0.99184,0.06,0.00016572
0.99767,0.059,0.00016114
1.00341,0.058,0.00015744
1.00915,0.057,0.00015626
1.01488,0.056,0.00015378
1.0207,0.055,0.00015258
1.02645,0.054,0.00014926
1.03219,0.053,0.00014612
1.03798,0.052,0.00014302
1.04376,0.051,0.00014118
1.04951,0.05,0.00013776
1.05526,0.049,0.00013424
1.061,0.048,0.00013262
1.06675,0.047,0.00012926
1.0725,0.046,0.00012684
1.07824,0.045,0.00012588
1.08398,0.044,0.00012318
1.08972,0.043,0.00012212
1.09548,0.042,0.00011642
1.10123,0.041,0.00011216
1.10697,0.04,0.00010978
1.11271,0.039,0.00010846
1.11845,0.038,0.00010432
1.12421,0.037,0.00010226
1.13001,0.036,0.00010052
1.14163,0.035,9.6596e-05
1.14716,0.034,9.5234e-05
1.15269,0.033,9.1204e-05
1.15822,0.032,8.835e-05
1.16377,0.031,8.6898e-05
1.16931,0.03,8.3018e-05
1.17488,0.029,8.0098e-05
1.18042,0.028,7.858e-05
1.18598,0.027,7.4688e-05
1.19156,0.026,7.167e-05
1.19711,0.025,7.0172e-05
1.20266,0.024,6.6422e-05
1.20821,0.023,6.3524e-05
1.21375,0.022,6.1966e-05
1.2193,0.021,5.8e-05
1.22484,0.02,5.535e-05
1.23039,0.019,5.37e-05
1.23595,0.018,4.981e-05
1.2415,0.017,4.707e-05
1.24704,0.016,4.5324e-05
1.25259,0.015,4.1376e-05
1.25813,0.014,3.8844e-05
1.26368,0.013,3.7074e-05
1.26922,0.012,3.3208e-05
1.27477,0.011,3.0584e-05
1.28038,0.01,2.8848e-05
1.28593,0.009,2.4926e-05
1.29148,0.008,2.2298e-05
1.297,0.007,2.042e-05
1.30254,0.006,1.658e-05
1.30808,0.005,1.4056e-05
1.31362,0.004,1.2124e-05
1.32499,0.003,8.235e-06
1.33142,0.002,4.0785e-06
1.34668,0.001,1.01548e-06
1.41421,0.0,2.2486e-07
