Time (s),Voltage (V),Current (A)
0.74297,0.099,0.00025194
0.74872,0.098,0.00024934
0.75447,0.097,0.00024556
0.76027,0.096,0.00024146
0.76602,0.095,0.0002405
0.77175,0.094,0.00023844
0.77748,0.093,0.00023678
0.78321,0.092,0.00023434
0.78895,0.091,0.00023068
0.79475,0.09,0.00022752
0.80049,0.089,0.00022614
0.80624,0.088,0.00022294
0.81198,0.087,0.00021928
0.81772,0.086,0.0002181
0.82346,0.085,0.00021528
0.8292,0.084,0.00021204
0.83495,0.083,0.00021128
0.84068,0.082,0.00020922
0.84644,0.081,0.00020848
0.85221,0.08,0.00020398
0.85794,0.079,0.00019904
0.86367,0.078,0.00019606
0.86942,0.077,0.00019546
0.87516,0.076,0.00019218
0.8809,0.075,0.00018992
0.88665,0.074,0.00018824
0.89239,0.073,0.0001848
0.89812,0.072,0.00018274
0.90387,0.071,0.00018118
0.9096,0.07,0.00017732
0.91535,0.069,0.00017488
0.92109,0.068,0.00017174
0.92683,0.067,0.00016734
0.93258,0.066,0.00016554
0.93833,0.065,0.00016254
0.94409,0.064,0.0001621
0.94983,0.063,0.00015994
0.95558,0.062,0.0001564
0.96132,0.061,0.00015316
0.96712,0.06,0.00015194
0.97286,0.059,0.00014876
0.97861,0.058,0.00014504
0.98433,0.057,0.00014362
0.99008,0.056,0.00014112
0.99583,0.055,0.00013764
1.00157,0.054,0.00013682
1.00732,0.053,0.00013494
1.01307,0.052,0.0001347
1.01881,0.051,0.00013062
1.02456,0.05,0.0001252
1.03031,0.049,0.00012206
1.03606,0.048,0.00012124
1.04181,0.047,0.00011808
1.04755,0.046,0.0001161
1.0533,0.045,0.00011426
1.05905,0.044,0.00011108
1.0648,0.043,0.00010882
1.07054,0.042,0.00010712
1.07629,0.041,0.00010332
1.08202,0.04,0.00010096
1.09362,0.039,9.6466e-05
1.09915,0.038,9.4714e-05
1.1047,0.037,9.1286e-05
1.11025,0.036,8.8976e-05
1.11579,0.035,8.7114e-05
1.12134,0.034,8.4074e-05
1.1269,0.033,8.1578e-05
1.13245,0.032,7.9624e-05
1.138,0.031,7.646e-05
1.14352,0.03,7.4048e-05
1.14907,0.029,7.23e-05
1.15462,0.028,6.9402e-05
1.16016,0.027,6.672e-05
1.16571,0.026,6.4846e-05
1.17126,0.025,6.1958e-05
1.17686,0.024,5.89e-05
1.18241,0.023,5.7156e-05
1.18795,0.022,5.427e-05
1.1935,0.021,5.1578e-05
1.19904,0.02,4.9694e-05
1.20459,0.019,4.6976e-05
1.21014,0.018,4.4214e-05
1.21568,0.017,4.226e-05
1.22123,0.016,3.9714e-05
1.22678,0.015,3.6724e-05
1.23233,0.014,3.4798e-05
1.23788,0.013,3.2256e-05
1.2434,0.012,2.9406e-05
1.24892,0.011,2.7524e-05
1.25447,0.01,2.5358e-05
1.26001,0.009,2.2084e-05
1.26556,0.008,2.0092e-05
1.27111,0.007,1.7902e-05
1.27667,0.006,1.456e-05
1.2822,0.005,1.264e-05
1.28776,0.004,1.0504e-05
1.29914,0.003,7.0701e-06
1.32798,0.002,4.3481e-06
1.3344,0.001,2.4992e-06
1.35664,0.0,8.2055e-08
