Time (s),Voltage (V),Current (A)
1.18846,0.025,4.4454e-05
1.194,0.024,4.2058e-05
1.19955,0.023,4.0652e-05
1.20511,0.022,3.92e-05
1.21065,0.021,3.6762e-05
1.21621,0.02,3.5322e-05
1.22174,0.019,3.391e-05
1.22728,0.018,3.1478e-05
1.23286,0.017,3.0036e-05
1.23841,0.016,2.8542e-05
1.24393,0.015,2.6226e-05
1.24948,0.014,2.4754e-05
1.25504,0.013,2.3264e-05
1.26059,0.012,2.0946e-05
1.26613,0.011,1.947e-05
1.27168,0.01,1.7964e-05
1.27724,0.009,1.5712e-05
1.28278,0.008,1.4166e-05
1.28833,0.007,1.2674e-05
1.29389,0.006,1.0356e-05
1.30528,0.005,9.4586e-06
1.31171,0.004,6.6374e-06
1.31814,0.003,5.194e-06
1.32457,0.002,3.3029e-06
1.33099,0.001,1.2614e-06
1.36517,0.0,-9.3e-08
