Time (s),Voltage (V),Current (A)
0.98717,0.065,0.00014896
0.99291,0.064,0.00014578
0.99872,0.063,0.00014432
1.00446,0.062,0.00014256
1.0102,0.061,0.00013924
1.01594,0.06,0.00013694
1.02168,0.059,0.00013514
1.02742,0.058,0.00013156
1.03317,0.057,0.00012894
1.03891,0.056,0.00012512
1.04465,0.055,0.00012464
1.0504,0.054,0.00012414
1.05616,0.053,0.00012204
1.06191,0.052,0.00011838
1.06763,0.051,0.00011696
1.07337,0.05,0.00011422
1.07912,0.049,0.0001113
1.08486,0.048,0.00010986
1.09059,0.047,0.00010764
1.09635,0.046,0.00010414
1.10211,0.045,0.0001028
1.11371,0.044,0.000101666
1.11927,0.043,9.9622e-05
1.12481,0.042,9.6774e-05
1.13036,0.041,9.4526e-05
1.13591,0.04,9.2416e-05
1.14146,0.039,8.9598e-05
1.147,0.038,8.7412e-05
1.15255,0.037,8.5432e-05
1.1581,0.036,8.2714e-05
1.16362,0.035,8.0214e-05
1.16917,0.034,7.8322e-05
1.17472,0.033,7.5542e-05
1.18024,0.032,7.2786e-05
1.18579,0.031,7.1238e-05
1.19133,0.03,6.8384e-05
1.19689,0.029,6.5978e-05
1.20244,0.028,6.4364e-05
1.20799,0.027,6.1594e-05
1.21353,0.026,5.8988e-05
1.21907,0.025,5.7506e-05
1.22462,0.024,5.4612e-05
1.23016,0.023,5.2058e-05
1.23571,0.022,5.0574e-05
1.24126,0.021,4.7688e-05
1.24681,0.02,4.5014e-05
1.25236,0.019,4.3606e-05
1.2579,0.018,4.082e-05
1.26344,0.017,3.7974e-05
1.26899,0.016,3.6674e-05
1.27454,0.015,3.396e-05
1.28008,0.014,3.1112e-05
1.28563,0.013,2.9844e-05
1.29114,0.012,2.7316e-05
1.29669,0.011,2.4166e-05
1.30225,0.01,2.2938e-05
1.30779,0.009,2.0486e-05
1.31334,0.008,1.7314e-05
1.31888,0.007,1.6006e-05
1.32443,0.006,1.37e-05
1.32996,0.005,1.042e-05
1.34134,0.004,9.5997e-06
1.34777,0.003,7.0858e-06
1.3542,0.002,5.2922e-06
1.36061,0.001,1.5667e-06
1.38286,0.0,-4.9154e-08
