Time (s),Voltage (V),Current (A)
0.97464,0.053,0.00021312
0.98039,0.052,0.00021082
0.98613,0.051,0.00020704
0.99188,0.05,0.00020072
0.99761,0.049,0.0001988
1.00335,0.048,0.00019532
1.00913,0.047,0.00019478
1.01488,0.046,0.0001899
1.02069,0.045,0.00018136
1.02642,0.044,0.00017626
1.03216,0.043,0.00017406
1.03798,0.042,0.00016938
1.04378,0.041,0.00016632
1.04952,0.04,0.00016342
1.05526,0.039,0.0001582
1.061,0.038,0.0001537
1.06675,0.037,0.00015178
1.07248,0.036,0.00014594
1.07823,0.035,0.00014188
1.08398,0.034,0.00013626
1.08971,0.033,0.00013026
1.09547,0.032,0.00012776
1.10123,0.031,0.000124
1.10697,0.03,0.00012234
1.11271,0.029,0.00011824
1.11844,0.028,0.00011288
1.1242,0.027,0.000108
1.12993,0.026,0.00010626
1.14154,0.025,9.981e-05
1.14709,0.024,9.7462e-05
1.15263,0.023,9.3048e-05
1.15815,0.022,8.7716e-05
1.16369,0.021,8.516e-05
1.16924,0.02,8.0686e-05
1.17486,0.019,7.5468e-05
1.1804,0.018,7.3124e-05
1.18595,0.017,6.863e-05
1.1915,0.016,6.3338e-05
1.19704,0.015,6.0886e-05
1.20259,0.014,5.6316e-05
1.20814,0.013,5.127e-05
1.21366,0.012,4.879e-05
1.21921,0.011,4.4028e-05
1.22477,0.01,3.9112e-05
1.23032,0.009,3.6644e-05
1.23586,0.008,3.1898e-05
1.24142,0.007,2.6854e-05
1.24696,0.006,2.4518e-05
1.25251,0.005,1.9766e-05
1.25805,0.004,1.471e-05
1.26358,0.003,1.2496e-05
1.27495,0.002,6.4082e-06
1.28139,0.001,5.9304e-06
1.28778,0.0,-9.715e-07
