Time (s),Voltage (V),Current (A)
0.6999,0.086,0.00035244
0.70566,0.087,0.00035866
0.71147,0.088,0.00036162
0.71728,0.089,0.00036438
0.72303,0.09,0.0003702
0.72875,0.091,0.000374
0.7345,0.092,0.00037814
0.74025,0.093,0.00038496
0.74599,0.094,0.00038908
0.75173,0.095,0.00039564
0.75747,0.096,0.00039548
0.76321,0.097,0.00039746
0.76895,0.098,0.00040202
0.77469,0.099,0.00040814
0.78042,0.1,0.00041028
0.78385,0.1,0.0004095
0.78966,0.099,0.00040726
0.7954,0.098,0.00040282
0.80114,0.097,0.00039828
0.80692,0.096,0.00039714
0.81266,0.095,0.00039326
0.8184,0.094,0.00039176
0.82416,0.093,0.00038318
0.8299,0.092,0.00037682
0.83566,0.091,0.00037338
0.84141,0.09,0.00037138
0.84715,0.089,0.0003651
0.8529,0.088,0.00036218
0.85862,0.087,0.00035946
0.86437,0.086,0.00035354
0.87011,0.085,0.0003491
0.87586,0.084,0.00034724
0.8816,0.083,0.00034124
0.88734,0.082,0.00033704
0.89308,0.081,0.00033066
0.8988,0.08,0.0003254
0.90456,0.079,0.00032354
0.9103,0.078,0.00031986
0.91604,0.077,0.0003176
0.92177,0.076,0.00031334
0.92752,0.075,0.00030772
0.93327,0.074,0.00030316
0.93901,0.073,0.00030122
0.94476,0.072,0.0002956
0.95051,0.071,0.00029012
0.95626,0.07,0.00028798
0.96199,0.069,0.00028358
0.96773,0.068,0.00027816
0.97353,0.067,0.00027694
0.97925,0.066,0.00027346
0.98499,0.065,0.00027274
0.99075,0.064,0.00026544
0.99647,0.063,0.00025792
1.00222,0.062,0.00025286
1.00796,0.061,0.0002512
1.01368,0.06,0.00024616
1.01943,0.059,0.000243
1.02518,0.058,0.00023982
1.03094,0.057,0.00023412
1.03669,0.056,0.00023026
1.04243,0.055,0.00022786
1.04818,0.054,0.00022192
1.05393,0.053,0.0002181
1.05966,0.052,0.00021336
1.0654,0.051,0.00020678
1.07115,0.05,0.00020318
1.07688,0.049,0.0001971
1.08262,0.048,0.00019724
1.08836,0.047,0.00019456
1.09412,0.046,0.00018918
1.09986,0.045,0.00018366
1.10562,0.044,0.00018204
1.11138,0.043,0.00017632
1.11712,0.042,0.00017096
1.12289,0.041,0.0001684
1.12863,0.04,0.00016454
1.13438,0.039,0.00015862
1.14013,0.038,0.0001569
1.14588,0.037,0.00015344
1.15162,0.036,0.00015262
1.15736,0.035,0.0001472
1.16311,0.034,0.00013924
1.16885,0.033,0.0001339
1.17459,0.032,0.00013114
1.18034,0.031,0.00012696
1.18607,0.03,0.00012378
1.19181,0.029,0.00012028
1.19753,0.028,0.00011456
1.20327,0.027,0.00011162
1.20901,0.026,0.0001084
1.2148,0.025,0.00010272
1.2264,0.024,9.934e-05
1.23193,0.023,9.4118e-05
1.23748,0.022,9.056e-05
1.24308,0.021,8.689e-05
1.24859,0.02,8.174e-05
1.25415,0.019,7.8172e-05
1.25975,0.018,7.4568e-05
1.26536,0.017,6.8972e-05
1.27091,0.016,6.5464e-05
1.27645,0.015,6.1892e-05
1.28202,0.014,5.6736e-05
1.28756,0.013,5.3184e-05
1.29311,0.012,4.967e-05
1.29865,0.011,4.453e-05
1.30421,0.01,4.0998e-05
1.30976,0.009,3.7632e-05
1.31533,0.008,3.2032e-05
1.32089,0.007,2.849e-05
1.32643,0.006,2.5216e-05
1.33197,0.005,1.9962e-05
1.3375,0.004,1.6492e-05
1.34304,0.003,1.3238e-05
1.35444,0.002,7.3753e-06
1.36088,0.001,4.2503e-06
1.36729,0.0,-1.7524e-06
