Time (s),Voltage (V),Current (A)
0.63332,-1.58,-0.0061602
0.6393,-1.6,-0.0062374
0.64528,-1.62,-0.0063092
0.65127,-1.64,-0.0063866
0.65725,-1.66,-0.0064632
0.66324,-1.68,-0.0065374
0.66923,-1.7,-0.0066128
0.67521,-1.72,-0.0066842
0.68118,-1.74,-0.0067634
0.68723,-1.76,-0.0068394
0.69321,-1.78,-0.0069142
0.69919,-1.8,-0.0069884
0.70514,-1.82,-0.0070646
0.71114,-1.84,-0.0071416
0.71714,-1.86,-0.0072184
0.72313,-1.88,-0.0072898
0.72912,-1.9,-0.0073646
0.73511,-1.92,-0.007441
0.7411,-1.94,-0.0075166
0.74709,-1.96,-0.0075882
0.75309,-1.98,-0.0076628
0.75914,-2.0,-0.0077406
0.76257,-2.0,-0.0077384
0.76854,-1.98,-0.0076648
0.77453,-1.96,-0.0075912
0.78051,-1.94,-0.0075126
0.78649,-1.92,-0.007439
0.79247,-1.9,-0.007367
0.79844,-1.88,-0.0072888
0.80443,-1.86,-0.007215
0.8104,-1.84,-0.0071402
0.81639,-1.82,-0.0070636
0.82238,-1.8,-0.0069928
0.82837,-1.78,-0.0069134
0.83434,-1.76,-0.0068388
0.84033,-1.74,-0.0067654
0.8463,-1.72,-0.0066888
0.85229,-1.7,-0.0066134
0.85828,-1.68,-0.0065372
0.86433,-1.66,-0.0064606
0.8703,-1.64,-0.006388
0.87629,-1.62,-0.0063106
0.88229,-1.6,-0.0062336
0.88827,-1.58,-0.0061598
0.89426,-1.56,-0.0060838
0.90025,-1.54,-0.006013
0.90624,-1.52,-0.0059318
0.91224,-1.5,-0.0058558
0.91822,-1.48,-0.0057802
0.92421,-1.46,-0.0057052
0.93019,-1.44,-0.0056274
0.93617,-1.42,-0.0055492
0.94215,-1.4,-0.0054724
0.94814,-1.38,-0.0053986
0.95415,-1.36,-0.0053228
0.96013,-1.34,-0.0052446
0.96618,-1.32,-0.005167
0.97216,-1.3,-0.0050934
0.97814,-1.28,-0.0050166
0.98414,-1.26,-0.0049362
0.99012,-1.24,-0.0048622
0.99609,-1.22,-0.0047842
1.00206,-1.2,-0.0047072
1.00805,-1.18,-0.0046312
1.01405,-1.16,-0.0045498
1.02002,-1.14,-0.0044768
1.02598,-1.12,-0.0043988
1.03197,-1.1,-0.0043202
1.03796,-1.08,-0.004244
1.04395,-1.06,-0.0041668
1.04994,-1.04,-0.0040906
1.05599,-1.02,-0.004014
1.06194,-1.0,-0.0039326
1.06792,-0.98,-0.0038564
1.07391,-0.96,-0.0037802
1.07989,-0.94,-0.0037006
1.08588,-0.92,-0.0036232
1.09186,-0.9,-0.00354
1.09784,-0.88,-0.003467
1.10389,-0.86,-0.0033894
1.10987,-0.84,-0.0033106
1.11585,-0.82,-0.0032308
1.12184,-0.8,-0.0031548
1.12781,-0.78,-0.0030782
1.1338,-0.76,-0.003001
1.13978,-0.74,-0.0029194
1.14581,-0.72,-0.0028408
1.15179,-0.7,-0.0027638
1.15777,-0.68,-0.0026866
1.16375,-0.66,-0.002605
1.16973,-0.64,-0.0025256
1.17571,-0.62,-0.0024508
1.1817,-0.6,-0.00237
1.18769,-0.58,-0.002292
1.19367,-0.56,-0.002213
1.19966,-0.54,-0.002133
1.20571,-0.52,-0.0020586
1.21169,-0.5,-0.0019758
1.21768,-0.48,-0.0018976
1.22374,-0.46,-0.0018202
1.22977,-0.44,-0.0017404
1.23575,-0.42,-0.0016616
1.24173,-0.4,-0.0015788
1.24771,-0.38,-0.0015014
1.25377,-0.36,-0.0014246
1.25975,-0.34,-0.0013448
1.26572,-0.32,-0.0012642
1.2717,-0.3,-0.001187
1.27768,-0.28,-0.001109
1.28366,-0.26,-0.0010336
1.29591,-0.24,-0.00094878
1.30188,-0.22,-0.00087088
1.30786,-0.2,-0.00079304
1.31387,-0.18,-0.00071032
1.31985,-0.16,-0.00063242
1.32583,-0.14,-0.00055606
1.33181,-0.12,-0.00047388
1.33779,-0.1,-0.00039546
1.34378,-0.08,-0.00031708
1.34976,-0.06,-0.00023694
1.35572,-0.04,-0.000162
1.36777,-0.02,-7.8892e-05
1.40714,0.0,-2.2822e-07
