Time (s),Voltage (V),Current (A)
0.89357,-3.74,-0.01495
0.89927,-3.685,-0.014688
0.90492,-3.63,-0.014478
0.91061,-3.575,-0.014278
0.91629,-3.52,-0.014064
0.92197,-3.465,-0.013854
0.92766,-3.41,-0.013668
0.93334,-3.355,-0.013462
0.93904,-3.3,-0.013254
0.94473,-3.245,-0.01305
0.95041,-3.19,-0.01285
0.95609,-3.135,-0.012642
0.96178,-3.08,-0.012436
0.96746,-3.025,-0.012228
0.97314,-2.97,-0.012022
0.97883,-2.915,-0.011816
0.98452,-2.86,-0.011606
0.9902,-2.805,-0.0114
0.99589,-2.75,-0.01119
1.00157,-2.695,-0.010978
1.00725,-2.64,-0.010768
1.01293,-2.585,-0.010556
1.01863,-2.53,-0.010342
1.02431,-2.475,-0.01013
1.03832,-2.42,-0.0098956
1.04407,-2.365,-0.0096822
1.04983,-2.31,-0.0094688
1.05557,-2.255,-0.0092524
1.0613,-2.2,-0.0090364
1.06705,-2.145,-0.0088206
1.0728,-2.09,-0.0086006
1.07854,-2.035,-0.0083824
1.08429,-1.98,-0.0081612
1.09003,-1.925,-0.0079462
1.09579,-1.87,-0.0077296
1.10154,-1.815,-0.0075088
1.10729,-1.76,-0.007286
1.11302,-1.705,-0.0070666
1.11878,-1.65,-0.0068436
1.12452,-1.595,-0.0066208
1.13026,-1.54,-0.0063996
1.13604,-1.485,-0.0061764
1.14179,-1.43,-0.0059506
1.14751,-1.375,-0.005728
1.1533,-1.32,-0.0055036
1.15904,-1.265,-0.0052814
1.16479,-1.21,-0.0050554
1.17057,-1.155,-0.0048252
1.17631,-1.1,-0.0045968
1.18205,-1.045,-0.004371
1.18779,-0.99,-0.0041436
1.19354,-0.935,-0.0039166
1.19931,-0.88,-0.0036882
1.20504,-0.825,-0.0034586
1.21078,-0.77,-0.0032302
1.21652,-0.715,-0.0030018
1.22235,-0.66,-0.0027706
1.22811,-0.605,-0.0025406
1.23384,-0.55,-0.0023102
1.23958,-0.495,-0.002077
1.24533,-0.44,-0.0018468
1.25107,-0.385,-0.0016144
1.25681,-0.33,-0.0013874
1.26255,-0.275,-0.0011576
1.27457,-0.22,-0.00092312
1.28031,-0.165,-0.00069334
1.28605,-0.11,-0.00046264
1.29181,-0.055,-0.00022884
1.30922,0.0,-1.2378e-06
