Time (s),Voltage (V),Current (A)
0.78584,0.096,0.00022624
0.79159,0.095,0.00022438
0.79732,0.094,0.00022138
0.80307,0.093,0.00021894
0.80879,0.092,0.0002173
0.81453,0.091,0.00021388
0.82027,0.09,0.0002116
0.82604,0.089,0.0002078
0.83177,0.088,0.00020492
0.83751,0.087,0.00020422
0.84325,0.086,0.00020228
0.84898,0.085,0.0002005
0.85473,0.084,0.00019786
0.86047,0.083,0.00019496
0.86622,0.082,0.0001921
0.87193,0.081,0.00019102
0.87768,0.08,0.00018776
0.88342,0.079,0.00018468
0.88915,0.078,0.00018352
0.89489,0.077,0.00018144
0.90062,0.076,0.00017816
0.90638,0.075,0.00017704
0.91214,0.074,0.0001748
0.91789,0.073,0.00017414
0.9237,0.072,0.0001705
0.92945,0.071,0.00016604
0.9352,0.07,0.00016342
0.94093,0.069,0.0001624
0.9467,0.068,0.00015934
0.95243,0.067,0.00015744
0.95816,0.066,0.00015584
0.9639,0.065,0.0001524
0.96964,0.064,0.0001505
0.97541,0.063,0.0001489
0.98115,0.062,0.00014546
0.9869,0.061,0.00014334
0.99264,0.06,0.00014042
0.99837,0.059,0.000137
1.00408,0.058,0.000135
1.00983,0.057,0.0001316
1.01559,0.056,0.0001313
1.02133,0.055,0.00012988
1.02708,0.054,0.00012704
1.0328,0.053,0.00012384
1.03854,0.052,0.00012262
1.04429,0.051,0.00011966
1.05002,0.05,0.00011646
1.05575,0.049,0.00011508
1.06149,0.048,0.00011276
1.06724,0.047,0.00010952
1.07305,0.046,0.00010832
1.07879,0.045,0.00010566
1.08453,0.044,0.00010518
1.09028,0.043,0.00010312
1.10191,0.042,9.8246e-05
1.10746,0.041,9.6372e-05
1.11301,0.04,9.35e-05
1.11856,0.039,9.139e-05
1.1241,0.038,8.9542e-05
1.12963,0.037,8.6472e-05
1.13519,0.036,8.4722e-05
1.14072,0.035,8.2806e-05
1.14627,0.034,7.955e-05
1.15189,0.033,7.7488e-05
1.15742,0.032,7.5686e-05
1.16297,0.031,7.249e-05
1.16851,0.03,7.0822e-05
1.17406,0.029,6.88e-05
1.1796,0.028,6.5558e-05
1.18515,0.027,6.4192e-05
1.19069,0.026,6.1912e-05
1.19625,0.025,5.8628e-05
1.20177,0.024,5.7766e-05
1.20732,0.023,5.521e-05
1.21286,0.022,5.194e-05
1.21839,0.021,5.1194e-05
1.22393,0.02,4.8516e-05
1.22946,0.019,4.5338e-05
1.23501,0.018,4.4476e-05
1.24055,0.017,4.172e-05
1.24611,0.016,3.8338e-05
1.25166,0.015,3.7598e-05
1.2572,0.014,3.474e-05
1.26275,0.013,3.1488e-05
1.2683,0.012,3.0682e-05
1.27384,0.011,2.7758e-05
1.27939,0.01,2.455e-05
1.28494,0.009,2.3708e-05
1.29048,0.008,2.08e-05
1.29604,0.007,1.7546e-05
1.30156,0.006,1.6586e-05
1.3071,0.005,1.368e-05
1.31849,0.004,1.00063e-05
1.32489,0.003,7.8406e-06
1.33132,0.002,4.1904e-06
1.33774,0.001,2.05e-06
1.34416,0.0,-1.87e-07
