Time (s),Voltage (V),Current (A)
0.55472,-2.38,-0.0091464
0.56058,-2.415,-0.009279
0.56644,-2.45,-0.0094104
0.57235,-2.485,-0.0095352
0.57821,-2.52,-0.0096658
0.58415,-2.555,-0.0097932
0.59001,-2.59,-0.009921
0.59587,-2.625,-0.010051
0.60178,-2.66,-0.0101804
0.60772,-2.695,-0.0103104
0.61367,-2.73,-0.010435
0.61953,-2.765,-0.0105638
0.62541,-2.8,-0.0106914
0.63125,-2.835,-0.010821
0.63722,-2.87,-0.0109488
0.64308,-2.905,-0.0110772
0.64896,-2.94,-0.0112028
0.65482,-2.975,-0.011329
0.66069,-3.01,-0.0114614
0.68212,-3.045,-0.011608
0.68791,-3.08,-0.011732
0.69372,-3.115,-0.01186
0.69953,-3.15,-0.01199
0.70536,-3.185,-0.012118
0.71116,-3.22,-0.012244
0.71696,-3.255,-0.012372
0.72276,-3.29,-0.012498
0.72858,-3.325,-0.012626
0.73438,-3.36,-0.012754
0.74021,-3.395,-0.01288
0.74601,-3.43,-0.01301
0.75182,-3.465,-0.013136
0.75761,-3.5,-0.013264
0.76094,-3.5,-0.013264
0.76673,-3.465,-0.013132
0.77255,-3.43,-0.013006
0.77835,-3.395,-0.012878
0.78416,-3.36,-0.012752
0.78996,-3.325,-0.012622
0.79578,-3.29,-0.012496
0.80159,-3.255,-0.012368
0.80738,-3.22,-0.012244
0.81319,-3.185,-0.01212
0.81899,-3.15,-0.011988
0.82479,-3.115,-0.01186
0.8306,-3.08,-0.011736
0.8364,-3.045,-0.011606
0.8422,-3.01,-0.01148
0.84801,-2.975,-0.01135
0.85382,-2.94,-0.011222
0.85963,-2.905,-0.011096
0.86544,-2.87,-0.010966
0.87124,-2.835,-0.010834
0.87705,-2.8,-0.01071
0.88284,-2.765,-0.010582
0.88865,-2.73,-0.010456
0.89445,-2.695,-0.010324
0.90027,-2.66,-0.0102
0.90607,-2.625,-0.010068
0.92021,-2.59,-0.009921
0.92608,-2.555,-0.009791
0.93194,-2.52,-0.009664
0.9378,-2.485,-0.0095328
0.94373,-2.45,-0.009405
0.94961,-2.415,-0.0092778
0.95548,-2.38,-0.009147
0.96134,-2.345,-0.009019
0.96723,-2.31,-0.0088886
0.97309,-2.275,-0.0087582
0.97896,-2.24,-0.00863
0.98482,-2.205,-0.0085006
0.99068,-2.17,-0.0083728
0.99653,-2.135,-0.0082428
1.00239,-2.1,-0.0081088
1.00826,-2.065,-0.0079798
1.01411,-2.03,-0.007851
1.01997,-1.995,-0.007719
1.02581,-1.96,-0.0075892
1.03168,-1.925,-0.0074596
1.03754,-1.89,-0.0073268
1.04341,-1.855,-0.0071942
1.04928,-1.82,-0.0070596
1.05515,-1.785,-0.006933
1.06102,-1.75,-0.0068012
1.06688,-1.715,-0.0066688
1.07284,-1.68,-0.0065358
1.07872,-1.645,-0.0064048
1.08458,-1.61,-0.006273
1.09044,-1.575,-0.0061406
1.09631,-1.54,-0.0060102
1.10216,-1.505,-0.0058746
1.10803,-1.47,-0.005739
1.11391,-1.435,-0.0056092
1.11977,-1.4,-0.0054738
1.12565,-1.365,-0.0053408
1.13158,-1.33,-0.005208
1.13743,-1.295,-0.0050726
1.1433,-1.26,-0.0049376
1.14915,-1.225,-0.004798
1.155,-1.19,-0.0046676
1.16087,-1.155,-0.0045348
1.16673,-1.12,-0.0043984
1.17259,-1.085,-0.0042626
1.17852,-1.05,-0.0041276
1.18439,-1.015,-0.0039926
1.19025,-0.98,-0.0038554
1.19616,-0.945,-0.003723
1.20203,-0.91,-0.0035856
1.20792,-0.875,-0.0034466
1.21377,-0.84,-0.0033116
1.2197,-0.805,-0.003174
1.22556,-0.77,-0.003039
1.23142,-0.735,-0.0029032
1.2373,-0.7,-0.0027646
1.24317,-0.665,-0.0026266
1.24905,-0.63,-0.002485
1.25495,-0.595,-0.0023498
1.26081,-0.56,-0.002215
1.26668,-0.525,-0.0020756
1.27254,-0.49,-0.0019372
1.27842,-0.455,-0.0018006
1.28426,-0.42,-0.0016622
1.29014,-0.385,-0.0015226
1.296,-0.35,-0.0013868
1.30186,-0.315,-0.0012496
1.30771,-0.28,-0.0011118
1.31983,-0.245,-0.00096974
1.32571,-0.21,-0.00083282
1.33155,-0.175,-0.00069462
1.33741,-0.14,-0.00055442
1.34328,-0.105,-0.000415
1.34922,-0.07,-0.00027234
1.3551,-0.035,-0.0001389
1.38147,0.0,-2.188e-07
