Time (s),Voltage (V),Current (A)
1.14309,0.02,8.0444e-05
1.1486,0.019,7.502e-05
1.15415,0.018,7.1356e-05
1.15969,0.017,6.8576e-05
1.16522,0.016,6.3088e-05
1.17076,0.015,5.9604e-05
1.17632,0.014,5.6752e-05
1.18192,0.013,5.1426e-05
1.18746,0.012,4.7762e-05
1.19301,0.011,4.49e-05
1.19858,0.01,3.941e-05
1.20409,0.009,3.5998e-05
1.20966,0.008,3.3198e-05
1.2152,0.007,2.7446e-05
1.22075,0.006,2.4068e-05
1.2263,0.005,2.1404e-05
1.23185,0.004,1.5714e-05
1.23739,0.003,1.2416e-05
1.24879,0.002,7.7863e-06
1.25521,0.001,3.2769e-06
1.2616,0.0,3.807e-07
