Time (s),Voltage (V),Current (A)
0.84614,-3.8,-0.0099998
0.85207,-3.75,-0.0099996
0.858,-3.7,-0.0099998
0.86393,-3.65,-0.0099998
0.86986,-3.6,-0.0099998
0.87579,-3.55,-0.0099998
0.88171,-3.5,-0.0099998
0.88763,-3.45,-0.0099998
0.89354,-3.4,-0.0099998
0.89946,-3.35,-0.0099998
0.9054,-3.3,-0.0099998
0.91134,-3.25,-0.0099998
0.91725,-3.2,-0.0099998
0.92317,-3.15,-0.0099998
0.9291,-3.1,-0.0099998
0.93503,-3.05,-0.0099998
0.94098,-3.0,-0.0099998
0.94691,-2.95,-0.0099998
0.95284,-2.9,-0.0099998
0.95877,-2.85,-0.0099998
0.9647,-2.8,-0.0099998
0.97062,-2.75,-0.0099998
0.97656,-2.7,-0.0099998
0.98248,-2.65,-0.0099118
0.9884,-2.6,-0.0097298
0.99432,-2.55,-0.0095524
1.00026,-2.5,-0.0093624
1.00618,-2.45,-0.0091764
1.01209,-2.4,-0.0089904
1.01802,-2.35,-0.0088014
1.02394,-2.3,-0.008611
1.02988,-2.25,-0.0084228
1.03581,-2.2,-0.0082298
1.04173,-2.15,-0.0080352
1.04766,-2.1,-0.007849
1.05357,-2.05,-0.007654
1.0595,-2.0,-0.0074614
1.06541,-1.95,-0.0072674
1.07135,-1.9,-0.0070744
1.07728,-1.85,-0.006879
1.08327,-1.8,-0.0066834
1.08919,-1.75,-0.0064816
1.09511,-1.7,-0.006285
1.10103,-1.65,-0.0060904
1.10697,-1.6,-0.0058906
1.11289,-1.55,-0.0056934
1.11882,-1.5,-0.0054942
1.12474,-1.45,-0.0052938
1.13076,-1.4,-0.0050958
1.13668,-1.35,-0.0048966
1.1426,-1.3,-0.004696
1.14853,-1.25,-0.0044974
1.15444,-1.2,-0.0042972
1.16037,-1.15,-0.0040964
1.16628,-1.1,-0.0039022
1.17221,-1.05,-0.0037044
1.17813,-1.0,-0.003505
1.18406,-0.95,-0.0033094
1.18999,-0.9,-0.0031112
1.19592,-0.85,-0.0029172
1.20182,-0.8,-0.0027242
1.20775,-0.75,-0.00253
1.21368,-0.7,-0.0023386
1.2196,-0.65,-0.0021448
1.22552,-0.6,-0.0019638
1.23145,-0.55,-0.0017798
1.23737,-0.5,-0.0015978
1.24329,-0.45,-0.001417
1.24929,-0.4,-0.0012434
1.25521,-0.35,-0.0010714
1.26737,-0.3,-0.00090442
1.27334,-0.25,-0.00074122
1.27931,-0.2,-0.00058508
1.28529,-0.15,-0.0004327
1.29128,-0.1,-0.0002836
1.29727,-0.05,-0.00013912
1.33073,0.0,5.3363e-08
