# Saved on 2025-06-30T13:54:46.802459
# Name: Shreenidhi
# Sample_ID: Batch5_Sample7_F5_TPTE42
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 10
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -1.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.0015
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0016
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A),Loop 6 (A),Loop 7 (A),Loop 8 (A),Loop 9 (A),Loop 10 (A)
-1.5000000000e-01,8.2712000000e-05,7.4758000000e-05,7.3710000000e-05,7.4840000000e-05,8.3090000000e-05,6.4382000000e-05,6.4388000000e-05,6.6044000000e-05,7.8778000000e-05,8.4948000000e-05
-1.6500000000e-01,9.2002000000e-05,8.3414000000e-05,8.1358000000e-05,8.3610000000e-05,9.2872000000e-05,7.1674000000e-05,7.1814000000e-05,7.3800000000e-05,8.8572000000e-05,9.4620000000e-05
-1.8000000000e-01,1.0152000000e-04,9.2424000000e-05,8.9136000000e-05,9.2738000000e-05,1.0086000000e-04,7.9066000000e-05,7.9176000000e-05,8.1058000000e-05,9.7078000000e-05,1.0384000000e-04
-1.9500000000e-01,1.1052000000e-04,1.0158000000e-04,1.0016000000e-04,1.0158000000e-04,1.1232000000e-04,8.7122000000e-05,8.6678000000e-05,8.9460000000e-05,1.0614000000e-04,1.1406000000e-04
-2.1000000000e-01,1.1976000000e-04,1.1136000000e-04,1.0966000000e-04,1.1128000000e-04,1.2116000000e-04,9.5590000000e-05,9.4786000000e-05,9.8134000000e-05,1.1596000000e-04,1.2436000000e-04
-2.2500000000e-01,1.3064000000e-04,1.2058000000e-04,1.1782000000e-04,1.2116000000e-04,1.3086000000e-04,1.0400000000e-04,1.0302000000e-04,1.0720000000e-04,1.2610000000e-04,1.3510000000e-04
-2.4000000000e-01,1.4170000000e-04,1.3018000000e-04,1.2766000000e-04,1.3212000000e-04,1.4240000000e-04,1.1268000000e-04,1.1158000000e-04,1.1574000000e-04,1.3662000000e-04,1.4586000000e-04
-2.5500000000e-01,1.5254000000e-04,1.4112000000e-04,1.3702000000e-04,1.4170000000e-04,1.5308000000e-04,1.2000000000e-04,1.2034000000e-04,1.2488000000e-04,1.4802000000e-04,1.5686000000e-04
-2.7000000000e-01,1.6378000000e-04,1.5128000000e-04,1.4590000000e-04,1.5274000000e-04,1.6382000000e-04,1.3002000000e-04,1.2980000000e-04,1.3466000000e-04,1.5858000000e-04,1.6836000000e-04
-2.8500000000e-01,1.7536000000e-04,1.6324000000e-04,1.5694000000e-04,1.6404000000e-04,1.7476000000e-04,1.4042000000e-04,1.3886000000e-04,1.4518000000e-04,1.6962000000e-04,1.8128000000e-04
-3.0000000000e-01,1.8648000000e-04,1.7336000000e-04,1.6754000000e-04,1.7558000000e-04,1.8680000000e-04,1.4848000000e-04,1.4816000000e-04,1.5546000000e-04,1.8198000000e-04,1.9352000000e-04
-3.1500000000e-01,1.9758000000e-04,1.8518000000e-04,1.7798000000e-04,1.8776000000e-04,1.9972000000e-04,1.6020000000e-04,1.5880000000e-04,1.6618000000e-04,1.9406000000e-04,2.0686000000e-04
-3.3000000000e-01,2.1174000000e-04,1.9760000000e-04,1.8916000000e-04,2.0088000000e-04,2.1230000000e-04,1.6980000000e-04,1.7104000000e-04,1.7640000000e-04,2.0654000000e-04,2.1954000000e-04
-3.4500000000e-01,2.2340000000e-04,2.0916000000e-04,2.0026000000e-04,2.1364000000e-04,2.2484000000e-04,1.7962000000e-04,1.8156000000e-04,1.8810000000e-04,2.1906000000e-04,2.3308000000e-04
-3.6000000000e-01,2.3654000000e-04,2.2318000000e-04,2.1252000000e-04,2.2594000000e-04,2.3894000000e-04,1.9034000000e-04,1.9108000000e-04,2.0078000000e-04,2.3182000000e-04,2.4662000000e-04
-3.7500000000e-01,2.4928000000e-04,2.3702000000e-04,2.2626000000e-04,2.3960000000e-04,2.5138000000e-04,2.0432000000e-04,2.0398000000e-04,2.1248000000e-04,2.4522000000e-04,2.6124000000e-04
-3.9000000000e-01,2.6338000000e-04,2.4994000000e-04,2.3970000000e-04,2.5284000000e-04,2.6644000000e-04,2.1580000000e-04,2.1480000000e-04,2.2484000000e-04,2.5920000000e-04,2.7714000000e-04
-4.0500000000e-01,2.7792000000e-04,2.6374000000e-04,2.5064000000e-04,2.6790000000e-04,2.8118000000e-04,2.2902000000e-04,2.2714000000e-04,2.3812000000e-04,2.7458000000e-04,2.9372000000e-04
-4.2000000000e-01,2.9248000000e-04,2.7736000000e-04,2.6554000000e-04,2.8262000000e-04,2.9612000000e-04,2.4082000000e-04,2.4102000000e-04,2.5180000000e-04,2.8834000000e-04,3.0314000000e-04
-4.3500000000e-01,3.0800000000e-04,2.9328000000e-04,2.7772000000e-04,2.9826000000e-04,3.0960000000e-04,2.5488000000e-04,2.5410000000e-04,2.6582000000e-04,3.0260000000e-04,3.2024000000e-04
-4.5000000000e-01,3.2398000000e-04,3.0830000000e-04,2.9412000000e-04,3.1476000000e-04,3.2796000000e-04,2.6948000000e-04,2.6680000000e-04,2.8108000000e-04,3.1780000000e-04,3.3644000000e-04
-4.6500000000e-01,3.3944000000e-04,3.2436000000e-04,3.0706000000e-04,3.2924000000e-04,3.4284000000e-04,2.8264000000e-04,2.8016000000e-04,2.9526000000e-04,3.3546000000e-04,3.5566000000e-04
-4.8000000000e-01,3.5748000000e-04,3.3960000000e-04,3.2316000000e-04,3.4738000000e-04,3.5950000000e-04,2.9698000000e-04,2.9412000000e-04,3.1014000000e-04,3.5194000000e-04,3.7698000000e-04
-4.9500000000e-01,3.7508000000e-04,3.5526000000e-04,3.3806000000e-04,3.5868000000e-04,3.7854000000e-04,3.1290000000e-04,3.1014000000e-04,3.2516000000e-04,3.6754000000e-04,3.9558000000e-04
-5.1000000000e-01,3.9220000000e-04,3.7380000000e-04,3.5292000000e-04,3.7526000000e-04,3.9640000000e-04,3.2836000000e-04,3.2486000000e-04,3.4162000000e-04,3.8640000000e-04,4.0922000000e-04
-5.2500000000e-01,4.1028000000e-04,3.9182000000e-04,3.7040000000e-04,3.9536000000e-04,4.1312000000e-04,3.4382000000e-04,3.4078000000e-04,3.5928000000e-04,4.0344000000e-04,4.3312000000e-04
-5.4000000000e-01,4.2974000000e-04,4.1070000000e-04,3.8688000000e-04,4.1550000000e-04,4.3164000000e-04,3.5936000000e-04,3.5792000000e-04,3.7658000000e-04,4.2026000000e-04,4.5038000000e-04
-5.5500000000e-01,4.4840000000e-04,4.2862000000e-04,4.0362000000e-04,4.3602000000e-04,4.4986000000e-04,3.7740000000e-04,3.7304000000e-04,3.9558000000e-04,4.3922000000e-04,4.7000000000e-04
-5.7000000000e-01,4.6718000000e-04,4.4896000000e-04,4.2176000000e-04,4.5406000000e-04,4.6860000000e-04,3.9590000000e-04,3.9486000000e-04,4.1322000000e-04,4.5872000000e-04,4.9498000000e-04
-5.8500000000e-01,4.9232000000e-04,4.6946000000e-04,4.3916000000e-04,4.7660000000e-04,4.9014000000e-04,4.1318000000e-04,4.1006000000e-04,4.3112000000e-04,4.7778000000e-04,5.1768000000e-04
-6.0000000000e-01,5.0908000000e-04,4.8962000000e-04,4.5836000000e-04,4.9962000000e-04,5.1072000000e-04,4.3240000000e-04,4.2936000000e-04,4.5130000000e-04,4.9826000000e-04,5.3540000000e-04
-6.1500000000e-01,5.2972000000e-04,5.0868000000e-04,4.7574000000e-04,5.1198000000e-04,5.3222000000e-04,4.5108000000e-04,4.4702000000e-04,4.7148000000e-04,5.2046000000e-04,5.6306000000e-04
-6.3000000000e-01,5.5108000000e-04,5.3506000000e-04,4.9522000000e-04,5.3772000000e-04,5.5288000000e-04,4.7068000000e-04,4.6670000000e-04,4.9224000000e-04,5.3726000000e-04,5.8620000000e-04
-6.4500000000e-01,5.7512000000e-04,5.5346000000e-04,5.1530000000e-04,5.6032000000e-04,5.7570000000e-04,4.9246000000e-04,4.8732000000e-04,5.1294000000e-04,5.6290000000e-04,6.1188000000e-04
-6.6000000000e-01,6.0052000000e-04,5.7626000000e-04,5.3748000000e-04,5.8048000000e-04,6.0448000000e-04,5.1564000000e-04,5.0880000000e-04,5.3576000000e-04,5.8654000000e-04,6.3714000000e-04
-6.7500000000e-01,6.2302000000e-04,5.9640000000e-04,5.6082000000e-04,6.1224000000e-04,6.2250000000e-04,5.3572000000e-04,5.3454000000e-04,5.5590000000e-04,6.0962000000e-04,6.6150000000e-04
-6.9000000000e-01,6.4878000000e-04,6.2980000000e-04,5.8266000000e-04,6.3234000000e-04,6.5538000000e-04,5.5784000000e-04,5.5638000000e-04,5.8240000000e-04,6.3190000000e-04,6.8714000000e-04
-7.0500000000e-01,6.7528000000e-04,6.5446000000e-04,6.0904000000e-04,6.6118000000e-04,6.7682000000e-04,5.8366000000e-04,5.7920000000e-04,6.0980000000e-04,6.5550000000e-04,7.1388000000e-04
-7.2000000000e-01,6.9742000000e-04,6.8026000000e-04,6.3168000000e-04,6.8860000000e-04,6.9966000000e-04,6.0634000000e-04,6.0212000000e-04,6.3512000000e-04,6.8158000000e-04,7.4138000000e-04
-7.3500000000e-01,7.2562000000e-04,7.0642000000e-04,6.5710000000e-04,7.1928000000e-04,7.3104000000e-04,6.2958000000e-04,6.2444000000e-04,6.5648000000e-04,7.0804000000e-04,7.7306000000e-04
-7.5000000000e-01,7.5808000000e-04,7.2214000000e-04,6.7944000000e-04,7.4492000000e-04,7.5246000000e-04,6.5494000000e-04,6.5452000000e-04,6.8130000000e-04,7.3832000000e-04,8.0430000000e-04
-7.6500000000e-01,7.8420000000e-04,7.6134000000e-04,7.0904000000e-04,7.7928000000e-04,7.8270000000e-04,6.8038000000e-04,6.7760000000e-04,7.1018000000e-04,7.6760000000e-04,8.4272000000e-04
-7.8000000000e-01,8.1838000000e-04,7.8330000000e-04,7.3292000000e-04,8.1394000000e-04,8.1534000000e-04,7.0710000000e-04,7.0808000000e-04,7.4408000000e-04,7.9040000000e-04,8.6902000000e-04
-7.9500000000e-01,8.3930000000e-04,8.2204000000e-04,7.6198000000e-04,8.3796000000e-04,8.4492000000e-04,7.4148000000e-04,7.4392000000e-04,7.6874000000e-04,8.1906000000e-04,8.9920000000e-04
-8.1000000000e-01,8.7690000000e-04,8.5784000000e-04,8.0874000000e-04,8.6588000000e-04,8.7036000000e-04,7.6842000000e-04,7.7386000000e-04,8.0160000000e-04,8.5300000000e-04,9.2884000000e-04
-8.2500000000e-01,9.1458000000e-04,8.8956000000e-04,8.3130000000e-04,9.0816000000e-04,9.0396000000e-04,7.9740000000e-04,7.9762000000e-04,8.3096000000e-04,8.8094000000e-04,9.6750000000e-04
-8.4000000000e-01,9.4632000000e-04,9.2024000000e-04,8.5646000000e-04,9.3402000000e-04,9.3646000000e-04,8.2940000000e-04,8.3630000000e-04,8.6762000000e-04,9.2042000000e-04,1.0094000000e-03
-8.5500000000e-01,9.8664000000e-04,9.5510000000e-04,8.9328000000e-04,9.7116000000e-04,9.7230000000e-04,8.8008000000e-04,8.7036000000e-04,8.9136000000e-04,9.5594000000e-04,1.0454000000e-03
-8.7000000000e-01,1.0226000000e-03,9.9176000000e-04,9.2328000000e-04,1.0242000000e-03,1.0044000000e-03,9.0972000000e-04,9.0216000000e-04,9.2758000000e-04,9.9826000000e-04,1.0748000000e-03
-8.8500000000e-01,1.0682000000e-03,1.0266000000e-03,9.7194000000e-04,1.0586000000e-03,1.0594000000e-03,9.3074000000e-04,9.3706000000e-04,9.6488000000e-04,1.0284000000e-03,1.1100000000e-03
-9.0000000000e-01,1.1094000000e-03,1.0692000000e-03,1.0064000000e-03,1.0864000000e-03,1.0848000000e-03,9.7740000000e-04,9.7784000000e-04,1.0110000000e-03,1.0760000000e-03,1.1538000000e-03
-9.1500000000e-01,1.1418000000e-03,1.1160000000e-03,1.0470000000e-03,1.1264000000e-03,1.1204000000e-03,1.0288000000e-03,1.0168000000e-03,1.0518000000e-03,1.1256000000e-03,1.2104000000e-03
-9.3000000000e-01,1.1894000000e-03,1.1664000000e-03,1.0848000000e-03,1.1602000000e-03,1.1636000000e-03,1.0710000000e-03,1.0644000000e-03,1.0940000000e-03,1.1536000000e-03,1.2622000000e-03
-9.4500000000e-01,1.2178000000e-03,1.2074000000e-03,1.1424000000e-03,1.2314000000e-03,1.2118000000e-03,1.1194000000e-03,1.1010000000e-03,1.1530000000e-03,1.2040000000e-03,1.2956000000e-03
-9.6000000000e-01,1.2700000000e-03,1.2746000000e-03,1.1900000000e-03,1.3018000000e-03,1.2654000000e-03,1.1620000000e-03,1.1524000000e-03,1.1996000000e-03,1.2394000000e-03,1.3542000000e-03
-9.7500000000e-01,1.3462000000e-03,1.3080000000e-03,1.2374000000e-03,1.3372000000e-03,1.3174000000e-03,1.1980000000e-03,1.1910000000e-03,1.2466000000e-03,1.3020000000e-03,1.4204000000e-03
-9.9000000000e-01,1.3696000000e-03,1.3488000000e-03,1.2806000000e-03,1.4058000000e-03,1.3670000000e-03,1.2868000000e-03,1.2468000000e-03,1.3132000000e-03,1.3574000000e-03,1.4658000000e-03
-1.0050000000e+00,1.4166000000e-03,1.4194000000e-03,1.3452000000e-03,1.4524000000e-03,1.4052000000e-03,1.3360000000e-03,1.2962000000e-03,1.3422000000e-03,1.4208000000e-03,1.5310000000e-03
-1.0200000000e+00,1.4664000000e-03,1.4734000000e-03,1.3936000000e-03,1.5032000000e-03,1.4630000000e-03,1.4232000000e-03,1.3688000000e-03,1.4070000000e-03,1.4680000000e-03,1.5834000000e-03
-1.0350000000e+00,1.5368000000e-03,1.5370000000e-03,1.4504000000e-03,1.5672000000e-03,1.5262000000e-03,1.4602000000e-03,1.4208000000e-03,1.4682000000e-03,1.5436000000e-03,1.6544000000e-03
-1.0500000000e+00,1.6012000000e-03,1.6240000000e-03,1.5440000000e-03,1.6458000000e-03,1.5866000000e-03,1.5106000000e-03,1.5048000000e-03,1.5668000000e-03,1.5856000000e-03,1.7134000000e-03
-1.0650000000e+00,1.7002000000e-03,1.7082000000e-03,1.6190000000e-03,1.7022000000e-03,1.6862000000e-03,1.5880000000e-03,1.5686000000e-03,1.6066000000e-03,1.6540000000e-03,1.8140000000e-03
-1.0800000000e+00,1.7696000000e-03,1.7546000000e-03,1.6902000000e-03,1.8050000000e-03,1.7484000000e-03,1.6392000000e-03,1.6338000000e-03,1.6888000000e-03,1.7402000000e-03,1.8554000000e-03
-1.0950000000e+00,1.8616000000e-03,1.8250000000e-03,1.7804000000e-03,1.8788000000e-03,1.8270000000e-03,1.7254000000e-03,1.7196000000e-03,1.7536000000e-03,1.8182000000e-03,1.9072000000e-03
-1.1100000000e+00,1.9230000000e-03,1.9268000000e-03,1.8498000000e-03,1.9362000000e-03,1.8958000000e-03,1.8416000000e-03,1.8242000000e-03,1.8286000000e-03,1.9082000000e-03,1.9940000000e-03
-1.1250000000e+00,2.0104000000e-03,2.0200000000e-03,1.9254000000e-03,2.0028000000e-03,1.9686000000e-03,1.9384000000e-03,1.8924000000e-03,1.9412000000e-03,1.9716000000e-03,2.0510000000e-03
-1.1400000000e+00,2.0872000000e-03,2.1006000000e-03,2.0334000000e-03,2.0996000000e-03,2.0522000000e-03,2.0082000000e-03,1.9838000000e-03,2.0222000000e-03,2.0962000000e-03,2.1408000000e-03
-1.1550000000e+00,2.1692000000e-03,2.1836000000e-03,2.1214000000e-03,2.1554000000e-03,2.1388000000e-03,2.0978000000e-03,2.0692000000e-03,2.1306000000e-03,2.1658000000e-03,2.2304000000e-03
-1.1700000000e+00,2.2464000000e-03,2.2518000000e-03,2.1696000000e-03,2.2514000000e-03,2.2182000000e-03,2.1880000000e-03,2.1752000000e-03,2.2040000000e-03,2.2404000000e-03,2.3166000000e-03
-1.1850000000e+00,2.3418000000e-03,2.3298000000e-03,2.2752000000e-03,2.3438000000e-03,2.2988000000e-03,2.2646000000e-03,2.2468000000e-03,2.2862000000e-03,2.3114000000e-03,2.4046000000e-03
-1.2000000000e+00,2.4316000000e-03,2.4448000000e-03,2.3904000000e-03,2.4390000000e-03,2.4106000000e-03,2.3616000000e-03,2.3436000000e-03,2.3764000000e-03,2.4076000000e-03,2.4864000000e-03
-1.2150000000e+00,2.5366000000e-03,2.5426000000e-03,2.4956000000e-03,2.5242000000e-03,2.4692000000e-03,2.4758000000e-03,2.4298000000e-03,2.4560000000e-03,2.5034000000e-03,2.5738000000e-03
-1.2300000000e+00,2.6134000000e-03,2.6230000000e-03,2.5804000000e-03,2.6046000000e-03,2.5780000000e-03,2.5436000000e-03,2.5272000000e-03,2.5450000000e-03,2.6208000000e-03,2.6768000000e-03
-1.2450000000e+00,2.7078000000e-03,2.7066000000e-03,2.6920000000e-03,2.7120000000e-03,2.6786000000e-03,2.6646000000e-03,2.6188000000e-03,2.6414000000e-03,2.7050000000e-03,2.7494000000e-03
-1.2600000000e+00,2.7958000000e-03,2.8024000000e-03,2.7674000000e-03,2.8064000000e-03,2.7860000000e-03,2.7410000000e-03,2.7314000000e-03,2.7660000000e-03,2.7820000000e-03,2.8678000000e-03
-1.2750000000e+00,2.8868000000e-03,2.8962000000e-03,2.8596000000e-03,2.9042000000e-03,2.8750000000e-03,2.8142000000e-03,2.8214000000e-03,2.8514000000e-03,2.8822000000e-03,2.9198000000e-03
-1.2900000000e+00,2.9764000000e-03,2.9854000000e-03,2.9486000000e-03,3.0108000000e-03,2.9600000000e-03,2.9154000000e-03,2.9058000000e-03,2.9416000000e-03,2.9556000000e-03,3.0058000000e-03
-1.3050000000e+00,3.0774000000e-03,3.0816000000e-03,3.0586000000e-03,3.0976000000e-03,3.0534000000e-03,3.0236000000e-03,3.0030000000e-03,3.0424000000e-03,3.0254000000e-03,3.0910000000e-03
-1.3200000000e+00,3.1672000000e-03,3.1566000000e-03,3.1452000000e-03,3.1732000000e-03,3.1374000000e-03,3.1336000000e-03,3.1320000000e-03,3.1406000000e-03,3.1450000000e-03,3.2010000000e-03
-1.3350000000e+00,3.2684000000e-03,3.2528000000e-03,3.2478000000e-03,3.2642000000e-03,3.2534000000e-03,3.2232000000e-03,3.2296000000e-03,3.2204000000e-03,3.2524000000e-03,3.2904000000e-03
-1.3500000000e+00,3.3492000000e-03,3.3496000000e-03,3.2988000000e-03,3.3688000000e-03,3.3276000000e-03,3.2930000000e-03,3.3218000000e-03,3.3200000000e-03,3.3428000000e-03,3.3704000000e-03
-1.3650000000e+00,3.4442000000e-03,3.4676000000e-03,3.4174000000e-03,3.4414000000e-03,3.4470000000e-03,3.3992000000e-03,3.4192000000e-03,3.4164000000e-03,3.4396000000e-03,3.4594000000e-03
-1.3800000000e+00,3.5170000000e-03,3.5776000000e-03,3.5002000000e-03,3.5430000000e-03,3.5258000000e-03,3.4988000000e-03,3.4984000000e-03,3.5150000000e-03,3.5442000000e-03,3.5586000000e-03
-1.3950000000e+00,3.6238000000e-03,3.6514000000e-03,3.5998000000e-03,3.6182000000e-03,3.5978000000e-03,3.5848000000e-03,3.5974000000e-03,3.6194000000e-03,3.6274000000e-03,3.6610000000e-03
-1.4100000000e+00,3.6996000000e-03,3.7272000000e-03,3.6960000000e-03,3.7248000000e-03,3.7118000000e-03,3.6752000000e-03,3.6914000000e-03,3.7038000000e-03,3.7258000000e-03,3.7448000000e-03
-1.4250000000e+00,3.8114000000e-03,3.8124000000e-03,3.7846000000e-03,3.8252000000e-03,3.7706000000e-03,3.7718000000e-03,3.8116000000e-03,3.7880000000e-03,3.8126000000e-03,3.8428000000e-03
-1.4400000000e+00,3.9008000000e-03,3.8894000000e-03,3.8816000000e-03,3.9184000000e-03,3.8694000000e-03,3.8640000000e-03,3.8822000000e-03,3.8938000000e-03,3.9000000000e-03,3.9364000000e-03
-1.4550000000e+00,3.9926000000e-03,3.9958000000e-03,3.9596000000e-03,4.0082000000e-03,3.9544000000e-03,3.9734000000e-03,3.9648000000e-03,3.9800000000e-03,3.9816000000e-03,4.0328000000e-03
-1.4700000000e+00,4.0668000000e-03,4.0766000000e-03,4.0736000000e-03,4.0900000000e-03,4.0752000000e-03,4.0898000000e-03,4.0528000000e-03,4.0658000000e-03,4.0712000000e-03,4.1236000000e-03
-1.4850000000e+00,4.1964000000e-03,4.1780000000e-03,4.1496000000e-03,4.1630000000e-03,4.1486000000e-03,4.1834000000e-03,4.1456000000e-03,4.1662000000e-03,4.1678000000e-03,4.2080000000e-03
-1.5000000000e+00,4.2686000000e-03,4.2802000000e-03,4.2576000000e-03,4.2682000000e-03,4.2510000000e-03,4.2742000000e-03,4.2560000000e-03,4.2524000000e-03,4.2454000000e-03,4.2942000000e-03
-1.5000000000e+00,4.2758000000e-03,4.2674000000e-03,4.2420000000e-03,4.2792000000e-03,4.2520000000e-03,4.2806000000e-03,4.2722000000e-03,4.2476000000e-03,4.2580000000e-03,4.3018000000e-03
-1.4850000000e+00,4.1884000000e-03,4.1934000000e-03,4.1622000000e-03,4.1740000000e-03,4.1528000000e-03,4.2040000000e-03,4.1712000000e-03,4.1284000000e-03,4.1792000000e-03,4.1922000000e-03
-1.4700000000e+00,4.1050000000e-03,4.1028000000e-03,4.0572000000e-03,4.0824000000e-03,4.0874000000e-03,4.0892000000e-03,4.1066000000e-03,4.0506000000e-03,4.0636000000e-03,4.1182000000e-03
-1.4550000000e+00,4.0150000000e-03,3.9990000000e-03,3.9716000000e-03,3.9834000000e-03,3.9886000000e-03,3.9974000000e-03,4.0112000000e-03,3.9738000000e-03,3.9812000000e-03,4.0264000000e-03
