# Saved on 2025-07-12T12:57:28.144257
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE39
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.5
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S)
3.7144000000e-02,5.0187823945e-04,6.0224505432e-04,6.9585759775e-04
3.8144000000e-02,5.0350830861e-04,6.0199516156e-04,6.9527945016e-04
3.9144000000e-02,5.0612870837e-04,6.0161190049e-04,6.9458568760e-04
4.0144000000e-02,5.0289345381e-04,6.0144469899e-04,6.9357534812e-04
4.1144000000e-02,5.0566599384e-04,6.0199370637e-04,6.9486646680e-04
4.2144000000e-02,5.0186521548e-04,6.0227568611e-04,6.9519592216e-04
4.3144000000e-02,5.0235143135e-04,6.0050497268e-04,6.9460736995e-04
4.4144000000e-02,5.0232752983e-04,6.0045247665e-04,6.9480396633e-04
4.5144000000e-02,5.0525650295e-04,6.0090515035e-04,6.9550776971e-04
4.6144000000e-02,5.0212081987e-04,6.0136826505e-04,6.9649766374e-04
4.7144000000e-02,5.0584116252e-04,6.0129528720e-04,6.9599067501e-04
4.8144000000e-02,5.0215236115e-04,6.0075137299e-04,6.9495705247e-04
4.9144000000e-02,4.9702066462e-04,6.0115660744e-04,6.9530826295e-04
5.0144000000e-02,5.0134873163e-04,6.0022113757e-04,6.9389076089e-04
5.1144000000e-02,5.0572150940e-04,6.0129925259e-04,6.9312111009e-04
5.2144000000e-02,5.0458482292e-04,6.0026683059e-04,6.9350891863e-04
5.3144000000e-02,5.0463349908e-04,6.0155023675e-04,6.9524940045e-04
5.4144000000e-02,5.0257222028e-04,6.0025067796e-04,6.9408422860e-04
5.5144000000e-02,5.0290080253e-04,5.9620677348e-04,6.9291781983e-04
5.6144000000e-02,5.0528346037e-04,6.0061232944e-04,6.9333909778e-04
5.7144000000e-02,5.0623089919e-04,6.0051352193e-04,6.9448047725e-04
5.8144000000e-02,5.0518297940e-04,6.0036181821e-04,6.9403657108e-04
5.9144000000e-02,5.0421338528e-04,6.0048194428e-04,6.9478825026e-04
6.0144000000e-02,5.0287613703e-04,5.9996309574e-04,6.9437162892e-04
6.1144000000e-02,5.0119699154e-04,6.0106027377e-04,6.9436784543e-04
6.2144000000e-02,5.0424248911e-04,6.0166345065e-04,6.9498608354e-04
6.3144000000e-02,5.0440656196e-04,6.0035192291e-04,6.9254383561e-04
6.4144000000e-02,5.0158876547e-04,6.0122805735e-04,6.9405752583e-04
6.5144000000e-02,5.0214159273e-04,6.0134345404e-04,6.9651352533e-04
6.6144000000e-02,5.0238450058e-04,6.0141846916e-04,6.9346759119e-04
6.7144000000e-02,5.0230130000e-04,6.0125857999e-04,6.9406778493e-04
6.8144000000e-02,5.0509348512e-04,6.0121161368e-04,6.9299319875e-04
6.9144000000e-02,5.0137048675e-04,6.0039532400e-04,6.9510286266e-04
7.0144000000e-02,5.0204693252e-04,6.0035858041e-04,6.9286208600e-04
7.1144000000e-02,5.0132002798e-04,6.0058497183e-04,6.9371089921e-04
7.2144000000e-02,5.0177299272e-04,6.0079466493e-04,6.9322508352e-04
7.3144000000e-02,5.0070284487e-04,6.0081965785e-04,6.8894987635e-04
7.4144000000e-02,5.0555849157e-04,6.0087655584e-04,6.9296154834e-04
7.5144000000e-02,5.0133137847e-04,5.9606598370e-04,6.9231406087e-04
7.6144000000e-02,5.0315480621e-04,5.9688834881e-04,6.9258407166e-04
7.7144000000e-02,5.0500828365e-04,6.0101072449e-04,6.9304078352e-04
7.8144000000e-02,5.0783659390e-04,6.0113201471e-04,6.9208552304e-04
7.9144000000e-02,5.0205148000e-04,5.9992155002e-04,6.9464666012e-04
8.0144000000e-02,5.0237442338e-04,6.0315127485e-04,6.9377783802e-04
8.1144000000e-02,5.0574846682e-04,6.0074438807e-04,6.9431116572e-04
8.2144000000e-02,5.0171845942e-04,6.0103971919e-04,6.9501547841e-04
8.3144000000e-02,5.0196638767e-04,6.0126185417e-04,6.9451234594e-04
8.4144000000e-02,5.0654700317e-04,6.0081292759e-04,6.9103734859e-04
8.5144000000e-02,5.0615868531e-04,6.0164595197e-04,6.9453875767e-04
8.6144000000e-02,5.0538710639e-04,6.0311944253e-04,6.9388377597e-04
8.7144000000e-02,5.0537182688e-04,6.0080448748e-04,6.9409965363e-04
8.8144000000e-02,5.0547016144e-04,5.9978774516e-04,6.9587651524e-04
8.9144000000e-02,5.0672231737e-04,6.0074769863e-04,6.9411013101e-04
9.0144000000e-02,5.0203445426e-04,6.0099835537e-04,6.9563939178e-04
9.1144000000e-02,5.0205140724e-04,6.0304755607e-04,6.9459987571e-04
9.2144000000e-02,5.0802194892e-04,6.0215734266e-04,6.9543930294e-04
9.3144000000e-02,5.0625989388e-04,6.0451875470e-04,6.9486028224e-04
9.4144000000e-02,4.9769805628e-04,6.0093421780e-04,6.9490059104e-04
9.5144000000e-02,5.0225957239e-04,6.0184971517e-04,6.9371759309e-04
9.6144000000e-02,5.0639551773e-04,6.0167643824e-04,6.9475063356e-04
9.7144000000e-02,5.0302351156e-04,6.0177309933e-04,6.9453613833e-04
9.8144000000e-02,5.0249400374e-04,6.0190061049e-04,6.9548084866e-04
9.9144000000e-02,5.0544906117e-04,6.0211306845e-04,6.9419817009e-04
1.0014400000e-01,5.0589500461e-04,6.0155140091e-04,6.9538444222e-04
1.0114400000e-01,4.9902399041e-04,6.0148227931e-04,6.9360023190e-04
1.0214400000e-01,5.0684651796e-04,6.0171681980e-04,6.9474292104e-04
1.0314400000e-01,5.0470236602e-04,6.0136782849e-04,6.9430068834e-04
1.0414400000e-01,5.0168484449e-04,6.0238926380e-04,6.9302019256e-04
1.0514400000e-01,5.0244776503e-04,6.0083399148e-04,6.9404355600e-04
1.0614400000e-01,5.0503833336e-04,6.0089510953e-04,6.9438487117e-04
1.0714400000e-01,5.0498601922e-04,6.0153954109e-04,6.9519446697e-04
1.0814400000e-01,5.0562146498e-04,6.0168571508e-04,6.9531990448e-04
1.0914400000e-01,5.0171009207e-04,6.0177320847e-04,6.9424859248e-04
1.1014400000e-01,5.0146252761e-04,6.0154776293e-04,6.9495567004e-04
1.1114400000e-01,5.0193859352e-04,6.0105012381e-04,6.9247769716e-04
1.1214400000e-01,5.0398386520e-04,6.0344416852e-04,6.9303809141e-04
1.1314400000e-01,5.0143076805e-04,6.0191810917e-04,6.9324451033e-04
1.1414400000e-01,5.0770824600e-04,6.0206592025e-04,6.9485133281e-04
1.1514400000e-01,5.0652375648e-04,6.0015398049e-04,6.9531633926e-04
1.1614400000e-01,5.0489608839e-04,6.0069789470e-04,6.9524998253e-04
1.1714400000e-01,5.0134985941e-04,6.0100526753e-04,6.9576257374e-04
1.1814400000e-01,5.0119193475e-04,6.0118425608e-04,6.9367670221e-04
1.1914400000e-01,5.0014285080e-04,6.0043454141e-04,6.9382942456e-04
1.2014400000e-01,5.0390030083e-04,6.0120000853e-04,6.9372974394e-04
1.2114400000e-01,5.0433089200e-04,5.9994075855e-04,6.9456786150e-04
1.2214400000e-01,5.0247679610e-04,6.0170132201e-04,6.9269037340e-04
1.2314400000e-01,5.0134534831e-04,5.9878540924e-04,6.9475056080e-04
1.2414400000e-01,5.0152262702e-04,6.0080499679e-04,6.9423396781e-04
1.2514400000e-01,5.0154852943e-04,5.9916230384e-04,6.9326008088e-04
1.2614400000e-01,5.0438218750e-04,6.0005739215e-04,6.9574591180e-04
1.2714400000e-01,5.0683105655e-04,5.9941408836e-04,6.9570407504e-04
1.2814400000e-01,5.0203507271e-04,6.0141981521e-04,6.9572430220e-04
1.2914400000e-01,5.0271060900e-04,5.9938873164e-04,6.9387613621e-04
1.3014400000e-01,5.0157359510e-04,5.9908015828e-04,6.9388916017e-04
1.3114400000e-01,5.0080725487e-04,5.9973583120e-04,6.9279005402e-04
1.3214400000e-01,5.0561440730e-04,5.9837733716e-04,6.9310859544e-04
1.3314400000e-01,5.0387541705e-04,6.0086218582e-04,6.9566944148e-04
1.3414400000e-01,5.0407692470e-04,6.0108392063e-04,6.9575275120e-04
1.3514400000e-01,5.0443442888e-04,6.0142137954e-04,6.9346620876e-04
1.3614400000e-01,5.0136735808e-04,6.0027210566e-04,6.9424226240e-04
1.3714400000e-01,5.0148049922e-04,6.0091304476e-04,6.9416419137e-04
1.3814400000e-01,5.0574559282e-04,6.0100886913e-04,6.9375302701e-04
1.3914400000e-01,5.0256137911e-04,6.0055532231e-04,6.9295259891e-04
1.4014400000e-01,5.0197704695e-04,6.0183829191e-04,6.9312744017e-04
1.4114400000e-01,5.0280661526e-04,5.9794096160e-04,6.9442772656e-04
1.4214400000e-01,5.0554659538e-04,6.0040027165e-04,6.9410089054e-04
1.4314400000e-01,5.0298589485e-04,6.0021156969e-04,6.9421505032e-04
1.4414400000e-01,5.0174043281e-04,6.0004404077e-04,6.9542322308e-04
1.4514400000e-01,5.0204245781e-04,6.0173828388e-04,6.9563444413e-04
1.4614400000e-01,5.0386031944e-04,6.0014270275e-04,6.9454581535e-04
1.4714400000e-01,5.0223658036e-04,6.0131573264e-04,6.9479334343e-04
1.4814400000e-01,5.0485799875e-04,6.0019425291e-04,6.9164059823e-04
1.4914400000e-01,5.0495229516e-04,6.0062586272e-04,6.9300491305e-04
1.5014400000e-01,5.0501435908e-04,6.0065074649e-04,6.9307934609e-04
1.5114400000e-01,5.0247461331e-04,6.0059945099e-04,6.9238965807e-04
1.5214400000e-01,5.0150280003e-04,6.0010028392e-04,6.9229950896e-04
1.5314400000e-01,5.0448830734e-04,6.0126061726e-04,6.9618850830e-04
1.5414400000e-01,5.0512258895e-04,5.9915884776e-04,6.9721594627e-04
1.5514400000e-01,5.0585727877e-04,6.0062964621e-04,6.9586400059e-04
1.5614400000e-01,5.0496950280e-04,6.0047132138e-04,6.9386820542e-04
1.5714400000e-01,5.0524336984e-04,6.0100905102e-04,6.9394249294e-04
1.5814400000e-01,5.0513601309e-04,6.0181733716e-04,6.9371788413e-04
1.5914400000e-01,5.0152593758e-04,6.0067737650e-04,6.9595720561e-04
1.6014400000e-01,5.0239199481e-04,6.0083722929e-04,6.9505033025e-04
1.6114400000e-01,5.0542963436e-04,6.0134883825e-04,6.9363326475e-04
1.6214400000e-01,5.0459326303e-04,6.0063764977e-04,6.9450041337e-04
1.6314400000e-01,5.0242142606e-04,6.0126239987e-04,6.9335044827e-04
1.6414400000e-01,5.0475788157e-04,6.0094822402e-04,6.9468973379e-04
1.6514400000e-01,5.0192167691e-04,6.0075544752e-04,6.9624475145e-04
1.6614400000e-01,5.0277794799e-04,6.0054215282e-04,6.9489542511e-04
1.6714400000e-01,5.0670849305e-04,6.0166159528e-04,6.9400965003e-04
1.6814400000e-01,5.0615271903e-04,6.0132810177e-04,6.9365058152e-04
1.6914400000e-01,5.0323360483e-04,6.0121525166e-04,6.9454210461e-04
1.7014400000e-01,5.0232774811e-04,6.0201451561e-04,6.9424924732e-04
1.7114400000e-01,5.0178328820e-04,6.0091933847e-04,6.9281879405e-04
1.7214400000e-01,5.0201368140e-04,6.0086123995e-04,6.9148249167e-04
1.7314400000e-01,5.0232218200e-04,6.0295227740e-04,6.9389279815e-04
1.7414400000e-01,5.0135589845e-04,6.0144040617e-04,6.9589397754e-04
1.7514400000e-01,5.0152244512e-04,6.0017009673e-04,6.9363668445e-04
1.7614400000e-01,5.0497197662e-04,6.0005670093e-04,6.9488291047e-04
1.7714400000e-01,5.0578622904e-04,6.0013193433e-04,6.9194647949e-04
1.7814400000e-01,5.0627488235e-04,6.0092312197e-04,6.9465990236e-04
1.7914400000e-01,5.0558632211e-04,5.9972553572e-04,6.9358837209e-04
1.8014400000e-01,5.0683745940e-04,6.0075602960e-04,6.9464520493e-04
1.8114400000e-01,5.0643484428e-04,6.0077029048e-04,6.9428468123e-04
1.8214400000e-01,5.0583399570e-04,6.0035668866e-04,6.9246838393e-04
1.8314400000e-01,5.0603128329e-04,6.0038797528e-04,6.9362795330e-04
1.8414400000e-01,5.0624286814e-04,6.0179947468e-04,6.9210007496e-04
1.8514400000e-01,5.0134509365e-04,6.0066340666e-04,6.9335976150e-04
1.8614400000e-01,5.0129459851e-04,5.9842092014e-04,6.9355803134e-04
1.8714400000e-01,5.0066879339e-04,6.0112128267e-04,6.9385780080e-04
1.8814400000e-01,5.0204529543e-04,6.0138227127e-04,6.9375993917e-04
1.8914400000e-01,5.0228642067e-04,6.0118796682e-04,6.9478948717e-04
1.9014400000e-01,5.0538001233e-04,6.0104710428e-04,6.9338311732e-04
1.9114400000e-01,5.0227929023e-04,5.9792972024e-04,6.9422480010e-04
1.9214400000e-01,5.0175425713e-04,6.0132977524e-04,6.9373039878e-04
1.9314400000e-01,4.9711357860e-04,6.0125108575e-04,6.9220302976e-04
1.9414400000e-01,5.0183851272e-04,6.0074638895e-04,6.9412206358e-04
1.9514400000e-01,5.0498292694e-04,6.0136648244e-04,6.9412184530e-04
1.9614400000e-01,5.0572649343e-04,5.9974514443e-04,6.9277186412e-04
1.9714400000e-01,5.0424881920e-04,6.0016773205e-04,6.9169196649e-04
1.9814400000e-01,5.0421742344e-04,6.0089252656e-04,6.9361449277e-04
1.9914400000e-01,5.0515562179e-04,6.0059508542e-04,6.9461937528e-04
2.0014400000e-01,5.0523183745e-04,5.9964830143e-04,6.9124711445e-04
2.0114400000e-01,5.0808848755e-04,6.0014011979e-04,6.9404319220e-04
2.0214400000e-01,5.0138402003e-04,6.0026970459e-04,6.9305984653e-04
2.0314400000e-01,5.0631828344e-04,6.0009857407e-04,6.9397166953e-04
2.0414400000e-01,5.0590184401e-04,5.9960726503e-04,6.9374982559e-04
2.0514400000e-01,5.0628463214e-04,6.0268666857e-04,6.9202695158e-04
2.0614400000e-01,5.0186281442e-04,6.0201429733e-04,6.9336012530e-04
2.0714400000e-01,5.0289956562e-04,6.0125086748e-04,6.9392059231e-04
2.0814400000e-01,5.0205784646e-04,6.0165068135e-04,6.9194909884e-04
2.0914400000e-01,5.0088907301e-04,6.0219943407e-04,6.9378496846e-04
2.1014400000e-01,5.0184909924e-04,6.0183698224e-04,6.9475856435e-04
2.1114400000e-01,5.0237060350e-04,6.0140533606e-04,6.9373920269e-04
2.1214400000e-01,5.0194365031e-04,6.0158869019e-04,6.9367408287e-04
2.1314400000e-01,5.0613682106e-04,6.0080594267e-04,6.9293288107e-04
2.1414400000e-01,5.0600461691e-04,6.0419617512e-04,6.9304594945e-04
2.1514400000e-01,5.0191960327e-04,6.0127054894e-04,6.9341898779e-04
2.1614400000e-01,5.0499016652e-04,5.9788864746e-04,6.9338784670e-04
2.1714400000e-01,5.0437905884e-04,5.9651352785e-04,6.9404755777e-04
2.1814400000e-01,5.0631977501e-04,6.0013022448e-04,6.9474721386e-04
2.1914400000e-01,5.0516206102e-04,6.0002581449e-04,6.9522007834e-04
2.2014400000e-01,5.0682276196e-04,6.0033707996e-04,6.9399495260e-04
2.2114400000e-01,5.0190166803e-04,5.9868441895e-04,6.9484405685e-04
2.2214400000e-01,5.0282640586e-04,5.9987109125e-04,6.9326553785e-04
2.2314400000e-01,5.0134589401e-04,6.0036887589e-04,6.9319728937e-04
2.2414400000e-01,5.0142818509e-04,6.0057900555e-04,6.9473142503e-04
2.2514400000e-01,5.0129481679e-04,6.0039161326e-04,6.9390502176e-04
2.2614400000e-01,5.0389578973e-04,6.0046852013e-04,6.9444533437e-04
2.2714400000e-01,5.0395850849e-04,6.0015547206e-04,6.9537331001e-04
2.2814400000e-01,5.0389669923e-04,6.0123402363e-04,6.9468565925e-04
2.2914400000e-01,5.0386337534e-04,6.0002668761e-04,6.9245477789e-04
2.3014400000e-01,5.0425103836e-04,5.9915691963e-04,6.9366156822e-04
2.3114400000e-01,5.0537382776e-04,5.9897069150e-04,6.9141133281e-04
2.3214400000e-01,5.0362945331e-04,5.9925136156e-04,6.9504952990e-04
2.3314400000e-01,5.0492461014e-04,5.9997259086e-04,6.9201545557e-04
2.3414400000e-01,5.0487382396e-04,6.0059577663e-04,6.9140980486e-04
2.3514400000e-01,5.0171536714e-04,6.0008769651e-04,6.9400601205e-04
2.3614400000e-01,5.0159895181e-04,6.0090955230e-04,6.9355170126e-04
2.3714400000e-01,5.0558170187e-04,6.0105485318e-04,6.9464091212e-04
2.3814400000e-01,5.0604048738e-04,6.0022863181e-04,6.9468493166e-04
2.3914400000e-01,5.0658225518e-04,6.0203117755e-04,6.9485977292e-04
2.4014400000e-01,5.0173704949e-04,6.0017842770e-04,6.9319961767e-04
2.4114400000e-01,5.0535163609e-04,6.0086029407e-04,6.9418783823e-04
2.4214400000e-01,5.0513113820e-04,6.0024576669e-04,6.9442830863e-04
2.4314400000e-01,5.0583326811e-04,5.9945479734e-04,6.9418187195e-04
2.4414400000e-01,5.0093949540e-04,5.9881913330e-04,6.9463341788e-04
2.4514400000e-01,5.0259226555e-04,5.9992125898e-04,6.9460991654e-04
2.4614400000e-01,5.0027221732e-04,6.0050864704e-04,6.9405425165e-04
2.4714400000e-01,5.0606024161e-04,5.9872418205e-04,6.9354857260e-04
2.4814400000e-01,5.0422080676e-04,5.9865305957e-04,6.9273948611e-04
2.4914400000e-01,5.0421644119e-04,6.0028050939e-04,6.9484056439e-04
2.5014400000e-01,5.0128201110e-04,5.9800229792e-04,6.9393499871e-04
2.5114400000e-01,5.0477407058e-04,5.9976995544e-04,6.9418623752e-04
2.5214400000e-01,5.0031088904e-04,5.9962330852e-04,6.9410722062e-04
2.5314400000e-01,5.0054495659e-04,6.0033158661e-04,6.9388021075e-04
2.5414400000e-01,5.0086870033e-04,6.0048409068e-04,6.9418550993e-04
2.5514400000e-01,5.0274917157e-04,6.0109803599e-04,6.9467074354e-04
2.5614400000e-01,4.9725702411e-04,6.0078062234e-04,6.9207111665e-04
2.5714400000e-01,5.0454487791e-04,6.0143771407e-04,6.9404130045e-04
2.5814400000e-01,5.0415983424e-04,6.0102418502e-04,6.9478184741e-04
2.5914400000e-01,5.0424358051e-04,6.0081940319e-04,6.9538102252e-04
2.6014400000e-01,5.0459009799e-04,6.0009173467e-04,6.9396781328e-04
2.6114400000e-01,5.0544560509e-04,6.0153008235e-04,6.9290130341e-04
2.6214400000e-01,5.0230242778e-04,5.9935940953e-04,6.9377012551e-04
2.6314400000e-01,5.0217226089e-04,6.0098878748e-04,6.9511297625e-04
2.6414400000e-01,5.0478876801e-04,5.9939844505e-04,6.9322515628e-04
2.6514400000e-01,5.0180780818e-04,5.9944486566e-04,6.9286877988e-04
2.6614400000e-01,5.0050763093e-04,6.0087630118e-04,6.9413283200e-04
2.6714400000e-01,5.0437975005e-04,6.0029415181e-04,6.9366047683e-04
2.6814400000e-01,5.0410577387e-04,6.0081743868e-04,6.9380766945e-04
2.6914400000e-01,5.0420698244e-04,5.9989084548e-04,6.9394249294e-04
2.7014400000e-01,5.0400198234e-04,6.0053007473e-04,6.9237801654e-04
2.7114400000e-01,5.0041719078e-04,6.0023776314e-04,6.9427158451e-04
2.7214400000e-01,5.0141432439e-04,5.9931091528e-04,6.9350724516e-04
2.7314400000e-01,5.0251026551e-04,6.0140169808e-04,6.9314119173e-04
2.7414400000e-01,5.0014867156e-04,6.0102920543e-04,6.9414141763e-04
