# Saved on 2025-07-09T15:24:02.037832
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.00075
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S)
8.0144000000e-02,3.9454302168e-04,4.4785134378e-04
8.1144000000e-02,3.9466081944e-04,4.4802953198e-04
8.2144000000e-02,3.9471495256e-04,4.4770669774e-04
8.3144000000e-02,3.9469989133e-04,4.4779295422e-04
8.4144000000e-02,3.9479393308e-04,4.4862226787e-04
8.5144000000e-02,3.9492104406e-04,4.4829135732e-04
8.6144000000e-02,3.9374419430e-04,4.4780983444e-04
8.7144000000e-02,3.9357688365e-04,4.4774202252e-04
8.8144000000e-02,3.9502730942e-04,4.6020286391e-04
8.9144000000e-02,3.9488932089e-04,4.4633128709e-04
9.0144000000e-02,3.9488579205e-04,4.4599888497e-04
9.1144000000e-02,3.9481856220e-04,4.4623073336e-04
9.2144000000e-02,3.9493639633e-04,4.4637086830e-04
9.3144000000e-02,3.9470902266e-04,4.5889006287e-04
9.4144000000e-02,3.9493876102e-04,4.4639833504e-04
9.5144000000e-02,3.9501068386e-04,4.4647320465e-04
9.6144000000e-02,3.9484795707e-04,4.4651565986e-04
9.7144000000e-02,3.9484300942e-04,4.4644395530e-04
9.8144000000e-02,3.9473514335e-04,4.4672000513e-04
9.9144000000e-02,3.9507172914e-04,4.4641808927e-04
1.0014400000e-01,3.9425569412e-04,4.4647425966e-04
1.0114400000e-01,3.9476533857e-04,4.6082470362e-04
1.0214400000e-01,3.9497885155e-04,4.4672797230e-04
1.0314400000e-01,3.9476555685e-04,4.4658809202e-04
1.0414400000e-01,3.9436763473e-04,4.4656469981e-04
1.0514400000e-01,3.9487946196e-04,4.6009277867e-04
1.0614400000e-01,3.9489626943e-04,4.4780845201e-04
1.0714400000e-01,3.9504484448e-04,4.4777290896e-04
1.0814400000e-01,3.9492682845e-04,4.4759191951e-04
1.0914400000e-01,3.9512829971e-04,4.4773380068e-04
1.1014400000e-01,3.9513692172e-04,4.4773234549e-04
1.1114400000e-01,3.9478574763e-04,4.4626391173e-04
1.1214400000e-01,3.9385129639e-04,4.4622509449e-04
1.1314400000e-01,3.9363254473e-04,4.4649041229e-04
1.1414400000e-01,3.9334627218e-04,4.4793516281e-04
1.1514400000e-01,3.9388425648e-04,4.4793327106e-04
1.1614400000e-01,3.9462465793e-04,4.4793847337e-04
1.1714400000e-01,3.9447393647e-04,4.4806813094e-04
1.1814400000e-01,3.9466758608e-04,4.6041681344e-04
1.1914400000e-01,3.9465754526e-04,4.4800355681e-04
1.2014400000e-01,3.9449492760e-04,4.4789867388e-04
1.2114400000e-01,3.9365495468e-04,4.4799508032e-04
1.2214400000e-01,3.9479717088e-04,4.4781874749e-04
1.2314400000e-01,3.9475522499e-04,4.4770546083e-04
1.2414400000e-01,3.9479029510e-04,4.4758828153e-04
1.2514400000e-01,3.9463364374e-04,4.4753483962e-04
1.2614400000e-01,3.9432288759e-04,4.4632259232e-04
1.2714400000e-01,3.9361202653e-04,4.4642285502e-04
1.2814400000e-01,3.9474809455e-04,4.4766667997e-04
1.2914400000e-01,3.9466518501e-04,4.4816453737e-04
1.3014400000e-01,3.9429603930e-04,4.4815958972e-04
1.3114400000e-01,3.9473910874e-04,4.6082062909e-04
1.3214400000e-01,3.9660219045e-04,4.4833250286e-04
1.3314400000e-01,3.9630715037e-04,4.4765252824e-04
1.3414400000e-01,3.9639162424e-04,4.4805037760e-04
1.3514400000e-01,3.9601487515e-04,4.4805554353e-04
1.3614400000e-01,3.9640388422e-04,4.4798362069e-04
1.3714400000e-01,3.9593123802e-04,4.4795051508e-04
1.3814400000e-01,3.9667003875e-04,4.6012519306e-04
1.3914400000e-01,3.9598780859e-04,4.4773281843e-04
1.4014400000e-01,3.9584276237e-04,4.4789852836e-04
1.4114400000e-01,3.9594560803e-04,4.4774627895e-04
1.4214400000e-01,3.9574082621e-04,4.4769851229e-04
1.4314400000e-01,3.9592330722e-04,4.4779266318e-04
1.4414400000e-01,3.9565609768e-04,4.4783573685e-04
1.4514400000e-01,3.9581929741e-04,4.4786444050e-04
1.4614400000e-01,3.9570390072e-04,4.6043543989e-04
1.4714400000e-01,3.9576425479e-04,4.4806907681e-04
1.4814400000e-01,3.9541282604e-04,4.4767271902e-04
1.4914400000e-01,3.9517930418e-04,4.4759599405e-04
1.5014400000e-01,3.9520131395e-04,4.4761691242e-04
1.5114400000e-01,3.9710197598e-04,4.4787979277e-04
1.5214400000e-01,3.9699247282e-04,4.4778847951e-04
1.5314400000e-01,3.9527072659e-04,4.4793465349e-04
1.5414400000e-01,3.9532595110e-04,4.4810160034e-04
1.5514400000e-01,3.9522466977e-04,4.4805070502e-04
1.5614400000e-01,3.9497441321e-04,4.4748154323e-04
1.5714400000e-01,3.9513532101e-04,4.4766471547e-04
1.5814400000e-01,3.9527320041e-04,4.4755826821e-04
1.5914400000e-01,3.9422349801e-04,4.4778214942e-04
1.6014400000e-01,3.9478964027e-04,4.4771193643e-04
1.6114400000e-01,3.9487771573e-04,4.4786545914e-04
1.6214400000e-01,3.9496000682e-04,4.4792501285e-04
1.6314400000e-01,3.9488277253e-04,4.4681135478e-04
1.6414400000e-01,3.9473874494e-04,4.4796102884e-04
1.6514400000e-01,3.9499242121e-04,4.4787600928e-04
1.6614400000e-01,3.9491784264e-04,4.4765125494e-04
1.6714400000e-01,3.9483289584e-04,4.4745655032e-04
1.6814400000e-01,3.9484893932e-04,4.4772874389e-04
1.6914400000e-01,3.9488004404e-04,4.6017263230e-04
1.7014400000e-01,3.9402308175e-04,4.6033113904e-04
1.7114400000e-01,3.9487367758e-04,4.4757045544e-04
1.7214400000e-01,3.9479324187e-04,4.4746164349e-04
1.7314400000e-01,3.9489310439e-04,4.4751799578e-04
1.7414400000e-01,3.9505011955e-04,4.4756179705e-04
1.7514400000e-01,3.9509766793e-04,4.4801126933e-04
1.7614400000e-01,3.9487986214e-04,4.6067587391e-04
1.7714400000e-01,3.9487022150e-04,4.4804244681e-04
1.7814400000e-01,3.9488721086e-04,4.4804975914e-04
1.7914400000e-01,3.9489579649e-04,4.4776166760e-04
1.8014400000e-01,3.9495160308e-04,4.4791289838e-04
1.8114400000e-01,3.9506332541e-04,4.4785669161e-04
1.8214400000e-01,3.9495062083e-04,4.4764994527e-04
1.8314400000e-01,3.9491558709e-04,4.4778964366e-04
1.8414400000e-01,3.9488979382e-04,4.4772103138e-04
1.8514400000e-01,3.9499787817e-04,4.4760261517e-04
1.8614400000e-01,3.9575184928e-04,4.4772146794e-04
1.8714400000e-01,3.9573391405e-04,4.4750249799e-04
1.8814400000e-01,3.9584232582e-04,4.6038880100e-04
1.8914400000e-01,3.9567406930e-04,4.4781121687e-04
1.9014400000e-01,3.9603281039e-04,4.4773143600e-04
1.9114400000e-01,3.9590937376e-04,4.4755423005e-04
1.9214400000e-01,3.9561400627e-04,4.4760185119e-04
1.9314400000e-01,3.9740141801e-04,4.4769316446e-04
1.9414400000e-01,3.9760627260e-04,4.4784170314e-04
1.9514400000e-01,3.9742491936e-04,4.4798747695e-04
1.9614400000e-01,3.9738733904e-04,4.4792534027e-04
1.9714400000e-01,3.9722373913e-04,4.4770422392e-04
1.9814400000e-01,3.9744052629e-04,4.4776294089e-04
1.9914400000e-01,3.9749382267e-04,4.4784632337e-04
2.0014400000e-01,3.9810354792e-04,4.4789798267e-04
2.0114400000e-01,3.9724665839e-04,4.4800068281e-04
2.0214400000e-01,3.9748250856e-04,4.4789056119e-04
2.0314400000e-01,3.9609352825e-04,4.4792352128e-04
2.0414400000e-01,3.9626029320e-04,4.4777083531e-04
2.0514400000e-01,3.9652612031e-04,4.4769243686e-04
2.0614400000e-01,3.9623449993e-04,4.4742853788e-04
2.0714400000e-01,3.9629081584e-04,4.4722695748e-04
2.0814400000e-01,3.9732654841e-04,4.4770957174e-04
2.0914400000e-01,3.9749174903e-04,4.4641030399e-04
2.1014400000e-01,3.9735125029e-04,4.4620766857e-04
2.1114400000e-01,3.9751343138e-04,4.4769847591e-04
2.1214400000e-01,3.9762981032e-04,4.4764332415e-04
2.1314400000e-01,3.9757149352e-04,4.4783886551e-04
2.1414400000e-01,3.9740276407e-04,4.4776239520e-04
2.1514400000e-01,3.9642614865e-04,4.4692627853e-04
2.1614400000e-01,3.9621736505e-04,4.4766595238e-04
2.1714400000e-01,3.9752550947e-04,4.4771077228e-04
2.1814400000e-01,3.9736369217e-04,4.4785665523e-04
2.1914400000e-01,3.9749706048e-04,4.4829455874e-04
2.2014400000e-01,3.9748534618e-04,4.4781947508e-04
2.2114400000e-01,3.9776212361e-04,4.4773645641e-04
2.2214400000e-01,3.9757454942e-04,4.4765733037e-04
2.2314400000e-01,3.9658159949e-04,4.4773096306e-04
2.2414400000e-01,3.9636943256e-04,4.4767122745e-04
2.2514400000e-01,3.9756647311e-04,4.4786600483e-04
2.2614400000e-01,3.9766702685e-04,4.6023425966e-04
2.2714400000e-01,3.9754770114e-04,4.4790009269e-04
2.2814400000e-01,3.9737267798e-04,4.4777825678e-04
2.2914400000e-01,3.9645477955e-04,4.4761520257e-04
2.3014400000e-01,3.9634534915e-04,4.4757947762e-04
2.3114400000e-01,3.9596878196e-04,4.4647822506e-04
2.3214400000e-01,3.9450289478e-04,4.4779179007e-04
2.3314400000e-01,3.9418475353e-04,4.4772030378e-04
2.3414400000e-01,3.9404876588e-04,4.4759191951e-04
2.3514400000e-01,3.9448153984e-04,4.4800275646e-04
2.3614400000e-01,3.9443100832e-04,4.4783391786e-04
2.3714400000e-01,3.9619393647e-04,4.4760032324e-04
2.3814400000e-01,3.9622722397e-04,4.4773802074e-04
2.3914400000e-01,3.9620779717e-04,4.4747263019e-04
2.4014400000e-01,3.9653798012e-04,4.4755524868e-04
2.4114400000e-01,3.9670740080e-04,4.4748227083e-04
2.4214400000e-01,3.9456768718e-04,4.4766722567e-04
2.4314400000e-01,3.9466169255e-04,4.4763757614e-04
2.4414400000e-01,3.9446487790e-04,4.4606771553e-04
2.4514400000e-01,3.9450074837e-04,4.4778556912e-04
2.4614400000e-01,3.9463840949e-04,4.4787324441e-04
2.4714400000e-01,3.9477276005e-04,4.4754833652e-04
2.4814400000e-01,3.9460839616e-04,4.4767271902e-04
2.4914400000e-01,3.9458278479e-04,4.4767431973e-04
2.5014400000e-01,3.9467504394e-04,4.4758551667e-04
2.5114400000e-01,3.9464575821e-04,4.4779128075e-04
2.5214400000e-01,3.9517668483e-04,4.4745662308e-04
2.5314400000e-01,3.9483114961e-04,4.4768981752e-04
2.5414400000e-01,3.9487265894e-04,4.4760658056e-04
2.5514400000e-01,3.9366546844e-04,4.4759359298e-04
2.5614400000e-01,3.9352489694e-04,4.4789310778e-04
2.5714400000e-01,3.9496364479e-04,4.4762091420e-04
2.5814400000e-01,3.9478574763e-04,4.4748001528e-04
2.5914400000e-01,3.9498107071e-04,4.4780208555e-04
2.6014400000e-01,3.9496422687e-04,4.6040800953e-04
2.6114400000e-01,3.9456739614e-04,4.4777531002e-04
2.6214400000e-01,3.9470440242e-04,4.4790263928e-04
2.6314400000e-01,3.9487738832e-04,4.4790656830e-04
2.6414400000e-01,3.9487742470e-04,4.4906137191e-04
2.6514400000e-01,3.9476628444e-04,4.4801192416e-04
2.6614400000e-01,3.9520418795e-04,4.4771244575e-04
2.6714400000e-01,3.9409162127e-04,4.4799144234e-04
2.6814400000e-01,3.9431197365e-04,4.4789769163e-04
2.6914400000e-01,3.9397960791e-04,4.4791544497e-04
2.7014400000e-01,3.9381407987e-04,4.4769181841e-04
2.7114400000e-01,3.9355345507e-04,4.4781216275e-04
2.7214400000e-01,3.9480804844e-04,4.4756729039e-04
2.7314400000e-01,3.9481750719e-04,4.4774780690e-04
2.7414400000e-01,3.9576490963e-04,4.4761676691e-04
2.7514400000e-01,3.9466238377e-04,4.4770622480e-04
2.7614400000e-01,3.9478789404e-04,4.4803251512e-04
2.7714400000e-01,3.9467700844e-04,4.4780146709e-04
2.7814400000e-01,3.9474802179e-04,4.4791238906e-04
2.7914400000e-01,3.9460734115e-04,4.4784614147e-04
2.8014400000e-01,3.9592738176e-04,4.4767773943e-04
2.8114400000e-01,3.9507300244e-04,4.6019686124e-04
2.8214400000e-01,3.9484228182e-04,4.6058023145e-04
2.8314400000e-01,3.9496517275e-04,4.4775733841e-04
2.8414400000e-01,3.9443020796e-04,4.4775882998e-04
2.8514400000e-01,3.9620415919e-04,4.4841217459e-04
2.8614400000e-01,3.9635462599e-04,4.6094490244e-04
2.8714400000e-01,3.9625378122e-04,4.4870070269e-04
2.8814400000e-01,3.9623781049e-04,4.4710290240e-04
2.8914400000e-01,3.9737624320e-04,4.4779746531e-04
2.9014400000e-01,3.9737442421e-04,4.6011849918e-04
2.9114400000e-01,3.9755235775e-04,4.4759472075e-04
2.9214400000e-01,3.9733335143e-04,4.4734846597e-04
2.9314400000e-01,3.9764945541e-04,4.4765813072e-04
2.9414400000e-01,3.9476595703e-04,4.4788364903e-04
2.9514400000e-01,3.9456401282e-04,4.4774471462e-04
2.9614400000e-01,3.9476490201e-04,4.4748441724e-04
2.9714400000e-01,3.9460195694e-04,4.5039942052e-04
2.9814400000e-01,3.9465441660e-04,4.4675245590e-04
2.9914400000e-01,3.9474922232e-04,4.4766282372e-04
3.0014400000e-01,3.9483016735e-04,4.4663942390e-04
3.0114400000e-01,3.9475071389e-04,4.4618642278e-04
3.0214400000e-01,3.9462222048e-04,4.4614462240e-04
3.0314400000e-01,3.9419184759e-04,4.4754004193e-04
3.0414400000e-01,3.9560633013e-04,4.4755601266e-04
3.0514400000e-01,3.9402184484e-04,4.6042780014e-04
3.0614400000e-01,3.9491482312e-04,4.4796724978e-04
3.0714400000e-01,3.9478967665e-04,4.4771863031e-04
3.0814400000e-01,3.9481259591e-04,4.4760512537e-04
3.0914400000e-01,3.9481510612e-04,4.4793323468e-04
3.1014400000e-01,3.9450547774e-04,4.4731914386e-04
3.1114400000e-01,3.9433893107e-04,4.4757809519e-04
3.1214400000e-01,3.9448936150e-04,4.4599950343e-04
3.1314400000e-01,3.9468937757e-04,4.4604312279e-04
3.1414400000e-01,3.9578219003e-04,4.4627933676e-04
3.1514400000e-01,3.9581314923e-04,4.4762393372e-04
3.1614400000e-01,3.9627011574e-04,4.4781132601e-04
3.1714400000e-01,3.9649818063e-04,4.4801170588e-04
3.1814400000e-01,3.9640293835e-04,4.4755728595e-04
3.1914400000e-01,3.9663904317e-04,4.6026889322e-04
3.2014400000e-01,3.9648075472e-04,4.4798791350e-04
3.2114400000e-01,3.9665635995e-04,4.4763615733e-04
3.2214400000e-01,3.9489685150e-04,4.4760497985e-04
3.2314400000e-01,3.9549744542e-04,4.4782387704e-04
3.2414400000e-01,3.9482794818e-04,4.4729644287e-04
3.2514400000e-01,3.9482965803e-04,4.4594398787e-04
3.2614400000e-01,3.9463189751e-04,4.4809861720e-04
3.2714400000e-01,3.9504113374e-04,4.4761000026e-04
3.2814400000e-01,3.9485981688e-04,4.4611730118e-04
3.2914400000e-01,3.9374222979e-04,4.4618813263e-04
3.3014400000e-01,3.9383266994e-04,4.4622644054e-04
3.3114400000e-01,3.9507154725e-04,4.4614935177e-04
3.3214400000e-01,3.9493163058e-04,4.5519384003e-04
3.3314400000e-01,3.9495869714e-04,4.4593198254e-04
3.3414400000e-01,3.9495076635e-04,4.4607222662e-04
3.3514400000e-01,3.9570022636e-04,4.4772274123e-04
3.3614400000e-01,3.9591901441e-04,4.4770593377e-04
3.3714400000e-01,3.9611481043e-04,4.5998098358e-04
3.3814400000e-01,3.9559214201e-04,4.4758282456e-04
3.3914400000e-01,3.9517159166e-04,4.5932476496e-04
3.4014400000e-01,3.9581056626e-04,4.4743253966e-04
3.4114400000e-01,3.9602222387e-04,4.4789940148e-04
3.4214400000e-01,3.9596627175e-04,4.4747765060e-04
3.4314400000e-01,3.9582238969e-04,4.4736447308e-04
3.4414400000e-01,3.9474809455e-04,4.4766846258e-04
3.4514400000e-01,3.9504579036e-04,4.4603897550e-04
3.4614400000e-01,3.9379254304e-04,4.5880231482e-04
3.4714400000e-01,3.9374688640e-04,4.4599404646e-04
3.4814400000e-01,3.9370970626e-04,4.4614072976e-04
3.4914400000e-01,3.9313876186e-04,4.4840111514e-04
3.5014400000e-01,3.9385562559e-04,4.4808468374e-04
3.5114400000e-01,3.9380694943e-04,4.4811626140e-04
3.5214400000e-01,3.9287599066e-04,4.4818825700e-04
3.5314400000e-01,3.9260208723e-04,4.4830580009e-04
3.5414400000e-01,3.9454971557e-04,4.4889427954e-04
3.5514400000e-01,3.9452312194e-04,4.4894342864e-04
3.5614400000e-01,3.9374943299e-04,4.4876149332e-04
3.5714400000e-01,3.9397018554e-04,4.4883756345e-04
3.5814400000e-01,3.9433136408e-04,4.4842832722e-04
3.5914400000e-01,3.9449532778e-04,4.4823835196e-04
3.6014400000e-01,3.9436454244e-04,4.4833741413e-04
3.6114400000e-01,3.9440623368e-04,4.4673881348e-04
3.6214400000e-01,3.9521095459e-04,4.4834108849e-04
3.6314400000e-01,3.9518854464e-04,4.4821601477e-04
3.6414400000e-01,3.8215937820e-04,4.4863652874e-04
3.6514400000e-01,3.8264108298e-04,4.4845182856e-04
3.6614400000e-01,3.8249683712e-04,4.6040269808e-04
