# Saved on 2025-06-26T18:26:51.569236
# Name: Abir
# Sample_ID: Batch3_F5_TPTE13
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1.5e-05
#   ProgramTargetOffset: 1.5e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS,Conductance_Target_1300.00 uS
2.2144000000e-02,4.2894713260e-04,5.2074981795e-04,6.1418111727e-04,6.8673100031e-04,7.6249249105e-04,9.0906039986e-04,1.0197514348e-03,1.0968183778e-03,1.1792353325e-03,1.2770175817e-03
2.3144000000e-02,4.3337120587e-04,5.1316292229e-04,6.0676240537e-04,6.8351240770e-04,7.5737902080e-04,9.0644134616e-04,1.0173577903e-03,1.0800874588e-03,1.1607071065e-03,1.2842715660e-03
2.4144000000e-02,4.3572388677e-04,5.1986484323e-04,6.1253835156e-04,6.7503286118e-04,7.7467906522e-04,9.0553883638e-04,1.0112980817e-03,1.0885226220e-03,1.1700169125e-03,1.2784449791e-03
2.5144000000e-02,4.3279665988e-04,5.2357383538e-04,6.3113337092e-04,6.7647728429e-04,7.6219548646e-04,9.0935514891e-04,1.0152311006e-03,1.0902600479e-03,1.1649050430e-03,1.2944848277e-03
2.6144000000e-02,4.2953030061e-04,5.2374194638e-04,6.1920625740e-04,6.7192711867e-04,7.6556912973e-04,9.1943504231e-04,1.0102327360e-03,1.0977769125e-03,1.1663819896e-03,1.2860917195e-03
2.7144000000e-02,4.3497318984e-04,5.4177202401e-04,6.1109458329e-04,6.7595501605e-04,7.7014432463e-04,9.1437366791e-04,1.0120974912e-03,1.0915881285e-03,1.1700749747e-03,1.2866989709e-03
2.8144000000e-02,4.3034910050e-04,5.3391737310e-04,6.1295162595e-04,6.8034896685e-04,7.7260985563e-04,9.0690518846e-04,9.9946169939e-04,1.0907369142e-03,1.1655246635e-03,1.2910769146e-03
2.9144000000e-02,4.2985742766e-04,5.3627867601e-04,6.1542035837e-04,6.7544438934e-04,7.6927673945e-04,9.1032976343e-04,1.0082894005e-03,1.0883241339e-03,1.1658734729e-03,1.2732519826e-03
3.0144000000e-02,4.1796491132e-04,5.4304055084e-04,6.2576313212e-04,6.7413573561e-04,7.6889067714e-04,9.2150592536e-04,1.0016769374e-03,1.0844233475e-03,1.1583856394e-03,1.2852015789e-03
3.1144000000e-02,4.1997154767e-04,5.4663109040e-04,6.2361206801e-04,6.7756540375e-04,7.7744698501e-04,9.1084788437e-04,1.0053072037e-03,1.0861978080e-03,1.1738389730e-03,1.2864221935e-03
3.2144000000e-02,4.1140676331e-04,5.2348281315e-04,6.2987957790e-04,6.8767505581e-04,7.7823482570e-04,9.1005043942e-04,1.0127024143e-03,1.0848190141e-03,1.1666013597e-03,1.2948481890e-03
3.3144000000e-02,4.2477502575e-04,5.4091320635e-04,6.1896251282e-04,6.9007663114e-04,7.7863434853e-04,9.0011533757e-04,1.0065692186e-03,1.0918438784e-03,1.1619959696e-03,1.2755375064e-03
3.4144000000e-02,4.2148843931e-04,5.2486979257e-04,6.2202474510e-04,6.9269226515e-04,7.6551434177e-04,9.0998721134e-04,1.0041880159e-03,1.0801989265e-03,1.1661256576e-03,1.2820212578e-03
3.5144000000e-02,4.2049745389e-04,5.3173203924e-04,6.2124665419e-04,6.7721084633e-04,7.6984106272e-04,8.9877328719e-04,1.0085396207e-03,1.0827554070e-03,1.1685576465e-03,1.2896370026e-03
3.6144000000e-02,4.2007715820e-04,5.4718992033e-04,6.2259729020e-04,6.8507004471e-04,7.6429227192e-04,9.0186069428e-04,1.0171253234e-03,1.0849560203e-03,1.1669371452e-03,1.2972652621e-03
3.7144000000e-02,4.2114181269e-04,5.3700474382e-04,6.2517603510e-04,6.8236942752e-04,7.7586730185e-04,9.1002002591e-04,1.0122998356e-03,1.0971935990e-03,1.1725484364e-03,1.2798597163e-03
3.8144000000e-02,4.2447405576e-04,5.3750605730e-04,6.1626436946e-04,6.8516048486e-04,7.7056691225e-04,9.0795358119e-04,1.0188516171e-03,1.0908576223e-03,1.1728420213e-03,1.2866416364e-03
3.9144000000e-02,4.2885978473e-04,5.2171057177e-04,6.1328399170e-04,6.8349458161e-04,7.7325588791e-04,9.0831381385e-04,1.0016567830e-03,1.0980473598e-03,1.1761246424e-03,1.2878885900e-03
4.0144000000e-02,4.3688043661e-04,5.2165927627e-04,6.0798116465e-04,6.8450994149e-04,7.7279713878e-04,9.0079447546e-04,1.0142918472e-03,1.0870333062e-03,1.1749979603e-03,1.2798179523e-03
4.1144000000e-02,4.2944164306e-04,5.3104271501e-04,6.2321851146e-04,6.7807290179e-04,7.7234020864e-04,9.1078894911e-04,1.0084511450e-03,1.0934577585e-03,1.1677409930e-03,1.2819927360e-03
4.2144000000e-02,4.2862509872e-04,5.3198964451e-04,6.1630998971e-04,6.7484979809e-04,7.7631913882e-04,9.1806883574e-04,1.0131681483e-03,1.0892682621e-03,1.1776050815e-03,1.2802527635e-03
4.3144000000e-02,4.2680723709e-04,5.2258637879e-04,6.1690167058e-04,6.8231274781e-04,7.7441756730e-04,9.1590241937e-04,1.0135348566e-03,1.0862963245e-03,1.1754939624e-03,1.2781260011e-03
4.4144000000e-02,4.3627649575e-04,5.3066214605e-04,6.1025144532e-04,6.8219240347e-04,7.7845084888e-04,9.0099027148e-04,1.0094032768e-03,1.0941561050e-03,1.1741257913e-03,1.2791402696e-03
4.5144000000e-02,4.3278450903e-04,5.2835301176e-04,6.1398655816e-04,6.7656997999e-04,7.6544463809e-04,9.1682391940e-04,1.0195568029e-03,1.0833159467e-03,1.1588798952e-03,1.2791033078e-03
4.6144000000e-02,4.3018229917e-04,5.3609983297e-04,6.1445382016e-04,6.6979948315e-04,7.7002994658e-04,9.0781817562e-04,1.0072282748e-03,1.0840004688e-03,1.1635082046e-03,1.2845030869e-03
4.7144000000e-02,4.2310231947e-04,5.3806234064e-04,6.1888844357e-04,6.7815235525e-04,7.7756601968e-04,9.1528665507e-04,1.0066946561e-03,1.0803832265e-03,1.1622986494e-03,1.2936747225e-03
4.8144000000e-02,4.1694380343e-04,5.4188229115e-04,6.2432751292e-04,6.7783439590e-04,7.7623044490e-04,9.1712274298e-04,1.0081160872e-03,1.0943115922e-03,1.1799354252e-03,1.2875159155e-03
4.9144000000e-02,4.1219518607e-04,5.4302428907e-04,6.2507482653e-04,6.8590328738e-04,7.7297714597e-04,9.1395522759e-04,1.0115213081e-03,1.0853876302e-03,1.1690842803e-03,1.2946511561e-03
5.0144000000e-02,4.1926934500e-04,5.4653057305e-04,6.2293220253e-04,6.8749846832e-04,7.7511729614e-04,9.1408175649e-04,1.0033848957e-03,1.0859857139e-03,1.1657333380e-03,1.2817603420e-03
5.1144000000e-02,4.2225452489e-04,5.4564006859e-04,6.1941631429e-04,6.9178713602e-04,7.6880060078e-04,8.9968598331e-04,1.0070672579e-03,1.0787619976e-03,1.1714005814e-03,1.2867491751e-03
5.2144000000e-02,4.1946714191e-04,5.4003263358e-04,6.2813720433e-04,6.8745976023e-04,7.6320051448e-04,9.0588298917e-04,1.0072161240e-03,1.0863414354e-03,1.1645212362e-03,1.2792232155e-03
5.3144000000e-02,4.1658757254e-04,5.3700277931e-04,6.2428538513e-04,6.8318753620e-04,7.6573669503e-04,9.1139729193e-04,1.0244813166e-03,1.0885181109e-03,1.1727916717e-03,1.2811900524e-03
5.4144000000e-02,4.2139767174e-04,5.3061790823e-04,6.2226026785e-04,6.8541550718e-04,7.6542019087e-04,9.0847584943e-04,1.0130749433e-03,1.0873865540e-03,1.1761409405e-03,1.2895926193e-03
5.5144000000e-02,4.3481995817e-04,5.2721203247e-04,6.0985250457e-04,6.8616238423e-04,7.6794349297e-04,8.9971726993e-04,1.0241203563e-03,1.0926657706e-03,1.1774645827e-03,1.2855588284e-03
5.6144000000e-02,4.3222593376e-04,5.2299506933e-04,6.1480626755e-04,6.8358946010e-04,7.6414544310e-04,9.1539863206e-04,1.0131226009e-03,1.0906150419e-03,1.1623083992e-03,1.2869729835e-03
5.7144000000e-02,4.4037256885e-04,5.3892468713e-04,6.0652066168e-04,6.7265500547e-04,7.7084005170e-04,9.1008012532e-04,1.0093556193e-03,1.0931180441e-03,1.1674083362e-03,1.2760573009e-03
5.8144000000e-02,4.2705603846e-04,5.3009556723e-04,6.1693899625e-04,6.7463319283e-04,7.6548814832e-04,9.1898713436e-04,1.0148149158e-03,1.0836391448e-03,1.1672846449e-03,1.2951184181e-03
5.9144000000e-02,4.3072432163e-04,5.3334693803e-04,6.1434904637e-04,6.7064349423e-04,7.7963341027e-04,9.1569898359e-04,1.0084893438e-03,1.0914966697e-03,1.1826774426e-03,1.2931256788e-03
6.0144000000e-02,4.2802497774e-04,5.3081737860e-04,6.1530387029e-04,6.8323533924e-04,7.7083095675e-04,9.1779838840e-04,1.0133635078e-03,1.0891928832e-03,1.1687129154e-03,1.2940290617e-03
6.1144000000e-02,4.3250882300e-04,5.3160129028e-04,6.1462924350e-04,6.7749650043e-04,7.7852600953e-04,9.1997586424e-04,1.0032552382e-03,1.0878800822e-03,1.1661690951e-03,1.2824113946e-03
6.2144000000e-02,4.2864969146e-04,5.3378134908e-04,6.1438513512e-04,6.7632827268e-04,7.6865893789e-04,9.0837515017e-04,1.0053654842e-03,1.0745209147e-03,1.1644075857e-03,1.2878543930e-03
6.3144000000e-02,4.2680807383e-04,5.3361596656e-04,6.1380465922e-04,6.7693246820e-04,7.7179145592e-04,9.1421563411e-04,1.0005795048e-03,1.0798848962e-03,1.1593943054e-03,1.2926859199e-03
6.4144000000e-02,4.2310657591e-04,5.3924588428e-04,6.1765880673e-04,6.7925277108e-04,7.7063603385e-04,9.0627043392e-04,1.0182977712e-03,1.0763160390e-03,1.1599761638e-03,1.2947231880e-03
6.5144000000e-02,4.1720577428e-04,5.3861920605e-04,6.2336861447e-04,6.7831184424e-04,7.7279968536e-04,9.1214613349e-04,1.0126046254e-03,1.0888380348e-03,1.1614684627e-03,1.2985769717e-03
6.6144000000e-02,4.2611562094e-04,5.3723502788e-04,6.1036043917e-04,6.8451925472e-04,7.7769182099e-04,9.0076166089e-04,1.0081631626e-03,1.0842019401e-03,1.1712735432e-03,1.2900283036e-03
6.7144000000e-02,4.2333515012e-04,5.4074782383e-04,6.1271195591e-04,6.8811714300e-04,7.6694552263e-04,9.0636080131e-04,1.0068072879e-03,1.0833571287e-03,1.1593368981e-03,1.2962051551e-03
6.8144000000e-02,4.2427458538e-04,5.4825104598e-04,6.2121369410e-04,6.8463661592e-04,7.6592623373e-04,9.0507732239e-04,1.0128040594e-03,1.0852659034e-03,1.1616470147e-03,1.2806319864e-03
6.9144000000e-02,4.1515533667e-04,5.3998541262e-04,6.2635604991e-04,6.8096916948e-04,7.6119053119e-04,9.2747912277e-04,1.0113898315e-03,1.0824578203e-03,1.1608289060e-03,1.2876090477e-03
7.0144000000e-02,4.2423613195e-04,5.3848758398e-04,6.2167913711e-04,6.8357505370e-04,7.7286145824e-04,9.0878558694e-04,1.0087859118e-03,1.0875875887e-03,1.1753619765e-03,1.2912243255e-03
7.1144000000e-02,4.2151106754e-04,5.2686213166e-04,6.1863189330e-04,6.9259236625e-04,7.6689662819e-04,9.0666930191e-04,1.0188427405e-03,1.0891426791e-03,1.1747745884e-03,1.2830586638e-03
7.2144000000e-02,4.2985036998e-04,5.3343781474e-04,6.1687023845e-04,6.8216271757e-04,7.6947479101e-04,9.0466972324e-04,1.0161729733e-03,1.0932549048e-03,1.1749384430e-03,1.2746924767e-03
7.3144000000e-02,4.3130392442e-04,5.2119528846e-04,6.1095728597e-04,6.7634857260e-04,7.6134216215e-04,9.0413348516e-04,1.0132413445e-03,1.0796533752e-03,1.1607251508e-03,1.2800098921e-03
7.4144000000e-02,4.3568557885e-04,5.2734703786e-04,6.1135186115e-04,6.7635395681e-04,7.6663964137e-04,9.1071953648e-04,1.0079112690e-03,1.0873727297e-03,1.1706545774e-03,1.2772521586e-03
7.5144000000e-02,4.3228279537e-04,5.2980842156e-04,6.1438709963e-04,6.7541142926e-04,7.6794633060e-04,9.1120273282e-04,1.0221297271e-03,1.0883086361e-03,1.1686564540e-03,1.2874577078e-03
7.6144000000e-02,4.2917516112e-04,5.2778937970e-04,6.1913247919e-04,6.7059387220e-04,7.6932257798e-04,9.1548768978e-04,1.0136504716e-03,1.0960110376e-03,1.1640380399e-03,1.2845950550e-03
7.7144000000e-02,4.3232772441e-04,5.3106294217e-04,6.1055652623e-04,6.7433618824e-04,7.8451477748e-04,9.0963367256e-04,1.0163154366e-03,1.0871520499e-03,1.1680269381e-03,1.2761499966e-03
7.8144000000e-02,4.3201544031e-04,5.3216605011e-04,6.1365957663e-04,6.7518325523e-04,7.8012017184e-04,9.0912588348e-04,9.9895725725e-04,1.0876040324e-03,1.1633327813e-03,1.2853917724e-03
7.9144000000e-02,4.3275143980e-04,5.4519234254e-04,6.1518752773e-04,6.7080618464e-04,7.7276155935e-04,9.0824854851e-04,1.0107809067e-03,1.0860129987e-03,1.1639047443e-03,1.2807475287e-03
8.0144000000e-02,4.1820057959e-04,5.4125801398e-04,6.2566337874e-04,6.6959422838e-04,7.8051671153e-04,9.1862566478e-04,9.9904551462e-04,1.0811254469e-03,1.1564586021e-03,1.2887943012e-03
8.1144000000e-02,4.2088930059e-04,5.4806358094e-04,6.2094557506e-04,6.6357679316e-04,7.8372693679e-04,9.1533853265e-04,1.0022494826e-03,1.0827186634e-03,1.1757075845e-03,1.2822386634e-03
8.2144000000e-02,4.1731065721e-04,5.3140960517e-04,6.2833118136e-04,6.7755237978e-04,7.7448385127e-04,9.2031630629e-04,1.0144408589e-03,1.0824687342e-03,1.1706422811e-03,1.2894251267e-03
8.3144000000e-02,4.2804462282e-04,5.4148549680e-04,6.1476472183e-04,6.7753244366e-04,7.7363503806e-04,9.0515379270e-04,1.0104741523e-03,1.0886255768e-03,1.1684586934e-03,1.2719802908e-03
8.4144000000e-02,4.2358286009e-04,5.3977997595e-04,6.1511600506e-04,6.7879627750e-04,7.6016498497e-04,9.1349691502e-04,1.0098799976e-03,1.0805806232e-03,1.1570297647e-03,1.2798731041e-03
8.5144000000e-02,4.2327959818e-04,5.3936335462e-04,6.1897313572e-04,6.6584849264e-04,7.6766642451e-04,9.0306712082e-04,1.0032639693e-03,1.0822865443e-03,1.1737376190e-03,1.2862986478e-03
8.6144000000e-02,4.1934894398e-04,5.3760402807e-04,6.1866878241e-04,6.7508110078e-04,7.5757918239e-04,9.0688030468e-04,1.0137666686e-03,1.0844996723e-03,1.1714660650e-03,1.2952998804e-03
8.7144000000e-02,4.2021114496e-04,5.3690975619e-04,6.2241197156e-04,6.7064094765e-04,7.6881049608e-04,9.1836300271e-04,1.0147935973e-03,1.0973157623e-03,1.1729436665e-03,1.2839522969e-03
8.8144000000e-02,4.2511077481e-04,5.3215659136e-04,6.1959093728e-04,6.7421147833e-04,7.6277028711e-04,9.1416783107e-04,1.0210739856e-03,1.0921404464e-03,1.1755595915e-03,1.2851841166e-03
8.9144000000e-02,4.2695835873e-04,5.2323044656e-04,6.3111925556e-04,6.7555425630e-04,7.6593561971e-04,9.0744288173e-04,1.0024179937e-03,1.0991446470e-03,1.1784958770e-03,1.2809508189e-03
9.0144000000e-02,4.3576641474e-04,5.2789739129e-04,6.2761144363e-04,6.7291555752e-04,7.6236341556e-04,9.1300265922e-04,1.0123952234e-03,1.0850709077e-03,1.1832480232e-03,1.2786214938e-03
9.1144000000e-02,4.2596493586e-04,5.4460480897e-04,6.3390369178e-04,6.6754364525e-04,7.6242919022e-04,9.2387133918e-04,1.0095584003e-03,1.0922367073e-03,1.1662492034e-03,1.2772614718e-03
9.2144000000e-02,4.2919044063e-04,5.3134044720e-04,6.3227198552e-04,6.6152184445e-04,7.6924872701e-04,9.1394846095e-04,1.0167524306e-03,1.0881190246e-03,1.1755937885e-03,1.2719442020e-03
9.3144000000e-02,4.2873027269e-04,5.2318198868e-04,6.2830724346e-04,6.6947672167e-04,7.7604658145e-04,9.1646696092e-04,1.0141075472e-03,1.0878186004e-03,1.1755915330e-03,1.2863964366e-03
9.4144000000e-02,4.3716245273e-04,5.2679795772e-04,6.2393963162e-04,6.6876411438e-04,7.7475087892e-04,9.0378787718e-04,1.0089503485e-03,1.0892080172e-03,1.1739301408e-03,1.2713944307e-03
9.5144000000e-02,4.2698986363e-04,5.2986724768e-04,6.2952189182e-04,6.6865752160e-04,7.6009513577e-04,9.1491892817e-04,1.0137362551e-03,1.0832144471e-03,1.1623637693e-03,1.2785394210e-03
9.6144000000e-02,4.2872448830e-04,5.4011827160e-04,6.1470571382e-04,6.5598760557e-04,7.7451011748e-04,9.1284797236e-04,1.0009357356e-03,1.0852878040e-03,1.1621527665e-03,1.2869223428e-03
9.7144000000e-02,4.2537201807e-04,5.3807943914e-04,6.1952843680e-04,6.6861095547e-04,7.7576311014e-04,9.1395151685e-04,1.0017675959e-03,1.0788540385e-03,1.1619418365e-03,1.2982482440e-03
9.8144000000e-02,4.1834140575e-04,5.4412994359e-04,6.2502746005e-04,6.6815984610e-04,7.7387368947e-04,9.1153808171e-04,1.0064090748e-03,1.0922285583e-03,1.1819750944e-03,1.2922506721e-03
9.9144000000e-02,4.1431998397e-04,5.3898973420e-04,6.2421051553e-04,6.7634842708e-04,7.7392782259e-04,9.1414323833e-04,1.0086395923e-03,1.0881639901e-03,1.1702503980e-03,1.2955479906e-03
1.0014400000e-01,4.2009876779e-04,5.3566680435e-04,6.2252001953e-04,6.7536959250e-04,7.7892982517e-04,9.1321897344e-04,9.9814809801e-04,1.0857311281e-03,1.1732709390e-03,1.2709115981e-03
1.0114400000e-01,4.2299685447e-04,5.3878375184e-04,6.1561855546e-04,6.7958797445e-04,7.7402735769e-04,9.0007393737e-04,1.0036180902e-03,1.0777954594e-03,1.1738130706e-03,1.2879895803e-03
1.0214400000e-01,4.1706156480e-04,5.3993040638e-04,6.2341656303e-04,6.7838307586e-04,7.6687050750e-04,9.0511872259e-04,1.0064186790e-03,1.0858804308e-03,1.1702183110e-03,1.2844649609e-03
1.0314400000e-01,4.1912782763e-04,5.4202904721e-04,6.1920567532e-04,6.7275199399e-04,7.6114185504e-04,9.0751804237e-04,1.0162674880e-03,1.0860408656e-03,1.1703073687e-03,1.2826838065e-03
1.0414400000e-01,4.2236733862e-04,5.3066596593e-04,6.1662329244e-04,6.7823988502e-04,7.6197989983e-04,9.0703288151e-04,1.0124930850e-03,1.0905149975e-03,1.1726086086e-03,1.2853876979e-03
