# Saved on 2025-07-11T15:52:39.851492
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE05
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
3.0000144000e+01,5.0266738981e-04,6.1534141423e-04,6.9000605436e-04,8.0156867625e-04
3.1000144000e+01,5.0346057833e-04,6.1404323787e-04,6.8860470492e-04,8.0571750004e-04
3.2000144000e+01,5.0280945288e-04,6.1344922869e-04,6.9174471719e-04,8.0237499787e-04
3.3000144000e+01,5.0760911108e-04,6.1479040596e-04,6.9386129326e-04,8.0008205259e-04
3.4000144000e+01,5.0328992074e-04,6.1752274632e-04,6.8475128501e-04,8.0182420788e-04
3.5000144000e+01,5.0467442634e-04,6.1743245169e-04,6.9539761171e-04,8.0350182543e-04
3.6000144000e+01,5.0445269153e-04,6.2661172706e-04,6.9439964136e-04,8.0515565060e-04
3.7000144000e+01,5.0625560107e-04,6.2220569816e-04,6.9203153544e-04,8.0292818893e-04
3.8000144000e+01,5.0099588407e-04,6.2408958911e-04,6.9652298407e-04,8.0351142969e-04
3.9000144000e+01,5.0183807616e-04,6.2155377236e-04,6.9351939601e-04,8.0051133409e-04
4.0000144000e+01,5.0337330322e-04,6.1833678046e-04,6.8948822445e-04,8.0571611761e-04
4.1000144000e+01,5.0659018598e-04,6.1863313022e-04,6.9197099947e-04,8.0665486166e-04
4.2000144000e+01,5.0875951274e-04,6.1937287683e-04,6.9419933425e-04,8.0422440078e-04
4.3000144000e+01,5.0362814363e-04,6.1704697146e-04,6.9779758633e-04,8.0719721154e-04
4.4000144000e+01,5.0363836635e-04,6.1329184973e-04,6.9189380156e-04,8.0634490587e-04
4.5000144000e+01,5.0457365433e-04,6.1604056100e-04,6.9826339313e-04,8.0662677647e-04
4.6000144000e+01,5.0259255659e-04,6.1542363255e-04,6.9708279625e-04,8.0623431131e-04
4.7000144000e+01,5.0220212870e-04,6.1263854150e-04,6.9698377047e-04,8.0219404481e-04
4.8000144000e+01,5.0282087614e-04,6.1656901380e-04,6.9667374191e-04,8.0529229308e-04
4.9000144000e+01,5.0132439355e-04,6.1308906879e-04,6.9687092036e-04,8.0538382463e-04
5.0000144000e+01,5.0601251132e-04,6.1271253799e-04,6.9674490078e-04,8.0291814811e-04
5.1000144000e+01,5.0205686421e-04,6.1363520217e-04,6.9699977757e-04,8.0140933278e-04
5.2000144000e+01,5.0282142183e-04,6.1187733081e-04,6.9427616836e-04,8.0824051111e-04
5.3000144000e+01,5.0085047405e-04,6.1307648139e-04,6.9292225817e-04,7.9788500443e-04
5.4000144000e+01,5.0540646043e-04,6.1354272475e-04,6.9360226917e-04,7.9776655184e-04
5.5000144000e+01,5.0318278227e-04,6.1076207203e-04,6.8826921051e-04,8.0341400462e-04
5.6000144000e+01,5.1003426051e-04,6.1444829043e-04,6.8922876380e-04,8.0489109678e-04
5.7000144000e+01,5.0024107622e-04,6.1874714447e-04,6.9219182478e-04,8.0675810750e-04
5.8000144000e+01,5.0017992180e-04,6.1584352807e-04,6.9152745709e-04,8.0410252849e-04
5.9000144000e+01,5.0118022045e-04,6.1734412157e-04,6.9290217652e-04,8.0491496192e-04
6.0000144000e+01,5.0140602980e-04,6.1307022406e-04,6.9296977017e-04,8.0643396359e-04
6.1000144000e+01,5.0280130381e-04,6.0893129557e-04,6.9506495493e-04,8.0833444372e-04
6.2000144000e+01,5.0207647291e-04,6.1655417085e-04,6.9245492341e-04,8.0313358922e-04
6.3000144000e+01,5.0051359722e-04,6.1454724346e-04,6.9516383519e-04,8.0325553427e-04
6.4000144000e+01,5.0225549785e-04,6.1804676079e-04,6.9036563218e-04,8.0540667113e-04
6.5000144000e+01,5.0213438954e-04,6.2261948187e-04,6.9292284024e-04,8.0548685219e-04
6.6000144000e+01,5.0382321206e-04,6.1298975197e-04,6.8701403507e-04,8.0647325376e-04
6.7000144000e+01,5.0719045248e-04,6.1573984567e-04,6.8470013503e-04,8.0852245446e-04
6.8000144000e+01,5.0448714319e-04,6.1617487518e-04,6.8374254624e-04,8.0327976320e-04
6.9000144000e+01,5.0311507948e-04,6.1489641666e-04,6.8111155997e-04,8.0681296822e-04
7.0000144000e+01,5.0894406741e-04,6.1317979998e-04,6.8626279244e-04,8.0581259681e-04
7.1000144000e+01,5.0416794693e-04,6.0883518017e-04,6.8423141784e-04,8.0337886175e-04
7.2000144000e+01,5.0584294513e-04,6.1508188082e-04,6.8534194725e-04,8.0577381596e-04
7.3000144000e+01,5.0319722504e-04,6.1464685132e-04,6.8718734838e-04,8.0690762843e-04
7.4000144000e+01,5.0609593018e-04,6.1846505560e-04,6.9045978307e-04,8.0527279351e-04
7.5000144000e+01,5.0262133300e-04,6.1692502641e-04,6.9596848334e-04,8.0371719378e-04
7.6000144000e+01,5.0799066230e-04,6.1934297264e-04,6.9102861744e-04,8.0815436377e-04
7.7000144000e+01,5.0795588322e-04,6.1771992478e-04,6.9451176387e-04,8.0685022112e-04
7.8000144000e+01,5.0177368394e-04,6.1751750764e-04,6.8788591307e-04,8.0403107859e-04
7.9000144000e+01,5.0295468100e-04,6.1807157181e-04,6.9273621193e-04,8.0823781900e-04
8.0000144000e+01,5.0886785175e-04,6.1874612584e-04,6.9406065450e-04,8.0657802755e-04
8.1000144000e+01,5.0436436140e-04,6.1731268943e-04,6.9081499532e-04,8.0630190496e-04
8.2000144000e+01,5.0755123084e-04,6.1610982812e-04,6.9340901973e-04,8.0822697782e-04
8.3000144000e+01,5.0388938689e-04,6.1816172092e-04,6.9001463999e-04,8.0619152868e-04
8.4000144000e+01,5.0737286074e-04,6.1301536334e-04,6.9076479122e-04,8.0950681877e-04
8.5000144000e+01,5.0270478823e-04,6.1756174546e-04,6.8748231570e-04,8.0890145910e-04
8.6000144000e+01,5.0681101129e-04,6.2017883465e-04,6.9360350608e-04,8.0358011473e-04
8.7000144000e+01,5.0661452406e-04,6.1817052483e-04,6.9810950663e-04,8.0592464656e-04
8.8000144000e+01,5.0523423852e-04,6.1720973463e-04,6.9268367952e-04,8.0681129475e-04
8.9000144000e+01,5.0607228332e-04,6.2042367063e-04,6.9162328145e-04,8.0339421402e-04
9.0000144000e+01,5.0544491387e-04,6.1697355704e-04,6.9771784183e-04,8.0575053289e-04
9.1000144000e+01,4.9999307521e-04,6.1661376094e-04,6.9567904575e-04,8.0775855167e-04
9.2000144000e+01,5.0165384891e-04,6.1623628426e-04,6.9588706538e-04,8.0639030784e-04
9.3000144000e+01,5.0243103033e-04,6.1711318267e-04,6.9370027632e-04,8.0458463344e-04
9.4000144000e+01,5.0015052693e-04,6.1551312683e-04,6.9370886195e-04,8.0541125499e-04
9.5000144000e+01,4.9995735026e-04,6.1183265643e-04,6.8866458605e-04,8.3225248090e-04
9.6000144000e+01,5.0447779358e-04,6.1385522713e-04,6.9448411523e-04,8.3184451796e-04
9.7000144000e+01,5.0333437684e-04,6.1288003053e-04,6.8964967795e-04,8.0631107267e-04
9.8000144000e+01,5.0295922847e-04,6.1245620600e-04,6.9301262556e-04,8.0477344454e-04
9.9000144000e+01,5.0346734497e-04,6.1445869505e-04,6.9842571975e-04,8.0507823441e-04
1.0000014400e+02,4.9943038903e-04,6.1611477577e-04,6.9278052251e-04,8.0430363596e-04
1.0100014400e+02,5.0199007092e-04,6.2040831835e-04,6.9571928179e-04,8.0310579506e-04
1.0200014400e+02,4.9884412874e-04,6.1742553953e-04,6.9761823397e-04,8.0359175627e-04
1.0300014400e+02,4.9928192311e-04,6.1597187596e-04,6.9037610956e-04,8.0452424299e-04
1.0400014400e+02,5.0090322475e-04,6.1085629568e-04,6.9484362029e-04,8.0441684986e-04
1.0500014400e+02,5.0433856813e-04,6.1523249315e-04,6.9601555879e-04,8.0146324763e-04
1.0600014400e+02,5.0112743338e-04,6.1857135734e-04,6.9653833634e-04,8.0427053035e-04
1.0700014400e+02,5.0006612582e-04,6.1823229771e-04,6.9496651122e-04,8.0342280853e-04
1.0800014400e+02,5.0204409490e-04,6.1675018515e-04,6.9592046202e-04,8.0145691754e-04
1.0900014400e+02,5.0103717513e-04,6.1438942794e-04,6.9771282142e-04,8.0434576375e-04
1.1000014400e+02,5.0242117140e-04,6.1621161876e-04,6.9952970080e-04,8.0321718997e-04
1.1100014400e+02,5.0238664699e-04,6.1822807766e-04,6.9884365075e-04,8.0341706052e-04
1.1200014400e+02,5.0391598052e-04,6.1901751906e-04,6.9217923738e-04,8.0516947492e-04
1.1300014400e+02,5.0120688684e-04,6.1593629653e-04,6.9760579208e-04,8.0661418906e-04
1.1400014400e+02,5.0144666602e-04,6.1415921664e-04,6.9767876994e-04,8.0608464486e-04
1.1500014400e+02,5.0298665883e-04,6.2128608988e-04,6.9745969085e-04,8.0444573541e-04
1.1600014400e+02,5.0430975534e-04,6.1594146246e-04,6.9746354711e-04,8.0356265244e-04
1.1700014400e+02,5.0403432397e-04,6.1372229538e-04,6.9745954534e-04,8.0623569374e-04
1.1800014400e+02,5.0415510486e-04,6.1498132709e-04,7.0013949880e-04,8.0542609794e-04
1.1900014400e+02,5.0316644774e-04,6.1449864006e-04,6.9916364737e-04,8.0160200014e-04
1.2000014400e+02,5.0382357585e-04,6.1858947447e-04,6.9600311690e-04,8.0336933024e-04
1.2100014400e+02,5.0589937018e-04,6.2366489146e-04,6.9509871537e-04,8.0178317148e-04
1.2200014400e+02,5.0118353101e-04,6.2164290284e-04,6.9339679612e-04,7.9972931417e-04
1.2300014400e+02,5.0101534725e-04,6.1663093220e-04,6.9301240728e-04,8.0238824012e-04
1.2400014400e+02,5.0046492106e-04,6.1846272729e-04,6.9790505222e-04,8.0496465671e-04
1.2500014400e+02,5.0279377319e-04,6.1680722865e-04,6.9226967753e-04,8.0499623436e-04
1.2600014400e+02,5.0111972087e-04,6.2053462898e-04,6.8874607678e-04,8.0352874647e-04
1.2700014400e+02,5.0720260333e-04,6.1625294620e-04,6.9489782618e-04,8.0510202679e-04
1.2800014400e+02,5.0480401114e-04,6.2079452618e-04,6.9683504989e-04,8.0248224549e-04
1.2900014400e+02,4.9902166211e-04,6.1958868173e-04,6.9464142143e-04,8.0547477410e-04
1.3000014400e+02,5.0608236052e-04,6.1922568420e-04,6.9695553975e-04,8.0962046923e-04
1.3100014400e+02,5.0523380196e-04,6.2127874116e-04,6.9648180215e-04,8.0620709923e-04
1.3200014400e+02,5.0313163229e-04,6.2182341935e-04,6.9391790021e-04,8.0817175331e-04
1.3300014400e+02,5.0229678891e-04,6.1877268308e-04,6.9562243880e-04,8.0374244135e-04
1.3400014400e+02,5.0463313528e-04,6.2125269324e-04,6.9284222263e-04,8.0590725702e-04
1.3500014400e+02,5.0194033975e-04,6.2170824094e-04,6.9307192462e-04,8.0280115071e-04
1.3600014400e+02,5.0342219765e-04,6.1664890382e-04,6.9546505983e-04,8.0243487901e-04
1.3700014400e+02,4.9933598348e-04,6.1744605773e-04,6.9486646680e-04,8.0024510680e-04
1.3800014400e+02,5.0244514568e-04,6.2242164859e-04,6.9502777478e-04,8.0391233496e-04
1.3900014400e+02,5.0299433497e-04,6.2112252635e-04,6.8845511123e-04,8.0341873399e-04
1.4000014400e+02,5.0170176110e-04,6.2286082539e-04,6.9398935011e-04,8.0462807091e-04
1.4100014400e+02,5.0406244554e-04,6.2219718529e-04,6.9566587626e-04,8.0254481873e-04
1.4200014400e+02,5.0443097280e-04,6.2017170421e-04,6.9937072112e-04,8.0201964010e-04
1.4300014400e+02,5.0156522775e-04,6.2129925936e-04,6.9586669269e-04,8.0518489995e-04
1.4400014400e+02,5.0311733503e-04,6.2433035055e-04,6.9112138590e-04,8.0372876255e-04
1.4500014400e+02,5.0115220802e-04,6.2409199018e-04,6.9076100772e-04,8.0906851508e-04
1.4600014400e+02,5.0455251767e-04,6.2045452069e-04,6.9432076998e-04,8.0567318946e-04
1.4700014400e+02,5.0882645155e-04,6.2070626882e-04,6.9733607234e-04,8.0193785834e-04
1.4800014400e+02,5.0502647355e-04,6.1411039496e-04,6.9706686190e-04,8.0078294559e-04
1.4900014400e+02,5.0220623962e-04,6.2327526393e-04,6.9828092819e-04,8.0759309640e-04
1.5000014400e+02,5.0115631893e-04,6.2197585066e-04,6.9456502388e-04,8.0473626440e-04
1.5100014400e+02,5.0427010137e-04,6.1921542510e-04,6.9816123869e-04,8.0263111158e-04
1.5200014400e+02,5.1043152780e-04,6.1772341724e-04,6.9969813921e-04,8.0499281466e-04
1.5300014400e+02,5.0734983233e-04,6.2243118009e-04,6.9591565989e-04,8.0406389316e-04
1.5400014400e+02,5.0343216571e-04,6.2623468693e-04,6.9049783633e-04,8.0340527347e-04
1.5500014400e+02,5.0787693908e-04,6.2108905695e-04,6.8705230660e-04,8.0016186985e-04
1.5600014400e+02,5.0488815759e-04,6.1631966673e-04,6.8596775236e-04,8.0280369730e-04
1.5700014400e+02,5.0560855016e-04,6.2442166382e-04,6.9300724135e-04,8.0339748820e-04
1.5800014400e+02,5.0894013839e-04,6.1964165070e-04,6.9332782004e-04,8.0522986536e-04
1.5900014400e+02,5.0321501476e-04,6.2269282353e-04,6.8931760325e-04,8.0262303527e-04
1.6000014400e+02,5.0447462854e-04,6.1876737163e-04,6.9203029852e-04,8.0238707596e-04
1.6100014400e+02,5.0743259635e-04,6.1891121732e-04,6.9472305768e-04,8.0211888417e-04
1.6200014400e+02,5.0506576372e-04,6.2155770138e-04,6.9032917963e-04,8.0289260950e-04
1.6300014400e+02,5.0798564189e-04,6.2096296460e-04,6.9356647145e-04,8.0353936937e-04
1.6400014400e+02,5.0560480304e-04,6.2030987465e-04,6.9484463893e-04,8.0052072008e-04
1.6500014400e+02,5.0391849072e-04,6.1768623709e-04,6.9300302130e-04,8.0503166828e-04
1.6600014400e+02,5.0512710004e-04,6.2073362642e-04,6.9574554800e-04,8.0686600995e-04
1.6700014400e+02,5.0538805226e-04,6.1560480390e-04,6.9525638537e-04,8.0418154539e-04
1.6800014400e+02,5.0451795687e-04,6.2004692154e-04,6.9412883022e-04,8.0398262071e-04
1.6900014400e+02,5.0677899708e-04,6.1608167016e-04,6.9563873694e-04,8.0037978478e-04
1.7000014400e+02,5.0663325965e-04,6.1857084802e-04,6.8787092459e-04,8.0434525444e-04
1.7100014400e+02,5.0258469855e-04,6.2396356952e-04,6.9517598604e-04,8.0373618403e-04
1.7200014400e+02,5.0109327276e-04,6.1735467170e-04,6.9431356678e-04,8.0371748481e-04
1.7300014400e+02,5.0244791055e-04,6.2209270254e-04,6.9265697675e-04,8.0518577306e-04
1.7400014400e+02,5.0447993999e-04,6.1585036747e-04,6.9261674071e-04,7.9793098848e-04
1.7500014400e+02,5.0159178500e-04,6.1975733843e-04,6.9738220191e-04,8.0333382357e-04
1.7600014400e+02,5.0463047955e-04,6.2278020778e-04,6.9830886787e-04,8.0266123405e-04
1.7700014400e+02,5.0310220104e-04,6.1605387600e-04,6.9292938861e-04,8.0589670688e-04
1.7800014400e+02,5.0616756198e-04,6.1579114117e-04,6.9217763667e-04,8.0654681369e-04
