# Saved on 2025-06-26T09:32:08.563514
# Name: Evan
# Sample_ID: Batch3_F5_TPTE05
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -10
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS,Conductance_Target_1300.00 uS
1.0144000000e-02,4.0528411773e-04,5.0383285270e-04,6.2563136453e-04,6.9960529800e-04,7.5493480836e-04,8.9925735665e-04,9.7797143098e-04,1.0971968732e-03,1.1940937839e-03,1.2837609393e-03
1.1144000000e-02,3.9489823394e-04,4.9106474762e-04,6.0486141592e-04,7.1148773714e-04,7.5790681876e-04,9.0612651547e-04,9.9258439150e-04,1.0843975178e-03,1.1734175496e-03,1.2572811102e-03
1.2144000000e-02,3.8246689655e-04,4.9078447773e-04,6.0122783907e-04,7.0481466537e-04,7.8165234299e-04,9.2466099886e-04,9.9534227047e-04,1.0679986008e-03,1.1611499212e-03,1.2930242519e-03
1.3144000000e-02,4.0318467654e-04,4.9801612477e-04,6.0856411437e-04,6.9804664236e-04,7.8276301792e-04,9.3021786597e-04,1.0223388381e-03,1.0915638995e-03,1.1485494178e-03,1.2853223598e-03
1.4144000000e-02,3.9512502553e-04,5.2014951507e-04,6.1440019635e-04,6.8418987212e-04,8.0357727711e-04,9.4889423053e-04,1.0259265400e-03,1.0845609359e-03,1.1678818555e-03,1.2865080498e-03
1.5144000000e-02,4.0048449591e-04,5.1917351811e-04,6.0864324041e-04,6.7048269557e-04,7.8016353655e-04,9.1680587502e-04,1.0469729750e-03,1.0893086437e-03,1.1747417739e-03,1.2731280003e-03
1.6144000000e-02,3.8103124098e-04,5.3848143580e-04,5.9152003814e-04,6.7898792622e-04,7.7547862020e-04,9.3021000794e-04,1.0230043699e-03,1.0670600750e-03,1.1547257600e-03,1.2814595539e-03
1.7144000000e-02,3.9504535380e-04,5.0779086450e-04,5.8646623074e-04,6.8402521720e-04,7.8257391579e-04,9.2661233793e-04,1.0176679643e-03,1.0832133557e-03,1.1585926404e-03,1.2936229177e-03
1.8144000000e-02,3.9503749576e-04,5.1687995438e-04,5.6927652622e-04,6.8616711360e-04,7.8912737081e-04,9.4404720585e-04,1.0250227206e-03,1.0852549894e-03,1.1638452997e-03,1.3077740732e-03
1.9144000000e-02,4.0971441194e-04,5.1580169384e-04,5.9801452153e-04,6.6453925683e-04,7.8243705502e-04,9.3359696621e-04,1.0304184980e-03,1.1055764480e-03,1.1912507762e-03,1.3240179396e-03
2.0144000000e-02,4.2054172809e-04,5.2734005294e-04,5.8458925196e-04,6.7944369221e-04,7.6473676017e-04,9.3136426585e-04,1.0220510012e-03,1.1163509043e-03,1.1894735508e-03,1.3030797709e-03
2.1144000000e-02,4.3221181841e-04,5.1819049986e-04,5.9074754972e-04,6.8195047788e-04,7.5935669884e-04,9.1387548309e-04,1.0029676196e-03,1.1282079504e-03,1.2144471111e-03,1.3056286843e-03
2.2144000000e-02,4.1399165639e-04,5.1176430134e-04,5.7326258684e-04,7.0226073149e-04,7.4222924013e-04,8.9896922873e-04,9.9652752397e-04,1.1092149362e-03,1.1821983207e-03,1.3018232130e-03
2.3144000000e-02,4.0879018343e-04,5.0049020501e-04,5.8211237047e-04,7.0665308158e-04,7.7270786278e-04,8.9912777185e-04,9.7760312201e-04,1.1023019033e-03,1.1903353879e-03,1.3250364282e-03
2.4144000000e-02,4.2779804062e-04,4.8727815738e-04,5.8756762883e-04,7.2477865615e-04,7.5894720794e-04,9.1173031251e-04,1.0095935431e-03,1.1227923824e-03,1.1890340829e-03,1.3088624110e-03
2.5144000000e-02,4.2314233724e-04,4.9929734814e-04,6.0274080170e-04,7.0497233537e-04,7.6398420788e-04,9.1296904429e-04,9.9650998891e-04,1.1161337898e-03,1.2022646843e-03,1.3081856014e-03
2.6144000000e-02,4.1908839194e-04,5.0003138313e-04,6.1551014369e-04,6.9816669566e-04,7.4591640441e-04,8.9146349637e-04,1.0034971638e-03,1.1113021901e-03,1.1951039778e-03,1.2838329712e-03
2.7144000000e-02,3.9395181375e-04,5.0246322644e-04,6.1656181060e-04,7.0898997365e-04,7.5658070273e-04,9.0355621069e-04,9.8616561445e-04,1.0822862532e-03,1.1849089060e-03,1.2716124183e-03
2.8144000000e-02,3.9520302380e-04,4.7968936997e-04,6.0473277699e-04,7.1198010119e-04,7.6063821325e-04,9.0839123004e-04,9.9597447843e-04,1.0839482275e-03,1.1703500786e-03,1.2592223356e-03
2.9144000000e-02,3.7683799746e-04,4.9658337957e-04,6.0404348915e-04,7.0428875915e-04,7.7695287473e-04,9.3108399597e-04,1.0010405822e-03,1.0627732991e-03,1.1519619147e-03,1.2812438945e-03
3.0144000000e-02,3.9888735046e-04,4.9710855819e-04,6.2403625634e-04,6.8483917858e-04,7.8987584857e-04,9.3525901320e-04,1.0180111713e-03,1.0897724860e-03,1.1731501581e-03,1.2889713980e-03
3.1144000000e-02,3.9789872972e-04,5.1798149798e-04,6.1116217694e-04,6.8340981670e-04,7.8814198787e-04,9.5524388598e-04,1.0325506446e-03,1.0880762420e-03,1.1692779663e-03,1.2680979853e-03
3.2144000000e-02,3.9614369598e-04,5.2455776313e-04,6.0897174990e-04,6.6530679760e-04,7.7745913586e-04,9.3161434052e-04,1.0314065730e-03,1.0857877351e-03,1.1726095545e-03,1.2736376084e-03
3.3144000000e-02,3.8858870539e-04,5.3744552133e-04,5.8595745941e-04,6.9453759352e-04,7.7724886069e-04,9.2586960818e-04,1.0196520452e-03,1.0741406732e-03,1.1500253459e-03,1.2792898633e-03
3.4144000000e-02,3.9245893277e-04,5.1979379350e-04,5.8579924371e-04,6.8305816967e-04,7.9704659584e-04,9.3438284239e-04,1.0188122542e-03,1.0800179734e-03,1.1655787966e-03,1.3082008809e-03
3.5144000000e-02,4.0504888602e-04,5.1181239542e-04,5.6514865719e-04,6.8641427788e-04,7.8330289398e-04,9.4024842838e-04,1.0426397057e-03,1.0946478869e-03,1.1677326256e-03,1.3077234325e-03
3.6144000000e-02,4.1476512706e-04,5.2729599702e-04,5.8784717112e-04,6.7292981839e-04,7.7995762695e-04,9.3100490631e-04,1.0262644355e-03,1.1075996008e-03,1.1913970957e-03,1.3301859144e-03
3.7144000000e-02,4.2742143705e-04,5.2473173128e-04,5.9139743826e-04,6.7937246058e-04,7.5459407526e-04,9.1470799816e-04,1.0245628073e-03,1.1232147517e-03,1.2015004904e-03,1.2963548943e-03
3.8144000000e-02,4.0606752009e-04,5.2024446632e-04,5.8282494138e-04,6.8734050728e-04,7.5426694821e-04,9.0768509835e-04,9.9770593806e-04,1.0993118485e-03,1.2159952894e-03,1.3037049212e-03
3.9144000000e-02,4.1477494960e-04,4.9798229156e-04,5.7557997934e-04,7.0110843808e-04,7.3415147199e-04,8.8995409897e-04,9.9616059742e-04,1.1077331146e-03,1.1951480701e-03,1.3041125203e-03
4.0144000000e-02,4.1092956963e-04,4.9599861086e-04,5.8300280216e-04,7.1382310125e-04,7.5643554737e-04,9.2178139312e-04,9.7489741165e-04,1.1032431939e-03,1.1866437126e-03,1.3157459034e-03
4.1144000000e-02,4.2997238779e-04,4.7852568969e-04,5.9950576542e-04,7.0803049312e-04,7.6222364441e-04,9.0862165962e-04,9.9733071693e-04,1.1242648179e-03,1.2041471200e-03,1.3089718414e-03
4.2144000000e-02,4.1388269892e-04,5.0764847401e-04,6.0406593548e-04,7.0222988143e-04,7.5629934145e-04,9.1149850050e-04,1.0042929352e-03,1.1090758198e-03,1.2008424528e-03,1.2993326527e-03
4.3144000000e-02,4.1559032979e-04,4.9723228585e-04,6.2046594394e-04,7.0085538027e-04,7.4944051448e-04,8.9884299086e-04,9.9435266748e-04,1.1075515067e-03,1.1933541100e-03,1.2853261433e-03
4.4144000000e-02,3.9855996874e-04,4.9993923312e-04,5.9261805291e-04,7.2090173489e-04,7.5608077168e-04,9.0473789896e-04,9.8804157460e-04,1.0874466534e-03,1.1643730249e-03,1.2672114826e-03
4.5144000000e-02,3.8775313442e-04,4.8833800975e-04,6.0541198764e-04,7.0682908699e-04,7.7444921772e-04,9.1021232947e-04,9.9514742033e-04,1.0736494005e-03,1.1666501814e-03,1.2898563000e-03
4.6144000000e-02,3.7836471165e-04,4.9665912229e-04,6.0108435719e-04,7.0278998464e-04,7.7979544585e-04,9.2588350526e-04,1.0161663522e-03,1.0640754044e-03,1.1419820657e-03,1.2840148702e-03
4.7144000000e-02,3.9450700569e-04,5.0351834943e-04,6.1615319282e-04,6.8214205385e-04,7.9569203081e-04,9.4049879408e-04,1.0219606338e-03,1.0830263636e-03,1.1754289881e-03,1.2883559975e-03
4.8144000000e-02,4.0072671254e-04,5.1659673773e-04,6.0808637500e-04,6.7843291617e-04,7.6697127952e-04,9.4167233328e-04,1.0395224672e-03,1.0892804130e-03,1.1705533689e-03,1.2626948592e-03
4.9144000000e-02,3.8348680391e-04,5.2960444009e-04,6.0584174207e-04,6.6053849878e-04,7.7913100540e-04,9.2844085884e-04,1.0079651838e-03,1.0697741527e-03,1.1704091594e-03,1.2808284373e-03
5.0144000000e-02,3.8798738387e-04,5.1596383855e-04,5.8994563005e-04,6.8094275775e-04,7.7361990407e-04,9.2713358754e-04,1.0215054499e-03,1.0775114788e-03,1.1569803610e-03,1.2809665350e-03
5.1144000000e-02,3.9113012463e-04,5.1351849834e-04,5.7660086895e-04,6.8752211519e-04,7.9166427895e-04,9.4975956017e-04,1.0157126962e-03,1.0821733304e-03,1.1655160779e-03,1.3031750859e-03
5.2144000000e-02,4.1625884478e-04,5.1290848205e-04,5.7707766246e-04,6.7809567554e-04,7.7975659224e-04,9.3625043519e-04,1.0329666839e-03,1.1104010628e-03,1.1752920545e-03,1.3182018301e-03
5.3144000000e-02,4.1533112380e-04,5.3275223763e-04,5.8783356508e-04,6.7490269430e-04,7.7842123574e-04,9.3325172202e-04,1.0231972556e-03,1.1091941997e-03,1.1891479517e-03,1.3306444453e-03
5.4144000000e-02,4.3459374865e-04,5.1632840041e-04,5.9042435169e-04,6.8216650106e-04,7.6337557402e-04,9.0685360192e-04,1.0186330474e-03,1.1335661839e-03,1.2049745419e-03,1.3086730905e-03
5.5144000000e-02,4.1007853724e-04,5.1694474678e-04,5.6917229813e-04,7.0068650530e-04,7.5006697443e-04,9.0653513325e-04,1.0006009688e-03,1.1026511493e-03,1.1850868759e-03,1.3010634575e-03
5.6144000000e-02,4.1377872549e-04,4.9896083510e-04,5.8245826949e-04,7.0334128395e-04,7.4896430306e-04,8.8883527496e-04,9.8514225101e-04,1.1056850781e-03,1.1893001647e-03,1.3197510270e-03
5.7144000000e-02,4.1232357034e-04,4.9288952141e-04,5.8492169046e-04,7.2073664342e-04,7.6162876212e-04,9.1076428362e-04,9.8772921774e-04,1.1067090236e-03,1.1884063861e-03,1.3159603986e-03
5.8144000000e-02,4.2312523874e-04,4.7732693929e-04,6.0788283008e-04,6.9028617872e-04,7.6166506915e-04,9.1481757408e-04,9.9904427771e-04,1.1167620687e-03,1.2117170263e-03,1.3098423369e-03
5.9144000000e-02,4.1709696234e-04,4.9557358579e-04,6.0832102463e-04,7.0188609243e-04,7.4062045314e-04,9.0611589258e-04,1.0010222468e-03,1.1091718625e-03,1.1953444482e-03,1.2800242985e-03
6.0144000000e-02,4.0803690354e-04,5.0262846344e-04,6.2715567765e-04,6.9758192694e-04,7.5373689469e-04,8.9878551080e-04,9.7781645309e-04,1.0983501852e-03,1.1945318693e-03,1.2810733460e-03
6.1144000000e-02,3.9688628021e-04,4.9082234909e-04,6.0619382566e-04,7.1238704550e-04,7.5621290307e-04,9.0582383564e-04,9.9408585811e-04,1.0862019553e-03,1.1728225945e-03,1.2549856910e-03
6.2144000000e-02,3.8397116441e-04,4.8988211347e-04,6.0139995185e-04,7.0724781835e-04,7.8044264228e-04,9.2386937467e-04,9.9505887192e-04,1.0697957623e-03,1.1624503531e-03,1.2902777235e-03
6.3144000000e-02,4.0253748011e-04,4.9382990255e-04,6.0662980104e-04,7.0036119723e-04,7.8078046499e-04,9.3280737929e-04,1.0222163837e-03,1.0935777391e-03,1.1471983453e-03,1.2834741210e-03
6.4144000000e-02,3.9677193854e-04,5.1636445278e-04,6.1331324105e-04,6.8747329351e-04,8.0203266407e-04,9.4966067991e-04,1.0249525076e-03,1.0855546861e-03,1.1674390407e-03,1.2865301687e-03
6.5144000000e-02,4.0044829802e-04,5.1831742894e-04,6.0765923990e-04,6.7327600846e-04,7.7938420873e-04,9.2063739430e-04,1.0462523642e-03,1.0891024431e-03,1.1744770018e-03,1.2723699911e-03
6.6144000000e-02,3.7939105823e-04,5.3524454415e-04,5.9193240304e-04,6.7916655098e-04,7.7488111856e-04,9.3100148661e-04,1.0230115731e-03,1.0659645341e-03,1.1555280071e-03,1.2804719154e-03
6.7144000000e-02,3.9235721488e-04,5.0478905905e-04,5.8473640820e-04,6.8482630013e-04,7.8096978541e-04,9.2679227237e-04,1.0170318274e-03,1.0806701175e-03,1.1575115786e-03,1.2935005361e-03
6.8144000000e-02,3.9407652366e-04,5.1678485761e-04,5.6838987803e-04,6.8603570980e-04,7.8740304161e-04,9.4264156360e-04,1.0259761621e-03,1.0831464169e-03,1.1635215924e-03,1.3067389955e-03
6.9144000000e-02,4.1218456317e-04,5.1632516261e-04,5.9636229707e-04,6.6436536144e-04,7.7895914728e-04,9.3131064204e-04,1.0318605200e-03,1.1026150605e-03,1.1920117686e-03,1.3233981736e-03
7.0144000000e-02,4.2108586058e-04,5.2530500398e-04,5.8617530158e-04,6.7894026870e-04,7.6386873843e-04,9.2775597295e-04,1.0242286953e-03,1.1156251276e-03,1.1912800983e-03,1.2998939201e-03
7.1144000000e-02,4.3052084948e-04,5.1782746596e-04,5.9022771893e-04,6.8164932600e-04,7.5669559010e-04,9.1190762760e-04,1.0042559006e-03,1.1256525613e-03,1.2166870874e-03,1.3042798673e-03
7.2144000000e-02,4.1392504500e-04,5.1556322433e-04,5.7296660088e-04,7.0261216024e-04,7.4052899436e-04,8.9546796517e-04,9.9826349469e-04,1.1068898311e-03,1.1839478975e-03,1.3034664153e-03
7.3144000000e-02,4.0985818487e-04,5.0138358347e-04,5.8258046920e-04,7.0578207669e-04,7.6959848229e-04,8.9524379291e-04,9.7994772659e-04,1.1015463679e-03,1.1906211148e-03,1.3267435133e-03
7.4144000000e-02,4.2620529712e-04,4.8869584134e-04,5.8555924625e-04,7.2517599619e-04,7.5765070505e-04,9.0943889518e-04,1.0117422062e-03,1.1231167446e-03,1.1866047134e-03,1.3125153782e-03
7.5144000000e-02,4.2113071686e-04,4.9976039008e-04,6.0026923165e-04,7.0569432864e-04,7.6458381955e-04,9.1249188699e-04,9.9793738627e-04,1.1145891040e-03,1.2006177712e-03,1.3109431893e-03
7.6144000000e-02,4.1491184675e-04,5.0229700719e-04,6.1281025410e-04,6.9810936111e-04,7.4661125836e-04,8.9076529548e-04,1.0023390496e-03,1.1104048463e-03,1.1924377759e-03,1.2913093087e-03
7.7144000000e-02,3.9161393943e-04,5.0237333198e-04,6.1381149862e-04,7.0674213930e-04,7.5821051723e-04,9.0302331955e-04,9.8532036645e-04,1.0802190809e-03,1.1825803813e-03,1.2755354692e-03
7.8144000000e-02,3.9419603127e-04,4.8268640967e-04,6.0325757659e-04,7.1077658504e-04,7.6124233601e-04,9.0665213065e-04,9.9459051853e-04,1.0822441982e-03,1.1676872236e-03,1.2630404672e-03
7.9144000000e-02,3.7561174395e-04,4.9745474826e-04,6.0235644924e-04,7.0190406404e-04,7.7646836871e-04,9.3180860858e-04,9.9968514405e-04,1.0588737496e-03,1.1520140833e-03,1.2849997438e-03
8.0144000000e-02,3.9879716496e-04,4.9913687690e-04,6.2280887505e-04,6.8431094405e-04,7.8840916103e-04,9.3363101769e-04,1.0170440510e-03,1.0863698117e-03,1.1714467109e-03,1.2915990374e-03
8.1144000000e-02,3.9618968003e-04,5.2075618441e-04,6.1028833443e-04,6.8068300607e-04,7.9218669271e-04,9.5404597232e-04,1.0322366870e-03,1.0881999333e-03,1.1668555089e-03,1.2722756946e-03
8.2144000000e-02,3.9598518924e-04,5.2630104619e-04,6.0857462813e-04,6.6329113906e-04,7.7774922829e-04,9.2949332611e-04,1.0314708197e-03,1.0856540030e-03,1.1706108489e-03,1.2762697588e-03
8.3144000000e-02,3.8817899622e-04,5.4026917496e-04,5.8458619606e-04,6.9303066994e-04,7.7765704191e-04,9.2594367743e-04,1.0203640704e-03,1.0766820924e-03,1.1456476204e-03,1.2813693320e-03
8.4144000000e-02,3.9340728108e-04,5.1952487411e-04,5.8437450207e-04,6.8093591835e-04,7.9599711171e-04,9.3338749139e-04,1.0184697749e-03,1.0834982095e-03,1.1629833898e-03,1.3107726409e-03
8.5144000000e-02,4.0331862692e-04,5.1512237405e-04,5.6460285123e-04,6.8700384872e-04,7.8374941950e-04,9.4021474069e-04,1.0412771371e-03,1.0967849084e-03,1.1632048700e-03,1.3095124450e-03
8.6144000000e-02,4.1588082240e-04,5.2544008213e-04,5.8489142248e-04,6.7345397838e-04,7.8183678852e-04,9.3317932624e-04,1.0255058442e-03,1.1087050370e-03,1.1834945326e-03,1.3341150770e-03
8.7144000000e-02,4.2686722736e-04,5.2622097428e-04,5.9042366047e-04,6.7863824370e-04,7.5627409387e-04,9.1847497970e-04,1.0229048348e-03,1.1246873328e-03,1.1956392700e-03,1.2998774764e-03
8.8144000000e-02,4.0920647734e-04,5.1772436564e-04,5.8399942645e-04,6.8530898716e-04,7.5664058386e-04,9.0986359282e-04,9.9563905678e-04,1.0991228191e-03,1.2117491860e-03,1.3057218166e-03
8.9144000000e-02,4.1533225158e-04,4.9747566663e-04,5.7780987845e-04,6.9976551458e-04,7.3558716394e-04,8.9246983407e-04,9.9384349596e-04,1.1065718718e-03,1.1907999578e-03,1.3042426144e-03
9.0144000000e-02,4.1141815018e-04,4.9917896831e-04,5.8550522226e-04,7.1191316238e-04,7.6046271715e-04,9.2348811449e-04,9.7238291346e-04,1.1026629363e-03,1.1851529416e-03,1.3173972548e-03
9.1144000000e-02,4.2993775423e-04,4.7946115956e-04,6.0022379330e-04,7.0878428232e-04,7.6389398600e-04,9.0912457381e-04,9.9585675343e-04,1.1245391943e-03,1.2046422489e-03,1.3098656200e-03
9.2144000000e-02,4.1724284529e-04,5.0982700486e-04,6.0607755586e-04,7.0084308391e-04,7.5678733992e-04,9.1194902780e-04,1.0030275007e-03,1.1096458911e-03,1.2015255925e-03,1.2983719353e-03
9.3144000000e-02,4.1711085942e-04,5.0044305681e-04,6.2223574787e-04,7.0080015576e-04,7.4957140896e-04,8.9486100478e-04,9.9438941106e-04,1.1101309065e-03,1.1961338896e-03,1.2836714450e-03
9.4144000000e-02,4.0011935198e-04,5.0402122724e-04,5.9530324506e-04,7.2164039011e-04,7.5524883869e-04,9.0527355496e-04,9.8877142591e-04,1.0892916907e-03,1.1667671788e-03,1.2650009012e-03
9.5144000000e-02,3.9122693124e-04,4.9171867431e-04,6.0715203290e-04,7.0898939157e-04,7.7203461842e-04,9.0957189968e-04,9.9768796645e-04,1.0765354818e-03,1.1682105105e-03,1.2896492262e-03
9.6144000000e-02,3.7949303078e-04,4.9681118981e-04,6.0131733335e-04,7.0481801231e-04,7.7851786045e-04,9.2679467343e-04,1.0161500541e-03,1.0681182903e-03,1.1445010750e-03,1.2838827388e-03
9.7144000000e-02,3.9602473407e-04,5.0314956752e-04,6.1645296228e-04,6.8383051257e-04,7.9493416706e-04,9.4152892416e-04,1.0221857519e-03,1.0859729809e-03,1.1754592560e-03,1.2896684348e-03
9.8144000000e-02,4.0117614844e-04,5.1633738622e-04,6.0566348111e-04,6.8105902756e-04,7.6599957538e-04,9.4498405815e-04,1.0408803064e-03,1.0905577074e-03,1.1686860671e-03,1.2645384413e-03
9.9144000000e-02,3.8458962081e-04,5.2831786888e-04,6.0409020080e-04,6.6146974859e-04,7.7810123912e-04,9.2879294243e-04,1.0090834257e-03,1.0686813039e-03,1.1699616880e-03,1.2820365373e-03
1.0014400000e-01,3.8788708480e-04,5.1843006077e-04,5.8974630520e-04,6.8215369538e-04,7.7241231338e-04,9.2688474979e-04,1.0229943291e-03,1.0760349687e-03,1.1573895608e-03,1.2827110186e-03
1.0114400000e-01,3.8970065361e-04,5.1514369261e-04,5.7562712755e-04,6.8763758463e-04,7.9067664046e-04,9.4686045486e-04,1.0169423331e-03,1.0804822523e-03,1.1649078806e-03,1.3047999528e-03
1.0214400000e-01,4.1656534449e-04,5.1482624258e-04,5.7355307945e-04,6.7848370236e-04,7.7969598351e-04,9.3641298008e-04,1.0338579887e-03,1.1077566887e-03,1.1762920622e-03,1.3178816880e-03
1.0314400000e-01,4.1560295358e-04,5.3811898397e-04,5.8694313338e-04,6.7395885708e-04,7.7700562542e-04,9.3342830951e-04,1.0231068154e-03,1.1081236153e-03,1.1908344459e-03,1.3298496197e-03
1.0414400000e-01,4.3419579015e-04,5.2171828429e-04,5.8889021602e-04,6.8129469582e-04,7.6117554272e-04,9.0611618361e-04,1.0213081259e-03,1.1322554928e-03,1.2066702766e-03,1.3077653421e-03
1.0514400000e-01,4.1050905565e-04,5.1909129979e-04,5.6824119383e-04,6.9940782851e-04,7.4770585343e-04,9.0449910203e-04,1.0037695756e-03,1.1047818407e-03,1.1883178377e-03,1.3025105000e-03
