# Saved on 2025-06-26T17:30:43.085522
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE11
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1.5e-05
#   ProgramTargetOffset: 1.5e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS,Conductance_Target_1300.00 uS
1.0144000000e-02,4.0190763684e-04,5.2707331633e-04,5.9162914113e-04,6.5516847826e-04,7.6652555435e-04,8.6458639998e-04,9.8027572676e-04,1.0747519991e-03,1.1805524991e-03,1.2714376498e-03
1.1144000000e-02,4.0023212932e-04,5.2471259551e-04,5.9398324083e-04,6.5951295255e-04,7.6912561781e-04,8.8166962087e-04,9.8135285953e-04,1.0784931510e-03,1.1810362776e-03,1.2745667482e-03
1.2144000000e-02,3.9584610931e-04,5.1923743740e-04,6.0110447521e-04,6.6261811298e-04,7.8171957284e-04,8.6940061010e-04,9.7736170574e-04,1.0738502169e-03,1.1719585746e-03,1.2666432303e-03
1.3144000000e-02,3.8987829612e-04,5.2803381550e-04,5.9700589190e-04,6.5699030529e-04,7.7599281212e-04,8.7068132416e-04,9.8876378615e-04,1.0842621850e-03,1.1811786680e-03,1.2671457080e-03
1.4144000000e-02,3.8979476813e-04,5.2480958402e-04,5.9406509536e-04,6.5818632720e-04,7.8172270150e-04,8.6737381935e-04,9.7999116406e-04,1.0795651178e-03,1.1791200086e-03,1.2753675401e-03
1.5144000000e-02,3.9438025851e-04,5.2514602430e-04,5.9474608861e-04,6.5942978836e-04,7.6762102253e-04,8.7043154053e-04,9.8167744000e-04,1.0842446500e-03,1.1835638725e-03,1.2664514361e-03
1.6144000000e-02,3.9646885853e-04,5.1481129049e-04,6.0421109083e-04,6.7100139859e-04,7.7539880294e-04,8.7107546278e-04,9.8102158518e-04,1.0633358033e-03,1.1808963609e-03,1.2720187078e-03
1.7144000000e-02,3.8829621190e-04,5.2216524637e-04,5.9814519773e-04,6.6708613303e-04,7.7529897681e-04,8.7046602857e-04,9.9275450339e-04,1.0762085731e-03,1.1805960821e-03,1.2670793512e-03
1.8144000000e-02,3.9245209337e-04,5.2308314480e-04,5.9620175307e-04,6.7308588768e-04,7.7324672020e-04,8.7661093858e-04,9.8172662547e-04,1.0752114758e-03,1.1894222553e-03,1.2741019600e-03
1.9144000000e-02,3.9423845010e-04,5.2933541156e-04,5.8815610828e-04,6.6133012297e-04,7.7411597886e-04,8.7375301518e-04,9.8200500361e-04,1.0824672063e-03,1.1800187349e-03,1.2644936214e-03
2.0144000000e-02,4.0487699152e-04,5.3173884226e-04,5.8940211602e-04,6.6498680098e-04,7.7186894487e-04,8.7289641669e-04,9.7587217169e-04,1.0750534420e-03,1.1858755170e-03,1.2692643213e-03
2.1144000000e-02,4.0228907892e-04,5.3581385146e-04,5.8516608988e-04,6.6488697485e-04,7.6964657637e-04,8.7057036581e-04,9.7651121905e-04,1.0765522165e-03,1.1838586215e-03,1.2712542957e-03
2.2144000000e-02,4.0782724682e-04,5.3213596402e-04,5.8764206187e-04,6.6509324824e-04,7.6548931247e-04,8.8186185167e-04,9.7396979982e-04,1.0780494631e-03,1.1839211220e-03,1.2845502351e-03
2.3144000000e-02,3.9956063119e-04,5.2647406847e-04,5.9295336541e-04,6.6648550273e-04,7.7543641964e-04,8.7351523689e-04,9.7283191280e-04,1.0696968820e-03,1.1687751976e-03,1.2712144235e-03
2.4144000000e-02,4.0015507693e-04,5.3292566008e-04,5.8937032009e-04,6.6214721301e-04,7.7179443906e-04,8.7485990662e-04,9.8117823654e-04,1.0756487609e-03,1.1786822142e-03,1.2758426601e-03
2.5144000000e-02,4.0209990402e-04,5.3255072999e-04,5.8867590269e-04,6.6020591476e-04,7.7264048741e-04,8.6261330580e-04,9.7768926935e-04,1.0712242511e-03,1.1702057236e-03,1.2649626296e-03
2.6144000000e-02,4.0371847717e-04,5.3092328017e-04,5.8886762417e-04,6.5507789259e-04,7.6274234743e-04,8.6822794401e-04,9.7855343483e-04,1.0769731307e-03,1.1914011702e-03,1.2737447105e-03
2.7144000000e-02,4.0268972953e-04,5.2006405895e-04,5.9601290559e-04,6.6657863499e-04,7.6923475717e-04,8.6250147433e-04,9.7917443782e-04,1.0663308785e-03,1.1809241551e-03,1.2738110672e-03
2.8144000000e-02,3.9690370613e-04,5.2242423408e-04,5.9736172261e-04,6.6289314418e-04,7.6899501437e-04,8.6739004473e-04,9.8847449408e-04,1.0733184172e-03,1.1811691365e-03,1.2654521561e-03
2.9144000000e-02,3.9368045691e-04,5.1684291975e-04,6.0131638747e-04,6.6176653490e-04,7.7263313869e-04,8.7185777375e-04,9.8410026112e-04,1.0747066699e-03,1.1874600023e-03,1.2705671543e-03
3.0144000000e-02,3.8826030504e-04,5.2970422985e-04,5.8504567278e-04,6.5327301854e-04,7.7689248428e-04,8.6848289357e-04,9.9065611721e-04,1.0863212083e-03,1.1817319319e-03,1.2646276446e-03
3.1144000000e-02,3.9994600229e-04,5.2367449825e-04,5.9583617258e-04,6.6148648330e-04,7.7845368651e-04,8.7050611910e-04,9.6887677500e-04,1.0787714564e-03,1.1842892127e-03,1.2677779887e-03
3.2144000000e-02,3.9499875129e-04,5.2567022067e-04,5.9544403484e-04,6.6071952460e-04,7.7874050476e-04,8.7018182967e-04,9.8403419543e-04,1.0847791418e-03,1.1818659550e-03,1.2646128016e-03
3.3144000000e-02,3.9631318941e-04,5.2288298320e-04,5.9696671087e-04,6.6344051447e-04,7.7273522038e-04,8.7693821115e-04,9.8269134469e-04,1.0742309678e-03,1.1854246986e-03,1.2838741532e-03
3.4144000000e-02,3.8869446144e-04,5.2340110415e-04,5.9555102780e-04,6.6875676566e-04,7.7535412856e-04,8.7624073785e-04,9.7992742667e-04,1.0777717398e-03,1.1716198787e-03,1.2743679690e-03
3.5144000000e-02,3.9284324885e-04,5.2657866036e-04,5.9434838477e-04,6.7070017394e-04,7.7757416875e-04,8.7784523203e-04,9.8327764135e-04,1.0805668717e-03,1.1785513925e-03,1.2717959180e-03
3.6144000000e-02,3.9500198909e-04,5.3013118304e-04,5.9231817431e-04,6.6901178798e-04,7.7525925008e-04,8.6024672783e-04,9.8006734333e-04,1.0775587725e-03,1.1783475929e-03,1.2642651564e-03
3.7144000000e-02,3.9812643081e-04,5.3344672779e-04,5.8402241848e-04,6.6542394052e-04,7.6256619650e-04,8.7409171101e-04,9.8367556348e-04,1.0776620184e-03,1.1911953334e-03,1.2713829346e-03
3.8144000000e-02,4.0452596295e-04,5.2651208534e-04,5.8836292737e-04,6.7062806920e-04,7.6645184890e-04,8.7379841716e-04,9.7384312539e-04,1.0706708417e-03,1.1751640704e-03,1.2705671543e-03
3.9144000000e-02,4.0579277993e-04,5.2678449720e-04,5.9119258367e-04,6.6860855441e-04,7.6336604252e-04,8.7492910097e-04,9.8257107311e-04,1.0731295333e-03,1.1770090350e-03,1.2660624634e-03
4.0144000000e-02,4.0163962694e-04,5.2812214562e-04,5.9168185544e-04,6.6578868427e-04,7.7684868302e-04,8.7209969934e-04,9.8124190117e-04,1.0709634807e-03,1.1749594705e-03,1.2710018200e-03
4.1144000000e-02,3.9919927076e-04,5.3868508985e-04,5.8224413806e-04,6.5554537287e-04,7.6907374023e-04,8.7227963377e-04,9.7968564660e-04,1.0875515727e-03,1.1732349230e-03,1.2698519276e-03
4.2144000000e-02,4.0651546442e-04,5.3241896239e-04,5.8848221670e-04,6.5950334829e-04,7.6992902905e-04,8.7294392870e-04,9.6967298305e-04,1.0774833208e-03,1.1760982306e-03,1.2751515897e-03
4.3144000000e-02,4.0286078729e-04,5.3177926020e-04,5.8976784203e-04,6.5378670115e-04,7.7164513641e-04,8.6334643129e-04,9.8128119134e-04,1.0767176718e-03,1.1712736887e-03,1.2681240332e-03
4.4144000000e-02,4.0145441744e-04,5.2574276197e-04,5.9849819081e-04,6.6530461481e-04,7.6792879554e-04,8.6820291472e-04,9.8089425592e-04,1.0728241614e-03,1.1787006952e-03,1.2793199858e-03
4.5144000000e-02,3.8954607589e-04,5.2419756685e-04,5.9755650000e-04,6.6260501626e-04,7.7195894846e-04,8.7084306870e-04,9.8693686596e-04,1.0794436821e-03,1.1739537877e-03,1.2729543960e-03
4.6144000000e-02,3.9244645450e-04,5.2093659178e-04,6.0283968196e-04,6.6121530836e-04,7.7262964624e-04,8.7200693088e-04,9.8650110886e-04,1.0769208166e-03,1.1767268734e-03,1.2693427561e-03
4.7144000000e-02,3.8650548959e-04,5.2299379604e-04,5.9894435253e-04,6.6154585511e-04,7.7811237134e-04,8.6215259216e-04,9.8655516922e-04,1.0746553016e-03,1.1781018839e-03,1.2583569332e-03
4.8144000000e-02,3.9383270632e-04,5.2967738156e-04,5.9373047407e-04,6.5848631493e-04,7.6766242273e-04,8.6939791800e-04,9.9020377093e-04,1.0839430615e-03,1.1907591397e-03,1.2669537682e-03
4.9144000000e-02,3.9539798308e-04,5.2302562835e-04,5.9715544921e-04,6.6396387410e-04,7.7248289017e-04,8.6890213424e-04,9.8341108242e-04,1.0812230175e-03,1.1824573448e-03,1.2631854042e-03
5.0144000000e-02,3.9386479330e-04,5.2166153182e-04,5.9963098465e-04,6.6647473432e-04,7.7140197391e-04,8.7969638116e-04,9.8525582871e-04,1.0797060531e-03,1.1858181097e-03,1.2720178347e-03
5.1144000000e-02,3.9238933823e-04,5.2198061894e-04,5.9737725678e-04,6.7065477197e-04,7.8002842201e-04,8.7515240011e-04,9.8295175121e-04,1.0761039448e-03,1.1698656454e-03,1.2697982311e-03
5.2144000000e-02,3.9230930270e-04,5.3336942074e-04,5.8979952883e-04,6.5999687649e-04,7.7147036791e-04,8.8055559900e-04,9.8416610854e-04,1.0843251948e-03,1.1811263539e-03,1.2710306328e-03
5.3144000000e-02,4.0015664126e-04,5.3083025705e-04,5.9033787693e-04,6.6490116296e-04,7.7278215031e-04,8.7628533947e-04,9.7598487628e-04,1.0788354120e-03,1.1807472038e-03,1.2809435430e-03
5.4144000000e-02,4.0245842683e-04,5.3674517403e-04,5.8545367210e-04,6.6302243795e-04,7.6653981523e-04,8.7134038040e-04,9.7971322248e-04,1.0783699690e-03,1.1736016313e-03,1.2729789887e-03
5.5144000000e-02,4.0669910959e-04,5.2342144045e-04,6.0092424974e-04,6.7406261223e-04,7.6491560321e-04,8.7409258413e-04,9.7526230093e-04,1.0668468894e-03,1.1806104885e-03,1.2786012667e-03
5.6144000000e-02,3.9535076212e-04,5.2929299272e-04,5.9066358517e-04,6.6592947405e-04,7.6255710155e-04,8.7347973022e-04,9.9631368357e-04,1.0742944141e-03,1.1775865278e-03,1.2772154878e-03
5.7144000000e-02,4.0085527871e-04,5.2949897508e-04,5.9258763940e-04,6.6591746872e-04,7.6265554526e-04,8.7437445472e-04,9.8109907412e-04,1.0696024401e-03,1.1785494280e-03,1.2791770860e-03
5.8144000000e-02,3.9931790525e-04,5.2778894315e-04,5.8867775806e-04,6.6123684519e-04,7.7013006376e-04,8.6753098003e-04,9.8337332020e-04,1.0807082435e-03,1.1714435823e-03,1.2600184709e-03
5.9144000000e-02,4.0643208195e-04,5.3157258662e-04,5.8949586673e-04,6.5720254497e-04,7.6533222455e-04,8.6751671915e-04,9.8213946330e-04,1.0781479068e-03,1.1897123477e-03,1.2720836094e-03
6.0144000000e-02,4.0300823457e-04,5.2717725339e-04,5.9221965785e-04,6.5519561758e-04,7.6596683357e-04,8.6416257545e-04,9.8335200164e-04,1.0730465146e-03,1.1813150923e-03,1.2717237405e-03
6.1144000000e-02,4.0087339585e-04,5.2393901569e-04,5.9498132032e-04,6.5739492129e-04,7.6608150266e-04,8.8140834123e-04,9.8255368357e-04,1.0792868852e-03,1.1803649249e-03,1.2783842976e-03
6.2144000000e-02,3.9768732677e-04,5.1996266848e-04,6.0114929511e-04,6.6206790507e-04,7.7753065852e-04,8.6914078565e-04,9.7986849141e-04,1.0753450624e-03,1.1703298514e-03,1.2724717089e-03
6.3144000000e-02,3.9035159716e-04,5.2818013501e-04,5.9887675889e-04,6.5620784881e-04,7.7257958765e-04,8.7085107225e-04,9.8786789749e-04,1.0819504678e-03,1.1822656234e-03,1.2735843484e-03
6.4144000000e-02,3.9018166717e-04,5.2747920563e-04,5.9530688304e-04,6.5795233240e-04,7.7820397564e-04,8.6681779067e-04,9.8274591437e-04,1.0816834401e-03,1.1778360931e-03,1.2761433027e-03
6.5144000000e-02,3.9499787817e-04,5.2558654716e-04,5.9634498029e-04,6.5933527367e-04,7.6346870628e-04,8.6837870185e-04,9.8363540019e-04,1.0845419456e-03,1.1815464677e-03,1.2699345825e-03
6.6144000000e-02,3.9734561142e-04,5.1753337175e-04,6.0430651502e-04,6.7114873673e-04,7.7258817328e-04,8.6952291895e-04,9.8277872894e-04,1.0661061242e-03,1.1829785944e-03,1.2733032054e-03
6.7144000000e-02,3.8875215978e-04,5.2614723245e-04,5.9877995227e-04,6.6657550633e-04,7.7065196820e-04,8.6991763965e-04,9.9492979643e-04,1.0794814443e-03,1.1837097554e-03,1.2686196715e-03
6.8144000000e-02,3.9170256059e-04,5.2630428399e-04,5.9844460338e-04,6.7261978984e-04,7.7099073678e-04,8.7709035142e-04,9.8146243545e-04,1.0774035763e-03,1.1881945829e-03,1.2744098785e-03
6.9144000000e-02,3.9216371079e-04,5.3147901781e-04,5.8977224398e-04,6.5976135375e-04,7.7325392340e-04,8.7438464107e-04,9.8367629107e-04,1.0841774929e-03,1.1784816888e-03,1.2667824922e-03
7.0144000000e-02,4.0394803364e-04,5.3657640819e-04,5.9017005697e-04,6.6554719524e-04,7.6998476288e-04,8.7363863713e-04,9.7427837318e-04,1.0779212607e-03,1.1838817591e-03,1.2716492347e-03
7.1144000000e-02,4.0062484914e-04,5.3537587519e-04,5.8449120843e-04,6.6706343205e-04,7.6875483501e-04,8.7103995611e-04,9.7743657534e-04,1.0767139611e-03,1.1819756764e-03,1.2729127775e-03
7.2144000000e-02,4.0772589273e-04,5.3203570133e-04,5.8675199398e-04,6.6538632382e-04,7.6322314271e-04,8.8096159743e-04,9.7517171525e-04,1.0769223445e-03,1.1830416042e-03,1.2837900431e-03
7.3144000000e-02,4.0000213630e-04,5.2793908253e-04,5.9244612203e-04,6.6634638642e-04,7.7274962678e-04,8.7316191639e-04,9.7605261544e-04,1.0721298895e-03,1.1688889208e-03,1.2741505634e-03
7.4144000000e-02,3.9971204387e-04,5.3337731515e-04,5.8938290749e-04,6.6150118073e-04,7.6988704677e-04,8.7418076873e-04,9.8368604085e-04,1.0735633987e-03,1.1780109344e-03,1.2789510947e-03
7.5144000000e-02,4.0192320739e-04,5.3309049690e-04,5.8803394495e-04,6.6013395553e-04,7.6916745456e-04,8.6211664893e-04,9.7683070635e-04,1.0708434274e-03,1.1732235726e-03,1.2680899817e-03
7.6144000000e-02,4.0251186874e-04,5.3085059335e-04,5.9011534177e-04,6.5530759457e-04,7.5951102190e-04,8.6829852080e-04,9.7925054433e-04,1.0765154730e-03,1.1903949780e-03,1.2752854673e-03
7.7144000000e-02,4.0231778257e-04,5.1952727517e-04,5.9669218899e-04,6.6473585321e-04,7.6963486208e-04,8.6253443442e-04,9.7870783065e-04,1.0683145956e-03,1.1785410607e-03,1.2761174003e-03
7.8144000000e-02,3.9582690079e-04,5.2314975619e-04,5.9698355471e-04,6.6177715780e-04,7.6948454080e-04,8.6600266513e-04,9.8855241959e-04,1.0747853958e-03,1.1797754269e-03,1.2636238534e-03
7.9144000000e-02,3.9231723349e-04,5.1709950640e-04,6.0171449149e-04,6.6248976509e-04,7.7277392847e-04,8.7091939349e-04,9.8436277767e-04,1.0726213077e-03,1.1861242092e-03,1.2716997298e-03
8.0144000000e-02,3.8786180085e-04,5.2947820222e-04,5.8640620409e-04,6.5297303081e-04,7.7624972619e-04,8.6982472567e-04,9.8770564364e-04,1.0876906890e-03,1.1774551240e-03,1.2667718693e-03
8.1144000000e-02,4.0052080294e-04,5.2394367231e-04,5.9673078795e-04,6.6168257035e-04,7.7768912888e-04,8.7000837084e-04,9.7126816399e-04,1.0800171003e-03,1.1820645886e-03,1.2711218733e-03
8.2144000000e-02,3.9456190279e-04,5.2427461924e-04,5.9563542891e-04,6.6085609433e-04,7.7759737906e-04,8.6983040092e-04,9.8571072158e-04,1.0849107639e-03,1.1837214697e-03,1.2654731108e-03
8.3144000000e-02,3.9604092308e-04,5.2334540669e-04,5.9962603700e-04,6.6492350015e-04,7.7156721090e-04,8.7676431576e-04,9.8420641734e-04,1.0741620645e-03,1.1875615019e-03,1.2851496285e-03
8.4144000000e-02,3.8905367546e-04,5.2277355280e-04,5.9746998886e-04,6.6892622272e-04,7.7483571658e-04,8.7553627964e-04,9.7878764791e-04,1.0766427295e-03,1.1749708938e-03,1.2768998567e-03
8.5144000000e-02,3.9293488953e-04,5.2621988289e-04,5.9532754676e-04,6.7161636252e-04,7.7493350545e-04,8.7704407633e-04,9.8054151749e-04,1.0774635302e-03,1.1795240425e-03,1.2727215653e-03
8.6144000000e-02,3.9625028876e-04,5.2888415667e-04,5.9412010160e-04,6.6928347223e-04,7.7257311204e-04,8.6151623691e-04,9.8008364148e-04,1.0743873281e-03,1.1799310596e-03,1.2671654986e-03
8.7144000000e-02,4.0085542423e-04,5.3490752180e-04,5.8580524637e-04,6.6523927671e-04,7.6184704085e-04,8.7319262093e-04,9.8261654784e-04,1.0777317220e-03,1.1896946671e-03,1.2757818331e-03
8.8144000000e-02,4.0555911255e-04,5.2815172239e-04,5.8949826780e-04,6.6988359322e-04,7.6467331382e-04,8.7285348854e-04,9.7314230516e-04,1.0722634761e-03,1.1760385678e-03,1.2733611220e-03
8.9144000000e-02,4.0554568841e-04,5.2831866924e-04,5.9223759308e-04,6.6927474109e-04,7.6156626164e-04,8.7610780611e-04,9.8056174465e-04,1.0732622468e-03,1.1790097051e-03,1.2689387950e-03
9.0144000000e-02,4.0008962969e-04,5.2745574067e-04,5.9125944972e-04,6.6796419560e-04,7.7684868302e-04,8.7280808657e-04,9.8077631264e-04,1.0696000390e-03,1.1740931222e-03,1.2757636432e-03
9.1144000000e-02,4.0011720557e-04,5.3813753766e-04,5.8241574152e-04,6.5572239691e-04,7.6845833973e-04,8.7312742835e-04,9.8101372714e-04,1.0853663844e-03,1.1734048167e-03,1.2739248632e-03
9.2144000000e-02,4.0732709749e-04,5.2645584219e-04,5.8895173424e-04,6.6047097789e-04,7.6951328083e-04,8.7393214926e-04,9.7065618320e-04,1.0765890329e-03,1.1767503747e-03,1.2777076336e-03
9.3144000000e-02,4.0353002987e-04,5.2960825997e-04,5.8757137595e-04,6.5620966780e-04,7.7097320172e-04,8.6555308371e-04,9.8105330835e-04,1.0763448518e-03,1.1696913134e-03,1.2699216313e-03
9.4144000000e-02,4.0294162318e-04,5.2328672609e-04,5.9685517044e-04,6.6708926170e-04,7.6871605415e-04,8.6887601356e-04,9.8029187939e-04,1.0672053759e-03,1.1809275748e-03,1.2793726637e-03
9.5144000000e-02,3.9172220568e-04,5.2022169257e-04,5.9632631746e-04,6.6158427217e-04,7.7182172390e-04,8.6962412752e-04,9.8837525002e-04,1.0762835154e-03,1.1761730275e-03,1.2745794083e-03
9.6144000000e-02,3.9358037611e-04,5.1765196986e-04,5.9913152654e-04,6.6183805757e-04,7.7187258285e-04,8.7171683845e-04,9.8358264950e-04,1.0754535469e-03,1.1728520622e-03,1.2724290718e-03
9.7144000000e-02,3.8794831198e-04,5.2078969020e-04,5.9680980485e-04,6.6169573984e-04,7.7759330452e-04,8.6174921307e-04,9.8746175354e-04,1.0733932140e-03,1.1783219816e-03,1.2607648387e-03
9.8144000000e-02,3.9403854316e-04,5.2564875659e-04,5.9160214732e-04,6.6027452704e-04,7.7018026786e-04,8.6881336756e-04,9.8878947028e-04,1.0826690414e-03,1.1899072706e-03,1.2724762200e-03
9.9144000000e-02,3.9609054511e-04,5.2023042372e-04,5.9432364651e-04,6.6328313551e-04,7.7279473771e-04,8.6802639998e-04,9.8255564808e-04,1.0792706598e-03,1.1825597176e-03,1.2632079597e-03
1.0014400000e-01,3.9362177631e-04,5.2103681810e-04,5.9538055211e-04,6.6435852204e-04,7.7383949247e-04,8.8120817963e-04,9.8492411780e-04,1.0827609367e-03,1.1849217117e-03,1.2788138702e-03
1.0114400000e-01,3.9173097321e-04,5.2134895668e-04,5.9355119447e-04,6.7033855885e-04,7.8248966020e-04,8.7543689006e-04,9.8409800557e-04,1.0766887863e-03,1.1677439034e-03,1.2742239051e-03
1.0214400000e-01,3.9172005927e-04,5.3369738453e-04,5.8720295783e-04,6.6158245318e-04,7.7332631918e-04,8.8006236183e-04,9.8280659586e-04,1.0849828686e-03,1.1792756413e-03,1.2755164062e-03
1.0314400000e-01,4.0016766434e-04,5.3157033108e-04,5.8661615185e-04,6.6463209805e-04,7.7439042798e-04,8.7397129391e-04,9.7147458291e-04,1.0797219147e-03,1.1783593072e-03,1.2811009947e-03
1.0414400000e-01,4.0304385038e-04,5.3728308558e-04,5.8084340708e-04,6.6781154601e-04,7.6719989011e-04,8.7245920440e-04,9.7796408227e-04,1.0803231271e-03,1.1738331523e-03,1.2723733380e-03
