# Saved on 2025-07-12T19:21:06.904614
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE46
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0005
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 2
#   v_rst: -1.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_800.00 uS,Conductance_Target_700.00 uS,Conductance_Target_600.00 uS,Conductance_Target_500.00 uS
3.0144000000e-02,7.9633166024e-04,7.0020054409e-04,5.9480200434e-04,5.0174166972e-04
3.1144000000e-02,7.9652498243e-04,7.0008951297e-04,5.9440313635e-04,5.0411934353e-04
3.2144000000e-02,7.9574521806e-04,7.0083071478e-04,5.9474958107e-04,5.0434991863e-04
3.3144000000e-02,7.9602927144e-04,7.0009598858e-04,5.9601625253e-04,5.0349030062e-04
3.4144000000e-02,7.9594465205e-04,7.0040172432e-04,5.9581991081e-04,5.0477476179e-04
3.5144000000e-02,7.9722325609e-04,7.0008332841e-04,5.9632817283e-04,5.0383441703e-04
3.6144000000e-02,7.9612254922e-04,7.0031892392e-04,5.9609581513e-04,5.0495644246e-04
3.7144000000e-02,7.9614175775e-04,7.0101501478e-04,5.9484034864e-04,5.0306120102e-04
3.8144000000e-02,7.9610108514e-04,7.0075788244e-04,5.9457248426e-04,5.0469439884e-04
3.9144000000e-02,7.9598394223e-04,7.0119218435e-04,5.9474485170e-04,5.0473554438e-04
4.0144000000e-02,7.9663943325e-04,7.0166970545e-04,5.9478719777e-04,5.0484031817e-04
4.1144000000e-02,7.9608842498e-04,7.0141082688e-04,5.9507754486e-04,5.0552476750e-04
4.2144000000e-02,7.9621793702e-04,7.0148525992e-04,5.9561560192e-04,5.0491122238e-04
4.3144000000e-02,7.9619843746e-04,7.0089132350e-04,5.9466699895e-04,5.0462942454e-04
4.4144000000e-02,7.9652338172e-04,7.0140376920e-04,5.9453446738e-04,5.0530754379e-04
4.5144000000e-02,7.9633944551e-04,7.0107882493e-04,5.9494959714e-04,5.0405233196e-04
4.6144000000e-02,7.9680765339e-04,7.0041176514e-04,5.9507266997e-04,5.0469236157e-04
4.7144000000e-02,7.9549943621e-04,7.0051733928e-04,5.9502588556e-04,5.0483780797e-04
4.8144000000e-02,7.9620971519e-04,7.0020454586e-04,5.9495530877e-04,5.0827551604e-04
4.9144000000e-02,7.9654739238e-04,7.0010784839e-04,5.9447836975e-04,5.0840815675e-04
5.0144000000e-02,7.9673714936e-04,7.0028909249e-04,5.9503450757e-04,5.0905506214e-04
5.1144000000e-02,7.9653706052e-04,7.0040114224e-04,5.9423015045e-04,5.0932751037e-04
5.2144000000e-02,7.9669014667e-04,7.0053654781e-04,5.9503847297e-04,5.0933733291e-04
5.3144000000e-02,7.9661374912e-04,7.0086025517e-04,5.9480600612e-04,5.1058072131e-04
5.4144000000e-02,7.9655728769e-04,7.0117261203e-04,5.9602214606e-04,5.0975759223e-04
5.5144000000e-02,7.9692908912e-04,7.0070935180e-04,5.9507292463e-04,5.0939765060e-04
5.6144000000e-02,7.9752891907e-04,7.0033522206e-04,5.9465568484e-04,5.0828024541e-04
5.7144000000e-02,7.9592624388e-04,7.0000984124e-04,5.9530673752e-04,5.0966198614e-04
5.8144000000e-02,7.9569072113e-04,6.9968788011e-04,5.9549456637e-04,5.0895701861e-04
5.9144000000e-02,7.9580306192e-04,6.9984824222e-04,5.9538924688e-04,5.0864735385e-04
6.0144000000e-02,7.9606419604e-04,6.9956338848e-04,5.9493599110e-04,5.0804275816e-04
6.1144000000e-02,7.9624463979e-04,7.0044610766e-04,5.9498004703e-04,5.0867834943e-04
6.2144000000e-02,7.9618832387e-04,7.0031521318e-04,5.9554415202e-04,5.0907659897e-04
6.3144000000e-02,7.9628072854e-04,7.0014051744e-04,5.9492205764e-04,5.0402926718e-04
6.4144000000e-02,7.9651974374e-04,7.0031914220e-04,5.9430203692e-04,5.0361944886e-04
6.5144000000e-02,7.9622011981e-04,7.0047426561e-04,5.9483369114e-04,5.0454000302e-04
6.6144000000e-02,7.9658915638e-04,7.0037029218e-04,5.9491590946e-04,5.0416638260e-04
6.7144000000e-02,7.9546007328e-04,6.9998961408e-04,5.9527545091e-04,5.0539038057e-04
6.8144000000e-02,7.9586774518e-04,7.0077265264e-04,5.9477781178e-04,5.0470509450e-04
6.9144000000e-02,7.9630379332e-04,7.0019887062e-04,5.9564736148e-04,5.0371298130e-04
7.0144000000e-02,7.9597892181e-04,7.0050708018e-04,5.9536301706e-04,5.0326827477e-04
7.1144000000e-02,7.9646568338e-04,7.0015157689e-04,5.9519199567e-04,5.0639879191e-04
7.2144000000e-02,7.9624202044e-04,6.9956899097e-04,5.9507787228e-04,5.0799841119e-04
7.3144000000e-02,7.9629950051e-04,7.0003676228e-04,5.9527883423e-04,5.0506838306e-04
7.4144000000e-02,7.9606092186e-04,7.0017551479e-04,5.9587138821e-04,5.0406553783e-04
7.5144000000e-02,7.9584060586e-04,7.0041744038e-04,5.9461563069e-04,5.0543625548e-04
7.6144000000e-02,7.9587851360e-04,7.0100766607e-04,5.9522913944e-04,5.0462193030e-04
7.7144000000e-02,7.9641838965e-04,7.0101021265e-04,5.9511046857e-04,5.0862494390e-04
7.8144000000e-02,7.9659803305e-04,7.0092995884e-04,5.9524096287e-04,5.0831131375e-04
7.9144000000e-02,7.9690827988e-04,7.0140107709e-04,5.9522633819e-04,5.0876249588e-04
8.0144000000e-02,7.9603778431e-04,7.0060086728e-04,5.9504865931e-04,5.0920301874e-04
8.1144000000e-02,7.9660872871e-04,7.0159869210e-04,5.9480371419e-04,5.0913717132e-04
8.2144000000e-02,7.9616525909e-04,7.0033929660e-04,5.9496756876e-04,5.0916420150e-04
8.3144000000e-02,7.9593410192e-04,6.9995869126e-04,5.9504429373e-04,5.0944465329e-04
8.4144000000e-02,7.9563636973e-04,7.0070571383e-04,5.9506382968e-04,5.0941725931e-04
8.5144000000e-02,7.9564910266e-04,7.0071640948e-04,5.9536039771e-04,5.0951119192e-04
8.6144000000e-02,7.9572142567e-04,6.9988869654e-04,5.9516627516e-04,5.0694459787e-04
8.7144000000e-02,7.9592391558e-04,6.9961082772e-04,5.9454778238e-04,5.0806764193e-04
8.8144000000e-02,7.9587975051e-04,7.0004898589e-04,5.9508696722e-04,5.0822662160e-04
8.9144000000e-02,7.9656230810e-04,6.9979483669e-04,5.9518879425e-04,5.0953800383e-04
9.0144000000e-02,7.9671124695e-04,6.9991132477e-04,5.9566456912e-04,5.0991660828e-04
9.1144000000e-02,7.9626035586e-04,6.9935907959e-04,5.9517144109e-04,5.0928538258e-04
9.2144000000e-02,7.9581514001e-04,6.9956593507e-04,5.9458296164e-04,5.0801787438e-04
9.3144000000e-02,7.9653291323e-04,7.0001966378e-04,5.9551148297e-04,5.0909988204e-04
9.4144000000e-02,7.9620142060e-04,7.0047804911e-04,5.9522153606e-04,5.0822458434e-04
9.5144000000e-02,7.9608107626e-04,6.9980203989e-04,5.9544989199e-04,5.0899081543e-04
9.6144000000e-02,7.9602170445e-04,6.9968089520e-04,5.9481011704e-04,5.0922350056e-04
9.7144000000e-02,7.9676930909e-04,7.0075802796e-04,5.9516285546e-04,5.0930764701e-04
9.8144000000e-02,7.9545301560e-04,7.0062640589e-04,5.9513829910e-04,5.0943319366e-04
9.9144000000e-02,7.9615543655e-04,7.0017340477e-04,5.9535312175e-04,5.0989121519e-04
1.0014400000e-01,7.9614510469e-04,7.0005800808e-04,5.9523619711e-04,5.0975555496e-04
1.0114400000e-01,7.9606987128e-04,6.9991241617e-04,5.9534002503e-04,5.0892791478e-04
1.0214400000e-01,7.9585879575e-04,6.9984955189e-04,5.9529305872e-04,5.0770071539e-04
1.0314400000e-01,7.9624092905e-04,6.9986323069e-04,5.9466361563e-04,5.0478225603e-04
1.0414400000e-01,7.9626428487e-04,6.9984060246e-04,5.9484958911e-04,5.0529019063e-04
1.0514400000e-01,7.9684017692e-04,7.0011927164e-04,5.9474103182e-04,5.0519451179e-04
1.0614400000e-01,7.9688077676e-04,6.9990244810e-04,5.9478083131e-04,5.0398459280e-04
1.0714400000e-01,7.9618701420e-04,6.9980356784e-04,5.9517387854e-04,5.0895199820e-04
1.0814400000e-01,7.9584220657e-04,6.9989990152e-04,5.9541434894e-04,5.0907012337e-04
1.0914400000e-01,7.9625184298e-04,7.0012763899e-04,5.9426740336e-04,5.0974780606e-04
1.1014400000e-01,7.9623052443e-04,6.9997178798e-04,5.9506117395e-04,5.0966147683e-04
1.1114400000e-01,7.9647528764e-04,7.0005902671e-04,5.9503236116e-04,5.0848841056e-04
1.1214400000e-01,7.9663499491e-04,6.9994101068e-04,5.9525329561e-04,5.1021492254e-04
1.1314400000e-01,7.9620935139e-04,7.0080313890e-04,5.9565154515e-04,5.0799098972e-04
1.1414400000e-01,7.9615427239e-04,7.0044625318e-04,5.9497560869e-04,5.0984486734e-04
1.1514400000e-01,7.9621342593e-04,6.9992580393e-04,5.9470450651e-04,5.0960112276e-04
1.1614400000e-01,7.9644152720e-04,7.0010450145e-04,5.9548790887e-04,5.0782746257e-04
1.1714400000e-01,7.9669385741e-04,7.0060879807e-04,5.9575020714e-04,5.0900423958e-04
1.1814400000e-01,7.9723322415e-04,7.0043788583e-04,5.9480698837e-04,5.0942628150e-04
1.1914400000e-01,7.9687517427e-04,7.0051071816e-04,5.9509980929e-04,5.0877075410e-04
1.2014400000e-01,7.9687539255e-04,7.0027817856e-04,5.9469395637e-04,5.0891536375e-04
1.2114400000e-01,7.9658362665e-04,7.0048932685e-04,5.9462206991e-04,5.0789683883e-04
1.2214400000e-01,7.9648889368e-04,7.0041656727e-04,5.9461930505e-04,5.0790324167e-04
1.2314400000e-01,7.9555007687e-04,7.0061760198e-04,5.9491318098e-04,5.0873037253e-04
1.2414400000e-01,7.9538935097e-04,7.0026588219e-04,5.9523466916e-04,5.0851311244e-04
1.2514400000e-01,7.9592791735e-04,7.0058275014e-04,5.9544236137e-04,5.0863021897e-04
1.2614400000e-01,7.9563506006e-04,7.0111716923e-04,5.9502795921e-04,5.0971357268e-04
1.2714400000e-01,7.9562625615e-04,7.0055626566e-04,5.9479862102e-04,5.0905153330e-04
1.2814400000e-01,7.9593875853e-04,7.0070433139e-04,5.9442350903e-04,5.0834409194e-04
1.2914400000e-01,7.9667544924e-04,7.0063790190e-04,5.9465521190e-04,5.0937374908e-04
1.3014400000e-01,7.9608202213e-04,7.0057605626e-04,5.9466234234e-04,5.0844511861e-04
1.3114400000e-01,7.9602214100e-04,7.0094465627e-04,5.9497313487e-04,5.0921018556e-04
1.3214400000e-01,7.9611723777e-04,7.0022593718e-04,5.9486195823e-04,5.0920054491e-04
1.3314400000e-01,7.9575307609e-04,7.0003297878e-04,5.9452642745e-04,5.0920618378e-04
1.3414400000e-01,7.9563171312e-04,6.9998430263e-04,5.9518399212e-04,5.0873000873e-04
1.3514400000e-01,7.9672565334e-04,6.9992580393e-04,5.9539637732e-04,5.1015093050e-04
1.3614400000e-01,7.9537574493e-04,6.9986250310e-04,5.9451067500e-04,5.1032369811e-04
1.3714400000e-01,7.9613724665e-04,6.9996887760e-04,5.9496251197e-04,5.0796850701e-04
1.3814400000e-01,7.9575795098e-04,6.9944791903e-04,5.9462337958e-04,5.0911647122e-04
1.3914400000e-01,7.9559584265e-04,7.0063259045e-04,5.9411115217e-04,5.0921211368e-04
1.4014400000e-01,7.9568708315e-04,6.9968184107e-04,5.9471967688e-04,5.0871134590e-04
1.4114400000e-01,7.9543002357e-04,6.9998866820e-04,5.9482114011e-04,5.1032140618e-04
1.4214400000e-01,7.9583114712e-04,6.9918700319e-04,5.9452369896e-04,5.0980608648e-04
1.4314400000e-01,7.9516394180e-04,6.9955000072e-04,5.9430461988e-04,5.0895090681e-04
1.4414400000e-01,7.9538702266e-04,7.0009686169e-04,5.9416932345e-04,5.0863662182e-04
1.4514400000e-01,7.9514225945e-04,7.0034046075e-04,5.9555783082e-04,5.0925365940e-04
1.4614400000e-01,7.9572630057e-04,6.9997477112e-04,5.9448364482e-04,5.0920367357e-04
1.4714400000e-01,7.9491896031e-04,6.9997731771e-04,5.9442903876e-04,5.0945040130e-04
1.4814400000e-01,7.9602054029e-04,7.0003050496e-04,5.9502963268e-04,5.0970502343e-04
1.4914400000e-01,7.9441771959e-04,6.9957575761e-04,5.9691072238e-04,5.0988495786e-04
1.5014400000e-01,7.9468547483e-04,6.9936220825e-04,5.9568879806e-04,5.0995364290e-04
1.5114400000e-01,7.9516474216e-04,6.9879170042e-04,5.9505266108e-04,5.1043727581e-04
1.5214400000e-01,7.9486220784e-04,6.9955778599e-04,5.9523255914e-04,5.0918319175e-04
1.5314400000e-01,7.9608224041e-04,6.9982568675e-04,5.9464258811e-04,5.0898008340e-04
1.5414400000e-01,7.9563069448e-04,6.9957539381e-04,5.9492791479e-04,5.0889757404e-04
1.5514400000e-01,7.9559780715e-04,6.9949564931e-04,5.9504116507e-04,5.1128565246e-04
1.5614400000e-01,7.9579018347e-04,7.0000191045e-04,5.9540678194e-04,5.0983519031e-04
1.5714400000e-01,7.9629731772e-04,6.9964313298e-04,5.9544941905e-04,5.0926770200e-04
1.5814400000e-01,7.9547047790e-04,6.9996443926e-04,5.9547564888e-04,5.1005230489e-04
1.5914400000e-01,7.9573641415e-04,6.9946821895e-04,5.9542016970e-04,5.0884969824e-04
1.6014400000e-01,7.9646233644e-04,6.9933324994e-04,5.9577472712e-04,5.0922652008e-04
1.6114400000e-01,7.9649376858e-04,6.9962072303e-04,5.9544432588e-04,5.1029299357e-04
1.6214400000e-01,7.9663463112e-04,6.9942419941e-04,5.9594000049e-04,5.0859431212e-04
1.6314400000e-01,7.9604782513e-04,6.9934023486e-04,5.9520843934e-04,5.0869257393e-04
1.6414400000e-01,7.9749777797e-04,6.9975212682e-04,5.9477326431e-04,5.0900074712e-04
1.6514400000e-01,7.9671583080e-04,7.0007663453e-04,5.9560741647e-04,5.0877039030e-04
1.6614400000e-01,7.9619880125e-04,6.9986206654e-04,5.9519650677e-04,5.0788352382e-04
1.6714400000e-01,7.9626006482e-04,7.0054098614e-04,5.9549074649e-04,5.0899270718e-04
1.6814400000e-01,7.9604760685e-04,7.0014328230e-04,5.9502006479e-04,5.0932150771e-04
1.6914400000e-01,7.9515957623e-04,7.0034511737e-04,5.9528225393e-04,5.0922564697e-04
1.7014400000e-01,7.9701741925e-04,7.0034489909e-04,5.9465473896e-04,5.0854887377e-04
1.7114400000e-01,7.9642530181e-04,7.0022942964e-04,5.9506437537e-04,5.0894945161e-04
1.7214400000e-01,7.9640463809e-04,7.0033325756e-04,5.9468933614e-04,5.0713370001e-04
1.7314400000e-01,7.9670615378e-04,7.0022826549e-04,5.9538859205e-04,5.0824015489e-04
1.7414400000e-01,7.9673736764e-04,7.0022710133e-04,5.9486097598e-04,5.0838083553e-04
1.7514400000e-01,7.9631972767e-04,7.0030742791e-04,5.9588644945e-04,5.0943199312e-04
1.7614400000e-01,7.9665587691e-04,7.0038302511e-04,5.9518282796e-04,5.0998049119e-04
1.7714400000e-01,7.9691824794e-04,6.9972753408e-04,5.9550522565e-04,5.0318656577e-04
1.7814400000e-01,7.9677331087e-04,6.9962894486e-04,5.9514000895e-04,5.0313818065e-04
1.7914400000e-01,7.9671699496e-04,7.0027825132e-04,5.9461697674e-04,5.0345319323e-04
1.8014400000e-01,7.9623598140e-04,7.0048932685e-04,5.9538408095e-04,5.0508362619e-04
1.8114400000e-01,7.9577926954e-04,7.0063557359e-04,5.9442863858e-04,5.0306025514e-04
1.8214400000e-01,7.9611651017e-04,7.0044668973e-04,5.9548379795e-04,5.0892245781e-04
1.8314400000e-01,7.9595738498e-04,7.0050758950e-04,5.9559260990e-04,5.0833492423e-04
1.8414400000e-01,7.9559642472e-04,6.9947367592e-04,5.9556183260e-04,5.0885595556e-04
1.8514400000e-01,7.9603159975e-04,6.9977584644e-04,5.9540750954e-04,5.0322691095e-04
1.8614400000e-01,7.9690500570e-04,7.0035981480e-04,5.9565227275e-04,5.0304181059e-04
1.8714400000e-01,7.9686797108e-04,7.0034140663e-04,5.9507648984e-04,5.0353075494e-04
1.8814400000e-01,7.9699966591e-04,7.0068890636e-04,5.9519134084e-04,5.0446411478e-04
1.8914400000e-01,7.9610341345e-04,7.0079884608e-04,5.9538859205e-04,5.0215570809e-04
1.9014400000e-01,7.9620534962e-04,7.0039954153e-04,5.9497244365e-04,5.0255915994e-04
1.9114400000e-01,7.9618941527e-04,7.0012312790e-04,5.9560825321e-04,5.0480153732e-04
1.9214400000e-01,7.9648001702e-04,7.0029956987e-04,5.9510530264e-04,5.0516162446e-04
1.9314400000e-01,7.9658166214e-04,6.9972840720e-04,5.9565714764e-04,5.0330956583e-04
1.9414400000e-01,7.9602898040e-04,7.0014102675e-04,5.9551883169e-04,5.0235295930e-04
1.9514400000e-01,7.9639430624e-04,7.0021756983e-04,5.9506870457e-04,5.0336871936e-04
1.9614400000e-01,7.9613317212e-04,6.9998197432e-04,5.9475049056e-04,5.0409234973e-04
1.9714400000e-01,7.9722121882e-04,6.9970672484e-04,5.9560101363e-04,5.0264043239e-04
1.9814400000e-01,7.9643636127e-04,6.9996080128e-04,5.9544483520e-04,5.0287497288e-04
1.9914400000e-01,7.9617624579e-04,6.9999041443e-04,5.9581769165e-04,5.0285892939e-04
2.0014400000e-01,7.9660196207e-04,7.0034628152e-04,5.9604331909e-04,5.0453760196e-04
2.0114400000e-01,7.9611811088e-04,6.9953610364e-04,5.9550020524e-04,5.0440416089e-04
2.0214400000e-01,7.9611600086e-04,6.9987581810e-04,5.9503527154e-04,5.0496906624e-04
2.0314400000e-01,7.9603356426e-04,6.9967732998e-04,5.9505116951e-04,5.0352969993e-04
2.0414400000e-01,7.9652360000e-04,6.9992151111e-04,5.9528403654e-04,5.0388633099e-04
2.0514400000e-01,7.9716795881e-04,6.9961621193e-04,5.9477093600e-04,5.0796541473e-04
2.0614400000e-01,7.9704783275e-04,7.0015543315e-04,5.9553072788e-04,5.0745995395e-04
2.0714400000e-01,7.9598008597e-04,6.9960733526e-04,5.9529007558e-04,5.0715167163e-04
2.0814400000e-01,7.9636389273e-04,6.9948124292e-04,5.9538433561e-04,5.0741124141e-04
2.0914400000e-01,7.9650497355e-04,6.9949463068e-04,5.9566686105e-04,5.0841710618e-04
2.1014400000e-01,7.9633995483e-04,6.9969551987e-04,5.9530488215e-04,5.0867532991e-04
2.1114400000e-01,7.9708115663e-04,7.0033376687e-04,5.9508947743e-04,5.0709935749e-04
2.1214400000e-01,7.9632380221e-04,7.0004840381e-04,5.9542635427e-04,5.0850019761e-04
2.1314400000e-01,7.9612334957e-04,7.0078138378e-04,5.9536752815e-04,5.0759441365e-04
2.1414400000e-01,7.9636934970e-04,7.0045651228e-04,5.9518140915e-04,5.0867012760e-04
2.1514400000e-01,7.9671175627e-04,6.9972651545e-04,5.9498554037e-04,5.0633170758e-04
2.1614400000e-01,7.9649318650e-04,6.9948779128e-04,5.9536276240e-04,5.0798091252e-04
2.1714400000e-01,7.9625395301e-04,6.9951944170e-04,5.9539415815e-04,5.0828090025e-04
2.1814400000e-01,7.9556171841e-04,6.9932779297e-04,5.9522644733e-04,5.0851853302e-04
