# Saved on 2025-07-21T13:19:11.343453
# Name: Shreenidhi
# Sample_ID: Batch6_Sample6_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0009
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS,Conductance_Target_900.00 uS
3.7144000000e-02,7.1201597166e-04,8.0831763626e-04,9.0573754278e-04
3.8144000000e-02,7.1247384767e-04,8.0887679360e-04,9.0579742391e-04
3.9144000000e-02,7.1165173722e-04,8.0806668848e-04,9.0625282610e-04
4.0144000000e-02,7.1183610999e-04,8.0884092313e-04,9.0556190116e-04
4.1144000000e-02,7.1162197855e-04,8.0873527622e-04,9.0608475148e-04
4.2144000000e-02,7.1150694566e-04,8.0812831584e-04,9.0595443908e-04
4.3144000000e-02,7.1091759310e-04,8.0858728325e-04,9.0566478320e-04
4.4144000000e-02,7.1164547990e-04,8.0855534179e-04,9.0578680101e-04
4.5144000000e-02,7.1139445936e-04,8.0845136836e-04,9.0559682576e-04
4.6144000000e-02,7.1143134846e-04,8.0828453065e-04,9.0603680292e-04
4.7144000000e-02,7.1199428930e-04,8.0883961346e-04,9.0538873337e-04
4.8144000000e-02,7.1145717811e-04,8.0840945884e-04,9.0555135102e-04
4.9144000000e-02,7.1130925789e-04,8.0787067418e-04,9.0554196504e-04
5.0144000000e-02,7.1146569098e-04,8.0823898315e-04,9.0607674792e-04
5.1144000000e-02,7.1195368946e-04,8.0842190073e-04,9.0558176453e-04
5.2144000000e-02,7.1243324783e-04,8.0787314801e-04,9.0579000243e-04
5.3144000000e-02,7.1239912359e-04,8.0783232988e-04,9.0568872110e-04
5.4144000000e-02,7.1196685894e-04,8.0763551523e-04,9.0662702860e-04
5.5144000000e-02,7.1115005994e-04,8.0872363469e-04,9.0658584668e-04
5.6144000000e-02,7.1161062806e-04,8.0831683590e-04,9.0649788035e-04
5.7144000000e-02,7.1055423177e-04,8.0837889982e-04,9.0670378995e-04
5.8144000000e-02,7.1127295087e-04,8.0808335042e-04,9.0708526841e-04
5.9144000000e-02,7.1142239904e-04,8.0824014731e-04,9.0640460257e-04
6.0144000000e-02,7.1085203672e-04,8.0848440120e-04,9.0675050160e-04
6.1144000000e-02,7.1205431595e-04,8.0803154560e-04,9.0676992841e-04
6.2144000000e-02,7.1188085712e-04,8.0778518168e-04,9.0677109256e-04
6.3144000000e-02,7.1174588811e-04,8.0787889601e-04,9.0690060460e-04
6.4144000000e-02,7.1188078437e-04,8.0935467849e-04,9.0666515462e-04
6.5144000000e-02,7.1044625656e-04,8.0877209257e-04,9.0626272140e-04
6.6144000000e-02,7.1181668318e-04,8.0882731709e-04,9.0623652795e-04
6.7144000000e-02,7.1165333793e-04,8.0783167505e-04,9.0680128778e-04
6.8144000000e-02,7.0971094829e-04,8.0911879195e-04,9.0648216428e-04
6.9144000000e-02,7.1172784374e-04,8.0824254837e-04,9.0647190518e-04
7.0144000000e-02,7.1141934313e-04,8.0759455159e-04,9.0622284915e-04
7.1144000000e-02,7.1138878411e-04,8.0748584878e-04,9.0691821242e-04
7.2144000000e-02,7.1231181209e-04,8.0796853581e-04,9.0633409854e-04
7.3144000000e-02,7.1140959335e-04,8.0912592239e-04,9.0651192295e-04
7.4144000000e-02,7.1214039053e-04,8.0797501141e-04,9.0688066848e-04
7.5144000000e-02,7.1131980803e-04,8.0730424088e-04,9.0644512966e-04
7.6144000000e-02,7.1195303462e-04,8.0739162513e-04,9.0648085461e-04
7.7144000000e-02,7.1126312832e-04,8.0784651800e-04,9.0621440904e-04
7.8144000000e-02,7.1173395554e-04,8.0839854490e-04,9.0609457402e-04
7.9144000000e-02,7.1129856224e-04,8.0748010078e-04,9.0696899861e-04
8.0144000000e-02,7.1196685894e-04,8.0838777649e-04,9.0664376330e-04
8.1144000000e-02,7.1159716754e-04,8.0781726865e-04,9.0667614131e-04
8.2144000000e-02,7.1124290116e-04,8.0809360952e-04,9.0664376330e-04
8.3144000000e-02,7.1235939686e-04,8.0754340161e-04,9.0638284746e-04
8.4144000000e-02,7.1214191848e-04,8.0854486441e-04,9.0685614850e-04
8.5144000000e-02,7.1191941970e-04,8.0918980530e-04,9.0704961622e-04
8.6144000000e-02,7.1119779022e-04,8.0782956502e-04,9.0665344032e-04
8.7144000000e-02,7.1227048466e-04,8.0671576143e-04,9.0685818577e-04
8.8144000000e-02,7.1040158218e-04,8.0717647506e-04,9.0648252808e-04
8.9144000000e-02,7.1133566962e-04,8.0780497228e-04,9.0696485131e-04
9.0144000000e-02,7.1092268627e-04,8.0762460129e-04,9.0682726295e-04
9.1144000000e-02,7.1139875217e-04,8.0678793893e-04,9.0606001322e-04
9.2144000000e-02,7.1163085522e-04,8.0646561400e-04,9.0646040917e-04
9.3144000000e-02,7.1128320997e-04,8.0744357547e-04,9.0693494712e-04
9.4144000000e-02,7.1199989179e-04,8.0639532825e-04,9.0672867373e-04
9.5144000000e-02,7.1264650614e-04,8.0770143541e-04,9.0685753094e-04
9.6144000000e-02,7.1138507337e-04,8.0664111010e-04,9.0624409495e-04
9.7144000000e-02,7.1097441833e-04,8.0905789218e-04,9.0688707132e-04
9.8144000000e-02,7.1267328167e-04,8.0686222645e-04,9.0709880169e-04
9.9144000000e-02,7.1162990935e-04,8.0833546235e-04,9.0726505732e-04
1.0014400000e-01,7.1240290708e-04,8.0728546891e-04,9.0705958428e-04
1.0114400000e-01,7.1232992923e-04,8.0779915152e-04,9.0716013801e-04
1.0214400000e-01,7.1333539381e-04,8.0730031186e-04,9.0640343842e-04
1.0314400000e-01,7.1207439760e-04,8.0825338955e-04,9.0674308012e-04
1.0414400000e-01,7.1165239206e-04,8.0744888692e-04,9.0680092399e-04
1.0514400000e-01,7.1229886089e-04,8.0801430158e-04,9.0702596935e-04
1.0614400000e-01,7.1205380664e-04,8.0812533270e-04,9.0700872533e-04
1.0714400000e-01,7.1292299253e-04,8.0701029219e-04,9.0653091320e-04
1.0814400000e-01,7.1288566687e-04,8.0739453551e-04,9.0661626018e-04
1.0914400000e-01,7.1108181146e-04,8.0741592683e-04,9.0623769211e-04
1.1014400000e-01,7.1078538895e-04,8.0903490016e-04,9.0633206128e-04
1.1114400000e-01,7.1176022175e-04,8.0717218225e-04,9.0696987172e-04
1.1214400000e-01,7.1215035859e-04,8.0851212260e-04,9.0719113359e-04
1.1314400000e-01,7.1122929512e-04,8.0783145677e-04,9.0671434009e-04
1.1414400000e-01,7.1105903771e-04,8.0792138760e-04,9.0600056865e-04
1.1514400000e-01,7.1178539656e-04,8.0819416326e-04,9.0596629889e-04
1.1614400000e-01,7.1206421126e-04,8.0801743024e-04,9.0597393864e-04
1.1714400000e-01,7.1275178925e-04,8.0834157416e-04,9.0582572739e-04
1.1814400000e-01,7.1268557804e-04,8.0756421085e-04,9.0574430942e-04
1.1914400000e-01,7.1237875090e-04,8.0950609117e-04,9.0607623861e-04
1.2014400000e-01,7.1246162406e-04,8.0803947640e-04,9.0608176833e-04
1.2114400000e-01,7.1235743235e-04,8.0740835983e-04,9.0614186774e-04
1.2214400000e-01,7.1162816312e-04,8.0810641521e-04,9.0611443738e-04
1.2314400000e-01,7.1200629463e-04,8.0802157754e-04,9.0581757831e-04
1.2414400000e-01,7.1243739512e-04,8.0777623225e-04,9.0543369879e-04
1.2514400000e-01,7.1269736509e-04,8.0860234448e-04,9.0616711532e-04
1.2614400000e-01,7.1262533311e-04,8.0817459093e-04,9.0550340246e-04
1.2714400000e-01,7.1260568802e-04,8.0777252151e-04,9.0560861281e-04
1.2814400000e-01,7.1215516073e-04,8.0820253061e-04,9.0584122518e-04
1.2914400000e-01,7.1156580816e-04,8.0869518570e-04,9.0592307970e-04
1.3014400000e-01,7.1216003562e-04,8.0747078755e-04,9.0617446403e-04
1.3114400000e-01,7.1233866038e-04,8.0738114775e-04,9.0570465545e-04
1.3214400000e-01,7.1203634434e-04,8.0776873801e-04,9.0581030236e-04
1.3314400000e-01,7.1289927291e-04,8.0752841313e-04,9.0665642347e-04
1.3414400000e-01,7.1218506491e-04,8.0803722085e-04,9.0678775450e-04
1.3514400000e-01,7.1288472100e-04,8.0742443970e-04,9.0659465059e-04
1.3614400000e-01,7.1158960054e-04,8.0796919065e-04,9.0688859927e-04
1.3714400000e-01,7.1193862823e-04,8.0785554019e-04,9.0669469500e-04
1.3814400000e-01,7.1267590101e-04,8.0752499343e-04,9.0697474661e-04
1.3914400000e-01,7.1264243161e-04,8.0746307503e-04,9.0645233286e-04
1.4014400000e-01,7.1211528848e-04,8.0813129898e-04,9.0645211458e-04
1.4114400000e-01,7.1193673648e-04,8.0842051830e-04,9.0652727522e-04
1.4214400000e-01,7.1168404247e-04,8.0807090853e-04,9.0658249974e-04
1.4314400000e-01,7.1266425948e-04,8.0857214925e-04,9.0609195468e-04
1.4414400000e-01,7.1201400715e-04,8.0809557403e-04,9.0652916697e-04
1.4514400000e-01,7.1249669418e-04,8.0887133663e-04,9.0661436843e-04
1.4614400000e-01,7.1209993621e-04,8.0806537881e-04,9.0619185357e-04
1.4714400000e-01,7.1272319474e-04,8.0833073298e-04,9.0720699518e-04
1.4814400000e-01,7.1200556704e-04,8.0679281382e-04,9.0705485491e-04
1.4914400000e-01,7.1218921221e-04,8.0870646343e-04,9.0716530394e-04
1.5014400000e-01,7.1053706051e-04,8.0794692622e-04,9.0694054961e-04
1.5114400000e-01,7.1077367465e-04,8.0811245425e-04,9.0717054263e-04
1.5214400000e-01,7.1097689215e-04,8.0724341387e-04,9.0699009888e-04
1.5314400000e-01,7.1085800300e-04,8.0814337707e-04,9.0701032605e-04
1.5414400000e-01,7.0949914516e-04,8.0887730292e-04,9.0669054771e-04
1.5514400000e-01,7.0952395617e-04,8.0823592725e-04,9.0701330919e-04
1.5614400000e-01,7.0985297498e-04,8.0811827502e-04,9.0616129455e-04
1.5714400000e-01,7.1031747211e-04,8.0873018305e-04,9.0665067546e-04
1.5814400000e-01,7.0973263064e-04,8.0760735727e-04,9.0659472335e-04
1.5914400000e-01,7.1044603828e-04,8.0845740740e-04,9.0697038104e-04
1.6014400000e-01,7.0905764005e-04,8.0807687482e-04,9.0680186986e-04
1.6114400000e-01,7.1052694693e-04,8.0758414697e-04,9.0688285127e-04
1.6214400000e-01,7.0984948252e-04,8.0786630861e-04,9.0699366410e-04
1.6314400000e-01,7.0958194556e-04,8.0921250628e-04,9.0687353804e-04
1.6414400000e-01,7.1061542258e-04,8.0751735368e-04,9.0688103228e-04
1.6514400000e-01,7.0960471930e-04,8.0812984379e-04,9.0642286523e-04
1.6614400000e-01,7.0983180194e-04,8.0718098616e-04,9.0770474344e-04
1.6714400000e-01,7.1039401519e-04,8.0823563621e-04,9.0714471298e-04
1.6814400000e-01,7.1022615884e-04,8.0812125816e-04,9.0712252131e-04
1.6914400000e-01,7.1088346886e-04,8.0779005657e-04,9.0736131824e-04
1.7014400000e-01,7.1009031672e-04,8.0785372120e-04,9.0656598331e-04
1.7114400000e-01,7.0939648140e-04,8.0845784396e-04,9.0689143690e-04
1.7214400000e-01,7.0924099418e-04,8.0828220234e-04,9.0637309768e-04
1.7314400000e-01,7.1011621912e-04,8.0825157056e-04,9.0669360361e-04
1.7414400000e-01,7.0999180025e-04,8.0913101556e-04,9.0675028332e-04
1.7514400000e-01,7.0979003794e-04,8.0787744082e-04,9.0732290118e-04
1.7614400000e-01,7.0916546974e-04,8.0784127931e-04,9.0702058515e-04
1.7714400000e-01,7.1015994763e-04,8.0897138105e-04,9.0698114946e-04
1.7814400000e-01,7.0882051659e-04,8.0835241533e-04,9.0647452453e-04
1.7914400000e-01,7.1008958912e-04,8.0780191638e-04,9.0630834165e-04
1.8014400000e-01,7.0966380008e-04,8.0819874711e-04,9.0705289040e-04
1.8114400000e-01,7.1018352173e-04,8.0771977082e-04,9.0649147751e-04
1.8214400000e-01,7.0908026828e-04,8.0819227151e-04,9.0657886176e-04
1.8314400000e-01,7.0956884883e-04,8.0945806985e-04,9.0652145445e-04
1.8414400000e-01,7.0909882197e-04,8.0774116213e-04,9.0649169579e-04
1.8514400000e-01,7.0916066761e-04,8.0779936980e-04,9.0623507276e-04
1.8614400000e-01,7.0927017077e-04,8.0766840256e-04,9.0678433480e-04
1.8714400000e-01,7.0996451541e-04,8.0789606727e-04,9.0700443252e-04
1.8814400000e-01,7.0887974289e-04,8.0849036749e-04,9.0734691184e-04
1.8914400000e-01,7.0984038757e-04,8.0797697592e-04,9.0616980742e-04
1.9014400000e-01,7.0946625783e-04,8.0820893345e-04,9.0609726612e-04
1.9114400000e-01,7.0981965109e-04,8.0830126535e-04,9.0598812676e-04
1.9214400000e-01,7.0939160651e-04,8.0846759374e-04,9.0591303888e-04
1.9314400000e-01,7.0903588494e-04,8.0866942881e-04,9.0599620307e-04
1.9414400000e-01,7.0980742748e-04,8.0815443653e-04,9.0570501925e-04
1.9514400000e-01,7.1041024057e-04,8.0884383351e-04,9.0544825071e-04
1.9614400000e-01,7.0972797403e-04,8.0663063272e-04,9.0545887360e-04
1.9714400000e-01,7.0943882747e-04,8.0727601016e-04,9.0589986939e-04
1.9814400000e-01,7.1001741162e-04,8.0751007772e-04,9.0570640168e-04
1.9914400000e-01,7.0941052400e-04,8.0748563050e-04,9.0577646915e-04
2.0014400000e-01,7.0940928708e-04,8.0786652688e-04,9.0594898211e-04
2.0114400000e-01,7.0925743785e-04,8.0754376540e-04,9.0539535449e-04
2.0214400000e-01,7.0951726229e-04,8.0735961092e-04,9.0552472102e-04
2.0314400000e-01,7.0956339187e-04,8.0885838543e-04,9.0624787845e-04
2.0414400000e-01,7.1000838943e-04,8.0744866864e-04,9.0646171884e-04
2.0514400000e-01,7.1010952524e-04,8.0824334873e-04,9.0637389803e-04
2.0614400000e-01,7.1014343121e-04,8.0738966062e-04,9.0607994935e-04
2.0714400000e-01,7.0915171818e-04,8.0716279626e-04,9.0603498393e-04
2.0814400000e-01,7.0963506005e-04,8.0786230683e-04,9.0705150797e-04
2.0914400000e-01,7.0958296419e-04,8.0823476310e-04,9.0724759502e-04
2.1014400000e-01,7.1039175964e-04,8.0788180640e-04,9.0713176178e-04
2.1114400000e-01,7.0877751568e-04,8.0767604231e-04,9.0622263087e-04
2.1214400000e-01,7.0939880970e-04,8.0764002632e-04,9.0641697170e-04
2.1314400000e-01,7.0965776104e-04,8.0667829025e-04,9.0639390692e-04
2.1414400000e-01,7.1038848546e-04,8.0716250523e-04,9.0709501819e-04
2.1514400000e-01,7.1026508522e-04,8.0751029600e-04,9.0644527518e-04
2.1614400000e-01,7.0958361903e-04,8.0720128608e-04,9.0679859568e-04
2.1714400000e-01,7.0989444794e-04,8.0742982391e-04,9.0757108410e-04
2.1814400000e-01,7.0826026786e-04,8.0784266174e-04,9.0747256763e-04
2.1914400000e-01,7.0996364229e-04,8.0786412582e-04,9.0650632046e-04
2.2014400000e-01,7.0811132900e-04,8.0816367699e-04,9.0648813057e-04
2.2114400000e-01,7.0950154623e-04,8.0749472545e-04,9.0718946012e-04
2.2214400000e-01,7.1017879236e-04,8.0791265646e-04,9.0690155048e-04
2.2314400000e-01,7.0993766712e-04,8.0799400166e-04,9.0714689577e-04
2.2414400000e-01,7.0955691626e-04,8.0701240222e-04,9.0703411843e-04
2.2514400000e-01,7.0945818152e-04,8.0758189142e-04,9.0707282652e-04
2.2614400000e-01,7.0969465014e-04,8.0713136413e-04,9.0709792858e-04
2.2714400000e-01,7.1080357884e-04,8.0825615441e-04,9.0733563411e-04
2.2814400000e-01,7.1086193202e-04,8.0798199633e-04,9.0692155936e-04
2.2914400000e-01,7.1061469498e-04,8.0810699728e-04,9.0641333372e-04
2.3014400000e-01,7.0991518442e-04,8.0708137830e-04,9.0689012723e-04
2.3114400000e-01,7.1068592661e-04,8.0785343016e-04,9.0675406682e-04
2.3214400000e-01,7.1007787483e-04,8.0707657617e-04,9.0629218903e-04
2.3314400000e-01,7.1011651016e-04,8.0769743363e-04,9.0584631835e-04
2.3414400000e-01,7.1012364060e-04,8.0728670582e-04,9.0597459348e-04
2.3514400000e-01,7.1005721111e-04,8.0692545453e-04,9.0675304818e-04
2.3614400000e-01,7.0850393968e-04,8.0750724010e-04,9.0671659564e-04
2.3714400000e-01,7.0887799666e-04,8.0721292761e-04,9.0687470220e-04
2.3814400000e-01,7.0867798058e-04,8.0764104496e-04,9.0655325039e-04
2.3914400000e-01,7.0923786552e-04,8.0745274317e-04,9.0622292191e-04
2.4014400000e-01,7.0911613875e-04,8.0775818788e-04,9.0679895948e-04
2.4114400000e-01,7.0918307756e-04,8.0712183262e-04,9.0684407041e-04
2.4214400000e-01,7.0938796853e-04,8.0672660260e-04,9.0739144071e-04
2.4314400000e-01,7.0996655268e-04,8.0677156802e-04,9.0714791440e-04
2.4414400000e-01,7.0987538493e-04,8.0770885688e-04,9.0730536613e-04
2.4514400000e-01,7.0838992542e-04,8.0696598161e-04,9.0705914772e-04
2.4614400000e-01,7.0974339906e-04,8.0705882283e-04,9.0698893473e-04
2.4714400000e-01,7.0888330811e-04,8.0870544480e-04,9.0730005468e-04
2.4814400000e-01,7.0906760811e-04,8.0716781667e-04,9.0645422461e-04
2.4914400000e-01,7.0878806582e-04,8.0736725067e-04,9.0571200417e-04
2.5014400000e-01,7.0923837484e-04,8.0724836153e-04,9.0507208370e-04
2.5114400000e-01,7.0826070441e-04,8.0763740698e-04,9.0558314696e-04
2.5214400000e-01,7.0857829996e-04,8.0772551883e-04,9.0623267170e-04
2.5314400000e-01,7.0873196819e-04,8.0754922237e-04,9.0559864475e-04
2.5414400000e-01,7.0879563282e-04,8.0720310507e-04,9.0638299298e-04
2.5514400000e-01,7.0918722486e-04,8.0768411863e-04,9.0580339020e-04
2.5614400000e-01,7.0823589340e-04,8.0729594629e-04,9.0578963864e-04
2.5714400000e-01,7.0898058766e-04,8.0668345618e-04,9.0591543994e-04
2.5814400000e-01,7.0883776061e-04,8.0679106759e-04,9.0577246738e-04
2.5914400000e-01,7.0811816840e-04,8.0813326349e-04,9.0563808044e-04
2.6014400000e-01,7.0752495958e-04,8.0713660282e-04,9.0554160124e-04
2.6114400000e-01,7.0824789873e-04,8.0807658378e-04,9.0540699603e-04
2.6214400000e-01,7.0781636168e-04,8.0781595898e-04,9.0613677457e-04
2.6314400000e-01,7.0877991675e-04,8.0755213276e-04,9.0566492872e-04
2.6414400000e-01,7.0867215982e-04,8.0748897744e-04,9.0525194537e-04
2.6514400000e-01,7.0843845606e-04,8.0762954894e-04,9.0636218374e-04
2.6614400000e-01,7.0858237450e-04,8.0769743363e-04,9.0548557637e-04
2.6714400000e-01,7.0926638728e-04,8.0771802459e-04,9.0587571322e-04
2.6814400000e-01,7.0891597716e-04,8.0681522377e-04,9.0692774393e-04
2.6914400000e-01,7.0860820415e-04,8.0818535935e-04,9.0670881036e-04
2.7014400000e-01,7.0857407991e-04,8.0717945821e-04,9.0655725216e-04
2.7114400000e-01,7.0857327955e-04,8.0779420387e-04,9.0659283160e-04
2.7214400000e-01,7.0892863732e-04,8.0825506302e-04,9.0670670033e-04
2.7314400000e-01,7.0923248131e-04,8.0746896856e-04,9.0668065241e-04
