# Saved on 2025-07-21T13:49:51.299180
# Name: Shreenidhi
# Sample_ID: Batch6_Sample6_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0013
#   max_gtarget: 0.0018
#   num_level: 6
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S)
7.4314400000e-01,1.2980760948e-03,1.3996285270e-03,1.5007561888e-03,1.5970360255e-03
7.4414400000e-01,1.2984400382e-03,1.4001668023e-03,1.5001009160e-03,1.5985067876e-03
7.4514400000e-01,1.2986941147e-03,1.4000048395e-03,1.4991976786e-03,1.5987051302e-03
7.4614400000e-01,1.2984007481e-03,1.4004697732e-03,1.4993055083e-03,1.5986588551e-03
7.4714400000e-01,1.2982233602e-03,1.3995946210e-03,1.4996339451e-03,1.5985991922e-03
7.4814400000e-01,1.3011331612e-03,1.3998476788e-03,1.5005891328e-03,1.5967551735e-03
7.4914400000e-01,1.3001887419e-03,1.4006918354e-03,1.5012364020e-03,1.5990578686e-03
7.5014400000e-01,1.2991618132e-03,1.3989795116e-03,1.4998171537e-03,1.5979963064e-03
7.5114400000e-01,1.2982958287e-03,1.3997379574e-03,1.4994760568e-03,1.5984465426e-03
7.5214400000e-01,1.3001993648e-03,1.4002986427e-03,1.4992749493e-03,1.5992915723e-03
7.5314400000e-01,1.2978343875e-03,1.3991612650e-03,1.4993976220e-03,1.5985206119e-03
7.5414400000e-01,1.2987267110e-03,1.3992169988e-03,1.5002136934e-03,1.5986322251e-03
7.5514400000e-01,1.2992514530e-03,1.3996999769e-03,1.4991825446e-03,1.5990644170e-03
7.5614400000e-01,1.2992913253e-03,1.4004098193e-03,1.5000021085e-03,1.5993486159e-03
7.5714400000e-01,1.3011091505e-03,1.3998587383e-03,1.4994542289e-03,1.5997115406e-03
7.5814400000e-01,1.3000921172e-03,1.3998770737e-03,1.4985715097e-03,1.5992936096e-03
7.5914400000e-01,1.3000858598e-03,1.3990038133e-03,1.4996012032e-03,1.5982928744e-03
7.6014400000e-01,1.2986552611e-03,1.3991731976e-03,1.4984478184e-03,1.5977089060e-03
7.6114400000e-01,1.2997824524e-03,1.4015802299e-03,1.4984952577e-03,1.5976518625e-03
7.6214400000e-01,1.2982770568e-03,1.3996132475e-03,1.4993017248e-03,1.5981800971e-03
7.6314400000e-01,1.3010228577e-03,1.3996860071e-03,1.4991307398e-03,1.5969105880e-03
7.6414400000e-01,1.2999059982e-03,1.3999000657e-03,1.5001439897e-03,1.5982051264e-03
7.6514400000e-01,1.2981245527e-03,1.3997688075e-03,1.5008372429e-03,1.5980255557e-03
7.6614400000e-01,1.2994855933e-03,1.3997263159e-03,1.5006422473e-03,1.5989149688e-03
7.6714400000e-01,1.2978723680e-03,1.4001528325e-03,1.5003934095e-03,1.5982720652e-03
7.6814400000e-01,1.2974045239e-03,1.4011659368e-03,1.4996352547e-03,1.5973461268e-03
7.6914400000e-01,1.2990771211e-03,1.4005679986e-03,1.4998381084e-03,1.5979314048e-03
7.7014400000e-01,1.2984186469e-03,1.4001662203e-03,1.4996352547e-03,1.5982594050e-03
7.7114400000e-01,1.2983271154e-03,1.4009029837e-03,1.4988667681e-03,1.5988576342e-03
7.7214400000e-01,1.2984094792e-03,1.3991701417e-03,1.4990830095e-03,1.5987675579e-03
7.7314400000e-01,1.2981207692e-03,1.3990655134e-03,1.5000619169e-03,1.5977764269e-03
7.7414400000e-01,1.2968026567e-03,1.3993255561e-03,1.4999553969e-03,1.5987867664e-03
7.7514400000e-01,1.2989135575e-03,1.3998369104e-03,1.5004869783e-03,1.5979149612e-03
7.7614400000e-01,1.2957544823e-03,1.4007270511e-03,1.4997135440e-03,1.5991300461e-03
7.7714400000e-01,1.2975526624e-03,1.4004815603e-03,1.4998111874e-03,1.5977090516e-03
7.7814400000e-01,1.2964992493e-03,1.3981058146e-03,1.4986062888e-03,1.5972091933e-03
7.7914400000e-01,1.2984413479e-03,1.3975283946e-03,1.4988674957e-03,1.5981186880e-03
7.8014400000e-01,1.2976139260e-03,1.3983601821e-03,1.4981320419e-03,1.5984402853e-03
7.8114400000e-01,1.2965482892e-03,1.3987541024e-03,1.4977750834e-03,1.5970545064e-03
7.8214400000e-01,1.2983896886e-03,1.3984132966e-03,1.4996333630e-03,1.5990274551e-03
7.8314400000e-01,1.2978423911e-03,1.3965791732e-03,1.4990272757e-03,1.5975664428e-03
7.8414400000e-01,1.2963052723e-03,1.3984191173e-03,1.4999107225e-03,1.5985146456e-03
7.8514400000e-01,1.2986733054e-03,1.3981688244e-03,1.4982772700e-03,1.5977605653e-03
7.8614400000e-01,1.2976139260e-03,1.3978751667e-03,1.4990357158e-03,1.5985959908e-03
7.8714400000e-01,1.2983243505e-03,1.3974972535e-03,1.4988776820e-03,1.5985159553e-03
7.8814400000e-01,1.2984189379e-03,1.3983470853e-03,1.4980588458e-03,1.5996958246e-03
7.8914400000e-01,1.2981286272e-03,1.3972165470e-03,1.4991435455e-03,1.5984263155e-03
7.9014400000e-01,1.2973713456e-03,1.3969291467e-03,1.5009363415e-03,1.5981445904e-03
7.9114400000e-01,1.2977293227e-03,1.3974154717e-03,1.5004514717e-03,1.5987359802e-03
7.9214400000e-01,1.2977176812e-03,1.3971141016e-03,1.5006354079e-03,1.5997953597e-03
7.9314400000e-01,1.2978499581e-03,1.3976832270e-03,1.5010540665e-03,1.5996991715e-03
7.9414400000e-01,1.2985878857e-03,1.3988478167e-03,1.4991818171e-03,1.6000127653e-03
7.9514400000e-01,1.2979075836e-03,1.3975003094e-03,1.5006234753e-03,1.5983263438e-03
7.9614400000e-01,1.2965220958e-03,1.3969220163e-03,1.4993193327e-03,1.5995449212e-03
7.9714400000e-01,1.2988489470e-03,1.3958188356e-03,1.5001352585e-03,1.5987896768e-03
7.9814400000e-01,1.2981164036e-03,1.3956567273e-03,1.4988928160e-03,1.6001866607e-03
7.9914400000e-01,1.2989832612e-03,1.3974028116e-03,1.4994591766e-03,1.5991693363e-03
8.0014400000e-01,1.2968285591e-03,1.3970720465e-03,1.4986425231e-03,1.5987438383e-03
8.0114400000e-01,1.2967578368e-03,1.3967679115e-03,1.4985162125e-03,1.6000839241e-03
8.0214400000e-01,1.2976804283e-03,1.3988878345e-03,1.4995361562e-03,1.5982174955e-03
8.0314400000e-01,1.2970190437e-03,1.3972735906e-03,1.4998266124e-03,1.5992115368e-03
8.0414400000e-01,1.2971389515e-03,1.3972658780e-03,1.4999444829e-03,1.5998313029e-03
8.0514400000e-01,1.2961422908e-03,1.3973207388e-03,1.5000853455e-03,1.5982653713e-03
8.0614400000e-01,1.2972405239e-03,1.3958111231e-03,1.4986796305e-03,1.5993579291e-03
8.0714400000e-01,1.2950034579e-03,1.3959813805e-03,1.4998216648e-03,1.5985024220e-03
8.0814400000e-01,1.2969896488e-03,1.3968217536e-03,1.4980488049e-03,1.5995479771e-03
8.0914400000e-01,1.2969636009e-03,1.3981282245e-03,1.4988859766e-03,1.5986304788e-03
8.1014400000e-01,1.2964050984e-03,1.3979680080e-03,1.4996237587e-03,1.5987113875e-03
8.1114400000e-01,1.2984164641e-03,1.3981841039e-03,1.4988165640e-03,1.5999632888e-03
8.1214400000e-01,1.2970283569e-03,1.3988012506e-03,1.4991832722e-03,1.5993679699e-03
8.1314400000e-01,1.2975590653e-03,1.3980329095e-03,1.4993609511e-03,1.5988950327e-03
8.1414400000e-01,1.2980138126e-03,1.3974706235e-03,1.4989399642e-03,1.5989181702e-03
8.1514400000e-01,1.2987034279e-03,1.3974396279e-03,1.4994537923e-03,1.5989241365e-03
8.1614400000e-01,1.2983521447e-03,1.3988897263e-03,1.4995849051e-03,1.5986947983e-03
8.1714400000e-01,1.2976485596e-03,1.3989304716e-03,1.4979999105e-03,1.5987093502e-03
8.1814400000e-01,1.2976161088e-03,1.3986592239e-03,1.4994616504e-03,1.5978195006e-03
8.1914400000e-01,1.2982831686e-03,1.3976692571e-03,1.5008276387e-03,1.5977941803e-03
8.2014400000e-01,1.2979823805e-03,1.3973150635e-03,1.4984892914e-03,1.5979779710e-03
8.2114400000e-01,1.2961516040e-03,1.3969141582e-03,1.5001246356e-03,1.5991626424e-03
8.2214400000e-01,1.2968928786e-03,1.3975126785e-03,1.4992477372e-03,1.5989036183e-03
8.2314400000e-01,1.2959912419e-03,1.3971442240e-03,1.4990862110e-03,1.5982205514e-03
8.2414400000e-01,1.2959362357e-03,1.3973814202e-03,1.4986233145e-03,1.5989691019e-03
8.2514400000e-01,1.2977630831e-03,1.3968827261e-03,1.4990878117e-03,1.5986956714e-03
8.2614400000e-01,1.2982664339e-03,1.3970991131e-03,1.4982459834e-03,1.5974964481e-03
8.2714400000e-01,1.2986121874e-03,1.3973655587e-03,1.4984254085e-03,1.5977062867e-03
8.2814400000e-01,1.2999246246e-03,1.3974629110e-03,1.4989053307e-03,1.5986322251e-03
8.2914400000e-01,1.3001884508e-03,1.3974789181e-03,1.4987374016e-03,1.5995517606e-03
8.3014400000e-01,1.2989874813e-03,1.3977728668e-03,1.4977091632e-03,1.5995830472e-03
8.3114400000e-01,1.2984033674e-03,1.3970813598e-03,1.5000255371e-03,1.5998000163e-03
8.3214400000e-01,1.2994404824e-03,1.3985628902e-03,1.4993637160e-03,1.5989973326e-03
8.3314400000e-01,1.3000685431e-03,1.3975579350e-03,1.4989009651e-03,1.5982687182e-03
8.3414400000e-01,1.2979972234e-03,1.3969132851e-03,1.4986394672e-03,1.5989541134e-03
8.3514400000e-01,1.2976879952e-03,1.3970503642e-03,1.4996196842e-03,1.5987576626e-03
8.3614400000e-01,1.2982123008e-03,1.3973668683e-03,1.4999737323e-03,1.5979396994e-03
8.3714400000e-01,1.2993211567e-03,1.3966867118e-03,1.4992266370e-03,1.5977893781e-03
8.3814400000e-01,1.2989543029e-03,1.3982942619e-03,1.4984533482e-03,1.5985702339e-03
8.3914400000e-01,1.2984538625e-03,1.3971359294e-03,1.4983623987e-03,1.5975127462e-03
8.4014400000e-01,1.3000336185e-03,1.3963402307e-03,1.4998734696e-03,1.5989999520e-03
8.4114400000e-01,1.3007254165e-03,1.3969374413e-03,1.4989147894e-03,1.5994902060e-03
8.4214400000e-01,1.2999610044e-03,1.3975170441e-03,1.4993702644e-03,1.5990479733e-03
8.4314400000e-01,1.2998266902e-03,1.3975189358e-03,1.4999695122e-03,1.5993650595e-03
8.4414400000e-01,1.2994985445e-03,1.3964888058e-03,1.4972324425e-03,1.5988307132e-03
8.4514400000e-01,1.3000177569e-03,1.3980969379e-03,1.4981593995e-03,1.5986480867e-03
8.4614400000e-01,1.3010596740e-03,1.3982233941e-03,1.4987713075e-03,1.5975501447e-03
8.4714400000e-01,1.3016152661e-03,1.3977564231e-03,1.4994082449e-03,1.5973957488e-03
8.4814400000e-01,1.2998143211e-03,1.3988184219e-03,1.4993698278e-03,1.5990529209e-03
8.4914400000e-01,1.3006894733e-03,1.3981052325e-03,1.5013880329e-03,1.5979676391e-03
8.5014400000e-01,1.3003665663e-03,1.3982527889e-03,1.4997986727e-03,1.5977682779e-03
8.5114400000e-01,1.2998394959e-03,1.3979045616e-03,1.4985763119e-03,1.5976325085e-03
8.5214400000e-01,1.2993652490e-03,1.3978782226e-03,1.4999242558e-03,1.5988590894e-03
8.5314400000e-01,1.2996507576e-03,1.3980023505e-03,1.5000453277e-03,1.5991028340e-03
8.5414400000e-01,1.2993854762e-03,1.3997568749e-03,1.4992852812e-03,1.5995334252e-03
8.5514400000e-01,1.2988617527e-03,1.3982629753e-03,1.4995824313e-03,1.5979788441e-03
8.5614400000e-01,1.2993570999e-03,1.3970631699e-03,1.4986607130e-03,1.5980238095e-03
8.5714400000e-01,1.2995621364e-03,1.3971778390e-03,1.4995341189e-03,1.5984303900e-03
8.5814400000e-01,1.2987740047e-03,1.3970592408e-03,1.5002528380e-03,1.6001427139e-03
8.5914400000e-01,1.3003735512e-03,1.3966184633e-03,1.4991637727e-03,1.5992665431e-03
8.6014400000e-01,1.3006375229e-03,1.3974953617e-03,1.4983427536e-03,1.5987365623e-03
8.6114400000e-01,1.2993226119e-03,1.3970168948e-03,1.5000306303e-03,1.5979621094e-03
8.6214400000e-01,1.2990331743e-03,1.3968368876e-03,1.5010075003e-03,1.5987003280e-03
8.6314400000e-01,1.2990277901e-03,1.3981737720e-03,1.4999776613e-03,1.5978624288e-03
8.6414400000e-01,1.2987531954e-03,1.3982973178e-03,1.4985607413e-03,1.5983002959e-03
8.6514400000e-01,1.2994490680e-03,1.3985169062e-03,1.5001796419e-03,1.5980951139e-03
8.6614400000e-01,1.2998341117e-03,1.3965832477e-03,1.5002078726e-03,1.5992802219e-03
8.6714400000e-01,1.3001049228e-03,1.3974907051e-03,1.5003513545e-03,1.5987125516e-03
8.6814400000e-01,1.2988831440e-03,1.3967521954e-03,1.5000659914e-03,1.5990420070e-03
8.6914400000e-01,1.2982798216e-03,1.3972424495e-03,1.5000668645e-03,1.5983017511e-03
8.7014400000e-01,1.3005943038e-03,1.3977257186e-03,1.5000438725e-03,1.5978577721e-03
8.7114400000e-01,1.2996801524e-03,1.3973882596e-03,1.5008039190e-03,1.5982314653e-03
8.7214400000e-01,1.2994688586e-03,1.3969496649e-03,1.5002465807e-03,1.5962404723e-03
8.7314400000e-01,1.2986444926e-03,1.3960225624e-03,1.5008298215e-03,1.5967874788e-03
8.7414400000e-01,1.3010477414e-03,1.3959016360e-03,1.5011205687e-03,1.5984468337e-03
8.7514400000e-01,1.2979490566e-03,1.3971341832e-03,1.5007714683e-03,1.5980713943e-03
8.7614400000e-01,1.3002620835e-03,1.3967783889e-03,1.5016898396e-03,1.5990124666e-03
8.7714400000e-01,1.2995282304e-03,1.3968335406e-03,1.5006898320e-03,1.5991204418e-03
8.7814400000e-01,1.2990544201e-03,1.3963466336e-03,1.5008663468e-03,1.5981923207e-03
8.7914400000e-01,1.2984062778e-03,1.3971723092e-03,1.4997026301e-03,1.5988078667e-03
8.8014400000e-01,1.2991798576e-03,1.3964442769e-03,1.5005528985e-03,1.5987886582e-03
8.8114400000e-01,1.2994051212e-03,1.3985489204e-03,1.5011412324e-03,1.5992090630e-03
8.8214400000e-01,1.2988479284e-03,1.3987514831e-03,1.5000668645e-03,1.5995002468e-03
8.8314400000e-01,1.2999895262e-03,1.3974077592e-03,1.4993851073e-03,1.5996146249e-03
8.8414400000e-01,1.3005963410e-03,1.3976667833e-03,1.5011041251e-03,1.5986585640e-03
8.8514400000e-01,1.2989128300e-03,1.3973575551e-03,1.5011816868e-03,1.5985606296e-03
8.8614400000e-01,1.2999279716e-03,1.3971731823e-03,1.5002654982e-03,1.5979913587e-03
8.8714400000e-01,1.2995534053e-03,1.3975551701e-03,1.5024997992e-03,1.5989350504e-03
8.8814400000e-01,1.3000942999e-03,1.3968277199e-03,1.5002222790e-03,1.5992289991e-03
8.8914400000e-01,1.3004512584e-03,1.3978284551e-03,1.5009542403e-03,1.5979455202e-03
8.9014400000e-01,1.2991522090e-03,1.3982690871e-03,1.5009961498e-03,1.5998582239e-03
8.9114400000e-01,1.2997466547e-03,1.3966036204e-03,1.5012378572e-03,1.5985316713e-03
8.9214400000e-01,1.2989186507e-03,1.3969409338e-03,1.5012075892e-03,1.5984280617e-03
8.9314400000e-01,1.3006817608e-03,1.3976957416e-03,1.5007768525e-03,1.5983382764e-03
8.9414400000e-01,1.3000225590e-03,1.3983728422e-03,1.5021581203e-03,1.5980847820e-03
8.9514400000e-01,1.2979954772e-03,1.3987850980e-03,1.5005446039e-03,1.5989472740e-03
8.9614400000e-01,1.2986540969e-03,1.3990815205e-03,1.5007260663e-03,1.5978689771e-03
8.9714400000e-01,1.2991056428e-03,1.3987536659e-03,1.5001086285e-03,1.5984375204e-03
8.9814400000e-01,1.2981393957e-03,1.3975615730e-03,1.5004735906e-03,1.5982652258e-03
8.9914400000e-01,1.2992577103e-03,1.3971769658e-03,1.5007547336e-03,1.5979549789e-03
9.0014400000e-01,1.2970350508e-03,1.3974551985e-03,1.4992133947e-03,1.5981699107e-03
9.0114400000e-01,1.2979486200e-03,1.3967551058e-03,1.4996198297e-03,1.5983189223e-03
9.0214400000e-01,1.2979787425e-03,1.3962623780e-03,1.4998031838e-03,1.5983798949e-03
9.0314400000e-01,1.2985921057e-03,1.3968390704e-03,1.4990469208e-03,1.5979913587e-03
9.0414400000e-01,1.2991724361e-03,1.3967543782e-03,1.4991822536e-03,1.5991527471e-03
9.0514400000e-01,1.2983831402e-03,1.3965346443e-03,1.4989370538e-03,1.5969123342e-03
9.0614400000e-01,1.2989281095e-03,1.3962719822e-03,1.4978287800e-03,1.5979597811e-03
9.0714400000e-01,1.2989355309e-03,1.3974006288e-03,1.4985406597e-03,1.5977580915e-03
9.0814400000e-01,1.2990104733e-03,1.3959588250e-03,1.4996543177e-03,1.5977688599e-03
9.0914400000e-01,1.2994415010e-03,1.3966817642e-03,1.4992413344e-03,1.5982886543e-03
9.1014400000e-01,1.2999010505e-03,1.3972220768e-03,1.5002246073e-03,1.5983139747e-03
9.1114400000e-01,1.3005966321e-03,1.3977197523e-03,1.4997861581e-03,1.5993046691e-03
9.1214400000e-01,1.2988211529e-03,1.3986161503e-03,1.4991829812e-03,1.5986376093e-03
9.1314400000e-01,1.2987588707e-03,1.3970637519e-03,1.4998824918e-03,1.5981188335e-03
9.1414400000e-01,1.2975985010e-03,1.3980957738e-03,1.4997247490e-03,1.5991636610e-03
9.1514400000e-01,1.2995926954e-03,1.3977415801e-03,1.4987662144e-03,1.5974133566e-03
9.1614400000e-01,1.2982072076e-03,1.3987557031e-03,1.4985416783e-03,1.5986782091e-03
9.1714400000e-01,1.2969503587e-03,1.3978331117e-03,1.5003573208e-03,1.5981076285e-03
9.1814400000e-01,1.2979975145e-03,1.3977478375e-03,1.5001860447e-03,1.5984206402e-03
9.1914400000e-01,1.2961063476e-03,1.3980205404e-03,1.4998338884e-03,1.5989775420e-03
9.2014400000e-01,1.2979572057e-03,1.3988580031e-03,1.4996844402e-03,1.5976313443e-03
9.2114400000e-01,1.2983941997e-03,1.3971688168e-03,1.4985376038e-03,1.5985601931e-03
9.2214400000e-01,1.2985240028e-03,1.3978326751e-03,1.4992085926e-03,1.5980513126e-03
9.2314400000e-01,1.2976539438e-03,1.3980999938e-03,1.4982275025e-03,1.5983285266e-03
9.2414400000e-01,1.2975883146e-03,1.3980970834e-03,1.5003501903e-03,1.5978986630e-03
9.2514400000e-01,1.2983713532e-03,1.3985863188e-03,1.4994516096e-03,1.5984434867e-03
9.2614400000e-01,1.2975903519e-03,1.3987348939e-03,1.4994923549e-03,1.5988187806e-03
9.2714400000e-01,1.2978015002e-03,1.3970422151e-03,1.4998314145e-03,1.5991440159e-03
9.2814400000e-01,1.2978377345e-03,1.3977338676e-03,1.4988095791e-03,1.5989461099e-03
9.2914400000e-01,1.2988278468e-03,1.3971826411e-03,1.4992342039e-03,1.5995035938e-03
9.3014400000e-01,1.2971472461e-03,1.3979458890e-03,1.4991305943e-03,1.5991769033e-03
9.3114400000e-01,1.2973810954e-03,1.3984690304e-03,1.4984958398e-03,1.5998308663e-03
9.3214400000e-01,1.2976200378e-03,1.3975203910e-03,1.4978980471e-03,1.5980676108e-03
9.3314400000e-01,1.2984419300e-03,1.3972919260e-03,1.4987775648e-03,1.5991716646e-03
9.3414400000e-01,1.2984847126e-03,1.3988834689e-03,1.5008162882e-03,1.5994638670e-03
9.3514400000e-01,1.2982738554e-03,1.3981996744e-03,1.5001164866e-03,1.5987428196e-03
9.3614400000e-01,1.2977705046e-03,1.3978478091e-03,1.4996092068e-03,1.5980553871e-03
9.3714400000e-01,1.2991492986e-03,1.3994710753e-03,1.5000255371e-03,1.5977439762e-03
9.3814400000e-01,1.2986507500e-03,1.4002727403e-03,1.4994354569e-03,1.5986677317e-03
9.3914400000e-01,1.2978691666e-03,1.3995938934e-03,1.4987362374e-03,1.5993954730e-03
9.4014400000e-01,1.2998573948e-03,1.3997171482e-03,1.4993982040e-03,1.5980862372e-03
9.4114400000e-01,1.2993873679e-03,1.4007672144e-03,1.4985533198e-03,1.5984472702e-03
9.4214400000e-01,1.2996661826e-03,1.4012583415e-03,1.4999890118e-03,1.5987289953e-03
9.4314400000e-01,1.2978634913e-03,1.4004993136e-03,1.4999814448e-03,1.5989493113e-03
9.4414400000e-01,1.2981983309e-03,1.3999482326e-03,1.4989088231e-03,1.6001376207e-03
9.4514400000e-01,1.2991587573e-03,1.4000215742e-03,1.4989850752e-03,1.5990398242e-03
9.4614400000e-01,1.2977776350e-03,1.4006918354e-03,1.5010304924e-03,1.5976387658e-03
9.4714400000e-01,1.2988051458e-03,1.4008187281e-03,1.5000838903e-03,1.5976502618e-03
9.4814400000e-01,1.3002286141e-03,1.4007254504e-03,1.5004687884e-03,1.5991633700e-03
9.4914400000e-01,1.2997919112e-03,1.3992255845e-03,1.5014837845e-03,1.6000642790e-03
9.5014400000e-01,1.2994658027e-03,1.3998872600e-03,1.5007442562e-03,1.5986827202e-03
9.5114400000e-01,1.2990554387e-03,1.3994822802e-03,1.5003565932e-03,1.5986757353e-03
9.5214400000e-01,1.2988812523e-03,1.4006643323e-03,1.5004325542e-03,1.5990814427e-03
9.5314400000e-01,1.2992958364e-03,1.3999556541e-03,1.5010297648e-03,1.5981914476e-03
9.5414400000e-01,1.2989810784e-03,1.4005477715e-03,1.5004475426e-03,1.5972861729e-03
9.5514400000e-01,1.2986599177e-03,1.3995551853e-03,1.5011121286e-03,1.5993147099e-03
9.5614400000e-01,1.2989171955e-03,1.4001058298e-03,1.5008517948e-03,1.5977452858e-03
9.5714400000e-01,1.2995763973e-03,1.4000042574e-03,1.5019366401e-03,1.5987457300e-03
9.5814400000e-01,1.2980014435e-03,1.4006991114e-03,1.5008520859e-03,1.5988372616e-03
9.5914400000e-01,1.2982948101e-03,1.3999739895e-03,1.5009652998e-03,1.5982378682e-03
9.6014400000e-01,1.2989400420e-03,1.3987478451e-03,1.5020636783e-03,1.5978168813e-03
9.6114400000e-01,1.2999039609e-03,1.3992792810e-03,1.5027719201e-03,1.5985056234e-03
9.6214400000e-01,1.2995977886e-03,1.3986353588e-03,1.5017222904e-03,1.5984060883e-03
9.6314400000e-01,1.2987924856e-03,1.3993734319e-03,1.5021774743e-03,1.5992161934e-03
9.6414400000e-01,1.2981482723e-03,1.3999553630e-03,1.5023002925e-03,1.5981731121e-03
9.6514400000e-01,1.3004186621e-03,1.3999386283e-03,1.5011764481e-03,1.5992051340e-03
9.6614400000e-01,1.2994612916e-03,1.4001753880e-03,1.5024993627e-03,1.5983746562e-03
9.6714400000e-01,1.2986687943e-03,1.3996596681e-03,1.5028521011e-03,1.5984469792e-03
9.6814400000e-01,1.2991395488e-03,1.3998195936e-03,1.5018938575e-03,1.5981466277e-03
9.6914400000e-01,1.2987140508e-03,1.3995521294e-03,1.5024207823e-03,1.5986656945e-03
9.7014400000e-01,1.2997642625e-03,1.4004948025e-03,1.5024116146e-03,1.5976830036e-03
9.7114400000e-01,1.3001181651e-03,1.4005121193e-03,1.5006803733e-03,1.5985600476e-03
9.7214400000e-01,1.2997080921e-03,1.3983849203e-03,1.5015210374e-03,1.5990616521e-03
9.7314400000e-01,1.2982738554e-03,1.3989672880e-03,1.5013085795e-03,1.5992908448e-03
9.7414400000e-01,1.2980910833e-03,1.4006964921e-03,1.5002897999e-03,1.5991504188e-03
9.7514400000e-01,1.3004751236e-03,1.4001503587e-03,1.5018892009e-03,1.5984885977e-03
9.7614400000e-01,1.3001795742e-03,1.3995952031e-03,1.5019973216e-03,1.5983733465e-03
9.7714400000e-01,1.2998495367e-03,1.3990461593e-03,1.5024346067e-03,1.5972304391e-03
9.7814400000e-01,1.2984359637e-03,1.3989038416e-03,1.5011666983e-03,1.5984497441e-03
9.7914400000e-01,1.2994125427e-03,1.3990212756e-03,1.5003034787e-03,1.5979363525e-03
9.8014400000e-01,1.2987258378e-03,1.3993614994e-03,1.5014341625e-03,1.5976515715e-03
9.8114400000e-01,1.2984589557e-03,1.3999911607e-03,1.5022298612e-03,1.5979696764e-03
9.8214400000e-01,1.2983295892e-03,1.3980794756e-03,1.5015818644e-03,1.5974848066e-03
9.8314400000e-01,1.2989957759e-03,1.3996333291e-03,1.5021068975e-03,1.5987064398e-03
9.8414400000e-01,1.2988643721e-03,1.3993777975e-03,1.5022674052e-03,1.5983209596e-03
9.8514400000e-01,1.2975864229e-03,1.4005444245e-03,1.5023899323e-03,1.5979254385e-03
9.8614400000e-01,1.2984160276e-03,1.3999572548e-03,1.5024383902e-03,1.5977321891e-03
9.8714400000e-01,1.2986852380e-03,1.3993197354e-03,1.5006972535e-03,1.5971538960e-03
9.8814400000e-01,1.2991615222e-03,1.4003338583e-03,1.5010892821e-03,1.5982214245e-03
9.8914400000e-01,1.2990136747e-03,1.4005553385e-03,1.5001371503e-03,1.5977947623e-03
9.9014400000e-01,1.2996458099e-03,1.3999067596e-03,1.5008173068e-03,1.5982652258e-03
9.9114400000e-01,1.2988365779e-03,1.4014473709e-03,1.5019968851e-03,1.5980127500e-03
