# Saved on 2025-07-21T12:53:47.679062
# Name: Shreenidhi
# Sample_ID: Batch6_Sample6_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0003
#   max_gtarget: 0.0007
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S)
4.9144000000e-02,3.0963317840e-04,4.2899147957e-04
5.0144000000e-02,3.1054467399e-04,4.2899817345e-04
5.1144000000e-02,3.1069212127e-04,4.2447580199e-04
5.2144000000e-02,3.0907591281e-04,4.2850435420e-04
5.3144000000e-02,3.0861530831e-04,4.2806703277e-04
5.4144000000e-02,3.0770253943e-04,4.2958417907e-04
5.5144000000e-02,3.0817729566e-04,4.2844647396e-04
5.6144000000e-02,3.1111027056e-04,4.2949213821e-04
5.7144000000e-02,3.0917657568e-04,4.2916759412e-04
5.8144000000e-02,3.0854698707e-04,4.2895706429e-04
5.9144000000e-02,3.0933715607e-04,4.2867934098e-04
6.0144000000e-02,3.1296938687e-04,4.2675063014e-04
6.1144000000e-02,3.0694995075e-04,4.2800678784e-04
6.2144000000e-02,3.0608840461e-04,4.2755993491e-04
6.3144000000e-02,3.0566909118e-04,4.2672567361e-04
6.4144000000e-02,3.0622060876e-04,4.2886069423e-04
6.5144000000e-02,3.0539653380e-04,4.2912786739e-04
6.6144000000e-02,3.0621115002e-04,4.2889714678e-04
6.7144000000e-02,3.0696864997e-04,4.2869389290e-04
6.8144000000e-02,3.0789273296e-04,4.2841616960e-04
6.9144000000e-02,3.0789677112e-04,4.2868145101e-04
7.0144000000e-02,3.0745646654e-04,4.2663210479e-04
7.1144000000e-02,3.0954710383e-04,4.2859308451e-04
7.2144000000e-02,3.0990773666e-04,4.2936339014e-04
7.3144000000e-02,3.0963765312e-04,4.2697563913e-04
7.4144000000e-02,3.1069663237e-04,4.2915718950e-04
7.5144000000e-02,3.0975705158e-04,4.2962532461e-04
7.6144000000e-02,3.1084102375e-04,4.3058633310e-04
7.7144000000e-02,3.1155908800e-04,4.2990133807e-04
7.8144000000e-02,3.0838669772e-04,4.3040821765e-04
7.9144000000e-02,3.0922576116e-04,4.2997296987e-04
8.0144000000e-02,3.0881488783e-04,4.3036488933e-04
8.1144000000e-02,3.1177300116e-04,4.2810945160e-04
8.2144000000e-02,3.1026775105e-04,4.3045336497e-04
8.3144000000e-02,3.1039337046e-04,4.2913892685e-04
8.4144000000e-02,3.1063078495e-04,4.3056799768e-04
8.5144000000e-02,3.1019695598e-04,4.2926767492e-04
8.6144000000e-02,3.1074559956e-04,4.2906835006e-04
8.7144000000e-02,3.0765957490e-04,4.2972544179e-04
8.8144000000e-02,3.1084338843e-04,4.2988958739e-04
8.9144000000e-02,3.1031820981e-04,4.3017866119e-04
9.0144000000e-02,3.0900078855e-04,4.2929306801e-04
9.1144000000e-02,3.0702376534e-04,4.2984072934e-04
9.2144000000e-02,3.0685994716e-04,4.3015650590e-04
9.3144000000e-02,3.0734143365e-04,4.2856157961e-04
9.4144000000e-02,3.1014489650e-04,4.2996889533e-04
9.5144000000e-02,3.0856350349e-04,4.2984422180e-04
9.6144000000e-02,3.0970055377e-04,4.3013824325e-04
9.7144000000e-02,3.0911967769e-04,4.3013867980e-04
9.8144000000e-02,3.0841794796e-04,4.2884465074e-04
9.9144000000e-02,3.0959734431e-04,4.2970819777e-04
1.0014400000e-01,3.0952956877e-04,4.2902775022e-04
1.0114400000e-01,3.0980409065e-04,4.2856107029e-04
1.0214400000e-01,3.0755061744e-04,4.2961204599e-04
1.0314400000e-01,3.1057563319e-04,4.2887859308e-04
1.0414400000e-01,3.0982722819e-04,4.2874846258e-04
1.0514400000e-01,3.0913059163e-04,4.2754432798e-04
1.0614400000e-01,3.0907871405e-04,4.2783565732e-04
1.0714400000e-01,3.1006980862e-04,4.2759038479e-04
1.0814400000e-01,3.0973238609e-04,4.2419724195e-04
1.0914400000e-01,3.0880495615e-04,4.2735206080e-04
1.1014400000e-01,3.0666833482e-04,4.2746316467e-04
1.1114400000e-01,3.0603354389e-04,4.2991108785e-04
1.1214400000e-01,3.0954528484e-04,4.2907377065e-04
1.1314400000e-01,3.1026840588e-04,4.2817744543e-04
1.1414400000e-01,3.0882969440e-04,4.3224572437e-04
1.1514400000e-01,3.1101135392e-04,4.2698597099e-04
1.1614400000e-01,3.0825965950e-04,4.3132346036e-04
1.1714400000e-01,3.0858380342e-04,4.2583829782e-04
1.1814400000e-01,3.0840481486e-04,4.2915453378e-04
1.1914400000e-01,3.0736977351e-04,4.3238243961e-04
1.2014400000e-01,3.0989769584e-04,4.2811847379e-04
1.2114400000e-01,3.0921732105e-04,4.2609692173e-04
1.2214400000e-01,3.0954510294e-04,4.3111675041e-04
1.2314400000e-01,3.0917104596e-04,4.3113126594e-04
1.2414400000e-01,3.0993527616e-04,4.3198077037e-04
1.2514400000e-01,3.0910974601e-04,4.3166644900e-04
1.2614400000e-01,3.0915511161e-04,4.2977353587e-04
1.2714400000e-01,3.0943734600e-04,4.3261883548e-04
1.2814400000e-01,3.0882187275e-04,4.3140844355e-04
1.2914400000e-01,3.0815168429e-04,4.3272895709e-04
1.3014400000e-01,3.0900784623e-04,4.2760704673e-04
1.3114400000e-01,3.0716619221e-04,4.3061700126e-04
1.3214400000e-01,3.1270668842e-04,4.2842166295e-04
1.3314400000e-01,3.0618797609e-04,4.3106592784e-04
1.3414400000e-01,3.0718219932e-04,4.2823492549e-04
1.3514400000e-01,3.0745908589e-04,4.3185955292e-04
1.3614400000e-01,3.0684688682e-04,4.2860232497e-04
1.3714400000e-01,3.1331968785e-04,4.2611172830e-04
1.3814400000e-01,3.0977316783e-04,4.2763833335e-04
1.3914400000e-01,3.0995430279e-04,4.3129315600e-04
1.4014400000e-01,3.1042418414e-04,4.3085849029e-04
1.4114400000e-01,3.0948420317e-04,4.2722433136e-04
1.4214400000e-01,3.1021165341e-04,4.2756302719e-04
1.4314400000e-01,3.1059171306e-04,4.3076710426e-04
1.4414400000e-01,3.1061859772e-04,4.2616527935e-04
1.4514400000e-01,3.1068859244e-04,4.2779724026e-04
1.4614400000e-01,3.0777071515e-04,4.2691652197e-04
1.4714400000e-01,3.1047416996e-04,4.3294214265e-04
1.4814400000e-01,3.1139697967e-04,4.3118438043e-04
1.4914400000e-01,3.0633294955e-04,4.2968295020e-04
1.5014400000e-01,3.0655752198e-04,4.2927244067e-04
1.5114400000e-01,3.0618684832e-04,4.3141466449e-04
1.5214400000e-01,3.0979485018e-04,4.2763280362e-04
1.5314400000e-01,3.0887240428e-04,4.2991083319e-04
1.5414400000e-01,3.0910665373e-04,4.2917126848e-04
1.5514400000e-01,3.0635055737e-04,4.3358955736e-04
1.5614400000e-01,3.0533286917e-04,4.3386571633e-04
1.5714400000e-01,3.0900500860e-04,4.3269243179e-04
1.5814400000e-01,3.1003251934e-04,4.3239342631e-04
1.5914400000e-01,3.1047020457e-04,4.3358548282e-04
1.6014400000e-01,3.1180348742e-04,4.3138134060e-04
1.6114400000e-01,3.0736679037e-04,4.3121039198e-04
1.6214400000e-01,3.0971386877e-04,4.3224550609e-04
1.6314400000e-01,3.0707091355e-04,4.3312797061e-04
1.6414400000e-01,3.0804865673e-04,4.3348165491e-04
1.6514400000e-01,3.1096737075e-04,4.3028619984e-04
1.6614400000e-01,3.0869174225e-04,4.2854077037e-04
1.6714400000e-01,3.0924420571e-04,4.3017629650e-04
1.6814400000e-01,3.0983788747e-04,4.2699721234e-04
1.6914400000e-01,3.0876275559e-04,4.3175441533e-04
1.7014400000e-01,3.1014096749e-04,4.3220145017e-04
1.7114400000e-01,3.0915995012e-04,4.3075018766e-04
1.7214400000e-01,3.0906005122e-04,4.3031279347e-04
1.7314400000e-01,3.0939248973e-04,4.3224292313e-04
1.7414400000e-01,3.0994906410e-04,4.3299944082e-04
1.7514400000e-01,3.0891344068e-04,4.2842675612e-04
1.7614400000e-01,3.0909261113e-04,4.3349366024e-04
1.7714400000e-01,3.1133506127e-04,4.3271662435e-04
1.7814400000e-01,3.0920204154e-04,4.3338903197e-04
1.7914400000e-01,3.0882223655e-04,4.3354764784e-04
1.8014400000e-01,3.0850937037e-04,4.3345062295e-04
1.8114400000e-01,3.0879313272e-04,4.3232630560e-04
1.8214400000e-01,3.0958191928e-04,4.3135230953e-04
1.8314400000e-01,3.1215655326e-04,4.3339117838e-04
1.8414400000e-01,3.0790732126e-04,4.3288397137e-04
1.8514400000e-01,3.0772040191e-04,4.2828811274e-04
1.8614400000e-01,3.0798499211e-04,4.3326301238e-04
1.8714400000e-01,3.0971452361e-04,4.3376370741e-04
1.8814400000e-01,3.1268606108e-04,4.3296109652e-04
1.8914400000e-01,3.0921652069e-04,4.3332362111e-04
1.9014400000e-01,3.1087729440e-04,4.3163701775e-04
1.9114400000e-01,3.0873587093e-04,4.3129955884e-04
1.9214400000e-01,3.0924606108e-04,4.3117310270e-04
1.9314400000e-01,3.0869050534e-04,4.2990264774e-04
1.9414400000e-01,3.0914281524e-04,4.3260264647e-04
1.9514400000e-01,3.0500797948e-04,4.3306568841e-04
1.9614400000e-01,3.0591170798e-04,4.3142492359e-04
1.9714400000e-01,3.0701587093e-04,4.3336982344e-04
1.9814400000e-01,3.0767041608e-04,4.3324049329e-04
1.9914400000e-01,3.0751056329e-04,4.3187839765e-04
2.0014400000e-01,3.0763731047e-04,4.3094980356e-04
2.0114400000e-01,3.0743791285e-04,4.2615185521e-04
2.0214400000e-01,3.0711536965e-04,4.2886666051e-04
2.0314400000e-01,3.0961557059e-04,4.3035663111e-04
2.0414400000e-01,3.0992458051e-04,4.3234242185e-04
2.0514400000e-01,3.0951185181e-04,4.2870597099e-04
2.0614400000e-01,3.0938233976e-04,4.2893454520e-04
2.0714400000e-01,3.0963441532e-04,4.2862022383e-04
2.0814400000e-01,3.0972511013e-04,4.2855434003e-04
2.0914400000e-01,3.0932624213e-04,4.3175255996e-04
2.1014400000e-01,3.0654991861e-04,4.3002146413e-04
2.1114400000e-01,3.0997816793e-04,4.3268737500e-04
2.1214400000e-01,3.0681760109e-04,4.2626372306e-04
2.1314400000e-01,3.0971626984e-04,4.3124728109e-04
2.1414400000e-01,3.1042887713e-04,4.3152129365e-04
2.1514400000e-01,3.0889590562e-04,4.3248295697e-04
2.1614400000e-01,3.0941497243e-04,4.3203937821e-04
2.1714400000e-01,3.0605944630e-04,4.3170424760e-04
2.1814400000e-01,3.0528266507e-04,4.2742005462e-04
2.1914400000e-01,3.0974031688e-04,4.2727358959e-04
2.2014400000e-01,3.0651091947e-04,4.3165193347e-04
2.2114400000e-01,3.0876395613e-04,4.3179352360e-04
2.2214400000e-01,3.1038645830e-04,4.3105967052e-04
2.2314400000e-01,3.1343177398e-04,4.3140335038e-04
2.2414400000e-01,3.1067997043e-04,4.3121126510e-04
2.2514400000e-01,3.0942595913e-04,4.3202093366e-04
2.2614400000e-01,3.1026298529e-04,4.2916664825e-04
2.2714400000e-01,3.1298746762e-04,4.2924864829e-04
2.2814400000e-01,3.1015624700e-04,4.3121803174e-04
2.2914400000e-01,3.0738130590e-04,4.2890125769e-04
2.3014400000e-01,3.0758172215e-04,4.2696196033e-04
2.3114400000e-01,3.1124320230e-04,4.3137297325e-04
2.3214400000e-01,3.0946572224e-04,4.2887237214e-04
2.3314400000e-01,3.0994160625e-04,4.2789917643e-04
2.3414400000e-01,3.0983537727e-04,4.3173626182e-04
2.3514400000e-01,3.1018324080e-04,4.3126510718e-04
2.3614400000e-01,3.0885919841e-04,4.3148127588e-04
2.3714400000e-01,3.0900242564e-04,4.3211472075e-04
2.3814400000e-01,3.0944112950e-04,4.3206899136e-04
2.3914400000e-01,3.0897117540e-04,4.2996387492e-04
2.4014400000e-01,3.0944313039e-04,4.3147476390e-04
2.4114400000e-01,3.0656068702e-04,4.2856947402e-04
2.4214400000e-01,3.0892038922e-04,4.3187752453e-04
2.4314400000e-01,3.1158848287e-04,4.3185376853e-04
2.4414400000e-01,3.0958588468e-04,4.2707295506e-04
2.4514400000e-01,3.0944607715e-04,4.3156349420e-04
2.4614400000e-01,3.0837749364e-04,4.2947969632e-04
2.4714400000e-01,3.0959319702e-04,4.3229028961e-04
2.4814400000e-01,3.0918145058e-04,4.3138545152e-04
2.4914400000e-01,3.1077190215e-04,4.3191626901e-04
2.5014400000e-01,3.0758666981e-04,4.3147989345e-04
2.5114400000e-01,3.0778272048e-04,4.3221847591e-04
2.5214400000e-01,3.0816445360e-04,4.2821269744e-04
2.5314400000e-01,3.0891984352e-04,4.3104060751e-04
2.5414400000e-01,3.0810995668e-04,4.2549527279e-04
2.5514400000e-01,3.0760358641e-04,4.3078496674e-04
2.5614400000e-01,3.1133768061e-04,4.3134870793e-04
2.5714400000e-01,3.0815226637e-04,4.3163105147e-04
2.5814400000e-01,3.1100418710e-04,4.3164873205e-04
2.5914400000e-01,3.1004565244e-04,4.2865893192e-04
2.6014400000e-01,3.1097220926e-04,4.2996336560e-04
2.6114400000e-01,3.1067156669e-04,4.3003004976e-04
2.6214400000e-01,3.0803868867e-04,4.2888063035e-04
2.6314400000e-01,3.0709350540e-04,4.2873845814e-04
2.6414400000e-01,3.0927276384e-04,4.2918785766e-04
2.6514400000e-01,3.1031497201e-04,4.2530326027e-04
2.6614400000e-01,3.0898321711e-04,4.2772669985e-04
2.6714400000e-01,3.0754628824e-04,4.3205254769e-04
2.6814400000e-01,3.0991432141e-04,4.2694340664e-04
2.6914400000e-01,3.1053175917e-04,4.2984167521e-04
2.7014400000e-01,3.0833030905e-04,4.2804222176e-04
2.7114400000e-01,3.0783030525e-04,4.3260526581e-04
2.7214400000e-01,3.0920549762e-04,4.3113952415e-04
2.7314400000e-01,3.0791226891e-04,4.2929816118e-04
2.7414400000e-01,3.0773604522e-04,4.3183004891e-04
2.7514400000e-01,3.0811690522e-04,4.2921328713e-04
2.7614400000e-01,3.0742503441e-04,4.2751031287e-04
2.7714400000e-01,3.1043015042e-04,4.3273987103e-04
2.7814400000e-01,3.1059014873e-04,4.3257568905e-04
2.7914400000e-01,3.1023577321e-04,4.3044099584e-04
2.8014400000e-01,3.1047959055e-04,4.2849445890e-04
2.8114400000e-01,3.0997485737e-04,4.3044932681e-04
2.8214400000e-01,3.1008643418e-04,4.3001185986e-04
2.8314400000e-01,3.1038805901e-04,4.2761570512e-04
2.8414400000e-01,3.1045248761e-04,4.2806710553e-04
2.8514400000e-01,3.1086376111e-04,4.2659328756e-04
2.8614400000e-01,3.0943338061e-04,4.3284002459e-04
2.8714400000e-01,3.1005507481e-04,4.3065669161e-04
2.8814400000e-01,3.0907594919e-04,4.3203315727e-04
2.8914400000e-01,3.0659564800e-04,4.2732455768e-04
2.9014400000e-01,3.0872484786e-04,4.2828356527e-04
2.9114400000e-01,3.0956216506e-04,4.3180687499e-04
2.9214400000e-01,3.0815055652e-04,4.3221236410e-04
2.9314400000e-01,3.1103372748e-04,4.3095315050e-04
2.9414400000e-01,3.0886170862e-04,4.3283522245e-04
2.9514400000e-01,3.0955266993e-04,4.2854226194e-04
2.9614400000e-01,3.0921939469e-04,4.2757710617e-04
2.9714400000e-01,3.0860624975e-04,4.3243508117e-04
2.9814400000e-01,3.0851660995e-04,4.2828156438e-04
2.9914400000e-01,3.0849114410e-04,4.2630697862e-04
3.0014400000e-01,3.1039020541e-04,4.2604209739e-04
3.0114400000e-01,3.1038911402e-04,4.2792038585e-04
3.0214400000e-01,3.0798939406e-04,4.2630130338e-04
3.0314400000e-01,3.0943774618e-04,4.3210624426e-04
3.0414400000e-01,3.0946179322e-04,4.2856834625e-04
3.0514400000e-01,3.0927010812e-04,4.2710260459e-04
3.0614400000e-01,3.0897121178e-04,4.2736472096e-04
3.0714400000e-01,3.1011459214e-04,4.2918582039e-04
3.0814400000e-01,3.0932485970e-04,4.2762239900e-04
3.0914400000e-01,3.1049832614e-04,4.2731920985e-04
3.1014400000e-01,3.1096813473e-04,4.2694995500e-04
3.1114400000e-01,3.0662289646e-04,4.2560746806e-04
3.1214400000e-01,3.0648341635e-04,4.2706324166e-04
3.1314400000e-01,3.0663130019e-04,4.3095784349e-04
3.1414400000e-01,3.0666455132e-04,4.2839477828e-04
3.1514400000e-01,3.0609382520e-04,4.2824573029e-04
3.1614400000e-01,3.0877181416e-04,4.3206458940e-04
3.1714400000e-01,3.0793340557e-04,4.2678901082e-04
3.1814400000e-01,3.0941449950e-04,4.3037620344e-04
3.1914400000e-01,3.0935214454e-04,4.3124378863e-04
3.2014400000e-01,3.0866311135e-04,4.3129704864e-04
3.2114400000e-01,3.1042141927e-04,4.2739997298e-04
3.2214400000e-01,3.0804832932e-04,4.2753403250e-04
3.2314400000e-01,3.1125575333e-04,4.3211512093e-04
3.2414400000e-01,3.0828883610e-04,4.2808183935e-04
3.2514400000e-01,3.1048981327e-04,4.3142405048e-04
3.2614400000e-01,3.0991694075e-04,4.2627187213e-04
3.2714400000e-01,3.0941348086e-04,4.3009655201e-04
3.2814400000e-01,3.1007824873e-04,4.3162341171e-04
3.2914400000e-01,3.1065104849e-04,4.3103173084e-04
3.3014400000e-01,3.1034793210e-04,4.3132597057e-04
3.3114400000e-01,3.1028015655e-04,4.2996234697e-04
3.3214400000e-01,3.0983715988e-04,4.3200805521e-04
3.3314400000e-01,3.0825558497e-04,4.2660558393e-04
3.3414400000e-01,3.1114679587e-04,4.3154082960e-04
3.3514400000e-01,3.0775983760e-04,4.3212319724e-04
3.3614400000e-01,3.0935316317e-04,4.2700201448e-04
3.3714400000e-01,3.0877134122e-04,4.2849635065e-04
3.3814400000e-01,3.0897161196e-04,4.2832598410e-04
3.3914400000e-01,3.0562438042e-04,4.2926694732e-04
3.4014400000e-01,3.0755876651e-04,4.3282514525e-04
3.4114400000e-01,3.1043706258e-04,4.3049021770e-04
3.4214400000e-01,3.0997045542e-04,4.3145086238e-04
3.4314400000e-01,3.1060637411e-04,4.3099396862e-04
3.4414400000e-01,3.1109819247e-04,4.3102420022e-04
3.4514400000e-01,3.1091138226e-04,4.3066815124e-04
3.4614400000e-01,3.0954975955e-04,4.3202620873e-04
3.4714400000e-01,3.0823735869e-04,4.3079737225e-04
3.4814400000e-01,3.0650036933e-04,4.2621632019e-04
3.4914400000e-01,3.0689690902e-04,4.2873369239e-04
3.5014400000e-01,3.0916020478e-04,4.2813673645e-04
3.5114400000e-01,3.1051698897e-04,4.2863084673e-04
3.5214400000e-01,3.0958974094e-04,4.2518997361e-04
3.5314400000e-01,3.0925519241e-04,4.2694275180e-04
3.5414400000e-01,3.0961549783e-04,4.2729501729e-04
3.5514400000e-01,3.1050840335e-04,4.2575946281e-04
3.5614400000e-01,3.1038525776e-04,4.2706280510e-04
3.5714400000e-01,3.0964012694e-04,4.3099102186e-04
3.5814400000e-01,3.1064635550e-04,4.2865383875e-04
3.5914400000e-01,3.0992734537e-04,4.3321775593e-04
3.6014400000e-01,3.0989449442e-04,4.2689196562e-04
3.6114400000e-01,3.1043473427e-04,4.2693314754e-04
3.6214400000e-01,3.0752362363e-04,4.2679486796e-04
3.6314400000e-01,3.1313928048e-04,4.3205189286e-04
3.6414400000e-01,3.1100043998e-04,4.2853764171e-04
3.6514400000e-01,3.1025039789e-04,4.2848387238e-04
3.6614400000e-01,3.0999890441e-04,4.3311913032e-04
