# Saved on 2025-07-12T14:12:38.520925
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPT41
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
3.0144000000e-02,4.9850434152e-04,5.9216075897e-04,7.0599962783e-04,8.0426092609e-04
3.1144000000e-02,4.9992828281e-04,5.9281988797e-04,7.0628098911e-04,8.0295270891e-04
3.2144000000e-02,4.9811114877e-04,5.9268924815e-04,7.0526708441e-04,8.0381214502e-04
3.3144000000e-02,4.9792372010e-04,5.9311234509e-04,7.0580012107e-04,8.0354184320e-04
3.4144000000e-02,4.9913061957e-04,5.9310405049e-04,7.0659829362e-04,8.0275196524e-04
3.5144000000e-02,4.9939513701e-04,5.9439968027e-04,7.0705260441e-04,8.0249184975e-04
3.6144000000e-02,4.9903977924e-04,5.9371370298e-04,7.0741400123e-04,7.9950819782e-04
3.7144000000e-02,4.9937498261e-04,5.9380236053e-04,7.0653746661e-04,7.9981975432e-04
3.8144000000e-02,4.9941179896e-04,5.9246529418e-04,7.0599446190e-04,8.0306264863e-04
3.9144000000e-02,4.9930102250e-04,5.9332174715e-04,7.0584712375e-04,8.0064804933e-04
4.0144000000e-02,4.9775142543e-04,5.9379919549e-04,7.0603236964e-04,8.0403209722e-04
4.1144000000e-02,4.9921894970e-04,5.9407895606e-04,7.0671601861e-04,8.0364952737e-04
4.2144000000e-02,4.9881651648e-04,5.9352918470e-04,7.0680143835e-04,8.0386547779e-04
4.3144000000e-02,4.9943850172e-04,5.9343983594e-04,7.0681831858e-04,8.0309531768e-04
4.4144000000e-02,4.9725400459e-04,5.9297530242e-04,7.0640635386e-04,8.0320809502e-04
4.5144000000e-02,4.9750931794e-04,5.9324673202e-04,7.0631729614e-04,8.0360819993e-04
4.6144000000e-02,4.9892722018e-04,5.9348574723e-04,7.0621303166e-04,8.0346791947e-04
4.7144000000e-02,4.9738642701e-04,5.9363570472e-04,7.0567264629e-04,8.0323938164e-04
4.8144000000e-02,4.9662841775e-04,5.9400830651e-04,7.0731395681e-04,8.0067220551e-04
4.9144000000e-02,4.9775408115e-04,5.9429497924e-04,7.0557085564e-04,8.0057005107e-04
5.0144000000e-02,4.9984842917e-04,5.9323254391e-04,7.0608330134e-04,8.0003504991e-04
5.1144000000e-02,4.9786514865e-04,5.9301601141e-04,7.0636895543e-04,7.8978569945e-04
5.2144000000e-02,4.9928647059e-04,5.9371708630e-04,7.0638729085e-04,7.9080382420e-04
5.3144000000e-02,4.9986989325e-04,5.9269870690e-04,7.0535155828e-04,7.8983473941e-04
5.4144000000e-02,4.9863694585e-04,5.9274723753e-04,7.0585614594e-04,7.9097568232e-04
5.5144000000e-02,4.9888145440e-04,5.9374950069e-04,7.0659596531e-04,7.9039426055e-04
5.6144000000e-02,4.9925809435e-04,5.9361034801e-04,7.0464840974e-04,7.9393721535e-04
5.7144000000e-02,4.9785408919e-04,5.9439189499e-04,7.0570080425e-04,7.9225595982e-04
5.8144000000e-02,4.9895348639e-04,5.9366917412e-04,7.0579961175e-04,7.9290468420e-04
5.9144000000e-02,5.0005812227e-04,5.9314857936e-04,7.0640875492e-04,7.9262346844e-04
6.0144000000e-02,4.9877518904e-04,5.9290614445e-04,7.0539237640e-04,7.9298588389e-04
6.1144000000e-02,4.9776106607e-04,5.9379392042e-04,7.0634865551e-04,7.9305333202e-04
6.2144000000e-02,4.9771610065e-04,5.9341822634e-04,7.0644266088e-04,7.9360877862e-04
6.3144000000e-02,4.9666778068e-04,5.9218582464e-04,7.0629881520e-04,7.9053221270e-04
6.4144000000e-02,4.9653539463e-04,5.9281959693e-04,7.0737936767e-04,7.9383156844e-04
6.5144000000e-02,4.9786194722e-04,5.9282676375e-04,7.0587928349e-04,7.9339064541e-04
6.6144000000e-02,4.9906073400e-04,5.9396050347e-04,7.0607980888e-04,7.9389843449e-04
6.7144000000e-02,4.9952213885e-04,5.9351714299e-04,7.0570167736e-04,7.9340577940e-04
6.8144000000e-02,4.9785507144e-04,5.9313431848e-04,7.0659989433e-04,7.9578378063e-04
6.9144000000e-02,4.9818394473e-04,5.9357120335e-04,7.0626672823e-04,7.9343917605e-04
7.0144000000e-02,4.9768368626e-04,5.9343714383e-04,7.0588212111e-04,7.9375749920e-04
7.1144000000e-02,4.9846912589e-04,5.9364268964e-04,7.0489862992e-04,7.9756813648e-04
7.2144000000e-02,4.9735830544e-04,5.9260495618e-04,7.0534704719e-04,7.9291974544e-04
7.3144000000e-02,4.9936956202e-04,5.9274381783e-04,7.0750458690e-04,7.9614481365e-04
7.4144000000e-02,4.9638641940e-04,5.9268506448e-04,7.0740934461e-04,7.9626886873e-04
7.5144000000e-02,4.9748789024e-04,5.9238122049e-04,7.0653193688e-04,7.9591009126e-04
7.6144000000e-02,4.9732792831e-04,5.9330188378e-04,7.0627342211e-04,7.9519479186e-04
7.7144000000e-02,4.9686073908e-04,5.9290796344e-04,7.0674395829e-04,7.9545614426e-04
7.8144000000e-02,4.9663445679e-04,5.9214140492e-04,7.0610942203e-04,7.9231584095e-04
7.9144000000e-02,4.9666745326e-04,5.9248886828e-04,7.0582907938e-04,7.9368350271e-04
8.0144000000e-02,4.9826885515e-04,5.9275662352e-04,7.0574882557e-04,7.9295183241e-04
8.1144000000e-02,4.9633057642e-04,5.9326004703e-04,7.0534937549e-04,7.9782257671e-04
8.2144000000e-02,4.9753445637e-04,5.9235608205e-04,7.0599060564e-04,7.9608696979e-04
8.3144000000e-02,4.9883310567e-04,5.9267484176e-04,7.0675945608e-04,7.9308214481e-04
8.4144000000e-02,4.9999067414e-04,5.9351506934e-04,7.0674854214e-04,7.9264958913e-04
8.5144000000e-02,4.9892998504e-04,5.9312107624e-04,7.0645030064e-04,7.9226258094e-04
8.6144000000e-02,4.9699818192e-04,5.9288293414e-04,7.0569818490e-04,7.9274905147e-04
8.7144000000e-02,4.9705329729e-04,5.9215151850e-04,7.0672504080e-04,7.9329343862e-04
8.8144000000e-02,4.9756061344e-04,5.9245390730e-04,7.0617716119e-04,7.9308716522e-04
8.9144000000e-02,4.9911075621e-04,5.9195397625e-04,7.0684880484e-04,7.9323966929e-04
9.0144000000e-02,4.9772897910e-04,5.9376438003e-04,7.0597161539e-04,7.9293000454e-04
9.1144000000e-02,4.9808328185e-04,5.9299105487e-04,7.0643669460e-04,7.9336779891e-04
9.2144000000e-02,4.9914906413e-04,5.9348378272e-04,7.0679649070e-04,7.9276440374e-04
9.3144000000e-02,4.9938898883e-04,5.9338675783e-04,7.0650581620e-04,7.9598641605e-04
9.4144000000e-02,4.9887064961e-04,5.9327379859e-04,7.0644942753e-04,7.9613419075e-04
9.5144000000e-02,4.9807902542e-04,5.9191312175e-04,7.0655842137e-04,7.9624558566e-04
9.6144000000e-02,4.9802696594e-04,5.9346672060e-04,7.0602778578e-04,7.9561352322e-04
9.7144000000e-02,4.9835325626e-04,5.9292942751e-04,7.0648442488e-04,7.9625162471e-04
9.8144000000e-02,4.9944956118e-04,5.9209127357e-04,7.0690926805e-04,7.9260404164e-04
9.9144000000e-02,4.9796610256e-04,5.9338224673e-04,7.0618567406e-04,7.9323333921e-04
1.0014400000e-01,4.9704594858e-04,5.9225403675e-04,7.0642498031e-04,7.9560966697e-04
1.0114400000e-01,4.9708691222e-04,5.9220627008e-04,7.0675945608e-04,7.9614044807e-04
1.0214400000e-01,5.0020960771e-04,5.9245143348e-04,7.0491129009e-04,7.9252378782e-04
1.0314400000e-01,4.9737096560e-04,5.9452962887e-04,7.0619178587e-04,7.9530007497e-04
1.0414400000e-01,4.9769572797e-04,5.9309735661e-04,7.0672322181e-04,7.9547076894e-04
1.0514400000e-01,4.9809063057e-04,5.9382258769e-04,7.0500966103e-04,7.9333512986e-04
1.0614400000e-01,4.9917791330e-04,5.9310234064e-04,7.0488757046e-04,7.9300974903e-04
1.0714400000e-01,4.9702382967e-04,5.9340865846e-04,7.0513771789e-04,7.9266821558e-04
1.0814400000e-01,4.9844613386e-04,5.9257854446e-04,7.0535745181e-04,7.9614568676e-04
1.0914400000e-01,4.9723621487e-04,5.9266094468e-04,7.0492933446e-04,7.9594166891e-04
1.1014400000e-01,4.9775098887e-04,5.9378333390e-04,7.0499641879e-04,7.9594334238e-04
1.1114400000e-01,4.9649490393e-04,5.9346657508e-04,7.0564165071e-04,7.9559467849e-04
1.1214400000e-01,4.9565187510e-04,5.9302976297e-04,7.0575995778e-04,7.9590827227e-04
1.1314400000e-01,4.9729296734e-04,5.9317397245e-04,7.0630347182e-04,7.9540855950e-04
1.1414400000e-01,4.9803064030e-04,5.9305715695e-04,7.0480418799e-04,7.9533601820e-04
1.1514400000e-01,4.9801881687e-04,5.9322472225e-04,7.0525100455e-04,7.9532139353e-04
1.1614400000e-01,4.9776481319e-04,5.9290003264e-04,7.0581845648e-04,7.9494813690e-04
1.1714400000e-01,4.9790563935e-04,5.9339337895e-04,7.0550820965e-04,7.9497564002e-04
1.1814400000e-01,4.9799131375e-04,5.9299982240e-04,7.0561211032e-04,7.9229685070e-04
1.1914400000e-01,4.9889193178e-04,5.9250116465e-04,7.0690271968e-04,7.9174758866e-04
1.2014400000e-01,4.9767055316e-04,5.9257890825e-04,7.0540518209e-04,7.9557874415e-04
1.2114400000e-01,4.9786325690e-04,5.9230831539e-04,7.0755297202e-04,7.9211968114e-04
1.2214400000e-01,4.9725924328e-04,5.9227830207e-04,7.0563633926e-04,7.9525845649e-04
1.2314400000e-01,4.9751430197e-04,5.9193585912e-04,7.0696100011e-04,7.9524572357e-04
1.2414400000e-01,4.9689522712e-04,5.9251207858e-04,7.0661073551e-04,7.9508849012e-04
1.2514400000e-01,4.9760637921e-04,5.9354704717e-04,7.0589485404e-04,7.9263605585e-04
1.2614400000e-01,4.9870315706e-04,5.9321668232e-04,7.0682806836e-04,7.9291698057e-04
1.2714400000e-01,4.9814399972e-04,5.9307880292e-04,7.0594913268e-04,7.9278062913e-04
1.2814400000e-01,4.9936945288e-04,5.9228754253e-04,7.0715854235e-04,7.9240002378e-04
1.2914400000e-01,4.9736609071e-04,5.9260441049e-04,7.0257498010e-04,7.9285047832e-04
1.3014400000e-01,4.9756486987e-04,5.9206580772e-04,7.0288573625e-04,7.9233956058e-04
1.3114400000e-01,4.9895937991e-04,5.9334339312e-04,7.0253568992e-04,7.9268531408e-04
1.3214400000e-01,4.9762380513e-04,5.9329286159e-04,7.0591966505e-04,7.9291959992e-04
1.3314400000e-01,4.9902548199e-04,5.9312060330e-04,7.0618028985e-04,7.9240220657e-04
1.3414400000e-01,4.9947735533e-04,5.9244906879e-04,7.0616064477e-04,7.9571684182e-04
1.3514400000e-01,4.9790647608e-04,5.9306199546e-04,7.0635913289e-04,7.9539713624e-04
1.3614400000e-01,4.9853679229e-04,5.9249137848e-04,7.0669048000e-04,7.9583864135e-04
1.3714400000e-01,4.9662114179e-04,5.9341058659e-04,7.0639704063e-04,7.9260418715e-04
1.3814400000e-01,4.9762122217e-04,5.9295558458e-04,7.0585047069e-04,7.9589117377e-04
1.3914400000e-01,4.9863905588e-04,5.9260004491e-04,7.0659625635e-04,7.9364348494e-04
1.4014400000e-01,4.9853260862e-04,5.9260331909e-04,7.0682690421e-04,7.9605473729e-04
1.4114400000e-01,4.9745787692e-04,5.9351830714e-04,7.0596717705e-04,7.9711491708e-04
1.4214400000e-01,4.9924987252e-04,5.9332251112e-04,7.0662688813e-04,7.9563258623e-04
1.4314400000e-01,4.9750222388e-04,5.9329886426e-04,7.0683941885e-04,7.9362493125e-04
1.4414400000e-01,4.9736972869e-04,5.9326455812e-04,7.0614485594e-04,7.9606339568e-04
1.4514400000e-01,4.9865473557e-04,5.9265883465e-04,7.0587208029e-04,7.9275319877e-04
1.4614400000e-01,4.9737438530e-04,5.9286532633e-04,7.0577298175e-04,7.9542951426e-04
1.4714400000e-01,4.9942311307e-04,5.9291473008e-04,7.0597248850e-04,7.9577250290e-04
1.4814400000e-01,4.9909423979e-04,5.9342040913e-04,7.0679867349e-04,7.9545374319e-04
1.4914400000e-01,4.9778496759e-04,5.9277739638e-04,7.0585650974e-04,7.9552388343e-04
1.5014400000e-01,4.9700764066e-04,5.9344682086e-04,7.0643647632e-04,7.9489152995e-04
1.5114400000e-01,4.9816437240e-04,5.9326419432e-04,7.0563735790e-04,7.9504585301e-04
1.5214400000e-01,4.9867645430e-04,5.9327216150e-04,7.0580630563e-04,7.9514145909e-04
1.5314400000e-01,4.9662878155e-04,5.9252313804e-04,7.0596572186e-04,7.9509729403e-04
1.5414400000e-01,4.9814992963e-04,5.9238907852e-04,7.0653659350e-04,7.9509220086e-04
1.5514400000e-01,4.9741902330e-04,5.9222402342e-04,7.0546288043e-04,7.9574303527e-04
1.5614400000e-01,4.9958991440e-04,5.9068792325e-04,7.0521622547e-04,7.9581688624e-04
1.5714400000e-01,4.9915342970e-04,5.9226607846e-04,7.0571382821e-04,7.9564371845e-04
1.5814400000e-01,4.9756152293e-04,5.9203994169e-04,7.0527858043e-04,7.9617682786e-04
1.5914400000e-01,4.9665548431e-04,5.9218829847e-04,7.0621208579e-04,7.9524288594e-04
1.6014400000e-01,4.9885806220e-04,5.9155659983e-04,7.0637499448e-04,7.9485071183e-04
1.6114400000e-01,4.9728703743e-04,5.9168272855e-04,7.0589579991e-04,7.9204844951e-04
1.6214400000e-01,4.9643957027e-04,5.9177342337e-04,7.0660469646e-04,7.9148012446e-04
1.6314400000e-01,4.9729562306e-04,5.9227259044e-04,7.0680085628e-04,7.9239594925e-04
1.6414400000e-01,4.9660338846e-04,5.9306876210e-04,7.0543035690e-04,7.9621488112e-04
1.6514400000e-01,4.9569331168e-04,5.9244048316e-04,7.0566587965e-04,7.9577512224e-04
1.6614400000e-01,4.9671416491e-04,5.9277041146e-04,7.0580928877e-04,7.9290439317e-04
1.6714400000e-01,4.9737082009e-04,5.9308422351e-04,7.0637725003e-04,7.9327641288e-04
1.6814400000e-01,4.9639256758e-04,5.9214762587e-04,7.0651418355e-04,7.9273035226e-04
1.6914400000e-01,4.9767146265e-04,5.9179496020e-04,7.0706119004e-04,7.9571291280e-04
1.7014400000e-01,4.9806647439e-04,5.9152313042e-04,7.0693859016e-04,7.9574871052e-04
1.7114400000e-01,4.9648810091e-04,5.9179805248e-04,7.0642585342e-04,7.9634875874e-04
1.7214400000e-01,4.9709771702e-04,5.9193276684e-04,7.0606023655e-04,7.9659483163e-04
1.7314400000e-01,4.9840233260e-04,5.9291360230e-04,7.0618305472e-04,7.9599216406e-04
1.7414400000e-01,4.9794569350e-04,5.9290676290e-04,7.0540983870e-04,7.9630895925e-04
1.7514400000e-01,4.9833011872e-04,5.9299793065e-04,7.0600581239e-04,7.9660792835e-04
1.7614400000e-01,4.9751786719e-04,5.9219255490e-04,7.0644375228e-04,7.9551849922e-04
1.7714400000e-01,4.9842321459e-04,5.9344816691e-04,7.0687565312e-04,7.9551195086e-04
1.7814400000e-01,4.9763028073e-04,5.9181649704e-04,7.0647802204e-04,7.9629659012e-04
1.7914400000e-01,4.9701055104e-04,5.9296253312e-04,7.0613190474e-04,7.9602010373e-04
1.8014400000e-01,4.9802107242e-04,5.9263093135e-04,7.0550522651e-04,7.9590441601e-04
1.8114400000e-01,4.9720300012e-04,5.9232890635e-04,7.0591951953e-04,7.9308265413e-04
1.8214400000e-01,4.9762846174e-04,5.9305562900e-04,7.0631962444e-04,7.9593453847e-04
1.8314400000e-01,4.9712030886e-04,5.9276255342e-04,7.0609887189e-04,7.9582961916e-04
1.8414400000e-01,4.9701866374e-04,5.9239471739e-04,7.0599897299e-04,7.9537305282e-04
1.8514400000e-01,4.9884019973e-04,5.9311671066e-04,7.0696434705e-04,7.9233250290e-04
1.8614400000e-01,4.9733749620e-04,5.9273090301e-04,7.0559959568e-04,7.9231904238e-04
1.8714400000e-01,4.9585600209e-04,5.9283345763e-04,7.0581692853e-04,7.9219709733e-04
1.8814400000e-01,4.9760012189e-04,5.9263515141e-04,7.0532230893e-04,7.9527744674e-04
1.8914400000e-01,4.9924830819e-04,5.9318950662e-04,7.0656555181e-04,7.9253986769e-04
1.9014400000e-01,4.9850699725e-04,5.9310379584e-04,7.0596419391e-04,7.9603436461e-04
1.9114400000e-01,4.9811471399e-04,5.9294161474e-04,7.0456851972e-04,7.9406010627e-04
1.9214400000e-01,4.9919806770e-04,5.9351903474e-04,7.0467889600e-04,7.9369609011e-04
1.9314400000e-01,4.9960792239e-04,5.9210931795e-04,7.0587913797e-04,7.9515113612e-04
1.9414400000e-01,4.9934846174e-04,5.9316225816e-04,7.0577014412e-04,7.9587029177e-04
1.9514400000e-01,4.9773541832e-04,5.9257115936e-04,7.0482004958e-04,7.9544042819e-04
1.9614400000e-01,4.9738391681e-04,5.9344689362e-04,7.0547968789e-04,7.9479606939e-04
1.9714400000e-01,4.9680409575e-04,5.9339607105e-04,7.0523077738e-04,7.9585617641e-04
1.9814400000e-01,4.9662427045e-04,5.9432684793e-04,7.0662092185e-04,7.9586076026e-04
1.9914400000e-01,4.9636499170e-04,5.9363585024e-04,7.0572015829e-04,7.9659330368e-04
2.0014400000e-01,4.9724560085e-04,5.9426209191e-04,7.0747744758e-04,7.9283709056e-04
2.0114400000e-01,4.9762773415e-04,5.9365807829e-04,7.0653622970e-04,7.9258890764e-04
2.0214400000e-01,4.9855269026e-04,5.9327110648e-04,7.0695517934e-04,7.9189579992e-04
2.0314400000e-01,4.9805381423e-04,5.9349131334e-04,7.0650341513e-04,7.9548815847e-04
2.0414400000e-01,4.9828056945e-04,5.9332745877e-04,7.0567017247e-04,7.9553159594e-04
2.0514400000e-01,4.9869639042e-04,5.9393445554e-04,7.0607144153e-04,7.9245830420e-04
2.0614400000e-01,4.9697213399e-04,5.9307283664e-04,7.0537338615e-04,7.9559453297e-04
2.0714400000e-01,4.9866062909e-04,5.9423626226e-04,7.0596870501e-04,7.9230478150e-04
2.0814400000e-01,4.9661444791e-04,5.9369431256e-04,7.0566056820e-04,7.9548808571e-04
2.0914400000e-01,4.9704030971e-04,5.9374913690e-04,7.0603964559e-04,7.9478399130e-04
2.1014400000e-01,4.9888742069e-04,5.9354937548e-04,7.0713947935e-04,7.9484998423e-04
2.1114400000e-01,4.9947178923e-04,5.9392794356e-04,7.0585570938e-04,7.9566882050e-04
2.1214400000e-01,4.9860966101e-04,5.9364654589e-04,7.0627007517e-04,7.9546996858e-04
2.1314400000e-01,4.9758393288e-04,5.9382473410e-04,7.0627247624e-04,7.9538607679e-04
2.1414400000e-01,4.9718782975e-04,5.9307465563e-04,7.0531677920e-04,7.9547957284e-04
2.1514400000e-01,4.9881840823e-04,5.9226109443e-04,7.0609050454e-04,7.9525823821e-04
2.1614400000e-01,4.9602065701e-04,5.9281213908e-04,7.0675203460e-04,7.9583376646e-04
2.1714400000e-01,4.9776579544e-04,5.9372483520e-04,7.0719230280e-04,7.9410194303e-04
2.1814400000e-01,4.9993246648e-04,5.9343081375e-04,7.0542097092e-04,7.9279961938e-04
