# Saved on 2025-07-12T18:15:44.585333
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE48
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -1.2
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
4.9144000000e-02,6.8279034167e-04,8.0366902694e-04
5.0144000000e-02,6.8266985181e-04,8.0399571743e-04
5.1144000000e-02,6.8332541559e-04,8.0334903032e-04
5.2144000000e-02,6.8301458668e-04,8.0282356066e-04
5.3144000000e-02,6.8249551987e-04,8.0368183262e-04
5.4144000000e-02,6.8861176260e-04,8.0272373452e-04
5.5144000000e-02,6.8272463977e-04,8.0256773799e-04
5.6144000000e-02,6.8265886512e-04,8.0186306150e-04
5.7144000000e-02,6.8189103331e-04,8.0222183897e-04
5.8144000000e-02,6.8472050771e-04,8.0393452663e-04
5.9144000000e-02,6.8488880061e-04,8.0335994426e-04
6.0144000000e-02,6.8374181865e-04,8.0346188042e-04
6.1144000000e-02,6.8400251621e-04,8.0263685959e-04
6.2144000000e-02,6.8407804065e-04,8.0221099779e-04
6.3144000000e-02,6.8395187554e-04,8.0216348579e-04
6.4144000000e-02,6.8377696152e-04,8.0213438196e-04
6.5144000000e-02,6.8427863880e-04,8.0267935118e-04
6.6144000000e-02,6.9224981416e-04,8.0316014646e-04
6.7144000000e-02,6.8296394602e-04,8.0356461694e-04
6.8144000000e-02,6.8254128564e-04,8.0235986388e-04
6.9144000000e-02,6.8249828473e-04,8.0266800069e-04
7.0144000000e-02,6.8298242695e-04,8.0298857938e-04
7.1144000000e-02,6.8305205787e-04,8.0238154624e-04
7.2144000000e-02,6.8367335189e-04,8.0249068560e-04
7.3144000000e-02,6.8242894486e-04,8.0268036982e-04
7.4144000000e-02,6.8233413913e-04,8.0195677583e-04
7.5144000000e-02,6.8251851189e-04,8.0286212324e-04
7.6144000000e-02,6.8304856541e-04,8.0282450654e-04
7.7144000000e-02,6.8233697675e-04,8.0250953033e-04
7.8144000000e-02,6.8376037234e-04,8.0191377492e-04
7.9144000000e-02,6.9260873715e-04,8.0574500316e-04
8.0144000000e-02,6.9273773988e-04,8.0480691395e-04
8.1144000000e-02,6.9228735811e-04,8.0544239609e-04
8.2144000000e-02,6.9279129093e-04,8.0534911831e-04
8.3144000000e-02,6.8234498031e-04,8.0217287177e-04
8.4144000000e-02,6.8120963988e-04,8.0161356891e-04
8.5144000000e-02,6.8246634328e-04,8.0190293374e-04
8.6144000000e-02,6.8304339948e-04,8.0274607171e-04
8.7144000000e-02,6.8321511208e-04,8.0202225945e-04
8.8144000000e-02,6.8261120759e-04,8.0279191025e-04
8.9144000000e-02,6.7973822297e-04,8.0278085079e-04
9.0144000000e-02,6.8215274950e-04,8.0310695921e-04
9.1144000000e-02,6.8255394581e-04,8.0248202721e-04
9.2144000000e-02,6.8192828621e-04,8.0374818936e-04
9.3144000000e-02,6.8120796641e-04,8.0355981481e-04
9.4144000000e-02,6.8340268626e-04,8.0298064859e-04
9.5144000000e-02,6.8239787652e-04,8.0307414464e-04
9.6144000000e-02,6.8168432335e-04,8.0330908531e-04
9.7144000000e-02,6.8350884249e-04,8.0252917542e-04
9.8144000000e-02,6.8378089054e-04,8.0285826698e-04
9.9144000000e-02,6.8426903454e-04,8.0324971350e-04
1.0014400000e-01,6.9281115429e-04,8.0460536992e-04
1.0114400000e-01,6.9221925514e-04,8.0313380749e-04
1.0214400000e-01,6.9288500526e-04,8.0386977061e-04
1.0314400000e-01,6.9336718298e-04,8.0348036136e-04
1.0414400000e-01,6.9361725764e-04,8.0250421888e-04
1.0514400000e-01,6.8470224505e-04,8.0319616245e-04
1.0614400000e-01,6.8366280175e-04,8.0350830103e-04
1.0714400000e-01,6.8250621553e-04,8.0283927673e-04
1.0814400000e-01,6.8356217525e-04,8.0287820310e-04
1.0914400000e-01,6.8342480517e-04,8.0386969785e-04
1.1014400000e-01,6.9394962338e-04,8.0262005213e-04
1.1114400000e-01,6.9308247475e-04,8.0262827396e-04
1.1214400000e-01,6.9321802584e-04,8.0290257756e-04
1.1314400000e-01,6.8432469561e-04,8.0080382759e-04
1.1414400000e-01,6.8397443101e-04,8.0155681644e-04
1.1514400000e-01,6.8499226472e-04,8.0210425949e-04
1.1614400000e-01,6.8385670602e-04,8.0156372860e-04
1.1714400000e-01,6.8335262768e-04,8.0160309153e-04
1.1814400000e-01,6.8358691351e-04,8.0257392256e-04
1.1914400000e-01,6.8372937676e-04,8.0128964328e-04
1.2014400000e-01,6.8362569436e-04,8.0211677414e-04
1.2114400000e-01,6.8500812631e-04,8.0194316979e-04
1.2214400000e-01,6.8345478212e-04,8.0140307546e-04
1.2314400000e-01,6.8393317633e-04,8.0053054262e-04
1.2414400000e-01,6.8354798714e-04,7.9990830272e-04
1.2514400000e-01,6.8042376370e-04,7.9960336734e-04
1.2614400000e-01,6.8408568040e-04,8.0035752035e-04
1.2714400000e-01,6.8351429945e-04,7.9867299064e-04
1.2814400000e-01,6.8425666541e-04,7.9949211795e-04
1.2914400000e-01,6.8292989454e-04,7.9957040725e-04
1.3014400000e-01,6.8784029281e-04,7.9917808762e-04
1.3114400000e-01,6.8844710768e-04,7.9994861153e-04
1.3214400000e-01,6.9758243626e-04,7.9991230450e-04
1.3314400000e-01,6.8726571044e-04,8.0064157373e-04
1.3414400000e-01,6.8916378950e-04,8.0136007455e-04
1.3514400000e-01,6.8946748797e-04,8.0175668700e-04
1.3614400000e-01,6.8674387876e-04,8.0120378698e-04
1.3714400000e-01,6.8736298999e-04,8.0095327576e-04
1.3814400000e-01,6.8696761446e-04,8.0165104009e-04
1.3914400000e-01,6.8670276960e-04,8.0076250015e-04
1.4014400000e-01,6.8858695158e-04,8.0129961134e-04
1.4114400000e-01,6.8775021646e-04,8.0021956819e-04
1.4214400000e-01,6.8716501119e-04,8.0030404206e-04
1.4314400000e-01,6.8826149800e-04,8.0236917711e-04
1.4414400000e-01,6.8739558628e-04,8.0139201600e-04
1.4514400000e-01,6.8771092629e-04,8.0138488556e-04
1.4614400000e-01,6.8772387749e-04,8.0177393102e-04
1.4714400000e-01,6.8702211138e-04,8.0126723333e-04
1.4814400000e-01,6.8765053584e-04,8.0156059994e-04
1.4914400000e-01,6.8799628934e-04,8.0210062151e-04
1.5014400000e-01,6.9001936936e-04,8.0239282397e-04
1.5114400000e-01,6.8734596425e-04,8.0181867816e-04
1.5214400000e-01,6.8847308285e-04,8.0071062257e-04
1.5314400000e-01,6.8676592491e-04,8.0175610492e-04
1.5414400000e-01,6.8329405622e-04,8.0160527432e-04
1.5514400000e-01,6.7997796577e-04,8.0101897765e-04
1.5614400000e-01,6.8002082116e-04,8.0146011896e-04
1.5714400000e-01,6.8094566814e-04,8.0107129179e-04
1.5814400000e-01,6.8157642090e-04,8.0318226537e-04
1.5914400000e-01,6.8158711656e-04,8.0147605331e-04
1.6014400000e-01,6.7996479629e-04,8.0079553300e-04
1.6114400000e-01,6.9254310802e-04,8.0112164142e-04
1.6214400000e-01,6.8973822636e-04,8.0092104326e-04
1.6314400000e-01,6.8157074566e-04,8.0071076809e-04
1.6414400000e-01,6.8174464104e-04,8.0133177107e-04
1.6514400000e-01,6.8185567216e-04,8.0175959738e-04
1.6614400000e-01,6.8123103119e-04,8.0234662164e-04
1.6714400000e-01,6.8181572715e-04,8.0014004197e-04
1.6814400000e-01,6.8199318775e-04,8.0190220615e-04
1.6914400000e-01,6.8188193836e-04,8.0121579231e-04
1.7014400000e-01,6.8190289312e-04,8.0123623775e-04
1.7114400000e-01,6.8103137892e-04,8.0145226093e-04
1.7214400000e-01,6.8139459472e-04,8.0236437498e-04
1.7314400000e-01,6.8164212280e-04,8.0073601566e-04
1.7414400000e-01,6.8092762376e-04,8.0208556028e-04
1.7514400000e-01,6.8264758738e-04,8.0223391706e-04
1.7614400000e-01,6.8184868724e-04,8.0141027865e-04
1.7714400000e-01,6.8157321948e-04,8.0091165728e-04
1.7814400000e-01,6.8332956289e-04,8.0103760411e-04
1.7914400000e-01,6.8172092142e-04,8.0222162069e-04
1.8014400000e-01,6.8243221904e-04,8.0156169133e-04
1.8114400000e-01,6.8134118919e-04,8.0127130786e-04
1.8214400000e-01,6.8142493546e-04,8.0199803051e-04
1.8314400000e-01,6.8191933678e-04,8.0275705841e-04
1.8414400000e-01,6.8218716478e-04,8.0160280049e-04
1.8514400000e-01,6.8207467848e-04,7.9843208368e-04
1.8614400000e-01,6.8117136834e-04,8.0120749772e-04
1.8714400000e-01,6.8042987550e-04,8.0145087850e-04
1.8814400000e-01,6.8408371590e-04,8.0242461991e-04
1.8914400000e-01,6.8090579589e-04,8.0267687736e-04
1.9014400000e-01,6.8344590545e-04,8.0098070612e-04
1.9114400000e-01,6.8463188654e-04,8.0232304754e-04
1.9214400000e-01,6.8375265982e-04,8.0119811173e-04
1.9314400000e-01,6.9371992140e-04,8.0123900261e-04
1.9414400000e-01,6.9392932346e-04,8.0230725871e-04
1.9514400000e-01,6.8527231633e-04,8.0126825196e-04
1.9614400000e-01,6.8289657065e-04,8.0119229096e-04
1.9714400000e-01,6.8258465035e-04,8.0082427303e-04
1.9814400000e-01,6.8375215051e-04,8.0287551100e-04
1.9914400000e-01,6.8270906922e-04,8.0283352872e-04
2.0014400000e-01,6.8278190156e-04,8.0290563346e-04
2.0114400000e-01,6.8286892201e-04,8.0366131442e-04
2.0214400000e-01,6.8289147748e-04,8.0467900261e-04
2.0314400000e-01,6.8367240601e-04,8.0358280684e-04
2.0414400000e-01,6.8268716859e-04,8.0377722043e-04
2.0514400000e-01,6.8433189881e-04,8.0360143329e-04
2.0614400000e-01,6.9199115387e-04,8.0358702689e-04
2.0714400000e-01,6.8251421908e-04,8.0208286818e-04
2.0814400000e-01,6.8314031523e-04,8.0210564192e-04
2.0914400000e-01,6.8410743552e-04,8.0156612967e-04
2.1014400000e-01,6.8470697443e-04,8.0202720710e-04
2.1114400000e-01,6.8497982284e-04,8.0114645243e-04
2.1214400000e-01,6.8426954385e-04,8.0105906818e-04
2.1314400000e-01,6.8456385634e-04,8.0139936472e-04
2.1414400000e-01,6.8458219175e-04,8.0099700426e-04
2.1514400000e-01,6.8392597314e-04,8.0157202319e-04
2.1614400000e-01,6.8532710429e-04,8.0119680206e-04
2.1714400000e-01,6.8414432462e-04,8.0024321505e-04
2.1814400000e-01,6.8264867878e-04,8.0139761849e-04
2.1914400000e-01,6.8430861575e-04,8.0139077909e-04
2.2014400000e-01,6.8376306444e-04,8.0126796092e-04
2.2114400000e-01,6.8457076850e-04,8.0131438153e-04
2.2214400000e-01,6.8501467467e-04,8.0174067989e-04
2.2314400000e-01,6.9288471423e-04,8.0013378465e-04
2.2414400000e-01,6.8455934525e-04,8.0063211499e-04
2.2514400000e-01,6.8417895818e-04,8.0072168203e-04
2.2614400000e-01,6.8305045716e-04,8.0115773017e-04
2.2714400000e-01,6.9290130341e-04,8.0036370491e-04
2.2814400000e-01,6.9355424785e-04,8.0175988842e-04
2.2914400000e-01,6.9360787165e-04,8.0161837104e-04
2.3014400000e-01,6.9364999945e-04,8.0221143435e-04
2.3114400000e-01,6.8407658546e-04,8.0224461271e-04
2.3214400000e-01,6.8112130975e-04,8.0165227700e-04
2.3314400000e-01,6.8154637120e-04,8.0201520177e-04
2.3414400000e-01,6.8186331191e-04,8.0270045146e-04
2.3514400000e-01,6.9155576057e-04,8.0243000411e-04
2.3614400000e-01,6.9131892815e-04,8.0209742009e-04
2.3714400000e-01,6.8287896283e-04,8.0109326518e-04
2.3814400000e-01,6.8258254032e-04,8.0197452917e-04
2.3914400000e-01,6.8263238063e-04,8.0095036537e-04
2.4014400000e-01,6.8269378971e-04,8.0158584751e-04
2.4114400000e-01,6.8354456744e-04,8.0163910752e-04
2.4214400000e-01,6.8349763751e-04,8.0181511294e-04
2.4314400000e-01,6.8400389864e-04,8.0141515355e-04
2.4414400000e-01,6.8377587013e-04,8.0202422396e-04
2.4514400000e-01,6.8269699113e-04,8.0140154751e-04
2.4614400000e-01,6.8202985858e-04,8.0204677943e-04
2.4714400000e-01,6.8280969572e-04,8.0185352999e-04
2.4814400000e-01,6.9218498538e-04,8.0249985331e-04
2.4914400000e-01,6.9423585956e-04,8.0277459347e-04
2.5014400000e-01,6.9433684985e-04,8.0241290561e-04
2.5114400000e-01,6.9374298619e-04,8.0159632489e-04
2.5214400000e-01,6.9240399171e-04,8.0103862274e-04
2.5314400000e-01,6.9189096394e-04,8.0096986494e-04
2.5414400000e-01,6.8416658905e-04,8.0101650383e-04
2.5514400000e-01,6.9330759288e-04,8.0102785432e-04
2.5614400000e-01,6.8493791332e-04,8.0242280092e-04
2.5714400000e-01,6.8268112955e-04,8.0124715168e-04
2.5814400000e-01,6.8398338044e-04,8.0216792412e-04
2.5914400000e-01,6.8763845775e-04,8.0142643128e-04
2.6014400000e-01,6.8632689363e-04,8.0126475950e-04
2.6114400000e-01,6.8688335887e-04,8.0165846157e-04
2.6214400000e-01,6.8661684054e-04,8.0151592556e-04
2.6314400000e-01,6.8655506766e-04,8.0149642599e-04
2.6414400000e-01,6.8574467150e-04,8.0160782090e-04
2.6514400000e-01,6.8673150963e-04,8.0141580838e-04
2.6614400000e-01,6.9420413638e-04,8.0120051280e-04
2.6714400000e-01,6.8428940722e-04,8.0203550169e-04
2.6814400000e-01,6.8708803155e-04,8.0190759036e-04
2.6914400000e-01,6.8683773861e-04,8.0191377492e-04
2.7014400000e-01,6.8876943260e-04,8.0111087300e-04
2.7114400000e-01,6.8898880272e-04,8.0121644714e-04
2.7214400000e-01,6.8814006227e-04,8.0073368736e-04
2.7314400000e-01,6.8860194006e-04,8.0168538261e-04
2.7414400000e-01,6.8851164542e-04,8.0183679529e-04
2.7514400000e-01,6.8839231972e-04,8.0205827544e-04
2.7614400000e-01,6.8757974077e-04,8.0195102782e-04
2.7714400000e-01,6.8794259278e-04,8.0181911471e-04
2.7814400000e-01,6.8725843448e-04,8.0190919107e-04
2.7914400000e-01,6.8815963459e-04,8.0134101154e-04
2.8014400000e-01,6.8887449743e-04,8.0347555922e-04
2.8114400000e-01,6.8860812462e-04,8.0332378275e-04
2.8214400000e-01,6.8787019700e-04,8.0264675489e-04
2.8314400000e-01,6.8779670983e-04,8.0342295405e-04
2.8414400000e-01,6.8801178713e-04,8.0371471995e-04
2.8514400000e-01,6.8772380473e-04,8.0275909568e-04
2.8614400000e-01,6.8547960836e-04,8.0199184595e-04
2.8714400000e-01,6.7940010922e-04,8.0229889136e-04
2.8814400000e-01,6.8268142059e-04,8.0136473116e-04
2.8914400000e-01,6.8371642556e-04,8.0235193309e-04
2.9014400000e-01,6.8330664362e-04,8.0199119111e-04
2.9114400000e-01,6.8375360570e-04,8.0193152826e-04
2.9214400000e-01,6.8500616180e-04,8.0249090388e-04
2.9314400000e-01,6.8156310590e-04,8.0249286839e-04
2.9414400000e-01,6.8336681579e-04,8.0266065197e-04
2.9514400000e-01,6.8436886068e-04,8.0214631453e-04
2.9614400000e-01,6.9260873715e-04,8.0235986388e-04
2.9714400000e-01,6.8204128183e-04,8.0312376667e-04
2.9814400000e-01,6.8239292887e-04,8.0261001131e-04
2.9914400000e-01,6.8248722528e-04,8.0297984823e-04
3.0014400000e-01,6.8253335485e-04,8.0332538346e-04
3.0114400000e-01,6.8299726991e-04,8.0326935858e-04
3.0214400000e-01,6.8298584665e-04,8.0362980952e-04
3.0314400000e-01,6.8234490755e-04,8.0406811321e-04
3.0414400000e-01,6.8292029027e-04,8.0212950706e-04
3.0514400000e-01,6.8302993895e-04,8.0299287220e-04
3.0614400000e-01,6.8352601374e-04,8.0295649241e-04
3.0714400000e-01,6.8318622652e-04,8.0373138189e-04
3.0814400000e-01,6.8314715463e-04,8.0339770648e-04
3.0914400000e-01,6.8358960561e-04,8.0389414506e-04
3.1014400000e-01,6.8283559813e-04,8.0243022239e-04
3.1114400000e-01,6.8297624239e-04,8.0221710959e-04
3.1214400000e-01,6.8277666287e-04,8.0156947661e-04
3.1314400000e-01,6.8304194428e-04,8.0256657384e-04
3.1414400000e-01,6.8188230216e-04,8.0033030827e-04
3.1514400000e-01,6.8250155891e-04,8.0308382167e-04
3.1614400000e-01,6.8258697866e-04,8.0282843555e-04
3.1714400000e-01,6.8256136728e-04,8.0262667325e-04
3.1814400000e-01,6.8218811066e-04,8.0278106907e-04
3.1914400000e-01,6.8303794251e-04,8.0436242570e-04
3.2014400000e-01,6.8257548264e-04,8.0292091297e-04
3.2114400000e-01,6.8294983066e-04,8.0334197264e-04
3.2214400000e-01,6.8366141932e-04,8.0363446614e-04
3.2314400000e-01,6.8308836489e-04,8.0355668615e-04
3.2414400000e-01,6.8312670919e-04,8.0366073234e-04
3.2514400000e-01,6.8269837357e-04,8.0364596215e-04
3.2614400000e-01,6.8196219217e-04,8.0343728769e-04
3.2714400000e-01,6.8259971158e-04,8.0372585217e-04
3.2814400000e-01,6.8250308686e-04,8.0334495578e-04
3.2914400000e-01,6.8258217652e-04,8.0317971879e-04
3.3014400000e-01,6.8436384026e-04,8.0335332314e-04
3.3114400000e-01,6.8399953307e-04,8.0427991634e-04
3.3214400000e-01,6.8291847128e-04,8.0347832409e-04
3.3314400000e-01,6.8394372647e-04,8.0315468949e-04
3.3414400000e-01,6.8269284384e-04,8.0325939052e-04
3.3514400000e-01,6.8366607593e-04,8.0340571003e-04
3.3614400000e-01,6.8357061537e-04,8.0266785517e-04
3.3714400000e-01,6.8487737735e-04,8.0341276771e-04
3.3814400000e-01,6.8393594120e-04,8.0282399722e-04
3.3914400000e-01,6.8310277129e-04,8.0262434494e-04
3.4014400000e-01,6.8449051469e-04,8.0255420471e-04
3.4114400000e-01,6.8411747634e-04,8.0246063590e-04
3.4214400000e-01,6.8486588134e-04,8.0334641098e-04
3.4314400000e-01,6.8201115937e-04,8.0181154772e-04
3.4414400000e-01,6.8454988650e-04,8.0223733676e-04
3.4514400000e-01,6.9438181526e-04,8.0273464846e-04
3.4614400000e-01,6.8424327765e-04,8.0223908299e-04
3.4714400000e-01,6.8528192060e-04,8.0277452071e-04
3.4814400000e-01,6.8402136094e-04,8.0128476839e-04
3.4914400000e-01,6.8449357059e-04,8.0213867477e-04
3.5014400000e-01,6.8417321017e-04,8.0128265836e-04
3.5114400000e-01,6.8953413574e-04,8.0159232311e-04
3.5214400000e-01,6.8438173912e-04,8.0207093561e-04
3.5314400000e-01,6.8496869062e-04,8.0209065345e-04
3.5414400000e-01,6.8511079007e-04,8.0283665739e-04
3.5514400000e-01,6.9840425567e-04,8.0170430010e-04
3.5614400000e-01,6.9862049713e-04,8.0199119111e-04
3.5714400000e-01,6.9816320320e-04,8.0205121776e-04
3.5814400000e-01,6.8926005042e-04,8.0171048467e-04
3.5914400000e-01,6.8787841883e-04,8.0194171460e-04
3.6014400000e-01,6.8728579208e-04,8.0227153376e-04
3.6114400000e-01,6.8653716880e-04,8.0215395428e-04
3.6214400000e-01,6.8714354711e-04,8.0245023128e-04
3.6314400000e-01,6.8641573307e-04,8.0194920884e-04
3.6414400000e-01,6.8650799221e-04,8.0133140727e-04
3.6514400000e-01,6.8549081334e-04,8.0242920376e-04
3.6614400000e-01,6.8711255153e-04,8.0129517301e-04
