# Saved on 2025-07-12T18:02:39.267316
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE48
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0006
#   max_gtarget: 0.0008
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S)
4.9000144000e+01,5.9753241658e-04,6.5892396378e-04
5.0000144000e+01,5.9119178331e-04,6.5964006353e-04
5.1000144000e+01,5.9129182773e-04,6.6132204665e-04
5.2000144000e+01,5.8395555243e-04,6.5999469371e-04
5.3000144000e+01,5.8515943238e-04,6.5751846705e-04
5.4000144000e+01,5.8060599258e-04,6.6483924456e-04
5.5000144000e+01,5.7956025557e-04,6.5316853579e-04
5.6000144000e+01,5.8984089264e-04,6.5240543336e-04
5.7000144000e+01,5.8670848375e-04,6.6655207775e-04
5.8000144000e+01,5.9069636336e-04,6.6130749474e-04
5.9000144000e+01,5.8914316469e-04,6.5163389081e-04
6.0000144000e+01,5.7823377574e-04,6.5961248765e-04
6.1000144000e+01,5.8084733610e-04,6.6099142714e-04
6.2000144000e+01,5.8456804254e-04,6.5935288148e-04
6.3000144000e+01,5.8240253566e-04,6.5938955231e-04
6.4000144000e+01,5.7976121752e-04,6.5882166382e-04
6.5000144000e+01,5.9047906689e-04,6.6058077209e-04
6.6000144000e+01,5.8045767219e-04,6.5531821747e-04
6.7000144000e+01,5.7804329117e-04,6.5656822699e-04
6.8000144000e+01,5.8072419051e-04,6.5735657699e-04
6.9000144000e+01,5.8086352510e-04,6.6171473009e-04
7.0000144000e+01,5.7964480220e-04,6.5906242526e-04
7.1000144000e+01,5.8244866523e-04,6.6070584580e-04
7.2000144000e+01,5.7988836488e-04,6.5825472120e-04
7.3000144000e+01,5.7720608311e-04,6.6247004725e-04
7.4000144000e+01,5.8967667428e-04,6.5507651016e-04
7.5000144000e+01,5.7608500356e-04,6.6380562203e-04
7.6000144000e+01,5.7621997257e-04,6.5992680902e-04
7.7000144000e+01,5.7289584220e-04,6.6643457103e-04
7.8000144000e+01,5.7599150750e-04,6.5773012466e-04
7.9000144000e+01,5.8575544244e-04,6.5625485149e-04
8.0000144000e+01,5.8996371081e-04,6.6094806243e-04
8.1000144000e+01,5.8692876337e-04,6.6456443164e-04
8.2000144000e+01,5.8605004597e-04,6.5611733589e-04
8.3000144000e+01,5.8422570874e-04,6.6549080657e-04
8.4000144000e+01,5.8483969042e-04,6.6338259785e-04
8.5000144000e+01,5.7976754761e-04,6.5713684307e-04
8.6000144000e+01,5.8820467530e-04,6.5234642534e-04
8.7000144000e+01,5.8696121414e-04,6.6361739300e-04
8.8000144000e+01,5.8893743699e-04,6.6167340265e-04
8.9000144000e+01,5.7723220380e-04,6.5521344368e-04
9.0000144000e+01,5.8739027736e-04,6.6270149546e-04
9.1000144000e+01,5.8337478549e-04,6.5866101068e-04
9.2000144000e+01,5.8341236581e-04,6.6547792812e-04
9.3000144000e+01,5.8479570725e-04,6.6153224907e-04
9.4000144000e+01,5.8587949752e-04,6.6271109972e-04
9.5000144000e+01,5.8633864683e-04,6.6059867095e-04
9.6000144000e+01,5.8398472902e-04,6.6657812567e-04
9.7000144000e+01,5.8166886447e-04,6.5962012741e-04
9.8000144000e+01,5.8449291828e-04,6.6423868702e-04
9.9000144000e+01,5.8219269704e-04,6.6022483225e-04
1.0000014400e+02,5.8599493059e-04,6.5419706516e-04
1.0100014400e+02,5.8418805565e-04,6.5295229433e-04
1.0200014400e+02,5.8212837757e-04,6.5217718657e-04
1.0300014400e+02,5.8356283262e-04,6.5466490923e-04
1.0400014400e+02,5.8557739976e-04,6.5070482378e-04
1.0500014400e+02,5.8487126807e-04,6.5356507548e-04
1.0600014400e+02,5.8433222875e-04,6.4972540713e-04
1.0700014400e+02,5.8296380303e-04,6.5108499257e-04
1.0800014400e+02,5.8412679209e-04,6.4787673182e-04
1.0900014400e+02,5.7999885030e-04,6.4784580900e-04
1.1000014400e+02,5.8293520851e-04,6.5041174821e-04
1.1100014400e+02,5.8463843743e-04,6.4929052314e-04
1.1200014400e+02,5.8087542129e-04,6.4944673795e-04
1.1300014400e+02,5.8001292928e-04,6.4249878051e-04
1.1400014400e+02,5.8276720665e-04,6.4851301431e-04
1.1500014400e+02,5.8265992266e-04,6.5082953370e-04
1.1600014400e+02,5.8130939578e-04,6.4849227783e-04
1.1700014400e+02,5.8185945818e-04,6.4750485762e-04
1.1800014400e+02,5.8228604757e-04,6.4408479375e-04
1.1900014400e+02,5.8170517150e-04,6.4548272348e-04
1.2000014400e+02,5.8141926274e-04,6.4857493271e-04
1.2100014400e+02,5.8150944824e-04,6.4449290221e-04
1.2200014400e+02,5.8420861023e-04,6.4238294726e-04
1.2300014400e+02,5.7891895267e-04,6.3748339016e-04
1.2400014400e+02,5.8125155192e-04,6.4064290200e-04
1.2500014400e+02,5.8213448938e-04,6.3705709181e-04
1.2600014400e+02,5.8153360442e-04,6.3525156293e-04
1.2700014400e+02,5.8157209423e-04,6.3508472522e-04
1.2800014400e+02,5.8256209741e-04,6.3572035288e-04
1.2900014400e+02,5.8499503211e-04,6.3864281401e-04
1.3000014400e+02,5.7808025304e-04,6.3936080551e-04
1.3100014400e+02,5.7635126723e-04,6.3574188971e-04
1.3200014400e+02,5.7413570175e-04,6.3807747210e-04
1.3300014400e+02,5.7605251641e-04,6.3748477260e-04
1.3400014400e+02,5.7865072449e-04,6.3913517806e-04
1.3500014400e+02,5.8259509387e-04,6.3962455897e-04
1.3600014400e+02,5.8151908888e-04,6.4261585067e-04
1.3700014400e+02,5.7801109506e-04,6.4080952143e-04
1.3800014400e+02,5.7973651565e-04,6.3909916207e-04
1.3900014400e+02,5.8125406213e-04,6.2783430621e-04
1.4000014400e+02,5.8110923419e-04,6.2839921156e-04
1.4100014400e+02,5.7870591263e-04,6.2693034124e-04
1.4200014400e+02,5.8078676375e-04,6.2242761487e-04
1.4300014400e+02,5.7819717767e-04,6.2552069721e-04
1.4400014400e+02,5.7923385612e-04,6.2436542066e-04
1.4500014400e+02,5.7783097873e-04,6.2740051362e-04
1.4600014400e+02,5.7907578594e-04,6.2410959799e-04
1.4700014400e+02,5.8364079450e-04,6.2227969465e-04
1.4800014400e+02,5.8038996940e-04,6.2278297264e-04
1.4900014400e+02,5.7947989262e-04,6.2435567088e-04
1.5000014400e+02,5.8152400015e-04,6.2363826146e-04
1.5100014400e+02,5.8240930230e-04,6.1935577833e-04
1.5200014400e+02,5.7946625020e-04,6.2161205278e-04
1.5300014400e+02,5.8677138441e-04,6.2117709604e-04
1.5400014400e+02,5.8064444602e-04,6.1881102738e-04
1.5500014400e+02,5.8244932006e-04,5.9386569774e-04
1.5600014400e+02,5.8564499341e-04,5.9102007071e-04
1.5700014400e+02,5.8807585447e-04,5.8045276091e-04
1.5800014400e+02,5.8074052504e-04,5.8197489125e-04
1.5900014400e+02,5.8490197262e-04,5.8214329329e-04
1.6000014400e+02,5.8390814957e-04,5.7587894844e-04
1.6100014400e+02,5.8689965954e-04,5.4811749578e-04
1.6200014400e+02,5.8199566411e-04,5.4752272263e-04
1.6300014400e+02,5.8220161009e-04,5.4368312703e-04
1.6400014400e+02,5.8012650697e-04,5.5119850003e-04
1.6500014400e+02,5.8642915974e-04,5.5036489357e-04
1.6600014400e+02,5.8718833316e-04,5.5056556448e-04
1.6700014400e+02,5.8651025029e-04,5.5111129768e-04
1.6800014400e+02,5.8780795371e-04,5.4859974625e-04
1.6900014400e+02,5.8213652665e-04,5.5143813370e-04
1.7000014400e+02,5.8102657931e-04,5.4995238315e-04
1.7100014400e+02,5.8736583014e-04,5.4867796280e-04
1.7200014400e+02,5.6839759054e-04,5.5144701037e-04
1.7300014400e+02,5.6566746935e-04,5.5345757573e-04
1.7400014400e+02,5.6546290580e-04,5.4951109632e-04
1.7500014400e+02,5.6463752117e-04,5.5239470385e-04
1.7600014400e+02,5.6534296164e-04,5.5446485931e-04
1.7700014400e+02,5.6127526477e-04,5.4878579249e-04
1.7800014400e+02,5.6556185882e-04,5.5108517699e-04
