# Saved on 2025-07-12T18:02:39.230801
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE48
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0006
#   max_gtarget: 0.0008
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S)
4.9144000000e-02,5.7990218920e-04,6.8820510933e-04
5.0144000000e-02,5.8029374486e-04,6.8851331889e-04
5.1144000000e-02,5.7151104556e-04,6.8929177360e-04
5.2144000000e-02,5.8000150602e-04,6.8804147304e-04
5.3144000000e-02,5.8039273426e-04,6.8730296334e-04
5.4144000000e-02,5.8013203670e-04,6.8758781708e-04
5.5144000000e-02,5.8028752392e-04,6.8779969297e-04
5.6144000000e-02,5.8008085034e-04,6.8740577262e-04
5.7144000000e-02,5.7006582210e-04,6.8814966653e-04
5.8144000000e-02,5.7004232076e-04,6.8773966632e-04
5.9144000000e-02,5.8018693380e-04,6.8727778853e-04
6.0144000000e-02,5.8079349401e-04,6.8837449362e-04
6.1144000000e-02,5.8022949815e-04,6.8779605499e-04
6.2144000000e-02,5.7991415815e-04,6.8769455538e-04
6.3144000000e-02,5.7585766626e-04,6.8780020229e-04
6.4144000000e-02,5.8019453718e-04,6.8832268880e-04
6.5144000000e-02,5.7983499573e-04,6.8819164881e-04
6.6144000000e-02,5.8018689742e-04,6.8790366640e-04
6.7144000000e-02,5.7999415731e-04,6.8808963988e-04
6.8144000000e-02,5.8014411479e-04,6.8847606599e-04
6.9144000000e-02,5.6958753703e-04,6.8811408710e-04
7.0144000000e-02,5.8052515669e-04,6.8796915002e-04
7.1144000000e-02,5.8020821598e-04,6.8892004492e-04
7.2144000000e-02,5.7993369410e-04,6.8819208536e-04
7.3144000000e-02,5.7662386098e-04,6.8784887844e-04
7.4144000000e-02,5.6947934354e-04,6.8771907536e-04
7.5144000000e-02,5.7997101976e-04,6.8763867603e-04
7.6144000000e-02,5.8057190472e-04,6.8759822170e-04
7.7144000000e-02,5.6946199038e-04,6.8811765232e-04
7.8144000000e-02,5.8067405917e-04,6.8805631599e-04
7.9144000000e-02,5.8071291278e-04,6.8709530751e-04
8.0144000000e-02,5.8059918956e-04,6.8766516051e-04
8.1144000000e-02,5.8021018049e-04,6.8750174250e-04
8.2144000000e-02,5.8028432250e-04,6.8728775659e-04
8.3144000000e-02,5.7876801293e-04,6.8772191298e-04
8.4144000000e-02,5.8010566136e-04,6.8819877924e-04
8.5144000000e-02,5.8022673329e-04,6.8774650572e-04
8.6144000000e-02,5.6992088503e-04,6.8841058237e-04
8.7144000000e-02,5.8040874137e-04,6.8768975325e-04
8.8144000000e-02,5.7172012021e-04,6.8776251283e-04
8.9144000000e-02,5.7971250499e-04,6.8784094765e-04
9.0144000000e-02,5.6936118199e-04,6.8798231950e-04
9.1144000000e-02,5.8029469074e-04,6.8777917477e-04
9.2144000000e-02,5.8014327806e-04,6.8818932050e-04
9.3144000000e-02,5.8035460825e-04,6.8789711804e-04
9.4144000000e-02,5.8025427279e-04,6.8888533860e-04
9.5144000000e-02,5.8012228692e-04,6.8812070822e-04
9.6144000000e-02,5.8011399233e-04,6.8706329330e-04
9.7144000000e-02,5.8006178733e-04,6.8749752245e-04
9.8144000000e-02,5.7144348830e-04,6.8770379585e-04
9.9144000000e-02,5.6968197896e-04,6.8870984251e-04
1.0014400000e-01,5.8059838921e-04,6.8888839451e-04
1.0114400000e-01,5.7350836869e-04,6.8804001785e-04
1.0214400000e-01,5.8042278397e-04,6.8833862315e-04
1.0314400000e-01,5.8084489865e-04,6.8769018981e-04
1.0414400000e-01,5.8009743952e-04,6.8805202318e-04
1.0514400000e-01,5.6959423091e-04,6.8885659857e-04
1.0614400000e-01,5.8074168919e-04,6.8798690336e-04
1.0714400000e-01,5.8077599533e-04,6.8826055212e-04
1.0814400000e-01,5.8027948398e-04,6.8858338636e-04
1.0914400000e-01,5.8044566686e-04,6.8830013333e-04
1.1014400000e-01,5.7992809161e-04,6.8825742346e-04
1.1114400000e-01,5.8013130911e-04,6.8739405833e-04
1.1214400000e-01,5.7006665884e-04,6.8814013503e-04
1.1314400000e-01,5.7973495132e-04,6.8783658207e-04
1.1414400000e-01,5.7992820075e-04,6.8905465014e-04
1.1514400000e-01,5.6975153711e-04,6.8883877248e-04
1.1614400000e-01,5.8000900026e-04,6.8875684519e-04
1.1714400000e-01,5.7563331211e-04,6.8925692176e-04
1.1814400000e-01,5.8020563301e-04,6.8804794864e-04
1.1914400000e-01,5.7820387156e-04,6.8799279688e-04
1.2014400000e-01,5.8077817812e-04,6.8850138632e-04
1.2114400000e-01,5.7996468968e-04,6.8784102041e-04
1.2214400000e-01,5.8061530581e-04,6.8784240284e-04
1.2314400000e-01,5.8031630033e-04,6.8808192736e-04
1.2414400000e-01,5.8029709180e-04,6.8842637120e-04
1.2514400000e-01,5.7996250689e-04,6.8905515946e-04
1.2614400000e-01,5.8021196310e-04,6.8805245974e-04
1.2714400000e-01,5.7228538935e-04,6.8785921030e-04
1.2814400000e-01,5.8295063354e-04,6.8823464972e-04
1.2914400000e-01,5.8284062106e-04,6.8771587394e-04
1.3014400000e-01,5.8013891248e-04,6.8768582423e-04
1.3114400000e-01,5.8019999415e-04,6.8774141255e-04
1.3214400000e-01,5.7612458477e-04,6.8722889409e-04
1.3314400000e-01,5.8013487433e-04,6.8800574809e-04
1.3414400000e-01,5.8001307480e-04,6.8791479862e-04
1.3514400000e-01,5.7532568462e-04,6.8815228587e-04
1.3614400000e-01,5.8015830291e-04,6.8810848461e-04
1.3714400000e-01,5.6990007579e-04,6.8818233558e-04
1.3814400000e-01,5.8003239246e-04,6.8811379606e-04
1.3914400000e-01,5.7988330809e-04,6.8780944275e-04
1.4014400000e-01,5.7872148318e-04,6.8811474193e-04
1.4114400000e-01,5.7975681557e-04,6.8809371442e-04
1.4214400000e-01,5.8010347857e-04,6.8813627877e-04
1.4314400000e-01,5.6960016082e-04,6.8782770541e-04
1.4414400000e-01,5.6971239246e-04,6.8796398409e-04
1.4514400000e-01,5.8040433942e-04,6.8758818088e-04
1.4614400000e-01,5.8023822930e-04,6.8735134846e-04
1.4714400000e-01,5.8037225244e-04,6.8780667789e-04
1.4814400000e-01,5.8020112192e-04,6.8727415055e-04
1.4914400000e-01,5.7998509874e-04,6.8738794653e-04
1.5014400000e-01,5.8037181589e-04,6.8778659625e-04
1.5114400000e-01,5.8066536440e-04,6.8793327955e-04
1.5214400000e-01,5.8042820456e-04,6.8762776209e-04
1.5314400000e-01,5.8035493566e-04,6.8737579568e-04
1.5414400000e-01,5.8013974922e-04,6.8758075940e-04
1.5514400000e-01,5.7959929109e-04,6.8789595389e-04
1.5614400000e-01,5.7983968873e-04,6.8780849688e-04
1.5714400000e-01,5.6907687394e-04,6.8781322625e-04
1.5814400000e-01,5.8008343331e-04,6.8785091571e-04
1.5914400000e-01,5.7988025219e-04,6.8797933636e-04
1.6014400000e-01,5.8033936511e-04,6.8793779064e-04
1.6114400000e-01,5.8067435020e-04,6.8792433012e-04
1.6214400000e-01,5.7967510656e-04,6.8720313720e-04
1.6314400000e-01,5.7993303926e-04,6.8753644882e-04
1.6414400000e-01,5.7963825384e-04,6.8827306677e-04
1.6514400000e-01,5.7976361859e-04,6.8830151577e-04
1.6614400000e-01,5.7934226788e-04,6.8798028224e-04
1.6714400000e-01,5.7954213844e-04,6.8863540946e-04
1.6814400000e-01,5.7964964071e-04,6.8808752985e-04
1.6914400000e-01,5.7974117226e-04,6.8812652898e-04
1.7014400000e-01,5.8019508288e-04,6.8935842137e-04
1.7114400000e-01,5.7630048104e-04,6.8804911280e-04
1.7214400000e-01,5.7610210206e-04,6.8830398959e-04
1.7314400000e-01,5.7797624322e-04,6.8769069912e-04
1.7414400000e-01,5.7567391195e-04,6.8842964538e-04
1.7514400000e-01,5.7592129451e-04,6.8764689786e-04
1.7614400000e-01,5.7592718804e-04,6.8803114118e-04
1.7714400000e-01,5.7662120525e-04,6.8839683081e-04
1.7814400000e-01,5.7762787037e-04,6.8834691774e-04
1.7914400000e-01,5.7730481785e-04,6.8776033004e-04
1.8014400000e-01,5.7738561736e-04,6.8882189225e-04
1.8114400000e-01,5.7762550568e-04,6.8834837293e-04
1.8214400000e-01,5.7749912230e-04,6.8806795753e-04
1.8314400000e-01,5.7276578445e-04,6.8821915193e-04
1.8414400000e-01,5.7211032981e-04,6.8777750130e-04
1.8514400000e-01,5.7208053477e-04,6.8841945904e-04
1.8614400000e-01,5.7780660427e-04,6.8835528509e-04
1.8714400000e-01,5.7802753872e-04,6.8826549978e-04
1.8814400000e-01,5.7263740018e-04,6.8793538958e-04
1.8914400000e-01,5.7246139477e-04,6.8843277404e-04
1.9014400000e-01,5.7610363001e-04,6.8764573371e-04
1.9114400000e-01,5.7671877585e-04,6.8839384767e-04
1.9214400000e-01,5.7646080677e-04,6.8937697506e-04
1.9314400000e-01,5.7806293626e-04,6.8862340413e-04
1.9414400000e-01,5.7767603721e-04,6.8854300480e-04
1.9514400000e-01,5.7782530348e-04,6.8777779234e-04
1.9614400000e-01,5.7750592532e-04,6.8766188633e-04
1.9714400000e-01,5.7769560954e-04,6.8778324930e-04
1.9814400000e-01,5.7762277720e-04,6.8826491770e-04
1.9914400000e-01,5.7731311244e-04,6.8734058004e-04
2.0014400000e-01,5.7765613747e-04,6.8818408181e-04
2.0114400000e-01,5.8363297285e-04,6.8876848673e-04
2.0214400000e-01,5.8359553805e-04,6.8817746069e-04
2.0314400000e-01,5.8412530052e-04,6.8840301537e-04
2.0414400000e-01,5.8369125327e-04,6.8823974289e-04
2.0514400000e-01,5.8282686950e-04,6.8856446887e-04
2.0614400000e-01,5.8383429860e-04,6.8862151238e-04
2.0714400000e-01,5.8357600210e-04,6.8885230576e-04
2.0814400000e-01,5.8349291066e-04,6.8796092819e-04
2.0914400000e-01,5.8323934354e-04,6.8807072239e-04
2.1014400000e-01,5.8385317971e-04,6.8825836934e-04
2.1114400000e-01,5.7798835769e-04,6.8743254815e-04
2.1214400000e-01,5.8327241277e-04,6.8759778515e-04
2.1314400000e-01,5.8310633904e-04,6.8725748861e-04
2.1414400000e-01,5.8355748479e-04,6.8840272434e-04
2.1514400000e-01,5.8296562202e-04,6.8758323323e-04
2.1614400000e-01,5.7463184930e-04,6.8767010816e-04
2.1714400000e-01,5.7917095546e-04,6.8769477366e-04
2.1814400000e-01,5.8001995058e-04,6.9363988587e-04
2.1914400000e-01,5.7515691879e-04,6.9298308517e-04
2.2014400000e-01,5.7542176364e-04,6.9352885475e-04
2.2114400000e-01,5.7478064264e-04,6.9351859565e-04
2.2214400000e-01,5.8014567912e-04,6.9334819273e-04
2.2314400000e-01,5.8025441831e-04,6.9389017881e-04
2.2414400000e-01,5.8084558987e-04,6.9344801886e-04
2.2514400000e-01,5.8264748077e-04,6.9297493610e-04
2.2614400000e-01,5.8083562180e-04,6.9353889558e-04
2.2714400000e-01,5.8088371588e-04,6.9273432018e-04
2.2814400000e-01,5.8111843828e-04,6.9325185905e-04
2.2914400000e-01,5.8119865571e-04,6.9342473580e-04
2.3014400000e-01,5.8103189076e-04,6.9313908170e-04
2.3114400000e-01,5.8065270423e-04,6.9288391387e-04
2.3214400000e-01,5.7536923123e-04,6.9329573307e-04
2.3314400000e-01,5.8039033320e-04,6.9322893978e-04
2.3414400000e-01,5.8078465372e-04,6.9349094701e-04
2.3514400000e-01,5.7492783526e-04,6.9341214839e-04
2.3614400000e-01,5.8011526562e-04,6.9325877121e-04
2.3714400000e-01,5.7979221310e-04,6.9336070737e-04
2.3814400000e-01,5.8078268921e-04,6.9332243584e-04
2.3914400000e-01,5.8160669141e-04,6.9334528234e-04
2.4014400000e-01,5.8236229961e-04,6.9323577918e-04
2.4114400000e-01,5.8005567553e-04,6.9351823186e-04
2.4214400000e-01,5.8011977671e-04,6.9366898970e-04
2.4314400000e-01,5.8019733842e-04,6.9313558924e-04
2.4414400000e-01,5.8054723922e-04,6.9314584835e-04
2.4514400000e-01,5.8061843447e-04,6.9341112976e-04
2.4614400000e-01,5.8026020270e-04,6.9324400101e-04
2.4714400000e-01,5.8058885770e-04,6.9317044108e-04
2.4814400000e-01,5.7511395426e-04,6.9323665230e-04
2.4914400000e-01,5.8095385612e-04,6.9325215009e-04
2.5014400000e-01,5.8013109083e-04,6.9376997999e-04
2.5114400000e-01,5.8049870859e-04,6.9286434154e-04
2.5214400000e-01,5.8031218941e-04,6.9340545451e-04
2.5314400000e-01,5.8067445934e-04,6.9337038440e-04
2.5414400000e-01,5.8060868469e-04,6.9366768003e-04
2.5514400000e-01,5.7867691794e-04,6.9321002229e-04
2.5614400000e-01,5.7914556237e-04,6.9344481744e-04
2.5714400000e-01,5.7920631662e-04,6.9284040364e-04
2.5814400000e-01,5.7941848354e-04,6.9317502494e-04
2.5914400000e-01,5.7976762037e-04,6.9335073931e-04
2.6014400000e-01,5.7960860431e-04,6.9364978117e-04
2.6114400000e-01,5.7975623349e-04,6.9327354140e-04
2.6214400000e-01,5.7970359194e-04,6.9309113314e-04
2.6314400000e-01,5.7947439927e-04,6.9269699452e-04
2.6414400000e-01,5.7943419961e-04,6.9286972575e-04
2.6514400000e-01,5.7947559981e-04,6.9369802077e-04
2.6614400000e-01,5.7915756770e-04,6.9325906225e-04
2.6714400000e-01,5.7900444517e-04,6.9313027780e-04
2.6814400000e-01,5.7944387663e-04,6.9312169217e-04
2.6914400000e-01,5.7947556343e-04,6.9302193879e-04
2.7014400000e-01,5.7991353970e-04,6.9334899308e-04
2.7114400000e-01,5.7968962210e-04,6.9290930696e-04
2.7214400000e-01,5.7964494772e-04,6.9282170443e-04
2.7314400000e-01,5.7969675254e-04,6.9332236308e-04
2.7414400000e-01,5.7965451560e-04,6.9267414801e-04
2.7514400000e-01,5.7998026023e-04,6.9336972956e-04
2.7614400000e-01,5.7942295825e-04,6.9269939559e-04
2.7714400000e-01,5.7960827689e-04,6.9391498982e-04
2.7814400000e-01,5.7980480051e-04,6.9350746344e-04
2.7914400000e-01,5.7966317399e-04,6.9275098213e-04
2.8014400000e-01,5.7946712332e-04,6.9262088800e-04
2.8114400000e-01,5.7925040892e-04,6.9276466093e-04
2.8214400000e-01,5.7933561038e-04,6.9315407018e-04
2.8314400000e-01,5.7968260080e-04,6.9303001510e-04
2.8414400000e-01,5.7923705754e-04,6.9353744038e-04
2.8514400000e-01,5.7926707086e-04,6.9319787144e-04
2.8614400000e-01,5.7938505051e-04,6.9340894697e-04
2.8714400000e-01,5.7926903537e-04,6.9334346335e-04
2.8814400000e-01,5.7936686062e-04,6.9290283136e-04
2.8914400000e-01,5.7903802372e-04,6.9299378083e-04
2.9014400000e-01,5.7905828726e-04,6.9306239311e-04
2.9114400000e-01,5.7945642766e-04,6.9341760536e-04
2.9214400000e-01,5.7966837630e-04,6.9347130193e-04
2.9314400000e-01,5.7924429711e-04,6.9333436841e-04
2.9414400000e-01,5.7959459809e-04,6.9298599556e-04
2.9514400000e-01,5.7478002418e-04,6.9297297159e-04
2.9614400000e-01,5.7941910200e-04,6.9262838224e-04
2.9714400000e-01,5.7969762565e-04,6.9340603659e-04
2.9814400000e-01,5.7974539232e-04,6.9335161243e-04
2.9914400000e-01,5.7944154833e-04,6.9343208452e-04
3.0014400000e-01,5.7953329815e-04,6.9335808803e-04
3.0114400000e-01,5.7927354646e-04,6.9392117439e-04
3.0214400000e-01,5.7982830185e-04,6.9330097176e-04
3.0314400000e-01,5.7536435634e-04,6.9305890065e-04
3.0414400000e-01,5.7563393057e-04,6.9310553954e-04
3.0514400000e-01,5.7951954659e-04,6.9325178629e-04
3.0614400000e-01,5.7959201513e-04,6.9279034506e-04
3.0714400000e-01,5.7948283938e-04,6.9351248385e-04
3.0814400000e-01,5.7959216065e-04,6.9337438617e-04
3.0914400000e-01,5.7900077081e-04,6.9302426709e-04
3.1014400000e-01,5.7922279666e-04,6.9329784310e-04
3.1114400000e-01,5.7908822782e-04,6.9378933404e-04
3.1214400000e-01,5.7910649048e-04,6.9301822805e-04
3.1314400000e-01,5.7882920373e-04,6.9323432399e-04
3.1414400000e-01,5.7892662880e-04,6.9306210207e-04
3.1514400000e-01,5.7875666243e-04,6.9296758738e-04
3.1614400000e-01,5.7868994190e-04,6.9270099630e-04
3.1714400000e-01,5.7910827309e-04,6.9301648182e-04
3.1814400000e-01,5.7920769905e-04,6.9285837526e-04
3.1914400000e-01,5.8001176512e-04,6.9282505137e-04
3.2014400000e-01,5.8191835706e-04,6.9316913141e-04
3.2114400000e-01,5.7961839047e-04,6.9287736551e-04
3.2214400000e-01,5.7940804254e-04,6.9301102485e-04
3.2314400000e-01,5.7935802033e-04,6.9279194577e-04
3.2414400000e-01,5.7964509324e-04,6.9269168307e-04
3.2514400000e-01,5.7956724049e-04,6.9318266469e-04
3.2614400000e-01,5.7965851738e-04,6.9310968684e-04
3.2714400000e-01,5.7867073338e-04,6.9332934800e-04
3.2814400000e-01,5.7928245951e-04,6.9302077463e-04
3.2914400000e-01,5.7894856582e-04,6.9317226007e-04
3.3014400000e-01,5.7904300775e-04,6.9257264840e-04
3.3114400000e-01,5.7936318626e-04,6.9262758188e-04
3.3214400000e-01,5.7910674514e-04,6.9247565989e-04
3.3314400000e-01,5.7951943745e-04,6.9246118073e-04
3.3414400000e-01,5.7956309320e-04,6.9301895564e-04
3.3514400000e-01,5.8003795857e-04,6.9286550570e-04
3.3614400000e-01,5.8220055507e-04,6.9294103014e-04
3.3714400000e-01,5.8030469518e-04,6.9326903031e-04
3.3814400000e-01,5.7985820604e-04,6.9273890404e-04
3.3914400000e-01,5.7915116486e-04,6.9267582148e-04
3.4014400000e-01,5.7916840888e-04,6.9267312938e-04
3.4114400000e-01,5.7891127653e-04,6.9272726250e-04
3.4214400000e-01,5.7984583691e-04,6.9276087743e-04
3.4314400000e-01,5.7936911617e-04,6.9356327003e-04
3.4414400000e-01,5.7934910728e-04,6.9314446591e-04
3.4514400000e-01,5.7934397773e-04,6.9303496275e-04
3.4614400000e-01,5.7904981077e-04,6.9294386776e-04
3.4714400000e-01,5.7917532104e-04,6.9322479249e-04
3.4814400000e-01,5.7929268223e-04,6.9330155384e-04
3.4914400000e-01,5.7917881350e-04,6.9317473390e-04
3.5014400000e-01,5.7924080465e-04,6.9323941716e-04
3.5114400000e-01,5.7926787122e-04,6.9272427936e-04
3.5214400000e-01,5.7946930610e-04,6.9302172051e-04
3.5314400000e-01,5.7907876908e-04,6.9309127866e-04
3.5414400000e-01,5.7948160247e-04,6.9329165854e-04
3.5514400000e-01,5.7906810980e-04,6.9332483690e-04
3.5614400000e-01,5.7916815422e-04,6.9371482823e-04
3.5714400000e-01,5.7898439991e-04,6.9335757871e-04
3.5814400000e-01,5.7387587731e-04,6.9325265940e-04
3.5914400000e-01,5.7864905102e-04,6.9551373599e-04
3.6014400000e-01,5.7958106481e-04,6.9334841100e-04
3.6114400000e-01,5.8147110394e-04,6.9319554314e-04
3.6214400000e-01,5.7866913266e-04,6.9359492045e-04
3.6314400000e-01,5.7956913224e-04,6.9312707637e-04
3.6414400000e-01,5.7936085796e-04,6.9312605774e-04
3.6514400000e-01,5.7907342125e-04,6.9272304245e-04
3.6614400000e-01,5.8162266214e-04,6.9320718467e-04
3.6714400000e-01,5.8220779465e-04,6.9352456194e-04
