# Saved on 2025-07-12T18:15:44.599335
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE48
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -1.2
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
5.8000144000e+01,6.8207365985e-04,7.4609764852e-04
5.9000144000e+01,6.8472800194e-04,7.5069190643e-04
6.0000144000e+01,6.8235633080e-04,7.4484691140e-04
6.1000144000e+01,6.8704954174e-04,7.4926254456e-04
6.2000144000e+01,6.8029599788e-04,7.4494928413e-04
6.3000144000e+01,6.8714129156e-04,7.4511190178e-04
6.4000144000e+01,6.8372712121e-04,7.4354589742e-04
6.5000144000e+01,6.8137138442e-04,7.4316172686e-04
6.6000144000e+01,6.8196000939e-04,7.4385323387e-04
6.7000144000e+01,6.9657609856e-04,7.4866031355e-04
6.8000144000e+01,6.9263449404e-04,7.4603871326e-04
6.9000144000e+01,6.8245433795e-04,7.4428149674e-04
7.0000144000e+01,6.7961562308e-04,7.4336734542e-04
7.1000144000e+01,6.8396853749e-04,7.4329560448e-04
7.2000144000e+01,6.8408589868e-04,7.2043047112e-04
7.3000144000e+01,6.8042019848e-04,7.2275004641e-04
7.4000144000e+01,6.8577952334e-04,7.1832648246e-04
7.5000144000e+01,6.8552923040e-04,7.1979462518e-04
7.6000144000e+01,6.8216533691e-04,7.1632406616e-04
7.7000144000e+01,6.8444940553e-04,7.1967471740e-04
7.8000144000e+01,6.8037144956e-04,7.1687893069e-04
7.9000144000e+01,6.8508968980e-04,7.1636924986e-04
8.0000144000e+01,6.7949556978e-04,7.1773465606e-04
8.1000144000e+01,6.8296620157e-04,7.2036018537e-04
8.2000144000e+01,6.8303226726e-04,7.1709015174e-04
8.3000144000e+01,6.7727531132e-04,7.1625181590e-04
8.4000144000e+01,6.7938446591e-04,7.1664740972e-04
8.5000144000e+01,6.8096400355e-04,7.1845628554e-04
8.6000144000e+01,6.8187233410e-04,7.2006681876e-04
8.7000144000e+01,6.8198198278e-04,7.1781658335e-04
8.8000144000e+01,6.8202578404e-04,7.1952767030e-04
8.9000144000e+01,6.8392226240e-04,7.2218492278e-04
9.0000144000e+01,6.8235160143e-04,7.1881098847e-04
9.1000144000e+01,6.8478111643e-04,7.1740563726e-04
9.2000144000e+01,6.8308509071e-04,7.1203823609e-04
9.3000144000e+01,6.8258923420e-04,7.1975613537e-04
9.4000144000e+01,6.8272653152e-04,7.1271977504e-04
9.5000144000e+01,6.8410481617e-04,7.0980931923e-04
9.6000144000e+01,6.8623689003e-04,7.1263813879e-04
9.7000144000e+01,6.8425229983e-04,7.0763540862e-04
9.8000144000e+01,6.8521709181e-04,7.1234266215e-04
9.9000144000e+01,6.8296649260e-04,7.0801834227e-04
1.0000014400e+02,6.8353758252e-04,7.0757479989e-04
1.0100014400e+02,6.8121902586e-04,7.0932925155e-04
1.0200014400e+02,6.8126901169e-04,7.1107351687e-04
1.0300014400e+02,6.8155561166e-04,7.1037160524e-04
1.0400014400e+02,6.8117929914e-04,7.0763511758e-04
1.0500014400e+02,6.8074004957e-04,7.1347720223e-04
1.0600014400e+02,6.8165041739e-04,7.0897935075e-04
1.0700014400e+02,6.7868451879e-04,7.0797483204e-04
1.0800014400e+02,6.8034649303e-04,7.1021429903e-04
1.0900014400e+02,6.7857625254e-04,7.0634465374e-04
1.1000014400e+02,6.7695182224e-04,7.0737252827e-04
1.1100014400e+02,6.7543500336e-04,7.0967937063e-04
1.1200014400e+02,6.7326189310e-04,7.0760062954e-04
1.1300014400e+02,6.7044995376e-04,7.0376787335e-04
1.1400014400e+02,6.7214969022e-04,7.0648115070e-04
1.1500014400e+02,6.7782122642e-04,7.0931826485e-04
1.1600014400e+02,6.7392385972e-04,7.0699134085e-04
1.1700014400e+02,6.7376182415e-04,7.0683607191e-04
1.1800014400e+02,6.7613917054e-04,7.0769165177e-04
1.1900014400e+02,6.7345587013e-04,7.0612579293e-04
1.2000014400e+02,6.7345994466e-04,7.0971043897e-04
1.2100014400e+02,6.6797503678e-04,7.1064394433e-04
1.2200014400e+02,6.7411885539e-04,7.0775080530e-04
1.2300014400e+02,6.7068285716e-04,7.0578789746e-04
1.2400014400e+02,6.7172899435e-04,7.0679736382e-04
1.2500014400e+02,6.7388849857e-04,7.0911250077e-04
1.2600014400e+02,6.7316417699e-04,7.0854723162e-04
1.2700014400e+02,6.7225657403e-04,7.0627014793e-04
1.2800014400e+02,6.7348766606e-04,7.0773203333e-04
1.2900014400e+02,6.5644300776e-04,7.0444148150e-04
1.3000014400e+02,6.5758729761e-04,7.0435293310e-04
1.3100014400e+02,6.5891101258e-04,7.0317750215e-04
1.3200014400e+02,6.5658590756e-04,7.0133108238e-04
1.3300014400e+02,6.5947111580e-04,7.0115340350e-04
1.3400014400e+02,6.6000458901e-04,7.0167865488e-04
1.3500014400e+02,6.4333857154e-04,7.0362657425e-04
1.3600014400e+02,6.4431813371e-04,7.0208028774e-04
1.3700014400e+02,6.4792402554e-04,7.0577618317e-04
1.3800014400e+02,6.4457206463e-04,7.0665671956e-04
1.3900014400e+02,6.4291045419e-04,7.0617257734e-04
1.4000014400e+02,6.4551786636e-04,7.1168324212e-04
1.4100014400e+02,6.4690044383e-04,7.0981921453e-04
1.4200014400e+02,6.3900428358e-04,7.1032569394e-04
1.4300014400e+02,6.4052022935e-04,7.0743699325e-04
1.4400014400e+02,6.4105188358e-04,7.0797592343e-04
1.4500014400e+02,6.4463878516e-04,7.0887901529e-04
1.4600014400e+02,6.4466563344e-04,7.0556103310e-04
1.4700014400e+02,6.4426443714e-04,7.1055401349e-04
1.4800014400e+02,6.4179388573e-04,7.0878384577e-04
1.4900014400e+02,6.4606356318e-04,7.0556903665e-04
1.5000014400e+02,6.4558415033e-04,7.0747759310e-04
1.5100014400e+02,6.4552026743e-04,7.0944035542e-04
1.5200014400e+02,6.4544692577e-04,7.0629408583e-04
1.5300014400e+02,6.4463871240e-04,7.0273599704e-04
1.5400014400e+02,6.4214989834e-04,7.0893525844e-04
1.5500014400e+02,6.4869105699e-04,7.0714624599e-04
1.5600014400e+02,6.4272870077e-04,7.0887363108e-04
1.5700014400e+02,6.4425177698e-04,7.0747933933e-04
1.5800014400e+02,6.4399464463e-04,7.0297428465e-04
1.5900014400e+02,6.4448591729e-04,7.0970301749e-04
1.6000014400e+02,6.4318504883e-04,7.1287613537e-04
1.6100014400e+02,6.4989471866e-04,7.0947331551e-04
1.6200014400e+02,6.4813561039e-04,7.0929047070e-04
1.6300014400e+02,6.4649349952e-04,7.0968686487e-04
1.6400014400e+02,6.4792955527e-04,7.1392081736e-04
1.6500014400e+02,6.4678148192e-04,7.1713984653e-04
1.6600014400e+02,6.4573898271e-04,7.1717571700e-04
1.6700014400e+02,6.5463827923e-04,7.1663984272e-04
1.6800014400e+02,6.5461448685e-04,7.1554364695e-04
1.6900014400e+02,6.5025174990e-04,7.1503091021e-04
1.7000014400e+02,6.4882886363e-04,7.1195099736e-04
1.7100014400e+02,6.4603373175e-04,7.1759117418e-04
1.7200014400e+02,6.5551997977e-04,7.1672722697e-04
1.7300014400e+02,6.5395521233e-04,7.1800597652e-04
1.7400014400e+02,6.5082829678e-04,7.1107591793e-04
1.7500014400e+02,6.5122141677e-04,7.1705617302e-04
1.7600014400e+02,6.5526895924e-04,7.1631562605e-04
1.7700014400e+02,6.4975320129e-04,7.1326147008e-04
1.7800014400e+02,6.5889478719e-04,7.0861264248e-04
