Time (s),Voltage (V),Current (A)
0.9635,-0.975,-0.0046956
0.96937,-0.96,-0.0046226
0.97522,-0.945,-0.004551
0.98109,-0.93,-0.0044802
0.98694,-0.915,-0.004404
0.99282,-0.9,-0.004331
0.99868,-0.885,-0.0042622
1.00454,-0.87,-0.004191
1.01039,-0.855,-0.0041196
1.01625,-0.84,-0.0040464
1.02211,-0.825,-0.003972
1.02798,-0.81,-0.003902
1.03384,-0.795,-0.0038292
1.0397,-0.78,-0.0037596
1.04555,-0.765,-0.0036908
1.05143,-0.75,-0.0036126
1.05728,-0.735,-0.0035394
1.06313,-0.72,-0.0034708
1.06899,-0.705,-0.0033958
1.07485,-0.69,-0.0033258
1.08071,-0.675,-0.0032552
1.08658,-0.66,-0.0031804
1.09243,-0.645,-0.0031068
1.09829,-0.63,-0.0030292
1.10415,-0.615,-0.002961
1.11001,-0.6,-0.0028926
1.11587,-0.585,-0.0028174
1.12174,-0.57,-0.0027448
1.12761,-0.555,-0.0026734
1.13348,-0.54,-0.0026008
1.13933,-0.525,-0.002526
1.14519,-0.51,-0.0024574
1.15107,-0.495,-0.0023868
1.15693,-0.48,-0.0023134
1.1628,-0.465,-0.002238
1.16867,-0.45,-0.0021654
1.17452,-0.435,-0.0020938
1.18045,-0.42,-0.0020236
1.18632,-0.405,-0.0019492
1.19219,-0.39,-0.0018768
1.19813,-0.375,-0.0018002
1.20405,-0.36,-0.0017274
1.20991,-0.345,-0.0016608
1.21577,-0.33,-0.001586
1.22166,-0.315,-0.0015126
1.22752,-0.3,-0.0014416
1.23343,-0.285,-0.0013684
1.23928,-0.27,-0.001294
1.24514,-0.255,-0.0012252
1.25101,-0.24,-0.0011548
1.25686,-0.225,-0.001083
1.26275,-0.21,-0.001006
1.27493,-0.195,-0.00093536
1.2808,-0.18,-0.00086466
1.28664,-0.165,-0.00078996
1.2925,-0.15,-0.00071638
1.29836,-0.135,-0.00063926
1.30423,-0.12,-0.00057312
1.31009,-0.105,-0.00050346
1.31595,-0.09,-0.00042928
1.32183,-0.075,-0.00035714
1.32766,-0.06,-0.00028648
1.33353,-0.045,-0.00021472
1.33939,-0.03,-0.0001413
1.35127,-0.015,-7.4228e-05
1.36277,0.0,-8.059e-07
