Time (s),Voltage (V),Current (A)
0.98132,-2.65,-0.01
0.98725,-2.6,-0.0099998
0.99318,-2.55,-0.0099998
0.99908,-2.5,-0.0099998
1.00507,-2.45,-0.0099998
1.011,-2.4,-0.0099998
1.01693,-2.35,-0.0099998
1.02285,-2.3,-0.0099998
1.02878,-2.25,-0.0099998
1.03472,-2.2,-0.01
1.04066,-2.15,-0.01
1.04657,-2.1,-0.0099998
1.05251,-2.05,-0.0099998
1.05843,-2.0,-0.0098334
1.06436,-1.95,-0.0095572
1.0703,-1.9,-0.0092924
1.07622,-1.85,-0.0090248
1.08215,-1.8,-0.0087564
1.08808,-1.75,-0.0084992
1.09401,-1.7,-0.0082468
1.09994,-1.65,-0.0079858
1.10587,-1.6,-0.0077386
1.11179,-1.55,-0.0074868
1.11772,-1.5,-0.0072432
1.12365,-1.45,-0.0069988
1.12958,-1.4,-0.00675
1.13551,-1.35,-0.0065038
1.14144,-1.3,-0.0062648
1.14736,-1.25,-0.006025
1.15328,-1.2,-0.0057858
1.15922,-1.15,-0.0055422
1.16514,-1.1,-0.0053012
1.17106,-1.05,-0.0050632
1.17698,-1.0,-0.0048258
1.18292,-0.95,-0.0045908
1.18888,-0.9,-0.0043432
1.19488,-0.85,-0.0041034
1.20082,-0.8,-0.0038634
1.20675,-0.75,-0.003625
1.21265,-0.7,-0.0033808
1.21857,-0.65,-0.003139
1.2245,-0.6,-0.002891
1.23044,-0.55,-0.0026578
1.23636,-0.5,-0.0024164
1.24229,-0.45,-0.0021732
1.24821,-0.4,-0.0019296
1.25416,-0.35,-0.0016896
1.26009,-0.3,-0.0014476
1.26601,-0.25,-0.001212
1.27819,-0.2,-0.00096352
1.2842,-0.15,-0.0007238
1.2902,-0.1,-0.00048474
1.29615,-0.05,-0.00024042
1.31381,0.0,8.798e-07
