# Saved on 2025-07-11T18:40:55.407067
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE09
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
4.9000144000e+01,6.7214386945e-04,7.9301637015e-04
5.0000144000e+01,6.6927321313e-04,8.0200021330e-04
5.1000144000e+01,6.7113127443e-04,7.8858727647e-04
5.2000144000e+01,6.7028151534e-04,7.9586301581e-04
5.3000144000e+01,6.7015345849e-04,7.8811688581e-04
5.4000144000e+01,6.6852779128e-04,8.0131860159e-04
5.5000144000e+01,6.7235028837e-04,7.9555822595e-04
5.6000144000e+01,6.6754291765e-04,8.0076730228e-04
5.7000144000e+01,6.7298336944e-04,7.9221870692e-04
5.8000144000e+01,6.6803891968e-04,7.9626799561e-04
5.9000144000e+01,6.6927299486e-04,8.0179510405e-04
6.0000144000e+01,6.6959546530e-04,8.0151359725e-04
6.1000144000e+01,6.6699525632e-04,7.9467907199e-04
6.2000144000e+01,6.6992921347e-04,7.9193559941e-04
6.3000144000e+01,6.6957589297e-04,7.8197823314e-04
6.4000144000e+01,6.7125991336e-04,7.9117133282e-04
6.5000144000e+01,6.6971027991e-04,8.0285179138e-04
6.6000144000e+01,6.6975590016e-04,7.8974007920e-04
6.7000144000e+01,6.7017776018e-04,7.8988661699e-04
6.8000144000e+01,6.7086795752e-04,7.8819095506e-04
6.9000144000e+01,6.7359935201e-04,7.8978846432e-04
7.0000144000e+01,6.6776687163e-04,7.8991237388e-04
7.1000144000e+01,6.6734202846e-04,7.8156124800e-04
7.2000144000e+01,6.6836495535e-04,7.8171709902e-04
7.3000144000e+01,6.6652159148e-04,7.9029821791e-04
7.4000144000e+01,6.6519976826e-04,7.8760735050e-04
7.5000144000e+01,6.6746782977e-04,7.8326098446e-04
7.6000144000e+01,6.6644293838e-04,7.9279066995e-04
7.7000144000e+01,6.6672051616e-04,7.8267061326e-04
7.8000144000e+01,6.6696360591e-04,7.9223929788e-04
7.9000144000e+01,6.6555476224e-04,7.9030542111e-04
8.0000144000e+01,6.6665634222e-04,7.9344907135e-04
8.1000144000e+01,6.6798173066e-04,7.9357800132e-04
8.2000144000e+01,6.6717722802e-04,7.8588163888e-04
8.3000144000e+01,6.6546490416e-04,7.8364493675e-04
8.4000144000e+01,6.6773005528e-04,7.8252916865e-04
8.5000144000e+01,6.6742053605e-04,7.9354016634e-04
8.6000144000e+01,6.6823718953e-04,7.8192970250e-04
8.7000144000e+01,6.9803922088e-04,7.8266304627e-04
8.8000144000e+01,6.9216453994e-04,7.8518532973e-04
8.9000144000e+01,6.9481677201e-04,7.8254699474e-04
9.0000144000e+01,6.9410176366e-04,7.8161792771e-04
9.1000144000e+01,6.9414534664e-04,7.9648125393e-04
9.2000144000e+01,6.9197165431e-04,7.9207544331e-04
9.3000144000e+01,6.9252011599e-04,7.8518241935e-04
9.4000144000e+01,6.9013527536e-04,7.8117402154e-04
9.5000144000e+01,6.9025576522e-04,7.8398414189e-04
9.6000144000e+01,7.0201276685e-04,7.9182558693e-04
9.7000144000e+01,7.0238304033e-04,7.9229779658e-04
9.8000144000e+01,7.0641603088e-04,7.8126358858e-04
9.9000144000e+01,7.0451555075e-04,7.8757519077e-04
1.0000014400e+02,7.0023328590e-04,7.9929894127e-04
1.0100014400e+02,7.0329362643e-04,7.8036493505e-04
1.0200014400e+02,7.0314337790e-04,7.8807956015e-04
1.0300014400e+02,7.0400936238e-04,7.8443386883e-04
1.0400014400e+02,7.0321031671e-04,7.8010401921e-04
1.0500014400e+02,6.9634785177e-04,7.8082848631e-04
1.0600014400e+02,7.0377231168e-04,7.8123419371e-04
1.0700014400e+02,7.0364112617e-04,7.8515513451e-04
1.0800014400e+02,7.0160916948e-04,7.8433789895e-04
1.0900014400e+02,6.9938709203e-04,7.8022778325e-04
1.1000014400e+02,7.0320384111e-04,7.8597819083e-04
1.1100014400e+02,7.0342539402e-04,7.8763412603e-04
1.1200014400e+02,6.9884619734e-04,7.8050521552e-04
1.1300014400e+02,7.0292415330e-04,7.7696240623e-04
1.1400014400e+02,6.9861031079e-04,7.7651551692e-04
1.1500014400e+02,6.9949215685e-04,7.8400284110e-04
1.1600014400e+02,6.9932968472e-04,7.8341792687e-04
1.1700014400e+02,6.9927897130e-04,7.7185948612e-04
1.1800014400e+02,7.0056383265e-04,7.8072320321e-04
1.1900014400e+02,7.0279311331e-04,7.8021264926e-04
1.2000014400e+02,7.0557041909e-04,7.9636745795e-04
1.2100014400e+02,7.0645350206e-04,7.8364217188e-04
1.2200014400e+02,7.0640620834e-04,7.9292680311e-04
1.2300014400e+02,7.0634479926e-04,7.8490425949e-04
1.2400014400e+02,7.0588677772e-04,7.8728146036e-04
1.2500014400e+02,7.0668109402e-04,7.9378645751e-04
1.2600014400e+02,7.0583962952e-04,7.8721750469e-04
1.2700014400e+02,7.0672947913e-04,7.8686527559e-04
1.2800014400e+02,7.0658999903e-04,7.8099496022e-04
1.2900014400e+02,7.0727568527e-04,7.9112636740e-04
1.3000014400e+02,7.0671390858e-04,7.9176563304e-04
1.3100014400e+02,7.0656424214e-04,7.9171411926e-04
1.3200014400e+02,7.0759691880e-04,7.9211029515e-04
1.3300014400e+02,7.0417379902e-04,7.8777193266e-04
1.3400014400e+02,7.0371825132e-04,7.8431607108e-04
1.3500014400e+02,7.0410373155e-04,7.8008430137e-04
1.3600014400e+02,7.0406444138e-04,7.7970747952e-04
1.3700014400e+02,7.0389221946e-04,7.9149845988e-04
1.3800014400e+02,7.0357840741e-04,7.8476514318e-04
1.3900014400e+02,7.0465684985e-04,7.7775679529e-04
1.4000014400e+02,7.0406837040e-04,7.8582364949e-04
1.4100014400e+02,6.9948553573e-04,7.8351433331e-04
1.4200014400e+02,7.0566195063e-04,7.9228397226e-04
1.4300014400e+02,7.0442089054e-04,7.9100864241e-04
1.4400014400e+02,7.0441499702e-04,7.8072233009e-04
1.4500014400e+02,7.0505695476e-04,7.8108088928e-04
1.4600014400e+02,7.0456444519e-04,7.8794451838e-04
1.4700014400e+02,7.0535010309e-04,7.8111945186e-04
1.4800014400e+02,7.0402566053e-04,7.8847857367e-04
1.4900014400e+02,7.0407302701e-04,7.8029079305e-04
1.5000014400e+02,7.0352129114e-04,7.8784360085e-04
1.5100014400e+02,7.0370850153e-04,7.8790348198e-04
1.5200014400e+02,7.0262234658e-04,7.8694560216e-04
1.5300014400e+02,7.0369744208e-04,7.8346674854e-04
1.5400014400e+02,7.0379915996e-04,7.8015233157e-04
1.5500014400e+02,7.0385183790e-04,7.9159130109e-04
1.5600014400e+02,7.0367888839e-04,7.8289136582e-04
1.5700014400e+02,7.0329602750e-04,7.8396471508e-04
1.5800014400e+02,7.0313049946e-04,7.7999946370e-04
1.5900014400e+02,7.0318485086e-04,7.9346238635e-04
1.6000014400e+02,7.0361151302e-04,7.8396216850e-04
1.6100014400e+02,6.9385350798e-04,7.9982564785e-04
1.6200014400e+02,6.9497022196e-04,7.9443256254e-04
1.6300014400e+02,6.9606234320e-04,7.8361641499e-04
1.6400014400e+02,6.9429006544e-04,7.9102173913e-04
1.6500014400e+02,6.9460620580e-04,7.8442695667e-04
1.6600014400e+02,6.9479305239e-04,7.8190569184e-04
1.6700014400e+02,6.9453890319e-04,7.9034871305e-04
1.6800014400e+02,6.9448557042e-04,7.9135606939e-04
1.6900014400e+02,6.9478388468e-04,7.8399854829e-04
1.7000014400e+02,6.9464404078e-04,7.9657787865e-04
1.7100014400e+02,6.9487869041e-04,7.8509117884e-04
1.7200014400e+02,7.0099966251e-04,7.8676508565e-04
1.7300014400e+02,6.9892681495e-04,7.8447606938e-04
1.7400014400e+02,7.0001638960e-04,7.8015415056e-04
1.7500014400e+02,7.0714035246e-04,7.8118428064e-04
1.7600014400e+02,6.9192414230e-04,7.8436700278e-04
1.7700014400e+02,6.9822046498e-04,7.8519820818e-04
1.7800014400e+02,6.8978821218e-04,7.8345867223e-04
