# Saved on 2025-07-11T18:40:55.384030
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE09
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
4.9144000000e-02,6.9189307396e-04,8.1342128396e-04
5.0144000000e-02,6.9173795055e-04,8.0334495578e-04
5.1144000000e-02,6.9148605689e-04,8.0344776507e-04
5.2144000000e-02,6.9149580668e-04,8.0302706920e-04
5.3144000000e-02,6.9221219746e-04,8.0296922533e-04
5.4144000000e-02,6.9195841206e-04,8.0293888459e-04
5.5144000000e-02,6.9200279540e-04,8.0315068772e-04
5.6144000000e-02,6.9248475484e-04,7.9669647675e-04
5.7144000000e-02,6.9229747169e-04,7.9488512711e-04
5.8144000000e-02,6.9182562584e-04,7.9406992882e-04
5.9144000000e-02,6.9212772360e-04,7.9671786807e-04
6.0144000000e-02,6.9157766120e-04,7.9700315837e-04
6.1144000000e-02,6.9220106525e-04,7.9696925241e-04
6.2144000000e-02,6.9207468187e-04,7.9503435700e-04
6.3144000000e-02,6.9235415140e-04,7.9680947238e-04
6.4144000000e-02,6.9279907621e-04,8.0300829723e-04
6.5144000000e-02,6.9220172008e-04,8.0265323049e-04
6.6144000000e-02,6.9211630034e-04,8.0275953223e-04
6.7144000000e-02,6.9201152655e-04,8.0259087554e-04
6.8144000000e-02,6.9216257543e-04,8.0281912233e-04
6.9144000000e-02,6.9190551585e-04,8.0261284893e-04
7.0144000000e-02,6.9192217779e-04,8.0220932432e-04
7.1144000000e-02,6.9194997195e-04,8.0238714872e-04
7.2144000000e-02,6.9239409640e-04,7.9657715105e-04
7.3144000000e-02,6.9213245297e-04,7.9536192061e-04
7.4144000000e-02,6.9239904406e-04,7.9546574852e-04
7.5144000000e-02,6.9093133789e-04,7.9666264355e-04
7.6144000000e-02,6.9083384005e-04,7.9684432421e-04
7.7144000000e-02,6.9101392000e-04,7.9649100371e-04
7.8144000000e-02,6.9097921369e-04,7.9671663116e-04
7.9144000000e-02,6.9084424467e-04,7.9675475718e-04
8.0144000000e-02,6.9123852882e-04,7.9694007582e-04
8.1144000000e-02,6.9117588282e-04,7.9680779891e-04
8.2144000000e-02,6.9107132731e-04,7.9701028881e-04
8.3144000000e-02,6.9110588811e-04,7.9709410784e-04
8.4144000000e-02,6.9093199272e-04,7.9689409176e-04
8.5144000000e-02,6.9107278250e-04,7.9675046436e-04
8.6144000000e-02,6.9144189183e-04,7.9698096670e-04
8.7144000000e-02,6.9082117989e-04,7.9728575656e-04
8.8144000000e-02,6.9079702371e-04,7.9692479630e-04
8.9144000000e-02,6.9122237619e-04,7.9720288340e-04
9.0144000000e-02,6.9082358095e-04,7.9452060163e-04
9.1144000000e-02,6.9085181167e-04,7.9732846643e-04
9.2144000000e-02,6.9103050919e-04,7.9693272710e-04
9.3144000000e-02,6.8939749326e-04,7.9693832959e-04
9.4144000000e-02,6.8895373261e-04,7.9672485299e-04
9.5144000000e-02,6.9057248766e-04,7.9672179709e-04
9.6144000000e-02,6.9157453254e-04,8.0846271885e-04
9.7144000000e-02,6.9143941801e-04,8.0843543401e-04
9.8144000000e-02,6.9155386882e-04,8.0913523561e-04
9.9144000000e-02,6.9143854489e-04,8.0882608017e-04
1.0014400000e-01,6.9118752435e-04,8.0897072621e-04
1.0114400000e-01,6.9105939474e-04,8.0342513684e-04
1.0214400000e-01,6.9102934503e-04,8.0330355559e-04
1.0314400000e-01,6.9109803007e-04,8.0904937931e-04
1.0414400000e-01,6.9135530794e-04,8.0352670921e-04
1.0514400000e-01,6.9261055614e-04,8.0892488768e-04
1.0614400000e-01,6.9106281444e-04,8.0880650785e-04
1.0714400000e-01,6.9143279688e-04,8.0894926214e-04
1.0814400000e-01,6.9115441875e-04,8.0940459156e-04
1.0914400000e-01,6.9127578172e-04,8.0924917711e-04
1.1014400000e-01,6.9108820753e-04,8.0899066234e-04
1.1114400000e-01,6.9106295996e-04,8.0719859398e-04
1.1214400000e-01,6.9103516580e-04,8.0642683315e-04
1.1314400000e-01,6.9130313932e-04,8.0913865531e-04
1.1414400000e-01,6.9161214924e-04,7.9715158790e-04
1.1514400000e-01,6.9132416684e-04,7.9707446275e-04
1.1614400000e-01,6.9148387411e-04,7.9717006884e-04
1.1714400000e-01,6.9095760409e-04,7.9696037574e-04
1.1814400000e-01,6.9097492087e-04,7.9681631178e-04
1.1914400000e-01,6.9154913945e-04,8.0226236605e-04
1.2014400000e-01,6.9247558713e-04,8.0254132627e-04
1.2114400000e-01,6.9234905823e-04,7.9654069850e-04
1.2214400000e-01,6.9206093031e-04,8.0907040683e-04
1.2314400000e-01,6.9263398473e-04,8.0922327470e-04
1.2414400000e-01,6.9131914643e-04,8.0908401287e-04
1.2514400000e-01,6.9106485171e-04,8.0919257016e-04
1.2614400000e-01,6.9081928814e-04,8.0366946349e-04
1.2714400000e-01,6.9113666541e-04,8.0335987150e-04
1.2814400000e-01,6.9137618993e-04,8.0367331975e-04
1.2914400000e-01,6.9108282332e-04,8.0334240920e-04
1.3014400000e-01,6.9108951720e-04,8.0921134213e-04
1.3114400000e-01,6.9121990236e-04,8.0756159150e-04
1.3214400000e-01,6.9168163463e-04,8.0911922851e-04
1.3314400000e-01,6.9145360612e-04,8.0923171481e-04
1.3414400000e-01,6.9092980993e-04,8.0874415289e-04
1.3514400000e-01,6.9113142672e-04,8.0907164374e-04
1.3614400000e-01,6.9147274189e-04,8.0872727267e-04
1.3714400000e-01,6.9099543907e-04,8.0763820733e-04
1.3814400000e-01,6.9188819907e-04,8.0867313955e-04
1.3914400000e-01,6.9149478804e-04,8.0898164015e-04
1.4014400000e-01,6.9134657679e-04,8.0932666606e-04
1.4114400000e-01,6.9091569458e-04,8.0912206613e-04
1.4214400000e-01,6.9087327574e-04,8.0610545410e-04
1.4314400000e-01,6.9046924182e-04,8.0369194620e-04
1.4414400000e-01,6.9100176916e-04,8.0341669673e-04
1.4514400000e-01,6.9091976911e-04,8.0313991930e-04
1.4614400000e-01,6.9128873292e-04,8.0892190454e-04
1.4714400000e-01,6.9149318733e-04,8.0911580881e-04
1.4814400000e-01,6.9139816333e-04,8.0909587268e-04
1.4914400000e-01,6.9135690865e-04,8.0375168181e-04
1.5014400000e-01,6.9066270953e-04,8.0326593888e-04
1.5114400000e-01,6.9079673267e-04,8.0351732322e-04
1.5214400000e-01,6.9125555456e-04,8.0323807197e-04
1.5314400000e-01,6.9065397838e-04,8.0336641986e-04
1.5414400000e-01,6.9112582423e-04,8.0326164607e-04
1.5514400000e-01,6.9129739131e-04,8.0325669842e-04
1.5614400000e-01,6.9158115366e-04,7.9620505858e-04
1.5714400000e-01,6.9133100624e-04,7.9699311755e-04
1.5814400000e-01,6.9084606366e-04,7.9710662249e-04
1.5914400000e-01,6.9102621637e-04,7.9681893112e-04
1.6014400000e-01,6.9075824285e-04,7.9683777585e-04
1.6114400000e-01,6.9120200351e-04,7.9685254605e-04
1.6214400000e-01,6.9137611717e-04,8.0240904936e-04
1.6314400000e-01,6.9088775490e-04,8.0272904597e-04
1.6414400000e-01,6.9070672907e-04,8.0282894487e-04
1.6514400000e-01,6.9075977081e-04,8.0267134763e-04
1.6614400000e-01,6.9099900429e-04,8.0268910096e-04
1.6714400000e-01,6.9105881266e-04,8.0281868577e-04
1.6814400000e-01,6.9093715865e-04,8.0282654380e-04
1.6914400000e-01,6.9213769166e-04,8.0265919678e-04
1.7014400000e-01,6.9223118771e-04,8.0246609286e-04
1.7114400000e-01,6.9206951594e-04,8.0902522313e-04
1.7214400000e-01,6.9222762249e-04,8.0318925029e-04
1.7314400000e-01,6.9227018685e-04,8.0286001321e-04
1.7414400000e-01,6.9237583375e-04,8.0364596215e-04
1.7514400000e-01,6.9248882937e-04,8.0363286543e-04
1.7614400000e-01,6.9045272539e-04,8.0349578639e-04
1.7714400000e-01,6.9096429797e-04,8.0907600932e-04
1.7814400000e-01,6.9106594310e-04,8.0512792920e-04
1.7914400000e-01,6.9074201747e-04,8.0026307842e-04
1.8014400000e-01,6.9161331339e-04,8.0905265349e-04
1.8114400000e-01,6.9155117671e-04,8.0913094280e-04
1.8214400000e-01,6.9156296377e-04,7.9709570855e-04
1.8314400000e-01,6.9098081440e-04,7.9685596575e-04
1.8414400000e-01,6.9127403549e-04,8.0276651715e-04
1.8514400000e-01,6.9104302383e-04,8.0254016211e-04
1.8614400000e-01,6.9091351179e-04,8.0231846368e-04
1.8714400000e-01,6.9114998041e-04,8.0758371041e-04
1.8814400000e-01,6.9122019340e-04,8.0743506260e-04
1.8914400000e-01,6.9122514105e-04,8.0751669884e-04
1.9014400000e-01,6.9158522820e-04,8.0771795183e-04
1.9114400000e-01,6.9097673986e-04,8.0907993834e-04
1.9214400000e-01,6.9119822001e-04,8.0913698184e-04
1.9314400000e-01,6.9057510700e-04,8.0947022070e-04
1.9414400000e-01,6.9098328822e-04,8.0889774836e-04
1.9514400000e-01,6.9090288889e-04,8.0911107943e-04
1.9614400000e-01,6.9110334152e-04,8.0903926573e-04
1.9714400000e-01,6.9150024501e-04,8.0900783360e-04
1.9814400000e-01,6.9105393777e-04,8.0912344856e-04
1.9914400000e-01,6.9168840128e-04,8.0932339188e-04
2.0014400000e-01,6.9096575317e-04,8.0932855781e-04
2.0114400000e-01,6.9120673288e-04,8.0899553723e-04
2.0214400000e-01,6.9054236519e-04,8.0881931353e-04
2.0314400000e-01,6.9086563599e-04,8.0858975707e-04
2.0414400000e-01,6.9084351708e-04,8.0185243860e-04
2.0514400000e-01,6.9100133260e-04,8.0199533841e-04
2.0614400000e-01,6.9140078267e-04,8.0102763604e-04
2.0714400000e-01,6.9131849159e-04,8.0365723989e-04
2.0814400000e-01,6.9145746238e-04,8.0350138887e-04
2.0914400000e-01,6.9055888162e-04,8.0338388216e-04
2.1014400000e-01,6.9090267061e-04,8.0647638242e-04
2.1114400000e-01,6.9142377470e-04,8.0880476162e-04
2.1214400000e-01,6.9075664214e-04,8.0887679360e-04
2.1314400000e-01,6.9122332206e-04,8.1850412244e-04
2.1414400000e-01,6.9120942499e-04,8.0867212091e-04
2.1514400000e-01,6.9143781730e-04,8.0933277786e-04
2.1614400000e-01,6.9162815635e-04,8.0335288658e-04
2.1714400000e-01,6.9069043093e-04,8.0388243077e-04
2.1814400000e-01,6.9075103966e-04,8.0374338722e-04
2.1914400000e-01,6.9100482506e-04,8.0334568338e-04
2.2014400000e-01,6.9122834248e-04,8.0310441263e-04
2.2114400000e-01,6.9100235123e-04,8.0889258243e-04
2.2214400000e-01,6.9151115895e-04,8.0930149124e-04
2.2314400000e-01,6.9156914833e-04,8.0896636064e-04
2.2414400000e-01,6.9164307206e-04,8.0888661614e-04
2.2514400000e-01,6.9133937359e-04,8.0881785834e-04
2.2614400000e-01,6.9129957410e-04,8.0875695858e-04
2.2714400000e-01,6.9110603363e-04,8.0896606960e-04
2.2814400000e-01,6.9128087489e-04,8.0737743701e-04
2.2914400000e-01,6.9129360782e-04,8.0896352301e-04
2.3014400000e-01,6.9149646151e-04,8.0892059486e-04
2.3114400000e-01,6.9117610110e-04,8.0938778410e-04
2.3214400000e-01,6.9142064604e-04,8.0958780018e-04
2.3314400000e-01,6.9157802500e-04,8.0880243331e-04
2.3414400000e-01,6.9246147177e-04,8.0325953604e-04
2.3514400000e-01,6.9251444074e-04,8.0348960182e-04
2.3614400000e-01,6.9225927291e-04,8.0343197624e-04
2.3714400000e-01,6.9193083618e-04,8.0927631643e-04
2.3814400000e-01,6.9215377152e-04,8.0912679550e-04
2.3914400000e-01,6.9237001298e-04,8.0908881500e-04
2.4014400000e-01,6.9245121267e-04,8.0913050624e-04
2.4114400000e-01,6.9245201303e-04,8.0926591181e-04
2.4214400000e-01,6.9232541136e-04,8.1372614659e-04
2.4314400000e-01,6.9238478318e-04,8.0339719716e-04
2.4414400000e-01,6.9189642090e-04,8.0341524153e-04
2.4514400000e-01,6.9243018515e-04,8.0335419625e-04
2.4614400000e-01,6.9234520197e-04,8.1364203652e-04
2.4714400000e-01,6.9256479037e-04,8.0326703028e-04
2.4814400000e-01,6.9152178185e-04,8.0340934801e-04
2.4914400000e-01,6.9175723183e-04,8.0328958575e-04
2.5014400000e-01,6.9137866376e-04,8.0327648902e-04
2.5114400000e-01,6.9131419878e-04,8.0333607912e-04
2.5214400000e-01,6.9115478254e-04,8.0341982539e-04
2.5314400000e-01,6.9140674896e-04,8.0333855294e-04
2.5414400000e-01,6.9233959948e-04,8.0331468780e-04
2.5514400000e-01,6.9220666774e-04,8.0333862570e-04
2.5614400000e-01,6.9231246016e-04,8.0348901975e-04
2.5714400000e-01,6.9212226663e-04,8.0348916526e-04
2.5814400000e-01,6.9207904744e-04,8.0346602772e-04
2.5914400000e-01,6.9226545747e-04,8.0384415924e-04
2.6014400000e-01,6.9222289312e-04,8.0386700574e-04
2.6114400000e-01,6.9242880272e-04,8.0334422819e-04
2.6214400000e-01,6.9215515396e-04,8.0301921116e-04
2.6314400000e-01,6.9234280090e-04,8.0871293903e-04
2.6414400000e-01,6.9236375566e-04,8.0874073319e-04
2.6514400000e-01,6.9224755862e-04,8.0947342212e-04
2.6614400000e-01,6.9220150181e-04,8.0906764197e-04
2.6714400000e-01,6.9080910180e-04,8.0929501564e-04
2.6814400000e-01,6.9034183980e-04,8.0925674411e-04
2.6914400000e-01,6.9222573075e-04,8.0889323726e-04
2.7014400000e-01,6.9196154072e-04,8.0871708633e-04
2.7114400000e-01,6.9250520028e-04,8.0920734035e-04
2.7214400000e-01,6.9223358878e-04,8.0888225057e-04
2.7314400000e-01,6.9129688200e-04,8.0894213170e-04
2.7414400000e-01,6.9128444011e-04,8.0842706666e-04
2.7514400000e-01,6.9122273999e-04,8.0758123659e-04
2.7614400000e-01,6.8949710112e-04,8.0752615759e-04
2.7714400000e-01,6.8947585532e-04,8.0743920989e-04
2.7814400000e-01,6.8940324127e-04,8.0862228060e-04
2.7914400000e-01,6.8979592470e-04,8.0251345935e-04
2.8014400000e-01,6.8971188739e-04,8.0242323747e-04
2.8114400000e-01,6.8919987825e-04,8.0218051153e-04
2.8214400000e-01,6.9109169999e-04,8.0268000602e-04
2.8314400000e-01,6.9063309638e-04,8.0203404650e-04
2.8414400000e-01,6.9078312663e-04,8.0251651525e-04
2.8514400000e-01,6.9068504672e-04,7.9689707491e-04
2.8614400000e-01,6.9118803367e-04,7.9479665146e-04
2.8714400000e-01,6.9112575147e-04,7.9621233454e-04
2.8814400000e-01,6.9136745878e-04,7.9624012869e-04
2.8914400000e-01,6.9093184720e-04,7.9598976299e-04
2.9014400000e-01,6.9102665293e-04,7.9685443779e-04
2.9114400000e-01,6.9092151534e-04,7.9710196587e-04
2.9214400000e-01,6.9208785135e-04,7.9686687968e-04
2.9314400000e-01,6.9172980147e-04,8.0205216364e-04
2.9414400000e-01,6.9125380833e-04,8.0816636910e-04
2.9514400000e-01,6.9121706474e-04,8.0786070612e-04
2.9614400000e-01,6.9134948717e-04,8.0233367044e-04
2.9714400000e-01,6.9142915891e-04,8.0803976743e-04
2.9814400000e-01,6.8981367804e-04,8.0847436038e-04
2.9914400000e-01,6.8959860073e-04,8.0829937360e-04
3.0014400000e-01,6.9124122092e-04,8.0907695519e-04
3.0114400000e-01,6.9101690315e-04,8.0863675976e-04
3.0214400000e-01,6.9101712143e-04,8.0871199316e-04
3.0314400000e-01,6.9094683568e-04,8.0827943748e-04
3.0414400000e-01,6.9138564868e-04,8.1612721260e-04
3.0514400000e-01,6.9140260166e-04,8.2016958913e-04
3.0614400000e-01,6.9179906859e-04,8.1872902228e-04
3.0714400000e-01,6.9175606768e-04,8.0888385128e-04
3.0814400000e-01,6.9092719059e-04,8.0882011389e-04
3.0914400000e-01,6.9099260145e-04,8.0867430370e-04
3.1014400000e-01,6.9080633693e-04,8.0870609963e-04
3.1114400000e-01,6.9083384005e-04,8.0815421825e-04
3.1214400000e-01,6.9097317464e-04,8.0857003923e-04
3.1314400000e-01,6.9158602855e-04,8.0838588474e-04
3.1414400000e-01,6.9128509494e-04,8.0294223153e-04
3.1514400000e-01,6.9116686063e-04,8.0761696154e-04
3.1614400000e-01,6.9159948907e-04,8.0856145360e-04
3.1714400000e-01,6.9085894211e-04,8.0885089119e-04
3.1814400000e-01,6.9112458732e-04,8.0319448898e-04
3.1914400000e-01,6.9096626248e-04,8.0291392806e-04
3.2014400000e-01,6.9123147114e-04,8.0323407019e-04
3.2114400000e-01,6.9100256951e-04,8.0762911239e-04
3.2214400000e-01,6.9136105594e-04,8.0879726738e-04
3.2314400000e-01,6.9074805651e-04,8.0785619502e-04
3.2414400000e-01,6.9101515692e-04,8.0874910054e-04
3.2514400000e-01,6.9108398748e-04,8.0872290710e-04
3.2614400000e-01,6.9107605668e-04,8.0877529399e-04
3.2714400000e-01,6.9101144618e-04,8.0895530118e-04
3.2814400000e-01,6.9132751378e-04,8.0697696831e-04
3.2914400000e-01,6.9096466177e-04,8.0833422544e-04
3.3014400000e-01,6.9141504355e-04,8.0828889622e-04
3.3114400000e-01,6.9123088906e-04,8.0905490904e-04
3.3214400000e-01,6.9137786340e-04,8.0333251390e-04
3.3314400000e-01,6.9105517468e-04,8.0329191405e-04
3.3414400000e-01,6.9148045441e-04,8.0332094512e-04
3.3514400000e-01,6.9072200858e-04,8.0318961409e-04
3.3614400000e-01,6.9102738053e-04,8.0166624684e-04
3.3714400000e-01,6.9139314292e-04,8.0879734014e-04
3.3814400000e-01,6.9143105065e-04,8.0897400039e-04
3.3914400000e-01,6.9169815106e-04,8.0884579802e-04
3.4014400000e-01,6.9113353675e-04,8.0885343777e-04
3.4114400000e-01,6.9100431574e-04,8.0253266788e-04
3.4214400000e-01,6.9070760219e-04,8.0918551248e-04
3.4314400000e-01,6.9140252890e-04,8.0786332546e-04
3.4414400000e-01,6.9085021096e-04,8.0900012108e-04
3.4514400000e-01,6.9120651460e-04,8.0833691754e-04
3.4614400000e-01,6.9106630690e-04,8.0833473476e-04
3.4714400000e-01,6.9119749242e-04,8.0853489635e-04
3.4814400000e-01,6.9131092459e-04,8.0852849351e-04
3.4914400000e-01,6.9137517130e-04,8.0854879343e-04
3.5014400000e-01,6.9142901339e-04,8.0872479884e-04
3.5114400000e-01,6.9096895459e-04,8.0837176938e-04
3.5214400000e-01,6.9119290856e-04,8.0797290138e-04
3.5314400000e-01,6.9102396083e-04,8.0795340182e-04
3.5414400000e-01,6.9078581873e-04,8.0835990957e-04
3.5514400000e-01,6.9061061367e-04,8.0873658590e-04
3.5614400000e-01,6.9127767347e-04,8.0807585618e-04
3.5714400000e-01,6.9197121775e-04,8.0896512372e-04
3.5814400000e-01,6.9216242991e-04,8.0887184595e-04
3.5914400000e-01,6.9221350714e-04,8.0870078818e-04
3.6014400000e-01,6.9215209805e-04,8.0723402789e-04
3.6114400000e-01,6.9181885920e-04,8.0703619460e-04
3.6214400000e-01,6.9228612119e-04,8.0708967289e-04
3.6314400000e-01,6.9225330662e-04,8.0853635154e-04
3.6414400000e-01,6.9141606218e-04,8.0847392383e-04
3.6514400000e-01,6.9159170380e-04,8.0910518591e-04
3.6614400000e-01,6.9163310400e-04,8.0703270214e-04
