# Saved on 2025-07-11T18:53:17.521927
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE09
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0006
#   max_gtarget: 0.0005
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_600.00 uS,Conductance_Target_500.00 uS
5.2144000000e-02,5.9226709709e-04,4.8656143917e-04
5.3144000000e-02,5.9212878114e-04,4.8659636377e-04
5.4144000000e-02,5.9159625380e-04,4.8679703468e-04
5.5144000000e-02,5.9178695665e-04,4.8690966651e-04
5.6144000000e-02,5.9200850956e-04,4.8678077292e-04
5.7144000000e-02,5.9212179622e-04,4.8735815653e-04
5.8144000000e-02,5.9211466578e-04,4.8732155847e-04
5.9144000000e-02,5.9197656810e-04,4.8743473599e-04
6.0144000000e-02,5.9204969148e-04,4.8732723371e-04
6.1144000000e-02,5.9185920691e-04,4.8732566938e-04
6.2144000000e-02,5.9164380218e-04,4.8709785915e-04
6.3144000000e-02,5.9167196014e-04,4.8710051487e-04
6.4144000000e-02,5.9190588217e-04,4.8705773224e-04
6.5144000000e-02,5.9175818024e-04,4.8698275350e-04
6.6144000000e-02,5.9142807004e-04,4.8775902542e-04
6.7144000000e-02,5.9219208197e-04,4.8630070523e-04
6.8144000000e-02,5.9240577684e-04,4.8604550102e-04
6.9144000000e-02,5.9185003920e-04,4.8598994908e-04
7.0144000000e-02,5.9204179706e-04,4.8648918892e-04
7.1144000000e-02,5.9187575971e-04,4.8668942327e-04
7.2144000000e-02,5.9155954659e-04,4.8642548791e-04
7.3144000000e-02,5.9175545175e-04,4.8616751883e-04
7.4144000000e-02,5.9200538089e-04,4.8709422117e-04
7.5144000000e-02,5.9211648477e-04,4.8717494792e-04
7.6144000000e-02,5.9183203120e-04,4.8822788813e-04
7.7144000000e-02,5.9219233663e-04,4.8805712140e-04
7.8144000000e-02,5.9164056438e-04,4.8338264605e-04
7.9144000000e-02,5.9138867073e-04,4.8799927754e-04
8.0144000000e-02,5.9173722548e-04,4.8796289775e-04
8.1144000000e-02,5.9128018620e-04,4.8641704780e-04
8.2144000000e-02,5.9162804973e-04,4.8631874961e-04
8.3144000000e-02,5.9140893427e-04,4.8681056796e-04
8.4144000000e-02,5.9157475334e-04,4.8631340178e-04
8.5144000000e-02,5.9176236391e-04,4.8682442866e-04
8.6144000000e-02,5.9149697336e-04,4.8550111387e-04
8.7144000000e-02,5.9086163674e-04,4.8578978749e-04
8.8144000000e-02,5.9000365582e-04,4.8569545470e-04
8.9144000000e-02,5.9163689002e-04,4.7137567890e-04
9.0144000000e-02,5.9169396991e-04,4.7134315537e-04
9.1144000000e-02,5.9139532823e-04,4.7144192649e-04
9.2144000000e-02,5.9194571804e-04,4.7107740102e-04
9.3144000000e-02,5.9215821238e-04,4.7145262215e-04
9.4144000000e-02,5.9199323005e-04,4.7121138778e-04
9.5144000000e-02,5.9131180024e-04,4.7164798161e-04
9.6144000000e-02,5.9177287767e-04,4.7106390411e-04
9.7144000000e-02,5.9163405240e-04,4.7134759370e-04
9.8144000000e-02,5.9200690885e-04,4.7288955102e-04
9.9144000000e-02,5.9170171880e-04,4.7159395763e-04
1.0014400000e-01,5.9172954934e-04,4.7166660806e-04
1.0114400000e-01,5.9197511291e-04,4.7152407205e-04
1.0214400000e-01,5.9168745793e-04,4.7035824537e-04
1.0314400000e-01,5.9170120949e-04,4.7106397687e-04
1.0414400000e-01,5.9161386162e-04,4.7136338253e-04
1.0514400000e-01,5.9127160057e-04,4.7125249694e-04
1.0614400000e-01,5.9104477259e-04,4.7131001338e-04
1.0714400000e-01,5.9146077547e-04,4.7156961955e-04
1.0814400000e-01,5.9186193539e-04,4.7200897825e-04
1.0914400000e-01,5.9171994508e-04,4.7134224587e-04
1.1014400000e-01,5.9114241594e-04,4.7153094783e-04
1.1114400000e-01,5.9172238252e-04,4.7129451559e-04
1.1214400000e-01,5.9162328398e-04,4.7073608584e-04
1.1314400000e-01,5.9162419348e-04,4.7129517043e-04
1.1414400000e-01,5.9172569308e-04,4.7114997869e-04
1.1514400000e-01,5.9217454691e-04,4.7179353714e-04
1.1614400000e-01,5.9184403653e-04,4.7132089094e-04
1.1714400000e-01,5.9226698795e-04,4.7112967877e-04
1.1814400000e-01,5.9213274653e-04,4.7176778025e-04
1.1914400000e-01,5.9154910559e-04,4.7135614295e-04
1.2014400000e-01,5.9163263359e-04,4.7413723223e-04
1.2114400000e-01,5.9192036133e-04,4.7290395742e-04
1.2214400000e-01,5.9176567447e-04,4.7356908908e-04
1.2314400000e-01,5.9214627981e-04,4.7159232054e-04
1.2414400000e-01,5.9208206949e-04,4.7164252464e-04
1.2514400000e-01,5.9161880927e-04,4.7157423978e-04
1.2614400000e-01,5.9203404817e-04,4.7183570132e-04
1.2714400000e-01,5.9210175095e-04,4.7205467126e-04
1.2814400000e-01,5.9184560087e-04,4.7160465328e-04
1.2914400000e-01,5.9182308178e-04,4.7122506658e-04
1.3014400000e-01,5.9191246692e-04,4.6729870519e-04
1.3114400000e-01,5.9210880863e-04,4.6693308832e-04
1.3214400000e-01,5.9189165768e-04,4.7189059842e-04
1.3314400000e-01,5.9193127527e-04,4.7323526815e-04
1.3414400000e-01,5.9189551394e-04,4.6683504479e-04
1.3514400000e-01,5.9190238971e-04,4.6677032515e-04
1.3614400000e-01,5.9173817135e-04,4.6672241297e-04
1.3714400000e-01,5.9182115365e-04,4.6646189730e-04
1.3814400000e-01,5.9156056523e-04,4.6673776524e-04
1.3914400000e-01,5.8217716287e-04,4.6678684157e-04
1.4014400000e-01,5.8184261434e-04,4.6687571739e-04
1.4114400000e-01,5.8221277868e-04,4.6682656830e-04
1.4214400000e-01,5.8238278143e-04,4.6726938308e-04
1.4314400000e-01,5.8241705119e-04,4.6796023526e-04
1.4414400000e-01,5.8225592511e-04,4.6752284106e-04
1.4514400000e-01,5.8123459894e-04,4.6774475777e-04
1.4614400000e-01,5.8203455410e-04,4.6774388466e-04
1.4714400000e-01,5.8174849983e-04,4.7279630962e-04
1.4814400000e-01,5.8185571106e-04,4.7296627599e-04
1.4914400000e-01,5.8223620726e-04,4.7360495955e-04
1.5014400000e-01,5.8191024436e-04,4.7276065743e-04
1.5114400000e-01,5.8192097640e-04,4.7237801482e-04
1.5214400000e-01,5.8500922023e-04,4.7253612138e-04
1.5314400000e-01,5.8500812884e-04,4.7228619223e-04
1.5414400000e-01,5.8492416429e-04,4.7271838412e-04
1.5514400000e-01,5.8427580370e-04,4.7322384489e-04
1.5614400000e-01,5.8530760725e-04,4.7429155529e-04
1.5714400000e-01,5.8540059399e-04,4.7280696890e-04
1.5814400000e-01,5.8543620980e-04,4.7433335567e-04
1.5914400000e-01,5.8243538660e-04,4.7261262807e-04
1.6014400000e-01,5.8505167544e-04,4.6932767873e-04
1.6114400000e-01,5.8461326262e-04,4.6717963414e-04
1.6214400000e-01,5.8434608945e-04,4.7241377615e-04
1.6314400000e-01,5.8398429246e-04,4.7276502301e-04
1.6414400000e-01,5.8439531131e-04,4.7291858209e-04
1.6514400000e-01,5.8431502111e-04,4.7308778448e-04
1.6614400000e-01,5.8490812080e-04,4.7303903557e-04
1.6714400000e-01,5.8493089455e-04,4.7264718887e-04
1.6814400000e-01,5.8483590692e-04,4.7324476327e-04
1.6914400000e-01,5.8459663705e-04,4.7251571232e-04
1.7014400000e-01,5.8476340200e-04,4.6743145504e-04
1.7114400000e-01,5.8438617998e-04,4.6742745326e-04
1.7214400000e-01,5.8389738115e-04,4.7305635235e-04
1.7314400000e-01,5.8436857216e-04,4.6816996473e-04
1.7414400000e-01,5.8409907069e-04,4.6812452638e-04
1.7514400000e-01,5.8483408793e-04,4.6773311624e-04
1.7614400000e-01,5.8465771872e-04,4.6780060075e-04
1.7714400000e-01,5.8482331951e-04,4.6768633183e-04
1.7814400000e-01,5.8468496718e-04,4.6873330575e-04
1.7914400000e-01,5.8457106206e-04,4.6751039918e-04
1.8014400000e-01,5.8492554672e-04,4.6774955990e-04
1.8114400000e-01,5.8553025156e-04,4.6845780162e-04
1.8214400000e-01,5.8508492657e-04,4.7255231038e-04
1.8314400000e-01,5.8449011703e-04,4.7318826546e-04
1.8414400000e-01,5.8577785239e-04,4.7309764341e-04
1.8514400000e-01,5.8503475884e-04,4.7297035053e-04
1.8614400000e-01,5.8505444031e-04,4.7331657697e-04
1.8714400000e-01,5.8508772781e-04,4.7287998314e-04
1.8814400000e-01,5.8494129917e-04,4.7317691497e-04
1.8914400000e-01,5.8522367908e-04,4.7292949603e-04
1.9014400000e-01,5.8531386458e-04,4.7316396376e-04
1.9114400000e-01,5.8554029238e-04,4.7270779760e-04
1.9214400000e-01,5.8524081396e-04,4.7288820497e-04
1.9314400000e-01,5.8569487010e-04,4.7296362027e-04
1.9414400000e-01,5.8562505728e-04,4.7331082897e-04
1.9514400000e-01,5.8562985942e-04,4.7246583563e-04
1.9614400000e-01,5.8544275817e-04,4.7273086238e-04
1.9714400000e-01,5.8468896896e-04,4.7286463086e-04
1.9814400000e-01,5.8542205807e-04,4.7256864491e-04
1.9914400000e-01,5.8555961004e-04,4.7224926675e-04
2.0014400000e-01,5.8560763136e-04,4.7245161113e-04
2.0114400000e-01,5.8576722950e-04,4.7287452617e-04
2.0214400000e-01,5.8544166677e-04,4.7288074711e-04
2.0314400000e-01,5.8523339248e-04,4.7316952987e-04
2.0414400000e-01,5.8472229284e-04,4.7282599553e-04
2.0514400000e-01,5.8483998146e-04,4.7278117563e-04
2.0614400000e-01,5.8453329984e-04,4.7276014811e-04
2.0714400000e-01,5.8490477386e-04,4.7288835049e-04
2.0814400000e-01,5.8554924180e-04,4.7342968173e-04
2.0914400000e-01,5.8540805185e-04,4.7340356105e-04
2.1014400000e-01,5.8546062064e-04,4.7265893954e-04
2.1114400000e-01,5.8495352278e-04,4.7296758567e-04
2.1214400000e-01,5.8528454247e-04,4.7301935410e-04
2.1314400000e-01,5.8543115301e-04,4.7298690333e-04
2.1414400000e-01,5.8523291955e-04,4.8710797273e-04
2.1514400000e-01,5.8530749811e-04,4.8229394451e-04
2.1614400000e-01,5.8518777223e-04,4.8240115575e-04
2.1714400000e-01,5.8528283262e-04,4.8213711125e-04
2.1814400000e-01,5.8577701566e-04,4.8681828048e-04
2.1914400000e-01,5.8565401559e-04,4.8758411140e-04
2.2014400000e-01,5.8487152273e-04,4.8726931709e-04
2.2114400000e-01,5.8524256019e-04,4.8382928071e-04
2.2214400000e-01,5.8499961597e-04,4.8226065701e-04
2.2314400000e-01,5.8552323026e-04,4.6764478611e-04
2.2414400000e-01,5.8509023802e-04,4.7431320127e-04
2.2514400000e-01,5.8568322856e-04,4.7346380597e-04
2.2614400000e-01,5.8508187067e-04,4.7303801693e-04
2.2714400000e-01,5.8564255596e-04,4.7300283768e-04
2.2814400000e-01,5.8561650803e-04,4.7333232942e-04
2.2914400000e-01,5.8494886616e-04,4.7293691750e-04
2.3014400000e-01,5.8520668972e-04,4.7316585551e-04
2.3114400000e-01,5.8541052567e-04,4.7307985369e-04
2.3214400000e-01,5.8496709244e-04,4.7315214033e-04
2.3314400000e-01,5.8538342273e-04,4.7328780056e-04
2.3414400000e-01,5.8532230469e-04,4.7374796850e-04
2.3514400000e-01,5.8510515373e-04,4.7377154260e-04
2.3614400000e-01,5.8535999415e-04,4.7364075726e-04
2.3714400000e-01,5.8520632592e-04,4.7305398766e-04
2.3814400000e-01,5.8501926105e-04,4.7280027502e-04
2.3914400000e-01,5.8542966144e-04,4.7443536459e-04
2.4014400000e-01,5.8476725826e-04,4.7271754738e-04
2.4114400000e-01,5.8539913880e-04,4.7339690354e-04
2.4214400000e-01,5.8571644331e-04,4.7264606110e-04
2.4314400000e-01,5.8527260990e-04,4.7273853852e-04
2.4414400000e-01,5.8548066590e-04,4.7285710025e-04
2.4514400000e-01,5.8515444834e-04,4.7287885536e-04
2.4614400000e-01,5.8434226958e-04,4.7255100071e-04
2.4714400000e-01,5.8523441112e-04,4.7293135140e-04
2.4814400000e-01,5.8516521676e-04,4.6784087317e-04
2.4914400000e-01,5.8533158153e-04,4.6799985284e-04
2.5014400000e-01,5.8487778006e-04,4.6778663091e-04
2.5114400000e-01,5.8545861975e-04,4.6787543397e-04
2.5214400000e-01,5.8512305259e-04,4.6751240006e-04
2.5314400000e-01,5.8525954955e-04,4.7358109441e-04
2.5414400000e-01,5.8518930018e-04,4.7223205911e-04
2.5514400000e-01,5.7975878008e-04,4.7279656428e-04
2.5614400000e-01,5.8313547925e-04,4.7263136366e-04
2.5714400000e-01,5.8318331867e-04,4.7339923185e-04
2.5814400000e-01,5.8340963733e-04,4.6790708438e-04
2.5914400000e-01,5.8338893723e-04,4.6762554121e-04
2.6014400000e-01,5.8324458223e-04,4.6760269470e-04
2.6114400000e-01,5.8360044932e-04,4.6772405767e-04
2.6214400000e-01,5.8314733906e-04,4.6780845878e-04
2.6314400000e-01,5.8310310123e-04,4.6757155360e-04
2.6414400000e-01,5.8301633544e-04,4.6792032663e-04
2.6514400000e-01,5.8296445786e-04,4.6743138228e-04
2.6614400000e-01,5.8268251450e-04,4.6745975851e-04
2.6714400000e-01,5.8305020502e-04,4.6790828492e-04
2.6814400000e-01,5.8311845351e-04,4.6931589168e-04
2.6914400000e-01,5.8306024584e-04,4.6924342314e-04
2.7014400000e-01,5.8302142861e-04,4.6730045142e-04
2.7114400000e-01,5.8314773923e-04,4.7269051720e-04
2.7214400000e-01,5.8329565945e-04,4.7281879233e-04
2.7314400000e-01,5.8270208683e-04,4.7316483688e-04
2.7414400000e-01,5.8275294577e-04,4.7313016694e-04
2.7514400000e-01,5.8307308791e-04,4.7318106226e-04
2.7614400000e-01,5.8280482335e-04,4.7299043217e-04
2.7714400000e-01,5.8295234339e-04,4.7222678404e-04
2.7814400000e-01,5.8318630181e-04,4.7242639994e-04
2.7914400000e-01,5.8286121202e-04,4.6906247007e-04
2.8014400000e-01,5.8291265304e-04,4.6924786147e-04
2.8114400000e-01,5.8293597249e-04,4.6793604270e-04
2.8214400000e-01,5.8333473135e-04,4.6757864766e-04
2.8314400000e-01,5.8318542870e-04,4.6758756071e-04
2.8414400000e-01,5.8306468418e-04,4.6737201046e-04
2.8514400000e-01,5.8331592300e-04,4.6729408496e-04
2.8614400000e-01,5.8312976762e-04,4.6732857300e-04
2.8714400000e-01,5.8274505136e-04,4.6726567234e-04
2.8814400000e-01,5.8294182963e-04,4.6763023420e-04
2.8914400000e-01,5.8298115619e-04,4.7391880798e-04
2.9014400000e-01,5.8319717937e-04,4.7237575927e-04
2.9114400000e-01,5.8326022554e-04,4.7341512982e-04
2.9214400000e-01,5.8327772422e-04,4.7290439397e-04
2.9314400000e-01,5.8319928939e-04,4.7262728913e-04
2.9414400000e-01,5.8306872234e-04,4.7289064241e-04
2.9514400000e-01,5.8297391661e-04,4.6790486522e-04
2.9614400000e-01,5.8240126236e-04,4.6751480113e-04
2.9714400000e-01,5.8262045059e-04,4.6798028052e-04
2.9814400000e-01,5.8262048697e-04,4.6775738156e-04
2.9914400000e-01,5.8296445786e-04,4.8188765504e-04
3.0014400000e-01,5.8335925132e-04,4.8249581596e-04
3.0114400000e-01,5.7851306337e-04,4.8227349907e-04
3.0214400000e-01,5.8095774875e-04,4.8223333579e-04
3.0314400000e-01,5.8304194681e-04,4.8221947509e-04
3.0414400000e-01,5.8280926169e-04,4.8142894229e-04
3.0514400000e-01,5.8281446400e-04,4.8240341130e-04
3.0614400000e-01,5.8286328567e-04,4.8246016377e-04
3.0714400000e-01,5.8298748627e-04,4.8259451432e-04
3.0814400000e-01,5.8340134274e-04,4.8211968533e-04
3.0914400000e-01,5.8319892560e-04,4.6781184210e-04
3.1014400000e-01,5.8327022998e-04,4.6800556447e-04
3.1114400000e-01,5.8328707382e-04,4.6737441153e-04
3.1214400000e-01,5.8264082327e-04,4.6779081458e-04
3.1314400000e-01,5.8321937104e-04,4.6772536734e-04
3.1414400000e-01,5.8292887843e-04,4.6794411901e-04
3.1514400000e-01,5.8291327150e-04,4.6742952691e-04
3.1614400000e-01,5.8342207922e-04,4.6808134357e-04
3.1714400000e-01,5.8348832681e-04,4.6774464863e-04
3.1814400000e-01,5.8333607740e-04,4.6772005589e-04
3.1914400000e-01,5.8333851484e-04,4.6779125114e-04
3.2014400000e-01,5.8297322539e-04,4.6743713028e-04
3.2114400000e-01,5.8237048506e-04,4.6770870540e-04
3.2214400000e-01,5.8272038586e-04,4.6755332733e-04
3.2314400000e-01,5.8281933889e-04,4.6848370403e-04
3.2414400000e-01,5.8275632909e-04,4.6820907301e-04
3.2514400000e-01,5.8319561504e-04,4.6898476285e-04
3.2614400000e-01,5.8298690419e-04,4.6757635573e-04
3.2714400000e-01,5.8286517742e-04,4.7278786951e-04
3.2814400000e-01,5.8289177105e-04,4.7249988711e-04
3.2914400000e-01,5.8287776483e-04,4.7256999096e-04
3.3014400000e-01,5.8311547036e-04,4.7295907279e-04
3.3114400000e-01,5.8294364862e-04,4.7290566727e-04
3.3214400000e-01,5.8294917835e-04,4.7469962738e-04
3.3314400000e-01,5.8271503804e-04,4.7478664783e-04
3.3414400000e-01,5.8308851294e-04,4.7355220886e-04
3.3514400000e-01,5.8314166381e-04,4.7255660320e-04
3.3614400000e-01,5.8280489611e-04,4.7273519158e-04
3.3714400000e-01,5.8259509387e-04,4.7314431868e-04
3.3814400000e-01,5.8264526160e-04,4.6767720050e-04
3.3914400000e-01,5.8304263803e-04,4.6866036428e-04
3.4014400000e-01,5.8293306211e-04,4.6784254664e-04
3.4114400000e-01,5.8311517932e-04,4.6824934543e-04
3.4214400000e-01,5.8300840465e-04,4.6856082918e-04
3.4314400000e-01,5.8325182181e-04,4.6736560762e-04
3.4414400000e-01,5.8300760429e-04,4.6779081458e-04
3.4514400000e-01,5.8294503106e-04,4.6792720241e-04
3.4614400000e-01,5.8302517573e-04,4.6748387831e-04
3.4714400000e-01,5.8278332290e-04,4.6764755098e-04
3.4814400000e-01,5.8313180489e-04,4.6729383030e-04
3.4914400000e-01,5.8319670643e-04,4.6768142056e-04
3.5014400000e-01,5.8343146520e-04,4.6846398618e-04
3.5114400000e-01,5.8312696638e-04,4.6781220590e-04
3.5214400000e-01,5.8351175539e-04,4.6749533794e-04
3.5314400000e-01,5.8294088376e-04,4.6802055294e-04
3.5414400000e-01,5.8259953221e-04,4.6786713938e-04
3.5514400000e-01,5.8290119341e-04,4.6839180868e-04
3.5614400000e-01,5.8286943386e-04,4.6762677812e-04
3.5714400000e-01,5.8310317399e-04,4.7359604650e-04
3.5814400000e-01,5.8328667365e-04,4.7283778258e-04
3.5914400000e-01,5.8349298342e-04,4.7236659157e-04
3.6014400000e-01,5.8353856730e-04,4.7277848353e-04
3.6114400000e-01,5.8330431784e-04,4.7276789701e-04
3.6214400000e-01,5.8313587942e-04,4.7873487347e-04
3.6314400000e-01,5.8260655351e-04,4.8683548812e-04
3.6414400000e-01,5.8273471950e-04,4.8700967454e-04
3.6514400000e-01,5.8293513575e-04,4.8718826292e-04
3.6614400000e-01,5.8283443650e-04,4.8744928790e-04
