Time (s),Voltage (V),Current (A)
7.07767,6.09,1.928e-10
7.16662,6.16,1.7119e-10
7.25785,6.23,4.345e-11
7.32669,6.3,1.461e-10
7.38086,6.37,-5.922e-10
7.4735,6.44,5.1525e-10
7.55548,6.51,5.276e-10
7.60992,6.58,5.596e-11
7.69831,6.65,-6.203e-10
7.78681,6.72,-1.1188e-10
7.87805,6.79,1.9059e-10
7.96937,6.86,-2.0703e-10
8.05137,6.93,1.034e-10
8.13138,7.0,-5.8888e-10
8.13594,7.0,-2.1843e-10
8.22719,6.93,1.0561e-10
8.31869,6.86,-6.136e-11
8.40766,6.79,3.579e-10
8.48736,6.72,-3.56e-11
8.54155,6.65,1.6931e-10
8.61037,6.58,9.71e-11
8.69037,6.51,6.0549e-10
8.77234,6.44,4.446e-10
8.8265,6.37,-1.1623e-10
8.91774,6.3,2.1539e-10
8.99972,6.23,-3.274e-10
9.05416,6.16,-4.84e-11
9.14538,6.09,2.1427e-10
9.23432,6.02,1.72e-10
9.32555,5.95,5.462e-11
9.39438,5.88,1.381e-10
9.47524,5.81,2.1286e-10
9.54407,5.74,6.41e-11
9.62407,5.67,6.0354e-10
9.69296,5.6,-9.33e-11
9.77379,5.53,6.1825e-10
9.84261,5.46,6.07e-11
9.92141,5.39,-4.539e-11
10.0129,5.32,8.941e-11
10.1041,5.25,-2.3143e-10
10.1838,5.18,-2.784e-10
10.2287,5.11,1.706e-10
10.3095,5.04,-9.64e-12
10.3783,4.97,2.137e-10
10.4592,4.9,1.8041e-10
10.5409,4.83,6.046e-10
10.5953,4.76,1.6966e-10
10.6865,4.69,-9.56e-11
10.7755,4.62,3.5789e-10
10.8575,4.55,5.888e-10
10.9117,4.48,8.622e-11
11.0033,4.41,-8.572e-11
11.0923,4.34,3.5189e-10
11.1741,4.27,5.398e-10
11.2283,4.2,8.01e-12
11.2988,4.13,-5.04e-10
11.3499,4.06,-5.9603e-10
11.4389,3.99,-1.367e-11
11.5209,3.92,-2.109e-10
11.5751,3.85,6.2012e-10
11.6572,3.78,4.185e-10
11.7114,3.71,-1.2262e-10
11.8029,3.64,1.0451e-10
11.8942,3.57,-1.8866e-10
11.9855,3.5,1.3969e-10
12.0759,3.43,4.4521e-10
12.1579,3.36,5.958e-10
12.2122,3.29,7.157e-11
12.2827,3.22,-4.976e-10
12.3372,3.15,-3.692e-11
12.4262,3.08,3.8844e-10
12.5059,3.01,2.5e-12
12.5601,2.94,1.6373e-10
12.6399,2.87,1.851e-10
12.6941,2.8,-1.0323e-10
12.7647,2.73,-1.09e-11
12.8189,2.66,-1.661e-11
12.9103,2.59,1.9264e-10
12.99,2.52,1.578e-10
13.0442,2.45,-7.086e-11
13.1128,2.38,1.945e-10
13.1937,2.31,1.7647e-10
13.2735,2.24,1.248e-10
13.3277,2.17,-8.456e-11
13.3983,2.1,-4.89e-11
13.4525,2.03,-4.891e-11
13.5438,1.96,2.0843e-10
13.6126,1.89,5.4e-11
13.6927,1.82,6.0278e-10
13.7747,1.75,4.448e-10
13.829,1.68,-1.0591e-10
13.9088,1.61,5.835e-10
13.963,1.54,7.439e-11
14.0336,1.47,-5.217e-10
14.0891,1.4,-1.7584e-10
14.1689,1.33,-3.008e-10
14.2231,1.26,-1.0377e-10
14.3144,1.19,2.2984e-10
14.4033,1.12,1.6032e-10
14.4946,1.05,5.452e-11
14.5635,0.98,1.758e-10
14.6444,0.91,2.0371e-10
14.7132,0.84,7.7e-11
14.7932,0.77,6.1313e-10
14.8753,0.7,4.44e-10
14.9294,0.63,-1.2272e-10
15.0207,0.56,1.7052e-10
15.1027,0.49,-2.419e-10
15.1569,0.42,-6.154e-11
15.239,0.35,-1.342e-10
15.2932,0.28,6.1451e-10
15.3822,0.21,5.871e-11
15.4738,0.14,-5.718e-11
15.5558,0.07,-1.672e-10
15.61,0.0,6.0762e-10
