# Saved on 2025-06-30T13:11:02.950295
# Name: Shreenidhi
# Sample_ID: Batch5_Sample7_F5_TPTE38
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 10
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.2
#   Neg_Voltage: -1.2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0016
#   num_level: 10
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A),Loop 6 (A),Loop 7 (A),Loop 8 (A),Loop 9 (A),Loop 10 (A)
-1.2000000000e-01,8.1002000000e-05,8.1900000000e-05,7.9550000000e-05,7.8308000000e-05,7.6178000000e-05,6.6154000000e-05,7.6722000000e-05,7.5304000000e-05,6.6082000000e-05,7.1520000000e-05
-1.3200000000e-01,9.0044000000e-05,9.0610000000e-05,8.8942000000e-05,8.5566000000e-05,8.4454000000e-05,7.3820000000e-05,8.4744000000e-05,8.3204000000e-05,7.3498000000e-05,7.9090000000e-05
-1.4400000000e-01,9.8974000000e-05,1.0010000000e-04,9.7918000000e-05,9.5462000000e-05,9.3170000000e-05,8.1216000000e-05,9.2962000000e-05,9.1656000000e-05,8.1426000000e-05,8.6908000000e-05
-1.5600000000e-01,1.0834000000e-04,1.0882000000e-04,1.0684000000e-04,1.0466000000e-04,1.0134000000e-04,8.9324000000e-05,1.0260000000e-04,1.0044200000e-04,8.9576000000e-05,9.4422000000e-05
-1.6800000000e-01,1.1746000000e-04,1.1858000000e-04,1.1592000000e-04,1.1432000000e-04,1.0998000000e-04,9.7630000000e-05,1.1138000000e-04,1.0876000000e-04,9.7030000000e-05,1.0314000000e-04
-1.8000000000e-01,1.2626000000e-04,1.2944000000e-04,1.2594000000e-04,1.2348000000e-04,1.1964000000e-04,1.0510000000e-04,1.2044000000e-04,1.1788000000e-04,1.0452000000e-04,1.1128000000e-04
-1.9200000000e-01,1.3696000000e-04,1.3856000000e-04,1.3542000000e-04,1.2868000000e-04,1.2810000000e-04,1.1410000000e-04,1.2948000000e-04,1.2780000000e-04,1.1278000000e-04,1.2014000000e-04
-2.0400000000e-01,1.4724000000e-04,1.4904000000e-04,1.4502000000e-04,1.4260000000e-04,1.3696000000e-04,1.2240000000e-04,1.3940000000e-04,1.3632000000e-04,1.2128000000e-04,1.2876000000e-04
-2.1600000000e-01,1.5744000000e-04,1.5900000000e-04,1.5500000000e-04,1.5232000000e-04,1.4590000000e-04,1.3096000000e-04,1.4910000000e-04,1.4560000000e-04,1.2954000000e-04,1.3692000000e-04
-2.2800000000e-01,1.6856000000e-04,1.7010000000e-04,1.6496000000e-04,1.6002000000e-04,1.5556000000e-04,1.3998000000e-04,1.5928000000e-04,1.5462000000e-04,1.3852000000e-04,1.4666000000e-04
-2.4000000000e-01,1.7856000000e-04,1.8110000000e-04,1.7602000000e-04,1.7312000000e-04,1.6534000000e-04,1.4890000000e-04,1.6832000000e-04,1.6470000000e-04,1.4754000000e-04,1.5628000000e-04
-2.5200000000e-01,1.8978000000e-04,1.9210000000e-04,1.8528000000e-04,1.8416000000e-04,1.7510000000e-04,1.5850000000e-04,1.7894000000e-04,1.7498000000e-04,1.5580000000e-04,1.6576000000e-04
-2.6400000000e-01,2.0024000000e-04,2.0392000000e-04,1.9662000000e-04,1.9454000000e-04,1.8554000000e-04,1.6910000000e-04,1.8992000000e-04,1.8470000000e-04,1.6528000000e-04,1.7618000000e-04
-2.7600000000e-01,2.1222000000e-04,2.1420000000e-04,2.0650000000e-04,2.0492000000e-04,1.9544000000e-04,1.7862000000e-04,2.0128000000e-04,1.9578000000e-04,1.7554000000e-04,1.8590000000e-04
-2.8800000000e-01,2.2270000000e-04,2.2610000000e-04,2.1730000000e-04,2.1528000000e-04,2.0476000000e-04,1.8852000000e-04,2.1186000000e-04,2.0610000000e-04,1.8516000000e-04,1.9606000000e-04
-3.0000000000e-01,2.3518000000e-04,2.3990000000e-04,2.2896000000e-04,2.2930000000e-04,2.1460000000e-04,1.9742000000e-04,2.2248000000e-04,2.1584000000e-04,1.9560000000e-04,2.0668000000e-04
-3.1200000000e-01,2.4730000000e-04,2.5164000000e-04,2.4060000000e-04,2.4142000000e-04,2.2716000000e-04,2.0964000000e-04,2.3478000000e-04,2.2752000000e-04,2.0534000000e-04,2.1848000000e-04
-3.2400000000e-01,2.5948000000e-04,2.6512000000e-04,2.5282000000e-04,2.5278000000e-04,2.3790000000e-04,2.1946000000e-04,2.4618000000e-04,2.3920000000e-04,2.1446000000e-04,2.2928000000e-04
-3.3600000000e-01,2.7142000000e-04,2.7772000000e-04,2.6444000000e-04,2.6520000000e-04,2.5074000000e-04,2.3034000000e-04,2.5798000000e-04,2.5064000000e-04,2.2656000000e-04,2.4042000000e-04
-3.4800000000e-01,2.8458000000e-04,2.8964000000e-04,2.7628000000e-04,2.7848000000e-04,2.6152000000e-04,2.4330000000e-04,2.7144000000e-04,2.6294000000e-04,2.3628000000e-04,2.5136000000e-04
-3.6000000000e-01,2.9706000000e-04,3.0294000000e-04,2.8910000000e-04,2.9026000000e-04,2.7328000000e-04,2.5300000000e-04,2.8380000000e-04,2.7394000000e-04,2.4916000000e-04,2.6350000000e-04
-3.7200000000e-01,3.0956000000e-04,3.1774000000e-04,3.0224000000e-04,3.0414000000e-04,2.8562000000e-04,2.6500000000e-04,2.9474000000e-04,2.8876000000e-04,2.6022000000e-04,2.7566000000e-04
-3.8400000000e-01,3.2238000000e-04,3.3250000000e-04,3.1536000000e-04,3.1810000000e-04,2.9824000000e-04,2.7774000000e-04,3.0866000000e-04,2.9912000000e-04,2.7018000000e-04,2.8780000000e-04
-3.9600000000e-01,3.3626000000e-04,3.4566000000e-04,3.2902000000e-04,3.3108000000e-04,3.1162000000e-04,2.9000000000e-04,3.2140000000e-04,3.1306000000e-04,2.8316000000e-04,3.0224000000e-04
-4.0800000000e-01,3.5040000000e-04,3.5974000000e-04,3.4246000000e-04,3.4524000000e-04,3.2372000000e-04,3.0296000000e-04,3.3520000000e-04,3.2632000000e-04,2.9438000000e-04,3.1602000000e-04
-4.2000000000e-01,3.6502000000e-04,3.7442000000e-04,3.5610000000e-04,3.5984000000e-04,3.3688000000e-04,3.1572000000e-04,3.4820000000e-04,3.3964000000e-04,3.0762000000e-04,3.2688000000e-04
-4.3200000000e-01,3.7884000000e-04,3.9314000000e-04,3.6842000000e-04,3.7414000000e-04,3.4990000000e-04,3.2918000000e-04,3.6296000000e-04,3.5468000000e-04,3.1992000000e-04,3.4030000000e-04
-4.4400000000e-01,3.9384000000e-04,4.0630000000e-04,3.8438000000e-04,3.8968000000e-04,3.6484000000e-04,3.4254000000e-04,3.7646000000e-04,3.6964000000e-04,3.3246000000e-04,3.5454000000e-04
-4.5600000000e-01,4.0898000000e-04,4.2234000000e-04,4.0274000000e-04,4.0508000000e-04,3.7718000000e-04,3.5470000000e-04,3.9124000000e-04,3.8074000000e-04,3.4320000000e-04,3.6878000000e-04
-4.6800000000e-01,4.2404000000e-04,4.4270000000e-04,4.1286000000e-04,4.2102000000e-04,3.9688000000e-04,3.7234000000e-04,4.0666000000e-04,3.9498000000e-04,3.5600000000e-04,3.8384000000e-04
-4.8000000000e-01,4.3948000000e-04,4.5700000000e-04,4.2998000000e-04,4.3536000000e-04,4.0832000000e-04,3.8340000000e-04,4.2198000000e-04,4.1342000000e-04,3.7114000000e-04,3.9766000000e-04
-4.9200000000e-01,4.5604000000e-04,4.7620000000e-04,4.4808000000e-04,4.5456000000e-04,4.2572000000e-04,4.0012000000e-04,4.3818000000e-04,4.2916000000e-04,3.8544000000e-04,4.1230000000e-04
-5.0400000000e-01,4.7192000000e-04,4.9454000000e-04,4.6172000000e-04,4.7348000000e-04,4.4112000000e-04,4.1286000000e-04,4.5370000000e-04,4.4390000000e-04,3.9964000000e-04,4.2748000000e-04
-5.1600000000e-01,4.8762000000e-04,5.1332000000e-04,4.7668000000e-04,4.9006000000e-04,4.5854000000e-04,4.2792000000e-04,4.7082000000e-04,4.5778000000e-04,4.1322000000e-04,4.4228000000e-04
-5.2800000000e-01,5.0066000000e-04,5.3156000000e-04,4.9024000000e-04,5.1114000000e-04,4.7170000000e-04,4.4692000000e-04,4.8584000000e-04,4.7560000000e-04,4.2844000000e-04,4.5812000000e-04
-5.4000000000e-01,5.1648000000e-04,5.5000000000e-04,5.1164000000e-04,5.2886000000e-04,4.8962000000e-04,4.6088000000e-04,5.0176000000e-04,4.9124000000e-04,4.4318000000e-04,4.7512000000e-04
-5.5200000000e-01,5.3524000000e-04,5.6926000000e-04,5.2442000000e-04,5.4806000000e-04,5.1016000000e-04,4.7858000000e-04,5.2304000000e-04,5.0966000000e-04,4.5800000000e-04,4.9010000000e-04
-5.6400000000e-01,5.5408000000e-04,5.8594000000e-04,5.3914000000e-04,5.6244000000e-04,5.2618000000e-04,4.9566000000e-04,5.4228000000e-04,5.2694000000e-04,4.7520000000e-04,5.0682000000e-04
-5.7600000000e-01,5.7310000000e-04,6.0650000000e-04,5.6528000000e-04,5.8184000000e-04,5.4460000000e-04,5.1158000000e-04,5.5492000000e-04,5.4376000000e-04,4.9150000000e-04,5.2352000000e-04
-5.8800000000e-01,6.0256000000e-04,6.2804000000e-04,5.8554000000e-04,6.0404000000e-04,5.6128000000e-04,5.3058000000e-04,5.7044000000e-04,5.6200000000e-04,5.0846000000e-04,5.4010000000e-04
-6.0000000000e-01,6.2340000000e-04,6.4600000000e-04,6.0470000000e-04,6.2366000000e-04,5.8230000000e-04,5.4802000000e-04,5.8954000000e-04,5.7938000000e-04,5.2590000000e-04,5.5762000000e-04
-6.1200000000e-01,6.4312000000e-04,6.6534000000e-04,6.2328000000e-04,6.4128000000e-04,6.0210000000e-04,5.6692000000e-04,6.0966000000e-04,5.9896000000e-04,5.4320000000e-04,5.7614000000e-04
-6.2400000000e-01,6.6522000000e-04,6.8474000000e-04,6.4168000000e-04,6.6200000000e-04,6.2142000000e-04,5.8572000000e-04,6.3276000000e-04,6.1864000000e-04,5.6084000000e-04,5.9090000000e-04
-6.3600000000e-01,6.8362000000e-04,7.0688000000e-04,6.6330000000e-04,6.8174000000e-04,6.4182000000e-04,6.0424000000e-04,6.5228000000e-04,6.3660000000e-04,5.7924000000e-04,6.0882000000e-04
-6.4800000000e-01,7.0406000000e-04,7.2350000000e-04,6.8338000000e-04,7.0256000000e-04,6.6020000000e-04,6.2230000000e-04,6.7328000000e-04,6.5614000000e-04,5.9868000000e-04,6.3038000000e-04
-6.6000000000e-01,7.2772000000e-04,7.4380000000e-04,7.0316000000e-04,7.2396000000e-04,6.7930000000e-04,6.4144000000e-04,6.9968000000e-04,6.7590000000e-04,6.1470000000e-04,6.4996000000e-04
-6.7200000000e-01,7.4854000000e-04,7.6800000000e-04,7.2464000000e-04,7.4292000000e-04,7.0558000000e-04,6.6390000000e-04,7.1846000000e-04,6.9570000000e-04,6.3536000000e-04,6.7068000000e-04
-6.8400000000e-01,7.7184000000e-04,7.8964000000e-04,7.4502000000e-04,7.7040000000e-04,7.2472000000e-04,6.9104000000e-04,7.4820000000e-04,7.1720000000e-04,6.5586000000e-04,6.8858000000e-04
-6.9600000000e-01,7.9578000000e-04,8.1186000000e-04,7.6360000000e-04,7.9030000000e-04,7.4512000000e-04,7.0418000000e-04,7.6188000000e-04,7.3866000000e-04,6.7710000000e-04,7.0860000000e-04
-7.0800000000e-01,8.1112000000e-04,8.3764000000e-04,7.9138000000e-04,8.0836000000e-04,7.6650000000e-04,7.2340000000e-04,7.9002000000e-04,7.5966000000e-04,6.9890000000e-04,7.2726000000e-04
-7.2000000000e-01,8.3272000000e-04,8.5688000000e-04,8.1738000000e-04,8.3520000000e-04,7.8620000000e-04,7.4564000000e-04,8.1168000000e-04,7.7840000000e-04,7.1848000000e-04,7.4586000000e-04
-7.3200000000e-01,8.5684000000e-04,8.8078000000e-04,8.3870000000e-04,8.5756000000e-04,8.0526000000e-04,7.6966000000e-04,8.3324000000e-04,8.0432000000e-04,7.5082000000e-04,7.7038000000e-04
-7.4400000000e-01,8.8458000000e-04,9.0772000000e-04,8.6720000000e-04,8.8192000000e-04,8.3700000000e-04,7.9362000000e-04,8.5736000000e-04,8.2582000000e-04,7.6212000000e-04,7.9340000000e-04
-7.5600000000e-01,9.0360000000e-04,9.2818000000e-04,8.8904000000e-04,9.0726000000e-04,8.6120000000e-04,8.1864000000e-04,8.7532000000e-04,8.4998000000e-04,7.8756000000e-04,8.1418000000e-04
-7.6800000000e-01,9.3008000000e-04,9.5606000000e-04,9.0008000000e-04,9.2554000000e-04,8.8370000000e-04,8.4606000000e-04,9.0514000000e-04,8.7306000000e-04,8.2032000000e-04,8.3658000000e-04
-7.8000000000e-01,9.4228000000e-04,9.8082000000e-04,9.3256000000e-04,9.6450000000e-04,9.1430000000e-04,8.6702000000e-04,9.3004000000e-04,8.9508000000e-04,8.3774000000e-04,8.5840000000e-04
-7.9200000000e-01,9.8484000000e-04,1.0182000000e-03,9.5498000000e-04,9.9452000000e-04,9.3506000000e-04,8.9996000000e-04,9.6066000000e-04,9.2168000000e-04,8.6782000000e-04,8.8302000000e-04
-8.0400000000e-01,1.0042000000e-03,1.0468000000e-03,9.8832000000e-04,1.0160000000e-03,9.5706000000e-04,9.1778000000e-04,9.8458000000e-04,9.4538000000e-04,8.9786000000e-04,9.0744000000e-04
-8.1600000000e-01,1.0338000000e-03,1.0700000000e-03,1.0164000000e-03,1.0478000000e-03,9.9046000000e-04,9.4262000000e-04,1.0090000000e-03,9.7616000000e-04,9.2110000000e-04,9.3336000000e-04
-8.2800000000e-01,1.0660000000e-03,1.0968000000e-03,1.0446000000e-03,1.0692000000e-03,1.0046000000e-03,9.7376000000e-04,1.0354000000e-03,9.9920000000e-04,9.5172000000e-04,9.5758000000e-04
-8.4000000000e-01,1.0876000000e-03,1.1358000000e-03,1.0678000000e-03,1.0896000000e-03,1.0532000000e-03,1.0014000000e-03,1.0584000000e-03,1.0320000000e-03,9.5582000000e-04,9.8054000000e-04
-8.5200000000e-01,1.1250000000e-03,1.1656000000e-03,1.0956000000e-03,1.1112000000e-03,1.0744000000e-03,1.0292000000e-03,1.0854000000e-03,1.0626000000e-03,9.8688000000e-04,1.0184000000e-03
-8.6400000000e-01,1.1546000000e-03,1.1920000000e-03,1.1250000000e-03,1.1426000000e-03,1.1080000000e-03,1.0538000000e-03,1.1108000000e-03,1.0870000000e-03,1.0468000000e-03,1.0506000000e-03
-8.7600000000e-01,1.1842000000e-03,1.2356000000e-03,1.1562000000e-03,1.1590000000e-03,1.1214000000e-03,1.0926000000e-03,1.1392000000e-03,1.1150000000e-03,1.0678000000e-03,1.0696000000e-03
-8.8800000000e-01,1.2030000000e-03,1.2574000000e-03,1.1892000000e-03,1.1938000000e-03,1.1424000000e-03,1.1194000000e-03,1.1620000000e-03,1.1406000000e-03,1.1046000000e-03,1.0972000000e-03
-9.0000000000e-01,1.2454000000e-03,1.2962000000e-03,1.2100000000e-03,1.2250000000e-03,1.1926000000e-03,1.1448000000e-03,1.2136000000e-03,1.1718000000e-03,1.1322000000e-03,1.1262000000e-03
-9.1200000000e-01,1.2758000000e-03,1.3234000000e-03,1.2284000000e-03,1.2614000000e-03,1.2048000000e-03,1.1770000000e-03,1.2294000000e-03,1.2020000000e-03,1.1640000000e-03,1.1592000000e-03
-9.2400000000e-01,1.3138000000e-03,1.3550000000e-03,1.2768000000e-03,1.2904000000e-03,1.2420000000e-03,1.1992000000e-03,1.2810000000e-03,1.2332000000e-03,1.1876000000e-03,1.1862000000e-03
-9.3600000000e-01,1.3340000000e-03,1.3848000000e-03,1.3096000000e-03,1.3240000000e-03,1.2814000000e-03,1.2424000000e-03,1.2990000000e-03,1.2584000000e-03,1.2170000000e-03,1.2152000000e-03
-9.4800000000e-01,1.3678000000e-03,1.4104000000e-03,1.3398000000e-03,1.3538000000e-03,1.3158000000e-03,1.2800000000e-03,1.3324000000e-03,1.2902000000e-03,1.2588000000e-03,1.2494000000e-03
-9.6000000000e-01,1.4064000000e-03,1.4460000000e-03,1.3814000000e-03,1.3824000000e-03,1.3472000000e-03,1.3072000000e-03,1.3722000000e-03,1.3354000000e-03,1.2862000000e-03,1.2916000000e-03
-9.7200000000e-01,1.4486000000e-03,1.4846000000e-03,1.4152000000e-03,1.4268000000e-03,1.3906000000e-03,1.3428000000e-03,1.4094000000e-03,1.3628000000e-03,1.3164000000e-03,1.3198000000e-03
-9.8400000000e-01,1.4774000000e-03,1.5288000000e-03,1.4502000000e-03,1.4672000000e-03,1.4192000000e-03,1.4100000000e-03,1.4410000000e-03,1.3904000000e-03,1.3552000000e-03,1.3476000000e-03
-9.9600000000e-01,1.5344000000e-03,1.5606000000e-03,1.4744000000e-03,1.5066000000e-03,1.4528000000e-03,1.4310000000e-03,1.4826000000e-03,1.4454000000e-03,1.3996000000e-03,1.3786000000e-03
-1.0080000000e+00,1.5468000000e-03,1.6050000000e-03,1.5162000000e-03,1.5314000000e-03,1.4996000000e-03,1.4550000000e-03,1.5010000000e-03,1.4836000000e-03,1.4218000000e-03,1.4284000000e-03
-1.0200000000e+00,1.6022000000e-03,1.6298000000e-03,1.5580000000e-03,1.5814000000e-03,1.5244000000e-03,1.4932000000e-03,1.5428000000e-03,1.5130000000e-03,1.4578000000e-03,1.4830000000e-03
-1.0320000000e+00,1.6330000000e-03,1.6712000000e-03,1.5930000000e-03,1.6334000000e-03,1.5706000000e-03,1.5628000000e-03,1.5966000000e-03,1.5636000000e-03,1.5080000000e-03,1.5006000000e-03
-1.0440000000e+00,1.6702000000e-03,1.7154000000e-03,1.6584000000e-03,1.6748000000e-03,1.6196000000e-03,1.5912000000e-03,1.6410000000e-03,1.6136000000e-03,1.5664000000e-03,1.5460000000e-03
-1.0560000000e+00,1.7280000000e-03,1.7502000000e-03,1.6836000000e-03,1.7000000000e-03,1.6430000000e-03,1.6508000000e-03,1.6762000000e-03,1.6586000000e-03,1.5982000000e-03,1.5748000000e-03
-1.0680000000e+00,1.7708000000e-03,1.7914000000e-03,1.7552000000e-03,1.7436000000e-03,1.7072000000e-03,1.6866000000e-03,1.7104000000e-03,1.6980000000e-03,1.6258000000e-03,1.6148000000e-03
-1.0800000000e+00,1.7984000000e-03,1.8416000000e-03,1.8074000000e-03,1.8016000000e-03,1.7526000000e-03,1.7150000000e-03,1.7622000000e-03,1.7186000000e-03,1.6716000000e-03,1.6664000000e-03
-1.0920000000e+00,1.8548000000e-03,1.8984000000e-03,1.8400000000e-03,1.8252000000e-03,1.8024000000e-03,1.7708000000e-03,1.7952000000e-03,1.7576000000e-03,1.7268000000e-03,1.7318000000e-03
-1.1040000000e+00,1.9012000000e-03,1.9146000000e-03,1.8914000000e-03,1.8670000000e-03,1.8222000000e-03,1.8084000000e-03,1.8520000000e-03,1.7978000000e-03,1.7780000000e-03,1.7606000000e-03
-1.1160000000e+00,1.9606000000e-03,1.9912000000e-03,1.9312000000e-03,1.9210000000e-03,1.8860000000e-03,1.8400000000e-03,1.8958000000e-03,1.8692000000e-03,1.8128000000e-03,1.8080000000e-03
-1.1280000000e+00,1.9892000000e-03,2.0182000000e-03,1.9816000000e-03,1.9726000000e-03,1.9250000000e-03,1.8886000000e-03,1.9422000000e-03,1.9192000000e-03,1.8618000000e-03,1.8436000000e-03
-1.1400000000e+00,2.0364000000e-03,2.0606000000e-03,2.0034000000e-03,2.0304000000e-03,1.9946000000e-03,1.9366000000e-03,1.9558000000e-03,1.9456000000e-03,1.9274000000e-03,1.8978000000e-03
-1.1520000000e+00,2.0726000000e-03,2.1160000000e-03,2.0688000000e-03,2.0676000000e-03,2.0364000000e-03,1.9808000000e-03,1.9968000000e-03,1.9924000000e-03,1.9578000000e-03,1.9434000000e-03
-1.1640000000e+00,2.1436000000e-03,2.1644000000e-03,2.1200000000e-03,2.1268000000e-03,2.0850000000e-03,2.0414000000e-03,2.0570000000e-03,2.0408000000e-03,2.0144000000e-03,1.9962000000e-03
-1.1760000000e+00,2.1930000000e-03,2.2124000000e-03,2.1648000000e-03,2.1358000000e-03,2.1334000000e-03,2.0834000000e-03,2.0806000000e-03,2.0988000000e-03,2.0742000000e-03,2.0622000000e-03
-1.1880000000e+00,2.2394000000e-03,2.2402000000e-03,2.2202000000e-03,2.1824000000e-03,2.1740000000e-03,2.1656000000e-03,2.1458000000e-03,2.1430000000e-03,2.1168000000e-03,2.1022000000e-03
-1.2000000000e+00,2.3140000000e-03,2.2982000000e-03,2.2712000000e-03,2.2300000000e-03,2.2314000000e-03,2.1990000000e-03,2.2134000000e-03,2.1890000000e-03,2.1472000000e-03,2.1534000000e-03
-1.2000000000e+00,2.3010000000e-03,2.3076000000e-03,2.2630000000e-03,2.2370000000e-03,2.2246000000e-03,2.2180000000e-03,2.2228000000e-03,2.1908000000e-03,2.1602000000e-03,2.1658000000e-03
-1.1880000000e+00,2.2548000000e-03,2.2718000000e-03,2.2358000000e-03,2.2188000000e-03,2.1918000000e-03,2.1760000000e-03,2.1392000000e-03,2.1612000000e-03,2.1238000000e-03,2.1262000000e-03
-1.1760000000e+00,2.2226000000e-03,2.2056000000e-03,2.1648000000e-03,2.1884000000e-03,2.1152000000e-03,2.1428000000e-03,2.0908000000e-03,2.1234000000e-03,2.0532000000e-03,2.0642000000e-03
-1.1640000000e+00,2.1658000000e-03,2.1472000000e-03,2.1334000000e-03,2.1372000000e-03,2.0864000000e-03,2.1074000000e-03,2.0800000000e-03,2.0940000000e-03,2.0120000000e-03,2.0166000000e-03
