# Saved on 2025-07-12T20:52:21.058370
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE43
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.00025
#   max_gtarget: 0.00035
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 2
#   v_rst: -3.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S)
4.9000144000e+01,2.5049890610e-04,2.9004006137e-04
5.0000144000e+01,2.5043114874e-04,2.8949354601e-04
5.1000144000e+01,2.5052651836e-04,2.8975524401e-04
5.2000144000e+01,2.5041093977e-04,2.8979076887e-04
5.3000144000e+01,2.5018216547e-04,2.8909984394e-04
5.4000144000e+01,2.5025785362e-04,2.8989947168e-04
5.5000144000e+01,2.5148796340e-04,2.8971800930e-04
5.6000144000e+01,2.5056990125e-04,2.9005115721e-04
5.7000144000e+01,2.5040983019e-04,2.9012255254e-04
5.8000144000e+01,2.5137331249e-04,2.8993168598e-04
5.9000144000e+01,2.5100523999e-04,2.9009375794e-04
6.0000144000e+01,2.5012264814e-04,2.8983811717e-04
6.1000144000e+01,2.5036395527e-04,2.8952747016e-04
6.2000144000e+01,2.4995841159e-04,2.8998143534e-04
6.3000144000e+01,2.5015513529e-04,2.8951979402e-04
6.4000144000e+01,2.5029667086e-04,2.8942597055e-04
6.5000144000e+01,2.5034958526e-04,2.8954524169e-04
6.6000144000e+01,2.5047278541e-04,2.8970040148e-04
6.7000144000e+01,2.5045319489e-04,2.8959215342e-04
6.8000144000e+01,2.5043102141e-04,2.9003624149e-04
6.9000144000e+01,2.5050305339e-04,2.8924616345e-04
7.0000144000e+01,2.5099589038e-04,2.8984588425e-04
7.1000144000e+01,2.5158802600e-04,2.8957638278e-04
7.2000144000e+01,2.5168468710e-04,2.8979022318e-04
7.3000144000e+01,2.5093859222e-04,2.8931443012e-04
7.4000144000e+01,2.5061666747e-04,2.8918069802e-04
7.5000144000e+01,2.5043123969e-04,2.9023311072e-04
7.6000144000e+01,2.5040619221e-04,2.8980222851e-04
7.7000144000e+01,2.5070259653e-04,2.8899181416e-04
7.8000144000e+01,2.5025150535e-04,2.8915856092e-04
7.9000144000e+01,2.5140654543e-04,2.8988151826e-04
8.0000144000e+01,2.5039342290e-04,2.8988019039e-04
8.1000144000e+01,2.5040437322e-04,2.8983346056e-04
8.2000144000e+01,2.5203115001e-04,2.8908754757e-04
8.3000144000e+01,2.5141929655e-04,2.8972463042e-04
8.4000144000e+01,2.5218134397e-04,2.8958045732e-04
8.5000144000e+01,2.5166320484e-04,2.8964954254e-04
8.6000144000e+01,2.5191899113e-04,2.8966638638e-04
8.7000144000e+01,2.5250106773e-04,2.8996299079e-04
8.8000144000e+01,2.5268067475e-04,2.8973294320e-04
8.9000144000e+01,2.5236393412e-04,2.8963271689e-04
9.0000144000e+01,2.5225352147e-04,2.8976583053e-04
9.1000144000e+01,2.5170655135e-04,2.8939022741e-04
9.2000144000e+01,2.5177678253e-04,2.8959098927e-04
9.3000144000e+01,2.5125260436e-04,2.8962927900e-04
9.4000144000e+01,2.5174334951e-04,2.8934133297e-04
9.5000144000e+01,2.5279898182e-04,2.8937261959e-04
9.6000144000e+01,2.5185852792e-04,2.8973114240e-04
9.7000144000e+01,2.5236729925e-04,2.8907988963e-04
9.8000144000e+01,2.5231614927e-04,2.8946122256e-04
9.9000144000e+01,2.5257824745e-04,2.8955138987e-04
1.0000014400e+02,2.5197856303e-04,2.8891969123e-04
1.0100014400e+02,2.5123090381e-04,2.8868975278e-04
1.0200014400e+02,2.5177714633e-04,2.8854330594e-04
1.0300014400e+02,2.5249506507e-04,2.8911394111e-04
1.0400014400e+02,2.5256404115e-04,2.8934462534e-04
1.0500014400e+02,2.5121225917e-04,2.8894270145e-04
1.0600014400e+02,2.5194765840e-04,2.8887418011e-04
1.0700014400e+02,2.5157380151e-04,2.8897800803e-04
1.0800014400e+02,2.5133958843e-04,2.8931235647e-04
1.0900014400e+02,2.5131590519e-04,2.8897984521e-04
1.1000014400e+02,2.5106110115e-04,2.8924019716e-04
1.1100014400e+02,2.5133162126e-04,2.8975169698e-04
1.1200014400e+02,2.5133871532e-04,2.8918095268e-04
1.1300014400e+02,2.5244440621e-04,2.8938466130e-04
1.1400014400e+02,2.5172863388e-04,2.8895141440e-04
1.1500014400e+02,2.5218638257e-04,2.8901276892e-04
1.1600014400e+02,2.5244538847e-04,2.8947051760e-04
1.1700014400e+02,2.5171861125e-04,2.8940015909e-04
1.1800014400e+02,2.5222021577e-04,2.8944585210e-04
1.1900014400e+02,2.5198743970e-04,2.8960646887e-04
1.2000014400e+02,2.5205619750e-04,2.8958053008e-04
1.2100014400e+02,2.5294002626e-04,2.8982311051e-04
1.2200014400e+02,2.5155059120e-04,2.8986332836e-04
1.2300014400e+02,2.5256700610e-04,2.8955009839e-04
1.2400014400e+02,2.5173230824e-04,2.9011331208e-04
1.2500014400e+02,2.5215947971e-04,2.8961610951e-04
1.2600014400e+02,2.5217370421e-04,2.8982844015e-04
1.2700014400e+02,2.5209717933e-04,2.8943326470e-04
1.2800014400e+02,2.5224657293e-04,2.8988701160e-04
1.2900014400e+02,2.5285426091e-04,2.8997399568e-04
1.3000014400e+02,2.5256618756e-04,2.9048198485e-04
1.3100014400e+02,2.5224058845e-04,2.9016586268e-04
1.3200014400e+02,2.5245597499e-04,2.8994576496e-04
1.3300014400e+02,2.5219969757e-04,2.9034568797e-04
1.3400014400e+02,2.5221859687e-04,2.9009486752e-04
1.3500014400e+02,2.5320860004e-04,2.9027532946e-04
1.3600014400e+02,2.5210772947e-04,2.9041391826e-04
1.3700014400e+02,2.5166358682e-04,2.9070717574e-04
1.3800014400e+02,2.5168779757e-04,2.9022974559e-04
1.3900014400e+02,2.5313136575e-04,2.8991982617e-04
1.4000014400e+02,2.5181510864e-04,2.9001319490e-04
1.4100014400e+02,2.5172063033e-04,2.8997490517e-04
1.4200014400e+02,2.5216710128e-04,2.9015480322e-04
1.4300014400e+02,2.5161767553e-04,2.8992031730e-04
1.4400014400e+02,2.5109455237e-04,2.8998056223e-04
1.4500014400e+02,2.5182423997e-04,2.9034483305e-04
1.4600014400e+02,2.5224117053e-04,2.8985024983e-04
1.4700014400e+02,2.5194263799e-04,2.8961170756e-04
1.4800014400e+02,2.5180312150e-04,2.8965661841e-04
1.4900014400e+02,2.5201903554e-04,2.8948923500e-04
1.5000014400e+02,2.5238803573e-04,2.8909937100e-04
1.5100014400e+02,2.5261791961e-04,2.8936889066e-04
1.5200014400e+02,2.5238385206e-04,2.8966796890e-04
1.5300014400e+02,2.2081119823e-04,2.8925293009e-04
1.5400014400e+02,2.1994410417e-04,2.8986560210e-04
1.5500014400e+02,2.1958734578e-04,2.9047225325e-04
1.5600014400e+02,2.1997491785e-04,2.9059094231e-04
1.5700014400e+02,2.2002961487e-04,2.9020950024e-04
1.5800014400e+02,2.2029984393e-04,2.8978967748e-04
1.5900014400e+02,2.1971598471e-04,2.9025397453e-04
1.6000014400e+02,2.1957004719e-04,2.9031813028e-04
1.6100014400e+02,2.1941850719e-04,2.9106397051e-04
1.6200014400e+02,2.1931755327e-04,2.9052378522e-04
1.6300014400e+02,2.1919939172e-04,2.9038750654e-04
1.6400014400e+02,2.1973941330e-04,2.9001743314e-04
1.6500014400e+02,2.1928091883e-04,2.9049488148e-04
1.6600014400e+02,2.1935118639e-04,2.9021204682e-04
1.6700014400e+02,2.1903719244e-04,2.9006483601e-04
1.6800014400e+02,2.1917814593e-04,2.8988477425e-04
1.6900014400e+02,2.1966914574e-04,2.9046008422e-04
1.7000014400e+02,2.1954467229e-04,2.9010245271e-04
1.7100014400e+02,2.1889047275e-04,2.8979597118e-04
1.7200014400e+02,2.1883990485e-04,2.8979497074e-04
1.7300014400e+02,2.1926171030e-04,2.9039199944e-04
1.7400014400e+02,2.1854324586e-04,2.9003858799e-04
1.7500014400e+02,2.1741920136e-04,2.8992151783e-04
1.7600014400e+02,2.1793326596e-04,2.9052082027e-04
1.7700014400e+02,2.1814619686e-04,2.8979022318e-04
1.7800014400e+02,2.1807461962e-04,2.8965790989e-04
