# Saved on 2025-07-12T20:52:20.984279
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE43
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.00025
#   max_gtarget: 0.00035
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 2
#   v_rst: -3.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S)
7.3144000000e-02,2.5067029128e-04,2.9863465898e-04
7.4144000000e-02,2.5040613764e-04,2.9854043532e-04
7.5144000000e-02,2.5105855457e-04,2.9847044061e-04
7.6144000000e-02,2.5056968298e-04,2.9864075259e-04
7.7144000000e-02,2.5100011044e-04,2.9897633794e-04
7.8144000000e-02,2.5122655643e-04,2.9921857276e-04
7.9144000000e-02,2.5113560696e-04,2.9887372875e-04
8.0144000000e-02,2.5039389584e-04,2.9902441383e-04
8.1144000000e-02,2.5056364393e-04,2.9828499464e-04
8.2144000000e-02,2.5085446396e-04,2.9848042686e-04
8.3144000000e-02,2.5087458198e-04,2.9869244827e-04
8.4144000000e-02,2.5076009479e-04,2.9878765417e-04
8.5144000000e-02,2.5055878723e-04,2.9865168472e-04
8.6144000000e-02,2.5115970857e-04,2.9893273677e-04
8.7144000000e-02,2.5103727239e-04,2.9905115298e-04
8.8144000000e-02,2.5115141398e-04,2.9885126423e-04
8.9144000000e-02,2.5067363822e-04,2.9905500924e-04
9.0144000000e-02,2.5077797545e-04,2.9868000638e-04
9.1144000000e-02,2.5017934604e-04,2.9794053262e-04
9.2144000000e-02,2.5066872695e-04,2.9825348975e-04
9.3144000000e-02,2.5031715268e-04,2.9823544537e-04
9.4144000000e-02,2.5093135264e-04,2.9859042115e-04
9.5144000000e-02,2.5038361855e-04,2.9893557439e-04
9.6144000000e-02,2.5082235879e-04,2.9892049497e-04
9.7144000000e-02,2.5076000384e-04,2.9879940485e-04
9.8144000000e-02,2.5053239369e-04,2.9833263397e-04
9.9144000000e-02,2.5076962629e-04,2.9833983717e-04
1.0014400000e-01,2.5034576538e-04,2.9808357795e-04
1.0114400000e-01,2.5088251277e-04,2.9868007914e-04
1.0214400000e-01,2.5059003747e-04,2.9875511245e-04
1.0314400000e-01,2.5113466108e-04,2.9915678169e-04
1.0414400000e-01,2.5026347430e-04,2.9909262594e-04
1.0514400000e-01,2.5085573725e-04,2.9888920835e-04
1.0614400000e-01,2.5062674467e-04,2.9884024116e-04
1.0714400000e-01,2.5046581868e-04,2.9871000152e-04
1.0814400000e-01,2.5083716537e-04,2.9846918551e-04
1.0914400000e-01,2.5057715902e-04,2.9869523132e-04
1.1014400000e-01,2.5069914045e-04,2.9877486668e-04
1.1114400000e-01,2.5091425414e-04,2.9885000913e-04
1.1214400000e-01,2.5057433959e-04,2.9913508115e-04
1.1314400000e-01,2.5131837901e-04,2.9876930057e-04
1.1414400000e-01,2.5080475098e-04,2.9878339774e-04
1.1514400000e-01,2.5067369279e-04,2.9874920074e-04
1.1614400000e-01,2.5081480999e-04,2.9840164643e-04
1.1714400000e-01,2.5061961423e-04,2.9848619306e-04
1.1814400000e-01,2.5065670343e-04,2.9849410566e-04
1.1914400000e-01,2.5076855309e-04,2.9895260013e-04
1.2014400000e-01,2.5082168577e-04,2.9963252018e-04
1.2114400000e-01,2.5097351681e-04,2.9945400456e-04
1.2214400000e-01,2.5092896976e-04,2.9906057534e-04
1.2314400000e-01,2.5031953555e-04,2.9879873182e-04
1.2414400000e-01,2.5031717087e-04,2.9864371754e-04
1.2514400000e-01,2.5047231247e-04,2.9851196814e-04
1.2614400000e-01,2.5093222575e-04,2.9879069189e-04
1.2714400000e-01,2.5053623176e-04,2.9918553992e-04
1.2814400000e-01,2.5099965569e-04,2.9933255064e-04
1.2914400000e-01,2.5072886274e-04,2.9910159355e-04
1.3014400000e-01,2.5086023015e-04,2.9907445423e-04
1.3114400000e-01,2.5104460292e-04,2.9868893762e-04
1.3214400000e-01,2.5093888326e-04,2.9863216696e-04
1.3314400000e-01,2.5112420190e-04,2.9888145946e-04
1.3414400000e-01,2.5115643439e-04,2.9857978006e-04
1.3514400000e-01,2.5106244721e-04,2.9854107197e-04
1.3614400000e-01,2.5035571525e-04,2.9893524697e-04
1.3714400000e-01,2.5096471290e-04,2.9915954656e-04
1.3814400000e-01,2.5057364837e-04,2.9916362109e-04
1.3914400000e-01,2.5001550966e-04,2.9919932786e-04
1.4014400000e-01,2.5066308808e-04,2.9856975743e-04
1.4114400000e-01,2.5095672754e-04,2.9823891964e-04
1.4214400000e-01,2.5054107027e-04,2.9800845368e-04
1.4314400000e-01,2.5057917810e-04,2.9867003832e-04
1.4414400000e-01,2.5110704883e-04,2.9885872209e-04
1.4514400000e-01,2.5137198463e-04,2.9914901461e-04
1.4614400000e-01,2.5125040338e-04,2.9949429518e-04
1.4714400000e-01,2.5129536880e-04,2.9885994081e-04
1.4814400000e-01,2.5112594813e-04,2.9896022170e-04
1.4914400000e-01,2.5034494683e-04,2.9853565138e-04
1.5014400000e-01,2.5119845304e-04,2.9853097658e-04
1.5114400000e-01,2.5053263016e-04,2.9851384170e-04
1.5214400000e-01,2.5049877877e-04,2.9908782381e-04
1.5314400000e-01,2.5130852009e-04,2.9945842471e-04
1.5414400000e-01,2.5098574042e-04,2.9906710552e-04
1.5514400000e-01,2.5086679670e-04,2.9905066185e-04
1.5614400000e-01,2.5096913305e-04,2.9878063287e-04
1.5714400000e-01,2.5089721021e-04,2.9866760087e-04
1.5814400000e-01,2.5047575036e-04,2.9865856050e-04
1.5914400000e-01,2.5079389161e-04,2.9879642170e-04
1.6014400000e-01,2.5058128813e-04,2.9869599530e-04
1.6114400000e-01,2.5105367968e-04,2.9893311876e-04
1.6214400000e-01,2.5097755497e-04,2.9911241654e-04
1.6314400000e-01,2.5071873097e-04,2.9904962503e-04
1.6414400000e-01,2.5106426619e-04,2.9867707781e-04
1.6514400000e-01,2.5079172701e-04,2.9855396861e-04
1.6614400000e-01,2.5047225790e-04,2.9842964068e-04
1.6714400000e-01,2.5055362130e-04,2.9875807741e-04
1.6814400000e-01,2.5102477593e-04,2.9900989830e-04
1.6914400000e-01,2.5126986657e-04,2.9901164453e-04
1.7014400000e-01,2.5097740945e-04,2.9929775337e-04
1.7114400000e-01,2.5090166673e-04,2.9926975913e-04
1.7214400000e-01,2.5102353902e-04,2.9945251299e-04
1.7314400000e-01,2.5042143534e-04,2.9896258638e-04
1.7414400000e-01,2.5019789973e-04,2.9875909604e-04
1.7514400000e-01,2.5113627999e-04,2.9851360523e-04
1.7614400000e-01,2.5102159270e-04,2.9865917895e-04
1.7714400000e-01,2.5119430575e-04,2.9892893508e-04
1.7814400000e-01,2.5107796318e-04,2.9897959394e-04
1.7914400000e-01,2.5031706173e-04,2.9893153624e-04
1.8014400000e-01,2.5080016712e-04,2.9908003853e-04
1.8114400000e-01,2.5030192774e-04,2.9880469810e-04
1.8214400000e-01,2.5051287594e-04,2.9892546081e-04
1.8314400000e-01,2.5021659894e-04,2.9827097023e-04
1.8414400000e-01,2.5043516871e-04,2.9830947824e-04
1.8514400000e-01,2.5089446353e-04,2.9842341974e-04
1.8614400000e-01,2.5098172046e-04,2.9872186133e-04
1.8714400000e-01,2.5096271202e-04,2.9904889743e-04
1.8814400000e-01,2.5093886507e-04,2.9870598155e-04
1.8914400000e-01,2.5045708753e-04,2.9864144381e-04
1.9014400000e-01,2.5025146897e-04,2.9882679883e-04
1.9114400000e-01,2.5084596928e-04,2.9853450542e-04
1.9214400000e-01,2.5048555472e-04,2.9806547900e-04
1.9314400000e-01,2.5126040782e-04,2.9834067391e-04
1.9414400000e-01,2.5064999136e-04,2.9857421396e-04
1.9514400000e-01,2.5083782020e-04,2.9895172702e-04
1.9614400000e-01,2.5113358788e-04,2.9943765185e-04
1.9714400000e-01,2.5120116334e-04,2.9895252737e-04
1.9814400000e-01,2.5105464374e-04,2.9877039196e-04
1.9914400000e-01,2.5071933123e-04,2.9853692467e-04
2.0014400000e-01,2.5097233447e-04,2.9831326174e-04
2.0114400000e-01,2.5057470339e-04,2.9843791708e-04
2.0214400000e-01,2.5080629712e-04,2.9877361158e-04
2.0314400000e-01,2.5104611268e-04,2.9915236155e-04
2.0414400000e-01,2.5058494430e-04,2.9896886190e-04
2.0514400000e-01,2.5076526072e-04,2.9906252166e-04
2.0614400000e-01,2.5063747671e-04,2.9870447179e-04
2.0714400000e-01,2.5071860364e-04,2.9853195883e-04
2.0814400000e-01,2.5058558094e-04,2.9843380617e-04
2.0914400000e-01,2.5044491849e-04,2.9826858736e-04
2.1014400000e-01,2.5083840228e-04,2.9842254662e-04
2.1114400000e-01,2.5080133128e-04,2.9883945899e-04
2.1214400000e-01,2.5109637136e-04,2.9878063287e-04
2.1314400000e-01,2.5099890991e-04,2.9920309316e-04
2.1414400000e-01,2.5032008125e-04,2.9867263947e-04
2.1514400000e-01,2.5061797714e-04,2.9861954317e-04
2.1614400000e-01,2.5064218789e-04,2.9841801734e-04
2.1714400000e-01,2.5049066608e-04,2.9830915082e-04
2.1814400000e-01,2.5029876269e-04,2.9865983379e-04
2.1914400000e-01,2.5105346140e-04,2.9918503060e-04
2.2014400000e-01,2.5059944164e-04,2.9919276130e-04
2.2114400000e-01,2.5031924451e-04,2.9916269341e-04
2.2214400000e-01,2.5041250410e-04,2.9875382097e-04
2.2314400000e-01,2.5076735255e-04,2.9878616260e-04
2.2414400000e-01,2.5063780413e-04,2.9859616916e-04
2.2514400000e-01,2.5036477382e-04,2.9862803785e-04
2.2614400000e-01,2.5065888622e-04,2.9880238799e-04
2.2714400000e-01,2.5052018827e-04,2.9879012800e-04
2.2814400000e-01,2.5100292987e-04,2.9962082408e-04
2.2914400000e-01,2.5062814530e-04,2.9954348065e-04
2.3014400000e-01,2.5084849767e-04,2.9902546885e-04
2.3114400000e-01,2.5063900466e-04,2.9893419196e-04
2.3214400000e-01,2.5042671041e-04,2.9880377042e-04
2.3314400000e-01,2.5055316655e-04,2.9882286981e-04
2.3414400000e-01,2.5074783480e-04,2.9894734325e-04
2.3514400000e-01,2.5079285479e-04,2.9889391953e-04
2.3614400000e-01,2.5107285182e-04,2.9914339393e-04
2.3714400000e-01,2.5078024919e-04,2.9911136153e-04
2.3814400000e-01,2.5108876798e-04,2.9907474527e-04
2.3914400000e-01,2.5084515073e-04,2.9903481845e-04
2.4014400000e-01,2.5077288228e-04,2.9881579394e-04
2.4114400000e-01,2.5047669624e-04,2.9853727028e-04
2.4214400000e-01,2.5073488359e-04,2.9844393794e-04
2.4314400000e-01,2.5073561119e-04,2.9856944820e-04
2.4414400000e-01,2.5061783163e-04,2.9898363209e-04
2.4514400000e-01,2.5089246265e-04,2.9892524253e-04
2.4614400000e-01,2.5123703381e-04,2.9928547519e-04
2.4714400000e-01,2.5102299333e-04,2.9892848033e-04
2.4814400000e-01,2.5068280593e-04,2.9836111935e-04
2.4914400000e-01,2.5059751351e-04,2.9805973099e-04
2.5014400000e-01,2.5038190870e-04,2.9818545954e-04
2.5114400000e-01,2.5100773200e-04,2.9859069400e-04
2.5214400000e-01,2.5120518330e-04,2.9905930205e-04
2.5314400000e-01,2.5086734240e-04,2.9933837141e-04
2.5414400000e-01,2.5106319299e-04,2.9932323741e-04
2.5514400000e-01,2.5040249966e-04,2.9878030546e-04
2.5614400000e-01,2.5067054594e-04,2.9852571970e-04
2.5714400000e-01,2.5026831281e-04,2.9841559808e-04
2.5814400000e-01,2.5045672373e-04,2.9816896131e-04
2.5914400000e-01,2.5101617211e-04,2.9812521461e-04
2.6014400000e-01,2.5098153856e-04,2.9851466024e-04
2.6114400000e-01,2.5130517315e-04,2.9890576116e-04
2.6214400000e-01,2.5126999390e-04,2.9917686334e-04
2.6314400000e-01,2.5136383556e-04,2.9901908420e-04
2.6414400000e-01,2.5101100618e-04,2.9893712053e-04
2.6514400000e-01,2.5080624255e-04,2.9837019611e-04
2.6614400000e-01,2.5066439775e-04,2.9852919397e-04
2.6714400000e-01,2.5062747227e-04,2.9863402233e-04
2.6814400000e-01,2.5073803045e-04,2.9838118280e-04
2.6914400000e-01,2.5092042051e-04,2.9903809263e-04
2.7014400000e-01,2.5134108000e-04,2.9865062970e-04
2.7114400000e-01,2.5106592147e-04,2.9927818105e-04
2.7214400000e-01,2.5066550734e-04,2.9878821806e-04
2.7314400000e-01,2.5003817427e-04,2.9861323128e-04
2.7414400000e-01,2.5082983484e-04,2.9849030398e-04
2.7514400000e-01,2.5074754376e-04,2.9812850698e-04
2.7614400000e-01,2.5019626264e-04,2.9815095331e-04
2.7714400000e-01,2.5076504244e-04,2.9837023249e-04
2.7814400000e-01,2.5046309020e-04,2.9902137612e-04
2.7914400000e-01,2.5060382541e-04,2.9912755053e-04
2.8014400000e-01,2.5100005587e-04,2.9908664146e-04
2.8114400000e-01,2.5037044907e-04,2.9877788620e-04
2.8214400000e-01,2.5025165087e-04,2.9849525163e-04
2.8314400000e-01,2.5084886147e-04,2.9851649742e-04
2.8414400000e-01,2.5055782316e-04,2.9849617931e-04
2.8514400000e-01,2.5115734388e-04,2.9873293897e-04
2.8614400000e-01,2.5043515052e-04,2.9936401916e-04
2.8714400000e-01,2.5096183890e-04,2.9909928344e-04
2.8814400000e-01,2.5097891921e-04,2.9937347790e-04
2.8914400000e-01,2.5091885618e-04,2.9915325285e-04
2.9014400000e-01,2.5055423976e-04,2.9880337024e-04
2.9114400000e-01,2.5025514333e-04,2.9836484828e-04
2.9214400000e-01,2.5081153581e-04,2.9877066481e-04
2.9314400000e-01,2.5041237677e-04,2.9848863051e-04
2.9414400000e-01,2.5069994081e-04,2.9896904380e-04
2.9514400000e-01,2.5119481506e-04,2.9938164516e-04
2.9614400000e-01,2.5089724659e-04,2.9920225643e-04
2.9714400000e-01,2.5074677978e-04,2.9885492040e-04
2.9814400000e-01,2.5044784707e-04,2.9876599001e-04
2.9914400000e-01,2.4989802114e-04,2.9875473047e-04
3.0014400000e-01,2.5021579859e-04,2.9862872907e-04
3.0114400000e-01,2.5024728529e-04,2.9850454666e-04
3.0214400000e-01,2.5108631235e-04,2.9883785828e-04
3.0314400000e-01,2.5051718694e-04,2.9910845115e-04
3.0414400000e-01,2.5088247639e-04,2.9925369745e-04
3.0514400000e-01,2.5092995202e-04,2.9894566978e-04
3.0614400000e-01,2.5024555725e-04,2.9851629733e-04
3.0714400000e-01,2.5006413125e-04,2.9878832720e-04
3.0814400000e-01,2.5041732442e-04,2.9860591894e-04
3.0914400000e-01,2.5069790354e-04,2.9876875487e-04
3.1014400000e-01,2.5061537599e-04,2.9847687983e-04
3.1114400000e-01,2.5081533749e-04,2.9892154998e-04
3.1214400000e-01,2.5074863515e-04,2.9889486541e-04
3.1314400000e-01,2.5011328034e-04,2.9879953217e-04
3.1414400000e-01,2.5053501304e-04,2.9875156542e-04
3.1514400000e-01,2.5064086003e-04,2.9842147342e-04
3.1614400000e-01,2.5022616683e-04,2.9823011573e-04
3.1714400000e-01,2.5084957088e-04,2.9823468140e-04
3.1814400000e-01,2.5083953005e-04,2.9835271562e-04
3.1914400000e-01,2.5156667107e-04,2.9862963856e-04
3.2014400000e-01,2.5100673156e-04,2.9901115340e-04
3.2114400000e-01,2.5103772714e-04,2.9904864277e-04
3.2214400000e-01,2.5046014343e-04,2.9868890124e-04
3.2314400000e-01,2.5061106498e-04,2.9850925785e-04
3.2414400000e-01,2.5098222977e-04,2.9811018976e-04
3.2514400000e-01,2.5055998776e-04,2.9819606425e-04
3.2614400000e-01,2.5098239348e-04,2.9828983315e-04
3.2714400000e-01,2.5117449695e-04,2.9871809602e-04
3.2814400000e-01,2.5081077183e-04,2.9900929803e-04
3.2914400000e-01,2.5101264328e-04,2.9897515560e-04
3.3014400000e-01,2.5047233066e-04,2.9855586035e-04
3.3114400000e-01,2.5052391720e-04,2.9843553421e-04
3.3214400000e-01,2.5046820156e-04,2.9818651456e-04
3.3314400000e-01,2.5062527129e-04,2.9836946851e-04
3.3414400000e-01,2.5100351195e-04,2.9830685889e-04
3.3514400000e-01,2.5080667911e-04,2.9838573028e-04
3.3614400000e-01,2.5128456400e-04,2.9862894735e-04
3.3714400000e-01,2.5102286600e-04,2.9891594750e-04
3.3814400000e-01,2.5119819838e-04,2.9873470339e-04
3.3914400000e-01,2.5068666218e-04,2.9878272471e-04
3.4014400000e-01,2.5060700864e-04,2.9844095479e-04
3.4114400000e-01,2.5046709197e-04,2.9826502214e-04
3.4214400000e-01,2.5058061510e-04,2.9836144677e-04
3.4314400000e-01,2.5099248887e-04,2.9820696000e-04
3.4414400000e-01,2.5129782443e-04,2.9872686355e-04
3.4514400000e-01,2.5082181310e-04,2.9890561564e-04
3.4614400000e-01,2.5046387236e-04,2.9860086215e-04
3.4714400000e-01,2.5048981115e-04,2.9835309761e-04
3.4814400000e-01,2.5080375053e-04,2.9825743695e-04
3.4914400000e-01,2.5015797291e-04,2.9810778869e-04
3.5014400000e-01,2.5100076527e-04,2.9812226785e-04
3.5114400000e-01,2.5116718462e-04,2.9821540011e-04
3.5214400000e-01,2.5122697480e-04,2.9925759009e-04
3.5314400000e-01,2.5110663046e-04,2.9858121707e-04
3.5414400000e-01,2.5065093723e-04,2.9903321774e-04
3.5514400000e-01,2.5033494239e-04,2.9846960388e-04
3.5614400000e-01,2.5075378289e-04,2.9833918234e-04
3.5714400000e-01,2.5066477974e-04,2.9818515031e-04
3.5814400000e-01,2.5023198759e-04,2.9816146707e-04
3.5914400000e-01,2.5096236641e-04,2.9829043342e-04
3.6014400000e-01,2.5053299396e-04,2.9848226404e-04
3.6114400000e-01,2.5107494366e-04,2.9876824556e-04
3.6214400000e-01,2.5077088139e-04,2.9923061447e-04
3.6314400000e-01,2.5109733542e-04,2.9884306059e-04
3.6414400000e-01,2.5110959541e-04,2.9898375942e-04
3.6514400000e-01,2.5104520319e-04,2.9843982702e-04
3.6614400000e-01,2.5080174964e-04,2.9867385820e-04
