# Saved on 2025-06-27T17:04:36.442409
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 1
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.1
#   Neg_Voltage: -2.5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.001
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A)
3.6000000000e-02,1.3974000000e-04
3.7000000000e-02,1.4496000000e-04
3.8000000000e-02,1.4756000000e-04
3.9000000000e-02,1.5182000000e-04
4.0000000000e-02,1.5694000000e-04
4.1000000000e-02,1.5966000000e-04
4.2000000000e-02,1.6426000000e-04
4.3000000000e-02,1.6940000000e-04
4.4000000000e-02,1.7140000000e-04
4.5000000000e-02,1.7522000000e-04
4.6000000000e-02,1.8060000000e-04
4.7000000000e-02,1.8242000000e-04
4.8000000000e-02,1.8638000000e-04
4.9000000000e-02,1.8818000000e-04
5.0000000000e-02,1.9140000000e-04
5.1000000000e-02,1.9694000000e-04
5.2000000000e-02,1.9978000000e-04
5.3000000000e-02,2.0694000000e-04
5.4000000000e-02,2.1152000000e-04
5.5000000000e-02,2.1518000000e-04
5.6000000000e-02,2.1776000000e-04
5.7000000000e-02,2.2290000000e-04
5.8000000000e-02,2.2656000000e-04
5.9000000000e-02,2.2904000000e-04
6.0000000000e-02,2.3410000000e-04
6.1000000000e-02,2.3714000000e-04
6.2000000000e-02,2.4008000000e-04
6.3000000000e-02,2.4610000000e-04
6.4000000000e-02,2.4992000000e-04
6.5000000000e-02,2.5216000000e-04
6.6000000000e-02,2.5800000000e-04
6.7000000000e-02,2.6140000000e-04
6.8000000000e-02,2.6626000000e-04
6.9000000000e-02,2.7210000000e-04
7.0000000000e-02,2.7572000000e-04
7.1000000000e-02,2.8186000000e-04
7.2000000000e-02,2.8348000000e-04
7.3000000000e-02,2.8436000000e-04
7.4000000000e-02,2.8758000000e-04
7.5000000000e-02,2.9286000000e-04
7.6000000000e-02,2.9684000000e-04
7.7000000000e-02,3.0126000000e-04
7.8000000000e-02,3.0558000000e-04
7.9000000000e-02,3.0798000000e-04
8.0000000000e-02,3.1288000000e-04
8.1000000000e-02,3.1850000000e-04
8.2000000000e-02,3.2052000000e-04
8.3000000000e-02,3.2476000000e-04
8.4000000000e-02,3.3016000000e-04
8.5000000000e-02,3.3216000000e-04
8.6000000000e-02,3.3626000000e-04
8.7000000000e-02,3.4092000000e-04
8.8000000000e-02,3.4288000000e-04
8.9000000000e-02,3.4692000000e-04
9.0000000000e-02,3.4880000000e-04
9.1000000000e-02,3.5242000000e-04
9.2000000000e-02,3.5874000000e-04
9.3000000000e-02,3.6200000000e-04
9.4000000000e-02,3.6792000000e-04
9.5000000000e-02,3.7322000000e-04
9.6000000000e-02,3.7682000000e-04
9.7000000000e-02,3.7868000000e-04
9.8000000000e-02,3.8450000000e-04
9.9000000000e-02,3.8806000000e-04
1.0000000000e-01,3.9032000000e-04
1.0000000000e-01,3.9170000000e-04
9.9000000000e-02,3.8920000000e-04
9.8000000000e-02,3.8322000000e-04
9.7000000000e-02,3.7962000000e-04
9.6000000000e-02,3.7450000000e-04
9.5000000000e-02,3.6904000000e-04
9.4000000000e-02,3.6540000000e-04
9.3000000000e-02,3.5884000000e-04
9.2000000000e-02,3.5842000000e-04
9.1000000000e-02,3.5756000000e-04
9.0000000000e-02,3.5378000000e-04
8.9000000000e-02,3.4800000000e-04
8.8000000000e-02,3.4432000000e-04
8.7000000000e-02,3.4000000000e-04
8.6000000000e-02,3.3528000000e-04
8.5000000000e-02,3.3286000000e-04
8.4000000000e-02,3.2834000000e-04
8.3000000000e-02,3.2256000000e-04
8.2000000000e-02,3.2018000000e-04
8.1000000000e-02,3.1616000000e-04
8.0000000000e-02,3.1042000000e-04
7.9000000000e-02,3.0848000000e-04
7.8000000000e-02,3.0406000000e-04
7.7000000000e-02,2.9984000000e-04
7.6000000000e-02,2.9788000000e-04
7.5000000000e-02,2.9432000000e-04
7.4000000000e-02,2.9300000000e-04
7.3000000000e-02,2.8844000000e-04
7.2000000000e-02,2.8232000000e-04
7.1000000000e-02,2.7826000000e-04
7.0000000000e-02,2.7322000000e-04
6.9000000000e-02,2.6846000000e-04
6.8000000000e-02,2.6490000000e-04
6.7000000000e-02,2.6214000000e-04
6.6000000000e-02,2.5694000000e-04
6.5000000000e-02,2.5342000000e-04
6.4000000000e-02,2.5076000000e-04
6.3000000000e-02,2.4602000000e-04
6.2000000000e-02,2.4256000000e-04
6.1000000000e-02,2.3990000000e-04
6.0000000000e-02,2.3426000000e-04
5.9000000000e-02,2.3006000000e-04
5.8000000000e-02,2.2804000000e-04
5.7000000000e-02,2.2214000000e-04
5.6000000000e-02,2.1856000000e-04
5.5000000000e-02,2.1330000000e-04
5.4000000000e-02,2.0756000000e-04
5.3000000000e-02,2.0466000000e-04
5.2000000000e-02,1.9874000000e-04
5.1000000000e-02,1.9758000000e-04
5.0000000000e-02,1.9642000000e-04
4.9000000000e-02,1.9276000000e-04
4.8000000000e-02,1.8702000000e-04
4.7000000000e-02,1.8346000000e-04
4.6000000000e-02,1.7978000000e-04
4.5000000000e-02,1.7450000000e-04
4.4000000000e-02,1.7190000000e-04
4.3000000000e-02,1.6774000000e-04
4.2000000000e-02,1.6256000000e-04
4.1000000000e-02,1.5966000000e-04
4.0000000000e-02,1.5500000000e-04
3.9000000000e-02,1.5000000000e-04
3.8000000000e-02,1.4794000000e-04
3.7000000000e-02,1.4414000000e-04
3.6000000000e-02,1.3836000000e-04
3.5000000000e-02,1.3632000000e-04
3.4000000000e-02,1.3178000000e-04
3.3000000000e-02,1.2876000000e-04
3.2000000000e-02,1.2676000000e-04
3.1000000000e-02,1.2272000000e-04
3.0000000000e-02,1.2140000000e-04
2.9000000000e-02,1.1528000000e-04
2.8000000000e-02,1.1054000000e-04
2.7000000000e-02,1.0768000000e-04
2.6000000000e-02,1.0148000000e-04
2.5000000000e-02,9.6714000000e-05
2.4000000000e-02,9.3648000000e-05
2.3000000000e-02,8.8886000000e-05
2.2000000000e-02,8.5016000000e-05
2.1000000000e-02,8.1956000000e-05
2.0000000000e-02,7.7252000000e-05
1.9000000000e-02,7.3424000000e-05
1.8000000000e-02,7.0118000000e-05
1.7000000000e-02,6.5472000000e-05
1.6000000000e-02,6.1522000000e-05
1.5000000000e-02,5.8490000000e-05
1.4000000000e-02,5.3836000000e-05
1.3000000000e-02,4.9884000000e-05
1.2000000000e-02,4.7074000000e-05
1.1000000000e-02,4.2070000000e-05
1.0000000000e-02,3.8442000000e-05
9.0000000000e-03,3.5234000000e-05
8.0000000000e-03,3.0466000000e-05
7.0000000000e-03,2.6570000000e-05
6.0000000000e-03,2.3316000000e-05
5.0000000000e-03,1.8742000000e-05
4.0000000000e-03,1.4948000000e-05
3.0000000000e-03,1.1782000000e-05
2.0000000000e-03,7.9011000000e-06
1.0000000000e-03,5.0744000000e-06
0.0000000000e+00,-4.4024000000e-08
