# Saved on 2025-06-27T17:05:00.047233
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 1
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.1
#   Neg_Voltage: -2.5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.001
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A)
-2.5480000000e+00,1.0000200000e-03
-2.5200000000e+00,1.0000200000e-03
-2.4920000000e+00,1.0000200000e-03
-2.4640000000e+00,1.0000200000e-03
-2.4360000000e+00,1.0000000000e-03
-2.4080000000e+00,1.0000000000e-03
-2.3800000000e+00,1.0000200000e-03
-2.3520000000e+00,1.0000200000e-03
-2.3240000000e+00,1.0000000000e-03
-2.2960000000e+00,1.0000000000e-03
-2.2680000000e+00,1.0000200000e-03
-2.2400000000e+00,1.0000000000e-03
-2.2120000000e+00,1.0000200000e-03
-2.1840000000e+00,1.0000200000e-03
-2.1560000000e+00,1.0000200000e-03
-2.1280000000e+00,1.0000000000e-03
-2.1000000000e+00,1.0000200000e-03
-2.0720000000e+00,1.0000200000e-03
-2.0440000000e+00,1.0000000000e-03
-2.0160000000e+00,1.0000200000e-03
-1.9880000000e+00,1.0000200000e-03
-1.9600000000e+00,1.0000200000e-03
-1.9320000000e+00,1.0000200000e-03
-1.9040000000e+00,1.0000200000e-03
-1.8760000000e+00,1.0000200000e-03
-1.8480000000e+00,1.0000200000e-03
-1.8200000000e+00,1.0000000000e-03
-1.7920000000e+00,1.0000000000e-03
-1.7640000000e+00,1.0000200000e-03
-1.7360000000e+00,1.0000200000e-03
-1.7080000000e+00,1.0000000000e-03
-1.6800000000e+00,1.0000000000e-03
-1.6520000000e+00,1.0000200000e-03
-1.6240000000e+00,1.0000000000e-03
-1.5960000000e+00,1.0000000000e-03
-1.5680000000e+00,1.0000200000e-03
-1.5400000000e+00,1.0000200000e-03
-1.5120000000e+00,1.0000200000e-03
-1.4840000000e+00,1.0000200000e-03
-1.4560000000e+00,1.0000000000e-03
-1.4280000000e+00,1.0000000000e-03
-1.4000000000e+00,1.0000200000e-03
-1.3720000000e+00,1.0000000000e-03
-1.3440000000e+00,1.0000000000e-03
-1.3160000000e+00,1.0000200000e-03
-1.2880000000e+00,1.0000200000e-03
-1.2600000000e+00,1.0000200000e-03
-1.2320000000e+00,1.0000200000e-03
-1.2040000000e+00,1.0000000000e-03
-1.1760000000e+00,1.0000200000e-03
-1.1480000000e+00,1.0000200000e-03
-1.1200000000e+00,1.0000000000e-03
-1.0920000000e+00,1.0000200000e-03
-1.0640000000e+00,1.0000200000e-03
-1.0360000000e+00,1.0000000000e-03
-1.0080000000e+00,1.0000200000e-03
-9.8000000000e-01,1.0000200000e-03
-9.5200000000e-01,1.0000000000e-03
-9.2400000000e-01,1.0000200000e-03
-8.9600000000e-01,1.0000000000e-03
-8.6800000000e-01,1.0000200000e-03
-8.4000000000e-01,1.0000200000e-03
-8.1200000000e-01,1.0000200000e-03
-7.8400000000e-01,1.0000200000e-03
-7.5600000000e-01,1.0000200000e-03
-7.2800000000e-01,1.0000200000e-03
-7.0000000000e-01,1.0000200000e-03
-6.7200000000e-01,1.0000000000e-03
-6.4400000000e-01,1.0000000000e-03
-6.1600000000e-01,1.0000200000e-03
-5.8800000000e-01,1.0000200000e-03
-5.6000000000e-01,1.0000200000e-03
-5.3200000000e-01,1.0000200000e-03
-5.0400000000e-01,1.0000200000e-03
-4.7600000000e-01,1.0000200000e-03
-4.4800000000e-01,1.0000200000e-03
-4.2000000000e-01,1.0000000000e-03
-3.9200000000e-01,1.0000000000e-03
-3.6400000000e-01,1.0000000000e-03
-3.3600000000e-01,1.0000200000e-03
-3.0800000000e-01,1.0000000000e-03
-2.8000000000e-01,1.0000000000e-03
-2.5200000000e-01,9.9918000000e-04
-2.2400000000e-01,8.8492000000e-04
-1.9600000000e-01,7.7028000000e-04
-1.6800000000e-01,6.6024000000e-04
-1.4000000000e-01,5.4926000000e-04
-1.1200000000e-01,4.3712000000e-04
-8.4000000000e-02,3.2856000000e-04
-5.6000000000e-02,2.1876000000e-04
-2.8000000000e-02,1.1008000000e-04
0.0000000000e+00,1.9976000000e-07
0.0000000000e+00,-1.4082000000e-07
1.0000000000e-03,3.6768000000e-07
2.0000000000e-03,8.6762000000e-06
3.0000000000e-03,1.1500400000e-05
4.0000000000e-03,1.6548000000e-05
5.0000000000e-03,1.9684000000e-05
6.0000000000e-03,2.2958000000e-05
7.0000000000e-03,2.8348000000e-05
8.0000000000e-03,3.1548000000e-05
9.0000000000e-03,3.5182000000e-05
1.0000000000e-02,4.0024000000e-05
1.1000000000e-02,4.3234000000e-05
1.2000000000e-02,4.6770000000e-05
1.3000000000e-02,5.1760000000e-05
1.4000000000e-02,5.4822000000e-05
1.5000000000e-02,5.8254000000e-05
1.6000000000e-02,6.3240000000e-05
1.7000000000e-02,6.6440000000e-05
1.8000000000e-02,6.9908000000e-05
1.9000000000e-02,7.4946000000e-05
2.0000000000e-02,7.8088000000e-05
2.1000000000e-02,8.1468000000e-05
2.2000000000e-02,8.6632000000e-05
2.3000000000e-02,8.9702000000e-05
2.4000000000e-02,9.3024000000e-05
2.5000000000e-02,9.8142000000e-05
2.6000000000e-02,1.0127400000e-04
2.7000000000e-02,1.0459400000e-04
2.8000000000e-02,1.0991200000e-04
2.9000000000e-02,1.1303200000e-04
3.0000000000e-02,1.1396000000e-04
3.1000000000e-02,1.2116000000e-04
3.2000000000e-02,1.2598000000e-04
3.3000000000e-02,1.2864000000e-04
3.4000000000e-02,1.3230000000e-04
3.5000000000e-02,1.3702000000e-04
3.6000000000e-02,1.3936000000e-04
3.7000000000e-02,1.4446000000e-04
3.8000000000e-02,1.4810000000e-04
3.9000000000e-02,1.5100000000e-04
4.0000000000e-02,1.5616000000e-04
4.1000000000e-02,1.5920000000e-04
4.2000000000e-02,1.6182000000e-04
4.3000000000e-02,1.6752000000e-04
4.4000000000e-02,1.7148000000e-04
4.5000000000e-02,1.7334000000e-04
4.6000000000e-02,1.7918000000e-04
4.7000000000e-02,1.8260000000e-04
4.8000000000e-02,1.8704000000e-04
4.9000000000e-02,1.9294000000e-04
5.0000000000e-02,1.9706000000e-04
5.1000000000e-02,2.0354000000e-04
5.2000000000e-02,2.0518000000e-04
5.3000000000e-02,2.0572000000e-04
5.4000000000e-02,2.0890000000e-04
5.5000000000e-02,2.1368000000e-04
5.6000000000e-02,2.1760000000e-04
5.7000000000e-02,2.2238000000e-04
5.8000000000e-02,2.2688000000e-04
5.9000000000e-02,2.2902000000e-04
6.0000000000e-02,2.3346000000e-04
6.1000000000e-02,2.3936000000e-04
6.2000000000e-02,2.4190000000e-04
6.3000000000e-02,2.4596000000e-04
6.4000000000e-02,2.5118000000e-04
6.5000000000e-02,2.5344000000e-04
6.6000000000e-02,2.5762000000e-04
6.7000000000e-02,2.6278000000e-04
6.8000000000e-02,2.6478000000e-04
6.9000000000e-02,2.6846000000e-04
7.0000000000e-02,2.6998000000e-04
7.1000000000e-02,2.7326000000e-04
7.2000000000e-02,2.7902000000e-04
7.3000000000e-02,2.8254000000e-04
7.4000000000e-02,2.8862000000e-04
7.5000000000e-02,2.9396000000e-04
7.6000000000e-02,2.9744000000e-04
7.7000000000e-02,2.9978000000e-04
7.8000000000e-02,3.0458000000e-04
7.9000000000e-02,3.0794000000e-04
8.0000000000e-02,3.1104000000e-04
8.1000000000e-02,3.1638000000e-04
8.2000000000e-02,3.1972000000e-04
8.3000000000e-02,3.2228000000e-04
8.4000000000e-02,3.2744000000e-04
8.5000000000e-02,3.3190000000e-04
8.6000000000e-02,3.3414000000e-04
8.7000000000e-02,3.3974000000e-04
8.8000000000e-02,3.4336000000e-04
8.9000000000e-02,3.4778000000e-04
9.0000000000e-02,3.5386000000e-04
9.1000000000e-02,3.5744000000e-04
9.2000000000e-02,3.6398000000e-04
9.3000000000e-02,3.6520000000e-04
9.4000000000e-02,3.6622000000e-04
9.5000000000e-02,3.6934000000e-04
9.6000000000e-02,3.7438000000e-04
9.7000000000e-02,3.7826000000e-04
9.8000000000e-02,3.8300000000e-04
9.9000000000e-02,3.8764000000e-04
1.0000000000e-01,3.8962000000e-04
1.0000000000e-01,3.8892000000e-04
9.9000000000e-02,3.8664000000e-04
9.8000000000e-02,3.8246000000e-04
9.7000000000e-02,3.7714000000e-04
9.6000000000e-02,3.7506000000e-04
9.5000000000e-02,3.7114000000e-04
9.4000000000e-02,3.6878000000e-04
9.3000000000e-02,3.6586000000e-04
9.2000000000e-02,3.6138000000e-04
9.1000000000e-02,3.5982000000e-04
9.0000000000e-02,3.5300000000e-04
8.9000000000e-02,3.4626000000e-04
8.8000000000e-02,3.4194000000e-04
8.7000000000e-02,3.3956000000e-04
8.6000000000e-02,3.3552000000e-04
8.5000000000e-02,3.3260000000e-04
8.4000000000e-02,3.2880000000e-04
8.3000000000e-02,3.2318000000e-04
8.2000000000e-02,3.1984000000e-04
8.1000000000e-02,3.1734000000e-04
8.0000000000e-02,3.1210000000e-04
7.9000000000e-02,3.0832000000e-04
7.8000000000e-02,3.0624000000e-04
7.7000000000e-02,3.0048000000e-04
7.6000000000e-02,2.9694000000e-04
7.5000000000e-02,2.9370000000e-04
7.4000000000e-02,2.8752000000e-04
7.3000000000e-02,2.8348000000e-04
7.2000000000e-02,2.7680000000e-04
7.1000000000e-02,2.7336000000e-04
7.0000000000e-02,2.7226000000e-04
6.9000000000e-02,2.6842000000e-04
6.8000000000e-02,2.6524000000e-04
6.7000000000e-02,2.6216000000e-04
6.6000000000e-02,2.5756000000e-04
6.5000000000e-02,2.5258000000e-04
6.4000000000e-02,2.5040000000e-04
6.3000000000e-02,2.4572000000e-04
6.2000000000e-02,2.4066000000e-04
6.1000000000e-02,2.3758000000e-04
6.0000000000e-02,2.3328000000e-04
5.9000000000e-02,2.2802000000e-04
5.8000000000e-02,2.2572000000e-04
5.7000000000e-02,2.2198000000e-04
5.6000000000e-02,2.1648000000e-04
5.5000000000e-02,2.1456000000e-04
5.4000000000e-02,2.1022000000e-04
5.3000000000e-02,2.0772000000e-04
5.2000000000e-02,2.0556000000e-04
5.1000000000e-02,2.0072000000e-04
5.0000000000e-02,1.9852000000e-04
4.9000000000e-02,1.9174000000e-04
4.8000000000e-02,1.8538000000e-04
4.7000000000e-02,1.8128000000e-04
4.6000000000e-02,1.7906000000e-04
4.5000000000e-02,1.7504000000e-04
4.4000000000e-02,1.7160000000e-04
4.3000000000e-02,1.6840000000e-04
4.2000000000e-02,1.6318000000e-04
4.1000000000e-02,1.6012000000e-04
4.0000000000e-02,1.5746000000e-04
3.9000000000e-02,1.5196000000e-04
3.8000000000e-02,1.4802000000e-04
3.7000000000e-02,1.4582000000e-04
3.6000000000e-02,1.4004000000e-04
3.5000000000e-02,1.3610000000e-04
3.4000000000e-02,1.3410000000e-04
3.3000000000e-02,1.2814000000e-04
3.2000000000e-02,1.2486000000e-04
3.1000000000e-02,1.1998000000e-04
3.0000000000e-02,1.1426000000e-04
2.9000000000e-02,1.1048000000e-04
2.8000000000e-02,1.0388000000e-04
2.7000000000e-02,1.0290000000e-04
2.6000000000e-02,9.9400000000e-05
2.5000000000e-02,9.6996000000e-05
2.4000000000e-02,9.4530000000e-05
2.3000000000e-02,9.0238000000e-05
2.2000000000e-02,8.5896000000e-05
2.1000000000e-02,8.2774000000e-05
2.0000000000e-02,7.8768000000e-05
1.9000000000e-02,7.4058000000e-05
1.8000000000e-02,7.1010000000e-05
1.7000000000e-02,6.7070000000e-05
1.6000000000e-02,6.2172000000e-05
1.5000000000e-02,5.9156000000e-05
1.4000000000e-02,5.5260000000e-05
1.3000000000e-02,5.0590000000e-05
1.2000000000e-02,4.7552000000e-05
1.1000000000e-02,4.3426000000e-05
1.0000000000e-02,3.8852000000e-05
9.0000000000e-03,3.5732000000e-05
8.0000000000e-03,3.1866000000e-05
7.0000000000e-03,2.7148000000e-05
6.0000000000e-03,2.4170000000e-05
5.0000000000e-03,2.0202000000e-05
4.0000000000e-03,1.5472000000e-05
3.0000000000e-03,1.1500400000e-05
2.0000000000e-03,7.9337000000e-06
1.0000000000e-03,1.9448000000e-06
0.0000000000e+00,-5.2330000000e-07
