# Saved on 2025-06-27T17:04:44.474526
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 1
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.1
#   Neg_Voltage: -2.5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.001
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A)
-1.3780000000e+00,1.0000000000e-03
-1.4040000000e+00,1.0000200000e-03
-1.4300000000e+00,1.0000000000e-03
-1.4560000000e+00,1.0000200000e-03
-1.4820000000e+00,1.0000200000e-03
-1.5080000000e+00,1.0000200000e-03
-1.5340000000e+00,1.0000000000e-03
-1.5600000000e+00,1.0000200000e-03
-1.5860000000e+00,1.0000200000e-03
-1.6120000000e+00,1.0000200000e-03
-1.6380000000e+00,1.0000200000e-03
-1.6640000000e+00,1.0000000000e-03
-1.6900000000e+00,1.0000200000e-03
-1.7160000000e+00,1.0000000000e-03
-1.7420000000e+00,1.0000000000e-03
-1.7680000000e+00,1.0000000000e-03
-1.7940000000e+00,1.0000200000e-03
-1.8200000000e+00,1.0000200000e-03
-1.8460000000e+00,1.0000200000e-03
-1.8720000000e+00,1.0000200000e-03
-1.8980000000e+00,1.0000000000e-03
-1.9240000000e+00,1.0000200000e-03
-1.9500000000e+00,1.0000200000e-03
-1.9760000000e+00,1.0000200000e-03
-2.0020000000e+00,1.0000200000e-03
-2.0280000000e+00,1.0000200000e-03
-2.0540000000e+00,1.0000200000e-03
-2.0800000000e+00,1.0000000000e-03
-2.1060000000e+00,1.0000200000e-03
-2.1320000000e+00,1.0000000000e-03
-2.1580000000e+00,1.0000200000e-03
-2.1840000000e+00,1.0000200000e-03
-2.2100000000e+00,1.0000200000e-03
-2.2360000000e+00,1.0000000000e-03
-2.2620000000e+00,1.0000200000e-03
-2.2880000000e+00,1.0000000000e-03
-2.3140000000e+00,1.0000200000e-03
-2.3400000000e+00,1.0000200000e-03
-2.3660000000e+00,1.0000200000e-03
-2.3920000000e+00,1.0000200000e-03
-2.4180000000e+00,1.0000200000e-03
-2.4440000000e+00,1.0000200000e-03
-2.4700000000e+00,1.0000200000e-03
-2.4960000000e+00,1.0000000000e-03
-2.5220000000e+00,1.0000200000e-03
-2.5480000000e+00,1.0000200000e-03
-2.5740000000e+00,1.0000200000e-03
-2.6000000000e+00,1.0000000000e-03
-2.6000000000e+00,1.0000200000e-03
-2.5740000000e+00,1.0000200000e-03
-2.5480000000e+00,1.0000200000e-03
-2.5220000000e+00,1.0000200000e-03
-2.4960000000e+00,1.0000200000e-03
-2.4700000000e+00,1.0000200000e-03
-2.4440000000e+00,1.0000000000e-03
-2.4180000000e+00,1.0000200000e-03
-2.3920000000e+00,1.0000200000e-03
-2.3660000000e+00,1.0000000000e-03
-2.3400000000e+00,1.0000000000e-03
-2.3140000000e+00,1.0000200000e-03
-2.2880000000e+00,1.0000200000e-03
-2.2620000000e+00,1.0000000000e-03
-2.2360000000e+00,1.0000200000e-03
-2.2100000000e+00,1.0000000000e-03
-2.1840000000e+00,1.0000000000e-03
-2.1580000000e+00,1.0000200000e-03
-2.1320000000e+00,1.0000200000e-03
-2.1060000000e+00,1.0000200000e-03
-2.0800000000e+00,1.0000200000e-03
-2.0540000000e+00,1.0000200000e-03
-2.0280000000e+00,1.0000200000e-03
-2.0020000000e+00,1.0000000000e-03
-1.9760000000e+00,1.0000000000e-03
-1.9500000000e+00,1.0000200000e-03
-1.9240000000e+00,1.0000200000e-03
-1.8980000000e+00,1.0000200000e-03
-1.8720000000e+00,1.0000200000e-03
-1.8460000000e+00,1.0000200000e-03
-1.8200000000e+00,1.0000000000e-03
-1.7940000000e+00,1.0000000000e-03
-1.7680000000e+00,1.0000200000e-03
-1.7420000000e+00,1.0000200000e-03
-1.7160000000e+00,1.0000200000e-03
-1.6900000000e+00,1.0000200000e-03
-1.6640000000e+00,1.0000000000e-03
-1.6380000000e+00,1.0000200000e-03
-1.6120000000e+00,1.0000000000e-03
-1.5860000000e+00,1.0000000000e-03
-1.5600000000e+00,1.0000000000e-03
-1.5340000000e+00,1.0000200000e-03
-1.5080000000e+00,1.0000200000e-03
-1.4820000000e+00,1.0000200000e-03
-1.4560000000e+00,1.0000000000e-03
-1.4300000000e+00,1.0000000000e-03
-1.4040000000e+00,1.0000000000e-03
-1.3780000000e+00,1.0000000000e-03
-1.3520000000e+00,1.0000200000e-03
-1.3260000000e+00,1.0000200000e-03
-1.3000000000e+00,1.0000200000e-03
-1.2740000000e+00,1.0000000000e-03
-1.2480000000e+00,1.0000000000e-03
-1.2220000000e+00,1.0000000000e-03
-1.1960000000e+00,1.0000000000e-03
-1.1700000000e+00,1.0000000000e-03
-1.1440000000e+00,1.0000000000e-03
-1.1180000000e+00,1.0000000000e-03
-1.0920000000e+00,1.0000000000e-03
-1.0660000000e+00,1.0000000000e-03
-1.0400000000e+00,1.0000200000e-03
-1.0140000000e+00,1.0000000000e-03
-9.8800000000e-01,1.0000200000e-03
-9.6200000000e-01,1.0000000000e-03
-9.3600000000e-01,1.0000200000e-03
-9.1000000000e-01,1.0000200000e-03
-8.8400000000e-01,1.0000000000e-03
-8.5800000000e-01,1.0000000000e-03
-8.3200000000e-01,1.0000000000e-03
-8.0600000000e-01,1.0000200000e-03
-7.8000000000e-01,1.0000200000e-03
-7.5400000000e-01,1.0000200000e-03
-7.2800000000e-01,1.0000200000e-03
-7.0200000000e-01,1.0000200000e-03
-6.7600000000e-01,1.0000200000e-03
-6.5000000000e-01,1.0000200000e-03
-6.2400000000e-01,1.0000200000e-03
-5.9800000000e-01,1.0000200000e-03
-5.7200000000e-01,1.0000000000e-03
-5.4600000000e-01,1.0000000000e-03
-5.2000000000e-01,1.0000000000e-03
-4.9400000000e-01,1.0000000000e-03
-4.6800000000e-01,1.0000000000e-03
-4.4200000000e-01,1.0000000000e-03
-4.1600000000e-01,1.0000000000e-03
-3.9000000000e-01,1.0000200000e-03
-3.6400000000e-01,1.0000200000e-03
-3.3800000000e-01,1.0000000000e-03
-3.1200000000e-01,1.0000200000e-03
-2.8600000000e-01,1.0000200000e-03
-2.6000000000e-01,1.0000000000e-03
-2.3400000000e-01,9.2380000000e-04
-2.0800000000e-01,8.1788000000e-04
-1.8200000000e-01,7.1562000000e-04
-1.5600000000e-01,6.1094000000e-04
-1.3000000000e-01,5.0482000000e-04
-1.0400000000e-01,4.0488000000e-04
-7.8000000000e-02,3.0528000000e-04
-5.2000000000e-02,2.0290000000e-04
-2.6000000000e-02,1.0292000000e-04
0.0000000000e+00,5.5510000000e-07
0.0000000000e+00,-9.2110000000e-08
1.0000000000e-03,3.9142000000e-06
2.0000000000e-03,8.4638000000e-06
3.0000000000e-03,1.1638000000e-05
4.0000000000e-03,1.5808000000e-05
5.0000000000e-03,2.1068000000e-05
6.0000000000e-03,2.3166000000e-05
7.0000000000e-03,2.7422000000e-05
8.0000000000e-03,3.2632000000e-05
9.0000000000e-03,3.4934000000e-05
1.0000000000e-02,3.9064000000e-05
1.1000000000e-02,4.4384000000e-05
1.2000000000e-02,4.6656000000e-05
1.3000000000e-02,5.0742000000e-05
1.4000000000e-02,5.6190000000e-05
1.5000000000e-02,5.8342000000e-05
1.6000000000e-02,6.2430000000e-05
1.7000000000e-02,6.7896000000e-05
1.8000000000e-02,7.0062000000e-05
1.9000000000e-02,7.4168000000e-05
2.0000000000e-02,7.9618000000e-05
2.1000000000e-02,8.1772000000e-05
2.2000000000e-02,8.5790000000e-05
2.3000000000e-02,9.1358000000e-05
2.4000000000e-02,9.3576000000e-05
2.5000000000e-02,9.7414000000e-05
2.6000000000e-02,1.0303400000e-04
2.7000000000e-02,1.0514200000e-04
2.8000000000e-02,1.0917400000e-04
2.9000000000e-02,1.1478600000e-04
3.0000000000e-02,1.1596000000e-04
3.1000000000e-02,1.1872000000e-04
3.2000000000e-02,1.2462000000e-04
3.3000000000e-02,1.2842000000e-04
3.4000000000e-02,1.3044000000e-04
3.5000000000e-02,1.3644000000e-04
3.6000000000e-02,1.3942000000e-04
3.7000000000e-02,1.4294000000e-04
3.8000000000e-02,1.4910000000e-04
3.9000000000e-02,1.5350000000e-04
4.0000000000e-02,1.5986000000e-04
4.1000000000e-02,1.6290000000e-04
4.2000000000e-02,1.6424000000e-04
4.3000000000e-02,1.6814000000e-04
4.4000000000e-02,1.7088000000e-04
4.5000000000e-02,1.7420000000e-04
4.6000000000e-02,1.7878000000e-04
4.7000000000e-02,1.8388000000e-04
4.8000000000e-02,1.8648000000e-04
4.9000000000e-02,1.9042000000e-04
5.0000000000e-02,1.9576000000e-04
5.1000000000e-02,1.9844000000e-04
5.2000000000e-02,2.0316000000e-04
5.3000000000e-02,2.0802000000e-04
5.4000000000e-02,2.0994000000e-04
5.5000000000e-02,2.1388000000e-04
5.6000000000e-02,2.1970000000e-04
5.7000000000e-02,2.2186000000e-04
5.8000000000e-02,2.2638000000e-04
5.9000000000e-02,2.2926000000e-04
6.0000000000e-02,2.3118000000e-04
6.1000000000e-02,2.3536000000e-04
6.2000000000e-02,2.3708000000e-04
6.3000000000e-02,2.4344000000e-04
6.4000000000e-02,2.5038000000e-04
6.5000000000e-02,2.5508000000e-04
6.6000000000e-02,2.5802000000e-04
6.7000000000e-02,2.6182000000e-04
6.8000000000e-02,2.6498000000e-04
6.9000000000e-02,2.6834000000e-04
7.0000000000e-02,2.7412000000e-04
7.1000000000e-02,2.7728000000e-04
7.2000000000e-02,2.7964000000e-04
7.3000000000e-02,2.8476000000e-04
7.4000000000e-02,2.8876000000e-04
7.5000000000e-02,2.9120000000e-04
7.6000000000e-02,2.9694000000e-04
7.7000000000e-02,3.0032000000e-04
7.8000000000e-02,3.0306000000e-04
7.9000000000e-02,3.0928000000e-04
8.0000000000e-02,3.1330000000e-04
8.1000000000e-02,3.1928000000e-04
8.2000000000e-02,3.2336000000e-04
8.3000000000e-02,3.2548000000e-04
8.4000000000e-02,3.2986000000e-04
8.5000000000e-02,3.3168000000e-04
8.6000000000e-02,3.3436000000e-04
8.7000000000e-02,3.3882000000e-04
8.8000000000e-02,3.4436000000e-04
8.9000000000e-02,3.4706000000e-04
9.0000000000e-02,3.5114000000e-04
9.1000000000e-02,3.5652000000e-04
9.2000000000e-02,3.5932000000e-04
9.3000000000e-02,3.6398000000e-04
9.4000000000e-02,3.6898000000e-04
9.5000000000e-02,3.7078000000e-04
9.6000000000e-02,3.7502000000e-04
9.7000000000e-02,3.8078000000e-04
9.8000000000e-02,3.8312000000e-04
9.9000000000e-02,3.8688000000e-04
1.0000000000e-01,3.8970000000e-04
1.0000000000e-01,3.9048000000e-04
9.9000000000e-02,3.8616000000e-04
9.8000000000e-02,3.8338000000e-04
9.7000000000e-02,3.7872000000e-04
9.6000000000e-02,3.7566000000e-04
9.5000000000e-02,3.7272000000e-04
9.4000000000e-02,3.6670000000e-04
9.3000000000e-02,3.6342000000e-04
9.2000000000e-02,3.6128000000e-04
9.1000000000e-02,3.5564000000e-04
9.0000000000e-02,3.5222000000e-04
8.9000000000e-02,3.4962000000e-04
8.8000000000e-02,3.4388000000e-04
8.7000000000e-02,3.3998000000e-04
8.6000000000e-02,3.3692000000e-04
8.5000000000e-02,3.3094000000e-04
8.4000000000e-02,3.2740000000e-04
8.3000000000e-02,3.2124000000e-04
8.2000000000e-02,3.1664000000e-04
8.1000000000e-02,3.1506000000e-04
8.0000000000e-02,3.1046000000e-04
7.9000000000e-02,3.0906000000e-04
7.8000000000e-02,3.0584000000e-04
7.7000000000e-02,3.0116000000e-04
7.6000000000e-02,2.9574000000e-04
7.5000000000e-02,2.9366000000e-04
7.4000000000e-02,2.8912000000e-04
7.3000000000e-02,2.8342000000e-04
7.2000000000e-02,2.8094000000e-04
7.1000000000e-02,2.7642000000e-04
7.0000000000e-02,2.7150000000e-04
6.9000000000e-02,2.6952000000e-04
6.8000000000e-02,2.6530000000e-04
6.7000000000e-02,2.5982000000e-04
6.6000000000e-02,2.5778000000e-04
6.5000000000e-02,2.5352000000e-04
6.4000000000e-02,2.5086000000e-04
6.3000000000e-02,2.4866000000e-04
6.2000000000e-02,2.4426000000e-04
6.1000000000e-02,2.4196000000e-04
6.0000000000e-02,2.3510000000e-04
5.9000000000e-02,2.2860000000e-04
5.8000000000e-02,2.2460000000e-04
5.7000000000e-02,2.2234000000e-04
5.6000000000e-02,2.1784000000e-04
5.5000000000e-02,2.1458000000e-04
5.4000000000e-02,2.1132000000e-04
5.3000000000e-02,2.0602000000e-04
5.2000000000e-02,2.0326000000e-04
5.1000000000e-02,2.0064000000e-04
5.0000000000e-02,1.9470000000e-04
4.9000000000e-02,1.9052000000e-04
4.8000000000e-02,1.8854000000e-04
4.7000000000e-02,1.8296000000e-04
4.6000000000e-02,1.7962000000e-04
4.5000000000e-02,1.7592000000e-04
4.4000000000e-02,1.6972000000e-04
4.3000000000e-02,1.6560000000e-04
4.2000000000e-02,1.5920000000e-04
4.1000000000e-02,1.5650000000e-04
4.0000000000e-02,1.5562000000e-04
3.9000000000e-02,1.5234000000e-04
3.8000000000e-02,1.4868000000e-04
3.7000000000e-02,1.4494000000e-04
3.6000000000e-02,1.4024000000e-04
3.5000000000e-02,1.3524000000e-04
3.4000000000e-02,1.3308000000e-04
3.3000000000e-02,1.2858000000e-04
3.2000000000e-02,1.2314000000e-04
3.1000000000e-02,1.2034000000e-04
3.0000000000e-02,1.1604000000e-04
2.9000000000e-02,1.1102000000e-04
2.8000000000e-02,1.0904000000e-04
2.7000000000e-02,1.0528000000e-04
2.6000000000e-02,1.0199800000e-04
2.5000000000e-02,9.7252000000e-05
2.4000000000e-02,9.2940000000e-05
2.3000000000e-02,9.0312000000e-05
2.2000000000e-02,8.5550000000e-05
2.1000000000e-02,8.0972000000e-05
2.0000000000e-02,7.8456000000e-05
1.9000000000e-02,7.3834000000e-05
1.8000000000e-02,6.9320000000e-05
1.7000000000e-02,6.6788000000e-05
1.6000000000e-02,6.1962000000e-05
1.5000000000e-02,5.7364000000e-05
1.4000000000e-02,5.5034000000e-05
1.3000000000e-02,5.0710000000e-05
1.2000000000e-02,4.6252000000e-05
1.1000000000e-02,4.3604000000e-05
1.0000000000e-02,3.8870000000e-05
9.0000000000e-03,3.4384000000e-05
8.0000000000e-03,3.1848000000e-05
7.0000000000e-03,2.7092000000e-05
6.0000000000e-03,2.2522000000e-05
5.0000000000e-03,2.0134000000e-05
4.0000000000e-03,1.5418000000e-05
3.0000000000e-03,9.9380000000e-06
2.0000000000e-03,6.8593000000e-06
1.0000000000e-03,4.1434000000e-06
0.0000000000e+00,6.0874000000e-08
