# Saved on 2025-06-27T17:05:07.409389
# Name: Abir
# Sample_ID: Batch5_Sample7_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 1
#   Read_Voltage: 0.1
#   Pos_Voltage: 0.1
#   Neg_Voltage: -2.5
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.001
#   ICompRead: 0.1
#   SaveData: True
Voltage (V),Loop 1 (A)
-4.6400000000e-01,1.0000200000e-03
-4.3500000000e-01,1.0000200000e-03
-4.0600000000e-01,1.0000200000e-03
-3.7700000000e-01,1.0000200000e-03
-3.4800000000e-01,1.0000200000e-03
-3.1900000000e-01,1.0000200000e-03
-2.9000000000e-01,1.0000200000e-03
-2.6100000000e-01,1.0000200000e-03
-2.3200000000e-01,9.1696000000e-04
-2.0300000000e-01,7.9808000000e-04
-1.7400000000e-01,6.7882000000e-04
-1.4500000000e-01,5.6538000000e-04
-1.1600000000e-01,4.5364000000e-04
-8.7000000000e-02,3.3916000000e-04
-5.8000000000e-02,2.2806000000e-04
-2.9000000000e-02,1.1366000000e-04
0.0000000000e+00,4.6450000000e-07
0.0000000000e+00,6.8308000000e-08
1.0000000000e-03,2.0200000000e-06
2.0000000000e-03,8.5413000000e-06
3.0000000000e-03,1.1500400000e-05
4.0000000000e-03,1.5466000000e-05
5.0000000000e-03,1.9662000000e-05
6.0000000000e-03,2.2436000000e-05
7.0000000000e-03,2.6986000000e-05
8.0000000000e-03,3.1530000000e-05
9.0000000000e-03,3.4220000000e-05
1.0000000000e-02,3.8888000000e-05
1.1000000000e-02,4.3290000000e-05
1.2000000000e-02,4.5856000000e-05
1.3000000000e-02,5.0518000000e-05
1.4000000000e-02,5.5074000000e-05
1.5000000000e-02,5.7534000000e-05
1.6000000000e-02,6.2284000000e-05
1.7000000000e-02,6.6776000000e-05
1.8000000000e-02,6.9292000000e-05
1.9000000000e-02,7.4010000000e-05
2.0000000000e-02,7.8650000000e-05
2.1000000000e-02,8.0984000000e-05
2.2000000000e-02,8.5666000000e-05
2.3000000000e-02,9.0130000000e-05
2.4000000000e-02,9.2546000000e-05
2.5000000000e-02,9.7106000000e-05
2.6000000000e-02,1.0151000000e-04
2.7000000000e-02,1.0431200000e-04
2.8000000000e-02,1.0888800000e-04
2.9000000000e-02,1.1335800000e-04
3.0000000000e-02,1.1670000000e-04
3.1000000000e-02,1.1880000000e-04
3.2000000000e-02,1.2464000000e-04
3.3000000000e-02,1.2858000000e-04
3.4000000000e-02,1.3366000000e-04
3.5000000000e-02,1.3908000000e-04
3.6000000000e-02,1.4254000000e-04
3.7000000000e-02,1.4850000000e-04
3.8000000000e-02,1.4886000000e-04
3.9000000000e-02,1.5028000000e-04
4.0000000000e-02,1.5408000000e-04
4.1000000000e-02,1.5978000000e-04
4.2000000000e-02,1.6346000000e-04
4.3000000000e-02,1.6770000000e-04
4.4000000000e-02,1.7214000000e-04
4.5000000000e-02,1.7464000000e-04
4.6000000000e-02,1.7960000000e-04
4.7000000000e-02,1.8476000000e-04
4.8000000000e-02,1.8692000000e-04
4.9000000000e-02,1.9072000000e-04
5.0000000000e-02,1.9654000000e-04
5.1000000000e-02,1.9864000000e-04
5.2000000000e-02,2.0296000000e-04
5.3000000000e-02,2.0694000000e-04
5.4000000000e-02,2.0832000000e-04
5.5000000000e-02,2.1206000000e-04
5.6000000000e-02,2.1330000000e-04
5.7000000000e-02,2.1916000000e-04
5.8000000000e-02,2.2630000000e-04
5.9000000000e-02,2.3164000000e-04
6.0000000000e-02,2.3458000000e-04
6.1000000000e-02,2.3782000000e-04
6.2000000000e-02,2.4174000000e-04
6.3000000000e-02,2.4514000000e-04
6.4000000000e-02,2.5064000000e-04
6.5000000000e-02,2.5368000000e-04
6.6000000000e-02,2.5608000000e-04
6.7000000000e-02,2.6144000000e-04
6.8000000000e-02,2.6550000000e-04
6.9000000000e-02,2.6790000000e-04
7.0000000000e-02,2.7356000000e-04
7.1000000000e-02,2.7704000000e-04
7.2000000000e-02,2.8004000000e-04
7.3000000000e-02,2.8620000000e-04
7.4000000000e-02,2.9024000000e-04
7.5000000000e-02,2.9680000000e-04
7.6000000000e-02,3.0030000000e-04
7.7000000000e-02,3.0232000000e-04
7.8000000000e-02,3.0672000000e-04
7.9000000000e-02,3.0858000000e-04
8.0000000000e-02,3.1156000000e-04
8.1000000000e-02,3.1580000000e-04
8.2000000000e-02,3.2120000000e-04
8.3000000000e-02,3.2398000000e-04
8.4000000000e-02,3.2800000000e-04
8.5000000000e-02,3.3362000000e-04
8.6000000000e-02,3.3624000000e-04
8.7000000000e-02,3.4044000000e-04
8.8000000000e-02,3.4582000000e-04
8.9000000000e-02,3.4752000000e-04
9.0000000000e-02,3.5186000000e-04
9.1000000000e-02,3.5768000000e-04
9.2000000000e-02,3.5954000000e-04
9.3000000000e-02,3.6408000000e-04
9.4000000000e-02,3.6606000000e-04
9.5000000000e-02,3.6916000000e-04
9.6000000000e-02,3.7398000000e-04
9.7000000000e-02,3.7566000000e-04
9.8000000000e-02,3.8266000000e-04
9.9000000000e-02,3.8912000000e-04
1.0000000000e-01,3.9312000000e-04
1.0000000000e-01,3.9056000000e-04
9.9000000000e-02,3.8720000000e-04
9.8000000000e-02,3.8478000000e-04
9.7000000000e-02,3.7990000000e-04
9.6000000000e-02,3.7632000000e-04
9.5000000000e-02,3.7402000000e-04
9.4000000000e-02,3.6808000000e-04
9.3000000000e-02,3.6402000000e-04
9.2000000000e-02,3.6166000000e-04
9.1000000000e-02,3.5594000000e-04
9.0000000000e-02,3.5196000000e-04
8.9000000000e-02,3.4594000000e-04
8.8000000000e-02,3.4070000000e-04
8.7000000000e-02,3.3940000000e-04
8.6000000000e-02,3.3488000000e-04
8.5000000000e-02,3.3332000000e-04
8.4000000000e-02,3.2998000000e-04
8.3000000000e-02,3.2490000000e-04
8.2000000000e-02,3.1998000000e-04
8.1000000000e-02,3.1772000000e-04
8.0000000000e-02,3.1298000000e-04
7.9000000000e-02,3.0768000000e-04
7.8000000000e-02,3.0542000000e-04
7.7000000000e-02,3.0080000000e-04
7.6000000000e-02,2.9518000000e-04
7.5000000000e-02,2.9342000000e-04
7.4000000000e-02,2.8898000000e-04
7.3000000000e-02,2.8336000000e-04
7.2000000000e-02,2.8148000000e-04
7.1000000000e-02,2.7718000000e-04
7.0000000000e-02,2.7434000000e-04
6.9000000000e-02,2.7200000000e-04
6.8000000000e-02,2.6764000000e-04
6.7000000000e-02,2.6590000000e-04
6.6000000000e-02,2.5882000000e-04
6.5000000000e-02,2.5216000000e-04
6.4000000000e-02,2.4768000000e-04
6.3000000000e-02,2.4562000000e-04
6.2000000000e-02,2.4154000000e-04
6.1000000000e-02,2.3812000000e-04
6.0000000000e-02,2.3478000000e-04
5.9000000000e-02,2.2936000000e-04
5.8000000000e-02,2.2646000000e-04
5.7000000000e-02,2.2414000000e-04
5.6000000000e-02,2.1824000000e-04
5.5000000000e-02,2.1432000000e-04
5.4000000000e-02,2.1222000000e-04
5.3000000000e-02,2.0668000000e-04
5.2000000000e-02,2.0328000000e-04
5.1000000000e-02,1.9920000000e-04
5.0000000000e-02,1.9330000000e-04
4.9000000000e-02,1.8942000000e-04
4.8000000000e-02,1.8282000000e-04
4.7000000000e-02,1.8026000000e-04
4.6000000000e-02,1.8000000000e-04
4.5000000000e-02,1.7654000000e-04
4.4000000000e-02,1.7258000000e-04
4.3000000000e-02,1.6824000000e-04
4.2000000000e-02,1.6362000000e-04
4.1000000000e-02,1.5904000000e-04
4.0000000000e-02,1.5690000000e-04
3.9000000000e-02,1.5228000000e-04
3.8000000000e-02,1.4684000000e-04
3.7000000000e-02,1.4392000000e-04
3.6000000000e-02,1.4010000000e-04
3.5000000000e-02,1.3474000000e-04
3.4000000000e-02,1.3284000000e-04
3.3000000000e-02,1.2830000000e-04
3.2000000000e-02,1.2318000000e-04
3.1000000000e-02,1.2132000000e-04
3.0000000000e-02,1.1738000000e-04
2.9000000000e-02,1.1530000000e-04
2.8000000000e-02,1.1226000000e-04
2.7000000000e-02,1.0720000000e-04
2.6000000000e-02,1.0436000000e-04
2.5000000000e-02,9.6544000000e-05
2.4000000000e-02,9.2886000000e-05
2.3000000000e-02,8.9662000000e-05
2.2000000000e-02,8.4842000000e-05
2.1000000000e-02,8.1224000000e-05
2.0000000000e-02,7.7922000000e-05
1.9000000000e-02,7.3232000000e-05
1.8000000000e-02,6.9498000000e-05
1.7000000000e-02,6.6270000000e-05
1.6000000000e-02,6.1418000000e-05
1.5000000000e-02,5.7908000000e-05
1.4000000000e-02,5.4648000000e-05
1.3000000000e-02,4.9758000000e-05
1.2000000000e-02,4.6164000000e-05
1.1000000000e-02,4.3008000000e-05
1.0000000000e-02,3.7960000000e-05
9.0000000000e-03,3.4616000000e-05
8.0000000000e-03,3.1096000000e-05
7.0000000000e-03,2.6352000000e-05
6.0000000000e-03,2.2492000000e-05
5.0000000000e-03,1.9396000000e-05
4.0000000000e-03,1.4548000000e-05
3.0000000000e-03,1.0786000000e-05
2.0000000000e-03,7.7360000000e-06
1.0000000000e-03,3.7556000000e-06
0.0000000000e+00,-2.4982000000e-07
