# Saved on 2025-07-11T18:28:20.548474
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE08
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
4.9000144000e+01,7.1262380516e-04,8.3917962911e-04
5.0000144000e+01,7.1218280937e-04,8.3871142124e-04
5.1000144000e+01,7.1391172241e-04,8.1100304669e-04
5.2000144000e+01,7.1470538387e-04,8.2453654613e-04
5.3000144000e+01,7.1361362643e-04,8.2538645074e-04
5.4000144000e+01,7.1537513577e-04,8.2290127466e-04
5.5000144000e+01,7.1280002885e-04,8.2398699305e-04
5.6000144000e+01,7.1275571827e-04,8.2626473159e-04
5.7000144000e+01,7.1365269832e-04,8.3268787421e-04
5.8000144000e+01,7.1258386015e-04,8.2481783465e-04
5.9000144000e+01,7.1310307248e-04,8.3170947619e-04
6.0000144000e+01,7.1242953709e-04,8.3096885646e-04
6.1000144000e+01,7.1286602179e-04,8.3341285062e-04
6.2000144000e+01,7.1427093644e-04,8.3176870248e-04
6.3000144000e+01,7.0560483437e-04,8.2681137428e-04
6.4000144000e+01,7.1388589276e-04,8.2817168732e-04
6.5000144000e+01,7.1378388384e-04,8.2560596638e-04
6.6000144000e+01,7.1387876233e-04,8.2891492639e-04
6.7000144000e+01,7.1347742050e-04,8.2585509517e-04
6.8000144000e+01,7.1262256824e-04,8.2829115854e-04
6.9000144000e+01,7.1268790634e-04,8.2905891759e-04
7.0000144000e+01,7.3157454608e-04,8.2907354226e-04
7.1000144000e+01,7.1347800258e-04,8.2668935647e-04
7.2000144000e+01,7.1358081186e-04,8.0795500253e-04
7.3000144000e+01,7.0608082751e-04,8.0725541920e-04
7.4000144000e+01,7.1477967140e-04,8.0338439147e-04
7.5000144000e+01,7.3257673648e-04,8.0820151197e-04
7.6000144000e+01,7.1426737122e-04,8.0779827840e-04
7.7000144000e+01,7.1360060247e-04,8.0678189988e-04
7.8000144000e+01,7.1203292464e-04,8.0647165305e-04
7.9000144000e+01,7.1294474765e-04,8.0820238509e-04
8.0000144000e+01,7.1330170613e-04,8.0789584899e-04
8.1000144000e+01,7.1259237302e-04,7.9064855527e-04
8.2000144000e+01,7.1313297667e-04,8.0023681221e-04
8.3000144000e+01,7.1329865023e-04,7.9977166024e-04
8.4000144000e+01,7.1361901064e-04,7.9774239566e-04
8.5000144000e+01,7.1267131716e-04,8.0003497715e-04
8.6000144000e+01,7.1338261478e-04,7.9892735812e-04
8.7000144000e+01,7.0596710430e-04,7.9978039139e-04
8.8000144000e+01,7.1293645306e-04,7.9932644439e-04
8.9000144000e+01,7.1287533501e-04,7.9860037658e-04
9.0000144000e+01,7.1299356932e-04,8.0558747868e-04
9.1000144000e+01,7.1335249231e-04,8.0668411101e-04
9.2000144000e+01,7.1327151090e-04,8.0692829215e-04
9.3000144000e+01,7.0420101110e-04,7.9819859820e-04
9.4000144000e+01,7.1394460974e-04,7.9766585259e-04
9.5000144000e+01,7.1371076046e-04,7.9836820078e-04
9.6000144000e+01,7.1425172791e-04,7.9947079939e-04
9.7000144000e+01,7.3255418101e-04,7.9947189079e-04
9.8000144000e+01,7.1438153100e-04,7.9913079389e-04
9.9000144000e+01,7.1398622822e-04,7.9835233919e-04
1.0000014400e+02,7.1339010901e-04,7.9756457126e-04
1.0100014400e+02,7.1187889262e-04,8.0007950601e-04
1.0200014400e+02,7.1375368861e-04,7.9906552855e-04
1.0300014400e+02,7.1377682616e-04,7.9230107076e-04
1.0400014400e+02,7.1456801379e-04,7.9863573774e-04
1.0500014400e+02,7.1383459726e-04,7.9902143625e-04
1.0600014400e+02,7.1423506597e-04,7.9885197920e-04
1.0700014400e+02,7.1361173468e-04,7.9776771599e-04
1.0800014400e+02,7.1352915256e-04,7.9877412645e-04
1.0900014400e+02,7.1382441092e-04,7.9856516095e-04
1.1000014400e+02,7.1369671787e-04,7.9844416177e-04
1.1100014400e+02,7.1318638220e-04,7.9944133176e-04
1.1200014400e+02,7.1326998295e-04,7.9879871919e-04
1.1300014400e+02,7.1468290116e-04,7.9289879068e-04
1.1400014400e+02,7.1416114224e-04,7.9818535596e-04
1.1500014400e+02,7.1464695793e-04,7.9810793977e-04
1.1600014400e+02,7.1485934313e-04,7.9849982285e-04
1.1700014400e+02,7.1274436777e-04,7.9870347690e-04
1.1800014400e+02,7.1356465924e-04,8.0671095930e-04
1.1900014400e+02,7.1376489359e-04,8.0757221440e-04
1.2000014400e+02,7.1429531090e-04,8.0711732153e-04
1.2100014400e+02,7.1447582741e-04,8.0867866927e-04
1.2200014400e+02,7.1406204370e-04,8.0962061475e-04
1.2300014400e+02,7.1407754149e-04,8.0903002527e-04
1.2400014400e+02,7.1413487603e-04,8.0827572674e-04
1.2500014400e+02,7.1518050390e-04,8.0592770246e-04
1.2600014400e+02,7.1324051532e-04,8.0823672761e-04
1.2700014400e+02,7.1393369581e-04,8.0755293311e-04
1.2800014400e+02,7.1388953074e-04,8.0875601270e-04
1.2900014400e+02,7.1423775807e-04,8.0709483882e-04
1.3000014400e+02,7.1369977377e-04,8.0073637946e-04
1.3100014400e+02,7.1333233791e-04,8.0785270256e-04
1.3200014400e+02,7.1374393883e-04,8.0785364844e-04
1.3300014400e+02,7.1406342613e-04,8.0075318692e-04
1.3400014400e+02,7.1307455073e-04,8.0780228018e-04
1.3500014400e+02,7.0562680776e-04,8.0689336755e-04
1.3600014400e+02,7.0514179242e-04,8.0839199654e-04
1.3700014400e+02,7.1418609878e-04,8.0702120613e-04
1.3800014400e+02,7.0519308792e-04,8.0743171566e-04
1.3900014400e+02,7.1224079875e-04,8.0688005255e-04
1.4000014400e+02,7.0405389124e-04,8.0683683336e-04
1.4100014400e+02,7.1288188337e-04,8.2330792793e-04
1.4200014400e+02,7.1294314694e-04,8.0758400145e-04
1.4300014400e+02,7.1271657362e-04,7.9829856986e-04
1.4400014400e+02,7.2431248554e-04,8.0774385424e-04
1.4500014400e+02,7.1262373240e-04,8.0767349573e-04
1.4600014400e+02,7.1299196861e-04,8.0688390881e-04
1.4700014400e+02,7.1314942033e-04,8.0745398009e-04
1.4800014400e+02,7.1279268013e-04,8.0669793533e-04
1.4900014400e+02,7.1333000960e-04,8.0637859355e-04
1.5000014400e+02,7.0427908213e-04,8.0750600318e-04
1.5100014400e+02,7.1269845648e-04,8.0564124801e-04
1.5200014400e+02,7.1378839493e-04,8.0547433754e-04
1.5300014400e+02,7.1212052717e-04,8.0699071987e-04
1.5400014400e+02,7.1246111474e-04,8.0676691141e-04
1.5500014400e+02,7.1309535997e-04,8.0634439655e-04
1.5600014400e+02,7.1203256084e-04,8.0564095697e-04
1.5700014400e+02,7.1193033364e-04,8.0706173321e-04
1.5800014400e+02,7.1286485763e-04,8.0701909610e-04
1.5900014400e+02,7.0516522101e-04,8.0798352428e-04
1.6000014400e+02,7.1318863775e-04,8.0849247752e-04
1.6100014400e+02,7.1281872806e-04,8.0875099229e-04
1.6200014400e+02,7.0360947575e-04,7.9362973338e-04
1.6300014400e+02,7.1370595833e-04,8.0804085883e-04
1.6400014400e+02,7.1334252425e-04,8.0811696535e-04
1.6500014400e+02,7.1240210673e-04,8.0727899331e-04
1.6600014400e+02,7.1161011874e-04,8.0640558735e-04
1.6700014400e+02,7.1444585046e-04,8.0732541392e-04
1.6800014400e+02,7.1310591011e-04,8.0850251834e-04
1.6900014400e+02,7.1315473178e-04,8.0692938354e-04
1.7000014400e+02,7.1307236794e-04,8.0767167674e-04
1.7100014400e+02,7.1264519647e-04,8.0760830315e-04
1.7200014400e+02,7.1287213359e-04,8.0802899902e-04
1.7300014400e+02,7.1384303737e-04,8.0743724538e-04
1.7400014400e+02,7.1255592047e-04,8.0754951341e-04
1.7500014400e+02,7.1273454523e-04,8.0349185737e-04
1.7600014400e+02,7.1324720921e-04,8.0844707554e-04
1.7700014400e+02,7.1223606938e-04,8.1007259723e-04
1.7800014400e+02,7.1328671766e-04,8.0879704910e-04
