# Saved on 2025-07-11T18:28:20.455122
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE08
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
2.1314400000e-01,7.0148838859e-04,8.1633406808e-04
2.1414400000e-01,7.0147420047e-04,8.1590900663e-04
2.1514400000e-01,7.0251742727e-04,8.1497564679e-04
2.1614400000e-01,7.0126843639e-04,8.1540660176e-04
2.1714400000e-01,7.0104353654e-04,8.1691709056e-04
2.1814400000e-01,7.0100722951e-04,8.1717218563e-04
2.1914400000e-01,7.0056354161e-04,8.1621074060e-04
2.2014400000e-01,7.0233923907e-04,8.1556820078e-04
2.2114400000e-01,7.0226444222e-04,8.1598809629e-04
2.2214400000e-01,7.0212190622e-04,8.1450569269e-04
2.2314400000e-01,7.0170084655e-04,8.1478814536e-04
2.2414400000e-01,7.0162699558e-04,8.1464066170e-04
2.2514400000e-01,7.0673333539e-04,8.1598111137e-04
2.2614400000e-01,7.0132853580e-04,8.1392878201e-04
2.2714400000e-01,7.0101988968e-04,8.1469333963e-04
2.2814400000e-01,7.0589259849e-04,8.1479447545e-04
2.2914400000e-01,7.0568778028e-04,8.1459402281e-04
2.3014400000e-01,7.0612688432e-04,8.1554098870e-04
2.3114400000e-01,7.0143243647e-04,8.1212972873e-04
2.3214400000e-01,7.0112779213e-04,8.1488535216e-04
2.3314400000e-01,7.0098976721e-04,8.1548794697e-04
2.3414400000e-01,7.0099951699e-04,8.1453028542e-04
2.3514400000e-01,7.0188048994e-04,8.1542508269e-04
2.3614400000e-01,7.0191053965e-04,8.1662554294e-04
2.3714400000e-01,7.0188289101e-04,8.1730337115e-04
2.3814400000e-01,7.0189242251e-04,8.1571582996e-04
2.3914400000e-01,7.0631947892e-04,8.1408434198e-04
2.4014400000e-01,7.0623878855e-04,8.1533456978e-04
2.4114400000e-01,7.0043119194e-04,8.1578349636e-04
2.4214400000e-01,7.0064590545e-04,8.1515747297e-04
2.4314400000e-01,7.0075948315e-04,8.1577331002e-04
2.4414400000e-01,7.0039852289e-04,8.1543104898e-04
2.4514400000e-01,7.0101261372e-04,8.1735997810e-04
2.4614400000e-01,7.0107162173e-04,8.1539466919e-04
2.4714400000e-01,7.0194524596e-04,8.1619298726e-04
2.4814400000e-01,7.0150825195e-04,8.1646401668e-04
2.4914400000e-01,7.0046720793e-04,8.0851525126e-04
2.5014400000e-01,7.0128662628e-04,8.1495236373e-04
2.5114400000e-01,7.0086607593e-04,8.1586033048e-04
2.5214400000e-01,7.0188893005e-04,8.1614620285e-04
2.5314400000e-01,7.0070163929e-04,8.1604252046e-04
2.5414400000e-01,7.0113477705e-04,8.1529004092e-04
2.5514400000e-01,7.0101021265e-04,8.1546837464e-04
2.5614400000e-01,7.0188529207e-04,8.1498976215e-04
2.5714400000e-01,7.0119414886e-04,8.1407117250e-04
2.5814400000e-01,7.0358481025e-04,8.1595491793e-04
2.5914400000e-01,7.0128589869e-04,8.1379148469e-04
2.6014400000e-01,7.0168280217e-04,8.1332531408e-04
2.6114400000e-01,7.0509311627e-04,8.1266924099e-04
2.6214400000e-01,7.0588670496e-04,8.1140176917e-04
2.6314400000e-01,7.0591835538e-04,8.1149410107e-04
2.6414400000e-01,7.0635564043e-04,8.1227466580e-04
2.6514400000e-01,7.0500245783e-04,8.1122903794e-04
2.6614400000e-01,7.0563153713e-04,8.1337595475e-04
2.6714400000e-01,7.0121852332e-04,8.1287369539e-04
2.6814400000e-01,7.0006914029e-04,8.1327983935e-04
2.6914400000e-01,7.0048830821e-04,8.1283404143e-04
2.7014400000e-01,7.0125468483e-04,8.1168756878e-04
2.7114400000e-01,7.0125286584e-04,8.1150363258e-04
2.7214400000e-01,7.0096524723e-04,8.1291029346e-04
2.7314400000e-01,7.0108850196e-04,8.1143785792e-04
2.7414400000e-01,7.0025751484e-04,8.1287405919e-04
2.7514400000e-01,7.0534952101e-04,8.1191887148e-04
2.7614400000e-01,7.0500514994e-04,8.1249272625e-04
2.7714400000e-01,7.0480738941e-04,8.1376332673e-04
2.7814400000e-01,7.0552981924e-04,8.1463578681e-04
2.7914400000e-01,7.0111680543e-04,8.1285434135e-04
2.8014400000e-01,7.0371424954e-04,8.1349746324e-04
2.8114400000e-01,7.0397611125e-04,8.1320366007e-04
2.8214400000e-01,7.0327296271e-04,8.1253507233e-04
2.8314400000e-01,7.0357833465e-04,8.1192643847e-04
2.8414400000e-01,7.0325841079e-04,8.1792131823e-04
2.8514400000e-01,7.0204034273e-04,8.1480997324e-04
2.8614400000e-01,7.0801303082e-04,8.1433398009e-04
2.8714400000e-01,7.0754096669e-04,8.1383834186e-04
2.8814400000e-01,7.0794005296e-04,8.1354613940e-04
2.8914400000e-01,7.0397276431e-04,8.0678546510e-04
2.9014400000e-01,7.0325942943e-04,8.0669247836e-04
2.9114400000e-01,7.0818816312e-04,8.1199301349e-04
2.9214400000e-01,7.0748035796e-04,8.1164478615e-04
2.9314400000e-01,7.0232803409e-04,8.1182733993e-04
2.9414400000e-01,7.0344634878e-04,8.1262282038e-04
2.9514400000e-01,7.0009096817e-04,8.1454396422e-04
2.9614400000e-01,7.0146415965e-04,8.1452060840e-04
2.9714400000e-01,7.0137677540e-04,8.1411963038e-04
2.9814400000e-01,7.0061127190e-04,8.1499616499e-04
2.9914400000e-01,7.0083144237e-04,8.1402933574e-04
3.0014400000e-01,7.0061578299e-04,8.1266647612e-04
3.0114400000e-01,7.0064997999e-04,8.1336671428e-04
3.0214400000e-01,7.0055568358e-04,8.1298217992e-04
3.0314400000e-01,7.0091795351e-04,8.1329933892e-04
3.0414400000e-01,7.0057962148e-04,8.1315862190e-04
3.0514400000e-01,7.0079571742e-04,8.1380552729e-04
3.0614400000e-01,7.0010646596e-04,8.1329279055e-04
3.0714400000e-01,7.0023073931e-04,8.1323960330e-04
3.0814400000e-01,7.0045549364e-04,8.1361518824e-04
3.0914400000e-01,7.0038215199e-04,8.1475562183e-04
3.1014400000e-01,7.0015288657e-04,8.1305282947e-04
3.1114400000e-01,7.0024929300e-04,8.1317768490e-04
3.1214400000e-01,6.9997695391e-04,8.1299724116e-04
3.1314400000e-01,7.0024616434e-04,8.1183294242e-04
3.1414400000e-01,6.9959343818e-04,8.1219375716e-04
3.1514400000e-01,7.0026762842e-04,8.1235884863e-04
3.1614400000e-01,7.0068344940e-04,8.1130376202e-04
3.1714400000e-01,7.0138114097e-04,8.1154066720e-04
3.1814400000e-01,7.0050387876e-04,8.1039412180e-04
3.1914400000e-01,7.0072594099e-04,8.1184851297e-04
3.2014400000e-01,7.0074333053e-04,8.1255820987e-04
3.2114400000e-01,7.0104630140e-04,8.1456601038e-04
3.2214400000e-01,7.0038382546e-04,8.1445912656e-04
3.2314400000e-01,7.0021698775e-04,8.1244572357e-04
3.2414400000e-01,7.0059242717e-04,8.1452242739e-04
3.2514400000e-01,7.0432484790e-04,8.1336802396e-04
3.2614400000e-01,6.9997200626e-04,8.1097976363e-04
3.2714400000e-01,7.0022695581e-04,8.1465375843e-04
3.2814400000e-01,7.0044014137e-04,8.0753379734e-04
3.2914400000e-01,7.0013171353e-04,8.1223130110e-04
3.3014400000e-01,7.0056812547e-04,8.1387050159e-04
3.3114400000e-01,7.0113164838e-04,8.1437698100e-04
3.3214400000e-01,7.0207715908e-04,8.1334052084e-04
3.3314400000e-01,7.0019341365e-04,8.1508078438e-04
3.3414400000e-01,7.0040638093e-04,8.1203041191e-04
3.3514400000e-01,6.9996494858e-04,8.1420068454e-04
3.3614400000e-01,6.9988607720e-04,8.1505015260e-04
3.3714400000e-01,7.0529662480e-04,8.1307742221e-04
3.3814400000e-01,7.0054375101e-04,8.1223297457e-04
3.3914400000e-01,7.0078385761e-04,8.1089216110e-04
3.4014400000e-01,7.0510643127e-04,8.1277896243e-04
3.4114400000e-01,7.0561807661e-04,8.1194506492e-04
3.4214400000e-01,7.0487709309e-04,8.1114201748e-04
3.4314400000e-01,7.0358211815e-04,8.1312551629e-04
3.4414400000e-01,7.0324458648e-04,8.1133614003e-04
3.4514400000e-01,7.0424190199e-04,8.1261583546e-04
3.4614400000e-01,7.0046080509e-04,8.1238234998e-04
3.4714400000e-01,7.0000947744e-04,8.1164900621e-04
3.4814400000e-01,7.0330919698e-04,8.1132093328e-04
3.4914400000e-01,7.0328416768e-04,8.1230762589e-04
3.5014400000e-01,7.0302594395e-04,8.1105266872e-04
3.5114400000e-01,7.0305424742e-04,8.1120866525e-04
3.5214400000e-01,7.0329173468e-04,8.1183294242e-04
3.5314400000e-01,7.0277164923e-04,8.1271449744e-04
3.5414400000e-01,7.0369416790e-04,8.1201753346e-04
3.5514400000e-01,7.0298316132e-04,8.1259357103e-04
3.5614400000e-01,7.0329486334e-04,8.1336867879e-04
3.5714400000e-01,7.0779664384e-04,8.1299403973e-04
3.5814400000e-01,7.0381727710e-04,8.1302569015e-04
3.5914400000e-01,7.0289141149e-04,8.1204343587e-04
3.6014400000e-01,7.0286449045e-04,8.1076817878e-04
3.6114400000e-01,7.0241963840e-04,8.1140686234e-04
3.6214400000e-01,7.0776310167e-04,8.1288671936e-04
3.6314400000e-01,7.0844856964e-04,8.1158425019e-04
3.6414400000e-01,7.0360118116e-04,8.1203324953e-04
3.6514400000e-01,7.0357891673e-04,8.1150632468e-04
3.6614400000e-01,7.0362148108e-04,8.1099598901e-04
