# Saved on 2025-07-11T18:13:14.229806
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE08
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S)
4.9000144000e+01,5.0834591093e-04,5.8453992096e-04
5.0000144000e+01,5.0013106375e-04,5.8476463892e-04
5.1000144000e+01,4.9829861382e-04,5.8444577007e-04
5.2000144000e+01,4.9907033826e-04,5.8666286350e-04
5.3000144000e+01,5.1039671234e-04,5.8559398894e-04
5.4000144000e+01,5.0539307267e-04,5.8297227952e-04
5.5000144000e+01,5.1097791584e-04,5.8258905483e-04
5.6000144000e+01,5.0236081734e-04,5.8397359680e-04
5.7000144000e+01,5.1249313401e-04,5.8636927861e-04
5.8000144000e+01,5.1424714911e-04,5.8845718740e-04
5.9000144000e+01,5.0123158871e-04,5.8318950323e-04
6.0000144000e+01,4.9970134569e-04,5.7961096900e-04
6.1000144000e+01,5.0877093599e-04,5.8878737036e-04
6.2000144000e+01,4.9992671848e-04,5.8850189816e-04
6.3000144000e+01,5.1110077038e-04,5.8342000557e-04
6.4000144000e+01,4.9842175940e-04,5.8447065385e-04
6.5000144000e+01,4.9829857744e-04,5.8507761423e-04
6.6000144000e+01,5.0651127822e-04,5.9078272898e-04
6.7000144000e+01,4.9849983043e-04,5.8402343711e-04
6.8000144000e+01,5.0913069572e-04,5.8185982198e-04
6.9000144000e+01,4.9515208957e-04,5.8677771449e-04
7.0000144000e+01,4.9849109928e-04,5.8496319980e-04
7.1000144000e+01,5.1327260735e-04,5.4907519370e-04
7.2000144000e+01,5.0290345825e-04,5.4449032177e-04
7.3000144000e+01,5.0133228797e-04,5.4372925661e-04
7.4000144000e+01,5.0885999372e-04,5.4229974921e-04
7.5000144000e+01,5.0366441428e-04,5.4660271417e-04
7.6000144000e+01,5.3131498134e-04,5.4420983361e-04
7.7000144000e+01,5.3857565945e-04,5.4782602092e-04
7.8000144000e+01,5.2965257055e-04,5.5004420574e-04
7.9000144000e+01,5.3944266256e-04,5.4590873333e-04
8.0000144000e+01,5.1351067668e-04,5.4755393649e-04
8.1000144000e+01,5.0973936595e-04,5.4418105719e-04
8.2000144000e+01,5.1003487897e-04,5.4661064496e-04
8.3000144000e+01,5.0617378292e-04,5.4430609453e-04
8.4000144000e+01,5.0758219004e-04,5.4401589296e-04
8.5000144000e+01,5.1190094382e-04,5.4131385696e-04
8.6000144000e+01,5.0976032071e-04,5.4415035265e-04
8.7000144000e+01,5.1009756135e-04,5.4498701502e-04
8.8000144000e+01,4.9917933211e-04,5.4821455706e-04
8.9000144000e+01,5.1273629651e-04,5.4420317610e-04
9.0000144000e+01,4.9675345508e-04,5.4434258345e-04
9.1000144000e+01,5.0195001677e-04,5.4360563809e-04
9.2000144000e+01,5.0774568081e-04,5.4460884712e-04
9.3000144000e+01,5.0943323004e-04,5.4289881518e-04
9.4000144000e+01,4.9668407883e-04,5.4404175899e-04
9.5000144000e+01,5.0207010645e-04,5.4442651162e-04
9.6000144000e+01,5.0659604312e-04,5.4439744417e-04
9.7000144000e+01,4.9898135330e-04,5.4505802837e-04
9.8000144000e+01,5.0760743761e-04,5.4195992561e-04
9.9000144000e+01,5.0720384024e-04,5.4284711950e-04
1.0000014400e+02,5.0286907936e-04,5.4212207033e-04
1.0100014400e+02,5.0044425734e-04,5.3276427934e-04
1.0200014400e+02,5.0770850066e-04,5.4262280173e-04
1.0300014400e+02,5.0634313084e-04,5.4668656958e-04
1.0400014400e+02,5.0822887715e-04,5.3180694522e-04
1.0500014400e+02,5.0610498874e-04,5.3164578276e-04
1.0600014400e+02,5.0694659876e-04,5.3004449001e-04
1.0700014400e+02,5.0034977903e-04,5.2478553698e-04
1.0800014400e+02,5.1201430324e-04,5.3065767133e-04
1.0900014400e+02,5.0157410442e-04,5.3082188970e-04
1.1000014400e+02,5.0594338973e-04,5.3145744459e-04
1.1100014400e+02,5.0560891395e-04,5.3074414609e-04
1.1200014400e+02,5.0672057114e-04,5.3085208492e-04
1.1300014400e+02,5.0249203923e-04,5.3307401686e-04
1.1400014400e+02,4.9693233450e-04,5.2990708355e-04
1.1500014400e+02,4.9567730457e-04,5.3367810324e-04
1.1600014400e+02,5.0669932534e-04,5.3135121561e-04
1.1700014400e+02,5.0583494158e-04,5.3404753999e-04
1.1800014400e+02,4.9094865972e-04,5.3473864682e-04
1.1900014400e+02,4.9855905672e-04,5.3197276429e-04
1.2000014400e+02,5.0456645113e-04,5.3000534535e-04
1.2100014400e+02,5.0831113185e-04,5.3134855989e-04
1.2200014400e+02,5.0750757509e-04,5.3040846979e-04
1.2300014400e+02,5.0729911891e-04,5.3189942264e-04
1.2400014400e+02,5.1098821132e-04,5.3076717450e-04
1.2500014400e+02,5.0728667702e-04,5.3289688367e-04
1.2600014400e+02,4.9727117585e-04,5.3196337831e-04
1.2700014400e+02,5.0739006838e-04,5.2879495342e-04
1.2800014400e+02,5.0724280300e-04,5.3171559557e-04
1.2900014400e+02,4.9821177527e-04,5.2784926083e-04
1.3000014400e+02,5.0166076107e-04,5.2999621403e-04
1.3100014400e+02,5.1051865739e-04,5.2798026445e-04
1.3200014400e+02,4.9607187975e-04,5.2810715715e-04
1.3300014400e+02,5.1132643421e-04,5.2856554248e-04
1.3400014400e+02,5.1073726354e-04,5.2795603551e-04
1.3500014400e+02,5.1008413720e-04,5.2796487580e-04
1.3600014400e+02,5.1490627811e-04,5.2865147154e-04
1.3700014400e+02,4.9713369663e-04,5.2978750318e-04
1.3800014400e+02,5.1045826694e-04,5.2909905207e-04
1.3900014400e+02,5.0882692449e-04,5.2965126088e-04
1.4000014400e+02,5.1083690778e-04,5.2966817748e-04
1.4100014400e+02,5.0988142902e-04,5.3599098464e-04
1.4200014400e+02,5.0851009291e-04,5.2742994740e-04
1.4300014400e+02,4.9404337915e-04,5.3142077377e-04
1.4400014400e+02,5.0109476433e-04,5.2871539083e-04
1.4500014400e+02,5.2062838222e-04,5.2716972277e-04
1.4600014400e+02,5.1455437642e-04,5.2890885854e-04
1.4700014400e+02,5.1508344768e-04,5.2792809583e-04
1.4800014400e+02,5.0831331464e-04,5.2770807088e-04
1.4900014400e+02,5.1999071729e-04,5.2810773923e-04
1.5000014400e+02,5.1582683227e-04,5.2925599448e-04
1.5100014400e+02,5.1668659580e-04,5.2784900618e-04
1.5200014400e+02,5.1201048336e-04,5.2772236813e-04
1.5300014400e+02,5.1640345191e-04,5.2779494581e-04
1.5400014400e+02,5.1758775953e-04,5.2747345762e-04
1.5500014400e+02,5.1762919611e-04,5.2692506870e-04
1.5600014400e+02,5.1579761930e-04,5.2878793213e-04
1.5700014400e+02,5.1866969443e-04,5.2839917771e-04
1.5800014400e+02,5.1567076298e-04,5.2797178796e-04
1.5900014400e+02,5.1480452385e-04,5.2929564845e-04
1.6000014400e+02,5.1754366723e-04,5.3083222156e-04
1.6100014400e+02,5.1735740271e-04,5.2998439060e-04
1.6200014400e+02,5.1665971114e-04,5.2715207858e-04
1.6300014400e+02,5.1187438658e-04,5.2991963457e-04
1.6400014400e+02,5.1890860050e-04,5.2868574130e-04
1.6500014400e+02,5.1392671594e-04,5.2693558246e-04
1.6600014400e+02,5.1288643590e-04,5.2935869462e-04
1.6700014400e+02,5.1249808166e-04,5.2756571677e-04
1.6800014400e+02,5.1000602980e-04,5.2944284107e-04
1.6900014400e+02,5.1175225963e-04,5.3116778872e-04
1.7000014400e+02,5.1106770115e-04,5.2897066780e-04
1.7100014400e+02,5.1093615184e-04,5.2990355471e-04
1.7200014400e+02,5.1327529945e-04,5.2902454627e-04
1.7300014400e+02,5.1311933930e-04,5.2823688748e-04
1.7400014400e+02,5.1109422202e-04,5.2980089094e-04
1.7500014400e+02,5.1279996114e-04,5.2864157624e-04
1.7600014400e+02,5.1122209697e-04,5.3060924984e-04
1.7700014400e+02,5.1121456636e-04,5.2872801461e-04
1.7800014400e+02,5.3975123592e-04,5.2880059229e-04
