# Saved on 2025-06-30T11:58:56.659736
# Name: Shreenidhi
# Sample_ID: Batch5_Sample7_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 10
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.3
#   Neg_Voltage: -1.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0016
#   num_level: 10
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A),Loop 6 (A),Loop 7 (A),Loop 8 (A),Loop 9 (A),Loop 10 (A)
-1.5000000000e-01,7.6380000000e-05,7.2192000000e-05,7.7728000000e-05,7.9090000000e-05,7.8010000000e-05,7.6502000000e-05,7.7816000000e-05,7.5712000000e-05,8.1660000000e-05,7.1076000000e-05
-1.6500000000e-01,8.4724000000e-05,8.0210000000e-05,8.6016000000e-05,8.8648000000e-05,8.6312000000e-05,8.5216000000e-05,8.6408000000e-05,8.3894000000e-05,9.0568000000e-05,7.9226000000e-05
-1.8000000000e-01,9.3090000000e-05,8.8758000000e-05,9.4870000000e-05,9.7548000000e-05,9.4872000000e-05,9.3872000000e-05,9.4522000000e-05,9.2190000000e-05,9.8988000000e-05,8.7474000000e-05
-1.9500000000e-01,1.0142000000e-04,9.7302000000e-05,1.0370000000e-04,1.0664000000e-04,1.0418000000e-04,1.0266000000e-04,1.0386000000e-04,1.0050000000e-04,1.0876000000e-04,9.5372000000e-05
-2.1000000000e-01,1.1042000000e-04,1.0540000000e-04,1.1202000000e-04,1.1606000000e-04,1.1340000000e-04,1.1200000000e-04,1.1348000000e-04,1.0952000000e-04,1.1828000000e-04,1.0390000000e-04
-2.2500000000e-01,1.1874000000e-04,1.1402000000e-04,1.2168000000e-04,1.2600000000e-04,1.2274000000e-04,1.2066000000e-04,1.2238000000e-04,1.1878000000e-04,1.2808000000e-04,1.1190000000e-04
-2.4000000000e-01,1.2768000000e-04,1.2322000000e-04,1.3138000000e-04,1.3532000000e-04,1.3112000000e-04,1.2958000000e-04,1.3148000000e-04,1.2408000000e-04,1.3742000000e-04,1.2136000000e-04
-2.5500000000e-01,1.3728000000e-04,1.3234000000e-04,1.4128000000e-04,1.4480000000e-04,1.4060000000e-04,1.3978000000e-04,1.4086000000e-04,1.3230000000e-04,1.4736000000e-04,1.3028000000e-04
-2.7000000000e-01,1.4644000000e-04,1.4156000000e-04,1.5080000000e-04,1.5530000000e-04,1.5064000000e-04,1.4948000000e-04,1.5062000000e-04,1.4254000000e-04,1.5724000000e-04,1.3966000000e-04
-2.8500000000e-01,1.5512000000e-04,1.5132000000e-04,1.5984000000e-04,1.6494000000e-04,1.6048000000e-04,1.5972000000e-04,1.6068000000e-04,1.5172000000e-04,1.6858000000e-04,1.4916000000e-04
-3.0000000000e-01,1.6692000000e-04,1.6050000000e-04,1.7080000000e-04,1.7618000000e-04,1.7134000000e-04,1.6958000000e-04,1.7132000000e-04,1.6184000000e-04,1.7856000000e-04,1.5870000000e-04
-3.1500000000e-01,1.7454000000e-04,1.6994000000e-04,1.8050000000e-04,1.8720000000e-04,1.8070000000e-04,1.7970000000e-04,1.8284000000e-04,1.7154000000e-04,1.8878000000e-04,1.6834000000e-04
-3.3000000000e-01,1.8472000000e-04,1.8160000000e-04,1.9132000000e-04,1.9750000000e-04,1.9116000000e-04,1.9032000000e-04,1.9362000000e-04,1.7912000000e-04,1.9940000000e-04,1.7846000000e-04
-3.4500000000e-01,1.9538000000e-04,1.9132000000e-04,2.0240000000e-04,2.0914000000e-04,2.0210000000e-04,1.9896000000e-04,2.0380000000e-04,1.8950000000e-04,2.1050000000e-04,1.8968000000e-04
-3.6000000000e-01,2.0564000000e-04,2.0202000000e-04,2.1264000000e-04,2.2052000000e-04,2.1290000000e-04,2.1010000000e-04,2.1410000000e-04,1.9946000000e-04,2.2146000000e-04,1.9932000000e-04
-3.7500000000e-01,2.1786000000e-04,2.1292000000e-04,2.2426000000e-04,2.3184000000e-04,2.2418000000e-04,2.2154000000e-04,2.2578000000e-04,2.1040000000e-04,2.3284000000e-04,2.0980000000e-04
-3.9000000000e-01,2.2678000000e-04,2.2390000000e-04,2.3568000000e-04,2.4390000000e-04,2.3544000000e-04,2.3214000000e-04,2.3766000000e-04,2.2154000000e-04,2.4548000000e-04,2.2068000000e-04
-4.0500000000e-01,2.3960000000e-04,2.3466000000e-04,2.4684000000e-04,2.5632000000e-04,2.4616000000e-04,2.4364000000e-04,2.4952000000e-04,2.3204000000e-04,2.5726000000e-04,2.3200000000e-04
-4.2000000000e-01,2.4980000000e-04,2.4702000000e-04,2.5960000000e-04,2.6822000000e-04,2.5720000000e-04,2.5528000000e-04,2.6122000000e-04,2.4316000000e-04,2.6818000000e-04,2.4378000000e-04
-4.3500000000e-01,2.6064000000e-04,2.5876000000e-04,2.7100000000e-04,2.7946000000e-04,2.6834000000e-04,2.6696000000e-04,2.7314000000e-04,2.5442000000e-04,2.8104000000e-04,2.5500000000e-04
-4.5000000000e-01,2.7262000000e-04,2.6986000000e-04,2.8356000000e-04,2.9300000000e-04,2.8134000000e-04,2.7932000000e-04,2.8576000000e-04,2.6596000000e-04,2.9410000000e-04,2.6772000000e-04
-4.6500000000e-01,2.8442000000e-04,2.8222000000e-04,2.9608000000e-04,3.0644000000e-04,2.9364000000e-04,2.9204000000e-04,2.9870000000e-04,2.7832000000e-04,3.0702000000e-04,2.7970000000e-04
-4.8000000000e-01,2.9630000000e-04,2.9424000000e-04,3.0956000000e-04,3.2050000000e-04,3.0650000000e-04,3.0452000000e-04,3.1240000000e-04,2.9036000000e-04,3.2026000000e-04,2.8560000000e-04
-4.9500000000e-01,3.0904000000e-04,3.0724000000e-04,3.2324000000e-04,3.3386000000e-04,3.1796000000e-04,3.1634000000e-04,3.2514000000e-04,3.0324000000e-04,3.3318000000e-04,2.9854000000e-04
-5.1000000000e-01,3.2176000000e-04,3.2040000000e-04,3.3716000000e-04,3.4690000000e-04,3.3058000000e-04,3.3044000000e-04,3.3748000000e-04,3.1466000000e-04,3.4712000000e-04,3.1346000000e-04
-5.2500000000e-01,3.3452000000e-04,3.3266000000e-04,3.5058000000e-04,3.6184000000e-04,3.4502000000e-04,3.4412000000e-04,3.5178000000e-04,3.2850000000e-04,3.6098000000e-04,3.2502000000e-04
-5.4000000000e-01,3.4462000000e-04,3.4676000000e-04,3.6446000000e-04,3.7448000000e-04,3.5866000000e-04,3.5816000000e-04,3.6478000000e-04,3.4230000000e-04,3.7544000000e-04,3.3922000000e-04
-5.5500000000e-01,3.5846000000e-04,3.5960000000e-04,3.7920000000e-04,3.9020000000e-04,3.7284000000e-04,3.7184000000e-04,3.7976000000e-04,3.5636000000e-04,3.9016000000e-04,3.5310000000e-04
-5.7000000000e-01,3.7280000000e-04,3.7442000000e-04,3.9324000000e-04,4.0574000000e-04,3.8690000000e-04,3.8578000000e-04,3.9476000000e-04,3.7006000000e-04,4.0446000000e-04,3.6404000000e-04
-5.8500000000e-01,3.8770000000e-04,3.8920000000e-04,4.0808000000e-04,4.2014000000e-04,4.0100000000e-04,4.0082000000e-04,4.0862000000e-04,3.8364000000e-04,4.1910000000e-04,3.8116000000e-04
-6.0000000000e-01,4.0222000000e-04,4.0360000000e-04,4.2454000000e-04,4.3490000000e-04,4.1376000000e-04,4.1516000000e-04,4.2410000000e-04,3.9850000000e-04,4.3500000000e-04,3.9762000000e-04
-6.1500000000e-01,4.1624000000e-04,4.1896000000e-04,4.3902000000e-04,4.5044000000e-04,4.2894000000e-04,4.2990000000e-04,4.3934000000e-04,4.1290000000e-04,4.5020000000e-04,4.1276000000e-04
-6.3000000000e-01,4.3416000000e-04,4.3454000000e-04,4.5454000000e-04,4.6660000000e-04,4.4450000000e-04,4.4716000000e-04,4.5426000000e-04,4.2882000000e-04,4.6612000000e-04,4.2396000000e-04
-6.4500000000e-01,4.4956000000e-04,4.5004000000e-04,4.7030000000e-04,4.8346000000e-04,4.6210000000e-04,4.6198000000e-04,4.7054000000e-04,4.4440000000e-04,4.8248000000e-04,4.4206000000e-04
-6.6000000000e-01,4.6458000000e-04,4.6590000000e-04,4.8644000000e-04,5.0036000000e-04,4.7564000000e-04,4.7846000000e-04,4.8714000000e-04,4.5928000000e-04,4.9928000000e-04,4.5772000000e-04
-6.7500000000e-01,4.8302000000e-04,4.8276000000e-04,5.0380000000e-04,5.1734000000e-04,4.9072000000e-04,4.9542000000e-04,5.0054000000e-04,4.7622000000e-04,5.1362000000e-04,4.7518000000e-04
-6.9000000000e-01,4.9952000000e-04,5.0084000000e-04,5.2140000000e-04,5.3332000000e-04,5.0764000000e-04,5.1090000000e-04,5.1888000000e-04,4.9358000000e-04,5.3398000000e-04,4.9210000000e-04
-7.0500000000e-01,5.1502000000e-04,5.1590000000e-04,5.3898000000e-04,5.5118000000e-04,5.2630000000e-04,5.3268000000e-04,5.3704000000e-04,5.1004000000e-04,5.5164000000e-04,5.0980000000e-04
-7.2000000000e-01,5.3262000000e-04,5.3320000000e-04,5.5570000000e-04,5.6896000000e-04,5.4390000000e-04,5.4522000000e-04,5.5352000000e-04,5.2734000000e-04,5.7372000000e-04,5.2656000000e-04
-7.3500000000e-01,5.5076000000e-04,5.5318000000e-04,5.7342000000e-04,5.8864000000e-04,5.6110000000e-04,5.6646000000e-04,5.7350000000e-04,5.4460000000e-04,5.9006000000e-04,5.4282000000e-04
-7.5000000000e-01,5.6936000000e-04,5.7116000000e-04,5.9292000000e-04,6.1184000000e-04,5.8230000000e-04,5.8348000000e-04,5.9150000000e-04,5.6380000000e-04,6.0734000000e-04,5.6218000000e-04
-7.6500000000e-01,5.8736000000e-04,5.9026000000e-04,6.1264000000e-04,6.2914000000e-04,5.9924000000e-04,6.0340000000e-04,6.0726000000e-04,5.8000000000e-04,6.2718000000e-04,5.8116000000e-04
-7.8000000000e-01,6.0758000000e-04,6.0782000000e-04,6.4112000000e-04,6.4886000000e-04,6.1928000000e-04,6.2118000000e-04,6.3054000000e-04,6.0192000000e-04,6.4720000000e-04,6.0022000000e-04
-7.9500000000e-01,6.2782000000e-04,6.2766000000e-04,6.5234000000e-04,6.6634000000e-04,6.3796000000e-04,6.3926000000e-04,6.4802000000e-04,6.2262000000e-04,6.6514000000e-04,6.2028000000e-04
-8.1000000000e-01,6.4688000000e-04,6.4844000000e-04,6.6734000000e-04,6.8956000000e-04,6.5926000000e-04,6.5836000000e-04,6.6924000000e-04,6.4228000000e-04,6.8716000000e-04,6.4050000000e-04
-8.2500000000e-01,6.6780000000e-04,6.6600000000e-04,6.9078000000e-04,7.1828000000e-04,6.7794000000e-04,6.8084000000e-04,6.9046000000e-04,6.6112000000e-04,7.0200000000e-04,6.5954000000e-04
-8.4000000000e-01,6.8864000000e-04,6.8802000000e-04,7.1676000000e-04,7.2904000000e-04,6.9946000000e-04,6.9982000000e-04,7.0966000000e-04,6.8164000000e-04,7.2696000000e-04,6.8080000000e-04
-8.5500000000e-01,7.1074000000e-04,7.0850000000e-04,7.3790000000e-04,7.5372000000e-04,7.2132000000e-04,7.2072000000e-04,7.3156000000e-04,7.0614000000e-04,7.5418000000e-04,7.0266000000e-04
-8.7000000000e-01,7.3352000000e-04,7.3054000000e-04,7.5800000000e-04,7.7586000000e-04,7.4236000000e-04,7.4504000000e-04,7.5348000000e-04,7.1954000000e-04,7.7184000000e-04,7.2566000000e-04
-8.8500000000e-01,7.5768000000e-04,7.5424000000e-04,7.8272000000e-04,7.9810000000e-04,7.6480000000e-04,7.7062000000e-04,7.7480000000e-04,7.4108000000e-04,7.9246000000e-04,7.4654000000e-04
-9.0000000000e-01,7.8106000000e-04,7.8022000000e-04,8.0306000000e-04,8.2590000000e-04,7.8798000000e-04,7.9020000000e-04,7.9738000000e-04,7.6520000000e-04,8.1624000000e-04,7.6794000000e-04
-9.1500000000e-01,8.0288000000e-04,8.0300000000e-04,8.2768000000e-04,8.4330000000e-04,8.0982000000e-04,8.1310000000e-04,8.2206000000e-04,7.8574000000e-04,8.4336000000e-04,7.8970000000e-04
-9.3000000000e-01,8.2998000000e-04,8.2150000000e-04,8.4866000000e-04,8.6770000000e-04,8.3322000000e-04,8.3952000000e-04,8.4724000000e-04,8.0836000000e-04,8.6306000000e-04,8.1250000000e-04
-9.4500000000e-01,8.5170000000e-04,8.5282000000e-04,8.7476000000e-04,8.9228000000e-04,8.5732000000e-04,8.6178000000e-04,8.6914000000e-04,8.3372000000e-04,8.8702000000e-04,8.3758000000e-04
-9.6000000000e-01,8.7874000000e-04,8.7576000000e-04,8.9548000000e-04,9.1586000000e-04,8.8022000000e-04,8.8744000000e-04,8.9490000000e-04,8.5762000000e-04,9.1462000000e-04,8.6106000000e-04
-9.7500000000e-01,8.9948000000e-04,8.9940000000e-04,9.2138000000e-04,9.4792000000e-04,9.0562000000e-04,9.1372000000e-04,9.2004000000e-04,8.8454000000e-04,9.3294000000e-04,8.8702000000e-04
-9.9000000000e-01,9.2670000000e-04,9.2558000000e-04,9.4242000000e-04,9.6856000000e-04,9.3226000000e-04,9.3918000000e-04,9.4702000000e-04,9.0844000000e-04,9.6360000000e-04,9.1216000000e-04
-1.0050000000e+00,9.5860000000e-04,9.5318000000e-04,9.7356000000e-04,1.0038000000e-03,9.5808000000e-04,9.6316000000e-04,9.6966000000e-04,9.4324000000e-04,9.8960000000e-04,9.3536000000e-04
-1.0200000000e+00,9.7562000000e-04,9.7490000000e-04,1.0014000000e-03,1.0286000000e-03,9.8120000000e-04,9.9006000000e-04,9.9284000000e-04,9.7024000000e-04,1.0116000000e-03,9.7718000000e-04
-1.0350000000e+00,1.0094000000e-03,1.0072000000e-03,1.0288000000e-03,1.0596000000e-03,1.0076000000e-03,1.0168000000e-03,1.0210000000e-03,9.9182000000e-04,1.0432000000e-03,1.0032000000e-03
-1.0500000000e+00,1.0308000000e-03,1.0350000000e-03,1.0574000000e-03,1.0880000000e-03,1.0394000000e-03,1.0542000000e-03,1.0544000000e-03,1.0174000000e-03,1.0684000000e-03,1.0230000000e-03
-1.0650000000e+00,1.0630000000e-03,1.0622000000e-03,1.0890000000e-03,1.1118000000e-03,1.0620000000e-03,1.0814000000e-03,1.0814000000e-03,1.0508000000e-03,1.1016000000e-03,1.0624000000e-03
-1.0800000000e+00,1.0962000000e-03,1.1046000000e-03,1.1196000000e-03,1.1396000000e-03,1.0974000000e-03,1.1044000000e-03,1.1082000000e-03,1.0756000000e-03,1.1322000000e-03,1.0788000000e-03
-1.0950000000e+00,1.1248000000e-03,1.1238000000e-03,1.1520000000e-03,1.1734000000e-03,1.1292000000e-03,1.1402000000e-03,1.1376000000e-03,1.1124000000e-03,1.1626000000e-03,1.1216000000e-03
-1.1100000000e+00,1.1562000000e-03,1.1516000000e-03,1.1794000000e-03,1.2088000000e-03,1.1624000000e-03,1.1676000000e-03,1.1700000000e-03,1.1516000000e-03,1.1850000000e-03,1.1560000000e-03
-1.1250000000e+00,1.1932000000e-03,1.1820000000e-03,1.2106000000e-03,1.2284000000e-03,1.1932000000e-03,1.1968000000e-03,1.2024000000e-03,1.1826000000e-03,1.2234000000e-03,1.1876000000e-03
-1.1400000000e+00,1.2208000000e-03,1.2236000000e-03,1.2356000000e-03,1.2694000000e-03,1.2250000000e-03,1.2232000000e-03,1.2342000000e-03,1.2156000000e-03,1.2494000000e-03,1.2136000000e-03
-1.1550000000e+00,1.2544000000e-03,1.2516000000e-03,1.2688000000e-03,1.2946000000e-03,1.2556000000e-03,1.2678000000e-03,1.2678000000e-03,1.2448000000e-03,1.2872000000e-03,1.2462000000e-03
-1.1700000000e+00,1.2896000000e-03,1.2974000000e-03,1.3122000000e-03,1.3284000000e-03,1.2868000000e-03,1.2932000000e-03,1.2988000000e-03,1.2740000000e-03,1.3164000000e-03,1.2828000000e-03
-1.1850000000e+00,1.3228000000e-03,1.3268000000e-03,1.3444000000e-03,1.3646000000e-03,1.3258000000e-03,1.3300000000e-03,1.3356000000e-03,1.2998000000e-03,1.3542000000e-03,1.3362000000e-03
-1.2000000000e+00,1.3582000000e-03,1.3670000000e-03,1.3870000000e-03,1.4018000000e-03,1.3804000000e-03,1.3624000000e-03,1.3796000000e-03,1.3394000000e-03,1.3918000000e-03,1.3596000000e-03
-1.2150000000e+00,1.3866000000e-03,1.4000000000e-03,1.4236000000e-03,1.4498000000e-03,1.4102000000e-03,1.4016000000e-03,1.4044000000e-03,1.3822000000e-03,1.4374000000e-03,1.3926000000e-03
-1.2300000000e+00,1.4426000000e-03,1.4278000000e-03,1.4460000000e-03,1.4894000000e-03,1.4482000000e-03,1.4408000000e-03,1.4392000000e-03,1.4320000000e-03,1.4828000000e-03,1.4314000000e-03
-1.2450000000e+00,1.4816000000e-03,1.4662000000e-03,1.4980000000e-03,1.5064000000e-03,1.4862000000e-03,1.4726000000e-03,1.4718000000e-03,1.4634000000e-03,1.5144000000e-03,1.4616000000e-03
-1.2600000000e+00,1.5276000000e-03,1.5156000000e-03,1.5474000000e-03,1.5566000000e-03,1.5182000000e-03,1.5216000000e-03,1.5180000000e-03,1.5128000000e-03,1.5572000000e-03,1.5000000000e-03
-1.2750000000e+00,1.5560000000e-03,1.5598000000e-03,1.5608000000e-03,1.6120000000e-03,1.5610000000e-03,1.5594000000e-03,1.5584000000e-03,1.5638000000e-03,1.5930000000e-03,1.5454000000e-03
-1.2900000000e+00,1.5986000000e-03,1.5944000000e-03,1.6414000000e-03,1.6428000000e-03,1.5984000000e-03,1.6100000000e-03,1.6072000000e-03,1.5976000000e-03,1.6368000000e-03,1.5790000000e-03
-1.3050000000e+00,1.6406000000e-03,1.6488000000e-03,1.7118000000e-03,1.6784000000e-03,1.6382000000e-03,1.6352000000e-03,1.6408000000e-03,1.6324000000e-03,1.6752000000e-03,1.6304000000e-03
-1.3200000000e+00,1.6854000000e-03,1.6978000000e-03,1.7476000000e-03,1.7316000000e-03,1.6780000000e-03,1.6922000000e-03,1.6972000000e-03,1.6764000000e-03,1.7258000000e-03,1.6776000000e-03
-1.3350000000e+00,1.7346000000e-03,1.7320000000e-03,1.7656000000e-03,1.7640000000e-03,1.7130000000e-03,1.7232000000e-03,1.7296000000e-03,1.7264000000e-03,1.7564000000e-03,1.7222000000e-03
-1.3500000000e+00,1.7778000000e-03,1.7632000000e-03,1.8192000000e-03,1.8074000000e-03,1.7650000000e-03,1.7694000000e-03,1.7756000000e-03,1.7516000000e-03,1.8184000000e-03,1.7662000000e-03
-1.3650000000e+00,1.8352000000e-03,1.8284000000e-03,1.8674000000e-03,1.8540000000e-03,1.8354000000e-03,1.8224000000e-03,1.8284000000e-03,1.8176000000e-03,1.8480000000e-03,1.8122000000e-03
-1.3800000000e+00,1.8834000000e-03,1.8994000000e-03,1.9210000000e-03,1.8948000000e-03,1.8784000000e-03,1.8716000000e-03,1.8682000000e-03,1.8574000000e-03,1.8988000000e-03,1.8522000000e-03
-1.3950000000e+00,1.9250000000e-03,1.9238000000e-03,1.9662000000e-03,1.9548000000e-03,1.9164000000e-03,1.9058000000e-03,1.9250000000e-03,1.9090000000e-03,1.9324000000e-03,1.9146000000e-03
-1.4100000000e+00,1.9760000000e-03,1.9730000000e-03,2.0276000000e-03,2.0320000000e-03,1.9886000000e-03,1.9684000000e-03,1.9596000000e-03,1.9640000000e-03,1.9880000000e-03,1.9724000000e-03
-1.4250000000e+00,2.0396000000e-03,2.0394000000e-03,2.0682000000e-03,2.0550000000e-03,2.0510000000e-03,2.0134000000e-03,1.9968000000e-03,2.0454000000e-03,2.0226000000e-03,2.0196000000e-03
-1.4400000000e+00,2.0694000000e-03,2.0992000000e-03,2.0920000000e-03,2.1086000000e-03,2.0878000000e-03,2.0692000000e-03,2.0452000000e-03,2.0852000000e-03,2.0686000000e-03,2.0604000000e-03
-1.4550000000e+00,2.1294000000e-03,2.1450000000e-03,2.1302000000e-03,2.1674000000e-03,2.1506000000e-03,2.1074000000e-03,2.1002000000e-03,2.1160000000e-03,2.1358000000e-03,2.1266000000e-03
-1.4700000000e+00,2.1940000000e-03,2.2164000000e-03,2.1822000000e-03,2.2216000000e-03,2.1740000000e-03,2.1674000000e-03,2.1556000000e-03,2.1912000000e-03,2.1886000000e-03,2.1850000000e-03
-1.4850000000e+00,2.2432000000e-03,2.2704000000e-03,2.2238000000e-03,2.2832000000e-03,2.2372000000e-03,2.2244000000e-03,2.2234000000e-03,2.2532000000e-03,2.2460000000e-03,2.2352000000e-03
-1.5000000000e+00,2.2864000000e-03,2.3356000000e-03,2.2778000000e-03,2.3132000000e-03,2.3000000000e-03,2.2848000000e-03,2.2852000000e-03,2.2744000000e-03,2.2862000000e-03,2.2770000000e-03
-1.5000000000e+00,2.2850000000e-03,2.3252000000e-03,2.2862000000e-03,2.3352000000e-03,2.3010000000e-03,2.2782000000e-03,2.2830000000e-03,2.2942000000e-03,2.2638000000e-03,2.2942000000e-03
-1.4850000000e+00,2.2222000000e-03,2.2596000000e-03,2.2194000000e-03,2.2426000000e-03,2.2464000000e-03,2.2506000000e-03,2.2512000000e-03,2.2082000000e-03,2.2176000000e-03,2.2420000000e-03
-1.4700000000e+00,2.1970000000e-03,2.2322000000e-03,2.1512000000e-03,2.2374000000e-03,2.1694000000e-03,2.2112000000e-03,2.1810000000e-03,2.1646000000e-03,2.1906000000e-03,2.1948000000e-03
-1.4550000000e+00,2.1484000000e-03,2.1850000000e-03,2.1122000000e-03,2.1564000000e-03,2.1350000000e-03,2.1512000000e-03,2.1306000000e-03,2.1036000000e-03,2.1206000000e-03,2.1594000000e-03
