# Saved on 2025-06-24T12:30:42.248953
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0003
#   max_gtarget: 0.003
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.003
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S)
4.4144000000e-02,3.0720573704e-04,5.9293397499e-04
4.5144000000e-02,2.9663293390e-04,5.9486763348e-04
4.6144000000e-02,2.9620739951e-04,5.9623016568e-04
4.7144000000e-02,2.9119837563e-04,5.9321377194e-04
4.8144000000e-02,2.9752469345e-04,5.8959340095e-04
4.9144000000e-02,3.0211414924e-04,5.8437286498e-04
5.0144000000e-02,2.9755790820e-04,5.9458321630e-04
5.1144000000e-02,2.9542294214e-04,5.9253306972e-04
5.2144000000e-02,3.0475917811e-04,5.9054509620e-04
5.3144000000e-02,3.0662413337e-04,5.8460995206e-04
5.4144000000e-02,3.0682829674e-04,5.9030295233e-04
5.5144000000e-02,3.1268085877e-04,5.8917608840e-04
5.6144000000e-02,2.9842267395e-04,5.9381840401e-04
5.7144000000e-02,3.0514866012e-04,5.9835892898e-04
5.8144000000e-02,3.0375756978e-04,5.9962927480e-04
5.9144000000e-02,3.0877297831e-04,6.0213111283e-04
6.0144000000e-02,3.0735136534e-04,5.9584705014e-04
6.1144000000e-02,3.0552553653e-04,6.0430993472e-04
6.2144000000e-02,3.0001154300e-04,5.9753248934e-04
6.3144000000e-02,2.9458587960e-04,5.9588623117e-04
6.4144000000e-02,3.0225395676e-04,5.8723024267e-04
6.5144000000e-02,2.9989943869e-04,5.8836008975e-04
6.6144000000e-02,3.0002920539e-04,5.8345143771e-04
6.7144000000e-02,2.9123188142e-04,5.9408532252e-04
6.8144000000e-02,3.0386883736e-04,5.9029702243e-04
6.9144000000e-02,2.9766973967e-04,5.9134341427e-04
7.0144000000e-02,3.0823859561e-04,5.9029331169e-04
7.1144000000e-02,3.0814571801e-04,5.9022673668e-04
7.2144000000e-02,3.1871768442e-04,5.9246634919e-04
7.3144000000e-02,3.0826387956e-04,5.9517005866e-04
7.4144000000e-02,3.0361296012e-04,5.9993464674e-04
7.5144000000e-02,3.0669794796e-04,5.9022899222e-04
7.6144000000e-02,3.0853520002e-04,5.9089812567e-04
7.7144000000e-02,3.0624200008e-04,5.9684967709e-04
7.8144000000e-02,2.9789169275e-04,6.0076647060e-04
7.9144000000e-02,2.9384567824e-04,5.9438330936e-04
8.0144000000e-02,2.8653725167e-04,5.9577214415e-04
8.1144000000e-02,3.0234161386e-04,5.8875975810e-04
8.2144000000e-02,2.9513934351e-04,5.8631885622e-04
8.3144000000e-02,2.9822787837e-04,5.8496421843e-04
8.4144000000e-02,2.9320653994e-04,5.8540714235e-04
8.5144000000e-02,3.0008590329e-04,5.9194127971e-04
8.6144000000e-02,3.0412385968e-04,5.8534747950e-04
8.7144000000e-02,3.0426324884e-04,5.8637666370e-04
8.8144000000e-02,3.0801678804e-04,5.8841029386e-04
8.9144000000e-02,3.0692866858e-04,5.9710029745e-04
9.0144000000e-02,3.0455306842e-04,5.9346806665e-04
9.1144000000e-02,3.0391251130e-04,6.0029571614e-04
9.2144000000e-02,3.1406787457e-04,5.8716945205e-04
9.3144000000e-02,3.1204526749e-04,5.9213540226e-04
9.4144000000e-02,3.0805014831e-04,5.9193873312e-04
9.5144000000e-02,2.9755055948e-04,5.9353267716e-04
9.6144000000e-02,2.9809300031e-04,5.9428151872e-04
9.7144000000e-02,2.9148719477e-04,5.9211644839e-04
9.8144000000e-02,2.9756258300e-04,5.9139798395e-04
9.9144000000e-02,3.0191664337e-04,5.8471796365e-04
1.0014400000e-01,2.9760782127e-04,5.9426882217e-04
1.0114400000e-01,2.9605034797e-04,5.9178746596e-04
1.0214400000e-01,2.9904202165e-04,5.9128957218e-04
1.0314400000e-01,3.0676961615e-04,5.8236528275e-04
1.0414400000e-01,3.0791357858e-04,5.8941288444e-04
1.0514400000e-01,3.1231487810e-04,5.9089485148e-04
1.0614400000e-01,2.9900880691e-04,5.9406906075e-04
1.0714400000e-01,3.0728322599e-04,5.9751637309e-04
1.0814400000e-01,3.0377397707e-04,6.0155405663e-04
1.0914400000e-01,3.0862822314e-04,5.9875845182e-04
1.1014400000e-01,3.1052328268e-04,5.8958929003e-04
1.1114400000e-01,3.1053063140e-04,5.9814035922e-04
1.1214400000e-01,3.0704315577e-04,5.9844573116e-04
1.1314400000e-01,2.9505155908e-04,5.9512054577e-04
1.1414400000e-01,2.9859091228e-04,5.8591394918e-04
1.1514400000e-01,3.0568404327e-04,5.8712295868e-04
1.1614400000e-01,3.0110291846e-04,5.8380428527e-04
1.1714400000e-01,2.9180315323e-04,5.9539834183e-04
1.1814400000e-01,2.9783090213e-04,5.9017216699e-04
1.1914400000e-01,2.9833376175e-04,5.9102760133e-04
1.2014400000e-01,3.0933973903e-04,5.9047582909e-04
1.2114400000e-01,3.0808536394e-04,5.8818222897e-04
1.2214400000e-01,3.1507624954e-04,5.9213551140e-04
1.2314400000e-01,3.0710692954e-04,5.9504774981e-04
1.2414400000e-01,3.0236691600e-04,5.9849917307e-04
1.2514400000e-01,3.0717179470e-04,5.9116446209e-04
1.2614400000e-01,3.1042418414e-04,5.9153822804e-04
1.2714400000e-01,3.0640036130e-04,5.9646004956e-04
1.2814400000e-01,2.9776389056e-04,6.0217989812e-04
1.2914400000e-01,2.9756611184e-04,5.9453741414e-04
1.3014400000e-01,2.9404132874e-04,5.9519024944e-04
1.3114400000e-01,3.0616425647e-04,5.8950052335e-04
1.3214400000e-01,3.0056302421e-04,5.8640463976e-04
1.3314400000e-01,3.0296985642e-04,5.8448102209e-04
1.3414400000e-01,2.9716675272e-04,5.8725854615e-04
1.3514400000e-01,2.9859245842e-04,5.9378078731e-04
1.3614400000e-01,2.9950699172e-04,5.9217283706e-04
1.3714400000e-01,3.0336499549e-04,5.9075886384e-04
1.3814400000e-01,3.1103460060e-04,5.9516452893e-04
1.3914400000e-01,3.1225859857e-04,6.0267244407e-04
1.4014400000e-01,3.0268965929e-04,5.9582671383e-04
1.4114400000e-01,3.0944574974e-04,6.0072277847e-04
1.4214400000e-01,3.1487408705e-04,5.8778245148e-04
1.4314400000e-01,3.0619819881e-04,5.9451860579e-04
1.4414400000e-01,3.0758263165e-04,5.9166857682e-04
1.4514400000e-01,2.9664932299e-04,5.9415993746e-04
1.4614400000e-01,2.9293085390e-04,5.9285299358e-04
1.4714400000e-01,2.8646740247e-04,5.9377187426e-04
1.4814400000e-01,2.9320965041e-04,5.9232552303e-04
1.4914400000e-01,2.9952070690e-04,5.8563884522e-04
1.5014400000e-01,2.9484628612e-04,5.9114874603e-04
1.5114400000e-01,2.9279939554e-04,5.9507066908e-04
1.5214400000e-01,2.9589342375e-04,5.9081768995e-04
1.5314400000e-01,3.0097187846e-04,5.8139645262e-04
1.5414400000e-01,3.0804265407e-04,5.9108628193e-04
1.5514400000e-01,3.0894967495e-04,5.9032783611e-04
1.5614400000e-01,2.9595676097e-04,5.9493650042e-04
1.5714400000e-01,3.0127595892e-04,5.9388752561e-04
1.5814400000e-01,3.0082512239e-04,5.9789086663e-04
1.5914400000e-01,3.0558632716e-04,5.9709127527e-04
1.6014400000e-01,3.0373594200e-04,5.9170619352e-04
1.6114400000e-01,3.0172268453e-04,5.9635643993e-04
1.6214400000e-01,2.9783614082e-04,5.9656056692e-04
1.6314400000e-01,2.9108923627e-04,5.9503629018e-04
1.6414400000e-01,2.9322562114e-04,5.8484150941e-04
1.6514400000e-01,2.9790384360e-04,5.8682664530e-04
1.6614400000e-01,2.9714510674e-04,5.8289158915e-04
1.6714400000e-01,2.8722826755e-04,5.9602265537e-04
1.6814400000e-01,2.9448594432e-04,5.8803379943e-04
1.6914400000e-01,2.9592269129e-04,5.8912646637e-04
1.7014400000e-01,3.0464269003e-04,5.8967878431e-04
1.7114400000e-01,3.0974504625e-04,5.8607736719e-04
1.7214400000e-01,3.1031264371e-04,5.9015619627e-04
1.7314400000e-01,3.0374569178e-04,5.9343146859e-04
1.7414400000e-01,3.0149563827e-04,5.9902988141e-04
1.7514400000e-01,3.0376973882e-04,5.9016030718e-04
1.7614400000e-01,3.0654849979e-04,5.8760855609e-04
1.7714400000e-01,3.0334094845e-04,5.9325360780e-04
1.7814400000e-01,2.9578612157e-04,5.9947051341e-04
1.7914400000e-01,2.9375900340e-04,5.9826379584e-04
1.8014400000e-01,2.8903157727e-04,5.9788533690e-04
1.8114400000e-01,3.0296985642e-04,5.9216661612e-04
1.8214400000e-01,2.9810034903e-04,5.9179608797e-04
1.8314400000e-01,2.9921364330e-04,5.8894947870e-04
1.8414400000e-01,2.9361326597e-04,5.8769099269e-04
1.8514400000e-01,2.9829006962e-04,5.9208716266e-04
1.8614400000e-01,3.0005325243e-04,5.8779362007e-04
1.8714400000e-01,3.0509252610e-04,5.8766836446e-04
1.8814400000e-01,3.1038092857e-04,5.8979854657e-04
1.8914400000e-01,3.0874172808e-04,5.9888992837e-04
1.9014400000e-01,3.0438186513e-04,5.9631896875e-04
1.9114400000e-01,3.0422423151e-04,6.0181955632e-04
1.9214400000e-01,3.1353858503e-04,5.8703924879e-04
1.9314400000e-01,3.0833005439e-04,5.9515066823e-04
1.9414400000e-01,3.0770745070e-04,5.9748399508e-04
1.9514400000e-01,2.9779102988e-04,5.9887523093e-04
1.9614400000e-01,2.9717182770e-04,5.9945101384e-04
1.9714400000e-01,2.9273081964e-04,5.9902082285e-04
1.9814400000e-01,2.9855273169e-04,5.9709465859e-04
1.9914400000e-01,3.0206098018e-04,5.9080157371e-04
2.0014400000e-01,2.9870541766e-04,5.9315254475e-04
2.0114400000e-01,2.9519462259e-04,5.9227942984e-04
2.0214400000e-01,2.9766733860e-04,5.9129550209e-04
2.0314400000e-01,3.0518753192e-04,5.8020697907e-04
2.0414400000e-01,3.0603703635e-04,5.9113517636e-04
2.0514400000e-01,3.1213759939e-04,5.9019777837e-04
2.0614400000e-01,2.9909262594e-04,5.9555910411e-04
2.0714400000e-01,3.0626182706e-04,5.9807392972e-04
2.0814400000e-01,3.0368279113e-04,6.0085891164e-04
2.0914400000e-01,3.0969964428e-04,5.9836260334e-04
2.1014400000e-01,3.0342280297e-04,5.9743422753e-04
2.1114400000e-01,3.0163178963e-04,6.0201633460e-04
2.1214400000e-01,2.9770111723e-04,6.0240228777e-04
2.1314400000e-01,2.9194749004e-04,5.9945454268e-04
2.1414400000e-01,2.9431474104e-04,5.8690806327e-04
2.1514400000e-01,2.9753698982e-04,5.8957786678e-04
2.1614400000e-01,3.0182418413e-04,5.8259982325e-04
2.1714400000e-01,2.9598446417e-04,5.9596877691e-04
2.1814400000e-01,2.9891718441e-04,5.8938177972e-04
2.1914400000e-01,2.9629887649e-04,5.9052897996e-04
2.2014400000e-01,3.0625022191e-04,5.9017555031e-04
2.2114400000e-01,3.0771283491e-04,5.8885998442e-04
2.2214400000e-01,3.1321666029e-04,5.9056972532e-04
2.2314400000e-01,3.0675491871e-04,5.9208818129e-04
2.2414400000e-01,3.0255874663e-04,5.9842524934e-04
2.2514400000e-01,3.0664690712e-04,5.9372749092e-04
2.2614400000e-01,3.0803868867e-04,5.9106041590e-04
2.2714400000e-01,3.0308619898e-04,5.9863206843e-04
2.2814400000e-01,2.9722201361e-04,6.0164493334e-04
2.2914400000e-01,2.9511744287e-04,5.9331596276e-04
2.3014400000e-01,2.8971751817e-04,5.9309273638e-04
2.3114400000e-01,3.0458373658e-04,5.8647972764e-04
2.3214400000e-01,2.9574230211e-04,5.8720779634e-04
2.3314400000e-01,2.9756272852e-04,5.8248177083e-04
2.3414400000e-01,2.9224407626e-04,5.8471105149e-04
2.3514400000e-01,2.9473207178e-04,5.9217665694e-04
2.3614400000e-01,2.9586231904e-04,5.8614226873e-04
2.3714400000e-01,3.0072942536e-04,5.8462112065e-04
2.3814400000e-01,3.0681017961e-04,5.8773479395e-04
2.3914400000e-01,3.0564289773e-04,5.9521116782e-04
2.4014400000e-01,3.0184708521e-04,5.9533642343e-04
2.4114400000e-01,2.9954939237e-04,5.9871363192e-04
2.4214400000e-01,3.0950046494e-04,5.8386140154e-04
2.4314400000e-01,3.0629460525e-04,5.9246773162e-04
2.4414400000e-01,3.0770450394e-04,5.9076450270e-04
2.4514400000e-01,2.9411145078e-04,5.9374771809e-04
2.4614400000e-01,2.9539409297e-04,5.9607566072e-04
2.4714400000e-01,2.8760643545e-04,5.9605317801e-04
2.4814400000e-01,2.9509736123e-04,5.9164427512e-04
2.4914400000e-01,2.9946415452e-04,5.8598154283e-04
2.5014400000e-01,2.9529825042e-04,5.9198864619e-04
2.5114400000e-01,2.9278879083e-04,5.9180485550e-04
2.5214400000e-01,2.9521808756e-04,5.9147958382e-04
2.5314400000e-01,3.0221013731e-04,5.8209865529e-04
2.5414400000e-01,3.0274635719e-04,5.9254605731e-04
2.5514400000e-01,3.0929844797e-04,5.9000365582e-04
2.5614400000e-01,2.9595477827e-04,5.9636760852e-04
2.5714400000e-01,3.0748637073e-04,5.9881131165e-04
2.5814400000e-01,3.0589708331e-04,6.0065620346e-04
2.5914400000e-01,3.0887618777e-04,5.9864421928e-04
2.6014400000e-01,3.0806146242e-04,5.9233130742e-04
2.6114400000e-01,3.0685951060e-04,5.9788773797e-04
2.6214400000e-01,3.0125249395e-04,5.9711375798e-04
2.6314400000e-01,2.9507120416e-04,5.9664565924e-04
2.6414400000e-01,2.9482635000e-04,5.8831017668e-04
2.6514400000e-01,2.9998807804e-04,5.8930869272e-04
2.6614400000e-01,2.9934031772e-04,5.8470355725e-04
2.6714400000e-01,2.9113092751e-04,5.9945003159e-04
2.6814400000e-01,2.9786482628e-04,5.9303802118e-04
2.6914400000e-01,2.9727079891e-04,5.9383128246e-04
2.7014400000e-01,3.0863033317e-04,5.9229427279e-04
2.7114400000e-01,3.0823364796e-04,5.9084595705e-04
2.7214400000e-01,3.1859624869e-04,5.9244583099e-04
2.7314400000e-01,3.0592804251e-04,5.9503770899e-04
2.7414400000e-01,3.0291628718e-04,6.0461046814e-04
2.7514400000e-01,3.0684892408e-04,5.9527945268e-04
2.7614400000e-01,3.0927185435e-04,5.9360139858e-04
2.7714400000e-01,3.0719358620e-04,5.9540812799e-04
2.7814400000e-01,2.9938837542e-04,6.0681388277e-04
2.7914400000e-01,2.9913107937e-04,6.0062440753e-04
2.8014400000e-01,2.9430795621e-04,5.9985180997e-04
2.8114400000e-01,3.0789677112e-04,5.9224210418e-04
2.8214400000e-01,3.0126253478e-04,5.9448044340e-04
2.8314400000e-01,3.0132940083e-04,5.9027708630e-04
2.8414400000e-01,2.9603097573e-04,5.9158785007e-04
2.8514400000e-01,2.9819082556e-04,5.9826168581e-04
2.8614400000e-01,3.0061095458e-04,5.9355799749e-04
2.8714400000e-01,3.0671617424e-04,5.9330777731e-04
2.8814400000e-01,3.0659091863e-04,5.9447251260e-04
2.8914400000e-01,3.0557883292e-04,5.9717734985e-04
2.9014400000e-01,3.0064742532e-04,5.9763100580e-04
2.9114400000e-01,3.0612285627e-04,6.0264937929e-04
2.9214400000e-01,3.0971987144e-04,5.8699104557e-04
2.9314400000e-01,3.0582454201e-04,5.9628066083e-04
2.9414400000e-01,3.0393754059e-04,5.9394478740e-04
2.9514400000e-01,2.9395947422e-04,5.9687001340e-04
2.9614400000e-01,2.9743549021e-04,5.9608031734e-04
2.9714400000e-01,2.9207105399e-04,5.9468289692e-04
2.9814400000e-01,2.9828328479e-04,5.9313049860e-04
2.9914400000e-01,3.0252327633e-04,5.9161626268e-04
3.0014400000e-01,2.9871871448e-04,5.9440750192e-04
3.0114400000e-01,2.9705590350e-04,5.9760728618e-04
3.0214400000e-01,2.9847908081e-04,5.9692290961e-04
3.0314400000e-01,3.0517523555e-04,5.8777692175e-04
3.0414400000e-01,3.0590781535e-04,5.9624755522e-04
3.0514400000e-01,3.0909006455e-04,5.9427999076e-04
3.0614400000e-01,2.9767243177e-04,6.0280010075e-04
3.0714400000e-01,3.0427681850e-04,6.0081736592e-04
3.0814400000e-01,3.0329712899e-04,6.0248410591e-04
3.0914400000e-01,3.0553048418e-04,5.9812820837e-04
3.1014400000e-01,3.0807263101e-04,5.9157046053e-04
3.1114400000e-01,3.0344119295e-04,5.9670772316e-04
3.1214400000e-01,2.9898617868e-04,5.9756825067e-04
3.1314400000e-01,2.9079390515e-04,5.9681799030e-04
3.1414400000e-01,2.9061606256e-04,5.8689689467e-04
3.1514400000e-01,2.9716788049e-04,5.8945810451e-04
3.1614400000e-01,2.9782509955e-04,5.8676276240e-04
3.1714400000e-01,2.8912136258e-04,5.9878417233e-04
3.1814400000e-01,2.9588762118e-04,5.9109574067e-04
3.1914400000e-01,2.9462857128e-04,5.9397785662e-04
3.2014400000e-01,3.0549119401e-04,5.9157995565e-04
3.2114400000e-01,3.0400793548e-04,5.9115383920e-04
3.2214400000e-01,3.1154693716e-04,5.9251142375e-04
3.2314400000e-01,3.0784416595e-04,5.9315098042e-04
3.2414400000e-01,3.0038319892e-04,6.0262591433e-04
3.2514400000e-01,3.0211385820e-04,5.9712449001e-04
3.2614400000e-01,3.0454613807e-04,5.9512240114e-04
3.2714400000e-01,3.0239574698e-04,5.9319369029e-04
3.2814400000e-01,2.9749839086e-04,5.9973459429e-04
3.2914400000e-01,2.9324117349e-04,5.9183512349e-04
3.3014400000e-01,2.8923092032e-04,5.9351375967e-04
3.3114400000e-01,3.0203158531e-04,5.8790854382e-04
3.3214400000e-01,2.9596538297e-04,5.8842666476e-04
3.3314400000e-01,2.9626564356e-04,5.8531750255e-04
3.3414400000e-01,2.9008324418e-04,5.8889134380e-04
3.3514400000e-01,2.9510005334e-04,5.9740072174e-04
3.3614400000e-01,2.9645085306e-04,5.9061338106e-04
3.3714400000e-01,3.0013807191e-04,5.9064943343e-04
3.3814400000e-01,3.0736126064e-04,5.9151054302e-04
3.3914400000e-01,3.0668747058e-04,5.9842084738e-04
3.4014400000e-01,3.0178433008e-04,5.9814177803e-04
3.4114400000e-01,3.0153156331e-04,6.0096805100e-04
3.4214400000e-01,3.1041810871e-04,5.8700999944e-04
3.4314400000e-01,3.0467903343e-04,5.9585498093e-04
3.4414400000e-01,3.0324157706e-04,5.9357778809e-04
3.4514400000e-01,2.9248682040e-04,6.0123158619e-04
3.4614400000e-01,2.9349648685e-04,6.0115962697e-04
3.4714400000e-01,2.9278497095e-04,5.9447960666e-04
3.4814400000e-01,2.9890305086e-04,5.9353635152e-04
3.4914400000e-01,3.0822669942e-04,5.9127389250e-04
3.5014400000e-01,3.0416811569e-04,5.9104455431e-04
3.5114400000e-01,2.9655517210e-04,5.9353467805e-04
3.5214400000e-01,3.0342507671e-04,5.9354428231e-04
3.5314400000e-01,3.0449411497e-04,5.8429061028e-04
3.5414400000e-01,3.0658866308e-04,5.8961431932e-04
3.5514400000e-01,3.1267718441e-04,5.8980942413e-04
3.5614400000e-01,2.9853026717e-04,5.9750549553e-04
3.5714400000e-01,3.0618859455e-04,5.9679070546e-04
3.5814400000e-01,3.0305114706e-04,6.0092141211e-04
3.5914400000e-01,3.0827915907e-04,5.9763991885e-04
3.6014400000e-01,3.0776274798e-04,5.9858553868e-04
3.6114400000e-01,3.0480017813e-04,5.9787969803e-04
3.6214400000e-01,3.0249824704e-04,5.9730911744e-04
3.6314400000e-01,2.9431586881e-04,5.9630510805e-04
3.6414400000e-01,2.9395423553e-04,5.8983117924e-04
3.6514400000e-01,2.9919159715e-04,5.8866531617e-04
3.6614400000e-01,3.0116272683e-04,5.8883044403e-04
3.6714400000e-01,2.9151602575e-04,5.9949921706e-04
3.6814400000e-01,2.9658245694e-04,5.8918187278e-04
3.6914400000e-01,2.9830363928e-04,5.9275909734e-04
3.7014400000e-01,3.1354069506e-04,5.9022349888e-04
3.7114400000e-01,3.1271621992e-04,5.9059148043e-04
3.7214400000e-01,3.1324663723e-04,5.9158544900e-04
3.7314400000e-01,3.0490846257e-04,5.9517315094e-04
3.7414400000e-01,3.0210298064e-04,6.0089609178e-04
3.7514400000e-01,3.0524988688e-04,5.9557194618e-04
3.7614400000e-01,3.0752864404e-04,5.9961090301e-04
