# Saved on 2025-07-11T14:27:38.238290
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE02
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.5
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
4.9000144000e+01,6.7880791903e-04,7.8734134149e-04
5.0000144000e+01,6.7625041993e-04,7.8656572441e-04
5.1000144000e+01,6.7648667027e-04,7.8544260759e-04
5.2000144000e+01,6.7603599746e-04,7.8554898209e-04
5.3000144000e+01,6.7672059231e-04,7.8581382695e-04
5.4000144000e+01,6.7618602770e-04,7.8908335126e-04
5.5000144000e+01,6.8133973400e-04,7.8721968748e-04
5.6000144000e+01,6.8390530942e-04,7.8664146713e-04
5.7000144000e+01,6.8289271439e-04,7.8916309576e-04
5.8000144000e+01,6.8252564233e-04,7.8830889834e-04
5.9000144000e+01,6.8324829044e-04,7.8877601482e-04
6.0000144000e+01,6.8380024459e-04,7.8973789641e-04
6.1000144000e+01,6.8197034125e-04,7.8871082223e-04
6.2000144000e+01,6.8397239374e-04,7.8837074398e-04
6.3000144000e+01,6.8419671152e-04,7.8920376836e-04
6.4000144000e+01,6.8338740675e-04,7.8829303675e-04
6.5000144000e+01,6.8350738729e-04,7.8966753790e-04
6.6000144000e+01,6.8315523094e-04,7.8853678133e-04
6.7000144000e+01,6.8155553890e-04,7.9001176346e-04
6.8000144000e+01,6.8377230491e-04,7.8839475464e-04
6.9000144000e+01,6.8375280534e-04,7.8908546129e-04
7.0000144000e+01,6.8282352004e-04,7.8817618487e-04
7.1000144000e+01,6.8158893555e-04,7.8901422967e-04
7.2000144000e+01,6.8097811891e-04,7.8825309174e-04
7.3000144000e+01,6.8357578130e-04,7.8863835370e-04
7.4000144000e+01,6.8273628131e-04,7.9055680544e-04
7.5000144000e+01,6.8159664806e-04,7.9030200141e-04
7.6000144000e+01,6.8276494858e-04,7.8856865002e-04
7.7000144000e+01,6.8296991230e-04,7.9188008385e-04
7.8000144000e+01,6.8387133069e-04,7.8830962593e-04
7.9000144000e+01,6.8335612013e-04,7.8952776676e-04
8.0000144000e+01,6.8340741564e-04,7.8961209510e-04
8.1000144000e+01,6.8318135163e-04,7.8972399933e-04
8.2000144000e+01,6.8392837420e-04,7.9493918747e-04
8.3000144000e+01,6.8358465796e-04,7.9546589404e-04
8.4000144000e+01,6.8376743002e-04,7.9432815255e-04
8.5000144000e+01,6.8346671469e-04,7.9340403317e-04
8.6000144000e+01,6.8259549153e-04,7.9524710600e-04
8.7000144000e+01,6.8601802923e-04,7.9485937022e-04
8.8000144000e+01,6.8376233685e-04,7.9442274000e-04
8.9000144000e+01,6.8373054091e-04,7.9446217569e-04
9.0000144000e+01,6.8297893449e-04,7.9482291767e-04
9.1000144000e+01,6.8169123551e-04,7.9385048593e-04
9.2000144000e+01,6.8202156399e-04,7.9340803495e-04
9.3000144000e+01,6.8280678533e-04,7.9285200627e-04
9.4000144000e+01,6.8330504291e-04,7.9290890426e-04
9.5000144000e+01,6.8069028202e-04,7.9262732470e-04
9.6000144000e+01,6.8158187787e-04,7.9148441728e-04
9.7000144000e+01,6.8346715125e-04,7.9227407696e-04
9.8000144000e+01,6.7939770815e-04,7.9297409684e-04
9.9000144000e+01,6.8310357165e-04,7.9167715739e-04
1.0000014400e+02,6.8335488322e-04,7.9254619777e-04
1.0100014400e+02,6.8040579208e-04,7.9305027612e-04
1.0200014400e+02,6.7947927164e-04,7.9367215221e-04
1.0300014400e+02,6.8180968810e-04,7.9254714365e-04
1.0400014400e+02,6.8300141720e-04,7.9334837210e-04
1.0500014400e+02,6.8275978265e-04,7.9162033217e-04
1.0600014400e+02,6.8213717896e-04,7.9227735114e-04
1.0700014400e+02,6.8365050538e-04,7.8922726971e-04
1.0800014400e+02,6.8157009082e-04,7.9221244960e-04
1.0900014400e+02,6.8266461312e-04,7.8699784353e-04
1.1000014400e+02,6.8326226028e-04,7.8686287452e-04
1.1100014400e+02,6.8277222454e-04,7.8685479821e-04
1.1200014400e+02,6.7865039455e-04,7.8648641647e-04
1.1300014400e+02,6.8294371886e-04,7.8595192463e-04
1.1400014400e+02,6.8212881160e-04,7.8771983681e-04
1.1500014400e+02,6.8127948907e-04,7.8754092101e-04
1.1600014400e+02,6.8204200943e-04,7.8813784057e-04
1.1700014400e+02,6.8456560257e-04,7.8717006545e-04
1.1800014400e+02,6.8111774453e-04,7.8699042206e-04
1.1900014400e+02,6.8186353019e-04,7.8704739281e-04
1.2000014400e+02,6.8096916948e-04,7.8646939073e-04
1.2100014400e+02,6.8320870923e-04,7.8675933764e-04
1.2200014400e+02,6.8360161094e-04,7.8693978139e-04
1.2300014400e+02,6.8376699346e-04,7.8663630120e-04
1.2400014400e+02,6.8235640356e-04,7.8909120930e-04
1.2500014400e+02,6.8378103606e-04,7.8788209066e-04
1.2600014400e+02,6.8430781539e-04,7.8841214417e-04
1.2700014400e+02,6.8346867920e-04,7.8681623563e-04
1.2800014400e+02,6.7611064878e-04,7.8699216829e-04
1.2900014400e+02,6.7806387960e-04,7.8651253716e-04
1.3000014400e+02,6.8689645559e-04,7.8732402471e-04
1.3100014400e+02,6.8146400736e-04,7.8654280514e-04
1.3200014400e+02,6.8566725531e-04,7.8680233855e-04
1.3300014400e+02,6.8217741500e-04,7.8994336945e-04
1.3400014400e+02,6.8404049671e-04,7.8621509601e-04
1.3500014400e+02,6.8440975156e-04,7.8629076597e-04
1.3600014400e+02,6.8323563028e-04,7.8733544797e-04
1.3700014400e+02,6.8457520683e-04,7.8612953075e-04
1.3800014400e+02,6.8158522481e-04,7.8692602983e-04
1.3900014400e+02,6.8348650530e-04,7.8786142694e-04
1.4000014400e+02,6.8179702794e-04,7.8681048763e-04
1.4100014400e+02,6.8515539169e-04,7.8559460235e-04
1.4200014400e+02,6.8414927227e-04,7.8543860582e-04
1.4300014400e+02,6.8472960265e-04,7.8460318036e-04
1.4400014400e+02,6.8160967203e-04,7.8771423432e-04
1.4500014400e+02,6.8358815042e-04,7.8480123193e-04
1.4600014400e+02,6.8422363256e-04,7.8509401646e-04
1.4700014400e+02,6.8456633016e-04,7.8334334830e-04
1.4800014400e+02,6.8403300247e-04,7.8472890891e-04
1.4900014400e+02,6.8401335739e-04,7.8762845078e-04
1.5000014400e+02,6.8414337875e-04,7.8516808571e-04
1.5100014400e+02,6.8366047344e-04,7.8429351561e-04
1.5200014400e+02,6.8374865805e-04,7.8643563029e-04
1.5300014400e+02,6.8373512477e-04,7.8859360656e-04
1.5400014400e+02,6.8398338044e-04,7.8727003711e-04
1.5500014400e+02,6.8527275289e-04,7.8693003161e-04
1.5600014400e+02,6.8372057285e-04,7.8615572420e-04
1.5700014400e+02,6.8119225034e-04,7.8634846432e-04
1.5800014400e+02,6.8211578764e-04,7.8673940152e-04
1.5900014400e+02,6.8373781687e-04,7.8670978837e-04
1.6000014400e+02,6.8404915510e-04,7.9061166616e-04
1.6100014400e+02,6.8443870987e-04,7.8722652688e-04
1.6200014400e+02,6.8385706982e-04,7.8624063462e-04
1.6300014400e+02,6.8365479819e-04,7.8825134551e-04
1.6400014400e+02,6.8436449510e-04,7.9056226241e-04
1.6500014400e+02,6.8337692937e-04,7.8690754890e-04
1.6600014400e+02,6.8349268986e-04,7.8705001215e-04
1.6700014400e+02,6.8412380642e-04,7.8681128798e-04
1.6800014400e+02,6.8523913797e-04,7.8745011706e-04
1.6900014400e+02,6.8267312599e-04,7.8623306763e-04
1.7000014400e+02,6.8380308221e-04,7.8688586655e-04
1.7100014400e+02,6.8469511461e-04,7.8817800386e-04
1.7200014400e+02,6.8440895120e-04,7.8675708210e-04
1.7300014400e+02,6.8447603553e-04,7.8698081779e-04
1.7400014400e+02,6.8204288254e-04,7.8688150097e-04
1.7500014400e+02,6.8415749411e-04,7.9081277363e-04
1.7600014400e+02,6.8389963417e-04,7.8621393186e-04
1.7700014400e+02,6.8403562182e-04,7.8749624663e-04
1.7800014400e+02,6.8436231231e-04,7.8691286035e-04
