# Saved on 2025-07-11T15:21:29.189037
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE04
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S)
9.0144000000e-02,4.8707119277e-04,6.0099435359e-04,6.9849673309e-04
9.1144000000e-02,4.8694768338e-04,5.9961632360e-04,6.9932990300e-04
9.2144000000e-02,4.8717993195e-04,6.0116046370e-04,6.9802379585e-04
9.3144000000e-02,4.8715788580e-04,6.0144986492e-04,7.0095506089e-04
9.4144000000e-02,4.8700792831e-04,6.0106387537e-04,6.9709261879e-04
9.5144000000e-02,4.8771584261e-04,6.0214173573e-04,6.9705682108e-04
9.6144000000e-02,4.8664165661e-04,5.9995480115e-04,6.9837391493e-04
9.7144000000e-02,4.8786045227e-04,6.0222144384e-04,6.9625668402e-04
9.8144000000e-02,4.8746001994e-04,6.0146008764e-04,6.9192516094e-04
9.9144000000e-02,4.9025908083e-04,6.0087779275e-04,6.9933383202e-04
1.0014400000e-01,4.8872345360e-04,6.0129692429e-04,6.9915484346e-04
1.0114400000e-01,4.8805603001e-04,6.0085574660e-04,6.9869602157e-04
1.0214400000e-01,4.8890658945e-04,6.0357040638e-04,6.9665584306e-04
1.0314400000e-01,4.8621252063e-04,6.0072328779e-04,6.9760011684e-04
1.0414400000e-01,4.8798905482e-04,5.9987920395e-04,6.9822825026e-04
1.0514400000e-01,4.8645371862e-04,5.9994970798e-04,6.9568515755e-04
1.0614400000e-01,4.8752473958e-04,6.0125741584e-04,6.9601082942e-04
1.0714400000e-01,4.8750072892e-04,5.9462588979e-04,6.9983951107e-04
1.0814400000e-01,4.8712739954e-04,5.9840382164e-04,6.9850691943e-04
1.0914400000e-01,4.8841280659e-04,5.9913523728e-04,6.9931418693e-04
1.1014400000e-01,4.8787293053e-04,5.9875412262e-04,6.9928973971e-04
1.1114400000e-01,4.8698813771e-04,6.0042253608e-04,7.0222864451e-04
1.1214400000e-01,4.8627847718e-04,6.0152295191e-04,6.9885994890e-04
1.1314400000e-01,4.8812671594e-04,6.0141017457e-04,6.9511865149e-04
1.1414400000e-01,4.8498717661e-04,6.0042813857e-04,6.9800466008e-04
1.1514400000e-01,4.8654146667e-04,6.0047474108e-04,6.9826623076e-04
1.1614400000e-01,4.8779504141e-04,5.9885023802e-04,6.9700407039e-04
1.1714400000e-01,4.8840323871e-04,5.9893554862e-04,6.9027417339e-04
1.1814400000e-01,4.8815152695e-04,6.0271911934e-04,6.9625682954e-04
1.1914400000e-01,4.8745838285e-04,5.9906564275e-04,6.9670655648e-04
1.2014400000e-01,4.9034129916e-04,6.0099733673e-04,6.9599962444e-04
1.2114400000e-01,4.8826201237e-04,5.9858197346e-04,6.9663357863e-04
1.2214400000e-01,4.8698086175e-04,6.0139089328e-04,6.9302383054e-04
1.2314400000e-01,4.8816385970e-04,6.0399786889e-04,6.9781839557e-04
1.2414400000e-01,4.8683821660e-04,6.0082205891e-04,6.9605601311e-04
1.2514400000e-01,4.8773472372e-04,6.0179878346e-04,6.9698813604e-04
1.2614400000e-01,4.8731439165e-04,5.9900208726e-04,6.9666239142e-04
1.2714400000e-01,4.8963138397e-04,6.0397247580e-04,6.9451067247e-04
1.2814400000e-01,4.8663492635e-04,6.0184542235e-04,6.9880930823e-04
1.2914400000e-01,4.8750203860e-04,5.9922938817e-04,6.9897418143e-04
1.3014400000e-01,4.8761921789e-04,6.0029615270e-04,6.9730442192e-04
1.3114400000e-01,4.8689955293e-04,6.0249298258e-04,6.9898786023e-04
1.3214400000e-01,4.8756490287e-04,6.0191014200e-04,6.9710047683e-04
1.3314400000e-01,4.8774705647e-04,6.0078302340e-04,6.9928973971e-04
1.3414400000e-01,4.8843172408e-04,6.0106507590e-04,6.9612338848e-04
1.3514400000e-01,4.8749901907e-04,6.0211154050e-04,6.9796522439e-04
1.3614400000e-01,4.8877664085e-04,6.0018734075e-04,6.9902329415e-04
1.3714400000e-01,4.8724792578e-04,6.0162205045e-04,6.9863417593e-04
1.3814400000e-01,4.8761310609e-04,6.0393002059e-04,6.9761139457e-04
1.3914400000e-01,4.8816993512e-04,5.9993177274e-04,6.9662979513e-04
1.4014400000e-01,4.8789304856e-04,5.9958900238e-04,7.0168913226e-04
1.4114400000e-01,4.8800651712e-04,6.0253445554e-04,6.9798930781e-04
1.4214400000e-01,4.8754820455e-04,5.9948662965e-04,6.9764151704e-04
1.4314400000e-01,4.8731355491e-04,6.0067806771e-04,6.9657427957e-04
1.4414400000e-01,4.8942525609e-04,6.0094524088e-04,6.9697489380e-04
1.4514400000e-01,4.8842688557e-04,5.9900838096e-04,6.9671303208e-04
1.4614400000e-01,4.8955538659e-04,6.0157464759e-04,6.9729292591e-04
1.4714400000e-01,4.8764093663e-04,6.0057787778e-04,6.9765199441e-04
1.4814400000e-01,4.8744190281e-04,5.9988182329e-04,6.9606954639e-04
1.4914400000e-01,4.8760619393e-04,5.9980771766e-04,6.9965215516e-04
1.5014400000e-01,4.8697907914e-04,6.0051646869e-04,6.9959627581e-04
1.5114400000e-01,4.8760219215e-04,5.9966369008e-04,7.0044683525e-04
1.5214400000e-01,4.8724705266e-04,5.9901864006e-04,6.9693676778e-04
1.5314400000e-01,4.8682668421e-04,5.9820908064e-04,6.9916437496e-04
1.5414400000e-01,4.8653451813e-04,6.0120761191e-04,6.9767316745e-04
1.5514400000e-01,4.8695608712e-04,6.0038310039e-04,6.9720081228e-04
1.5614400000e-01,4.8773501476e-04,6.0091995692e-04,6.9698551670e-04
1.5714400000e-01,4.8675810831e-04,5.9848884121e-04,6.9757137680e-04
1.5814400000e-01,4.8685014917e-04,5.9873273131e-04,6.9563539000e-04
1.5914400000e-01,4.8620804591e-04,5.9696314565e-04,6.9583707955e-04
1.6014400000e-01,4.8564237659e-04,6.0353784647e-04,6.9690569944e-04
1.6114400000e-01,4.8622099712e-04,6.0065885918e-04,6.9366986281e-04
1.6214400000e-01,4.8600497394e-04,6.0025617131e-04,6.9650879595e-04
1.6314400000e-01,4.8782592785e-04,6.0128913901e-04,6.9450405135e-04
1.6414400000e-01,4.8594571126e-04,6.0063255660e-04,6.9720656029e-04
1.6514400000e-01,4.8644717026e-04,6.0034017224e-04,6.9674882980e-04
1.6614400000e-01,4.8737430916e-04,5.9894890001e-04,6.9847039413e-04
1.6714400000e-01,4.8471887567e-04,5.9754787799e-04,6.9549714681e-04
1.6814400000e-01,4.8486279411e-04,5.9772257373e-04,6.9554240326e-04
1.6914400000e-01,4.8485129810e-04,6.0091169871e-04,6.9212183007e-04
1.7014400000e-01,4.8720394261e-04,6.0038455558e-04,6.9619272836e-04
1.7114400000e-01,4.8587771744e-04,5.9908408730e-04,6.9607165642e-04
1.7214400000e-01,4.8536086979e-04,6.0035417846e-04,7.0161280746e-04
1.7314400000e-01,4.8602600145e-04,6.0253812990e-04,6.9978210377e-04
1.7414400000e-01,4.8587975471e-04,5.9883157519e-04,6.9675021223e-04
1.7514400000e-01,4.8587287893e-04,5.9958743805e-04,6.9688256190e-04
1.7614400000e-01,4.8683326895e-04,5.9846206568e-04,6.9987654570e-04
1.7714400000e-01,4.8537163821e-04,5.9875270381e-04,6.9891699241e-04
1.7814400000e-01,4.8471207265e-04,5.9907266404e-04,6.9752291893e-04
1.7914400000e-01,4.8656133004e-04,6.0343645600e-04,7.0142079494e-04
1.8014400000e-01,4.8492027418e-04,6.0109206970e-04,7.0024289016e-04
1.8114400000e-01,4.8597656132e-04,6.0203710746e-04,6.9754329161e-04
1.8214400000e-01,4.8737038014e-04,6.0085454606e-04,7.0098212746e-04
1.8314400000e-01,4.8644651542e-04,6.0177084379e-04,7.0051522925e-04
1.8414400000e-01,4.8678513849e-04,6.0032842157e-04,7.0072259405e-04
1.8514400000e-01,4.8717451136e-04,6.0153608501e-04,6.9885994890e-04
1.8614400000e-01,4.8508587497e-04,6.0150865465e-04,7.0028843766e-04
1.8714400000e-01,4.8529582273e-04,6.0232054238e-04,7.0172332926e-04
1.8814400000e-01,4.8681409680e-04,6.0185266193e-04,6.9552901550e-04
1.8914400000e-01,4.8515670642e-04,6.0167880292e-04,6.9928391895e-04
1.9014400000e-01,4.8586400226e-04,6.0201200540e-04,6.9979418186e-04
1.9114400000e-01,4.8507812608e-04,6.0184491304e-04,7.0096612035e-04
1.9214400000e-01,4.8478741519e-04,6.0142381699e-04,7.0013978984e-04
1.9314400000e-01,4.8760299251e-04,6.0393380409e-04,7.0053283707e-04
1.9414400000e-01,4.8616038839e-04,5.9791713284e-04,6.9719419116e-04
1.9514400000e-01,4.8547215556e-04,6.0006761487e-04,6.9453308242e-04
1.9614400000e-01,4.8557387345e-04,6.0037658841e-04,7.0067362685e-04
1.9714400000e-01,4.8671161494e-04,6.0056947405e-04,7.0160771429e-04
1.9814400000e-01,4.8631070968e-04,6.0078014940e-04,7.0151625550e-04
1.9914400000e-01,4.8586825869e-04,6.0060290707e-04,7.0133188274e-04
2.0014400000e-01,4.8593683459e-04,5.9921665525e-04,6.9922018156e-04
2.0114400000e-01,4.8588753998e-04,5.9843812778e-04,7.0036418037e-04
2.0214400000e-01,4.8596873967e-04,5.9723286540e-04,6.9929599704e-04
2.0314400000e-01,4.8719724873e-04,5.9770933149e-04,7.0152462285e-04
2.0414400000e-01,4.8656624131e-04,6.0007041611e-04,7.0214780862e-04
2.0514400000e-01,4.8649915698e-04,5.9813257394e-04,7.0326088462e-04
2.0614400000e-01,4.8490459449e-04,6.0045094870e-04,7.0133814006e-04
2.0714400000e-01,4.8708443501e-04,5.9918485931e-04,7.0086178312e-04
2.0814400000e-01,4.8757850891e-04,5.9580208472e-04,7.0277521445e-04
2.0914400000e-01,4.8658170272e-04,5.9825626522e-04,7.0072179369e-04
2.1014400000e-01,4.8691745178e-04,5.9713263909e-04,6.9966095907e-04
2.1114400000e-01,4.8655092542e-04,5.9874932049e-04,7.0281872468e-04
2.1214400000e-01,4.8573925596e-04,5.9700741986e-04,7.0126581704e-04
2.1314400000e-01,4.8387424613e-04,6.0253863921e-04,7.0017245889e-04
2.1414400000e-01,4.8622237955e-04,5.9903639340e-04,7.0014211815e-04
2.1514400000e-01,4.8617162975e-04,6.0009220761e-04,6.9992107456e-04
2.1614400000e-01,4.8626057833e-04,6.0035577917e-04,7.0024747401e-04
2.1714400000e-01,4.8474899813e-04,6.0321188357e-04,6.9979207183e-04
2.1814400000e-01,4.8582140153e-04,6.0068588937e-04,6.9882706157e-04
2.1914400000e-01,4.8454068747e-04,6.0159818531e-04,6.9886897109e-04
2.2014400000e-01,4.8440055252e-04,6.0192509409e-04,7.0034388045e-04
2.2114400000e-01,4.8561560106e-04,5.9952573793e-04,6.9941132097e-04
2.2214400000e-01,4.8504018196e-04,5.9936290199e-04,6.9934561907e-04
2.2314400000e-01,4.8454108764e-04,5.9999834775e-04,6.9840418291e-04
2.2414400000e-01,4.8568705097e-04,6.0050308093e-04,6.9572772190e-04
2.2514400000e-01,4.8648878874e-04,6.0188995121e-04,6.9452391472e-04
2.2614400000e-01,4.8603942560e-04,6.0104350268e-04,7.0086687629e-04
2.2714400000e-01,4.8524947488e-04,6.0169251810e-04,6.9862020609e-04
2.2814400000e-01,4.8505018640e-04,5.9673966462e-04,7.0027519541e-04
2.2914400000e-01,4.8528439947e-04,5.9179557866e-04,7.0144116762e-04
2.3014400000e-01,4.8552028602e-04,5.9738402342e-04,7.0259891800e-04
2.3114400000e-01,4.8455076467e-04,5.9842412156e-04,6.9256908318e-04
2.3214400000e-01,4.8703805078e-04,5.9792826505e-04,6.9327914389e-04
2.3314400000e-01,4.8897611123e-04,5.9808047808e-04,6.9875328336e-04
2.3414400000e-01,4.8933161452e-04,5.9804249759e-04,7.0055124525e-04
2.3514400000e-01,4.8803005484e-04,5.9887006501e-04,6.9995920057e-04
2.3614400000e-01,4.8411846365e-04,5.9943366068e-04,6.9836089096e-04
2.3714400000e-01,4.8687215894e-04,5.9875746956e-04,7.0035202953e-04
2.3814400000e-01,4.8651465477e-04,5.9981230152e-04,7.0058522397e-04
2.3914400000e-01,4.8639241868e-04,6.0355618189e-04,6.9763184001e-04
2.4014400000e-01,4.8622019676e-04,5.9930091084e-04,7.0010595664e-04
2.4114400000e-01,4.8627971410e-04,5.9914636950e-04,6.9868925493e-04
2.4214400000e-01,4.8472506023e-04,5.9935518948e-04,7.0118599979e-04
2.4314400000e-01,4.8390895245e-04,5.9806137870e-04,7.0032714575e-04
2.4414400000e-01,4.8419631639e-04,5.9853664425e-04,7.0078967838e-04
2.4514400000e-01,4.8441837862e-04,5.9911442804e-04,7.0024521847e-04
2.4614400000e-01,4.8431033065e-04,5.9812744439e-04,7.0212030550e-04
2.4714400000e-01,4.8520771088e-04,6.0041023971e-04,6.9986832386e-04
2.4814400000e-01,4.8448571761e-04,6.0279115132e-04,6.9984940637e-04
2.4914400000e-01,4.8549827625e-04,6.0023201513e-04,7.0212816354e-04
2.5014400000e-01,4.8695044825e-04,5.9945690737e-04,6.9995367085e-04
2.5114400000e-01,4.8768117267e-04,5.9838061134e-04,6.9883979450e-04
2.5214400000e-01,4.8551308282e-04,6.0062880948e-04,7.0206326200e-04
2.5314400000e-01,4.8655980208e-04,6.0144884628e-04,7.0083442552e-04
2.5414400000e-01,4.8537713155e-04,5.9929298004e-04,6.9861562224e-04
2.5514400000e-01,4.8655128921e-04,5.9889312979e-04,7.0030990173e-04
2.5614400000e-01,4.8539477575e-04,5.9880541812e-04,6.9767796958e-04
2.5714400000e-01,4.8502268328e-04,5.9966692788e-04,7.0131682151e-04
2.5814400000e-01,4.8545272875e-04,5.9897167375e-04,6.9721783802e-04
2.5914400000e-01,4.8933823564e-04,5.9914815211e-04,6.9786685344e-04
2.6014400000e-01,4.8493006034e-04,5.9445064835e-04,6.9981404522e-04
2.6114400000e-01,4.8801088269e-04,5.9235557273e-04,7.0014706580e-04
2.6214400000e-01,4.8718171456e-04,6.0175701947e-04,6.9999136031e-04
2.6314400000e-01,4.8759655328e-04,6.0101789131e-04,7.0131434768e-04
2.6414400000e-01,4.8709669500e-04,6.0021367972e-04,7.0108922955e-04
2.6514400000e-01,4.8723079090e-04,6.0255115386e-04,7.0026508183e-04
2.6614400000e-01,4.8751651775e-04,5.9838712332e-04,7.0124166086e-04
2.6714400000e-01,4.9074456911e-04,5.9858171880e-04,6.9966132287e-04
2.6814400000e-01,4.8843150580e-04,5.9742975282e-04,6.9676672865e-04
2.6914400000e-01,4.8735699238e-04,6.0082620621e-04,6.9836547482e-04
2.7014400000e-01,4.8771071306e-04,5.9945377870e-04,6.9826674007e-04
2.7114400000e-01,4.8765086831e-04,6.0185702750e-04,7.0222755312e-04
2.7214400000e-01,4.8692050768e-04,6.0261096223e-04,6.9970759796e-04
2.7314400000e-01,4.8620971938e-04,6.0110280174e-04,6.9916037319e-04
2.7414400000e-01,4.8778569180e-04,6.0004345869e-04,6.9868510764e-04
