# Saved on 2025-07-11T15:28:10.761679
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE04
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0008
#   num_level: 1
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_800.00 uS
7.3144000000e-02,7.9457880929e-04
7.4144000000e-02,7.9358629591e-04
7.5144000000e-02,7.9307741544e-04
7.6144000000e-02,7.9458492110e-04
7.7144000000e-02,7.9379431554e-04
7.8144000000e-02,7.9407400335e-04
7.9144000000e-02,7.9299221397e-04
8.0144000000e-02,7.9321842350e-04
8.1144000000e-02,7.9491903307e-04
8.2144000000e-02,7.9444318544e-04
8.3144000000e-02,7.9266043031e-04
8.4144000000e-02,7.9410478065e-04
8.5144000000e-02,7.9689503764e-04
8.6144000000e-02,7.9589983216e-04
8.7144000000e-02,7.9354038462e-04
8.8144000000e-02,7.9416102380e-04
8.9144000000e-02,7.9119643488e-04
9.0144000000e-02,7.9688368714e-04
9.1144000000e-02,7.9445744632e-04
9.2144000000e-02,7.9309815192e-04
9.3144000000e-02,7.9577468568e-04
9.4144000000e-02,7.9606368672e-04
9.5144000000e-02,7.9280820501e-04
9.6144000000e-02,7.9356374044e-04
9.7144000000e-02,7.9556950368e-04
9.8144000000e-02,7.9449018813e-04
9.9144000000e-02,7.9081291915e-04
1.0014400000e-01,7.9010671470e-04
1.0114400000e-01,7.9304627434e-04
1.0214400000e-01,7.9409997852e-04
1.0314400000e-01,7.9738012573e-04
1.0414400000e-01,7.9411809565e-04
1.0514400000e-01,7.9156547145e-04
1.0614400000e-01,7.9107601778e-04
1.0714400000e-01,7.9472680227e-04
1.0814400000e-01,7.9246601672e-04
1.0914400000e-01,7.9391058534e-04
1.1014400000e-01,7.9724202806e-04
1.1114400000e-01,7.9372664914e-04
1.1214400000e-01,7.9313300375e-04
1.1314400000e-01,7.9203564383e-04
1.1414400000e-01,7.9074081441e-04
1.1514400000e-01,7.9277968325e-04
1.1614400000e-01,7.9087178165e-04
1.1714400000e-01,7.9218407336e-04
1.1814400000e-01,7.9361401731e-04
1.1914400000e-01,7.9281991930e-04
1.2014400000e-01,7.9453027865e-04
1.2114400000e-01,7.9129524238e-04
1.2214400000e-01,7.9673947766e-04
1.2314400000e-01,7.9475212260e-04
1.2414400000e-01,7.9521967564e-04
1.2514400000e-01,7.9245386587e-04
1.2614400000e-01,7.9507495684e-04
1.2714400000e-01,7.9818215454e-04
1.2814400000e-01,7.9746714619e-04
1.2914400000e-01,7.9873658251e-04
1.3014400000e-01,7.9515877587e-04
1.3114400000e-01,7.9495832324e-04
1.3214400000e-01,7.9333934991e-04
1.3314400000e-01,7.9423429270e-04
1.3414400000e-01,7.9322766396e-04
1.3514400000e-01,7.9605568317e-04
1.3614400000e-01,7.9359517258e-04
1.3714400000e-01,7.9614459537e-04
1.3814400000e-01,7.9660123447e-04
1.3914400000e-01,7.9372402979e-04
1.4014400000e-01,7.9787329014e-04
1.4114400000e-01,7.9564633779e-04
1.4214400000e-01,7.9498102423e-04
1.4314400000e-01,7.9517754784e-04
1.4414400000e-01,7.9554403783e-04
1.4514400000e-01,7.9372686741e-04
1.4614400000e-01,7.9373072367e-04
1.4714400000e-01,7.9174358689e-04
1.4814400000e-01,7.9333411122e-04
1.4914400000e-01,7.9362878751e-04
1.5014400000e-01,7.9170858953e-04
1.5114400000e-01,7.9376826761e-04
1.5214400000e-01,7.9662517237e-04
1.5314400000e-01,7.9678349721e-04
1.5414400000e-01,7.9119432485e-04
1.5514400000e-01,7.9280252976e-04
1.5614400000e-01,7.9356381320e-04
1.5714400000e-01,7.9087418271e-04
1.5814400000e-01,7.9228615505e-04
1.5914400000e-01,7.9198369349e-04
1.6014400000e-01,7.9116267443e-04
1.6114400000e-01,7.9388453742e-04
1.6214400000e-01,7.9397599620e-04
1.6314400000e-01,7.9577301221e-04
1.6414400000e-01,7.9167279182e-04
1.6514400000e-01,7.9159610323e-04
1.6614400000e-01,7.9133336840e-04
1.6714400000e-01,7.9237812315e-04
1.6814400000e-01,7.9267534602e-04
1.6914400000e-01,7.9482379078e-04
1.7014400000e-01,7.9560435552e-04
1.7114400000e-01,7.9549339716e-04
1.7214400000e-01,7.9482109868e-04
1.7314400000e-01,7.9473116784e-04
1.7414400000e-01,7.9414254287e-04
1.7514400000e-01,7.9374578490e-04
1.7614400000e-01,7.9120778537e-04
1.7714400000e-01,7.9597317381e-04
1.7814400000e-01,7.9387136793e-04
1.7914400000e-01,7.9187993833e-04
1.8014400000e-01,7.9284400272e-04
1.8114400000e-01,7.9262019426e-04
1.8214400000e-01,7.9198238382e-04
1.8314400000e-01,7.9235767771e-04
1.8414400000e-01,7.9431862105e-04
1.8514400000e-01,7.9596931755e-04
1.8614400000e-01,7.9718309280e-04
1.8714400000e-01,7.9714372987e-04
1.8814400000e-01,7.9643934441e-04
1.8914400000e-01,7.9360768723e-04
1.9014400000e-01,7.9401681433e-04
1.9114400000e-01,7.9433419160e-04
1.9214400000e-01,7.9721954535e-04
1.9314400000e-01,7.9320983787e-04
1.9414400000e-01,7.9336488852e-04
1.9514400000e-01,7.9243713117e-04
1.9614400000e-01,7.9614925198e-04
1.9714400000e-01,7.9596378782e-04
1.9814400000e-01,7.9737394117e-04
1.9914400000e-01,7.9436307715e-04
2.0014400000e-01,7.9857381934e-04
2.0114400000e-01,7.9468023614e-04
2.0214400000e-01,7.9288278357e-04
2.0314400000e-01,7.9809055023e-04
2.0414400000e-01,7.9451274360e-04
2.0514400000e-01,7.9460005509e-04
2.0614400000e-01,7.9469005868e-04
2.0714400000e-01,7.9575496784e-04
2.0814400000e-01,7.9518227722e-04
2.0914400000e-01,7.9207929957e-04
2.1014400000e-01,7.9344092228e-04
2.1114400000e-01,7.9755292973e-04
2.1214400000e-01,7.9237186583e-04
2.1314400000e-01,7.9040430137e-04
2.1414400000e-01,7.9170793470e-04
2.1514400000e-01,7.9024379374e-04
2.1614400000e-01,7.9140554590e-04
2.1714400000e-01,7.9381112300e-04
2.1814400000e-01,7.9405443103e-04
2.1914400000e-01,7.9273893789e-04
2.2014400000e-01,7.9396784713e-04
2.2114400000e-01,7.9129502410e-04
2.2214400000e-01,7.9010918853e-04
2.2314400000e-01,7.9204612121e-04
2.2414400000e-01,7.9465280578e-04
2.2514400000e-01,7.9290577560e-04
2.2614400000e-01,7.9377772636e-04
2.2714400000e-01,7.9391138570e-04
2.2814400000e-01,7.9329496657e-04
2.2914400000e-01,7.9546385678e-04
2.3014400000e-01,7.9533529060e-04
2.3114400000e-01,7.9557867139e-04
2.3214400000e-01,7.9393867054e-04
2.3314400000e-01,7.9399193055e-04
2.3414400000e-01,7.9076802649e-04
2.3514400000e-01,7.9342629761e-04
2.3614400000e-01,7.9331402958e-04
2.3714400000e-01,7.9709272541e-04
2.3814400000e-01,7.9444573203e-04
2.3914400000e-01,7.9476267274e-04
2.4014400000e-01,7.9743367678e-04
2.4114400000e-01,7.9250072304e-04
2.4214400000e-01,7.9401732364e-04
2.4314400000e-01,7.9432786151e-04
2.4414400000e-01,7.9384153651e-04
2.4514400000e-01,7.9518904386e-04
2.4614400000e-01,7.9117882706e-04
2.4714400000e-01,7.9156649008e-04
2.4814400000e-01,7.9395373177e-04
2.4914400000e-01,7.9387842561e-04
2.5014400000e-01,7.9271114373e-04
2.5114400000e-01,7.9590681707e-04
2.5214400000e-01,7.9682431533e-04
2.5314400000e-01,7.9506404290e-04
2.5414400000e-01,7.9530036601e-04
2.5514400000e-01,7.9050703789e-04
2.5614400000e-01,7.9172656115e-04
2.5714400000e-01,7.8962097177e-04
2.5814400000e-01,7.9415149230e-04
2.5914400000e-01,7.9528253991e-04
2.6014400000e-01,7.9302779341e-04
2.6114400000e-01,7.9335361079e-04
2.6214400000e-01,7.9445999290e-04
2.6314400000e-01,7.9327997810e-04
2.6414400000e-01,7.9386336438e-04
2.6514400000e-01,7.9472767538e-04
2.6614400000e-01,7.9722994997e-04
2.6714400000e-01,7.9822268162e-04
2.6814400000e-01,7.9317520431e-04
2.6914400000e-01,7.9371689935e-04
2.7014400000e-01,7.9353216279e-04
2.7114400000e-01,7.9633056885e-04
2.7214400000e-01,7.9576624557e-04
2.7314400000e-01,7.9417273810e-04
2.7414400000e-01,7.9623299825e-04
2.7514400000e-01,7.9619378084e-04
2.7614400000e-01,7.9499710409e-04
2.7714400000e-01,7.9330027802e-04
2.7814400000e-01,7.9327452113e-04
2.7914400000e-01,7.9596626165e-04
2.8014400000e-01,7.9237004684e-04
2.8114400000e-01,7.9549805378e-04
2.8214400000e-01,7.9279961938e-04
2.8314400000e-01,7.9381024989e-04
2.8414400000e-01,7.9318167991e-04
2.8514400000e-01,7.8832417785e-04
2.8614400000e-01,7.9137760622e-04
2.8714400000e-01,7.9100784205e-04
2.8814400000e-01,7.9222932982e-04
2.8914400000e-01,7.9304394603e-04
2.9014400000e-01,7.9306075349e-04
2.9114400000e-01,7.9397716036e-04
2.9214400000e-01,7.9310651927e-04
2.9314400000e-01,7.9322810052e-04
2.9414400000e-01,7.9488687334e-04
2.9514400000e-01,7.9126031778e-04
2.9614400000e-01,7.9219455074e-04
2.9714400000e-01,7.9110235674e-04
2.9814400000e-01,7.8937213402e-04
2.9914400000e-01,7.9266494140e-04
3.0014400000e-01,7.8920551459e-04
3.0114400000e-01,7.9135039414e-04
3.0214400000e-01,7.9165612988e-04
3.0314400000e-01,7.9274985183e-04
3.0414400000e-01,7.9161909525e-04
3.0514400000e-01,7.9279379861e-04
3.0614400000e-01,7.9145247582e-04
3.0714400000e-01,7.9069985077e-04
3.0814400000e-01,7.9058649135e-04
3.0914400000e-01,7.9223769717e-04
3.1014400000e-01,7.9188823292e-04
3.1114400000e-01,7.9432778875e-04
3.1214400000e-01,7.9218865721e-04
3.1314400000e-01,7.9263751104e-04
3.1414400000e-01,7.9166464275e-04
3.1514400000e-01,7.9170546087e-04
3.1614400000e-01,7.9015058873e-04
3.1714400000e-01,7.9405697761e-04
3.1814400000e-01,7.9233126598e-04
3.1914400000e-01,7.9270626884e-04
3.2014400000e-01,7.9337063653e-04
3.2114400000e-01,7.9188175732e-04
3.2214400000e-01,7.9192977864e-04
3.2314400000e-01,7.9454519437e-04
3.2414400000e-01,7.9201017797e-04
3.2514400000e-01,7.8991120972e-04
3.2614400000e-01,7.9172794358e-04
3.2714400000e-01,7.9326928244e-04
3.2814400000e-01,7.9332050518e-04
3.2914400000e-01,7.9347468272e-04
3.3014400000e-01,7.9178156739e-04
3.3114400000e-01,7.9088313214e-04
3.3214400000e-01,7.9173165432e-04
3.3314400000e-01,7.9305937106e-04
3.3414400000e-01,7.9117424320e-04
3.3514400000e-01,7.9077268310e-04
3.3614400000e-01,7.9480101704e-04
3.3714400000e-01,7.9276622273e-04
3.3814400000e-01,7.9272394942e-04
3.3914400000e-01,7.9255856690e-04
3.4014400000e-01,7.9249075498e-04
3.4114400000e-01,7.9266166722e-04
3.4214400000e-01,7.9166449723e-04
3.4314400000e-01,7.9265970271e-04
3.4414400000e-01,7.9161109170e-04
3.4514400000e-01,7.9124532931e-04
3.4614400000e-01,7.9267927504e-04
3.4714400000e-01,7.9179801105e-04
3.4814400000e-01,7.9128294601e-04
3.4914400000e-01,7.9186640505e-04
3.5014400000e-01,7.9364566773e-04
3.5114400000e-01,7.9326811829e-04
3.5214400000e-01,7.9287172412e-04
3.5314400000e-01,7.9303252278e-04
3.5414400000e-01,7.9216843005e-04
3.5514400000e-01,7.9074663518e-04
3.5614400000e-01,7.9247125541e-04
3.5714400000e-01,7.9111494415e-04
3.5814400000e-01,7.9106088378e-04
3.5914400000e-01,7.9531389929e-04
3.6014400000e-01,7.9023520811e-04
3.6114400000e-01,7.9229896073e-04
3.6214400000e-01,7.9155826825e-04
3.6314400000e-01,7.9437973909e-04
3.6414400000e-01,7.9467572505e-04
3.6514400000e-01,7.9182405898e-04
3.6614400000e-01,7.9229881521e-04
3.6714400000e-01,7.9289726273e-04
3.6814400000e-01,7.9335884948e-04
3.6914400000e-01,7.9314777395e-04
3.7014400000e-01,7.9239565821e-04
3.7114400000e-01,7.9248166003e-04
3.7214400000e-01,7.9228069808e-04
3.7314400000e-01,7.9204859503e-04
3.7414400000e-01,7.9436598753e-04
3.7514400000e-01,7.9568540968e-04
3.7614400000e-01,7.9462770373e-04
3.7714400000e-01,7.9452860518e-04
3.7814400000e-01,7.9525088950e-04
3.7914400000e-01,7.9616416770e-04
3.8014400000e-01,7.9734338215e-04
3.8114400000e-01,7.9505654867e-04
3.8214400000e-01,7.9498393461e-04
3.8314400000e-01,7.9226185335e-04
3.8414400000e-01,7.9368393926e-04
3.8514400000e-01,7.9487421317e-04
3.8614400000e-01,7.9368037404e-04
3.8714400000e-01,7.9223114881e-04
3.8814400000e-01,7.9117082350e-04
3.8914400000e-01,7.9168261436e-04
3.9014400000e-01,7.9219113104e-04
3.9114400000e-01,7.9447345342e-04
3.9214400000e-01,7.9136385466e-04
3.9314400000e-01,7.9234516306e-04
3.9414400000e-01,7.9131925304e-04
3.9514400000e-01,7.9384510173e-04
3.9614400000e-01,7.9525889305e-04
3.9714400000e-01,7.9373348854e-04
3.9814400000e-01,7.9246819951e-04
3.9914400000e-01,7.9457669926e-04
4.0014400000e-01,7.9395809735e-04
4.0114400000e-01,7.9257217294e-04
4.0214400000e-01,7.9471697973e-04
4.0314400000e-01,7.9329824075e-04
4.0414400000e-01,7.9258628830e-04
4.0514400000e-01,7.9276447650e-04
4.0614400000e-01,7.9160978203e-04
4.0714400000e-01,7.9161451140e-04
4.0814400000e-01,7.9111014202e-04
4.0914400000e-01,7.9047305917e-04
4.1014400000e-01,7.9316319898e-04
4.1114400000e-01,7.9086414189e-04
4.1214400000e-01,7.9214551079e-04
4.1314400000e-01,7.9076577094e-04
4.1414400000e-01,7.9130622908e-04
4.1514400000e-01,7.8990000475e-04
4.1614400000e-01,7.9249359260e-04
4.1714400000e-01,7.9029377957e-04
4.1814400000e-01,7.9335950431e-04
4.1914400000e-01,7.9523000750e-04
4.2014400000e-01,7.9400793766e-04
4.2114400000e-01,7.9420678958e-04
4.2214400000e-01,7.9569617810e-04
4.2314400000e-01,7.9445882875e-04
4.2414400000e-01,7.9343590187e-04
4.2514400000e-01,7.9507517512e-04
4.2614400000e-01,7.9476187238e-04
4.2714400000e-01,7.9250406998e-04
4.2814400000e-01,7.9286917753e-04
4.2914400000e-01,7.9216100858e-04
4.3014400000e-01,7.9234720033e-04
4.3114400000e-01,7.9034878581e-04
4.3214400000e-01,7.9273544543e-04
4.3314400000e-01,7.9638659372e-04
4.3414400000e-01,7.9353747424e-04
4.3514400000e-01,7.9390170868e-04
4.3614400000e-01,7.9087280028e-04
4.3714400000e-01,7.9370409367e-04
4.3814400000e-01,7.9402539995e-04
4.3914400000e-01,7.9524303146e-04
4.4014400000e-01,7.9319288488e-04
4.4114400000e-01,7.9504672613e-04
4.4214400000e-01,7.9379045928e-04
4.4314400000e-01,7.9631863628e-04
4.4414400000e-01,7.9591984104e-04
4.4514400000e-01,7.9407822341e-04
4.4614400000e-01,7.9398741946e-04
4.4714400000e-01,7.9259007180e-04
4.4814400000e-01,7.9086705227e-04
4.4914400000e-01,7.9372272012e-04
4.5014400000e-01,7.9341931269e-04
4.5114400000e-01,7.9425895819e-04
4.5214400000e-01,7.9387573351e-04
4.5314400000e-01,7.9406956502e-04
4.5414400000e-01,7.9419667600e-04
4.5514400000e-01,7.9540157458e-04
4.5614400000e-01,7.9323748650e-04
4.5714400000e-01,7.9362216638e-04
4.5814400000e-01,7.9320328950e-04
4.5914400000e-01,7.9278026533e-04
4.6014400000e-01,7.9133984400e-04
4.6114400000e-01,7.9263569205e-04
4.6214400000e-01,7.9367455328e-04
4.6314400000e-01,7.9459852714e-04
4.6414400000e-01,7.9272656876e-04
4.6514400000e-01,7.9480043496e-04
4.6614400000e-01,7.9538716818e-04
4.6714400000e-01,7.9313525930e-04
4.6814400000e-01,7.9437973909e-04
4.6914400000e-01,7.9286772234e-04
4.7014400000e-01,7.9269477283e-04
4.7114400000e-01,7.9318808275e-04
4.7214400000e-01,7.9500699940e-04
4.7314400000e-01,7.9447774624e-04
4.7414400000e-01,7.9339959484e-04
4.7514400000e-01,7.9459219705e-04
4.7614400000e-01,7.9162688053e-04
4.7714400000e-01,7.9113277025e-04
4.7814400000e-01,7.9140540038e-04
4.7914400000e-01,7.9126461060e-04
4.8014400000e-01,7.9214827565e-04
4.8114400000e-01,7.9243778600e-04
4.8214400000e-01,7.9055258539e-04
4.8314400000e-01,7.9357741924e-04
4.8414400000e-01,7.9472323705e-04
4.8514400000e-01,7.9448771430e-04
4.8614400000e-01,7.9594516137e-04
4.8714400000e-01,7.9391880718e-04
4.8814400000e-01,7.9457182437e-04
4.8914400000e-01,7.9472811194e-04
4.9014400000e-01,7.9487603216e-04
4.9114400000e-01,7.9277924669e-04
4.9214400000e-01,7.9527715570e-04
4.9314400000e-01,7.9520526924e-04
4.9414400000e-01,7.9360484960e-04
4.9514400000e-01,7.9567544162e-04
4.9614400000e-01,7.9704324889e-04
4.9714400000e-01,7.9297504271e-04
4.9814400000e-01,7.9388759332e-04
4.9914400000e-01,7.9211931734e-04
5.0014400000e-01,7.9236786405e-04
5.0114400000e-01,7.9187426309e-04
5.0214400000e-01,7.9368066508e-04
5.0314400000e-01,7.9464174632e-04
5.0414400000e-01,7.9444260336e-04
5.0514400000e-01,7.9500874563e-04
5.0614400000e-01,7.9396064393e-04
5.0714400000e-01,7.9359524534e-04
5.0814400000e-01,7.9560239101e-04
5.0914400000e-01,7.9232209828e-04
5.1014400000e-01,7.9372359323e-04
5.1114400000e-01,7.9281249782e-04
5.1214400000e-01,7.9387413280e-04
5.1314400000e-01,7.9462071881e-04
5.1414400000e-01,7.9338882642e-04
5.1514400000e-01,7.9382742115e-04
5.1614400000e-01,7.9376717622e-04
5.1714400000e-01,7.9326906416e-04
5.1814400000e-01,7.9198958701e-04
5.1914400000e-01,7.9250225099e-04
5.2014400000e-01,7.9297540651e-04
5.2114400000e-01,7.9300640209e-04
5.2214400000e-01,7.9236218880e-04
5.2314400000e-01,7.9275880125e-04
5.2414400000e-01,7.9434605141e-04
5.2514400000e-01,7.9382727563e-04
5.2614400000e-01,7.9587851360e-04
5.2714400000e-01,7.9493518570e-04
5.2814400000e-01,7.9458273831e-04
5.2914400000e-01,7.9573837866e-04
5.3014400000e-01,7.9505232861e-04
5.3114400000e-01,7.9300240031e-04
5.3214400000e-01,7.9465025919e-04
5.3314400000e-01,7.9556157289e-04
5.3414400000e-01,7.9483950685e-04
5.3514400000e-01,7.9382763943e-04
5.3614400000e-01,7.9544690379e-04
5.3714400000e-01,7.9485456808e-04
5.3814400000e-01,7.9356883361e-04
5.3914400000e-01,7.9300058133e-04
5.4014400000e-01,7.9284196545e-04
5.4114400000e-01,7.9309924331e-04
5.4214400000e-01,7.9380733951e-04
5.4314400000e-01,7.9442201240e-04
5.4414400000e-01,7.9574885604e-04
5.4514400000e-01,7.9408026068e-04
5.4614400000e-01,7.9540128354e-04
5.4714400000e-01,7.9016754171e-04
5.4814400000e-01,7.9237215687e-04
5.4914400000e-01,7.9424069554e-04
5.5014400000e-01,7.9298573837e-04
5.5114400000e-01,7.9475117673e-04
