# Saved on 2025-07-11T15:28:10.782682
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE04
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0008
#   num_level: 1
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_800.00 uS
7.3000144000e+01,7.9337442003e-04
7.4000144000e+01,7.9033045040e-04
7.5000144000e+01,7.9391073086e-04
7.6000144000e+01,7.9454963270e-04
7.7000144000e+01,7.9277633631e-04
7.8000144000e+01,7.9308905697e-04
7.9000144000e+01,7.9309014836e-04
8.0000144000e+01,7.9441706475e-04
8.1000144000e+01,7.9320365330e-04
8.2000144000e+01,7.9642020864e-04
8.3000144000e+01,7.9614379501e-04
8.4000144000e+01,7.9157776781e-04
8.5000144000e+01,7.9507364717e-04
8.6000144000e+01,7.9665973317e-04
8.7000144000e+01,7.9399374954e-04
8.8000144000e+01,7.9460623965e-04
8.9000144000e+01,7.9554018157e-04
9.0000144000e+01,7.9250217823e-04
9.1000144000e+01,7.9297045886e-04
9.2000144000e+01,7.9736761109e-04
9.3000144000e+01,7.8682773164e-04
9.4000144000e+01,7.9490084318e-04
9.5000144000e+01,7.9384320998e-04
9.6000144000e+01,7.9274082964e-04
9.7000144000e+01,7.9390345491e-04
9.8000144000e+01,7.9360375821e-04
9.9000144000e+01,7.9201992776e-04
1.0000014400e+02,7.9216595623e-04
1.0100014400e+02,7.9158060544e-04
1.0200014400e+02,7.9402270785e-04
1.0300014400e+02,7.9433746578e-04
1.0400014400e+02,7.9523124441e-04
1.0500014400e+02,7.9148667282e-04
1.0600014400e+02,7.9056786490e-04
1.0700014400e+02,7.8773075074e-04
1.0800014400e+02,7.9011435446e-04
1.0900014400e+02,7.9110839579e-04
1.1000014400e+02,7.9202822235e-04
1.1100014400e+02,7.9349018051e-04
1.1200014400e+02,7.9067860497e-04
1.1300014400e+02,7.8699988080e-04
1.1400014400e+02,7.9375175119e-04
1.1500014400e+02,7.9334538896e-04
1.1600014400e+02,7.9478675616e-04
1.1700014400e+02,7.8825069068e-04
1.1800014400e+02,7.9063844169e-04
1.1900014400e+02,7.9261735664e-04
1.2000014400e+02,7.9177996668e-04
1.2100014400e+02,7.9274061136e-04
1.2200014400e+02,7.9606877989e-04
1.2300014400e+02,7.9203404312e-04
1.2400014400e+02,7.9401659605e-04
1.2500014400e+02,7.9286633991e-04
1.2600014400e+02,7.8985562141e-04
1.2700014400e+02,7.9293044109e-04
1.2800014400e+02,7.9829369497e-04
1.2900014400e+02,7.9044140875e-04
1.3000014400e+02,7.9316436313e-04
1.3100014400e+02,7.9390614701e-04
1.3200014400e+02,7.9343968537e-04
1.3300014400e+02,7.8956698417e-04
1.3400014400e+02,7.9543809989e-04
1.3500014400e+02,7.9153767729e-04
1.3600014400e+02,7.8851138824e-04
1.3700014400e+02,7.8954413766e-04
1.3800014400e+02,7.9178113083e-04
1.3900014400e+02,7.9331381130e-04
1.4000014400e+02,7.9297569755e-04
1.4100014400e+02,7.9257857578e-04
1.4200014400e+02,7.9364966950e-04
1.4300014400e+02,7.9158780864e-04
1.4400014400e+02,7.9193807323e-04
1.4500014400e+02,7.9553894466e-04
1.4600014400e+02,7.9422781710e-04
1.4700014400e+02,7.9542980529e-04
1.4800014400e+02,7.8822507930e-04
1.4900014400e+02,7.9103781900e-04
1.5000014400e+02,7.9066077888e-04
1.5100014400e+02,7.9225777881e-04
1.5200014400e+02,7.9778401414e-04
1.5300014400e+02,7.9428216850e-04
1.5400014400e+02,7.9356919741e-04
1.5500014400e+02,7.9596371506e-04
1.5600014400e+02,7.9365097918e-04
1.5700014400e+02,7.9419667600e-04
1.5800014400e+02,7.8904027760e-04
1.5900014400e+02,7.9240977357e-04
1.6000014400e+02,7.9185403592e-04
1.6100014400e+02,7.9269862908e-04
1.6200014400e+02,7.9185527284e-04
1.6300014400e+02,7.9306344560e-04
1.6400014400e+02,7.9292374721e-04
1.6500014400e+02,7.8948221926e-04
1.6600014400e+02,7.8947639850e-04
1.6700014400e+02,7.8968310845e-04
1.6800014400e+02,7.9211626144e-04
1.6900014400e+02,7.9058227129e-04
1.7000014400e+02,7.9001474660e-04
1.7100014400e+02,7.9374876805e-04
1.7200014400e+02,7.8813762229e-04
1.7300014400e+02,7.8941106040e-04
1.7400014400e+02,7.8966324509e-04
1.7500014400e+02,7.9373290646e-04
1.7600014400e+02,7.9144789197e-04
1.7700014400e+02,7.9071287473e-04
1.7800014400e+02,7.9193829151e-04
