# Saved on 2025-07-11T15:21:29.210589
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE04
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S)
3.7000144000e+01,4.8321562645e-04,5.9453752328e-04,7.0011999924e-04
3.8000144000e+01,4.8547939514e-04,5.9414833231e-04,6.9892135798e-04
3.9000144000e+01,4.8795132898e-04,5.9625755966e-04,6.9672161771e-04
4.0000144000e+01,4.8430229072e-04,5.9462894569e-04,7.0044377935e-04
4.1000144000e+01,4.8828467698e-04,5.9957194026e-04,6.9295645517e-04
4.2000144000e+01,4.8924317525e-04,5.9051242715e-04,6.9838024501e-04
4.3000144000e+01,4.8973066441e-04,5.9683985455e-04,7.0135902206e-04
4.4000144000e+01,4.9078578741e-04,5.9556445194e-04,7.0066736953e-04
4.5000144000e+01,4.8991212680e-04,6.0100810515e-04,6.9872097811e-04
4.6000144000e+01,4.8864389100e-04,5.9794918343e-04,6.9719542807e-04
4.7000144000e+01,4.8862817494e-04,5.9671085182e-04,6.9846224505e-04
4.8000144000e+01,4.8455360229e-04,5.9847512603e-04,7.0022906584e-04
4.9000144000e+01,4.8805039114e-04,5.9488040279e-04,6.9915324275e-04
5.0000144000e+01,4.8916150263e-04,5.9771966335e-04,7.0035028330e-04
5.1000144000e+01,4.8656984291e-04,5.9578622313e-04,6.9719986641e-04
5.2000144000e+01,4.8648656957e-04,5.9550326114e-04,6.9705514761e-04
5.3000144000e+01,4.8511788918e-04,5.9479480115e-04,6.9999987318e-04
5.4000144000e+01,4.8502566642e-04,5.9694844822e-04,6.9929155870e-04
5.5000144000e+01,4.8396421334e-04,5.9793874243e-04,7.0084206527e-04
5.6000144000e+01,4.8569734645e-04,5.9767058701e-04,6.9959598477e-04
5.7000144000e+01,4.8636487918e-04,5.9740275901e-04,7.0163638156e-04
5.8000144000e+01,4.8786718253e-04,5.9331323428e-04,6.9787864049e-04
5.9000144000e+01,4.8617072025e-04,5.9420974139e-04,6.9824425736e-04
6.0000144000e+01,4.8677073210e-04,5.9669029724e-04,7.0260648499e-04
6.1000144000e+01,4.9068079534e-04,5.9663452703e-04,7.0102913014e-04
6.2000144000e+01,4.8519090342e-04,5.9432775743e-04,7.0120499004e-04
6.3000144000e+01,4.8606787459e-04,5.9425190557e-04,6.9049579906e-04
6.4000144000e+01,4.8932182835e-04,5.9550515289e-04,6.9544963480e-04
6.5000144000e+01,4.8604881158e-04,6.0112804931e-04,7.0012894867e-04
6.6000144000e+01,4.8633355618e-04,5.9543468524e-04,6.9978217653e-04
6.7000144000e+01,4.8909278121e-04,5.9688431065e-04,6.9932902989e-04
6.8000144000e+01,4.8989619245e-04,6.0086204030e-04,7.0091591624e-04
6.9000144000e+01,4.8681784392e-04,5.9686255554e-04,6.9860034273e-04
7.0000144000e+01,4.8930680350e-04,5.9027945099e-04,6.9731984695e-04
7.1000144000e+01,4.8573652748e-04,5.9649952163e-04,7.0091322414e-04
7.2000144000e+01,4.9071401008e-04,5.9545152908e-04,6.9787733082e-04
7.3000144000e+01,4.8511974455e-04,5.9648973547e-04,7.0139969466e-04
7.4000144000e+01,4.8889181926e-04,5.9639507526e-04,6.9794055889e-04
7.5000144000e+01,4.8725261877e-04,5.9869566030e-04,6.9843765232e-04
7.6000144000e+01,4.9010028306e-04,5.9796322603e-04,7.0043708547e-04
7.7000144000e+01,4.8872170737e-04,5.9796697315e-04,6.9985464506e-04
7.8000144000e+01,4.8661568144e-04,5.9438523749e-04,6.9813540904e-04
7.9000144000e+01,4.8861147661e-04,5.9550337028e-04,6.9845118560e-04
8.0000144000e+01,4.9146492529e-04,5.9440619225e-04,6.9917288783e-04
8.1000144000e+01,4.8788999266e-04,5.9391444665e-04,6.9253255788e-04
8.2000144000e+01,4.8698002502e-04,5.9323192545e-04,7.0046415203e-04
8.3000144000e+01,4.8738285841e-04,5.9403188061e-04,6.9999223342e-04
8.4000144000e+01,4.8628815421e-04,5.9242513089e-04,7.0132395194e-04
8.5000144000e+01,4.8977897677e-04,5.9285841417e-04,7.0132700785e-04
8.6000144000e+01,4.8948753829e-04,5.9426911321e-04,7.0121364843e-04
8.7000144000e+01,4.8743528168e-04,5.9117908677e-04,6.9869798608e-04
8.8000144000e+01,4.8548830819e-04,5.9323298046e-04,7.0193309512e-04
8.9000144000e+01,4.8602978495e-04,5.9419417084e-04,6.9596499088e-04
9.0000144000e+01,4.8578131100e-04,5.9205227444e-04,7.0071269874e-04
9.1000144000e+01,4.8668502131e-04,5.9598249209e-04,6.9344307121e-04
9.2000144000e+01,4.8639838496e-04,5.9514793975e-04,6.9761597842e-04
9.3000144000e+01,4.8753772717e-04,5.9431909904e-04,1.1327907851e-03
9.4000144000e+01,4.8682897614e-04,5.9628215240e-04,1.1327907851e-03
9.5000144000e+01,4.8365043767e-04,5.9349888033e-04,1.1327907851e-03
9.6000144000e+01,4.8906804295e-04,5.9399513702e-04,1.1327907851e-03
9.7000144000e+01,4.9137062888e-04,5.9303692979e-04,1.1327907851e-03
9.8000144000e+01,4.9123911595e-04,5.8792611526e-04,1.1327907851e-03
9.9000144000e+01,4.8812929890e-04,5.9322657762e-04,1.1327907851e-03
1.0000014400e+02,4.8847807193e-04,5.9357906139e-04,1.1327907851e-03
1.0100014400e+02,4.8825841077e-04,5.9233807406e-04,1.1327907851e-03
1.0200014400e+02,4.8858011723e-04,5.9231730120e-04,1.1327907851e-03
1.0300014400e+02,4.9021891755e-04,5.9382226027e-04,1.1327907851e-03
1.0400014400e+02,4.8672744015e-04,5.9305773902e-04,1.1327907851e-03
1.0500014400e+02,4.8847687140e-04,5.9433878050e-04,1.1327907851e-03
1.0600014400e+02,4.8893478379e-04,5.9460064222e-04,1.1327907851e-03
1.0700014400e+02,4.8923458962e-04,5.9447094827e-04,1.1327907851e-03
1.0800014400e+02,4.9171441788e-04,5.9461981436e-04,1.1327907851e-03
1.0900014400e+02,4.8884732678e-04,5.9450525441e-04,1.1327907851e-03
1.1000014400e+02,4.8935296945e-04,5.9500489442e-04,1.1327907851e-03
1.1100014400e+02,4.8756512115e-04,5.9451933339e-04,1.1327907851e-03
1.1200014400e+02,4.9018213758e-04,5.9331501689e-04,1.1327907851e-03
1.1300014400e+02,4.8905501899e-04,5.9384794440e-04,1.1327907851e-03
1.1400014400e+02,4.8834001063e-04,5.9320464061e-04,1.1327907851e-03
1.1500014400e+02,4.9009639042e-04,5.9263406001e-04,1.1327907851e-03
1.1600014400e+02,4.8879413953e-04,5.9261688875e-04,1.1327907851e-03
1.1700014400e+02,4.9208432756e-04,5.9314930695e-04,1.1327907851e-03
1.1800014400e+02,4.8784979299e-04,5.9499478084e-04,1.1327907851e-03
1.1900014400e+02,4.8837951908e-04,5.9251746279e-04,1.1327907851e-03
1.2000014400e+02,4.8800335207e-04,5.9466248786e-04,1.1327907851e-03
1.2100014400e+02,4.8508623877e-04,5.9249334299e-04,1.1327907851e-03
1.2200014400e+02,4.8980553402e-04,5.9100078943e-04,1.1327907851e-03
1.2300014400e+02,4.8618083383e-04,5.9240577684e-04,1.1327907851e-03
1.2400014400e+02,4.8856269132e-04,5.9402584156e-04,1.1327907851e-03
1.2500014400e+02,4.9250567827e-04,5.9287875047e-04,1.1327907851e-03
1.2600014400e+02,4.8914756917e-04,5.9258214606e-04,1.1327907851e-03
1.2700014400e+02,4.8671881814e-04,5.9391728428e-04,1.1327907851e-03
1.2800014400e+02,4.8594905820e-04,5.8768266172e-04,1.1327907851e-03
1.2900014400e+02,4.8430290917e-04,5.9114958276e-04,1.1327907851e-03
1.3000014400e+02,4.8711655836e-04,5.9086716647e-04,1.1327907851e-03
1.3100014400e+02,4.8691166739e-04,5.9149559092e-04,1.1327907851e-03
1.3200014400e+02,4.8575555411e-04,5.8998546592e-04,1.1327907851e-03
1.3300014400e+02,4.8467722081e-04,5.8936217101e-04,1.1327907851e-03
1.3400014400e+02,4.8586003686e-04,5.9493751905e-04,1.1327907851e-03
1.3500014400e+02,4.8805195547e-04,5.9430814872e-04,1.1327907851e-03
1.3600014400e+02,4.8678535677e-04,5.9374877310e-04,1.1327907851e-03
1.3700014400e+02,4.8631427489e-04,5.9320966102e-04,1.1327907851e-03
1.3800014400e+02,4.8864018027e-04,5.9340953158e-04,1.1327907851e-03
1.3900014400e+02,4.9127640523e-04,5.9523314121e-04,1.1327907851e-03
1.4000014400e+02,4.8914029321e-04,5.9345758928e-04,1.1327907851e-03
1.4100014400e+02,4.8915473599e-04,5.9265265008e-04,1.1327907851e-03
1.4200014400e+02,4.8991041695e-04,5.8909063227e-04,1.1327907851e-03
1.4300014400e+02,4.8884026910e-04,5.9249145124e-04,1.1327907851e-03
1.4400014400e+02,4.9106973165e-04,5.9095455072e-04,1.1327907851e-03
1.4500014400e+02,4.8767597036e-04,5.9447276726e-04,1.1327907851e-03
1.4600014400e+02,4.8760728532e-04,5.9457946918e-04,1.1327907851e-03
1.4700014400e+02,4.8803471145e-04,5.9154292103e-04,1.1327907851e-03
1.4800014400e+02,4.8832149332e-04,5.9858150053e-04,1.1327907851e-03
1.4900014400e+02,4.8749952839e-04,5.9523994423e-04,1.1327907851e-03
1.5000014400e+02,4.8945770686e-04,5.9451911511e-04,1.1327907851e-03
1.5100014400e+02,4.9256883358e-04,5.9232046624e-04,1.1327907851e-03
1.5200014400e+02,4.8920144764e-04,5.9573343606e-04,1.1327907851e-03
1.5300014400e+02,4.8936741223e-04,5.9476111346e-04,1.1327907851e-03
1.5400014400e+02,4.8869409511e-04,5.9502992372e-04,1.1327907851e-03
1.5500014400e+02,4.9183425290e-04,5.9182733821e-04,1.1327907851e-03
1.5600014400e+02,4.9166308600e-04,5.9440524637e-04,1.1327907851e-03
1.5700014400e+02,4.8677720770e-04,5.9232545027e-04,1.1327907851e-03
1.5800014400e+02,4.8816480557e-04,5.9305461036e-04,1.1327907851e-03
1.5900014400e+02,4.8773094022e-04,5.9164951381e-04,1.1327907851e-03
1.6000014400e+02,4.8645564675e-04,5.9359463194e-04,1.1327907851e-03
1.6100014400e+02,4.8614754633e-04,5.9264821175e-04,1.1327907851e-03
1.6200014400e+02,4.8879279348e-04,5.9765818150e-04,1.1327907851e-03
1.6300014400e+02,4.8765712563e-04,5.9642508859e-04,1.1327907851e-03
1.6400014400e+02,4.8782883823e-04,5.9701607825e-04,1.1327907851e-03
1.6500014400e+02,4.8900201364e-04,5.9266491007e-04,1.1327907851e-03
1.6600014400e+02,4.8848574806e-04,5.9664867877e-04,1.1327907851e-03
1.6700014400e+02,4.8561571020e-04,5.9535839682e-04,1.1327907851e-03
1.6800014400e+02,4.8958441766e-04,5.9414978750e-04,1.1327907851e-03
1.6900014400e+02,4.8774189054e-04,5.9692458308e-04,1.1327907851e-03
1.7000014400e+02,4.8832702305e-04,5.9377016441e-04,1.1327907851e-03
1.7100014400e+02,4.8613972467e-04,5.9678593971e-04,1.1327907851e-03
1.7200014400e+02,4.8856716603e-04,5.9590918681e-04,1.1327907851e-03
1.7300014400e+02,4.8790028814e-04,5.9422563936e-04,1.1327907851e-03
1.7400014400e+02,4.8945679737e-04,5.8990040998e-04,1.1327907851e-03
1.7500014400e+02,4.8593326937e-04,5.9219353716e-04,1.1327907851e-03
1.7600014400e+02,4.9190206482e-04,5.9136207710e-04,1.1327907851e-03
1.7700014400e+02,4.8802419769e-04,5.9378449805e-04,1.1327907851e-03
1.7800014400e+02,4.8893049097e-04,5.9445828811e-04,1.1327907851e-03
