Time (s),Voltage (V),Current (A)
0.59392,0.07,0.00033084
0.59966,0.071,0.00033356
0.60541,0.072,0.00033776
0.61116,0.073,0.00034462
0.6169,0.074,0.00034678
0.62265,0.075,0.00035168
0.62838,0.076,0.00035296
0.63411,0.077,0.00035718
0.63984,0.078,0.00036488
0.64559,0.079,0.00037124
0.65134,0.08,0.00037614
0.65708,0.081,0.00038094
0.66282,0.082,0.00038444
0.66855,0.083,0.00038862
0.67429,0.084,0.00039564
0.68003,0.085,0.00039808
0.68577,0.086,0.00040154
0.69152,0.087,0.00040836
0.69725,0.088,0.00041348
0.70298,0.089,0.00041632
0.70872,0.09,0.00042362
0.71445,0.091,0.0004291
0.72017,0.092,0.00043752
0.72593,0.093,0.00044062
0.73167,0.094,0.00044082
0.73742,0.095,0.00044394
0.74316,0.096,0.00045072
0.74889,0.097,0.00045474
0.75469,0.098,0.0004604
0.76044,0.099,0.0004663
0.76616,0.1,0.00046942
0.76961,0.1,0.0004677
0.77535,0.099,0.00046554
0.78112,0.098,0.00046158
0.78685,0.097,0.00046078
0.79261,0.096,0.00045474
0.79835,0.095,0.00044544
0.80409,0.094,0.00043924
0.80982,0.093,0.00043642
0.81558,0.092,0.0004313
0.82133,0.091,0.00042756
0.82707,0.09,0.00042398
0.83281,0.089,0.0004177
0.83855,0.088,0.0004141
0.84429,0.087,0.00041076
0.85004,0.086,0.00040318
0.85578,0.085,0.00039938
0.86153,0.084,0.00039444
0.86728,0.083,0.00038702
0.87303,0.082,0.00038184
0.87877,0.081,0.0003756
0.88451,0.08,0.00037482
0.89025,0.079,0.00037288
0.896,0.078,0.0003671
0.90175,0.077,0.00036032
0.90749,0.076,0.00035806
0.91324,0.075,0.00035192
0.91897,0.074,0.00034538
0.9247,0.073,0.00034306
0.93044,0.072,0.00033798
0.93619,0.071,0.00033142
0.94193,0.07,0.00032884
0.94768,0.069,0.00032432
0.9534,0.068,0.00032172
0.95914,0.067,0.00031888
0.96488,0.066,0.00031234
0.97061,0.065,0.00030682
0.97635,0.064,0.00029964
0.98209,0.063,0.00029466
0.98784,0.062,0.00029156
0.99357,0.061,0.00028768
0.99932,0.06,0.00028094
1.00506,0.059,0.0002778
1.01082,0.058,0.00027464
1.01658,0.057,0.00026694
1.02234,0.056,0.00026264
1.0281,0.055,0.00025962
1.03383,0.054,0.00025232
1.03959,0.053,0.00024652
1.04534,0.052,0.00023834
1.05109,0.051,0.00023668
1.05683,0.05,0.00023646
1.06258,0.049,0.00023202
1.06832,0.048,0.00022468
1.07404,0.047,0.00022144
1.07979,0.046,0.00021588
1.08552,0.045,0.00020978
1.09128,0.044,0.00020678
1.09703,0.043,0.00020136
1.10278,0.042,0.00019512
1.10851,0.041,0.00019294
1.11425,0.04,0.0001878
1.12,0.039,0.00018376
1.12573,0.038,0.00018162
1.13148,0.037,0.00017706
1.13723,0.036,0.00017318
1.14296,0.035,0.00016468
1.14869,0.034,0.00015786
1.15444,0.033,0.00015456
1.16019,0.032,0.00015168
1.16593,0.031,0.0001442
1.17168,0.03,0.00014124
1.17742,0.029,0.00013842
1.18316,0.028,0.00013156
1.1889,0.027,0.0001263
1.19462,0.026,0.00012404
1.20037,0.025,0.00011692
1.20611,0.024,0.0001127
1.21187,0.023,0.00010424
1.21762,0.022,9.912e-05
1.22921,0.021,9.8094e-05
1.23476,0.02,9.2964e-05
1.24031,0.019,8.9656e-05
1.24585,0.018,8.3424e-05
1.2514,0.017,7.8714e-05
1.25695,0.016,7.546e-05
1.26246,0.015,6.827e-05
1.268,0.014,6.3868e-05
1.27361,0.013,6.1268e-05
1.27912,0.012,5.4198e-05
1.28465,0.011,4.9496e-05
1.29019,0.01,4.6168e-05
1.29574,0.009,3.926e-05
1.30129,0.008,3.514e-05
1.30684,0.007,3.1828e-05
1.3124,0.006,2.4842e-05
1.31794,0.005,2.087e-05
1.32349,0.004,1.7578e-05
1.32903,0.003,1.0134e-05
1.34042,0.002,1.04593e-05
1.34685,0.001,4.353e-06
1.35325,0.0,8.998e-07
