Time (s),Voltage (V),Current (A)
1.0228,0.059,0.00027966
1.02853,0.058,0.00027226
1.03427,0.057,0.00026696
1.04,0.056,0.00025912
1.04574,0.055,0.00025416
1.05149,0.054,0.00025276
1.05724,0.053,0.00025008
1.06297,0.052,0.00024536
1.06871,0.051,0.00024036
1.07445,0.05,0.00023416
1.08019,0.049,0.0002293
1.08594,0.048,0.00022698
1.09169,0.047,0.00022
1.09744,0.046,0.0002139
1.10318,0.045,0.00021132
1.10892,0.044,0.00020658
1.11466,0.043,0.0002009
1.12041,0.042,0.0001996
1.12615,0.041,0.00019592
1.13191,0.04,0.00019456
1.13765,0.039,0.00018518
1.14339,0.038,0.00017668
1.14913,0.037,0.0001723
1.15487,0.036,0.00017044
1.16063,0.035,0.00016368
1.16637,0.034,0.00015986
1.17213,0.033,0.0001569
1.17787,0.032,0.00015066
1.18359,0.031,0.00014588
1.18936,0.03,0.0001434
1.1951,0.029,0.00013632
1.20085,0.028,0.00013162
1.2066,0.027,0.00012404
1.21235,0.026,0.00011782
1.21809,0.025,0.0001157
1.22383,0.024,0.00011244
1.22957,0.023,0.00010916
1.23531,0.022,0.00010436
1.24691,0.021,9.7828e-05
1.25246,0.02,9.5276e-05
1.25798,0.019,8.9108e-05
1.2635,0.018,8.3664e-05
1.26905,0.017,8.0924e-05
1.27459,0.016,7.5162e-05
1.28014,0.015,6.9682e-05
1.28568,0.014,6.693e-05
1.29123,0.013,6.0978e-05
1.29675,0.012,5.5594e-05
1.3023,0.011,5.2532e-05
1.30785,0.01,4.7044e-05
1.31347,0.009,4.1458e-05
1.31903,0.008,3.8664e-05
1.32457,0.007,3.2738e-05
1.3301,0.006,2.7302e-05
1.33565,0.005,2.442e-05
1.3412,0.004,1.8774e-05
1.34675,0.003,1.3228e-05
1.35229,0.002,1.0394e-05
1.3637,0.001,3.1178e-06
1.39781,0.0,-1.8912e-07
