# Saved on 2025-06-26T19:38:50.941094
# Name: Evan
# Sample_ID: Batch3_F5_TPTE43
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.3
#   v_rst: -1.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1.5e-05
#   ProgramTargetOffset: 1.5e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS,Conductance_Target_1300.00 uS
1.0144000000e-02,3.7313486246e-04,5.0503185776e-04,5.4559510318e-04,6.8335568358e-04,8.0833429820e-04,9.0854424343e-04,1.0195951472e-03,1.0558815120e-03,1.1725855438e-03,1.2621568749e-03
1.1144000000e-02,3.7166119000e-04,5.0087888667e-04,5.5667194829e-04,6.5863205236e-04,8.1406913523e-04,9.3721995654e-04,9.8424461612e-04,1.0579276568e-03,1.1707357044e-03,1.2748982408e-03
1.2144000000e-02,3.5676923289e-04,4.9386198953e-04,5.6001055782e-04,6.5825064667e-04,8.1663747551e-04,9.2381676950e-04,9.9930490251e-04,1.0562260286e-03,1.1937310046e-03,1.2726975547e-03
1.3144000000e-02,3.8103025872e-04,4.7767072829e-04,5.8077755966e-04,6.4113221015e-04,8.1033736933e-04,9.2735615908e-04,9.9774042610e-04,1.0482505604e-03,1.1776913016e-03,1.2642484216e-03
1.4144000000e-02,3.7495879951e-04,4.6518780437e-04,5.8463232563e-04,6.6013366450e-04,7.8967314039e-04,9.1466281447e-04,1.0088429553e-03,1.0560490045e-03,1.1742086645e-03,1.2397527462e-03
1.5144000000e-02,3.7350055209e-04,4.6946886869e-04,5.9894620790e-04,6.6362568759e-04,7.8241428128e-04,9.2036636488e-04,9.9762866739e-04,1.0697758262e-03,1.1480579269e-03,1.2331485050e-03
1.6144000000e-02,3.6797937355e-04,4.7624656872e-04,5.8132012782e-04,6.5658932726e-04,7.6657641330e-04,9.2741371191e-04,9.9510769360e-04,1.0817902512e-03,1.1447106226e-03,1.2120878091e-03
1.7144000000e-02,3.7285110011e-04,4.7765308409e-04,5.7771587308e-04,6.5453714342e-04,7.9642915807e-04,9.3801689218e-04,9.7713767900e-04,1.0974558245e-03,1.1265975627e-03,1.2458571291e-03
1.8144000000e-02,3.8296540879e-04,4.6085358917e-04,5.8673471358e-04,6.6057422373e-04,7.8170021879e-04,9.5843155577e-04,9.6230272902e-04,1.0698451661e-03,1.1468197044e-03,1.2340300600e-03
1.9144000000e-02,3.9422408008e-04,4.7602228733e-04,5.9075344325e-04,6.8025401561e-04,7.8492783359e-04,9.6089075669e-04,9.7335083410e-04,1.0799171287e-03,1.1513762729e-03,1.2374311336e-03
2.0144000000e-02,4.0603259549e-04,4.7714922403e-04,5.8128167439e-04,6.8498971814e-04,7.7513570432e-04,9.4524992164e-04,9.7814132459e-04,1.0800011660e-03,1.1373454618e-03,1.2264693214e-03
2.1144000000e-02,3.9120252040e-04,4.9825204769e-04,5.6291188230e-04,7.0199886977e-04,7.7981356299e-04,9.4402072136e-04,9.7671676485e-04,1.0943513189e-03,1.1385446123e-03,1.2346223230e-03
2.2144000000e-02,3.9259539335e-04,5.0214384828e-04,5.5992033595e-04,6.7313136242e-04,7.8779827163e-04,9.6701900475e-04,9.5478688309e-04,1.0844016651e-03,1.1485868890e-03,1.2446034816e-03
2.3144000000e-02,3.9307680709e-04,5.1560025895e-04,5.4249132518e-04,6.8426634243e-04,8.0294135842e-04,9.4992035883e-04,9.6968484286e-04,1.0814832058e-03,1.1728878599e-03,1.2627795513e-03
2.4144000000e-02,4.0777234972e-04,4.9985268561e-04,5.7135406678e-04,6.8039778853e-04,8.2050697529e-04,9.5101371699e-04,9.7216594440e-04,1.0597974324e-03,1.1728585378e-03,1.2793787755e-03
2.5144000000e-02,3.9602404286e-04,4.9582635256e-04,5.5894895922e-04,6.9281915785e-04,8.1380916527e-04,9.1834772320e-04,9.9742712337e-04,1.0464130173e-03,1.1959886615e-03,1.2629419507e-03
2.6144000000e-02,3.9396360080e-04,5.0209320761e-04,5.6315664551e-04,6.8567591370e-04,8.0477017036e-04,9.1500398412e-04,1.0069062409e-03,1.0400075553e-03,1.1602858285e-03,1.2604564836e-03
2.7144000000e-02,3.7686157157e-04,5.0312180974e-04,5.5188382248e-04,6.8086941610e-04,8.0426587374e-04,9.0148292657e-04,1.0220971308e-03,1.0538209608e-03,1.1726526282e-03,1.2638348562e-03
2.8144000000e-02,3.6874735088e-04,4.9961869081e-04,5.5739968957e-04,6.6434891778e-04,8.2394442870e-04,9.2665904958e-04,1.0009760445e-03,1.0573745385e-03,1.1729038670e-03,1.2818787945e-03
2.9144000000e-02,3.5962737456e-04,4.8007597798e-04,5.6614189816e-04,6.4914842369e-04,8.1279598817e-04,9.2716902145e-04,9.9337878055e-04,1.0372047836e-03,1.1861819803e-03,1.2675880862e-03
3.0144000000e-02,3.7466423237e-04,4.7531968448e-04,5.8076941059e-04,6.5204090788e-04,8.1081176177e-04,9.2230366135e-04,1.0105625552e-03,1.0484909581e-03,1.1766279931e-03,1.2649905693e-03
3.1144000000e-02,3.7787445763e-04,4.6242141252e-04,5.9431407863e-04,6.6403867095e-04,7.8726356151e-04,9.1365916887e-04,1.0110210860e-03,1.0524082609e-03,1.1709819955e-03,1.2402595894e-03
3.2144000000e-02,3.6649136746e-04,4.8817291827e-04,5.8845624153e-04,6.6299377067e-04,7.8514582128e-04,9.2067231890e-04,1.0004057549e-03,1.0788912914e-03,1.1524242291e-03,1.2329308083e-03
3.3144000000e-02,3.6696168536e-04,4.7844376240e-04,5.8032110246e-04,6.4298110374e-04,7.6799762610e-04,9.3871880381e-04,9.8132506537e-04,1.0825344361e-03,1.1360170902e-03,1.2161165068e-03
3.4144000000e-02,3.7147223338e-04,4.7753313993e-04,5.7942899730e-04,6.5569758590e-04,7.8703254985e-04,9.4547081972e-04,9.7694508440e-04,1.1047201406e-03,1.1467904551e-03,1.2342876289e-03
3.5144000000e-02,3.9226688386e-04,4.6938708692e-04,5.9954571043e-04,6.5901469497e-04,7.8781136835e-04,9.6444098745e-04,9.5909825177e-04,1.0744603060e-03,1.1491172336e-03,1.2384438014e-03
3.6144000000e-02,3.9427457523e-04,4.7451030696e-04,5.8576431911e-04,6.8290486524e-04,7.7979253547e-04,9.3386559456e-04,9.9213524663e-04,1.0773832764e-03,1.1479374371e-03,1.2254359899e-03
3.7144000000e-02,4.1070597945e-04,4.8059257097e-04,5.8488341892e-04,6.8507935794e-04,7.7561766375e-04,9.4734088634e-04,9.7714444564e-04,1.0800823657e-03,1.1308542889e-03,1.2254524336e-03
3.8144000000e-02,3.8547066652e-04,4.9322825362e-04,5.6072789448e-04,7.0046655310e-04,7.8190270870e-04,9.4191949756e-04,9.7795629699e-04,1.0852015112e-03,1.1453779007e-03,1.2349616736e-03
3.9144000000e-02,3.9131740778e-04,5.0443290093e-04,5.5847584008e-04,6.8179557275e-04,8.0011108366e-04,9.5983981737e-04,9.6646617749e-04,1.0787083738e-03,1.1484767310e-03,1.2609409168e-03
4.0144000000e-02,3.9379483496e-04,5.0183145504e-04,5.4442582041e-04,6.8126493716e-04,8.0634999904e-04,9.5358562248e-04,9.7262578493e-04,1.0629177268e-03,1.1757601897e-03,1.2649403652e-03
4.1144000000e-02,4.0014951082e-04,4.9467671488e-04,5.6144592236e-04,6.8616755016e-04,8.2311482402e-04,9.4687195087e-04,9.8066630017e-04,1.0520710930e-03,1.1825453112e-03,1.2879633869e-03
4.2144000000e-02,3.9606737118e-04,4.9648700951e-04,5.6548640714e-04,6.9053909101e-04,7.9524565081e-04,9.2755341029e-04,9.9703051092e-04,1.0373898112e-03,1.1962220742e-03,1.2519879965e-03
4.3144000000e-02,3.8793885324e-04,5.1234474086e-04,5.5351825722e-04,6.8642926635e-04,8.0787853221e-04,9.1727466497e-04,1.0145240958e-03,1.0620741523e-03,1.1766934040e-03,1.2644953676e-03
4.4144000000e-02,3.7589059502e-04,5.0010374252e-04,5.5220603826e-04,6.6724496719e-04,8.0426601926e-04,9.1276611784e-04,1.0088554700e-03,1.0514086898e-03,1.1710782564e-03,1.2611222337e-03
4.5144000000e-02,3.6269677366e-04,4.9772042985e-04,5.5826163589e-04,6.6105611040e-04,8.1750506070e-04,9.2615882750e-04,1.0016330634e-03,1.0561857925e-03,1.1844232358e-03,1.2721223175e-03
4.6144000000e-02,3.7699664972e-04,4.7436667955e-04,5.7766075770e-04,6.4450330683e-04,8.1109035818e-04,9.2737638624e-04,1.0032683349e-03,1.0384163033e-03,1.1821380031e-03,1.2646128016e-03
4.7144000000e-02,3.7600198993e-04,4.7208883188e-04,5.8137371525e-04,6.7152708652e-04,8.0770252680e-04,9.0388712124e-04,1.0224552534e-03,1.0546513658e-03,1.1733087740e-03,1.2535712449e-03
4.8144000000e-02,3.7568694097e-04,4.5744825911e-04,6.0008478613e-04,6.6389431595e-04,7.8687153291e-04,9.1544818133e-04,1.0065394599e-03,1.0610783647e-03,1.1505118164e-03,1.2352153135e-03
4.9144000000e-02,3.5983848647e-04,4.7666795581e-04,5.7139699493e-04,6.6489723395e-04,7.7353128290e-04,9.1731271823e-04,1.0011292761e-03,1.0736801050e-03,1.1463744158e-03,1.2170796981e-03
5.0144000000e-02,3.7294073991e-04,4.8013655032e-04,5.8237746998e-04,6.5136337071e-04,7.7578020864e-04,9.4872702903e-04,9.7898278909e-04,1.0876134911e-03,1.1246044596e-03,1.2309735757e-03
5.1144000000e-02,3.7731155317e-04,4.6961726184e-04,5.7988570916e-04,6.6043387051e-04,7.8736484284e-04,9.5270064776e-04,9.7118150734e-04,1.0938637570e-03,1.1583914602e-03,1.2341990077e-03
5.2144000000e-02,3.9342383388e-04,4.6792883950e-04,5.9013906139e-04,6.6796506871e-04,7.8681681771e-04,9.7117212135e-04,9.5500989119e-04,1.0800627206e-03,1.1509816977e-03,1.2338573288e-03
5.3144000000e-02,4.0082057239e-04,4.7508150601e-04,5.8488803916e-04,6.8196604843e-04,7.6843061834e-04,9.4525370514e-04,9.7722462669e-04,1.0775943520e-03,1.1467630975e-03,1.2124580826e-03
5.4144000000e-02,4.0921644541e-04,4.9582649808e-04,5.7836827182e-04,6.9492743933e-04,7.8175558883e-04,9.4940653071e-04,9.7839874798e-04,1.0988552822e-03,1.1377676856e-03,1.2273126049e-03
5.5144000000e-02,3.9532715164e-04,5.0010177802e-04,5.6221291743e-04,6.9452413300e-04,7.8550699982e-04,9.5092356787e-04,9.6735762781e-04,1.0894874868e-03,1.1417826317e-03,1.2316989887e-03
5.6144000000e-02,3.9163580368e-04,5.1544990129e-04,5.4780015489e-04,6.8270499469e-04,8.1132500782e-04,9.6258088888e-04,9.6721050795e-04,1.0857408779e-03,1.1531906785e-03,1.2606361997e-03
5.7144000000e-02,4.0497776354e-04,4.8506048188e-04,5.5415384850e-04,6.8307119363e-04,8.1359299656e-04,9.5035698905e-04,9.7406184068e-04,1.0563838441e-03,1.1692384578e-03,1.2647842232e-03
5.8144000000e-02,4.0157254261e-04,4.9851645599e-04,5.6267104810e-04,6.9940993853e-04,8.3237508079e-04,9.2671609309e-04,9.9668955954e-04,1.0536914488e-03,1.1885312415e-03,1.2820011762e-03
5.9144000000e-02,3.9576170821e-04,4.9486970966e-04,5.6343018514e-04,6.8755682150e-04,8.0967489339e-04,9.2138165201e-04,9.9633791251e-04,1.0358183499e-03,1.1737829482e-03,1.2610141130e-03
6.0144000000e-02,3.7426263589e-04,5.0501814258e-04,5.4725351220e-04,6.8394314440e-04,8.0724232248e-04,9.0777975856e-04,1.0193659546e-03,1.0607510194e-03,1.1689768144e-03,1.2591553968e-03
6.1144000000e-02,3.7335972593e-04,5.0210259360e-04,5.5772849009e-04,6.5948705014e-04,8.1492071331e-04,9.3318987638e-04,9.8431402876e-04,1.0603584087e-03,1.1724807700e-03,1.2724415865e-03
6.2144000000e-02,3.5672113881e-04,4.9596295867e-04,5.6143471738e-04,6.5842265030e-04,8.1979356764e-04,9.1869405878e-04,9.9992699688e-04,1.0527031554e-03,1.1925985018e-03,1.2708963186e-03
6.3144000000e-02,3.8330668758e-04,4.7999910748e-04,5.8405174059e-04,6.4173058490e-04,8.1149235484e-04,9.2753223726e-04,9.9713783129e-04,1.0487296822e-03,1.1780417844e-03,1.2634020823e-03
6.4144000000e-02,3.7799676647e-04,4.6739693062e-04,5.8924582845e-04,6.6205131589e-04,7.9412937339e-04,9.1093992523e-04,1.0061648209e-03,1.0535804904e-03,1.1774163431e-03,1.2368154421e-03
6.5144000000e-02,3.7212168536e-04,4.7246056056e-04,6.0389578721e-04,6.6320782935e-04,7.8848424891e-04,9.1591995442e-04,1.0062234651e-03,1.0674830264e-03,1.1500807159e-03,1.2332262122e-03
6.6144000000e-02,3.6734170862e-04,4.7996851208e-04,5.8467343479e-04,6.5660598921e-04,7.6708231063e-04,9.2268812296e-04,9.9670891359e-04,1.0801789904e-03,1.1412324966e-03,1.2102206529e-03
6.7144000000e-02,3.7022244214e-04,4.8069483455e-04,5.8104546042e-04,6.5216489020e-04,7.9704783275e-04,9.4241659099e-04,9.7906820884e-04,1.0933819431e-03,1.1259295570e-03,1.2451765360e-03
6.8144000000e-02,3.8035654143e-04,4.6130640840e-04,5.8920442825e-04,6.5734522650e-04,7.8667515481e-04,9.5818453701e-04,9.6067153208e-04,1.0692300566e-03,1.1464871932e-03,1.2348724704e-03
6.9144000000e-02,3.9205046050e-04,4.7451310820e-04,5.9106485423e-04,6.7629436671e-04,7.8717435827e-04,9.6079187642e-04,9.7381875094e-04,1.0797809227e-03,1.1511788034e-03,1.2336618965e-03
7.0144000000e-02,4.0535538574e-04,4.7466630349e-04,5.8582896600e-04,6.8238332460e-04,7.7494827565e-04,9.4354742032e-04,9.7608324722e-04,1.0785069753e-03,1.1370677385e-03,1.2218486518e-03
7.1144000000e-02,3.9015176299e-04,4.9591388233e-04,5.6482629589e-04,6.9829155109e-04,7.8069599112e-04,9.4674098364e-04,9.7594107501e-04,1.0936767649e-03,1.1373307643e-03,1.2276558846e-03
7.2144000000e-02,3.9292375732e-04,5.0021430070e-04,5.6238797697e-04,6.7241715442e-04,7.8561628470e-04,9.6230229246e-04,9.5902418252e-04,1.0830022075e-03,1.1470151367e-03,1.2374033395e-03
7.3144000000e-02,3.9311678847e-04,5.1517508837e-04,5.4762425862e-04,6.8433502747e-04,8.0361685832e-04,9.5686118584e-04,9.7452291811e-04,1.0797113646e-03,1.1715220171e-03,1.2559469906e-03
7.4144000000e-02,4.0792863729e-04,4.9851994845e-04,5.7373639720e-04,6.8303277658e-04,8.1843878434e-04,9.4799572253e-04,9.7805488622e-04,1.0582229152e-03,1.1738514877e-03,1.2730201706e-03
7.5144000000e-02,3.9770431613e-04,4.9515150749e-04,5.6088709243e-04,6.9380286732e-04,8.1461446825e-04,9.2237984063e-04,1.0021880007e-03,1.0458878387e-03,1.1973956134e-03,1.2596367742e-03
7.6144000000e-02,3.8495458284e-04,5.0424157962e-04,5.6240707636e-04,6.8667213782e-04,8.0733640061e-04,9.2550209956e-04,1.0064477101e-03,1.0371181270e-03,1.1622846796e-03,1.2570383842e-03
7.7144000000e-02,3.6878085666e-04,5.0531241868e-04,5.5158914620e-04,6.8309884227e-04,8.0852209067e-04,9.0795962024e-04,1.0254960216e-03,1.0586957796e-03,1.1730089318e-03,1.2587106903e-03
7.8144000000e-02,3.5898789065e-04,4.9745292927e-04,5.5590116972e-04,6.6770982812e-04,8.2597704022e-04,9.2314388894e-04,1.0038790788e-03,1.0580827802e-03,1.1715531582e-03,1.2784871797e-03
7.9144000000e-02,3.5015407775e-04,4.7903795348e-04,5.6279615819e-04,6.5270636696e-04,8.1299796875e-04,9.2256297648e-04,9.9902768852e-04,1.0414963617e-03,1.1842886306e-03,1.2627053366e-03
8.0144000000e-02,3.6464487494e-04,4.7552137403e-04,5.7910638134e-04,6.5185151470e-04,8.0929792603e-04,9.1749519925e-04,1.0107652633e-03,1.0509711865e-03,1.1744390940e-03,1.2616603635e-03
8.1144000000e-02,3.7007415813e-04,4.6147848479e-04,5.9356516431e-04,6.6507833253e-04,7.8412267612e-04,9.1359303042e-04,1.0065931565e-03,1.0554636538e-03,1.1670370441e-03,1.2354485807e-03
8.2144000000e-02,3.5879013012e-04,4.8687837989e-04,5.8922603785e-04,6.6435059125e-04,7.8130571637e-04,9.1940550192e-04,1.0031762213e-03,1.0843847122e-03,1.1519387772e-03,1.2270675506e-03
8.3144000000e-02,3.6017852835e-04,4.7636312956e-04,5.8174471633e-04,6.4566804213e-04,7.6542797615e-04,9.4270173577e-04,9.7726842796e-04,1.0851467960e-03,1.1338673357e-03,1.2112320110e-03
8.4144000000e-02,3.6533048842e-04,4.8025030992e-04,5.8137386077e-04,6.5674204961e-04,7.8665441833e-04,9.4713010185e-04,9.7655953141e-04,1.1074737995e-03,1.1459100642e-03,1.2315600179e-03
8.5144000000e-02,3.8690013753e-04,4.7051344154e-04,5.9979414800e-04,6.6218846769e-04,7.8883836977e-04,9.6525625850e-04,9.5824398159e-04,1.0799526353e-03,1.1494951468e-03,1.2339877139e-03
8.6144000000e-02,3.8905105612e-04,4.7407898819e-04,5.8700290538e-04,6.8471097620e-04,7.8312252299e-04,9.3566413852e-04,9.8818622064e-04,1.0805667262e-03,1.1507342424e-03,1.2236558541e-03
8.7144000000e-02,4.0302700654e-04,4.8020236136e-04,5.8430759964e-04,6.8746434408e-04,7.7918135503e-04,9.4966715551e-04,9.7649157397e-04,1.0837586888e-03,1.1307154637e-03,1.2245924154e-03
8.8144000000e-02,3.7778536353e-04,4.9537258747e-04,5.5925222114e-04,7.0500587753e-04,7.8291690443e-04,9.4405018899e-04,9.7913878562e-04,1.0923725495e-03,1.1440447997e-03,1.2330526079e-03
8.9144000000e-02,3.8402515202e-04,5.0883725635e-04,5.5554515711e-04,6.8262612331e-04,8.0310921476e-04,9.5874711405e-04,9.6701252914e-04,1.0840033065e-03,1.1480879039e-03,1.2595557200e-03
9.0144000000e-02,3.8553978811e-04,5.0296050176e-04,5.4099564295e-04,6.8217646913e-04,8.0802768935e-04,9.5338822575e-04,9.6817930171e-04,1.0689152987e-03,1.1734329746e-03,1.2616490130e-03
9.1144000000e-02,3.9230293623e-04,4.9552938435e-04,5.5880140280e-04,6.8688983447e-04,8.2446465967e-04,9.4399227237e-04,9.7872696642e-04,1.0583914991e-03,1.1807619012e-03,1.2828591571e-03
9.2144000000e-02,3.8886180846e-04,4.9469366786e-04,5.6197866797e-04,6.9005502155e-04,7.9412529885e-04,9.2583468358e-04,9.9746212072e-04,1.0423204367e-03,1.1951295164e-03,1.2467238412e-03
9.3144000000e-02,3.7893994886e-04,5.1169750805e-04,5.5446074839e-04,6.8377958087e-04,8.0688303569e-04,9.1372021416e-04,1.0134428885e-03,1.0674200166e-03,1.1721759802e-03,1.2593479187e-03
9.4144000000e-02,3.6756835470e-04,5.0023125368e-04,5.5450283980e-04,6.6705571953e-04,8.0399193394e-04,9.1247784439e-04,1.0019666661e-03,1.0554947949e-03,1.1706492660e-03,1.2598803733e-03
9.5144000000e-02,3.5373632272e-04,4.9886082707e-04,5.6137479987e-04,6.6233405960e-04,8.1775149738e-04,9.2312591732e-04,9.9636105006e-04,1.0552987078e-03,1.1841468222e-03,1.2728139700e-03
9.6144000000e-02,3.6975856347e-04,4.7759695008e-04,5.8041594457e-04,6.4409854531e-04,8.1033831520e-04,9.2752590717e-04,9.9783384940e-04,1.0406880028e-03,1.1838404316e-03,1.2680000509e-03
9.7144000000e-02,3.6865225411e-04,4.7107383580e-04,5.8309848100e-04,6.7218454205e-04,8.0494617578e-04,9.0496738267e-04,1.0181942343e-03,1.0495571769e-03,1.1764996452e-03,1.2571370462e-03
9.8144000000e-02,3.6720157368e-04,4.5984506869e-04,6.0149533965e-04,6.6216787673e-04,7.9017168900e-04,9.1808462457e-04,1.0035884770e-03,1.0532653687e-03,1.1530671327e-03,1.2402550783e-03
9.9144000000e-02,3.5119966924e-04,4.7605961299e-04,5.7276894950e-04,6.6674248956e-04,7.7785480244e-04,9.2576185125e-04,1.0005681543e-03,1.0740749713e-03,1.1473196355e-03,1.2218487973e-03
1.0014400000e-01,3.6268527765e-04,4.7951234592e-04,5.8403940784e-04,6.5321270085e-04,7.7716147644e-04,9.5199269708e-04,9.7593401733e-04,1.0890347039e-03,1.1245298083e-03,1.2397379032e-03
1.0114400000e-01,3.6519781133e-04,4.6811790526e-04,5.8010649809e-04,6.6073385824e-04,7.8904042311e-04,9.5307994343e-04,9.6894167655e-04,1.0918189219e-03,1.1603765597e-03,1.2387178140e-03
1.0214400000e-01,3.8261026930e-04,4.6821442083e-04,5.9134537878e-04,6.6632070229e-04,7.8833807493e-04,9.6985750133e-04,9.5587340184e-04,1.0784430197e-03,1.1501007975e-03,1.2379288091e-03
1.0314400000e-01,3.8995563955e-04,4.7483714297e-04,5.8772948250e-04,6.8076180469e-04,7.6836564403e-04,9.4690607511e-04,9.7265394288e-04,1.0797748837e-03,1.1484519200e-03,1.2156582670e-03
1.0414400000e-01,3.9967413613e-04,4.9348775065e-04,5.8019795688e-04,6.9273795816e-04,7.8058772488e-04,9.4746013929e-04,9.7743635706e-04,1.0994685726e-03,1.1390713189e-03,1.2307494762e-03
