2.50E+01,7.26E-02,-5.00E-05,7.26E-02,0.00E+00,5.85E-07,-1.00E+01
2.60E+01,7.22E-02,-5.50E-05,7.22E-02,0.00E+00,5.84E-07,-1.00E+01
2.70E+01,6.52E-02,-5.50E-05,6.52E-02,0.00E+00,5.84E-07,-1.00E+01
2.80E+01,6.47E-02,-5.50E-05,6.47E-02,0.00E+00,5.84E-07,-1.00E+01
2.90E+01,7.25E-02,-5.00E-05,7.25E-02,-5.00E-06,5.84E-07,-1.00E+01
3.00E+01,6.49E-02,-5.00E-05,6.49E-02,5.00E-06,5.84E-07,-1.00E+01
3.10E+01,6.49E-02,-5.50E-05,6.49E-02,5.00E-06,5.84E-07,-1.00E+01
3.20E+01,7.24E-02,-5.50E-05,7.24E-02,0.00E+00,5.84E-07,-1.00E+01
3.30E+01,7.26E-02,-5.50E-05,7.26E-02,5.00E-06,5.84E-07,-1.00E+01
3.40E+01,6.57E-02,-5.50E-05,6.57E-02,-5.00E-06,5.84E-07,-1.00E+01
3.50E+01,6.48E-02,-5.50E-05,6.48E-02,0.00E+00,5.84E-07,-1.00E+01
3.60E+01,6.44E-02,-5.00E-05,6.44E-02,0.00E+00,5.84E-07,-1.00E+01
3.70E+01,6.45E-02,-5.50E-05,6.45E-02,5.00E-06,5.84E-07,-1.00E+01
3.80E+01,6.47E-02,-5.50E-05,6.47E-02,-5.00E-06,5.84E-07,-1.00E+01
3.90E+01,6.51E-02,-5.50E-05,6.51E-02,0.00E+00,5.83E-07,-1.00E+01
4.00E+01,6.51E-02,-5.50E-05,6.51E-02,5.00E-06,5.84E-07,-1.00E+01
4.10E+01,6.44E-02,-5.50E-05,6.44E-02,0.00E+00,5.84E-07,-1.00E+01
4.20E+01,7.22E-02,-5.00E-05,7.22E-02,5.00E-06,5.83E-07,-1.00E+01
4.30E+01,6.49E-02,-5.50E-05,6.49E-02,0.00E+00,5.84E-07,-1.00E+01
4.40E+01,6.45E-02,-5.00E-05,6.45E-02,-5.00E-06,5.84E-07,-1.00E+01
4.50E+01,7.26E-02,-5.00E-05,7.26E-02,0.00E+00,5.83E-07,-1.00E+01
4.60E+01,7.20E-02,-5.50E-05,7.20E-02,0.00E+00,5.83E-07,-1.00E+01
4.70E+01,6.51E-02,-5.50E-05,6.51E-02,5.00E-06,5.83E-07,-1.00E+01
4.80E+01,6.46E-02,-5.50E-05,6.46E-02,0.00E+00,5.83E-07,-1.00E+01
4.90E+01,6.58E-02,-5.50E-05,6.58E-02,5.00E-06,5.83E-07,-1.00E+01
5.00E+01,7.23E-02,-6.00E-05,7.23E-02,5.00E-06,5.83E-07,-1.00E+01
5.10E+01,6.45E-02,-5.50E-05,6.45E-02,0.00E+00,5.84E-07,-1.00E+01
5.20E+01,7.25E-02,-6.50E-05,7.25E-02,5.00E-06,5.83E-07,-1.00E+01
5.30E+01,6.56E-02,-5.50E-05,6.56E-02,0.00E+00,5.83E-07,-1.00E+01
5.40E+01,6.46E-02,-5.50E-05,6.46E-02,0.00E+00,5.83E-07,-1.00E+01
5.50E+01,7.23E-02,-5.50E-05,7.23E-02,5.00E-06,5.83E-07,-1.00E+01
5.60E+01,7.25E-02,-5.00E-05,7.25E-02,5.00E-06,5.83E-07,-1.00E+01
5.70E+01,7.27E-02,-5.50E-05,7.27E-02,5.00E-06,5.83E-07,-1.00E+01
5.80E+01,6.42E-02,-5.50E-05,6.42E-02,0.00E+00,5.83E-07,-1.00E+01
5.90E+01,6.49E-02,-5.50E-05,6.49E-02,0.00E+00,5.83E-07,-1.00E+01
6.00E+01,7.26E-02,-5.00E-05,7.26E-02,5.00E-06,5.83E-07,-1.00E+01
6.10E+01,6.45E-02,-5.50E-05,6.45E-02,5.00E-06,5.83E-07,-1.00E+01
6.20E+01,6.44E-02,-5.50E-05,6.44E-02,5.00E-06,5.83E-07,-1.00E+01
6.30E+01,6.56E-02,-5.50E-05,6.56E-02,-5.00E-06,5.83E-07,-1.00E+01
6.40E+01,6.50E-02,-5.50E-05,6.50E-02,5.00E-06,5.83E-07,-1.00E+01
6.50E+01,7.06E-02,-5.50E-05,7.06E-02,0.00E+00,5.83E-07,-1.00E+01
6.60E+01,7.08E-02,-5.50E-05,7.08E-02,0.00E+00,5.83E-07,-1.00E+01
6.70E+01,7.16E-02,-5.50E-05,7.16E-02,0.00E+00,5.83E-07,-1.00E+01
6.80E+01,6.45E-02,-5.50E-05,6.45E-02,0.00E+00,5.83E-07,-1.00E+01
6.90E+01,6.45E-02,-5.00E-05,6.45E-02,0.00E+00,5.83E-07,-1.00E+01
7.00E+01,7.26E-02,-5.00E-05,7.26E-02,0.00E+00,5.82E-07,-1.00E+01
7.10E+01,6.46E-02,-5.00E-05,6.46E-02,5.00E-06,5.83E-07,-1.00E+01
7.20E+01,7.20E-02,-5.00E-05,7.20E-02,5.00E-06,5.83E-07,-1.00E+01
7.30E+01,7.24E-02,-5.50E-05,7.24E-02,-5.00E-06,5.82E-07,-1.00E+01
7.40E+01,6.54E-02,-5.50E-05,6.54E-02,5.00E-06,5.82E-07,-1.00E+01
7.50E+01,7.21E-02,-5.50E-05,7.21E-02,0.00E+00,5.83E-07,-1.00E+01
7.60E+01,6.49E-02,-5.00E-05,6.49E-02,5.00E-06,5.82E-07,-1.00E+01
7.70E+01,7.24E-02,-5.50E-05,7.24E-02,0.00E+00,5.82E-07,-1.00E+01
7.80E+01,6.56E-02,-5.50E-05,6.56E-02,5.00E-06,5.82E-07,-1.00E+01
7.90E+01,6.48E-02,-5.50E-05,6.48E-02,0.00E+00,5.82E-07,-1.00E+01
8.00E+01,7.24E-02,-5.50E-05,7.24E-02,0.00E+00,5.82E-07,-1.00E+01
8.10E+01,7.26E-02,-5.50E-05,7.26E-02,0.00E+00,5.82E-07,-1.00E+01
8.20E+01,6.51E-02,-5.00E-05,6.51E-02,5.00E-06,5.83E-07,-1.00E+01
8.30E+01,6.50E-02,-5.50E-05,6.50E-02,5.00E-06,5.82E-07,-1.00E+01
8.40E+01,6.51E-02,-5.50E-05,6.51E-02,0.00E+00,5.82E-07,-1.00E+01
8.50E+01,6.48E-02,-4.50E-05,6.48E-02,0.00E+00,5.82E-07,-1.00E+01
8.60E+01,6.53E-02,-5.50E-05,6.53E-02,0.00E+00,5.82E-07,-1.00E+01
8.70E+01,7.20E-02,-5.50E-05,7.20E-02,0.00E+00,5.82E-07,-1.00E+01
8.80E+01,7.21E-02,-5.50E-05,7.21E-02,0.00E+00,5.82E-07,-1.00E+01
8.90E+01,6.51E-02,-6.00E-05,6.51E-02,0.00E+00,5.82E-07,-1.00E+01
9.00E+01,6.53E-02,-5.50E-05,6.53E-02,0.00E+00,5.83E-07,-1.00E+01
9.10E+01,7.20E-02,-5.50E-05,7.20E-02,0.00E+00,5.82E-07,-1.00E+01
9.20E+01,6.45E-02,-5.50E-05,6.45E-02,0.00E+00,5.82E-07,-1.00E+01
9.30E+01,7.27E-02,-5.50E-05,7.27E-02,0.00E+00,5.82E-07,-1.00E+01
9.40E+01,6.50E-02,-5.00E-05,6.50E-02,0.00E+00,5.82E-07,-1.00E+01
9.50E+01,7.22E-02,-5.50E-05,7.22E-02,5.00E-06,5.82E-07,-1.00E+01
9.60E+01,7.25E-02,-5.50E-05,7.25E-02,0.00E+00,5.82E-07,-1.00E+01
9.70E+01,7.22E-02,-5.50E-05,7.22E-02,0.00E+00,5.82E-07,-1.00E+01
9.80E+01,7.23E-02,-5.00E-05,7.23E-02,0.00E+00,5.81E-07,-1.00E+01
9.90E+01,7.24E-02,-5.50E-05,7.24E-02,0.00E+00,5.81E-07,-1.00E+01
1.00E+02,7.22E-02,-5.00E-05,7.22E-02,0.00E+00,5.81E-07,-1.00E+01
1.01E+02,6.46E-02,-5.50E-05,6.46E-02,0.00E+00,5.81E-07,-1.00E+01
1.02E+02,6.48E-02,-5.50E-05,6.48E-02,0.00E+00,5.81E-07,-1.00E+01
1.03E+02,6.51E-02,-5.50E-05,6.51E-02,0.00E+00,5.81E-07,-1.00E+01
1.04E+02,6.45E-02,-5.50E-05,6.45E-02,5.00E-06,5.81E-07,-1.00E+01
1.05E+02,6.46E-02,-5.50E-05,6.46E-02,0.00E+00,5.81E-07,-1.00E+01
1.06E+02,7.13E-02,-5.50E-05,7.13E-02,5.00E-06,5.81E-07,-1.00E+01
1.07E+02,7.29E-02,-5.50E-05,7.29E-02,5.00E-06,5.82E-07,-1.00E+01
1.08E+02,6.44E-02,-5.50E-05,6.44E-02,0.00E+00,5.81E-07,-1.00E+01
1.09E+02,7.16E-02,-5.50E-05,7.16E-02,0.00E+00,5.81E-07,-1.00E+01
1.10E+02,6.51E-02,-5.50E-05,6.51E-02,5.00E-06,5.81E-07,-1.00E+01
1.11E+02,6.46E-02,-5.50E-05,6.46E-02,5.00E-06,5.81E-07,-1.00E+01
